actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,officialId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
432,PT06M07.00S,2023-01-28T04:33:42.9Z,3,REGULAR,freethrow,1 of 1,[],1627783,,,1610612761,76,78,2023-01-28T04:33:42Z,4210000,False,,,0,,P. Siakam Free Throw 1 of 1 (15 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,Made,15.0,,,,,,,,,,,,,,
433,PT05M57.00S,2023-01-28T04:33:56.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203110,8.886333771353483,43.13725490196079,1610612744,76,78,2023-01-28T04:34:05Z,4220000,False,34.0,31.0,1,left,MISS D. Green cutting Layup,[203110],1610612744.0,GSW,cutting,,,Green,D. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,4.62,Missed,,,,,,,,,,,,,,,
434,PT05M54.00S,2023-01-28T04:33:59.4Z,3,REGULAR,rebound,defensive,[],1627832,,,1610612761,76,78,2023-01-28T04:34:05Z,4230000,False,,,0,,F. VanVleet REBOUND (Off:0 Def:2),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,433.0,2.0,2.0,0.0,,,,,,,,,
435,PT05M52.00S,2023-01-28T04:34:01.1Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629018,95.87713534822602,2.696078431372549,1610612761,76,81,2023-01-28T04:34:26Z,4240000,False,-237.0,-14.0,1,right,G. Trent Jr. 3PT running (15 PTS) (P. Siakam 3 AST),"[1629018, 1627783]",1610612761.0,TOR,running,,,Trent Jr.,G. Trent Jr.,,,,,Left Corner 3,24+ Left,,,,23.69,Made,15.0,,,,,,P. Siakam,1627783.0,3.0,,,,,,
437,PT05M34.00S,2023-01-28T04:34:18.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626172,7.5722733245729295,52.94117647058824,1610612744,78,81,2023-01-28T04:34:22Z,4260000,False,-15.0,19.0,1,left,K. Looney Layup (6 PTS) (D. Green 7 AST),"[1626172, 203110]",1610612744.0,GSW,,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,,,,2.38,Made,6.0,,,,,,D. Green,203110.0,7.0,,,,,,
439,PT05M20.00S,2023-01-28T04:34:33.4Z,3,REGULAR,turnover,lost ball,[],1627832,,,1610612761,78,81,2023-01-28T04:34:38Z,4280000,False,,,0,,F. VanVleet lost ball TURNOVER (5 TO),"[1627832, 1628978]",1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,Mid-Range,8-16 Right,5.0,DiVincenzo,1628978.0,,,,,,,,,,,,,,,,,
440,PT05M20.00S,2023-01-28T04:34:33.4Z,3,REGULAR,steal,,[],1628978,,,1610612744,78,81,2023-01-28T04:34:34Z,4290000,False,,,0,,D. DiVincenzo STEAL (2 STL),[1628978],1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
441,PT05M16.00S,2023-01-28T04:34:38.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",202691,8.360709592641262,41.66666666666667,1610612744,80,81,2023-01-28T04:34:43Z,4300000,False,42.0,26.0,1,left,K. Thompson running Layup (19 PTS) (D. DiVincenzo 7 AST),"[202691, 1628978]",1610612744.0,GSW,running,,,Thompson,K. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,4.92,Made,19.0,,,,,,D. DiVincenzo,1628978.0,7.0,,,,,,
443,PT05M16.00S,2023-01-28T04:34:41.7Z,3,REGULAR,foul,personal,['1freethrow'],1627783,,,1610612744,80,81,2023-01-28T04:34:47Z,4320000,False,,,0,,P. Siakam shooting personal FOUL (3 PF) (Thompson 1 FT),"[1627783, 202691]",1610612761.0,TOR,shooting,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,201638.0,,,,,,,,3.0,0.0,Thompson,202691.0,,
445,PT05M16.00S,2023-01-28T04:34:53.8Z,3,REGULAR,substitution,out,[],203110,,,1610612744,80,81,2023-01-28T04:35:45Z,4340000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT05M16.00S,2023-01-28T04:34:53.8Z,3,REGULAR,substitution,in,[],1630228,,,1610612744,80,81,2023-01-28T04:35:45Z,4350000,False,,,0,,SUB in: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT05M16.00S,2023-01-28T04:35:14.0Z,3,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",202691,,,1610612744,81,81,2023-01-28T04:35:14Z,4360000,False,,,0,,K. Thompson Free Throw 1 of 1 (20 PTS),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,Made,20.0,,,,,,,,,,,,,,
448,PT04M54.00S,2023-01-28T04:35:43.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,84.1819973718791,41.66666666666667,1610612761,81,81,2023-01-28T04:35:48Z,4370000,False,-42.0,96.0,1,right,MISS P. Siakam 10' fadeaway Shot,[1627783],1610612761.0,TOR,fadeaway,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Center,,,,10.48,Missed,,,,,,,,,,,,,,,
449,PT04M52.00S,2023-01-28T04:35:45.5Z,3,REGULAR,rebound,defensive,[],201939,,,1610612744,81,81,2023-01-28T04:35:48Z,4380000,False,,,0,,S. Curry REBOUND (Off:0 Def:6),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,448.0,6.0,6.0,0.0,,,,,,,,,
450,PT04M44.00S,2023-01-28T04:35:54.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201939,9.674770039421814,43.872549019607845,1610612744,81,81,2023-01-28T04:35:59Z,4390000,False,31.0,38.0,1,left,MISS S. Curry driving Layup - blocked,"[201939, 1630567]",1610612744.0,GSW,driving,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,,,,4.91,Missed,,,,,,,,,,,,,,Barnes,1630567.0
451,PT04M44.00S,2023-01-28T04:35:54.1Z,3,REGULAR,block,,[],1630567,,,1610612744,81,81,2023-01-28T04:35:56Z,4400000,False,,,0,,S. Barnes BLOCK (1 BLK),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
452,PT04M42.00S,2023-01-28T04:35:56.1Z,3,REGULAR,rebound,defensive,[],1627832,,,1610612761,81,81,2023-01-28T04:35:59Z,4410000,False,,,0,,F. VanVleet REBOUND (Off:0 Def:3),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,450.0,3.0,3.0,0.0,,,,,,,,,
453,PT04M39.00S,2023-01-28T04:35:58.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627832,92.19776609724047,44.6078431372549,1610612761,81,81,2023-01-28T04:36:05Z,4420000,False,-27.0,21.0,1,right,MISS F. VanVleet running Layup,[1627832],1610612761.0,TOR,running,,,VanVleet,F. VanVleet,,,,,Restricted Area,0-8 Center,,,,3.41,Missed,,,,,,,,,,,,,,,
454,PT04M36.00S,2023-01-28T04:36:02.0Z,3,REGULAR,rebound,offensive,[],1630173,,,1610612761,81,81,2023-01-28T04:36:02Z,4430000,False,,,0,,P. Achiuwa REBOUND (Off:5 Def:6),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,,,,,,453.0,11.0,6.0,5.0,,,,,,,,,
455,PT04M36.00S,2023-01-28T04:36:02.0Z,3,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint']",1630173,94.40999984741211,50.0,1610612761,81,83,2023-01-28T04:36:09Z,4440000,False,0.0,0.0,1,right,P. Achiuwa putback Layup (12 PTS),[1630173],1610612761.0,TOR,putback,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,,0.0,Made,12.0,,,,,,,,,,,,,,
457,PT04M27.00S,2023-01-28T04:36:17.8Z,3,REGULAR,foul,personal,[],1627832,,,1610612744,81,83,2023-01-28T04:40:20Z,4460000,False,,,0,,F. VanVleet personal FOUL (2 PF),"[1627832, 1628978]",1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,Mid-Range,8-16 Left,,,,,,,201638.0,,,,,,,,2.0,0.0,DiVincenzo,1628978.0,,
459,PT04M27.00S,2023-01-28T04:36:29.0Z,3,REGULAR,substitution,out,[],1630567,,,1610612744,81,83,2023-01-28T04:36:37Z,4480000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT04M27.00S,2023-01-28T04:36:29.0Z,3,REGULAR,substitution,out,[],1630173,,,1610612744,81,83,2023-01-28T04:36:37Z,4490000,False,,,0,,SUB out: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT04M27.00S,2023-01-28T04:36:29.0Z,3,REGULAR,substitution,in,[],201152,,,1610612744,81,83,2023-01-28T04:36:37Z,4500000,False,,,0,,SUB in: T. Young,[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT04M27.00S,2023-01-28T04:36:29.0Z,3,REGULAR,substitution,in,[],1628449,,,1610612744,81,83,2023-01-28T04:36:37Z,4510000,False,,,0,,SUB in: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT04M23.00S,2023-01-28T04:36:38.9Z,3,REGULAR,3pt,Jump Shot,[],201939,28.991458607095925,20.098039215686274,1610612744,81,83,2023-01-28T04:36:43Z,4520000,False,150.0,220.0,1,left,MISS S. Curry 26' pullup 3PT,[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,,,,26.6,Missed,,,,,,,,,,,,,,,
464,PT04M21.00S,2023-01-28T04:36:40.9Z,3,REGULAR,rebound,defensive,[],1628449,,,1610612761,81,83,2023-01-28T04:36:49Z,4530000,False,,,0,,C. Boucher REBOUND (Off:3 Def:4),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Above the Break 3,24+ Right Center,,,,,,,,463.0,7.0,4.0,3.0,,,,,,,,,
465,PT04M08.00S,2023-01-28T04:36:53.3Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1627783,87.86136662286465,48.529411764705884,1610612761,81,83,2023-01-28T04:36:59Z,4540000,False,-7.0,62.0,1,right,MISS P. Siakam 6' driving Hook,[1627783],1610612761.0,TOR,driving,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,,,,6.2,Missed,,,,,,,,,,,,,,,
466,PT04M05.00S,2023-01-28T04:36:56.3Z,3,REGULAR,rebound,offensive,[],201152,,,1610612761,81,83,2023-01-28T04:36:59Z,4550000,False,,,0,,T. Young REBOUND (Off:1 Def:1),[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,465.0,2.0,1.0,1.0,,,,,,,,,
467,PT04M04.00S,2023-01-28T04:36:57.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628449,94.03745072273325,5.147058823529411,1610612761,81,83,2023-01-28T04:37:01Z,4560000,False,-224.0,4.0,1,right,MISS C. Boucher 3PT,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Left Corner 3,24+ Left,,,,22.43,Missed,,,,,,,,,,,,,,,
468,PT04M04.00S,2023-01-28T04:36:57.3Z,3,REGULAR,rebound,defensive,[],1626172,,,1610612744,81,83,2023-01-28T04:37:01Z,4570000,False,,,0,,K. Looney REBOUND (Off:1 Def:5),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Left Corner 3,24+ Left,,,,,,,,467.0,6.0,5.0,1.0,,,,,,,,,
469,PT03M53.00S,2023-01-28T04:37:08.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626172,9.674770039421814,41.911764705882355,1610612744,83,83,2023-01-28T04:37:12Z,4580000,False,40.0,38.0,1,left,K. Looney alley-oop Layup (8 PTS) (S. Curry 7 AST),"[1626172, 201939]",1610612744.0,GSW,alley-oop,,,Looney,K. Looney,,,,,In The Paint (Non-RA),0-8 Center,,,,5.57,Made,8.0,,,,,,S. Curry,201939.0,7.0,,,,,,
471,PT03M29.00S,2023-01-28T04:37:32.2Z,3,REGULAR,3pt,Jump Shot,[],1627783,69.85873850197109,73.52941176470588,1610612761,83,83,2023-01-28T04:37:37Z,4600000,False,118.0,231.0,1,right,MISS P. Siakam 25' 3PT,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Right Center,,,,25.9,Missed,,,,,,,,,,,,,,,
472,PT03M25.00S,2023-01-28T04:37:36.2Z,3,REGULAR,rebound,offensive,[],1628449,,,1610612761,83,83,2023-01-28T04:37:37Z,4610000,False,,,0,,C. Boucher REBOUND (Off:4 Def:4),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Above the Break 3,24+ Right Center,,,,,,,,471.0,8.0,4.0,4.0,,,,,,,,,
473,PT03M25.00S,2023-01-28T04:37:36.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628449,94.40999984741211,50.0,1610612761,83,83,2023-01-28T04:37:36Z,4620000,False,0.0,0.0,1,right,MISS C. Boucher tip Layup,[1628449],1610612761.0,TOR,tip,,,Boucher,C. Boucher,,,,,Mid-Range,8-16 Left,,,,0.0,Missed,,,,,,,,,,,,,,,
474,PT03M25.00S,2023-01-28T04:37:37.2Z,3,REGULAR,rebound,defensive,[],1626172,,,1610612744,83,83,2023-01-28T04:37:37Z,4630000,False,,,0,,K. Looney REBOUND (Off:1 Def:6),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Mid-Range,8-16 Left,,,,,,,,473.0,7.0,6.0,1.0,,,,,,,,,
475,PT03M19.00S,2023-01-28T04:37:47.2Z,3,REGULAR,3pt,Jump Shot,[],1628978,9.411957950065702,4.166666666666666,1610612744,83,83,2023-01-28T04:38:00Z,4640000,False,229.0,36.0,1,left,MISS D. DiVincenzo 3PT,[1628978],1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,Right Corner 3,24+ Right,,,,23.2,Missed,,,,,,,,,,,,,,,
476,PT03M17.00S,2023-01-28T04:37:49.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612744,83,83,2023-01-28T04:38:00Z,4650000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,475.0,,,,,,,,,,,,
477,PT03M17.00S,2023-01-28T04:37:50.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627783,,,1610612744,83,83,2023-01-28T04:37:55Z,4660000,False,,,0,,P. Siakam loose ball personal FOUL (4 PF) (Looney 2 FT),"[1627783, 1626172]",1610612761.0,TOR,loose ball,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,,,,,1628480.0,,,,,,,,4.0,0.0,Looney,1626172.0,,
479,PT03M17.00S,2023-01-28T04:38:15.3Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1626172,,,1610612744,83,83,2023-01-28T04:38:36Z,4680000,False,,,0,,MISS K. Looney Free Throw 1 of 2,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
480,PT03M17.00S,2023-01-28T04:38:15.3Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612744,83,83,2023-01-28T04:38:36Z,4690000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,479.0,,,,,,,,,,,,
481,PT03M17.00S,2023-01-28T04:38:23.1Z,3,REGULAR,substitution,out,[],202691,,,1610612744,83,83,2023-01-28T04:38:25Z,4700000,False,,,0,,SUB out: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT03M17.00S,2023-01-28T04:38:23.1Z,3,REGULAR,substitution,in,[],1630237,,,1610612744,83,83,2023-01-28T04:38:25Z,4710000,False,,,0,,SUB in: A. Lamb,[1630237],1610612744.0,GSW,,,,Lamb,A. Lamb,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT03M17.00S,2023-01-28T04:38:15.3Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1626172,,,1610612744,83,83,2023-01-28T04:38:36Z,4720000,False,,,0,,MISS K. Looney Free Throw 2 of 2,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
485,PT03M15.00S,2023-01-28T04:38:17.3Z,3,REGULAR,rebound,defensive,[],1627783,,,1610612761,83,83,2023-01-28T04:38:36Z,4725000,False,,,0,,P. Siakam REBOUND (Off:1 Def:4),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,483.0,5.0,4.0,1.0,,,,,,,,,
486,PT03M06.00S,2023-01-28T04:38:44.7Z,3,REGULAR,3pt,Jump Shot,[],1627832,71.17279894875165,81.61764705882352,1610612761,83,86,2023-01-28T04:38:49Z,4740000,False,158.0,218.0,1,right,F. VanVleet 26' 3PT  (17 PTS) (T. Young 1 AST),"[1627832, 201152]",1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Right Center,,,,26.97,Made,17.0,,,,,,T. Young,201152.0,1.0,,,,,,
488,PT02M49.00S,2023-01-28T04:39:00.5Z,3,REGULAR,3pt,Jump Shot,[],1630228,9.017739816031538,2.696078431372549,1610612744,86,86,2023-01-28T04:39:04Z,4760000,False,237.0,32.0,1,left,J. Kuminga 3PT  (4 PTS) (K. Looney 2 AST),"[1630228, 1626172]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Right Corner 3,24+ Right,,,,23.87,Made,4.0,,,,,,K. Looney,1626172.0,2.0,,,,,,
490,PT02M45.00S,2023-01-28T04:39:07.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,86,86,2023-01-28T04:39:07Z,4780000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT02M45.00S,2023-01-28T04:41:51.4Z,3,REGULAR,substitution,out,[],1627783,,,1610612761,86,86,2023-01-28T04:42:01Z,4790000,False,,,0,,SUB out: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT02M45.00S,2023-01-28T04:41:51.4Z,3,REGULAR,substitution,in,[],1630173,,,1610612761,86,86,2023-01-28T04:42:01Z,4800000,False,,,0,,SUB in: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT02M24.00S,2023-01-28T04:42:28.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627832,92.19776609724047,61.76470588235294,1610612761,86,88,2023-01-28T04:42:34Z,4810000,False,59.0,21.0,1,right,F. VanVleet 6' driving Layup (19 PTS),[1627832],1610612761.0,TOR,driving,,,VanVleet,F. VanVleet,,,,,In The Paint (Non-RA),0-8 Center,,,,6.24,Made,19.0,,,,,,,,,,,,,,
494,PT02M06.00S,2023-01-28T04:42:46.3Z,3,REGULAR,3pt,Jump Shot,[],1630228,10.5946123521682,3.1862745098039214,1610612744,89,88,2023-01-28T04:42:50Z,4820000,False,234.0,47.0,1,left,J. Kuminga 3PT  (7 PTS) (S. Curry 8 AST),"[1630228, 201939]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Right Corner 3,24+ Right,,,,23.88,Made,7.0,,,,,,S. Curry,201939.0,8.0,,,,,,
496,PT01M51.00S,2023-01-28T04:43:01.5Z,3,REGULAR,3pt,Jump Shot,[],1629018,74.32654402102497,15.196078431372548,1610612761,89,88,2023-01-28T04:43:06Z,4840000,False,-174.0,189.0,1,right,MISS G. Trent Jr. 25' pullup 3PT,[1629018],1610612761.0,TOR,pullup,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Left Center,,,,25.68,Missed,,,,,,,,,,,,,,,
497,PT01M48.00S,2023-01-28T04:43:04.5Z,3,REGULAR,rebound,defensive,[],1628978,,,1610612744,89,88,2023-01-28T04:43:06Z,4850000,False,,,0,,D. DiVincenzo REBOUND (Off:0 Def:2),[1628978],1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,,,,,,,,496.0,2.0,2.0,0.0,,,,,,,,,
498,PT01M37.00S,2023-01-28T04:43:15.6Z,3,REGULAR,3pt,Jump Shot,[],1630228,8.492115637319317,95.58823529411765,1610612744,92,88,2023-01-28T04:43:21Z,4860000,False,-228.0,27.0,1,left,J. Kuminga 3PT  (10 PTS) (K. Looney 3 AST),"[1630228, 1626172]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Left Corner 3,24+ Left,,,,22.95,Made,10.0,,,,,,K. Looney,1626172.0,3.0,,,,,,
500,PT01M09.00S,2023-01-28T04:43:43.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627832,79.84559789750328,47.30392156862745,1610612761,92,90,2023-01-28T04:45:41Z,4880000,False,-13.0,137.0,1,right,F. VanVleet 13' turnaround fadeaway Jump Shot (21 PTS),[1627832],1610612761.0,TOR,turnaround fadeaway,,,VanVleet,F. VanVleet,,,,,In The Paint (Non-RA),8-16 Center,,,,13.77,Made,21.0,,,,,,,,,,,,,,
501,PT00M54.00S,2023-01-28T04:43:59.7Z,3,REGULAR,turnover,lost ball,[],201939,,,1610612744,92,90,2023-01-28T04:44:06Z,4890000,False,,,0,,S. Curry lost ball TURNOVER (3 TO),"[201939, 1627832]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,3.0,VanVleet,1627832.0,,,,,,,,,,,,,,,,,
502,PT00M54.00S,2023-01-28T04:43:59.7Z,3,REGULAR,steal,,[],1627832,,,1610612761,92,90,2023-01-28T04:44:01Z,4900000,False,,,0,,F. VanVleet STEAL (1 STL),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
503,PT00M50.90S,2023-01-28T04:44:02.8Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1627832,92.85479632063075,57.59803921568627,1610612761,92,92,2023-01-28T04:46:16Z,4910000,False,38.0,15.0,1,right,F. VanVleet running Layup (23 PTS) (G. Trent Jr. 2 AST),"[1627832, 1629018]",1610612761.0,TOR,running,,,VanVleet,F. VanVleet,,,,,Restricted Area,0-8 Center,,,,4.07,Made,23.0,,,,,,G. Trent Jr.,1629018.0,2.0,,,,,,
505,PT00M38.80S,2023-01-28T04:44:18.9Z,3,REGULAR,3pt,Jump Shot,[],201939,27.151773981603156,83.57843137254902,1610612744,95,92,2023-01-28T04:44:23Z,4930000,False,-168.0,203.0,1,left,S. Curry 26' 3PT pullup (26 PTS) (A. Lamb 2 AST),"[201939, 1630237]",1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,,,,26.32,Made,26.0,,,,,,A. Lamb,1630237.0,2.0,,,,,,
507,PT00M24.60S,2023-01-28T04:44:38.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630173,90.62089356110381,59.55882352941176,1610612761,95,94,2023-01-28T04:44:42Z,4950000,False,48.0,36.0,1,right,P. Achiuwa cutting Layup (14 PTS) (F. VanVleet 6 AST),"[1630173, 1627832]",1610612761.0,TOR,cutting,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),0-8 Center,,,,5.97,Made,14.0,,,,,,F. VanVleet,1627832.0,6.0,,,,,,
509,PT00M02.30S,2023-01-28T04:45:04.9Z,3,REGULAR,3pt,Jump Shot,[],1630228,31.09395532194481,65.44117647058823,1610612744,98,94,2023-01-28T04:45:09Z,4970000,False,-77.0,240.0,1,left,J. Kuminga 25' 3PT  (13 PTS) (A. Lamb 3 AST),"[1630228, 1630237]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Above the Break 3,24+ Center,,,,25.19,Made,13.0,,,,,,A. Lamb,1630237.0,3.0,,,,,,
511,PT00M00.00S,2023-01-28T04:45:13.9Z,3,REGULAR,period,end,[],0,,,1610612761,98,94,2023-01-28T04:45:13Z,4990000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT12M00.00S,2023-01-28T04:48:02.3Z,4,REGULAR,substitution,out,['startperiod'],1626172,,,1610612761,98,94,2023-01-28T04:48:11Z,5000000,False,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT12M00.00S,2023-01-28T04:48:02.3Z,4,REGULAR,substitution,out,['startperiod'],201939,,,1610612761,98,94,2023-01-28T04:48:11Z,5010000,False,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT12M00.00S,2023-01-28T04:48:02.3Z,4,REGULAR,substitution,out,['startperiod'],1630237,,,1610612761,98,94,2023-01-28T04:48:11Z,5020000,False,,,0,,SUB out: A. Lamb,[1630237],1610612744.0,GSW,,,,Lamb,A. Lamb,,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT12M00.00S,2023-01-28T04:48:02.3Z,4,REGULAR,substitution,out,['startperiod'],201152,,,1610612761,98,94,2023-01-28T04:48:11Z,5030000,False,,,0,,SUB out: T. Young,[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT12M00.00S,2023-01-28T04:48:02.3Z,4,REGULAR,substitution,out,['startperiod'],1627832,,,1610612761,98,94,2023-01-28T04:48:11Z,5040000,False,,,0,,SUB out: F. VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT12M00.00S,2023-01-28T04:48:02.3Z,4,REGULAR,substitution,in,['startperiod'],1629673,,,1610612761,98,94,2023-01-28T04:48:11Z,5050000,False,,,0,,SUB in: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
