actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
490,PT07M16.00S,2022-10-19T04:18:57.1Z,3,REGULAR,steal,,[],203952,,,1610612744,76,62,2022-10-19T04:19:04Z,4830000,,,0,,A. Wiggins STEAL (1 STL),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
496,PT07M15.00S,2022-10-19T04:19:01.1Z,3,REGULAR,turnover,bad pass,[],203952,,,1610612744,76,62,2022-10-19T04:20:36Z,4835000,,,0,,A. Wiggins bad pass TURNOVER (1 TO),"[203952, 1629134]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,1.0,Nunn,1629134.0,,,,,
497,PT07M15.00S,2022-10-19T04:19:01.1Z,3,REGULAR,steal,,[],1629134,,,1610612747,76,62,2022-10-19T04:20:29Z,4837500,,,0,,K. Nunn STEAL (1 STL),[1629134],1610612747.0,LAL,,,,Nunn,K. Nunn,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
491,PT07M09.00S,2022-10-19T04:19:05.1Z,3,REGULAR,turnover,bad pass,[],1629134,,,1610612747,76,62,2022-10-19T04:19:13Z,4840000,,,0,,K. Nunn bad pass TURNOVER (3 TO),"[1629134, 201939]",1610612747.0,LAL,,,,Nunn,K. Nunn,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,3.0,Curry,201939.0,,,,,
492,PT07M09.00S,2022-10-19T04:19:05.1Z,3,REGULAR,steal,,[],201939,,,1610612744,76,62,2022-10-19T04:19:06Z,4850000,,,0,,S. Curry STEAL (3 STL),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
493,PT07M07.00S,2022-10-19T04:19:11.9Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203110,91.14651773981603,51.225490196078425,1610612744,78,62,2022-10-19T04:23:48Z,4860000,6.0,31.0,1,right,D. Green running Layup (4 PTS) (A. Wiggins 2 AST),"[203110, 203952]",1610612744.0,GSW,running,,,Green,D. Green,,,,,Restricted Area,0-8 Center,,,,,,3.13,Made,4.0,,,,,,,,A. Wiggins,203952.0,2.0,,
495,PT07M07.00S,2022-10-19T04:19:31.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,78,62,2022-10-19T04:19:31Z,4880000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT07M07.00S,2022-10-19T04:22:08.7Z,3,REGULAR,substitution,out,[],201566,,,1610612747,78,62,2022-10-19T04:22:39Z,4890000,,,0,,SUB out: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT07M07.00S,2022-10-19T04:22:08.7Z,3,REGULAR,substitution,out,[],1629134,,,1610612747,78,62,2022-10-19T04:22:39Z,4900000,,,0,,SUB out: K. Nunn,[1629134],1610612747.0,LAL,,,,Nunn,K. Nunn,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT07M07.00S,2022-10-19T04:22:08.7Z,3,REGULAR,substitution,in,[],1630346,,,1610612747,78,62,2022-10-19T04:22:39Z,4910000,,,0,,SUB in: M. Ryan,[1630346],1610612747.0,LAL,,,,Ryan,M. Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT07M07.00S,2022-10-19T04:22:08.7Z,3,REGULAR,substitution,in,[],1630559,,,1610612747,78,62,2022-10-19T04:22:39Z,4920000,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT07M07.00S,2022-10-19T04:22:08.7Z,3,REGULAR,substitution,out,[],202691,,,1610612747,78,62,2022-10-19T04:22:49Z,4930000,,,0,,SUB out: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT07M07.00S,2022-10-19T04:22:08.7Z,3,REGULAR,substitution,in,[],1629673,,,1610612747,78,62,2022-10-19T04:22:49Z,4940000,,,0,,SUB in: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT06M54.00S,2022-10-19T04:22:53.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203076,16.113666228646515,61.029411764705884,1610612747,78,62,2022-10-19T04:23:23Z,4950000,-55.0,99.0,1,left,MISS A. Davis 11' Jump Shot - blocked,"[203076, 201939]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,11.33,Missed,,,,,,,,,,,,Curry,201939.0
505,PT06M54.00S,2022-10-19T04:22:53.6Z,3,REGULAR,block,,[],201939,,,1610612747,78,62,2022-10-19T04:23:05Z,4960000,,,0,,S. Curry BLOCK (1 BLK),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
506,PT06M54.00S,2022-10-19T04:22:53.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612747,78,62,2022-10-19T04:23:23Z,4970000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,504.0,,,,,,,,,,,
507,PT06M54.00S,2022-10-19T04:23:36.3Z,3,REGULAR,jumpball,recovered,[],2544,,,1610612747,78,62,2022-10-19T04:25:10Z,4980000,,,0,,Jump Ball A. Davis vs. S. Curry: Tip to L. James,"[2544, 203076, 201939]",1610612747.0,LAL,heldball,L. James,2544.0,James,L. James,Davis,203076.0,Curry,201939.0,,,,,,,,,,,,,,,,,,,,,,
510,PT06M52.00S,2022-10-19T04:23:37.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203076,7.046649145860711,53.18627450980392,1610612747,78,64,2022-10-19T04:25:58Z,5010000,-16.0,14.0,1,left,A. Davis Layup (19 PTS) (L. James 5 AST),"[203076, 2544]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,,,2.1,Made,19.0,,,,,,,,L. James,2544.0,5.0,,
512,PT06M35.00S,2022-10-19T04:23:44.0Z,3,REGULAR,turnover,bad pass,[],203110,,,1610612744,78,64,2022-10-19T04:23:47Z,5030000,,,0,,D. Green bad pass TURNOVER (1 TO),"[203110, 203076]",1610612744.0,GSW,,,,Green,D. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1.0,Davis,203076.0,,,,,
513,PT06M35.00S,2022-10-19T04:23:44.0Z,3,REGULAR,steal,,[],203076,,,1610612747,78,64,2022-10-19T04:23:46Z,5040000,,,0,,A. Davis STEAL (3 STL),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
514,PT06M23.00S,2022-10-19T04:23:56.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630559,12.434296977660972,94.36274509803921,1610612747,78,64,2022-10-19T04:24:01Z,5050000,-222.0,64.0,1,left,MISS A. Reaves 3PT,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Left Corner 3,24+ Left,,,,,,23.1,Missed,,,,,,,,,,,,,
515,PT06M18.00S,2022-10-19T04:24:01.1Z,3,REGULAR,rebound,defensive,[],203110,,,1610612744,78,64,2022-10-19T04:24:01Z,5060000,,,0,,D. Green REBOUND (Off:0 Def:5),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Left Corner 3,24+ Left,,,,,,,,,514.0,5.0,5.0,0.0,,,,,,,,
516,PT06M08.00S,2022-10-19T04:24:10.9Z,3,REGULAR,3pt,Jump Shot,[],1629673,68.67608409986859,63.970588235294116,1610612744,78,64,2022-10-19T04:24:15Z,5070000,70.0,242.0,1,right,MISS J. Poole 25' 3PT,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Center,,,,,,25.18,Missed,,,,,,,,,,,,,
517,PT06M05.00S,2022-10-19T04:24:13.9Z,3,REGULAR,rebound,defensive,[],2544,,,1610612747,78,64,2022-10-19T04:24:15Z,5080000,,,0,,L. James REBOUND (Off:3 Def:8),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Center,,,,,,,,,516.0,11.0,8.0,3.0,,,,,,,,
518,PT06M00.00S,2022-10-19T04:24:20.5Z,3,REGULAR,turnover,out-of-bounds,[],2544,,,1610612747,78,64,2022-10-19T04:24:51Z,5090000,,,0,,L. James bad pass out-of-bounds TURNOVER (4 TO),[2544],1610612747.0,LAL,bad pass,,,James,L. James,,,,,Above the Break 3,24+ Left Center,1179.0,,,,,,,,,,,,4.0,,,,,,,
519,PT06M00.00S,2022-10-19T04:24:26.6Z,3,REGULAR,substitution,out,[],203110,,,1610612744,78,64,2022-10-19T04:24:30Z,5100000,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT06M00.00S,2022-10-19T04:24:26.6Z,3,REGULAR,substitution,in,[],203210,,,1610612744,78,64,2022-10-19T04:24:30Z,5110000,,,0,,SUB in: J. Green,[203210],1610612744.0,GSW,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT05M46.00S,2022-10-19T04:24:52.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203210,74.45795006570303,16.666666666666664,1610612744,81,64,2022-10-19T04:25:06Z,5120000,-167.0,188.0,1,right,J. Green 25' 3PT  (6 PTS) (A. Wiggins 3 AST),"[203210, 203952]",1610612744.0,GSW,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,,,,,25.1,Made,6.0,,,,,,,,A. Wiggins,203952.0,3.0,,
523,PT05M32.00S,2022-10-19T04:25:06.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203076,7.5722733245729295,50.98039215686274,1610612747,81,64,2022-10-19T04:27:18Z,5140000,-5.0,19.0,1,left,MISS A. Davis driving floating Shot,[203076],1610612747.0,LAL,driving floating,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,,,1.93,Missed,,,,,,,,,,,,,
524,PT05M29.00S,2022-10-19T04:25:09.8Z,3,REGULAR,rebound,defensive,[],203952,,,1610612744,81,64,2022-10-19T04:25:12Z,5150000,,,0,,A. Wiggins REBOUND (Off:1 Def:5),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,,,,,,,523.0,6.0,5.0,1.0,,,,,,,,
525,PT05M27.00S,2022-10-19T04:25:12.1Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],201939,87.46714848883047,96.07843137254902,1610612744,84,64,2022-10-19T04:27:44Z,5160000,230.0,65.0,1,right,S. Curry 3PT running (21 PTS) (A. Wiggins 4 AST),"[201939, 203952]",1610612744.0,GSW,running,,,Curry,S. Curry,,,,,Right Corner 3,24+ Right,,,,,,23.95,Made,21.0,,,,,,,,A. Wiggins,203952.0,4.0,,
527,PT05M24.00S,2022-10-19T04:25:22.2Z,3,REGULAR,timeout,full,['team'],0,,,1610612747,84,64,2022-10-19T04:25:22Z,5180000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT05M24.00S,2022-10-19T04:27:09.1Z,3,REGULAR,substitution,out,[],1629022,,,1610612747,84,64,2022-10-19T04:27:29Z,5190000,,,0,,SUB out: L. Walker IV,[1629022],1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT05M24.00S,2022-10-19T04:27:09.1Z,3,REGULAR,substitution,out,[],2544,,,1610612747,84,64,2022-10-19T04:27:29Z,5200000,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT05M24.00S,2022-10-19T04:27:09.1Z,3,REGULAR,substitution,in,[],1629308,,,1610612747,84,64,2022-10-19T04:27:29Z,5210000,,,0,,SUB in: J. Toscano-Anderson,[1629308],1610612747.0,LAL,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT05M24.00S,2022-10-19T04:27:09.1Z,3,REGULAR,substitution,in,[],201976,,,1610612747,84,64,2022-10-19T04:27:29Z,5220000,,,0,,SUB in: P. Beverley,[201976],1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT05M07.00S,2022-10-19T04:27:48.5Z,3,REGULAR,3pt,Jump Shot,[],201976,31.225361366622867,44.36274509803921,1610612747,84,64,2022-10-19T04:27:56Z,5230000,28.0,241.0,1,left,MISS P. Beverley 24' 3PT,[201976],1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,Above the Break 3,24+ Center,,,,,,24.26,Missed,,,,,,,,,,,,,
534,PT05M01.00S,2022-10-19T04:27:54.5Z,3,REGULAR,rebound,defensive,[],1626172,,,1610612744,84,64,2022-10-19T04:27:56Z,5240000,,,0,,K. Looney REBOUND (Off:1 Def:3),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Above the Break 3,24+ Center,,,,,,,,,533.0,4.0,3.0,1.0,,,,,,,,
535,PT04M51.00S,2022-10-19T04:28:03.6Z,3,REGULAR,3pt,Jump Shot,[],201939,66.83639947437582,69.6078431372549,1610612744,87,64,2022-10-19T04:28:08Z,5250000,98.0,259.0,1,right,S. Curry 27' 3PT pullup (24 PTS),[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,,,,,,27.71,Made,24.0,,,,,,,,,,,,
573,PT04M31.00S,2022-10-19T04:28:39.3Z,3,REGULAR,turnover,out-of-bounds,[],1630346,,,1610612747,87,64,2022-10-19T04:34:03Z,5265000,,,0,,M. Ryan step out-of-bounds TURNOVER (1 TO),[1630346],1610612747.0,LAL,step,,,Ryan,M. Ryan,,,,,Left Corner 3,24+ Left,1179.0,,,,,,,,,,,,1.0,,,,,,,
539,PT04M22.00S,2022-10-19T04:30:33.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629673,91.80354796320631,52.94117647058824,1610612744,87,64,2022-10-19T04:34:03Z,5290000,15.0,25.0,1,right,MISS J. Poole driving finger roll Layup,[1629673],1610612744.0,GSW,driving finger roll,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,,,,,,2.86,Missed,,,,,,,,,,,,,
540,PT04M21.00S,2022-10-19T04:30:34.6Z,3,REGULAR,rebound,offensive,[],1626172,,,1610612744,87,64,2022-10-19T04:32:09Z,5300000,,,0,,K. Looney REBOUND (Off:2 Def:3),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,,,,,,,,,539.0,5.0,3.0,2.0,,,,,,,,
541,PT04M21.00S,2022-10-19T04:30:42.6Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1626172,94.40999984741211,50.0,1610612744,89,64,2022-10-19T04:34:03Z,5310000,0.0,0.0,1,right,K. Looney tip Layup (7 PTS),[1626172],1610612744.0,GSW,tip,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,,,,,,0.0,Made,7.0,,,,,,,,,,,,
542,PT04M12.00S,2022-10-19T04:30:49.9Z,3,REGULAR,turnover,double dribble,[],201976,,,1610612747,89,64,2022-10-19T04:41:23Z,5320000,,,0,,P. Beverley double dribble TURNOVER (1 TO),[201976],1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,1.0,,,,,,,
543,PT04M02.00S,2022-10-19T04:31:09.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203952,74.06373193166885,18.38235294117647,1610612744,89,64,2022-10-19T04:31:48Z,5330000,-158.0,191.0,1,right,MISS A. Wiggins 24' 3PT,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Left Center,,,,,,24.82,Missed,,,,,,,,,,,,,
544,PT03M59.00S,2022-10-19T04:31:13.2Z,3,REGULAR,rebound,defensive,[],203076,,,1610612747,89,64,2022-10-19T04:31:13Z,5340000,,,0,,A. Davis REBOUND (Off:0 Def:6),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Left Center,,,,,,,,,543.0,6.0,6.0,0.0,,,,,,,,
545,PT03M50.00S,2022-10-19T04:31:21.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203076,9.543363994743759,55.392156862745104,1610612747,89,64,2022-10-19T04:34:25Z,5350000,-27.0,37.0,1,left,MISS A. Davis driving floating Shot,[203076],1610612747.0,LAL,driving floating,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,4.6,Missed,,,,,,,,,,,,,
546,PT03M47.00S,2022-10-19T04:31:24.4Z,3,REGULAR,rebound,defensive,[],1626172,,,1610612744,89,64,2022-10-19T04:31:24Z,5360000,,,0,,K. Looney REBOUND (Off:2 Def:4),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,545.0,6.0,4.0,2.0,,,,,,,,
547,PT03M47.00S,2022-10-19T04:31:27.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],201939,60.92312746386334,40.44117647058824,1610612744,89,64,2022-10-19T04:46:23Z,5362500,-48.0,315.0,1,right,MISS S. Curry 31' running pullup 3PT - blocked,"[201939, 201976]",1610612744.0,GSW,running pullup,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,,,,,,31.84,Missed,,,,,,,,,,,,Beverley,201976.0
548,PT03M47.00S,2022-10-19T04:31:27.0Z,3,REGULAR,block,,[],201976,,,1610612744,89,64,2022-10-19T05:19:00Z,5363750,,,0,,P. Beverley BLOCK (1 BLK),[201976],1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
549,PT03M45.00S,2022-10-19T04:31:29.0Z,3,REGULAR,rebound,defensive,[],1629308,,,1610612747,89,64,2022-10-19T04:46:23Z,5364375,,,0,,J. Toscano-Anderson REBOUND (Off:0 Def:2),[1629308],1610612747.0,LAL,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,Above the Break 3,24+ Center,,,,,,,,,547.0,2.0,2.0,0.0,,,,,,,,
608,PT03M45.00S,2022-10-19T04:31:32.2Z,3,REGULAR,turnover,lost ball,[],1629308,,,1610612747,89,64,2022-10-19T04:46:36Z,5395000,,,0,,J. Toscano-Anderson lost ball TURNOVER (2 TO),"[1629308, 201939]",1610612747.0,LAL,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,2.0,Curry,201939.0,,,,,
609,PT03M45.00S,2022-10-19T04:31:32.2Z,3,REGULAR,steal,,[],201939,,,1610612744,89,64,2022-10-19T04:45:27Z,5397500,,,0,,S. Curry STEAL (4 STL),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
550,PT03M42.00S,2022-10-19T04:31:37.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],201939,74.24441524310119,12.277879901960784,1610612744,89,64,2022-10-19T04:46:56Z,5408750,-189.0,190.0,1,right,MISS S. Curry 26' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,,,,,,26.74,Missed,,,,,,,,,,,,,
551,PT03M39.00S,2022-10-19T04:31:40.4Z,3,REGULAR,rebound,offensive,[],203210,,,1610612744,89,64,2022-10-19T04:46:56Z,5414375,,,0,,J. Green REBOUND (Off:1 Def:1),[203210],1610612744.0,GSW,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,,,,,,,,550.0,2.0,1.0,1.0,,,,,,,,
552,PT03M35.00S,2022-10-19T04:31:40.9Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629673,88.12417871222075,95.34313725490196,1610612744,89,64,2022-10-19T04:47:16Z,5420000,227.0,59.0,1,right,MISS J. Poole 3PT,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,Right Corner 3,24+ Right,,,,,,23.43,Missed,,,,,,,,,,,,,
553,PT03M33.00S,2022-10-19T04:31:42.9Z,3,REGULAR,rebound,defensive,[],1630346,,,1610612747,89,64,2022-10-19T04:47:16Z,5430000,,,0,,M. Ryan REBOUND (Off:0 Def:1),[1630346],1610612747.0,LAL,,,,Ryan,M. Ryan,,,,,Right Corner 3,24+ Right,,,,,,,,,552.0,1.0,1.0,0.0,,,,,,,,
554,PT03M10.00S,2022-10-19T04:32:04.3Z,3,REGULAR,foul,personal,[],203210,,,1610612747,89,64,2022-10-19T04:32:22Z,5440000,,,0,,J. Green personal FOUL (1 PF),"[203210, 201976]",1610612744.0,GSW,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,1179.0,1.0,0.0,Beverley,201976.0,,,,,,,,,,,,,,,
556,PT03M10.00S,2022-10-19T04:32:23.5Z,3,REGULAR,substitution,out,[],1626172,,,1610612747,89,64,2022-10-19T04:32:41Z,5460000,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT03M10.00S,2022-10-19T04:32:23.5Z,3,REGULAR,substitution,out,[],203952,,,1610612747,89,64,2022-10-19T04:32:41Z,5470000,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT03M10.00S,2022-10-19T04:32:23.5Z,3,REGULAR,substitution,out,[],203076,,,1610612747,89,64,2022-10-19T04:32:41Z,5480000,,,0,,SUB out: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT03M10.00S,2022-10-19T04:32:23.5Z,3,REGULAR,substitution,out,[],1630559,,,1610612747,89,64,2022-10-19T04:32:41Z,5490000,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT03M10.00S,2022-10-19T04:32:23.5Z,3,REGULAR,substitution,in,[],1630164,,,1610612747,89,64,2022-10-19T04:32:41Z,5510000,,,0,,SUB in: J. Wiseman,[1630164],1610612744.0,GSW,,,,Wiseman,J. Wiseman,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT03M10.00S,2022-10-19T04:32:23.5Z,3,REGULAR,substitution,in,[],2544,,,1610612747,89,64,2022-10-19T04:32:41Z,5520000,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT03M10.00S,2022-10-19T04:32:23.5Z,3,REGULAR,substitution,in,[],1629117,,,1610612747,89,64,2022-10-19T04:32:41Z,5530000,,,0,,SUB in: W. Gabriel,[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT03M10.00S,2022-10-19T04:32:23.5Z,3,REGULAR,substitution,in,[],1630228,,,1610612747,89,64,2022-10-19T04:33:23Z,5535000,,,0,,SUB in: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT03M00.00S,2022-10-19T04:32:46.0Z,3,REGULAR,3pt,Jump Shot,[],1630346,30.699737187910642,35.049019607843135,1610612747,89,64,2022-10-19T04:32:52Z,5540000,75.0,236.0,1,left,MISS M. Ryan 24' pullup 3PT,[1630346],1610612747.0,LAL,pullup,,,Ryan,M. Ryan,,,,,Above the Break 3,24+ Center,,,,,,24.77,Missed,,,,,,,,,,,,,
565,PT02M54.00S,2022-10-19T04:32:52.0Z,3,REGULAR,rebound,defensive,[],1630164,,,1610612744,89,64,2022-10-19T04:32:52Z,5550000,,,0,,J. Wiseman REBOUND (Off:1 Def:4),[1630164],1610612744.0,GSW,,,,Wiseman,J. Wiseman,,,,,Above the Break 3,24+ Center,,,,,,,,,564.0,5.0,4.0,1.0,,,,,,,,
566,PT02M45.00S,2022-10-19T04:33:00.5Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630228,89.83245729303549,51.470588235294116,1610612744,89,64,2022-10-19T04:33:07Z,5560000,7.0,43.0,1,right,MISS J. Kuminga driving Hook,[1630228],1610612744.0,GSW,driving,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,,,,,,4.37,Missed,,,,,,,,,,,,,
567,PT02M41.00S,2022-10-19T04:33:04.5Z,3,REGULAR,rebound,defensive,[],2544,,,1610612747,89,64,2022-10-19T04:33:07Z,5570000,,,0,,L. James REBOUND (Off:3 Def:9),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,,,,,,566.0,12.0,9.0,3.0,,,,,,,,
581,PT02M38.00S,2022-10-19T04:36:12.4Z,3,REGULAR,substitution,out,[],1629117,,,1610612747,89,64,2022-10-19T04:37:55Z,5635000,,,0,,SUB out: W. Gabriel,[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT02M38.00S,2022-10-19T04:36:12.4Z,3,REGULAR,substitution,in,[],201566,,,1610612747,89,64,2022-10-19T04:37:55Z,5637500,,,0,,SUB in: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT02M34.00S,2022-10-19T04:37:08.6Z,3,REGULAR,2pt,Jump Shot,[],1630346,22.552562417871222,61.274509803921575,1610612747,89,64,2022-10-19T04:37:15Z,5640000,-56.0,159.0,1,left,MISS M. Ryan 16' Jump Shot,[1630346],1610612747.0,LAL,,,,Ryan,M. Ryan,,,,,Mid-Range,16-24 Left Center,,,,,,16.92,Missed,,,,,,,,,,,,,
577,PT02M29.00S,2022-10-19T04:37:13.6Z,3,REGULAR,rebound,defensive,[],1630164,,,1610612744,89,64,2022-10-19T04:37:15Z,5650000,,,0,,J. Wiseman REBOUND (Off:1 Def:5),[1630164],1610612744.0,GSW,,,,Wiseman,J. Wiseman,,,,,Mid-Range,16-24 Left Center,,,,,,,,,576.0,6.0,5.0,1.0,,,,,,,,
