actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
357,PT10M19.00S,2022-10-22T03:30:17.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203952,7.046649145860711,38.48039215686275,1610612744,57,73,2022-10-22T03:30:21Z,3550000,58.0,14.0,1,left,A. Wiggins Layup (12 PTS) (D. Green 4 AST),"[203952, 203110]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,5.92,Made,12.0,D. Green,203110.0,4.0,,,,,,,,,,,,,,
359,PT10M07.00S,2022-10-22T03:30:28.9Z,3,REGULAR,2pt,Jump Shot,[],203932,81.15965834428384,22.058823529411764,1610612743,57,75,2022-10-22T03:30:34Z,3570000,-140.0,125.0,1,right,A. Gordon 18' Jump Shot (4 PTS) (B. Brown 2 AST),"[203932, 1628971]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Mid-Range,16-24 Left Center,18.72,Made,4.0,B. Brown,1628971.0,2.0,,,,,,,,,,,,,,
361,PT09M46.00S,2022-10-22T03:30:50.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201939,15.588042049934298,43.872549019607845,1610612744,57,75,2022-10-22T03:37:48Z,3590000,31.0,94.0,1,left,MISS S. Curry 9' floating Shot,[201939],1610612744.0,GSW,floating,,,Curry,S. Curry,,,,,In The Paint (Non-RA),8-16 Center,9.89,Missed,,,,,,,,,,,,,,,,,,
362,PT09M43.00S,2022-10-22T03:30:53.7Z,3,REGULAR,rebound,offensive,[],201939,,,1610612744,57,75,2022-10-22T03:30:57Z,3600000,,,0,,S. Curry REBOUND (Off:1 Def:4),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,361.0,5.0,4.0,1.0,,,,,,,,,,
363,PT09M43.00S,2022-10-22T03:30:54.2Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",201939,15.982260183968464,47.30392156862745,1610612744,57,75,2022-10-22T03:31:00Z,3610000,13.0,98.0,1,left,MISS S. Curry 9' Jump Shot,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,In The Paint (Non-RA),8-16 Center,9.86,Missed,,,,,,,,,,,,,,,,,,
364,PT09M41.00S,2022-10-22T03:30:56.2Z,3,REGULAR,rebound,defensive,[],203932,,,1610612743,57,75,2022-10-22T03:31:00Z,3620000,,,0,,A. Gordon REBOUND (Off:0 Def:1),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,363.0,1.0,1.0,0.0,,,,,,,,,,
365,PT09M36.00S,2022-10-22T03:31:01.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203932,89.70105124835742,44.36274509803921,1610612743,57,77,2022-10-22T03:31:09Z,3630000,-28.0,44.0,1,right,A. Gordon driving Layup (6 PTS),[203932],1610612743.0,DEN,driving,,,Gordon,A. Gordon,,,,,In The Paint (Non-RA),0-8 Center,5.25,Made,6.0,,,,,,,,,,,,,,,,,
366,PT09M21.00S,2022-10-22T03:31:15.3Z,3,REGULAR,3pt,Jump Shot,[],201939,28.465834428383708,78.92156862745098,1610612744,57,77,2022-10-22T03:31:21Z,3640000,-145.0,215.0,1,left,MISS S. Curry 25' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,25.92,Missed,,,,,,,,,,,,,,,,,,
367,PT09M18.00S,2022-10-22T03:31:18.9Z,3,REGULAR,rebound,offensive,[],203952,,,1610612744,57,77,2022-10-22T03:31:18Z,3650000,,,0,,A. Wiggins REBOUND (Off:1 Def:2),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Left Center,,,,,,,366.0,3.0,2.0,1.0,,,,,,,,,,
368,PT09M16.00S,2022-10-22T03:31:21.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],202691,33.459264126149804,54.90196078431373,1610612744,60,77,2022-10-22T03:31:26Z,3660000,-25.0,262.0,1,left,K. Thompson 26' 3PT  (8 PTS) (A. Wiggins 2 AST),"[202691, 203952]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Center,26.31,Made,8.0,A. Wiggins,203952.0,2.0,,,,,,,,,,,,,,
370,PT09M00.00S,2022-10-22T03:31:38.8Z,3,REGULAR,turnover,out-of-bounds,[],203999,,,1610612743,60,77,2022-10-22T03:31:44Z,3680000,,,0,,N. Jokic lost ball out-of-bounds TURNOVER (4 TO),[203999],1610612743.0,DEN,lost ball,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,2004.0,4.0,,,,,,,,
372,PT08M51.00S,2022-10-22T03:31:56.0Z,3,REGULAR,foul,personal,['2freethrow'],1629008,,,1610612744,60,77,2022-10-22T03:32:32Z,3700000,,,0,,M. Porter Jr. shooting personal FOUL (3 PF) (Wiggins 2 FT),"[1629008, 203952]",1610612743.0,DEN,shooting,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,204058.0,,3.0,0.0,Wiggins,203952.0,,,,
374,PT08M51.00S,2022-10-22T03:32:33.5Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],203952,,,1610612744,61,77,2022-10-22T03:32:33Z,3720000,,,0,,A. Wiggins Free Throw 1 of 2 (13 PTS),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
375,PT08M51.00S,2022-10-22T03:32:52.0Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],203952,,,1610612744,62,77,2022-10-22T03:32:52Z,3730000,,,0,,A. Wiggins Free Throw 2 of 2 (14 PTS),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
376,PT08M33.00S,2022-10-22T03:33:10.9Z,3,REGULAR,3pt,Jump Shot,[],203932,90.48948751642575,2.2058823529411766,1610612743,62,77,2022-10-22T03:33:20Z,3740000,-239.0,37.0,1,right,MISS A. Gordon 24' 3PT,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Left Corner 3,24+ Left,24.18,Missed,,,,,,,,,,,,,,,,,,
377,PT08M30.00S,2022-10-22T03:33:13.9Z,3,REGULAR,rebound,defensive,[],203110,,,1610612744,62,77,2022-10-22T03:33:20Z,3750000,,,0,,D. Green REBOUND (Off:0 Def:3),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Left Corner 3,24+ Left,,,,,,,376.0,3.0,3.0,0.0,,,,,,,,,,
378,PT08M25.00S,2022-10-22T03:33:19.5Z,3,REGULAR,2pt,Layup,['fastbreak'],203110,9.724047306176084,68.40533088235294,1610612744,64,77,2022-10-22T03:33:44Z,3760000,-92.0,39.0,1,left,D. Green 9' Layup (2 PTS),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Mid-Range,8-16 Left,9.99,Made,2.0,,,,,,,,,,,,,,,,,
379,PT08M25.00S,2022-10-22T03:33:24.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,64,77,2022-10-22T03:33:24Z,3770000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,PT08M18.00S,2022-10-22T03:37:01.4Z,3,REGULAR,foul,personal,['2freethrow'],203110,,,1610612743,64,77,2022-10-22T03:37:07Z,3790000,,,0,,D. Green shooting personal FOUL (4 PF) (Jokic 2 FT),"[203110, 203999]",1610612744.0,GSW,shooting,,,Green,D. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,204058.0,,4.0,0.0,Jokic,203999.0,,,,
383,PT08M18.00S,2022-10-22T03:37:27.9Z,3,REGULAR,freethrow,1 of 2,[],203999,,,1610612743,64,78,2022-10-22T03:37:27Z,3810000,,,0,,N. Jokic Free Throw 1 of 2 (15 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
384,PT08M18.00S,2022-10-22T03:37:41.9Z,3,REGULAR,freethrow,2 of 2,[],203999,,,1610612743,64,79,2022-10-22T03:37:41Z,3820000,,,0,,N. Jokic Free Throw 2 of 2 (16 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
385,PT08M02.00S,2022-10-22T03:38:00.9Z,3,REGULAR,3pt,Jump Shot,[],203110,32.40801576872536,39.950980392156865,1610612744,67,79,2022-10-22T03:38:06Z,3830000,50.0,252.0,1,left,D. Green 25' 3PT  (5 PTS) (K. Thompson 1 AST),"[203110, 202691]",1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Center,25.7,Made,5.0,K. Thompson,202691.0,1.0,,,,,,,,,,,,,,
387,PT07M43.00S,2022-10-22T03:38:19.1Z,3,REGULAR,3pt,Jump Shot,[],203999,70.38436268068331,74.50980392156863,1610612743,67,82,2022-10-22T03:38:24Z,3850000,123.0,226.0,1,right,N. Jokic 25' 3PT  (19 PTS) (B. Brown 3 AST),"[203999, 1628971]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Above the Break 3,24+ Right Center,25.7,Made,19.0,B. Brown,1628971.0,3.0,,,,,,,,,,,,,,
389,PT07M22.00S,2022-10-22T03:38:40.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626172,8.886333771353483,57.84313725490197,1610612744,67,82,2022-10-22T03:38:45Z,3870000,-39.0,31.0,1,left,MISS K. Looney Layup,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,In The Paint (Non-RA),0-8 Center,5.0,Missed,,,,,,,,,,,,,,,,,,
390,PT07M19.00S,2022-10-22T03:38:43.7Z,3,REGULAR,rebound,defensive,[],203932,,,1610612743,67,82,2022-10-22T03:38:45Z,3880000,,,0,,A. Gordon REBOUND (Off:0 Def:2),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,389.0,2.0,2.0,0.0,,,,,,,,,,
391,PT07M11.00S,2022-10-22T03:38:51.5Z,3,REGULAR,3pt,Jump Shot,[],203932,65.1281208935611,45.83333333333333,1610612743,67,82,2022-10-22T03:39:00Z,3890000,-21.0,275.0,1,right,MISS A. Gordon 27' 3PT,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Above the Break 3,24+ Center,27.61,Missed,,,,,,,,,,,,,,,,,,
392,PT07M08.00S,2022-10-22T03:38:54.5Z,3,REGULAR,rebound,offensive,[],203999,,,1610612743,67,82,2022-10-22T03:39:00Z,3900000,,,0,,N. Jokic REBOUND (Off:2 Def:7),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Above the Break 3,24+ Center,,,,,,,391.0,9.0,7.0,2.0,,,,,,,,,,
393,PT07M06.00S,2022-10-22T03:38:56.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203999,92.32917214191852,37.745098039215684,1610612743,67,82,2022-10-22T03:39:04Z,3910000,-61.0,20.0,1,right,MISS N. Jokic 6' Layup,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),0-8 Center,6.44,Missed,,,,,,,,,,,,,,,,,,
394,PT07M02.00S,2022-10-22T03:39:00.9Z,3,REGULAR,rebound,defensive,[],202691,,,1610612744,67,82,2022-10-22T03:39:04Z,3920000,,,0,,K. Thompson REBOUND (Off:1 Def:2),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,393.0,3.0,2.0,1.0,,,,,,,,,,
395,PT06M58.00S,2022-10-22T03:39:05.9Z,3,REGULAR,foul,personal,['2freethrow'],1628971,,,1610612744,67,82,2022-10-22T03:39:21Z,3930000,,,0,,B. Brown shooting personal FOUL (2 PF) (Curry 2 FT),"[1628971, 201939]",1610612743.0,DEN,shooting,,,Brown,B. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2004.0,,2.0,0.0,Curry,201939.0,,,,
397,PT06M58.00S,2022-10-22T03:39:37.7Z,3,REGULAR,freethrow,1 of 2,[],201939,,,1610612744,68,82,2022-10-22T03:39:37Z,3950000,,,0,,S. Curry Free Throw 1 of 2 (17 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
398,PT06M58.00S,2022-10-22T03:39:55.4Z,3,REGULAR,freethrow,2 of 2,[],201939,,,1610612744,69,82,2022-10-22T03:39:55Z,3960000,,,0,,S. Curry Free Throw 2 of 2 (18 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
399,PT06M46.00S,2022-10-22T03:40:16.7Z,3,REGULAR,foul,personal,[],203952,,,1610612743,69,82,2022-10-22T03:40:34Z,3970000,,,0,,A. Wiggins personal FOUL (2 PF),"[203952, 203999]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Mid-Range,16-24 Center,,,,,,,,,,,204058.0,,2.0,0.0,Jokic,203999.0,,,,
401,PT06M41.00S,2022-10-22T03:40:39.7Z,3,REGULAR,2pt,Jump Shot,[],203484,75.1149802890933,61.51960784313726,1610612743,69,82,2022-10-22T03:40:46Z,3990000,58.0,181.0,1,right,MISS K. Caldwell-Pope 19' Jump Shot,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,16-24 Center,19.03,Missed,,,,,,,,,,,,,,,,,,
402,PT06M38.00S,2022-10-22T03:40:42.7Z,3,REGULAR,rebound,defensive,[],203952,,,1610612744,69,82,2022-10-22T03:40:46Z,4000000,,,0,,A. Wiggins REBOUND (Off:1 Def:3),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Mid-Range,16-24 Center,,,,,,,401.0,4.0,3.0,1.0,,,,,,,,,,
403,PT06M33.00S,2022-10-22T03:40:48.3Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],202691,27.151773981603156,9.068627450980392,1610612744,69,82,2022-10-22T03:40:56Z,4010000,205.0,203.0,1,left,MISS K. Thompson 28' 3PT,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,28.81,Missed,,,,,,,,,,,,,,,,,,
404,PT06M31.00S,2022-10-22T03:40:50.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612744,69,82,2022-10-22T03:40:56Z,4020000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,403.0,,,,,,,,,,,,,
406,PT06M28.00S,2022-10-22T03:41:11.3Z,3,REGULAR,turnover,lost ball,[],202691,,,1610612744,69,82,2022-10-22T03:41:29Z,4040000,,,0,,K. Thompson lost ball TURNOVER (3 TO),"[202691, 203484]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,3.0,,,,,Caldwell-Pope,203484.0,,
407,PT06M28.00S,2022-10-22T03:41:11.3Z,3,REGULAR,steal,,[],203484,,,1610612743,69,82,2022-10-22T03:41:13Z,4050000,,,0,,K. Caldwell-Pope STEAL (2 STL),[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
408,PT06M24.00S,2022-10-22T03:41:15.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203484,93.64323258869908,60.049019607843135,1610612743,69,82,2022-10-22T03:41:35Z,4060000,50.0,7.0,1,right,MISS K. Caldwell-Pope Layup,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,In The Paint (Non-RA),0-8 Center,5.07,Missed,,,,,,,,,,,,,,,,,,
409,PT06M23.00S,2022-10-22T03:41:19.2Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612744,69,82,2022-10-22T03:41:19Z,4070000,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,408.0,,,,,,,,,,,,,
411,PT06M17.00S,2022-10-22T03:41:29.4Z,3,REGULAR,3pt,Jump Shot,[],202691,26.757555847568987,84.06862745098039,1610612744,72,82,2022-10-22T03:41:51Z,4090000,-170.0,199.0,1,left,K. Thompson 26' 3PT  (11 PTS) (S. Curry 4 AST),"[202691, 201939]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Left Center,26.19,Made,11.0,S. Curry,201939.0,4.0,,,,,,,,,,,,,,
413,PT05M54.00S,2022-10-22T03:41:52.5Z,3,REGULAR,2pt,Layup,[],1628971,88.38699080157687,31.127450980392158,1610612743,72,82,2022-10-22T03:44:27Z,4110000,-94.0,57.0,1,right,MISS B. Brown 11' driving Layup - blocked,"[1628971, 203952]",1610612743.0,DEN,driving,,,Brown,B. Brown,,,,,Mid-Range,8-16 Left,11.01,Missed,,,,,,,,,,,,,,,,,Wiggins,203952.0
414,PT05M54.00S,2022-10-22T03:41:52.5Z,3,REGULAR,block,,[],203952,,,1610612743,72,82,2022-10-22T03:41:54Z,4120000,,,0,,A. Wiggins BLOCK (1 BLK),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
415,PT05M51.00S,2022-10-22T03:41:55.5Z,3,REGULAR,rebound,offensive,[],203484,,,1610612743,72,82,2022-10-22T03:41:59Z,4130000,,,0,,K. Caldwell-Pope REBOUND (Off:2 Def:1),[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,8-16 Left,,,,,,,413.0,3.0,1.0,2.0,,,,,,,,,,
416,PT05M49.00S,2022-10-22T03:41:57.1Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],203484,77.66097240473061,18.650428921568626,1610612743,72,82,2022-10-22T03:42:30Z,4140000,-157.0,157.0,1,right,MISS K. Caldwell-Pope 22' Jump Shot,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,16-24 Left Center,22.22,Missed,,,,,,,,,,,,,,,,,,
417,PT05M49.00S,2022-10-22T03:41:57.1Z,3,REGULAR,rebound,offensive,[],203932,,,1610612743,72,82,2022-10-22T03:42:03Z,4150000,,,0,,A. Gordon REBOUND (Off:1 Def:2),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Above the Break 3,24+ Left Center,,,,,,,416.0,3.0,2.0,1.0,,,,,,,,,,
418,PT05M46.00S,2022-10-22T03:42:00.9Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203932,94.40999984741211,50.0,1610612743,72,84,2022-10-22T03:42:00Z,4160000,0.0,0.0,1,right,A. Gordon putback DUNK (8 PTS),[203932],1610612743.0,DEN,putback,,,Gordon,A. Gordon,,,,,Mid-Range,8-16 Left,0.0,Made,8.0,,,,,,,,,,,,,,,,,
419,PT05M36.00S,2022-10-22T03:42:10.0Z,3,REGULAR,3pt,Jump Shot,[],203952,29.122864651773984,18.38235294117647,1610612744,75,84,2022-10-22T03:42:15Z,4170000,158.0,221.0,1,left,A. Wiggins 27' 3PT  (17 PTS) (K. Looney 4 AST),"[203952, 1626172]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Right Center,27.2,Made,17.0,K. Looney,1626172.0,4.0,,,,,,,,,,,,,,
421,PT05M10.00S,2022-10-22T03:42:36.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203932,81.02825229960578,41.17647058823529,1610612743,75,86,2022-10-22T03:42:44Z,4190000,-44.0,126.0,1,right,A. Gordon 13' turnaround fadeaway Jump Shot (10 PTS),[203932],1610612743.0,DEN,turnaround fadeaway,,,Gordon,A. Gordon,,,,,In The Paint (Non-RA),8-16 Center,13.33,Made,10.0,,,,,,,,,,,,,,,,,
422,PT04M59.00S,2022-10-22T03:42:47.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202691,7.046649145860711,39.46078431372549,1610612744,77,86,2022-10-22T03:42:54Z,4200000,53.0,14.0,1,left,K. Thompson Layup (13 PTS) (D. Green 5 AST),"[202691, 203110]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,In The Paint (Non-RA),0-8 Center,5.45,Made,13.0,D. Green,203110.0,5.0,,,,,,,,,,,,,,
424,PT04M49.00S,2022-10-22T03:42:57.1Z,3,REGULAR,3pt,Jump Shot,[],203932,74.45795006570303,12.745098039215685,1610612743,77,86,2022-10-22T03:43:02Z,4220000,-186.0,188.0,1,right,MISS A. Gordon 26' 3PT,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Above the Break 3,24+ Left Center,26.44,Missed,,,,,,,,,,,,,,,,,,
425,PT04M46.00S,2022-10-22T03:43:00.1Z,3,REGULAR,rebound,defensive,[],1626172,,,1610612744,77,86,2022-10-22T03:43:02Z,4230000,,,0,,K. Looney REBOUND (Off:0 Def:1),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Above the Break 3,24+ Left Center,,,,,,,424.0,1.0,1.0,0.0,,,,,,,,,,
426,PT04M36.00S,2022-10-22T03:43:12.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201939,9.543363994743759,43.627450980392155,1610612744,79,86,2022-10-22T03:43:22Z,4240000,32.0,37.0,1,left,S. Curry Layup (20 PTS) (D. Green 6 AST),"[201939, 203110]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,4.9,Made,20.0,D. Green,203110.0,6.0,,,,,,,,,,,,,,
428,PT04M35.00S,2022-10-22T03:43:16.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,79,86,2022-10-22T03:43:16Z,4260000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT04M35.00S,2022-10-22T03:46:05.4Z,3,REGULAR,substitution,out,[],202691,,,1610612743,79,86,2022-10-22T03:46:27Z,4270000,,,0,,SUB out: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT04M35.00S,2022-10-22T03:46:05.4Z,3,REGULAR,substitution,out,[],1626172,,,1610612743,79,86,2022-10-22T03:46:27Z,4280000,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT04M35.00S,2022-10-22T03:46:05.4Z,3,REGULAR,substitution,out,[],203484,,,1610612743,79,86,2022-10-22T03:46:27Z,4290000,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT04M35.00S,2022-10-22T03:46:05.4Z,3,REGULAR,substitution,out,[],203932,,,1610612743,79,86,2022-10-22T03:46:27Z,4300000,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT04M35.00S,2022-10-22T03:46:05.4Z,3,REGULAR,substitution,out,[],1629008,,,1610612743,79,86,2022-10-22T03:46:27Z,4310000,,,0,,SUB out: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT04M35.00S,2022-10-22T03:46:05.4Z,3,REGULAR,substitution,in,[],1629673,,,1610612743,79,86,2022-10-22T03:46:27Z,4320000,,,0,,SUB in: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT04M35.00S,2022-10-22T03:46:05.4Z,3,REGULAR,substitution,in,[],1630164,,,1610612743,79,86,2022-10-22T03:46:27Z,4330000,,,0,,SUB in: J. Wiseman,[1630164],1610612744.0,GSW,,,,Wiseman,J. Wiseman,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT04M35.00S,2022-10-22T03:46:05.4Z,3,REGULAR,substitution,in,[],1631128,,,1610612743,79,86,2022-10-22T03:46:27Z,4340000,,,0,,SUB in: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT04M35.00S,2022-10-22T03:46:05.4Z,3,REGULAR,substitution,in,[],1630538,,,1610612743,79,86,2022-10-22T03:46:27Z,4350000,,,0,,SUB in: B. Hyland,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT04M35.00S,2022-10-22T03:46:05.4Z,3,REGULAR,substitution,in,[],201145,,,1610612743,79,86,2022-10-22T03:46:27Z,4360000,,,0,,SUB in: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT04M11.00S,2022-10-22T03:47:07.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203999,91.67214191852825,37.00980392156863,1610612743,79,86,2022-10-22T03:47:12Z,4370000,-65.0,26.0,1,right,MISS N. Jokic 6' Layup,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),0-8 Center,6.99,Missed,,,,,,,,,,,,,,,,,,
440,PT04M09.00S,2022-10-22T03:47:09.8Z,3,REGULAR,rebound,defensive,[],1630164,,,1610612744,79,86,2022-10-22T03:47:12Z,4380000,,,0,,J. Wiseman REBOUND (Off:0 Def:1),[1630164],1610612744.0,GSW,,,,Wiseman,J. Wiseman,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,439.0,1.0,1.0,0.0,,,,,,,,,,
441,PT04M02.00S,2022-10-22T03:47:16.4Z,3,REGULAR,turnover,bad pass,[],201939,,,1610612744,79,86,2022-10-22T03:47:21Z,4390000,,,0,,S. Curry bad pass TURNOVER (1 TO),"[201939, 1628971]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,1.0,,,,,Brown,1628971.0,,
442,PT04M02.00S,2022-10-22T03:47:16.4Z,3,REGULAR,steal,,[],1628971,,,1610612743,79,86,2022-10-22T03:47:19Z,4400000,,,0,,B. Brown STEAL (1 STL),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
