actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
334,PT02M20.00S,2023-02-27T01:42:55.0Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1628978,,,1610612744,50,53,2023-02-27T01:43:18Z,3320000,False,,,0,,MISS D. DiVincenzo Free Throw 2 of 2,[1628978],1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
335,PT02M18.00S,2023-02-27T01:42:57.0Z,2,REGULAR,rebound,defensive,[],1630568,,,1610612750,50,53,2023-02-27T01:43:18Z,3330000,False,,,0,,L. Garza REBOUND (Off:1 Def:1),[1630568],1610612750.0,MIN,,,,Garza,L. Garza,,,,,,,,,,,,,334.0,2.0,1.0,1.0,,,,,,,,,,
336,PT02M03.00S,2023-02-27T01:43:32.2Z,2,REGULAR,2pt,Jump Shot,[],1630162,23.47240473061761,24.264705882352942,1610612750,50,53,2023-02-27T01:43:39Z,3340000,False,129.0,168.0,1,left,MISS A. Edwards 21' pullup Shot,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Right Center,,,,21.17,Missed,,,,,,,,,,,,,,,
337,PT02M01.00S,2023-02-27T01:43:34.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612750,50,53,2023-02-27T01:43:55Z,3350000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Mid-Range,16-24 Right Center,,,,,,,336.0,,,,,,,,,,,,,
338,PT02M01.00S,2023-02-27T01:43:37.8Z,2,REGULAR,foul,personal,[],1630237,,,1610612750,50,53,2023-02-27T01:44:14Z,3360000,False,,,0,,A. Lamb loose ball personal FOUL (1 PF),"[1630237, 1630568]",1610612744.0,GSW,loose ball,,,Lamb,A. Lamb,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1146.0,1.0,1.0,Garza,1630568.0,,,,,
340,PT01M56.00S,2023-02-27T01:43:58.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630162,8.672798948751643,39.135263480392155,1610612750,50,53,2023-02-27T01:44:41Z,3380000,False,54.0,29.0,1,left,MISS A. Edwards 6' driving Layup,[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,,,,6.16,Missed,,,,,,,,,,,,,,,
341,PT01M55.00S,2023-02-27T01:43:59.3Z,2,REGULAR,rebound,offensive,[],1630568,,,1610612750,50,53,2023-02-27T01:44:41Z,3390000,False,,,0,,L. Garza REBOUND (Off:2 Def:1),[1630568],1610612750.0,MIN,,,,Garza,L. Garza,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,340.0,3.0,1.0,2.0,,,,,,,,,,
342,PT01M55.00S,2023-02-27T01:44:01.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630237,,,1610612750,50,53,2023-02-27T01:44:09Z,3400000,False,,,0,,A. Lamb shooting personal FOUL (2 PF) (Garza 2 FT),"[1630237, 1630568]",1610612744.0,GSW,shooting,,,Lamb,A. Lamb,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1146.0,2.0,1.0,Garza,1630568.0,,,,,
344,PT01M55.00S,2023-02-27T01:44:23.5Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1630568,,,1610612750,50,54,2023-02-27T01:44:23Z,3420000,False,,,0,,L. Garza Free Throw 1 of 2 (4 PTS),[1630568],1610612750.0,MIN,,,,Garza,L. Garza,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,
345,PT01M55.00S,2023-02-27T01:44:37.6Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1630568,,,1610612750,50,55,2023-02-27T01:44:37Z,3430000,False,,,0,,L. Garza Free Throw 2 of 2 (5 PTS),[1630568],1610612750.0,MIN,,,,Garza,L. Garza,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,
346,PT01M45.00S,2023-02-27T01:44:51.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630568,,,1610612744,50,55,2023-02-27T01:44:56Z,3440000,False,,,0,,L. Garza shooting personal FOUL (2 PF) (Kuminga 2 FT),"[1630568, 1630228]",1610612750.0,MIN,shooting,,,Garza,L. Garza,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1146.0,2.0,0.0,Kuminga,1630228.0,,,,,
348,PT01M45.00S,2023-02-27T01:45:12.9Z,2,REGULAR,freethrow,1 of 2,[],1630228,,,1610612744,51,55,2023-02-27T01:45:12Z,3460000,False,,,0,,J. Kuminga Free Throw 1 of 2 (5 PTS),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,
349,PT01M45.00S,2023-02-27T01:45:27.2Z,2,REGULAR,freethrow,2 of 2,[],1630228,,,1610612744,52,55,2023-02-27T01:45:27Z,3470000,False,,,0,,J. Kuminga Free Throw 2 of 2 (6 PTS),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,
350,PT01M32.00S,2023-02-27T01:45:40.4Z,2,REGULAR,turnover,bad pass,[],1630568,,,1610612750,52,55,2023-02-27T01:45:43Z,3480000,False,,,0,,L. Garza bad pass TURNOVER (1 TO),"[1630568, 1628978]",1610612750.0,MIN,,,,Garza,L. Garza,,,,,Mid-Range,16-24 Left Center,1.0,DiVincenzo,1628978.0,,,,,,,,,,,,,,,,,
351,PT01M32.00S,2023-02-27T01:45:40.4Z,2,REGULAR,steal,,[],1628978,,,1610612744,52,55,2023-02-27T01:45:42Z,3490000,False,,,0,,D. DiVincenzo STEAL (2 STL),[1628978],1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
352,PT01M28.00S,2023-02-27T01:45:44.4Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",202691,74.32654402102497,14.460784313725492,1610612744,52,55,2023-02-27T01:45:50Z,3500000,False,-178.0,189.0,1,right,MISS K. Thompson 25' running pullup 3PT,[202691],1610612744.0,GSW,running pullup,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Left Center,,,,25.93,Missed,,,,,,,,,,,,,,,
353,PT01M25.00S,2023-02-27T01:45:47.4Z,2,REGULAR,rebound,defensive,[],203937,,,1610612750,52,55,2023-02-27T01:45:50Z,3510000,False,,,0,,K. Anderson REBOUND (Off:0 Def:5),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Above the Break 3,24+ Left Center,,,,,,,352.0,5.0,5.0,0.0,,,,,,,,,,
354,PT01M21.00S,2023-02-27T01:45:57.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629673,,,1610612750,52,55,2023-02-27T01:46:05Z,3520000,False,,,0,,J. Poole personal FOUL (3 PF) (Garza 2 FT),"[1629673, 1630568]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1146.0,3.0,0.0,Garza,1630568.0,,,,,
356,PT01M21.00S,2023-02-27T01:46:18.0Z,2,REGULAR,freethrow,1 of 2,[],1630568,,,1610612750,52,56,2023-02-27T01:46:18Z,3540000,False,,,0,,L. Garza Free Throw 1 of 2 (6 PTS),[1630568],1610612750.0,MIN,,,,Garza,L. Garza,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,
357,PT01M21.00S,2023-02-27T01:46:18.8Z,2,REGULAR,substitution,out,[],1629673,,,1610612750,52,56,2023-02-27T01:46:23Z,3550000,False,,,0,,SUB out: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT01M21.00S,2023-02-27T01:46:18.8Z,2,REGULAR,substitution,in,[],1629660,,,1610612750,52,56,2023-02-27T01:46:23Z,3560000,False,,,0,,SUB in: T. Jerome,[1629660],1610612744.0,GSW,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT01M21.00S,2023-02-27T01:46:34.9Z,2,REGULAR,freethrow,2 of 2,[],1630568,,,1610612750,52,57,2023-02-27T01:46:34Z,3570000,False,,,0,,L. Garza Free Throw 2 of 2 (7 PTS),[1630568],1610612750.0,MIN,,,,Garza,L. Garza,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,
360,PT01M04.00S,2023-02-27T01:46:52.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630228,92.72339027595268,46.32352941176471,1610612744,54,57,2023-02-27T01:46:57Z,3580000,False,-18.0,16.0,1,right,J. Kuminga cutting DUNK (8 PTS) (K. Thompson 2 AST),"[1630228, 202691]",1610612744.0,GSW,cutting,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,,,,2.43,Made,8.0,,,,,,,,,,K. Thompson,202691.0,2.0,,
362,PT00M58.80S,2023-02-27T01:46:59.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203085,9.149145860709593,43.13725490196079,1610612750,54,57,2023-02-27T01:47:04Z,3600000,False,34.0,34.0,1,left,MISS A. Rivers running Layup - blocked,"[203085, 1630237]",1610612750.0,MIN,running,,,Rivers,A. Rivers,,,,,In The Paint (Non-RA),0-8 Center,,,,4.79,Missed,,,,,,,,,,,,,,Lamb,1630237.0
363,PT00M58.80S,2023-02-27T01:46:59.5Z,2,REGULAR,block,,[],1630237,,,1610612750,54,57,2023-02-27T01:47:01Z,3610000,False,,,0,,A. Lamb BLOCK (1 BLK),[1630237],1610612744.0,GSW,,,,Lamb,A. Lamb,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
364,PT00M54.90S,2023-02-27T01:47:03.4Z,2,REGULAR,rebound,defensive,[],1630228,,,1610612744,54,57,2023-02-27T01:47:03Z,3620000,False,,,0,,J. Kuminga REBOUND (Off:0 Def:3),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,362.0,3.0,3.0,0.0,,,,,,,,,,
365,PT00M52.90S,2023-02-27T01:47:05.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],202691,69.72733245729303,13.480392156862745,1610612744,57,57,2023-02-27T01:48:17Z,3630000,False,-183.0,232.0,1,right,K. Thompson 29' 3PT running (10 PTS) (J. Kuminga 1 AST),"[202691, 1630228]",1610612744.0,GSW,running,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Left Center,,,,29.53,Made,10.0,,,,,,,,,,J. Kuminga,1630228.0,1.0,,
367,PT00M33.90S,2023-02-27T01:47:31.9Z,2,REGULAR,turnover,out-of-bounds,[],1630162,,,1610612750,57,57,2023-02-27T01:47:38Z,3650000,False,,,0,,A. Edwards lost ball out-of-bounds TURNOVER (2 TO),[1630162],1610612750.0,MIN,lost ball,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,2.0,,,,,,,,,,1626301.0,,,,,,,,,
368,PT00M19.90S,2023-02-27T01:47:56.0Z,2,REGULAR,turnover,lost ball,[],1630228,,,1610612744,57,57,2023-02-27T01:48:27Z,3660000,False,,,0,,J. Kuminga lost ball TURNOVER (2 TO),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Above the Break 3,24+ Left Center,2.0,,,,,,,,,,,,,,,,,,,
369,PT00M19.90S,2023-02-27T01:48:05.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630228,,,1610612750,57,57,2023-02-27T01:48:47Z,3670000,False,,,0,,J. Kuminga loose ball personal FOUL (1 PF) (Rivers 2 FT),"[1630228, 203085]",1610612744.0,GSW,loose ball,,,Kuminga,J. Kuminga,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1626301.0,1.0,0.0,Rivers,203085.0,,,,,
371,PT00M19.90S,2023-02-27T01:48:33.4Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],203085,,,1610612750,57,57,2023-02-27T01:48:33Z,3690000,False,,,0,,MISS A. Rivers Free Throw 1 of 2,[203085],1610612750.0,MIN,,,,Rivers,A. Rivers,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
372,PT00M19.90S,2023-02-27T01:48:33.4Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,57,57,2023-02-27T01:48:33Z,3700000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,371.0,,,,,,,,,,,,,
373,PT00M19.90S,2023-02-27T01:48:40.0Z,2,REGULAR,substitution,out,[],1630228,,,1610612750,57,57,2023-02-27T01:48:45Z,3710000,False,,,0,,SUB out: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT00M19.90S,2023-02-27T01:48:40.0Z,2,REGULAR,substitution,in,[],1626172,,,1610612750,57,57,2023-02-27T01:48:45Z,3720000,False,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT00M19.90S,2023-02-27T01:48:33.4Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],203085,,,1610612750,57,57,2023-02-27T01:48:52Z,3730000,False,,,0,,MISS A. Rivers Free Throw 2 of 2,[203085],1610612750.0,MIN,,,,Rivers,A. Rivers,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
376,PT00M18.40S,2023-02-27T01:48:34.9Z,2,REGULAR,rebound,defensive,[],202691,,,1610612744,57,57,2023-02-27T01:48:52Z,3740000,False,,,0,,K. Thompson REBOUND (Off:0 Def:3),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,375.0,3.0,3.0,0.0,,,,,,,,,,
377,PT00M02.60S,2023-02-27T01:49:07.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202691,85.75886990801577,47.794117647058826,1610612744,59,57,2023-02-27T01:49:11Z,3750000,False,-11.0,81.0,1,right,K. Thompson 8' driving floating Jump Shot (12 PTS) (D. DiVincenzo 3 AST),"[202691, 1628978]",1610612744.0,GSW,driving floating,,,Thompson,K. Thompson,,,,,In The Paint (Non-RA),8-16 Center,,,,8.21,Made,12.0,,,,,,,,,,D. DiVincenzo,1628978.0,3.0,,
379,PT00M00.70S,2023-02-27T01:49:11.7Z,2,REGULAR,3pt,Jump Shot,[],203937,51.85611038107753,12.745098039215685,1610612750,59,57,2023-02-27T01:49:25Z,3770000,False,186.0,435.0,1,left,MISS K. Anderson 47' 3PT,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Above the Break 3,24+ Left Center,,,,47.31,Missed,,,,,,,,,,,,,,,
380,PT00M00.10S,2023-02-27T01:49:12.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612750,59,57,2023-02-27T01:49:25Z,3780000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,379.0,,,,,,,,,,,,,
381,PT00M00.00S,2023-02-27T01:49:26.0Z,2,REGULAR,period,end,[],0,,,1610612750,59,57,2023-02-27T01:49:26Z,3790000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT12M00.00S,2023-02-27T02:04:24.6Z,3,REGULAR,substitution,out,['startperiod'],1629660,,,1610612750,59,57,2023-02-27T02:04:45Z,3800000,False,,,0,,SUB out: T. Jerome,[1629660],1610612744.0,GSW,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT12M00.00S,2023-02-27T02:04:24.6Z,3,REGULAR,substitution,out,['startperiod'],1630237,,,1610612750,59,57,2023-02-27T02:04:45Z,3810000,False,,,0,,SUB out: A. Lamb,[1630237],1610612744.0,GSW,,,,Lamb,A. Lamb,,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT12M00.00S,2023-02-27T02:04:24.6Z,3,REGULAR,substitution,out,['startperiod'],203085,,,1610612750,59,57,2023-02-27T02:04:45Z,3820000,False,,,0,,SUB out: A. Rivers,[203085],1610612750.0,MIN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,,,
385,PT12M00.00S,2023-02-27T02:04:24.6Z,3,REGULAR,substitution,out,['startperiod'],1630568,,,1610612750,59,57,2023-02-27T02:04:45Z,3830000,False,,,0,,SUB out: L. Garza,[1630568],1610612750.0,MIN,,,,Garza,L. Garza,,,,,,,,,,,,,,,,,,,,,,,,,,
386,PT12M00.00S,2023-02-27T02:04:24.6Z,3,REGULAR,substitution,in,['startperiod'],1630228,,,1610612750,59,57,2023-02-27T02:04:45Z,3840000,False,,,0,,SUB in: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT12M00.00S,2023-02-27T02:04:24.6Z,3,REGULAR,substitution,in,['startperiod'],1629673,,,1610612750,59,57,2023-02-27T02:04:45Z,3850000,False,,,0,,SUB in: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT12M00.00S,2023-02-27T02:04:24.6Z,3,REGULAR,substitution,in,['startperiod'],1629675,,,1610612750,59,57,2023-02-27T02:04:45Z,3860000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT12M00.00S,2023-02-27T02:04:24.6Z,3,REGULAR,substitution,in,['startperiod'],1630183,,,1610612750,59,57,2023-02-27T02:04:45Z,3870000,False,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT12M00.00S,2023-02-27T02:05:05.8Z,3,REGULAR,period,start,[],0,,,1610612750,59,57,2023-02-27T02:05:05Z,3880000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT11M51.00S,2023-02-27T02:05:14.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,91.14651773981603,42.15686274509804,1610612750,59,57,2023-02-27T02:05:21Z,3890000,False,-39.0,31.0,1,right,MISS A. Edwards driving finger roll Layup,[1630162],1610612750.0,MIN,driving finger roll,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,,,,4.98,Missed,,,,,,,,,,,,,,,
392,PT11M48.00S,2023-02-27T02:05:17.6Z,3,REGULAR,rebound,defensive,[],1626172,,,1610612744,59,57,2023-02-27T02:05:21Z,3900000,False,,,0,,K. Looney REBOUND (Off:5 Def:4),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,391.0,9.0,4.0,5.0,,,,,,,,,,
394,PT11M29.00S,2023-02-27T02:05:52.3Z,3,REGULAR,2pt,Jump Shot,[],202691,7.966491458607096,73.0392156862745,1610612744,61,57,2023-02-27T02:05:56Z,3920000,False,-115.0,22.0,1,left,K. Thompson 11' step back Jump Shot (14 PTS),[202691],1610612744.0,GSW,step back,,,Thompson,K. Thompson,,,,,Mid-Range,8-16 Left,,,,11.74,Made,14.0,,,,,,,,,,,,,,
395,PT11M13.00S,2023-02-27T02:06:08.0Z,3,REGULAR,3pt,Jump Shot,[],1630162,67.36202365308804,29.901960784313726,1610612750,61,60,2023-02-27T02:06:12Z,3930000,False,-100.0,254.0,1,right,A. Edwards 27' 3PT  (7 PTS) (K. Anderson 3 AST),"[1630162, 203937]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,,,,27.34,Made,7.0,,,,,,,,,,K. Anderson,203937.0,3.0,,
397,PT10M54.00S,2023-02-27T02:06:26.8Z,3,REGULAR,turnover,bad pass,[],1629673,,,1610612744,61,60,2023-02-27T02:06:29Z,3950000,False,,,0,,J. Poole bad pass TURNOVER (4 TO),"[1629673, 1629675]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,In The Paint (Non-RA),8-16 Center,4.0,Reid,1629675.0,,,,,,,,,,,,,,,,,
398,PT10M54.00S,2023-02-27T02:06:26.8Z,3,REGULAR,steal,,[],1629675,,,1610612750,61,60,2023-02-27T02:06:28Z,3960000,False,,,0,,N. Reid STEAL (4 STL),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
399,PT10M50.00S,2023-02-27T02:06:35.5Z,3,REGULAR,foul,personal,['2freethrow'],1629673,,,1610612750,61,60,2023-02-27T02:06:45Z,3970000,False,,,0,,J. Poole shooting personal FOUL (4 PF) (Anderson 2 FT),"[1629673, 203937]",1610612744.0,GSW,shooting,,,Poole,J. Poole,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1627541.0,4.0,0.0,Anderson,203937.0,,,,,
401,PT10M50.00S,2023-02-27T02:07:01.8Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],203937,,,1610612750,61,61,2023-02-27T02:07:01Z,3990000,False,,,0,,K. Anderson Free Throw 1 of 2 (1 PTS),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,
402,PT10M50.00S,2023-02-27T02:07:02.4Z,3,REGULAR,substitution,out,[],1629673,,,1610612750,61,61,2023-02-27T02:07:04Z,4000000,False,,,0,,SUB out: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT10M50.00S,2023-02-27T02:07:02.4Z,3,REGULAR,substitution,in,[],1629660,,,1610612750,61,61,2023-02-27T02:07:04Z,4010000,False,,,0,,SUB in: T. Jerome,[1629660],1610612744.0,GSW,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT10M50.00S,2023-02-27T02:07:22.4Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],203937,,,1610612750,61,62,2023-02-27T02:07:22Z,4020000,False,,,0,,K. Anderson Free Throw 2 of 2 (2 PTS),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,,
405,PT10M38.00S,2023-02-27T02:07:37.3Z,3,REGULAR,3pt,Jump Shot,[],202691,28.597240473061763,78.43137254901961,1610612744,64,62,2023-02-27T02:07:42Z,4030000,False,-142.0,216.0,1,left,K. Thompson 25' 3PT pullup (17 PTS),[202691],1610612744.0,GSW,pullup,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Left Center,,,,25.89,Made,17.0,,,,,,,,,,,,,,
406,PT10M21.00S,2023-02-27T02:07:53.7Z,3,REGULAR,3pt,Jump Shot,[],1629675,71.30420499342969,76.9607843137255,1610612750,64,65,2023-02-27T02:07:58Z,4040000,False,135.0,217.0,1,right,N. Reid 25' 3PT  (25 PTS) (M. Conley 5 AST),"[1629675, 201144]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Right Center,,,,25.56,Made,25.0,,,,,,,,,,M. Conley,201144.0,5.0,,
408,PT10M07.00S,2023-02-27T02:08:06.9Z,3,REGULAR,3pt,Jump Shot,[],1630228,8.09789750328515,95.58823529411765,1610612744,67,65,2023-02-27T02:08:11Z,4060000,False,-228.0,24.0,1,left,J. Kuminga 3PT  (11 PTS) (T. Jerome 2 AST),"[1630228, 1629660]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Left Corner 3,24+ Left,,,,22.91,Made,11.0,,,,,,,,,,T. Jerome,1629660.0,2.0,,
410,PT09M53.00S,2023-02-27T02:08:21.5Z,3,REGULAR,3pt,Jump Shot,[],203937,90.75229960578186,94.6078431372549,1610612750,67,68,2023-02-27T02:08:26Z,4080000,False,223.0,34.0,1,right,K. Anderson 3PT  (5 PTS) (A. Edwards 4 AST),"[203937, 1630162]",1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Right Corner 3,24+ Right,,,,22.56,Made,5.0,,,,,,,,,,A. Edwards,1630162.0,4.0,,
412,PT09M33.00S,2023-02-27T02:08:41.2Z,3,REGULAR,3pt,Jump Shot,[],1629660,24.392247043363994,85.29411764705883,1610612744,67,68,2023-02-27T02:08:46Z,4100000,False,-176.0,177.0,1,left,MISS T. Jerome 24' pullup 3PT,[1629660],1610612744.0,GSW,pullup,,,Jerome,T. Jerome,,,,,Above the Break 3,24+ Left Center,,,,24.98,Missed,,,,,,,,,,,,,,,
413,PT09M30.00S,2023-02-27T02:08:44.2Z,3,REGULAR,rebound,defensive,[],1629675,,,1610612750,67,68,2023-02-27T02:08:46Z,4110000,False,,,0,,N. Reid REBOUND (Off:2 Def:6),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Left Center,,,,,,,412.0,8.0,6.0,2.0,,,,,,,,,,
414,PT09M25.00S,2023-02-27T02:08:48.9Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],201144,85.49605781865965,93.87254901960785,1610612750,67,71,2023-02-27T02:08:54Z,4120000,False,219.0,84.0,1,right,M. Conley 3PT running (9 PTS) (N. Reid 3 AST),"[201144, 1629675]",1610612750.0,MIN,running,,,Conley,M. Conley,,,,,Right Corner 3,24+ Right,,,,23.49,Made,9.0,,,,,,,,,,N. Reid,1629675.0,3.0,,
416,PT09M13.00S,2023-02-27T02:09:01.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630228,8.09789750328515,45.09803921568628,1610612744,69,71,2023-02-27T02:09:06Z,4140000,False,25.0,24.0,1,left,J. Kuminga cutting DUNK (13 PTS) (D. DiVincenzo 4 AST),"[1630228, 1628978]",1610612744.0,GSW,cutting,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,,,,3.4,Made,13.0,,,,,,,,,,D. DiVincenzo,1628978.0,4.0,,
418,PT08M57.00S,2023-02-27T02:09:17.0Z,3,REGULAR,turnover,bad pass,[],1630183,,,1610612750,69,71,2023-02-27T02:09:22Z,4160000,False,,,0,,J. McDaniels bad pass TURNOVER (1 TO),"[1630183, 1628978]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,1.0,DiVincenzo,1628978.0,,,,,,,,,,,,,,,,,
419,PT08M57.00S,2023-02-27T02:09:17.0Z,3,REGULAR,steal,,[],1628978,,,1610612744,69,71,2023-02-27T02:09:20Z,4170000,False,,,0,,D. DiVincenzo STEAL (3 STL),[1628978],1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
