actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,playerName,playerNameI,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,jumpBallRecoverdPersonId
521,PT09M39.00S,2023-03-04T04:58:27.4Z,4,REGULAR,turnover,bad pass,[],1630529,,,1610612740,84,82,2023-03-04T04:58:33Z,5180000,False,,,0,,H. Jones bad pass TURNOVER (1 TO),"[1630529, 1630228]",1610612740.0,NOP,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Jones,H. Jones,,,,,1.0,Kuminga,1630228.0,,,,,,,,,,,
522,PT09M39.00S,2023-03-04T04:58:27.4Z,4,REGULAR,steal,,[],1630228,,,1610612744,84,82,2023-03-04T04:58:28Z,5190000,False,,,0,,J. Kuminga STEAL (3 STL),[1630228],1610612744.0,GSW,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,
523,PT09M35.00S,2023-03-04T04:58:31.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630228,90.09526938239159,48.529411764705884,1610612744,86,82,2023-03-04T04:58:38Z,5200000,False,-7.0,41.0,1,right,J. Kuminga running Layup (17 PTS),[1630228],1610612744.0,GSW,running,,,,,,Restricted Area,0-8 Center,4.13,Made,17.0,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,
524,PT09M19.00S,2023-03-04T04:58:46.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630530,12.434296977660972,35.53921568627451,1610612740,86,82,2023-03-04T04:58:52Z,5210000,False,72.0,64.0,1,left,MISS T. Murphy III 9' driving Layup,[1630530],1610612740.0,NOP,driving,,,,,,In The Paint (Non-RA),8-16 Right,9.68,Missed,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,
525,PT09M16.00S,2023-03-04T04:58:49.5Z,4,REGULAR,rebound,defensive,[],1629660,,,1610612744,86,82,2023-03-04T04:58:52Z,5220000,False,,,0,,T. Jerome REBOUND (Off:0 Def:3),[1629660],1610612744.0,GSW,,,,,,,In The Paint (Non-RA),8-16 Right,,,,Jerome,T. Jerome,,,,,,,,524.0,3.0,3.0,0.0,,,,,,,
526,PT09M10.00S,2023-03-04T04:58:56.1Z,4,REGULAR,3pt,Jump Shot,[],203210,92.32917214191852,4.166666666666666,1610612744,86,82,2023-03-04T04:59:03Z,5230000,False,-229.0,20.0,1,right,MISS J. Green 3PT,[203210],1610612744.0,GSW,,,,,,,Left Corner 3,24+ Left,23.0,Missed,,Green,J. Green,,,,,,,,,,,,,,,,,,
527,PT09M07.00S,2023-03-04T04:58:59.1Z,4,REGULAR,rebound,defensive,[],1630230,,,1610612740,86,82,2023-03-04T04:59:03Z,5240000,False,,,0,,N. Marshall REBOUND (Off:1 Def:3),[1630230],1610612740.0,NOP,,,,,,,Left Corner 3,24+ Left,,,,Marshall,N. Marshall,,,,,,,,526.0,4.0,3.0,1.0,,,,,,,
528,PT08M49.00S,2023-03-04T04:59:17.1Z,4,REGULAR,2pt,Jump Shot,[],203468,16.770696452036795,69.6078431372549,1610612740,86,84,2023-03-04T04:59:24Z,5250000,False,-98.0,105.0,1,left,C. McCollum 14' turnaround fadeaway Jump Shot (21 PTS),[203468],1610612740.0,NOP,turnaround fadeaway,,,,,,Mid-Range,8-16 Left,14.37,Made,21.0,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,
529,PT08M47.00S,2023-03-04T04:59:22.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,86,84,2023-03-04T04:59:22Z,5260000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT08M47.00S,2023-03-04T05:01:16.2Z,4,REGULAR,substitution,out,[],1630228,,,1610612744,86,84,2023-03-04T05:02:15Z,5270000,False,,,0,,SUB out: J. Kuminga,[1630228],1610612744.0,GSW,,,,,,,,,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,
531,PT08M47.00S,2023-03-04T05:01:16.2Z,4,REGULAR,substitution,out,[],1629637,,,1610612744,86,84,2023-03-04T05:02:15Z,5280000,False,,,0,,SUB out: J. Hayes,[1629637],1610612740.0,NOP,,,,,,,,,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,
532,PT08M47.00S,2023-03-04T05:01:16.2Z,4,REGULAR,substitution,in,[],203110,,,1610612744,86,84,2023-03-04T05:02:15Z,5290000,False,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,,,,,,,,,Green,D. Green,,,,,,,,,,,,,,,,,,
533,PT08M47.00S,2023-03-04T05:01:16.2Z,4,REGULAR,substitution,in,[],1627742,,,1610612744,86,84,2023-03-04T05:02:15Z,5300000,False,,,0,,SUB in: B. Ingram,[1627742],1610612740.0,NOP,,,,,,,,,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,
535,PT08M28.00S,2023-03-04T05:02:57.6Z,4,REGULAR,turnover,bad pass,[],203110,,,1610612744,86,84,2023-03-04T05:03:00Z,5320000,False,,,0,,D. Green bad pass TURNOVER (4 TO),"[203110, 1630529]",1610612744.0,GSW,,,,,,,Above the Break 3,24+ Center,,,,Green,D. Green,,,,,4.0,Jones,1630529.0,,,,,,,,,,,
536,PT08M28.00S,2023-03-04T05:02:57.6Z,4,REGULAR,steal,,[],1630529,,,1610612740,86,84,2023-03-04T05:02:59Z,5330000,False,,,0,,H. Jones STEAL (4 STL),[1630529],1610612740.0,NOP,,,,,,,Above the Break 3,24+ Center,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,
537,PT08M23.00S,2023-03-04T05:03:02.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630230,7.046649145860711,55.14705882352941,1610612740,86,84,2023-03-04T05:03:25Z,5340000,False,-26.0,14.0,1,left,MISS N. Marshall cutting Layup,[1630230],1610612740.0,NOP,cutting,,,,,,Restricted Area,0-8 Center,2.91,Missed,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,
538,PT08M21.00S,2023-03-04T05:03:04.9Z,4,REGULAR,rebound,defensive,[],203110,,,1610612744,86,84,2023-03-04T05:03:25Z,5350000,False,,,0,,D. Green REBOUND (Off:0 Def:5),[203110],1610612744.0,GSW,,,,,,,Restricted Area,0-8 Center,,,,Green,D. Green,,,,,,,,537.0,5.0,5.0,0.0,,,,,,,
539,PT08M14.00S,2023-03-04T05:03:13.9Z,4,REGULAR,foul,personal,['2freethrow'],1630529,,,1610612744,86,84,2023-03-04T05:03:21Z,5360000,False,,,0,,H. Jones shooting personal FOUL (3 PF) (Green 2 FT),"[1630529, 203210]",1610612740.0,NOP,shooting,,,,,,In The Paint (Non-RA),0-8 Center,,,,Jones,H. Jones,,,,2882.0,,,,,,,,3.0,0.0,Green,203210.0,,,
541,PT08M14.00S,2023-03-04T05:03:40.5Z,4,REGULAR,freethrow,1 of 2,[],203210,,,1610612744,86,84,2023-03-04T05:03:40Z,5380000,False,,,0,,MISS J. Green Free Throw 1 of 2,[203210],1610612744.0,GSW,,,,,,,,,,Missed,,Green,J. Green,,,,,,,,,,,,,,,,,,
542,PT08M14.00S,2023-03-04T05:03:40.5Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612744,86,84,2023-03-04T05:03:40Z,5390000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,541.0,,,,,,,,,,
543,PT08M14.00S,2023-03-04T05:04:00.6Z,4,REGULAR,freethrow,2 of 2,[],203210,,,1610612744,87,84,2023-03-04T05:04:00Z,5400000,False,,,0,,J. Green Free Throw 2 of 2 (14 PTS),[203210],1610612744.0,GSW,,,,,,,,,,Made,14.0,Green,J. Green,,,,,,,,,,,,,,,,,,
544,PT08M08.00S,2023-03-04T05:04:08.3Z,4,REGULAR,3pt,Jump Shot,[],1630530,25.969119579500656,81.37254901960785,1610612740,87,87,2023-03-04T05:04:13Z,5410000,False,-157.0,192.0,1,left,T. Murphy III 24' 3PT  (13 PTS) (C. McCollum 4 AST),"[1630530, 203468]",1610612740.0,NOP,,,,,,,Above the Break 3,24+ Left Center,24.76,Made,13.0,Murphy III,T. Murphy III,C. McCollum,203468.0,4.0,,,,,,,,,,,,,,,
546,PT07M51.00S,2023-03-04T05:04:25.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203110,92.19776609724047,55.14705882352941,1610612744,89,87,2023-03-04T05:04:28Z,5430000,False,26.0,21.0,1,right,D. Green Layup (4 PTS) (K. Thompson 4 AST),"[203110, 202691]",1610612744.0,GSW,,,,,,,Restricted Area,0-8 Center,3.31,Made,4.0,Green,D. Green,K. Thompson,202691.0,4.0,,,,,,,,,,,,,,,
548,PT07M29.00S,2023-03-04T05:04:46.7Z,4,REGULAR,turnover,bad pass,[],1627742,,,1610612740,89,87,2023-03-04T05:04:49Z,5450000,False,,,0,,B. Ingram bad pass TURNOVER (4 TO),"[1627742, 1628978]",1610612740.0,NOP,,,,,,,Mid-Range,16-24 Center,,,,Ingram,B. Ingram,,,,,4.0,DiVincenzo,1628978.0,,,,,,,,,,,
549,PT07M29.00S,2023-03-04T05:04:46.7Z,4,REGULAR,steal,,[],1628978,,,1610612744,89,87,2023-03-04T05:04:48Z,5460000,False,,,0,,D. DiVincenzo STEAL (1 STL),[1628978],1610612744.0,GSW,,,,,,,Mid-Range,16-24 Center,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,
550,PT07M08.00S,2023-03-04T05:05:07.6Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629660,88.38699080157687,54.65686274509803,1610612744,89,87,2023-03-04T05:05:13Z,5470000,False,23.0,57.0,1,right,MISS T. Jerome 6' floating Shot,[1629660],1610612744.0,GSW,floating,,,,,,In The Paint (Non-RA),0-8 Center,6.13,Missed,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,
551,PT07M06.00S,2023-03-04T05:05:09.6Z,4,REGULAR,rebound,defensive,[],1630529,,,1610612740,89,87,2023-03-04T05:05:13Z,5480000,False,,,0,,H. Jones REBOUND (Off:1 Def:1),[1630529],1610612740.0,NOP,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Jones,H. Jones,,,,,,,,550.0,2.0,1.0,1.0,,,,,,,
552,PT06M53.00S,2023-03-04T05:05:22.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,14.668199737187912,41.911764705882355,1610612740,89,89,2023-03-04T05:05:27Z,5490000,False,40.0,85.0,1,left,C. McCollum 9' floating Jump Shot (23 PTS),[203468],1610612740.0,NOP,floating,,,,,,In The Paint (Non-RA),8-16 Center,9.45,Made,23.0,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,
553,PT06M42.00S,2023-03-04T05:05:39.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,89,89,2023-03-04T05:05:39Z,5500000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT06M42.00S,2023-03-04T05:07:15.8Z,4,REGULAR,substitution,out,[],203210,,,1610612744,89,89,2023-03-04T05:08:16Z,5510000,False,,,0,,SUB out: J. Green,[203210],1610612744.0,GSW,,,,,,,,,,,,Green,J. Green,,,,,,,,,,,,,,,,,,
555,PT06M42.00S,2023-03-04T05:07:15.8Z,4,REGULAR,substitution,out,[],1629660,,,1610612744,89,89,2023-03-04T05:08:16Z,5520000,False,,,0,,SUB out: T. Jerome,[1629660],1610612744.0,GSW,,,,,,,,,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,
556,PT06M42.00S,2023-03-04T05:07:15.8Z,4,REGULAR,substitution,in,[],1629673,,,1610612744,89,89,2023-03-04T05:08:16Z,5530000,False,,,0,,SUB in: J. Poole,[1629673],1610612744.0,GSW,,,,,,,,,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,
557,PT06M42.00S,2023-03-04T05:07:15.8Z,4,REGULAR,substitution,in,[],1626172,,,1610612744,89,89,2023-03-04T05:08:16Z,5540000,False,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,,,,,,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,
564,PT06M38.00S,2023-03-04T05:09:09.1Z,4,REGULAR,3pt,Jump Shot,[],202691,72.88107752956637,79.65686274509804,1610612744,89,89,2023-03-04T05:15:35Z,5565000,False,148.0,202.0,1,right,MISS K. Thompson 25' 3PT,[202691],1610612744.0,GSW,,,,,,,Above the Break 3,24+ Right Center,25.09,Missed,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,
565,PT06M37.00S,2023-03-04T05:09:10.1Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612740,89,89,2023-03-04T05:15:35Z,5577500,False,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,564.0,,,,,,,,,,
566,PT06M37.00S,2023-03-04T05:09:10.3Z,4,REGULAR,jumpball,recovered,[],1627742,,,1610612740,89,89,2023-03-04T05:12:02Z,5583750,False,,,0,,Jump Ball T. Murphy III vs. K. Looney: Tip to B. Ingram,"[1627742, 1630530, 1626172]",1610612740.0,NOP,challenge,B. Ingram,Murphy III,1630530.0,Looney,1626172.0,,,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,1627742.0
562,PT06M37.00S,2023-03-04T05:09:11.5Z,4,REGULAR,timeout,challenge,['team'],0,,,1610612740,89,89,2023-03-04T05:13:49Z,5590000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT06M37.00S,2023-03-04T05:09:13.7Z,4,REGULAR,substitution,out,[],202691,,,1610612740,89,89,2023-03-04T05:13:49Z,5595000,False,,,0,,SUB out: K. Thompson,[202691],1610612744.0,GSW,,,,,,,,,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,
570,PT06M37.00S,2023-03-04T05:09:13.7Z,4,REGULAR,substitution,in,[],1630237,,,1610612740,89,89,2023-03-04T05:13:49Z,5597500,False,,,0,,SUB in: A. Lamb,[1630237],1610612744.0,GSW,,,,,,,,,,,,Lamb,A. Lamb,,,,,,,,,,,,,,,,,,
571,PT06M26.00S,2023-03-04T05:12:15.1Z,4,REGULAR,turnover,traveling,[],1630230,,,1610612740,89,89,2023-03-04T05:12:30Z,5660000,False,,,0,,N. Marshall traveling TURNOVER (1 TO),[1630230],1610612740.0,NOP,,,,,,,Above the Break 3,24+ Right Center,,,,Marshall,N. Marshall,,,,1193.0,1.0,,,,,,,,,,,,,
572,PT06M15.00S,2023-03-04T05:12:39.3Z,4,REGULAR,foul,personal,[],203468,,,1610612744,89,89,2023-03-04T05:37:01Z,5670000,False,,,0,,C. McCollum personal FOUL (4 PF),"[203468, 1626172]",1610612740.0,NOP,,,,,,,Mid-Range,8-16 Left,,,,McCollum,C. McCollum,,,,2882.0,,,,,,,,4.0,0.0,Looney,1626172.0,,,
574,PT06M00.00S,2023-03-04T05:13:11.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203110,61.84296977660972,51.470588235294116,1610612744,89,89,2023-03-04T05:13:15Z,5690000,False,7.0,306.0,1,right,MISS D. Green 30' 3PT,[203110],1610612744.0,GSW,,,,,,,Above the Break 3,24+ Center,30.63,Missed,,Green,D. Green,,,,,,,,,,,,,,,,,,
575,PT05M58.00S,2023-03-04T05:13:14.7Z,4,REGULAR,rebound,defensive,[],203468,,,1610612740,89,89,2023-03-04T05:13:14Z,5700000,False,,,0,,C. McCollum REBOUND (Off:0 Def:5),[203468],1610612740.0,NOP,,,,,,,Above the Break 3,24+ Center,,,,McCollum,C. McCollum,,,,,,,,574.0,5.0,5.0,0.0,,,,,,,
576,PT05M39.00S,2023-03-04T05:13:34.3Z,4,REGULAR,foul,personal,['2freethrow'],1626172,,,1610612740,89,89,2023-03-04T05:13:42Z,5710000,False,,,0,,K. Looney shooting personal FOUL (3 PF) (Ingram 2 FT),"[1626172, 1627742]",1610612744.0,GSW,shooting,,,,,,In The Paint (Non-RA),8-16 Center,,,,Looney,K. Looney,,,,202901.0,,,,,,,,3.0,0.0,Ingram,1627742.0,,,
578,PT05M39.00S,2023-03-04T05:14:08.0Z,4,REGULAR,freethrow,1 of 2,[],1627742,,,1610612740,89,89,2023-03-04T05:14:26Z,5730000,False,,,0,,MISS B. Ingram Free Throw 1 of 2,[1627742],1610612740.0,NOP,,,,,,,,,,Missed,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,
579,PT05M39.00S,2023-03-04T05:14:08.0Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612740,89,89,2023-03-04T05:14:26Z,5740000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,578.0,,,,,,,,,,
580,PT05M39.00S,2023-03-04T05:14:08.6Z,4,REGULAR,substitution,out,[],1626172,,,1610612740,89,89,2023-03-04T05:14:11Z,5750000,False,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,,,,,,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,
581,PT05M39.00S,2023-03-04T05:14:08.6Z,4,REGULAR,substitution,in,[],1630228,,,1610612740,89,89,2023-03-04T05:14:11Z,5760000,False,,,0,,SUB in: J. Kuminga,[1630228],1610612744.0,GSW,,,,,,,,,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,
582,PT05M39.00S,2023-03-04T05:14:08.0Z,4,REGULAR,freethrow,2 of 2,[],1627742,,,1610612740,89,89,2023-03-04T05:14:26Z,5770000,False,,,0,,MISS B. Ingram Free Throw 2 of 2,[1627742],1610612740.0,NOP,,,,,,,,,,Missed,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,
583,PT05M36.00S,2023-03-04T05:14:11.0Z,4,REGULAR,rebound,offensive,[],1630529,,,1610612740,89,89,2023-03-04T05:23:49Z,5780000,False,,,0,,H. Jones REBOUND (Off:2 Def:1),[1630529],1610612740.0,NOP,,,,,,,,,,,,Jones,H. Jones,,,,,,,,582.0,3.0,1.0,2.0,,,,,,,
584,PT05M31.00S,2023-03-04T05:14:29.4Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203468,14.799605781865965,60.049019607843135,1610612740,89,91,2023-03-04T05:14:33Z,5790000,False,-50.0,87.0,1,left,C. McCollum 10' turnaround Jump Shot (25 PTS),[203468],1610612740.0,NOP,turnaround,,,,,,In The Paint (Non-RA),8-16 Center,10.01,Made,25.0,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,
585,PT05M06.00S,2023-03-04T05:14:57.7Z,4,REGULAR,turnover,out-of-bounds,[],1629673,,,1610612744,89,91,2023-03-04T05:15:05Z,5800000,False,,,0,,J. Poole bad pass out-of-bounds TURNOVER (3 TO),[1629673],1610612744.0,GSW,bad pass,,,,,,Above the Break 3,24+ Left Center,,,,Poole,J. Poole,,,,202901.0,3.0,,,,,,,,,,,,,
586,PT04M46.00S,2023-03-04T05:15:22.9Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627742,14.799605781865965,48.28431372549019,1610612740,89,93,2023-03-04T05:15:26Z,5810000,False,9.0,87.0,1,left,B. Ingram 8' turnaround fadeaway Jump Shot (14 PTS) (C. McCollum 5 AST),"[1627742, 203468]",1610612740.0,NOP,turnaround fadeaway,,,,,,In The Paint (Non-RA),8-16 Center,8.7,Made,14.0,Ingram,B. Ingram,C. McCollum,203468.0,5.0,,,,,,,,,,,,,,,
588,PT04M27.00S,2023-03-04T05:15:41.1Z,4,REGULAR,3pt,Jump Shot,[],1630237,96.27135348226018,2.696078431372549,1610612744,92,93,2023-03-04T05:15:44Z,5830000,False,-237.0,-17.0,1,right,A. Lamb 3PT  (11 PTS) (D. DiVincenzo 4 AST),"[1630237, 1628978]",1610612744.0,GSW,,,,,,,Left Corner 3,24+ Left,23.71,Made,11.0,Lamb,A. Lamb,D. DiVincenzo,1628978.0,4.0,,,,,,,,,,,,,,,
590,PT04M16.00S,2023-03-04T05:15:59.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612740,92,93,2023-03-04T05:15:59Z,5850000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT04M16.00S,2023-03-04T05:17:10.9Z,4,REGULAR,substitution,out,[],1630237,,,1610612740,92,93,2023-03-04T05:17:24Z,5860000,False,,,0,,SUB out: A. Lamb,[1630237],1610612744.0,GSW,,,,,,,,,,,,Lamb,A. Lamb,,,,,,,,,,,,,,,,,,
592,PT04M16.00S,2023-03-04T05:17:10.9Z,4,REGULAR,substitution,in,[],202691,,,1610612740,92,93,2023-03-04T05:17:24Z,5870000,False,,,0,,SUB in: K. Thompson,[202691],1610612744.0,GSW,,,,,,,,,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,
593,PT04M08.00S,2023-03-04T05:17:52.2Z,4,REGULAR,3pt,Jump Shot,[],1630530,22.158344283837057,89.2156862745098,1610612740,92,93,2023-03-04T05:17:57Z,5880000,False,-196.0,156.0,1,left,MISS T. Murphy III 25' 3PT,[1630530],1610612740.0,NOP,,,,,,,Above the Break 3,24+ Left Center,25.05,Missed,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,
594,PT04M06.00S,2023-03-04T05:17:54.2Z,4,REGULAR,rebound,defensive,[],1629673,,,1610612744,92,93,2023-03-04T05:18:08Z,5890000,False,,,0,,J. Poole REBOUND (Off:0 Def:2),[1629673],1610612744.0,GSW,,,,,,,Above the Break 3,24+ Left Center,,,,Poole,J. Poole,,,,,,,,593.0,2.0,2.0,0.0,,,,,,,
595,PT03M50.00S,2023-03-04T05:18:09.8Z,4,REGULAR,3pt,Jump Shot,[],202691,62.76281208935611,46.81372549019608,1610612744,95,93,2023-03-04T05:18:13Z,5900000,False,-16.0,298.0,1,right,K. Thompson 29' 3PT pullup (25 PTS),[202691],1610612744.0,GSW,pullup,,,,,,Above the Break 3,24+ Center,29.79,Made,25.0,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,
596,PT03M27.00S,2023-03-04T05:18:36.8Z,4,REGULAR,foul,personal,['2freethrow'],203110,,,1610612740,95,93,2023-03-04T05:18:51Z,5910000,False,,,0,,D. Green shooting personal FOUL (5 PF) (Jones 2 FT),"[203110, 1630529]",1610612744.0,GSW,shooting,,,,,,In The Paint (Non-RA),0-8 Center,,,,Green,D. Green,,,,1193.0,,,,,,,,5.0,0.0,Jones,1630529.0,,,
598,PT03M27.00S,2023-03-04T05:19:09.3Z,4,REGULAR,freethrow,1 of 2,[],1630529,,,1610612740,95,93,2023-03-04T05:19:09Z,5930000,False,,,0,,MISS H. Jones Free Throw 1 of 2,[1630529],1610612740.0,NOP,,,,,,,,,,Missed,,Jones,H. Jones,,,,,,,,,,,,,,,,,,
599,PT03M27.00S,2023-03-04T05:19:09.3Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,95,93,2023-03-04T05:19:09Z,5940000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,598.0,,,,,,,,,,
600,PT03M27.00S,2023-03-04T05:19:24.7Z,4,REGULAR,freethrow,2 of 2,[],1630529,,,1610612740,95,94,2023-03-04T05:19:24Z,5950000,False,,,0,,H. Jones Free Throw 2 of 2 (7 PTS),[1630529],1610612740.0,NOP,,,,,,,,,,Made,7.0,Jones,H. Jones,,,,,,,,,,,,,,,,,,
601,PT03M09.00S,2023-03-04T05:19:45.6Z,4,REGULAR,3pt,Jump Shot,[],1628978,65.78515111695138,47.30392156862745,1610612744,98,94,2023-03-04T05:19:49Z,5960000,False,-13.0,269.0,1,right,D. DiVincenzo 26' 3PT  (3 PTS) (J. Poole 7 AST),"[1628978, 1629673]",1610612744.0,GSW,,,,,,,Above the Break 3,24+ Center,26.94,Made,3.0,DiVincenzo,D. DiVincenzo,J. Poole,1629673.0,7.0,,,,,,,,,,,,,,,
603,PT03M06.00S,2023-03-04T05:19:50.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612740,98,94,2023-03-04T05:19:51Z,5980000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT02M58.00S,2023-03-04T05:21:39.4Z,4,REGULAR,foul,personal,[],1630228,,,1610612740,98,94,2023-03-04T05:21:44Z,6000000,False,,,0,,J. Kuminga personal FOUL (3 PF),"[1630228, 1627742]",1610612744.0,GSW,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Kuminga,J. Kuminga,,,,2882.0,,,,,,,,3.0,0.0,Ingram,1627742.0,,,
607,PT02M44.00S,2023-03-04T05:22:11.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627742,17.21419185282523,62.27787990196079,1610612740,98,96,2023-03-04T05:22:23Z,6020000,False,-61.0,109.0,1,left,B. Ingram 12' pullup Jump Shot (16 PTS),[1627742],1610612740.0,NOP,pullup,,,,,,In The Paint (Non-RA),8-16 Center,12.54,Made,16.0,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,
608,PT02M26.00S,2023-03-04T05:22:28.7Z,4,REGULAR,3pt,Jump Shot,[],1629673,72.61826544021025,82.1078431372549,1610612744,98,96,2023-03-04T05:22:36Z,6030000,False,161.0,205.0,1,right,MISS J. Poole 26' step back 3PT,[1629673],1610612744.0,GSW,step back,,,,,,Above the Break 3,24+ Right Center,26.03,Missed,,Poole,J. Poole,,,,,,,,,,,,,,,,,,
609,PT02M24.00S,2023-03-04T05:22:30.7Z,4,REGULAR,rebound,offensive,[],1628978,,,1610612744,98,96,2023-03-04T05:22:36Z,6040000,False,,,0,,D. DiVincenzo REBOUND (Off:2 Def:3),[1628978],1610612744.0,GSW,,,,,,,Above the Break 3,24+ Right Center,,,,DiVincenzo,D. DiVincenzo,,,,,,,,608.0,5.0,3.0,2.0,,,,,,,
610,PT02M22.00S,2023-03-04T05:22:33.8Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630228,91.01511169513797,46.568627450980394,1610612744,100,96,2023-03-04T05:22:39Z,6050000,False,-17.0,32.0,1,right,J. Kuminga cutting DUNK (19 PTS) (D. DiVincenzo 5 AST),"[1630228, 1628978]",1610612744.0,GSW,cutting,,,,,,Restricted Area,0-8 Center,3.63,Made,19.0,Kuminga,J. Kuminga,D. DiVincenzo,1628978.0,5.0,,,,,,,,,,,,,,,
612,PT02M06.00S,2023-03-04T05:22:49.1Z,4,REGULAR,3pt,Jump Shot,[],203468,33.327858081471746,39.46078431372549,1610612740,100,96,2023-03-04T05:22:54Z,6070000,False,53.0,261.0,1,left,MISS C. McCollum 26' 3PT,[203468],1610612740.0,NOP,,,,,,,Above the Break 3,24+ Center,26.61,Missed,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,
