actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
516,PT09M44.00S,2022-10-28T03:51:16.8Z,4,REGULAR,rebound,offensive,[],1626172,,,1610612744,97,92,2022-10-28T03:51:16Z,5160000,,,0,,K. Looney REBOUND (Off:2 Def:6),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Above the Break 3,24+ Center,,,515.0,8.0,6.0,2.0,,,,,,,,,,,,,,
517,PT09M36.00S,2022-10-28T03:51:24.4Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629660,28.991458607095925,79.90196078431373,1610612744,100,92,2022-10-28T03:51:31Z,5170000,-150.0,220.0,1,left,T. Jerome 26' 3PT  (3 PTS) (J. Poole 7 AST),"[1629660, 1629673]",1610612744.0,GSW,,,,Jerome,T. Jerome,,,,,Above the Break 3,24+ Left Center,26.6,Made,,,,,3.0,J. Poole,1629673.0,7.0,,,,,,,,,,
519,PT09M17.00S,2022-10-28T03:51:42.7Z,4,REGULAR,2pt,Jump Shot,[],1628389,88.78120893561103,79.16666666666666,1610612748,100,94,2022-10-28T03:51:51Z,5190000,146.0,53.0,1,right,B. Adebayo 15' Jump Shot (22 PTS) (C. Martin 1 AST),"[1628389, 1628997]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,8-16 Right,15.51,Made,,,,,22.0,C. Martin,1628997.0,1.0,,,,,,,,,,
520,PT08M54.00S,2022-10-28T03:52:05.8Z,4,REGULAR,3pt,Jump Shot,[],1629673,27.020367936925098,13.23529411764706,1610612744,100,94,2022-10-28T03:52:12Z,5200000,184.0,201.0,1,left,MISS J. Poole 27' 3PT - blocked,"[1629673, 1629622]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Right Center,27.27,Missed,,,,,,,,,,,,,,,,,Strus,1629622.0
521,PT08M54.00S,2022-10-28T03:52:05.8Z,4,REGULAR,block,,[],1629622,,,1610612744,100,94,2022-10-28T03:52:09Z,5210000,,,0,,M. Strus BLOCK (1 BLK),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
522,PT08M49.00S,2022-10-28T03:52:10.8Z,4,REGULAR,rebound,defensive,[],1628389,,,1610612748,100,94,2022-10-28T03:52:12Z,5220000,,,0,,B. Adebayo REBOUND (Off:4 Def:4),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Right Center,,,520.0,8.0,4.0,4.0,,,,,,,,,,,,,,
524,PT08M45.00S,2022-10-28T03:52:20.0Z,4,REGULAR,turnover,3-second-violation,[],1628389,,,1610612748,100,94,2022-10-28T03:52:28Z,5230000,,,0,,B. Adebayo 3-second-violation TURNOVER (5 TO),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,5.0,,,1201.0,,,,,,
525,PT08M45.00S,2022-10-28T03:52:28.6Z,4,REGULAR,substitution,out,[],1629130,,,1610612744,100,94,2022-10-28T03:52:35Z,5240000,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT08M45.00S,2022-10-28T03:52:28.6Z,4,REGULAR,substitution,in,[],200768,,,1610612744,100,94,2022-10-28T03:52:35Z,5250000,,,0,,SUB in: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT08M36.00S,2022-10-28T03:52:47.8Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629660,27.020367936925098,87.5,1610612744,100,94,2022-10-28T03:52:53Z,5260000,-188.0,201.0,1,left,MISS T. Jerome 27' 3PT,[1629660],1610612744.0,GSW,,,,Jerome,T. Jerome,,,,,Above the Break 3,24+ Left Center,27.52,Missed,,,,,,,,,,,,,,,,,,
528,PT08M32.00S,2022-10-28T03:52:51.8Z,4,REGULAR,rebound,offensive,[],203210,,,1610612744,100,94,2022-10-28T04:05:34Z,5270000,,,0,,J. Green REBOUND (Off:4 Def:1),[203210],1610612744.0,GSW,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,,527.0,5.0,1.0,4.0,,,,,,,,,,,,,,
581,PT08M31.00S,2022-10-28T03:52:55.4Z,4,REGULAR,turnover,lost ball,[],203210,,,1610612744,100,94,2022-10-28T04:05:54Z,5275000,,,0,,J. Green lost ball TURNOVER (1 TO),"[203210, 1629216]",1610612744.0,GSW,,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1.0,Vincent,1629216.0,,,,,,,
582,PT08M31.00S,2022-10-28T03:52:55.4Z,4,REGULAR,steal,,[],1629216,,,1610612748,100,94,2022-10-28T04:05:54Z,5277500,,,0,,G. Vincent STEAL (1 STL),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
529,PT08M21.00S,2022-10-28T03:53:03.1Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1628389,75.77201051248358,30.14705882352941,1610612748,100,94,2022-10-28T04:05:54Z,5280000,-99.0,175.0,1,right,MISS B. Adebayo 20' pullup Shot,[1628389],1610612748.0,MIA,pullup,,,Adebayo,B. Adebayo,,,,,Mid-Range,16-24 Left Center,20.14,Missed,,,,,,,,,,,,,,,,,,
530,PT08M20.00S,2022-10-28T03:53:05.9Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612744,100,94,2022-10-28T03:53:05Z,5290000,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Mid-Range,16-24 Left Center,,,529.0,,,,,,,,,,,,,,,,,
532,PT08M20.00S,2022-10-28T03:53:10.8Z,4,REGULAR,substitution,out,[],1628389,,,1610612744,100,94,2022-10-28T03:53:15Z,5310000,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT08M20.00S,2022-10-28T03:53:10.8Z,4,REGULAR,substitution,in,[],202710,,,1610612744,100,94,2022-10-28T03:53:15Z,5320000,,,0,,SUB in: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT08M07.00S,2022-10-28T03:53:37.4Z,4,REGULAR,2pt,Jump Shot,[],1629673,6.389618922470433,16.911764705882355,1610612744,102,94,2022-10-28T03:58:51Z,5330000,165.0,8.0,1,left,J. Poole 16' fadeaway Jump Shot (11 PTS) (K. Looney 4 AST),"[1629673, 1626172]",1610612744.0,GSW,fadeaway,,,Poole,J. Poole,,,,,Mid-Range,16-24 Right,16.56,Made,,,,,11.0,K. Looney,1626172.0,4.0,,,,,,,,,,
536,PT07M47.00S,2022-10-28T03:53:57.4Z,4,REGULAR,2pt,Jump Shot,[],1629216,79.84559789750328,75.0,1610612748,102,96,2022-10-28T03:59:17Z,5350000,125.0,137.0,1,right,G. Vincent 18' turnaround Jump Shot (9 PTS),[1629216],1610612748.0,MIA,turnaround,,,Vincent,G. Vincent,,,,,Mid-Range,16-24 Right Center,18.55,Made,,,,,9.0,,,,,,,,,,,,,
537,PT07M35.00S,2022-10-28T03:54:10.6Z,4,REGULAR,foul,personal,['2freethrow'],202710,,,1610612744,102,96,2022-10-28T03:54:20Z,5360000,,,0,,J. Butler shooting personal FOUL (2 PF) (Looney 2 FT),"[202710, 1626172]",1610612748.0,MIA,shooting,,,Butler,J. Butler,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,2534.0,2.0,0.0,Looney,1626172.0,,
539,PT07M35.00S,2022-10-28T03:54:40.3Z,4,REGULAR,freethrow,1 of 2,[],1626172,,,1610612744,102,96,2022-10-28T03:54:40Z,5380000,,,0,,MISS K. Looney Free Throw 1 of 2,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
540,PT07M35.00S,2022-10-28T03:54:40.3Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612744,102,96,2022-10-28T03:54:40Z,5390000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,539.0,,,,,,,,,,,,,,,,,
541,PT07M35.00S,2022-10-28T03:55:02.5Z,4,REGULAR,freethrow,2 of 2,[],1626172,,,1610612744,103,96,2022-10-28T03:55:02Z,5400000,,,0,,K. Looney Free Throw 2 of 2 (5 PTS),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
542,PT07M20.00S,2022-10-28T03:55:19.0Z,4,REGULAR,3pt,Jump Shot,[],1629622,72.09264126149803,12.009803921568627,1610612748,103,99,2022-10-28T03:55:23Z,5410000,-190.0,210.0,1,right,M. Strus 28' 3PT  (10 PTS) (J. Butler 7 AST),"[1629622, 202710]",1610612748.0,MIA,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Left Center,28.3,Made,,,,,10.0,J. Butler,202710.0,7.0,,,,,,,,,,
544,PT06M59.00S,2022-10-28T03:55:40.1Z,4,REGULAR,turnover,lost ball,[],1629673,,,1610612744,103,99,2022-10-28T03:55:44Z,5430000,,,0,,J. Poole lost ball TURNOVER (2 TO),"[1629673, 200768]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,Mid-Range,8-16 Right,,,,,,,,,,,2.0,Lowry,200768.0,,,,,,,
545,PT06M59.00S,2022-10-28T03:55:40.1Z,4,REGULAR,steal,,[],200768,,,1610612748,103,99,2022-10-28T03:55:42Z,5440000,,,0,,K. Lowry STEAL (3 STL),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
546,PT06M59.00S,2022-10-28T03:55:50.1Z,4,REGULAR,foul,technical,['1freethrow'],1629673,,,1610612748,103,99,2022-10-28T03:56:04Z,5450000,,,0,,J. Poole technical FOUL (1 Tech),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,203593.0,2.0,1.0,,,,
547,PT06M59.00S,2022-10-28T03:56:05.3Z,4,REGULAR,substitution,out,[],1629660,,,1610612748,103,99,2022-10-28T03:56:10Z,5460000,,,0,,SUB out: T. Jerome,[1629660],1610612744.0,GSW,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT06M59.00S,2022-10-28T03:56:05.3Z,4,REGULAR,substitution,in,[],201939,,,1610612748,103,99,2022-10-28T03:56:10Z,5470000,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT06M59.00S,2022-10-28T03:56:19.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,103,99,2022-10-28T03:56:19Z,5480000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT06M59.00S,2022-10-28T03:56:56.7Z,4,REGULAR,substitution,out,[],203210,,,1610612748,103,99,2022-10-28T03:59:06Z,5490000,,,0,,SUB out: J. Green,[203210],1610612744.0,GSW,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT06M59.00S,2022-10-28T03:56:56.7Z,4,REGULAR,substitution,out,[],1629673,,,1610612748,103,99,2022-10-28T03:59:06Z,5500000,,,0,,SUB out: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT06M59.00S,2022-10-28T03:56:56.7Z,4,REGULAR,substitution,in,[],202691,,,1610612748,103,99,2022-10-28T03:59:06Z,5510000,,,0,,SUB in: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT06M59.00S,2022-10-28T03:56:56.7Z,4,REGULAR,substitution,in,[],203110,,,1610612748,103,99,2022-10-28T03:59:06Z,5520000,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT06M59.00S,2022-10-28T03:59:24.2Z,4,REGULAR,freethrow,1 of 1,[],202710,,,1610612748,103,100,2022-10-28T03:59:24Z,5530000,,,0,,J. Butler technical Free Throw 1 of 1 (27 PTS),[202710],1610612748.0,MIA,technical,,,Butler,J. Butler,,,,,,,,Made,,,,,27.0,,,,,,,,,,,,,
555,PT06M39.00S,2022-10-28T03:59:59.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],202710,94.95729303547962,2.450980392156863,1610612748,103,100,2022-10-28T04:00:04Z,5540000,-238.0,-5.0,1,right,MISS J. Butler 3PT,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Left Corner 3,24+ Left,23.78,Missed,,,,,,,,,,,,,,,,,,
556,PT06M36.00S,2022-10-28T04:00:02.1Z,4,REGULAR,rebound,defensive,[],203952,,,1610612744,103,100,2022-10-28T04:00:04Z,5550000,,,0,,A. Wiggins REBOUND (Off:3 Def:6),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Left Corner 3,24+ Left,,,555.0,9.0,6.0,3.0,,,,,,,,,,,,,,
557,PT06M20.00S,2022-10-28T04:00:18.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202691,9.937582128777924,40.44117647058824,1610612744,103,100,2022-10-28T04:00:22Z,5560000,48.0,41.0,1,left,MISS K. Thompson 6' cutting Layup,[202691],1610612744.0,GSW,cutting,,,Thompson,K. Thompson,,,,,In The Paint (Non-RA),0-8 Center,6.29,Missed,,,,,,,,,,,,,,,,,,
558,PT06M18.00S,2022-10-28T04:00:20.4Z,4,REGULAR,rebound,defensive,[],1629622,,,1610612748,103,100,2022-10-28T04:00:22Z,5570000,,,0,,M. Strus REBOUND (Off:1 Def:3),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,In The Paint (Non-RA),0-8 Center,,,557.0,4.0,3.0,1.0,,,,,,,,,,,,,,
559,PT06M11.00S,2022-10-28T04:00:27.6Z,4,REGULAR,3pt,Jump Shot,[],200768,63.9454664914586,44.36274509803921,1610612748,103,100,2022-10-28T04:00:32Z,5580000,-28.0,286.0,1,right,MISS K. Lowry 28' 3PT,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,Above the Break 3,24+ Center,28.78,Missed,,,,,,,,,,,,,,,,,,
560,PT06M08.00S,2022-10-28T04:00:30.6Z,4,REGULAR,rebound,defensive,[],201939,,,1610612744,103,100,2022-10-28T04:00:32Z,5590000,,,0,,S. Curry REBOUND (Off:1 Def:5),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,,,559.0,6.0,5.0,1.0,,,,,,,,,,,,,,
561,PT05M59.00S,2022-10-28T04:00:39.0Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1626172,9.280551905387648,46.81372549019608,1610612744,105,100,2022-10-28T04:00:44Z,5600000,16.0,35.0,1,left,K. Looney DUNK (7 PTS) (D. Green 4 AST),"[1626172, 203110]",1610612744.0,GSW,,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,3.82,Made,,,,,7.0,D. Green,203110.0,4.0,,,,,,,,,,
563,PT05M48.00S,2022-10-28T04:00:50.6Z,4,REGULAR,3pt,Jump Shot,[],1629216,81.42247043363994,4.6568627450980395,1610612748,105,100,2022-10-28T04:00:54Z,5620000,-227.0,122.0,1,right,MISS G. Vincent 25' 3PT,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,Above the Break 3,24+ Left Center,25.75,Missed,,,,,,,,,,,,,,,,,,
564,PT05M45.00S,2022-10-28T04:00:53.6Z,4,REGULAR,rebound,defensive,[],201939,,,1610612744,105,100,2022-10-28T04:00:54Z,5630000,,,0,,S. Curry REBOUND (Off:1 Def:6),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,,,563.0,7.0,6.0,1.0,,,,,,,,,,,,,,
565,PT05M41.00S,2022-10-28T04:00:58.1Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203952,10.726018396846255,57.107843137254896,1610612744,105,100,2022-10-28T04:07:37Z,5640000,-36.0,48.0,1,left,MISS A. Wiggins running Layup,[203952],1610612744.0,GSW,running,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,5.99,Missed,,,,,,,,,,,,,,,,,,
566,PT05M40.00S,2022-10-28T04:00:59.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612744,105,100,2022-10-28T04:07:37Z,5650000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,565.0,,,,,,,,,,,,,,,,,
568,PT05M40.00S,2022-10-28T04:01:03.6Z,4,REGULAR,substitution,out,[],1629216,,,1610612744,105,100,2022-10-28T04:01:15Z,5670000,,,0,,SUB out: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT05M40.00S,2022-10-28T04:01:03.6Z,4,REGULAR,substitution,out,[],1628997,,,1610612744,105,100,2022-10-28T04:01:15Z,5680000,,,0,,SUB out: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT05M40.00S,2022-10-28T04:01:03.6Z,4,REGULAR,substitution,in,[],1628389,,,1610612744,105,100,2022-10-28T04:01:15Z,5690000,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT05M40.00S,2022-10-28T04:01:03.6Z,4,REGULAR,substitution,in,[],1629639,,,1610612744,105,100,2022-10-28T04:01:15Z,5700000,,,0,,SUB in: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT05M32.00S,2022-10-28T04:01:33.2Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],201939,29.6484888304862,72.79411764705883,1610612744,108,100,2022-10-28T04:01:41Z,5710000,-114.0,226.0,1,left,S. Curry 25' 3PT pullup (26 PTS),[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,25.33,Made,,,,,26.0,,,,,,,,,,,,,
573,PT05M31.00S,2022-10-28T04:01:39.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,108,100,2022-10-28T04:01:39Z,5720000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT05M07.00S,2022-10-28T04:04:54.2Z,4,REGULAR,2pt,Jump Shot,[],1628389,82.60512483574244,29.166666666666668,1610612748,108,102,2022-10-28T04:05:01Z,5730000,-104.0,111.0,1,right,B. Adebayo 15' Jump Shot (24 PTS) (K. Lowry 8 AST),"[1628389, 200768]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,8-16 Left,15.22,Made,,,,,24.0,K. Lowry,200768.0,8.0,,,,,,,,,,
576,PT04M52.00S,2022-10-28T04:05:10.4Z,4,REGULAR,turnover,bad pass,[],203110,,,1610612744,108,102,2022-10-28T04:05:16Z,5750000,,,0,,D. Green bad pass TURNOVER (5 TO),"[203110, 1628389]",1610612744.0,GSW,,,,Green,D. Green,,,,,Mid-Range,8-16 Right,,,,,,,,,,,5.0,Adebayo,1628389.0,,,,,,,
577,PT04M52.00S,2022-10-28T04:05:10.4Z,4,REGULAR,steal,,[],1628389,,,1610612748,108,102,2022-10-28T04:05:13Z,5760000,,,0,,B. Adebayo STEAL (4 STL),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
578,PT04M28.00S,2022-10-28T04:05:33.4Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1628389,94.43166885676742,14.460784313725492,1610612748,108,102,2022-10-28T04:05:39Z,5770000,-178.0,0.0,1,right,MISS B. Adebayo 17' Jump Shot,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,16-24 Left,17.77,Missed,,,,,,,,,,,,,,,,,,
579,PT04M25.00S,2022-10-28T04:05:36.4Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612744,108,102,2022-10-28T04:05:39Z,5780000,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Mid-Range,16-24 Left,,,578.0,,,,,,,,,,,,,,,,,
583,PT04M14.00S,2022-10-28T04:06:01.1Z,4,REGULAR,3pt,Jump Shot,[],202691,25.443495400788436,84.55882352941177,1610612744,111,102,2022-10-28T04:06:06Z,5800000,-173.0,187.0,1,left,K. Thompson 25' 3PT  (16 PTS) (S. Curry 8 AST),"[202691, 201939]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Left Center,25.44,Made,,,,,16.0,S. Curry,201939.0,8.0,,,,,,,,,,
585,PT03M58.00S,2022-10-28T04:06:17.2Z,4,REGULAR,3pt,Jump Shot,[],1629622,94.1688567674113,4.901960784313726,1610612748,111,105,2022-10-28T04:06:21Z,5820000,-225.0,2.0,1,right,M. Strus 3PT  (13 PTS) (T. Herro 2 AST),"[1629622, 1629639]",1610612748.0,MIA,,,,Strus,M. Strus,,,,,Left Corner 3,24+ Left,22.55,Made,,,,,13.0,T. Herro,1629639.0,2.0,,,,,,,,,,
587,PT03M36.00S,2022-10-28T04:06:39.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201939,12.302890932982917,44.6078431372549,1610612744,111,105,2022-10-28T04:09:55Z,5840000,27.0,63.0,1,left,MISS S. Curry 6' driving finger roll Layup - blocked,"[201939, 1628389]",1610612744.0,GSW,driving finger roll,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,6.86,Missed,,,,,,,,,,,,,,,,,Adebayo,1628389.0
588,PT03M36.00S,2022-10-28T04:06:39.7Z,4,REGULAR,block,,[],1628389,,,1610612744,111,105,2022-10-28T04:06:42Z,5850000,,,0,,B. Adebayo BLOCK (3 BLK),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
589,PT03M35.00S,2022-10-28T04:06:40.7Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612744,111,105,2022-10-28T04:06:48Z,5860000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,587.0,,,,,,,,,,,,,,,,,
591,PT03M31.00S,2022-10-28T04:07:04.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],202691,4.681340341655716,94.85294117647058,1610612744,111,105,2022-10-28T04:07:10Z,5880000,-224.0,-8.0,1,left,MISS K. Thompson 3PT,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Left Corner 3,24+ Left,22.45,Missed,,,,,,,,,,,,,,,,,,
592,PT03M30.00S,2022-10-28T04:07:09.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612744,111,105,2022-10-28T04:07:09Z,5890000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Left Corner 3,24+ Left,,,591.0,,,,,,,,,,,,,,,,,
593,PT03M30.00S,2022-10-28T04:07:11.1Z,4,REGULAR,foul,personal,[],200768,,,1610612744,111,105,2022-10-28T04:07:23Z,5900000,,,0,,K. Lowry loose ball personal FOUL (3 PF),"[200768, 203110]",1610612748.0,MIA,loose ball,,,Lowry,K. Lowry,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,203593.0,3.0,0.0,Green,203110.0,,
595,PT03M28.00S,2022-10-28T04:07:31.9Z,4,REGULAR,foul,personal,[],200768,,,1610612744,111,105,2022-10-28T04:07:42Z,5920000,,,0,,K. Lowry personal FOUL (4 PF),"[200768, 203110]",1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,2534.0,4.0,0.0,Green,203110.0,,
597,PT03M15.00S,2022-10-28T04:08:01.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201939,10.200394218134035,36.029411764705884,1610612744,113,105,2022-10-28T04:08:06Z,5940000,70.0,43.0,1,left,S. Curry 8' driving finger roll Layup (28 PTS),[201939],1610612744.0,GSW,driving finger roll,,,Curry,S. Curry,,,,,In The Paint (Non-RA),8-16 Right,8.23,Made,,,,,28.0,,,,,,,,,,,,,
598,PT03M15.00S,2022-10-28T04:08:05.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612748,113,105,2022-10-28T04:08:05Z,5950000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT03M02.00S,2022-10-28T04:10:01.0Z,4,REGULAR,3pt,Jump Shot,[],1629622,67.09921156373193,70.09803921568627,1610612748,113,105,2022-10-28T04:10:14Z,5960000,100.0,257.0,1,right,MISS M. Strus 27' 3PT,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Right Center,27.58,Missed,,,,,,,,,,,,,,,,,,
600,PT03M00.00S,2022-10-28T04:10:03.0Z,4,REGULAR,rebound,defensive,[],203110,,,1610612744,113,105,2022-10-28T04:10:05Z,5970000,,,0,,D. Green REBOUND (Off:0 Def:5),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Right Center,,,599.0,5.0,5.0,0.0,,,,,,,,,,,,,,
601,PT02M46.00S,2022-10-28T04:10:16.8Z,4,REGULAR,3pt,Jump Shot,[],201939,3.1044678055190538,94.6078431372549,1610612744,113,105,2022-10-28T04:11:37Z,5980000,-223.0,-23.0,1,left,MISS S. Curry pullup 3PT,[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,Left Corner 3,24+ Left,22.42,Missed,,,,,,,,,,,,,,,,,,
602,PT02M43.00S,2022-10-28T04:10:19.8Z,4,REGULAR,rebound,offensive,[],203110,,,1610612744,113,105,2022-10-28T04:10:21Z,5990000,,,0,,D. Green REBOUND (Off:1 Def:5),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Left Corner 3,24+ Left,,,601.0,6.0,5.0,1.0,,,,,,,,,,,,,,
