actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
600,PT05M11.00S,2023-12-07T02:40:30.6Z,4,REGULAR,substitution,out,[],1630168,,,1610612751,99,98,2023-12-07T02:40:36Z,5850000,False,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT05M11.00S,2023-12-07T02:40:30.6Z,4,REGULAR,substitution,in,[],203991,,,1610612751,99,98,2023-12-07T02:40:36Z,5860000,False,,,0,,SUB in: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT05M11.00S,2023-12-07T02:40:30.6Z,4,REGULAR,substitution,in,[],1629027,,,1610612751,99,98,2023-12-07T02:40:36Z,5870000,False,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT05M11.00S,2023-12-07T02:40:40.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,99,98,2023-12-07T02:40:40Z,5880000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT05M01.00S,2023-12-07T02:43:51.2Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203915,17.296320630749015,49.754901960784316,1610612751,99,98,2023-12-07T02:44:00Z,5890000,False,1.0,110.0,1,left,MISS S. Dinwiddie 11' floating Shot,[203915],1610612751.0,BKN,floating,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,11.01,Missed,,,,,,,,,,
605,PT04M58.00S,2023-12-07T02:43:54.2Z,4,REGULAR,rebound,offensive,[],1630549,,,1610612751,99,98,2023-12-07T02:44:00Z,5900000,False,,,0,,D. Sharpe REBOUND (Off:4 Def:6),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,604.0,,,,,10.0,6.0,4.0,,
606,PT04M56.00S,2023-12-07T02:43:56.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203915,11.514454664914586,94.85294117647058,1610612751,99,98,2023-12-07T02:44:03Z,5910000,False,-224.0,56.0,1,left,MISS S. Dinwiddie 3PT,[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,Left Corner 3,24+ Left,,,,,,,,,23.11,Missed,,,,,,,,,,
607,PT04M53.00S,2023-12-07T02:43:59.8Z,4,REGULAR,rebound,defensive,[],1627749,,,1610612737,99,98,2023-12-07T02:44:03Z,5920000,False,,,0,,D. Murray REBOUND (Off:0 Def:10),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Left Corner 3,24+ Left,,,,,,,,,,,606.0,,,,,10.0,10.0,0.0,,
608,PT04M48.00S,2023-12-07T02:44:05.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629631,92.9862023653088,47.30392156862745,1610612737,99,98,2023-12-07T02:44:12Z,5930000,False,-13.0,13.0,1,right,MISS D. Hunter running Layup - blocked,"[1629631, 1627827]",1610612737.0,ATL,running,,,Hunter,D. Hunter,,,,,Restricted Area,0-8 Center,,,,,,,,,1.9,Missed,,,,,,,,,Finney-Smith,1627827.0
695,PT04M48.00S,2023-12-07T02:44:05.2Z,4,REGULAR,block,,[],1627827,,,1610612737,99,98,2023-12-07T03:05:44Z,5935000,False,,,0,,D. Finney-Smith BLOCK (1 BLK),[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
609,PT04M40.00S,2023-12-07T02:44:13.2Z,4,REGULAR,rebound,offensive,[],203991,,,1610612737,99,98,2023-12-07T02:44:12Z,5940000,False,,,0,,C. Capela REBOUND (Off:3 Def:5),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,,,,,,,,608.0,,,,,8.0,5.0,3.0,,
610,PT04M40.00S,2023-12-07T02:44:11.9Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'fastbreak', 'pointsinthepaint']",203991,94.40999984741211,50.0,1610612737,101,98,2023-12-07T02:44:15Z,5950000,False,0.0,0.0,1,right,C. Capela putback DUNK (7 PTS),[203991],1610612737.0,ATL,putback,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,,,,,,0.0,Made,,7.0,,,,,,,,
611,PT04M32.00S,2023-12-07T02:44:20.0Z,4,REGULAR,2pt,Jump Shot,[],1628969,13.222733245729303,70.83333333333334,1610612751,101,100,2023-12-07T02:44:25Z,5960000,False,-104.0,72.0,1,left,M. Bridges 12' fadeaway Jump Shot (26 PTS),[1628969],1610612751.0,BKN,fadeaway,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Left,,,,,,,,,12.65,Made,,26.0,,,,,,,,
612,PT04M12.00S,2023-12-07T02:44:40.2Z,4,REGULAR,2pt,Jump Shot,[],1629631,81.68528252299606,28.186274509803923,1610612737,101,100,2023-12-07T04:34:20Z,5970000,False,-109.0,120.0,1,right,MISS D. Hunter 16' pullup Shot,[1629631],1610612737.0,ATL,pullup,,,Hunter,D. Hunter,,,,,Mid-Range,16-24 Left Center,,,,,,,,,16.2,Missed,,,,,,,,,,
613,PT04M08.00S,2023-12-07T02:44:44.2Z,4,REGULAR,rebound,defensive,[],1629661,,,1610612751,101,100,2023-12-07T02:44:44Z,5980000,False,,,0,,C. Johnson REBOUND (Off:0 Def:5),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,612.0,,,,,5.0,5.0,0.0,,
614,PT03M46.00S,2023-12-07T02:45:06.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203915,6.652431011826544,53.18627450980392,1610612751,101,102,2023-12-07T02:45:13Z,5990000,False,-16.0,10.0,1,left,S. Dinwiddie driving Layup (7 PTS),[203915],1610612751.0,BKN,driving,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,,,,,,,,,1.88,Made,,7.0,,,,,,,,
615,PT03M26.00S,2023-12-07T02:45:26.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,88.38699080157687,52.69607843137255,1610612737,101,102,2023-12-07T02:45:34Z,6000000,False,13.0,57.0,1,right,MISS D. Murray driving floating Shot,[1627749],1610612737.0,ATL,driving floating,,,Murray,D. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,5.83,Missed,,,,,,,,,,
616,PT03M23.00S,2023-12-07T02:45:29.3Z,4,REGULAR,rebound,offensive,[],203991,,,1610612737,101,102,2023-12-07T02:45:29Z,6010000,False,,,0,,C. Capela REBOUND (Off:4 Def:5),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,615.0,,,,,9.0,5.0,4.0,,
618,PT03M23.00S,2023-12-07T02:45:46.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612737,101,102,2023-12-07T02:45:46Z,6030000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT03M23.00S,2023-12-07T02:46:49.6Z,4,REGULAR,substitution,out,[],1630549,,,1610612737,101,102,2023-12-07T02:47:05Z,6040000,False,,,0,,SUB out: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT03M23.00S,2023-12-07T02:46:49.6Z,4,REGULAR,substitution,in,[],1629651,,,1610612737,101,102,2023-12-07T02:47:05Z,6050000,False,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT03M21.00S,2023-12-07T02:47:21.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1627749,69.20170827858082,30.392156862745097,1610612737,101,102,2023-12-07T02:47:29Z,6060000,False,-98.0,237.0,1,right,MISS D. Murray 25' 3PT,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Left Center,,,,,,,,,25.65,Missed,,,,,,,,,,
622,PT03M19.00S,2023-12-07T02:47:27.4Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612751,101,102,2023-12-07T02:47:27Z,6070000,False,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,621.0,,,,,,,,,
624,PT03M03.00S,2023-12-07T02:47:51.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628969,7.046649145860711,50.245098039215684,1610612751,101,102,2023-12-07T02:47:55Z,6090000,False,-1.0,14.0,1,left,MISS M. Bridges driving Layup - blocked,"[1628969, 203991]",1610612751.0,BKN,driving,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,,,,,1.38,Missed,,,,,,,,,Capela,203991.0
625,PT03M03.00S,2023-12-07T02:47:51.1Z,4,REGULAR,block,,[],203991,,,1610612751,101,102,2023-12-07T02:47:53Z,6100000,False,,,0,,C. Capela BLOCK (2 BLK),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
626,PT03M00.00S,2023-12-07T02:47:54.1Z,4,REGULAR,rebound,defensive,[],203991,,,1610612737,101,102,2023-12-07T02:47:55Z,6110000,False,,,0,,C. Capela REBOUND (Off:4 Def:6),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,,,,,,,,624.0,,,,,10.0,6.0,4.0,,
627,PT02M58.00S,2023-12-07T02:47:56.2Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629027,74.98357424441524,13.480392156862745,1610612737,104,102,2023-12-07T02:50:36Z,6120000,False,-183.0,183.0,1,right,T. Young 25' 3PT running (25 PTS) (D. Murray 9 AST),"[1629027, 1627749]",1610612737.0,ATL,running,,,Young,T. Young,,,,,Above the Break 3,24+ Left Center,,,,,,,,,25.83,Made,,25.0,D. Murray,1627749.0,9.0,,,,,
629,PT02M44.00S,2023-12-07T02:48:09.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203915,11.777266754270697,49.26470588235294,1610612751,104,104,2023-12-07T02:48:13Z,6140000,False,4.0,58.0,1,left,S. Dinwiddie driving floating Jump Shot (9 PTS),[203915],1610612751.0,BKN,driving floating,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,5.83,Made,,9.0,,,,,,,,
630,PT02M38.00S,2023-12-07T02:48:14.9Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630180,91.93495400788436,48.529411764705884,1610612737,104,104,2023-12-07T02:49:07Z,6150000,False,-7.0,23.0,1,right,MISS S. Bey running Layup - blocked,"[1630180, 203915]",1610612737.0,ATL,running,,,Bey,S. Bey,,,,,Restricted Area,0-8 Center,,,,,,,,,2.44,Missed,,,,,,,,,Dinwiddie,203915.0
631,PT02M38.00S,2023-12-07T02:48:14.9Z,4,REGULAR,block,,[],203915,,,1610612737,104,104,2023-12-07T02:48:18Z,6160000,False,,,0,,S. Dinwiddie BLOCK (1 BLK),[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
632,PT02M37.00S,2023-12-07T02:48:15.9Z,4,REGULAR,rebound,offensive,[],1630180,,,1610612737,104,104,2023-12-07T02:48:30Z,6170000,False,,,0,,S. Bey REBOUND (Off:3 Def:3),[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,Restricted Area,0-8 Center,,,,,,,,,,,630.0,,,,,6.0,3.0,3.0,,
633,PT02M37.00S,2023-12-07T02:48:20.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630180,91.93495400788436,50.245098039215684,1610612737,104,104,2023-12-07T02:48:53Z,6180000,False,1.0,23.0,1,right,MISS S. Bey putback Layup,[1630180],1610612737.0,ATL,putback,,,Bey,S. Bey,,,,,Restricted Area,0-8 Center,,,,,,,,,2.33,Missed,,,,,,,,,,
634,PT02M36.00S,2023-12-07T02:48:21.9Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612751,104,104,2023-12-07T02:48:34Z,6190000,False,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,633.0,,,,,,,,,
635,PT02M19.00S,2023-12-07T02:48:43.0Z,4,REGULAR,3pt,Jump Shot,[],203915,31.35676741130092,25.735294117647058,1610612751,104,107,2023-12-07T02:48:48Z,6200000,False,121.0,242.0,1,left,S. Dinwiddie 27' 3PT  (12 PTS) (M. Bridges 6 AST),"[203915, 1628969]",1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Right Center,,,,,,,,,27.1,Made,,12.0,M. Bridges,1628969.0,6.0,,,,,
637,PT02M06.00S,2023-12-07T02:48:56.0Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203991,93.24901445466492,48.529411764705884,1610612737,106,107,2023-12-07T02:49:06Z,6220000,False,-7.0,11.0,1,right,C. Capela DUNK (9 PTS) (T. Young 9 AST),"[203991, 1629027]",1610612737.0,ATL,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,,,,,,1.33,Made,,9.0,T. Young,1629027.0,9.0,,,,,
639,PT01M47.00S,2023-12-07T02:49:14.3Z,4,REGULAR,2pt,Jump Shot,[],1628969,26.363337713534822,55.88235294117647,1610612751,106,109,2023-12-07T02:49:18Z,6240000,False,-29.0,195.0,1,left,M. Bridges 19' step back Jump Shot (28 PTS),[1628969],1610612751.0,BKN,step back,,,Bridges,M. Bridges,,,,,Mid-Range,16-24 Center,,,,,,,,,19.75,Made,,28.0,,,,,,,,
640,PT01M40.00S,2023-12-07T02:49:28.2Z,4,REGULAR,foul,personal,[],1629661,,,1610612737,106,109,2023-12-07T02:49:35Z,6250000,False,,,0,,C. Johnson personal FOUL (2 PF),"[1629661, 1629027]",1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Mid-Range,16-24 Right Center,202901.0,2.0,0.0,Young,1629027.0,,,,,,,,,,,,,,,
642,PT01M35.00S,2023-12-07T02:49:48.2Z,4,REGULAR,2pt,Jump Shot,[],1629027,81.68528252299606,68.62745098039215,1610612737,106,109,2023-12-07T02:49:54Z,6270000,False,93.0,120.0,1,right,MISS T. Young 15' driving floating Shot,[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,Mid-Range,8-16 Right,,,,,,,,,15.16,Missed,,,,,,,,,,
643,PT01M33.00S,2023-12-07T02:49:50.2Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612751,106,109,2023-12-07T02:49:54Z,6280000,False,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,,,,,642.0,,,,,,,,,
644,PT01M33.00S,2023-12-07T02:49:54.7Z,4,REGULAR,foul,personal,[],203991,,,1610612751,106,109,2023-12-07T02:50:02Z,6290000,False,,,0,,C. Capela loose ball personal FOUL (5 PF),"[203991, 1629651]",1610612737.0,ATL,loose ball,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,203592.0,5.0,0.0,Claxton,1629651.0,,,,,,,,,,,,,,,
646,PT01M19.00S,2023-12-07T02:50:26.7Z,4,REGULAR,3pt,Jump Shot,[],1627827,9.806176084099869,4.411764705882353,1610612751,106,109,2023-12-07T02:50:32Z,6310000,False,228.0,40.0,1,left,MISS D. Finney-Smith 3PT,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Right Corner 3,24+ Right,,,,,,,,,23.13,Missed,,,,,,,,,,
647,PT01M16.00S,2023-12-07T02:50:29.7Z,4,REGULAR,rebound,defensive,[],1629631,,,1610612737,106,109,2023-12-07T02:50:32Z,6320000,False,,,0,,D. Hunter REBOUND (Off:0 Def:4),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Right Corner 3,24+ Right,,,,,,,,,,,646.0,,,,,4.0,4.0,0.0,,
648,PT01M10.00S,2023-12-07T02:50:35.8Z,4,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1629027,82.7365308804205,40.68627450980392,1610612737,108,109,2023-12-07T02:52:31Z,6330000,False,-47.0,110.0,1,right,T. Young 11' driving floating Jump Shot (27 PTS) (D. Hunter 2 AST),"[1629027, 1629631]",1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,11.93,Made,,27.0,D. Hunter,1629631.0,2.0,,,,,
650,PT00M57.70S,2023-12-07T02:50:56.4Z,4,REGULAR,3pt,Jump Shot,[],1627827,10.726018396846255,3.9215686274509802,1610612751,108,109,2023-12-07T02:51:02Z,6350000,False,230.0,48.0,1,left,MISS D. Finney-Smith 3PT,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Right Corner 3,24+ Right,,,,,,,,,23.54,Missed,,,,,,,,,,
651,PT00M53.90S,2023-12-07T02:51:00.2Z,4,REGULAR,rebound,offensive,[],1629661,,,1610612751,108,109,2023-12-07T02:51:02Z,6360000,False,,,0,,C. Johnson REBOUND (Off:1 Def:5),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Right Corner 3,24+ Right,,,,,,,,,,,650.0,,,,,6.0,5.0,1.0,,
652,PT00M43.00S,2023-12-07T02:51:11.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203915,14.4053876478318,42.64705882352941,1610612751,108,109,2023-12-07T02:51:16Z,6370000,False,37.0,83.0,1,left,MISS S. Dinwiddie 9' driving Layup - blocked,"[203915, 1629027]",1610612751.0,BKN,driving,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,9.07,Missed,,,,,,,,,Young,1629027.0
653,PT00M43.00S,2023-12-07T02:51:11.1Z,4,REGULAR,block,,[],1629027,,,1610612751,108,109,2023-12-07T02:51:13Z,6380000,False,,,0,,T. Young BLOCK (2 BLK),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
654,PT00M39.90S,2023-12-07T02:51:14.2Z,4,REGULAR,rebound,defensive,[],203991,,,1610612737,108,109,2023-12-07T02:51:16Z,6390000,False,,,0,,C. Capela REBOUND (Off:4 Def:7),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,652.0,,,,,11.0,7.0,4.0,,
655,PT00M36.30S,2023-12-07T02:51:17.8Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1627749,92.19776609724047,48.03921568627451,1610612737,108,109,2023-12-07T02:53:32Z,6400000,False,-10.0,21.0,1,right,MISS D. Murray running reverse Layup,[1627749],1610612737.0,ATL,running reverse,,,Murray,D. Murray,,,,,Restricted Area,0-8 Center,,,,,,,,,2.3,Missed,,,,,,,,,,
656,PT00M35.40S,2023-12-07T02:51:18.7Z,4,REGULAR,rebound,offensive,[],1630180,,,1610612737,108,109,2023-12-07T02:51:33Z,6410000,False,,,0,,S. Bey REBOUND (Off:4 Def:3),[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,Restricted Area,0-8 Center,,,,,,,,,,,655.0,,,,,7.0,3.0,4.0,,
659,PT00M35.40S,2023-12-07T02:53:48.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627827,,,1610612737,108,109,2023-12-07T02:54:10Z,6440000,False,,,0,,D. Finney-Smith shooting personal FOUL (3 PF) (Bey 2 FT),"[1627827, 1630180]",1610612751.0,BKN,shooting,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,203591.0,3.0,0.0,Bey,1630180.0,,,,,,,,,,,,,,,
661,PT00M35.40S,2023-12-07T02:54:11.4Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1630180,,,1610612737,109,109,2023-12-07T02:54:11Z,6460000,False,,,0,,S. Bey Free Throw 1 of 2 (20 PTS),[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,,,,,,,,,,,,Made,,20.0,,,,,,,,
662,PT00M35.40S,2023-12-07T02:54:28.2Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1630180,,,1610612737,110,109,2023-12-07T02:54:28Z,6470000,False,,,0,,S. Bey Free Throw 2 of 2 (21 PTS),[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,,,,,,,,,,,,Made,,21.0,,,,,,,,
663,PT00M35.40S,2023-12-07T02:54:33.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612751,110,109,2023-12-07T02:54:33Z,6480000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664,PT00M35.40S,2023-12-07T02:55:51.0Z,4,REGULAR,substitution,out,[],1629651,,,1610612751,110,109,2023-12-07T02:56:05Z,6490000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
665,PT00M35.40S,2023-12-07T02:55:51.0Z,4,REGULAR,substitution,in,[],1626220,,,1610612751,110,109,2023-12-07T02:56:05Z,6500000,False,,,0,,SUB in: R. O'Neale,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT00M32.80S,2023-12-07T02:56:25.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628969,6.389618922470433,48.77450980392157,1610612751,110,111,2023-12-07T02:57:45Z,6510000,False,6.0,8.0,1,left,M. Bridges cutting Layup (30 PTS) (S. Dinwiddie 4 AST),"[1628969, 203915]",1610612751.0,BKN,cutting,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,,,,,0.97,Made,,30.0,S. Dinwiddie,203915.0,4.0,,,,,
668,PT00M27.20S,2023-12-07T02:56:33.9Z,4,REGULAR,2pt,Jump Shot,[],1629027,84.1819973718791,68.62745098039215,1610612737,110,111,2023-12-07T02:56:53Z,6530000,False,93.0,96.0,1,right,MISS T. Young 13' pullup Shot,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,Mid-Range,8-16 Right,,,,,,,,,13.39,Missed,,,,,,,,,,
669,PT00M24.30S,2023-12-07T02:56:36.8Z,4,REGULAR,rebound,defensive,[],203915,,,1610612751,110,111,2023-12-07T02:56:53Z,6540000,False,,,0,,S. Dinwiddie REBOUND (Off:1 Def:1),[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,Mid-Range,8-16 Right,,,,,,,,,,,668.0,,,,,2.0,1.0,1.0,,
670,PT00M24.30S,2023-12-07T02:56:38.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629027,,,1610612751,110,111,2023-12-07T02:57:08Z,6550000,False,,,0,,T. Young take personal FOUL (2 PF) (Dinwiddie 2 FT),"[1629027, 203915]",1610612737.0,ATL,take,,,Young,T. Young,,,,,In The Paint (Non-RA),0-8 Center,203592.0,2.0,0.0,Dinwiddie,203915.0,,,,,,,,,,,,,,,
672,PT00M24.30S,2023-12-07T02:57:09.3Z,4,REGULAR,freethrow,1 of 2,[],203915,,,1610612751,110,112,2023-12-07T02:57:53Z,6570000,False,,,0,,S. Dinwiddie Free Throw 1 of 2 (13 PTS),[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,Made,,13.0,,,,,,,,
673,PT00M24.30S,2023-12-07T02:57:15.1Z,4,REGULAR,substitution,out,[],1629661,,,1610612751,110,112,2023-12-07T02:57:23Z,6580000,False,,,0,,SUB out: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
674,PT00M24.30S,2023-12-07T02:57:15.1Z,4,REGULAR,substitution,out,[],1626220,,,1610612751,110,112,2023-12-07T02:57:23Z,6590000,False,,,0,,SUB out: R. O'Neale,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
675,PT00M24.30S,2023-12-07T02:57:15.1Z,4,REGULAR,substitution,in,[],1629651,,,1610612751,110,112,2023-12-07T02:57:23Z,6600000,False,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
676,PT00M24.30S,2023-12-07T02:57:15.1Z,4,REGULAR,substitution,in,[],1628372,,,1610612751,110,112,2023-12-07T02:57:23Z,6610000,False,,,0,,SUB in: D. Smith Jr.,[1628372],1610612751.0,BKN,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
677,PT00M24.30S,2023-12-07T02:57:15.1Z,4,REGULAR,substitution,out,[],1629027,,,1610612751,110,112,2023-12-07T02:57:37Z,6620000,False,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
678,PT00M24.30S,2023-12-07T02:57:15.1Z,4,REGULAR,substitution,in,[],1630168,,,1610612751,110,112,2023-12-07T02:57:37Z,6630000,False,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
679,PT00M24.30S,2023-12-07T02:57:09.3Z,4,REGULAR,freethrow,2 of 2,[],203915,,,1610612751,110,112,2023-12-07T02:57:53Z,6640000,False,,,0,,MISS S. Dinwiddie Free Throw 2 of 2,[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,Missed,,,,,,,,,,
680,PT00M22.30S,2023-12-07T02:57:11.3Z,4,REGULAR,rebound,defensive,[],203991,,,1610612737,110,112,2023-12-07T02:58:18Z,6650000,False,,,0,,C. Capela REBOUND (Off:4 Def:8),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,679.0,,,,,12.0,8.0,4.0,,
681,PT00M22.20S,2023-12-07T02:57:58.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612737,110,112,2023-12-07T02:57:58Z,6660000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682,PT00M22.20S,2023-12-07T02:59:16.0Z,4,REGULAR,substitution,out,[],1630180,,,1610612737,110,112,2023-12-07T02:59:31Z,6670000,False,,,0,,SUB out: S. Bey,[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
