actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
84,PT05M54.00S,2025-11-20T00:55:22.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641796,92.72339027595268,41.17647058823529,1610612748,17,4,2025-11-20T00:55:27Z,830000,False,-44.0,16.0,1,right,MISS P. Larsson driving Layup,[1641796],1610612748.0,MIA,driving,,,Larsson,P. Larsson,,,,,In The Paint (Non-RA),0-8 Center,4.69,Missed,,,,,,,,,,,,,,,,,,
85,PT05M52.00S,2025-11-20T00:55:24.2Z,1,REGULAR,rebound,defensive,[],1627780,,,1610612744,17,4,2025-11-20T00:55:27Z,840000,False,,,0,,G. Payton II REBOUND (Off:0 Def:1),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,In The Paint (Non-RA),0-8 Center,,,,84.0,1.0,1.0,0.0,,,,,,,,,,,,,
86,PT05M49.00S,2025-11-20T00:55:29.4Z,1,REGULAR,turnover,out-of-bounds,[],1641764,,,1610612744,17,4,2025-11-20T00:55:36Z,850000,False,,,0,,B. Podziemski bad pass out-of-bounds TURNOVER (1 TO),[1641764],1610612744.0,GSW,bad pass,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,2002.0,,,,,,,1.0,,
87,PT05M49.00S,2025-11-20T00:55:34.5Z,1,REGULAR,substitution,out,[],1642954,,,1610612748,17,4,2025-11-20T00:55:52Z,860000,False,,,0,,SUB out: W. Richard,[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT05M49.00S,2025-11-20T00:55:34.5Z,1,REGULAR,substitution,in,[],1630311,,,1610612748,17,4,2025-11-20T00:55:52Z,870000,False,,,0,,SUB in: P. Spencer,[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT05M38.00S,2025-11-20T00:56:00.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1626181,88.64980289093299,95.58823529411765,1610612748,20,4,2025-11-20T00:56:05Z,880000,False,228.0,54.0,1,right,N. Powell 3PT  (3 PTS) (D. Mitchell 3 AST),"[1626181, 1630558]",1610612748.0,MIA,,,,Powell,N. Powell,,,,,Right Corner 3,24+ Right,23.43,Made,3.0,,,,,D. Mitchell,1630558.0,3.0,,,,,,,,,,
91,PT05M25.00S,2025-11-20T00:56:18.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627741,6.258212877792378,47.794117647058826,1610612744,20,6,2025-11-20T00:58:46Z,900000,False,11.0,6.0,1,left,B. Hield driving Layup (2 PTS) (B. Podziemski 1 AST),"[1627741, 1641764]",1610612744.0,GSW,driving,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,1.27,Made,2.0,,,,,B. Podziemski,1641764.0,1.0,,,,,,,,,,
93,PT05M13.00S,2025-11-20T00:56:24.2Z,1,REGULAR,3pt,Jump Shot,[],1631170,65.52233902759527,47.05882352941176,1610612748,20,6,2025-11-20T00:56:28Z,920000,False,-15.0,272.0,1,right,MISS J. Jaquez Jr. 27' pullup 3PT,[1631170],1610612748.0,MIA,pullup,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Above the Break 3,24+ Center,27.2,Missed,,,,,,,,,,,,,,,,,,
94,PT05M11.00S,2025-11-20T00:56:26.7Z,1,REGULAR,rebound,defensive,[],1627780,,,1610612744,20,6,2025-11-20T00:56:26Z,930000,False,,,0,,G. Payton II REBOUND (Off:0 Def:2),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Above the Break 3,24+ Center,,,,93.0,2.0,2.0,0.0,,,,,,,,,,,,,
95,PT04M51.00S,2025-11-20T00:56:47.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630311,6.1268068331143235,42.8921568627451,1610612744,20,6,2025-11-20T00:56:54Z,940000,False,36.0,5.0,1,left,MISS P. Spencer driving reverse Layup - blocked,"[1630311, 1628389]",1610612744.0,GSW,driving reverse,,,Spencer,P. Spencer,,,,,Restricted Area,0-8 Center,3.59,Missed,,,,,,,,,,,,,,Adebayo,1628389.0,,,
96,PT04M51.00S,2025-11-20T00:56:47.0Z,1,REGULAR,block,,[],1628389,,,1610612744,20,6,2025-11-20T00:56:49Z,950000,False,,,0,,B. Adebayo BLOCK (2 BLK),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
97,PT04M49.00S,2025-11-20T00:56:49.0Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,20,6,2025-11-20T00:56:54Z,960000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:2),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,,95.0,2.0,2.0,0.0,,,,,,,,,,,,,
98,PT04M46.00S,2025-11-20T00:56:51.9Z,1,REGULAR,turnover,lost ball,[],1628389,,,1610612748,20,6,2025-11-20T00:56:58Z,970000,False,,,0,,B. Adebayo lost ball TURNOVER (1 TO),"[1628389, 1630311]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,1.0,Spencer,1630311.0
99,PT04M46.00S,2025-11-20T00:56:51.9Z,1,REGULAR,steal,,[],1630311,,,1610612744,20,6,2025-11-20T00:56:54Z,980000,False,,,0,,P. Spencer STEAL (1 STL),[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
100,PT04M41.00S,2025-11-20T00:56:56.9Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1627780,25.443495400788436,86.02941176470588,1610612744,20,9,2025-11-20T00:57:04Z,990000,False,-180.0,187.0,1,left,G. Payton II 25' 3PT running pullup (3 PTS) (P. Spencer 1 AST),"[1627780, 1630311]",1610612744.0,GSW,running pullup,,,Payton II,G. Payton II,,,,,Above the Break 3,24+ Left Center,25.94,Made,3.0,,,,,P. Spencer,1630311.0,1.0,,,,,,,,,,
102,PT04M33.00S,2025-11-20T00:57:07.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631170,89.43823915900131,51.470588235294116,1610612748,22,9,2025-11-20T00:57:17Z,1010000,False,7.0,47.0,1,right,J. Jaquez Jr. driving floating bank Jump Shot (2 PTS),[1631170],1610612748.0,MIA,driving floating bank,,,Jaquez Jr.,J. Jaquez Jr.,,,,,In The Paint (Non-RA),0-8 Center,4.74,Made,2.0,,,,,,,,,,,,,,,,,
103,PT04M33.00S,2025-11-20T00:57:13.2Z,1,REGULAR,foul,personal,['1freethrow'],1627780,,,1610612748,22,9,2025-11-20T00:57:47Z,1020000,False,,,0,,G. Payton II shooting personal FOUL (1 PF) (Jaquez Jr. 1 FT),"[1627780, 1631170]",1610612744.0,GSW,shooting,,,Payton II,G. Payton II,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1627962.0,1.0,0.0,Jaquez Jr.,1631170.0,,,,,
105,PT04M33.00S,2025-11-20T00:57:19.4Z,1,REGULAR,substitution,out,[],1628389,,,1610612748,22,9,2025-11-20T00:57:44Z,1040000,False,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT04M33.00S,2025-11-20T00:57:19.4Z,1,REGULAR,substitution,out,[],1626181,,,1610612748,22,9,2025-11-20T00:57:44Z,1050000,False,,,0,,SUB out: N. Powell,[1626181],1610612748.0,MIA,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT04M33.00S,2025-11-20T00:57:19.4Z,1,REGULAR,substitution,out,[],1630558,,,1610612748,22,9,2025-11-20T00:57:44Z,1060000,False,,,0,,SUB out: D. Mitchell,[1630558],1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT04M33.00S,2025-11-20T00:57:19.4Z,1,REGULAR,substitution,out,[],1631218,,,1610612748,22,9,2025-11-20T00:57:44Z,1070000,False,,,0,,SUB out: T. Jackson-Davis,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT04M33.00S,2025-11-20T00:57:19.4Z,1,REGULAR,substitution,in,[],1631323,,,1610612748,22,9,2025-11-20T00:57:44Z,1080000,False,,,0,,SUB in: S. Fontecchio,[1631323],1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT04M33.00S,2025-11-20T00:57:19.4Z,1,REGULAR,substitution,in,[],1642276,,,1610612748,22,9,2025-11-20T00:57:44Z,1090000,False,,,0,,SUB in: K. Ware,[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT04M33.00S,2025-11-20T00:57:19.4Z,1,REGULAR,substitution,in,[],1630696,,,1610612748,22,9,2025-11-20T00:57:44Z,1100000,False,,,0,,SUB in: D. Smith,[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT04M33.00S,2025-11-20T00:57:19.4Z,1,REGULAR,substitution,in,[],1642366,,,1610612748,22,9,2025-11-20T00:57:44Z,1110000,False,,,0,,SUB in: Q. Post,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT04M33.00S,2025-11-20T00:57:48.5Z,1,REGULAR,freethrow,1 of 1,[],1631170,,,1610612748,23,9,2025-11-20T00:57:48Z,1120000,False,,,0,,J. Jaquez Jr. Free Throw 1 of 1 (3 PTS),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
114,PT04M22.00S,2025-11-20T00:57:59.6Z,1,REGULAR,3pt,Jump Shot,[],1627741,21.76412614980289,88.97058823529412,1610612744,23,12,2025-11-20T00:58:11Z,1130000,False,-195.0,152.0,1,left,B. Hield 24' 3PT  (5 PTS) (P. Spencer 2 AST),"[1627741, 1630311]",1610612744.0,GSW,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,24.72,Made,5.0,,,,,P. Spencer,1630311.0,2.0,,,,,,,,,,
118,PT04M18.00S,2025-11-20T00:58:14.0Z,1,REGULAR,turnover,out-of-bounds,[],1631170,,,1610612748,23,12,2025-11-20T00:58:25Z,1160000,False,,,0,,J. Jaquez Jr. step out-of-bounds TURNOVER (1 TO),[1631170],1610612748.0,MIA,step,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1627962.0,,,,,,,1.0,,
119,PT04M15.00S,2025-11-20T00:58:24.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1627741,8.886333771353483,2.941176470588235,1610612744,23,12,2025-11-20T00:58:31Z,1170000,False,235.0,31.0,1,left,MISS B. Hield step back 3PT,[1627741],1610612744.0,GSW,step back,,,Hield,B. Hield,,,,,Right Corner 3,24+ Right,23.73,Missed,,,,,,,,,,,,,,,,,,
120,PT04M10.00S,2025-11-20T00:58:29.2Z,1,REGULAR,rebound,defensive,[],1630696,,,1610612748,23,12,2025-11-20T00:58:29Z,1180000,False,,,0,,D. Smith REBOUND (Off:0 Def:1),[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,Right Corner 3,24+ Right,,,,119.0,1.0,1.0,0.0,,,,,,,,,,,,,
121,PT04M03.00S,2025-11-20T00:58:37.0Z,1,REGULAR,turnover,bad pass,[],1641796,,,1610612748,23,12,2025-11-20T00:58:42Z,1190000,False,,,0,,P. Larsson bad pass TURNOVER (1 TO),"[1641796, 1627780]",1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,1.0,Payton II,1627780.0
122,PT04M03.00S,2025-11-20T00:58:37.0Z,1,REGULAR,steal,,[],1627780,,,1610612744,23,12,2025-11-20T01:12:31Z,1200000,False,,,0,,G. Payton II STEAL (1 STL),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
123,PT03M57.00S,2025-11-20T00:58:42.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630311,3.630091984231275,65.44117647058823,1610612744,23,12,2025-11-20T00:58:48Z,1210000,False,-77.0,-18.0,1,left,MISS P. Spencer 7' running Layup,[1630311],1610612744.0,GSW,running,,,Spencer,P. Spencer,,,,,In The Paint (Non-RA),0-8 Center,7.94,Missed,,,,,,,,,,,,,,,,,,
124,PT03M55.00S,2025-11-20T00:58:44.7Z,1,REGULAR,rebound,defensive,[],1631323,,,1610612748,23,12,2025-11-20T00:58:48Z,1220000,False,,,0,,S. Fontecchio REBOUND (Off:0 Def:1),[1631323],1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,In The Paint (Non-RA),0-8 Center,,,,123.0,1.0,1.0,0.0,,,,,,,,,,,,,
125,PT03M50.00S,2025-11-20T00:58:49.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631170,93.77463863337714,58.333333333333336,1610612748,23,12,2025-11-20T00:58:56Z,1230000,False,42.0,6.0,1,right,MISS J. Jaquez Jr. running Layup,[1631170],1610612748.0,MIA,running,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,4.21,Missed,,,,,,,,,,,,,,,,,,
126,PT03M48.00S,2025-11-20T00:58:51.2Z,1,REGULAR,rebound,defensive,[],1641764,,,1610612744,23,12,2025-11-20T00:58:56Z,1240000,False,,,0,,B. Podziemski REBOUND (Off:0 Def:2),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Restricted Area,0-8 Center,,,,125.0,2.0,2.0,0.0,,,,,,,,,,,,,
127,PT03M45.00S,2025-11-20T00:58:54.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1642366,19.92444152431012,91.17647058823529,1610612744,23,12,2025-11-20T01:06:00Z,1250000,False,-206.0,135.0,1,left,MISS Q. Post 24' running 3PT,[1642366],1610612744.0,GSW,running,,,Post,Q. Post,,,,,Above the Break 3,24+ Left Center,24.61,Missed,,,,,,,,,,,,,,,,,,
128,PT03M41.00S,2025-11-20T00:58:58.6Z,1,REGULAR,rebound,defensive,[],1641796,,,1610612748,23,12,2025-11-20T00:59:05Z,1260000,False,,,0,,P. Larsson REBOUND (Off:0 Def:1),[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,Above the Break 3,24+ Left Center,,,,127.0,1.0,1.0,0.0,,,,,,,,,,,,,
129,PT03M37.00S,2025-11-20T00:59:03.2Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1641796,92.19776609724047,51.71568627450981,1610612748,25,12,2025-11-20T00:59:35Z,1270000,False,9.0,21.0,1,right,P. Larsson running finger roll Layup (6 PTS),[1641796],1610612748.0,MIA,running finger roll,,,Larsson,P. Larsson,,,,,Restricted Area,0-8 Center,2.25,Made,6.0,,,,,,,,,,,,,,,,,
130,PT03M30.00S,2025-11-20T00:59:15.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641764,18.74178712220762,36.51960784313725,1610612744,25,14,2025-11-20T00:59:40Z,1280000,False,67.0,124.0,1,left,B. Podziemski 14' driving floating Jump Shot (4 PTS),[1641764],1610612744.0,GSW,driving floating,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),8-16 Center,14.09,Made,4.0,,,,,,,,,,,,,,,,,
131,PT03M30.00S,2025-11-20T00:59:21.2Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1631170,,,1610612744,25,14,2025-11-20T00:59:33Z,1290000,False,,,0,,J. Jaquez Jr. shooting personal FOUL (1 PF) (Podziemski 1 FT),"[1631170, 1641764]",1610612748.0,MIA,shooting,,,Jaquez Jr.,J. Jaquez Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,2714.0,1.0,0.0,Podziemski,1641764.0,,,,,
133,PT03M30.00S,2025-11-20T00:59:27.4Z,1,REGULAR,substitution,out,[],1641796,,,1610612744,25,14,2025-11-20T00:59:35Z,1310000,False,,,0,,SUB out: P. Larsson,[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT03M30.00S,2025-11-20T00:59:27.4Z,1,REGULAR,substitution,in,[],203952,,,1610612744,25,14,2025-11-20T00:59:35Z,1320000,False,,,0,,SUB in: A. Wiggins,[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT03M30.00S,2025-11-20T00:59:49.1Z,1,REGULAR,freethrow,1 of 1,[],1641764,,,1610612744,25,15,2025-11-20T00:59:49Z,1330000,False,,,0,,B. Podziemski Free Throw 1 of 1 (5 PTS),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
136,PT03M17.00S,2025-11-20T01:00:02.4Z,1,REGULAR,3pt,Jump Shot,[],1631323,66.04796320630749,49.50980392156863,1610612748,25,15,2025-11-20T01:00:07Z,1340000,False,-2.0,267.0,1,right,MISS S. Fontecchio 26' 3PT,[1631323],1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Center,26.66,Missed,,,,,,,,,,,,,,,,,,
137,PT03M14.00S,2025-11-20T01:00:05.5Z,1,REGULAR,rebound,offensive,[],1630696,,,1610612748,25,15,2025-11-20T01:00:05Z,1350000,False,,,0,,D. Smith REBOUND (Off:1 Def:1),[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,Above the Break 3,24+ Center,,,,136.0,2.0,1.0,1.0,,,,,,,,,,,,,
138,PT03M12.00S,2025-11-20T01:00:08.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1631323,65.91655716162943,50.98039215686274,1610612748,25,15,2025-11-20T01:00:15Z,1360000,False,5.0,268.0,1,right,MISS S. Fontecchio 26' 3PT,[1631323],1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Center,26.79,Missed,,,,,,,,,,,,,,,,,,
139,PT03M06.00S,2025-11-20T01:00:14.1Z,1,REGULAR,rebound,defensive,[],1627780,,,1610612744,25,15,2025-11-20T01:00:15Z,1370000,False,,,0,,G. Payton II REBOUND (Off:0 Def:3),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Above the Break 3,24+ Center,,,,138.0,3.0,3.0,0.0,,,,,,,,,,,,,
140,PT03M04.00S,2025-11-20T01:00:15.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1627741,18.791064388961892,92.1798406862745,1610612744,25,15,2025-11-20T01:14:02Z,1380000,False,-211.0,124.0,1,left,MISS B. Hield 24' running 3PT,[1627741],1610612744.0,GSW,running,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,24.47,Missed,,,,,,,,,,,,,,,,,,
141,PT03M00.00S,2025-11-20T01:00:19.6Z,1,REGULAR,rebound,defensive,[],1630696,,,1610612748,25,15,2025-11-20T01:00:23Z,1390000,False,,,0,,D. Smith REBOUND (Off:1 Def:2),[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,Above the Break 3,24+ Left Center,,,,140.0,3.0,2.0,1.0,,,,,,,,,,,,,
142,PT02M55.00S,2025-11-20T01:00:25.0Z,1,REGULAR,turnover,bad pass,[],1631323,,,1610612748,25,15,2025-11-20T01:00:30Z,1400000,False,,,0,,S. Fontecchio bad pass TURNOVER (1 TO),"[1631323, 1642366]",1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,1.0,Post,1642366.0
143,PT02M55.00S,2025-11-20T01:00:25.0Z,1,REGULAR,steal,,[],1642366,,,1610612744,25,15,2025-11-20T01:00:26Z,1410000,False,,,0,,Q. Post STEAL (1 STL),[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
144,PT02M51.00S,2025-11-20T01:00:28.8Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1627741,19.398817345597898,92.15686274509804,1610612744,25,15,2025-11-20T01:16:47Z,1420000,False,-211.0,130.0,1,left,MISS B. Hield 24' running 3PT,[1627741],1610612744.0,GSW,running,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,24.76,Missed,,,,,,,,,,,,,,,,,,
145,PT02M48.00S,2025-11-20T01:00:31.8Z,1,REGULAR,rebound,defensive,[],1642276,,,1610612748,25,15,2025-11-20T01:00:38Z,1430000,False,,,0,,K. Ware REBOUND (Off:0 Def:1),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Above the Break 3,24+ Left Center,,,,144.0,1.0,1.0,0.0,,,,,,,,,,,,,
146,PT02M43.00S,2025-11-20T01:00:36.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631323,93.64323258869908,53.18627450980392,1610612748,25,15,2025-11-20T01:00:42Z,1440000,False,16.0,7.0,1,right,MISS S. Fontecchio running finger roll Layup,[1631323],1610612748.0,MIA,running finger roll,,,Fontecchio,S. Fontecchio,,,,,Restricted Area,0-8 Center,1.75,Missed,,,,,,,,,,,,,,,,,,
147,PT02M43.00S,2025-11-20T01:00:37.9Z,1,REGULAR,rebound,offensive,[],1631323,,,1610612748,25,15,2025-11-20T01:00:37Z,1450000,False,,,0,,S. Fontecchio REBOUND (Off:1 Def:1),[1631323],1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,Restricted Area,0-8 Center,,,,146.0,2.0,1.0,1.0,,,,,,,,,,,,,
148,PT02M43.00S,2025-11-20T01:00:42.6Z,1,REGULAR,foul,personal,['2freethrow'],1630311,,,1610612748,25,15,2025-11-20T01:01:13Z,1460000,False,,,0,,P. Spencer shooting personal FOUL (1 PF) (Fontecchio 2 FT),"[1630311, 1631323]",1610612744.0,GSW,shooting,,,Spencer,P. Spencer,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2714.0,1.0,0.0,Fontecchio,1631323.0,,,,,
150,PT02M43.00S,2025-11-20T01:01:05.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,25,15,2025-11-20T01:01:05Z,1480000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT02M43.00S,2025-11-20T01:02:26.7Z,1,REGULAR,substitution,out,[],1641764,,,1610612748,25,15,2025-11-20T01:03:44Z,1490000,False,,,0,,SUB out: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT02M43.00S,2025-11-20T01:02:26.7Z,1,REGULAR,substitution,in,[],1630541,,,1610612748,25,15,2025-11-20T01:03:44Z,1500000,False,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT02M43.00S,2025-11-20T01:04:10.6Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1631323,,,1610612748,26,15,2025-11-20T01:04:31Z,1510000,False,,,0,,S. Fontecchio Free Throw 1 of 2 (1 PTS),[1631323],1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
154,PT02M43.00S,2025-11-20T01:04:10.6Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1631323,,,1610612748,26,15,2025-11-20T01:04:31Z,1520000,False,,,0,,MISS S. Fontecchio Free Throw 2 of 2,[1631323],1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
155,PT02M41.00S,2025-11-20T01:04:12.6Z,1,REGULAR,rebound,defensive,[],1627741,,,1610612744,26,15,2025-11-20T01:04:31Z,1530000,False,,,0,,B. Hield REBOUND (Off:0 Def:1),[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,,,,,,154.0,1.0,1.0,0.0,,,,,,,,,,,,,
156,PT02M24.00S,2025-11-20T01:04:43.4Z,1,REGULAR,3pt,Jump Shot,[],1630541,28.597240473061763,75.73529411764706,1610612744,26,15,2025-11-20T01:04:51Z,1540000,False,-129.0,216.0,1,left,MISS M. Moody 25' 3PT,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Left Center,25.17,Missed,,,,,,,,,,,,,,,,,,
157,PT02M20.00S,2025-11-20T01:04:47.4Z,1,REGULAR,rebound,defensive,[],1642276,,,1610612748,26,15,2025-11-20T01:04:51Z,1550000,False,,,0,,K. Ware REBOUND (Off:0 Def:2),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Above the Break 3,24+ Left Center,,,,156.0,2.0,2.0,0.0,,,,,,,,,,,,,
158,PT02M14.00S,2025-11-20T01:04:52.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630696,78.66294349540078,7.8431372549019605,1610612748,26,15,2025-11-20T01:17:10Z,1560000,False,-211.0,148.0,1,right,MISS D. Smith 25' running 3PT,[1630696],1610612748.0,MIA,running,,,Smith,D. Smith,,,,,Above the Break 3,24+ Left Center,25.76,Missed,,,,,,,,,,,,,,,,,,
159,PT02M11.00S,2025-11-20T01:04:55.8Z,1,REGULAR,rebound,defensive,[],1642366,,,1610612744,26,15,2025-11-20T01:04:59Z,1570000,False,,,0,,Q. Post REBOUND (Off:0 Def:1),[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,Above the Break 3,24+ Left Center,,,,158.0,1.0,1.0,0.0,,,,,,,,,,,,,
160,PT02M07.00S,2025-11-20T01:05:01.3Z,1,REGULAR,3pt,Jump Shot,[],1642366,32.933639947437584,50.49019607843137,1610612744,26,15,2025-11-20T01:05:08Z,1580000,False,-2.0,257.0,1,left,MISS Q. Post 25' 3PT,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,Above the Break 3,24+ Center,25.71,Missed,,,,,,,,,,,,,,,,,,
161,PT02M02.00S,2025-11-20T01:05:06.3Z,1,REGULAR,rebound,defensive,[],1631170,,,1610612748,26,15,2025-11-20T01:05:08Z,1590000,False,,,0,,J. Jaquez Jr. REBOUND (Off:0 Def:1),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Above the Break 3,24+ Center,,,,160.0,1.0,1.0,0.0,,,,,,,,,,,,,
