actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
258,PT04M44.00S,2026-03-13T00:25:42.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630558,14.273981603153747,51.225490196078425,1610612748,46,41,2026-03-13T00:26:47Z,2490000,False,-6.0,82.0,1,left,MISS D. Mitchell 8' driving floating Shot,[1630558],1610612748.0,MIA,driving floating,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),8-16 Center,8.19,Missed,,,,,,,,,,,,,,,,,,
259,PT04M41.00S,2026-03-13T00:25:45.4Z,2,REGULAR,rebound,defensive,[],1628398,,,1610612749,46,41,2026-03-13T00:25:47Z,2500000,False,,,0,,K. Kuzma REBOUND (Off:0 Def:1),[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,258.0,1.0,1.0,0.0,,,,,,,,,
260,PT04M36.00S,2026-03-13T00:25:49.9Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203507,95.22010512483574,47.549019607843135,1610612749,46,41,2026-03-13T00:26:38Z,2510000,False,-12.0,-8.0,1,right,MISS G. Antetokounmpo running finger roll Layup,[203507],1610612749.0,MIL,running finger roll,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,1.45,Missed,,,,,,,,,,,,,,,,,,
261,PT04M34.00S,2026-03-13T00:25:51.9Z,2,REGULAR,rebound,defensive,[],1642276,,,1610612748,46,41,2026-03-13T00:27:59Z,2520000,False,,,0,,K. Ware REBOUND (Off:0 Def:4),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,,,,,,,,260.0,4.0,4.0,0.0,,,,,,,,,
262,PT04M28.00S,2026-03-13T00:25:58.3Z,2,REGULAR,turnover,bad pass,[],1642857,,,1610612748,46,41,2026-03-13T00:26:04Z,2530000,False,,,0,,K. Jakučionis bad pass TURNOVER (2 TO),"[1642857, 1630560]",1610612748.0,MIA,,,,Jakučionis,K. Jakučionis,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,2.0,Thomas,1630560.0
263,PT04M28.00S,2026-03-13T00:25:58.3Z,2,REGULAR,steal,,[],1630560,,,1610612749,46,41,2026-03-13T00:29:12Z,2540000,False,,,0,,C. Thomas STEAL (1 STL),[1630560],1610612749.0,MIL,,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
264,PT04M25.00S,2026-03-13T00:26:04.5Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203507,94.03745072273325,50.49019607843137,1610612749,46,43,2026-03-13T00:26:10Z,2550000,False,2.0,4.0,1,right,G. Antetokounmpo running alley-oop DUNK (18 PTS) (K. Porter Jr. 4 AST),"[203507, 1629645]",1610612749.0,MIL,running alley-oop,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,0.43,Made,18.0,K. Porter Jr.,1629645.0,4.0,,,,,,,,,,,,,,
266,PT04M25.00S,2026-03-13T00:26:21.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,46,43,2026-03-13T00:26:21Z,2570000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT04M25.00S,2026-03-13T00:28:33.7Z,2,REGULAR,substitution,out,[],1629645,,,1610612748,46,43,2026-03-13T00:29:05Z,2580000,False,,,0,,SUB out: K. Porter Jr.,[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT04M25.00S,2026-03-13T00:28:33.7Z,2,REGULAR,substitution,in,[],1631157,,,1610612748,46,43,2026-03-13T00:29:05Z,2590000,False,,,0,,SUB in: R. Rollins,[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT04M10.00S,2026-03-13T00:29:23.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626167,,,1610612748,46,43,2026-03-13T00:29:44Z,2600000,False,,,0,,M. Turner shooting personal FOUL (1 PF) (Ware 2 FT),"[1626167, 1642276]",1610612749.0,MIL,shooting,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628954.0,,,,,,,1.0,0.0,Ware,1642276.0,,,
271,PT04M10.00S,2026-03-13T00:29:48.2Z,2,REGULAR,freethrow,1 of 2,[],1642276,,,1610612748,46,43,2026-03-13T00:29:48Z,2620000,False,,,0,,MISS K. Ware Free Throw 1 of 2,[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
272,PT04M10.00S,2026-03-13T00:29:48.2Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,46,43,2026-03-13T00:29:48Z,2630000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,271.0,,,,,,,,,,,,
273,PT04M10.00S,2026-03-13T00:30:04.9Z,2,REGULAR,freethrow,2 of 2,[],1642276,,,1610612748,47,43,2026-03-13T00:30:04Z,2640000,False,,,0,,K. Ware Free Throw 2 of 2 (6 PTS),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
274,PT04M00.00S,2026-03-13T00:30:16.3Z,2,REGULAR,3pt,Jump Shot,[],1631157,91.93495400788436,3.1862745098039214,1610612749,47,46,2026-03-13T00:30:21Z,2650000,False,-234.0,23.0,1,right,R. Rollins 3PT  (8 PTS) (M. Turner 2 AST),"[1631157, 1626167]",1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Left Corner 3,24+ Left,23.53,Made,8.0,M. Turner,1626167.0,2.0,,,,,,,,,,,,,,
276,PT03M42.00S,2026-03-13T00:30:36.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628398,,,1610612748,47,46,2026-03-13T00:30:52Z,2670000,False,,,0,,K. Kuzma shooting personal FOUL (3 PF) (Larsson 2 FT),"[1628398, 1641796]",1610612749.0,MIL,shooting,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,200833.0,,,,,,,3.0,0.0,Larsson,1641796.0,,,
278,PT03M42.00S,2026-03-13T00:31:02.8Z,2,REGULAR,freethrow,1 of 2,[],1641796,,,1610612748,48,46,2026-03-13T00:31:02Z,2690000,False,,,0,,P. Larsson Free Throw 1 of 2 (10 PTS),[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
279,PT03M42.00S,2026-03-13T00:31:03.6Z,2,REGULAR,substitution,out,[],1628398,,,1610612748,48,46,2026-03-13T00:31:11Z,2700000,False,,,0,,SUB out: K. Kuzma,[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT03M42.00S,2026-03-13T00:31:03.6Z,2,REGULAR,substitution,in,[],1631172,,,1610612748,48,46,2026-03-13T00:31:11Z,2710000,False,,,0,,SUB in: O. Dieng,[1631172],1610612749.0,MIL,,,,Dieng,O. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT03M42.00S,2026-03-13T00:31:17.6Z,2,REGULAR,substitution,out,[],1631170,,,1610612748,48,46,2026-03-13T00:31:26Z,2720000,False,,,0,,SUB out: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT03M42.00S,2026-03-13T00:31:17.6Z,2,REGULAR,substitution,in,[],1628389,,,1610612748,48,46,2026-03-13T00:31:26Z,2730000,False,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT03M42.00S,2026-03-13T00:31:27.2Z,2,REGULAR,freethrow,2 of 2,[],1641796,,,1610612748,49,46,2026-03-13T00:31:27Z,2740000,False,,,0,,P. Larsson Free Throw 2 of 2 (11 PTS),[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
284,PT03M16.00S,2026-03-13T00:31:53.7Z,2,REGULAR,2pt,Jump Shot,[],1626167,91.93495400788436,90.93137254901961,1610612749,49,48,2026-03-13T00:33:27Z,2750000,False,205.0,23.0,1,right,M. Turner 20' fadeaway Jump Shot (2 PTS) (G. Antetokounmpo 1 AST),"[1626167, 203507]",1610612749.0,MIL,fadeaway,,,Turner,M. Turner,,,,,Mid-Range,16-24 Right,20.6,Made,2.0,G. Antetokounmpo,203507.0,1.0,,,,,,,,,,,,,,
286,PT02M56.00S,2026-03-13T00:32:14.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,16.63929040735874,35.78431372549019,1610612748,51,48,2026-03-13T00:32:59Z,2770000,False,71.0,104.0,1,left,B. Adebayo 12' step back Jump Shot (6 PTS) (D. Mitchell 4 AST),"[1628389, 1630558]",1610612748.0,MIA,step back,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Right,12.59,Made,6.0,D. Mitchell,1630558.0,4.0,,,,,,,,,,,,,,
287,PT02M41.00S,2026-03-13T00:32:29.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203507,92.72339027595268,52.450980392156865,1610612749,51,48,2026-03-13T00:32:35Z,2780000,False,12.0,16.0,1,right,MISS G. Antetokounmpo driving finger roll Layup,[203507],1610612749.0,MIL,driving finger roll,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,2.01,Missed,,,,,,,,,,,,,,,,,,
288,PT02M38.00S,2026-03-13T00:32:32.4Z,2,REGULAR,rebound,defensive,[],1642276,,,1610612748,51,48,2026-03-13T00:32:35Z,2790000,False,,,0,,K. Ware REBOUND (Off:0 Def:5),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,,,,,,,,287.0,5.0,5.0,0.0,,,,,,,,,
289,PT02M36.00S,2026-03-13T00:32:34.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1642857,25.18068331143233,84.55882352941177,1610612748,51,48,2026-03-13T00:33:14Z,2800000,False,-173.0,184.0,1,left,MISS K. Jakučionis 25' running 3PT,[1642857],1610612748.0,MIA,running,,,Jakučionis,K. Jakučionis,,,,,Above the Break 3,24+ Left Center,25.26,Missed,,,,,,,,,,,,,,,,,,
290,PT02M31.00S,2026-03-13T00:32:39.0Z,2,REGULAR,rebound,offensive,[],1628389,,,1610612748,51,48,2026-03-13T00:32:41Z,2810000,False,,,0,,B. Adebayo REBOUND (Off:1 Def:1),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Left Center,,,,,,,,289.0,2.0,1.0,1.0,,,,,,,,,
291,PT02M31.00S,2026-03-13T00:32:40.5Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628389,5.590000152587891,50.0,1610612748,51,48,2026-03-13T00:32:47Z,2820000,False,0.0,0.0,1,left,MISS B. Adebayo tip Layup,[1628389],1610612748.0,MIA,tip,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
292,PT02M31.00S,2026-03-13T00:32:40.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612748,51,48,2026-03-13T00:32:47Z,2830000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,291.0,,,,,,,,,,,,
294,PT02M19.00S,2026-03-13T00:33:13.1Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1642276,8.886333771353483,56.372549019607845,1610612748,51,48,2026-03-13T00:33:26Z,2850000,False,-32.0,31.0,1,left,MISS K. Ware turnaround Hook,[1642276],1610612748.0,MIA,turnaround,,,Ware,K. Ware,,,,,In The Paint (Non-RA),0-8 Center,4.45,Missed,,,,,,,,,,,,,,,,,,
295,PT02M19.00S,2026-03-13T00:33:13.1Z,2,REGULAR,rebound,defensive,[],1626167,,,1610612749,51,48,2026-03-13T00:33:20Z,2860000,False,,,0,,M. Turner REBOUND (Off:0 Def:2),[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,294.0,2.0,2.0,0.0,,,,,,,,,
296,PT02M10.00S,2026-03-13T00:33:22.9Z,2,REGULAR,3pt,Jump Shot,[],1626167,70.90998685939553,22.058823529411764,1610612749,51,51,2026-03-13T00:33:59Z,2870000,False,-140.0,221.0,1,right,M. Turner 26' 3PT  (5 PTS) (R. Rollins 6 AST),"[1626167, 1631157]",1610612749.0,MIL,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Left Center,26.14,Made,5.0,R. Rollins,1631157.0,6.0,,,,,,,,,,,,,,
298,PT01M56.00S,2026-03-13T00:33:39.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642857,7.835085413929041,61.029411764705884,1610612748,53,51,2026-03-13T00:34:26Z,2890000,False,-55.0,21.0,1,left,K. Jakučionis driving floating Jump Shot (11 PTS) (P. Larsson 4 AST),"[1642857, 1641796]",1610612748.0,MIA,driving floating,,,Jakučionis,K. Jakučionis,,,,,In The Paint (Non-RA),0-8 Center,5.9,Made,11.0,P. Larsson,1641796.0,4.0,,,,,,,,,,,,,,
300,PT01M56.00S,2026-03-13T00:33:46.1Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1631172,,,1610612748,53,51,2026-03-13T00:34:34Z,2910000,False,,,0,,O. Dieng shooting personal FOUL (1 PF) (Jakučionis 1 FT),"[1631172, 1642857]",1610612749.0,MIL,shooting,,,Dieng,O. Dieng,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,200833.0,,,,,,,1.0,0.0,Jakučionis,1642857.0,,,
302,PT01M56.00S,2026-03-13T00:34:12.2Z,2,REGULAR,freethrow,1 of 1,[],1642857,,,1610612748,54,51,2026-03-13T00:34:12Z,2930000,False,,,0,,K. Jakučionis Free Throw 1 of 1 (12 PTS),[1642857],1610612748.0,MIA,,,,Jakučionis,K. Jakučionis,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
303,PT01M47.00S,2026-03-13T00:34:27.8Z,2,REGULAR,turnover,out-of-bounds,[],203507,,,1610612749,54,51,2026-03-13T00:38:16Z,2940000,False,,,0,,G. Antetokounmpo bad pass out-of-bounds TURNOVER (2 TO),[203507],1610612749.0,MIL,bad pass,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Right Center,,,,,,,200833.0,,,,,,,,,,,2.0,,
304,PT01M47.00S,2026-03-13T00:34:35.5Z,2,REGULAR,substitution,out,[],203507,,,1610612748,54,51,2026-03-13T00:34:45Z,2950000,False,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT01M47.00S,2026-03-13T00:34:35.5Z,2,REGULAR,substitution,in,[],1630579,,,1610612748,54,51,2026-03-13T00:34:45Z,2960000,False,,,0,,SUB in: J. Sims,[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT01M33.00S,2026-03-13T00:34:58.7Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628389,12.434296977660972,48.77450980392157,1610612748,54,51,2026-03-13T00:35:16Z,2970000,False,6.0,64.0,1,left,MISS B. Adebayo 6' turnaround fadeaway Shot,[1628389],1610612748.0,MIA,turnaround fadeaway,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,6.47,Missed,,,,,,,,,,,,,,,,,,
307,PT01M31.00S,2026-03-13T00:35:04.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612749,54,51,2026-03-13T00:35:04Z,2980000,False,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,306.0,,,,,,,,,,,,
309,PT01M21.00S,2026-03-13T00:35:22.7Z,2,REGULAR,3pt,Jump Shot,[],1631157,71.17279894875165,19.607843137254903,1610612749,54,51,2026-03-13T00:35:29Z,3000000,False,-152.0,218.0,1,right,MISS R. Rollins 26' step back 3PT,[1631157],1610612749.0,MIL,step back,,,Rollins,R. Rollins,,,,,Above the Break 3,24+ Left Center,26.62,Missed,,,,,,,,,,,,,,,,,,
311,PT01M16.00S,2026-03-13T00:35:27.7Z,2,REGULAR,rebound,defensive,[],1642857,,,1610612748,54,51,2026-03-13T00:35:29Z,3010000,False,,,0,,K. Jakučionis REBOUND (Off:0 Def:3),[1642857],1610612748.0,MIA,,,,Jakučionis,K. Jakučionis,,,,,Above the Break 3,24+ Left Center,,,,,,,,309.0,3.0,3.0,0.0,,,,,,,,,
312,PT01M14.00S,2026-03-13T00:35:29.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630558,25.57490144546649,82.1078431372549,1610612748,57,51,2026-03-13T00:39:48Z,3020000,False,-161.0,188.0,1,left,D. Mitchell 24' 3PT running pullup (8 PTS) (K. Jakučionis 1 AST),"[1630558, 1642857]",1610612748.0,MIA,running pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,24.71,Made,8.0,K. Jakučionis,1642857.0,1.0,,,,,,,,,,,,,,
314,PT00M50.60S,2026-03-13T00:35:53.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630560,87.86136662286465,51.225490196078425,1610612749,57,51,2026-03-13T00:36:30Z,3040000,False,6.0,62.0,1,right,MISS C. Thomas 6' driving floating Shot,[1630560],1610612749.0,MIL,driving floating,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),0-8 Center,6.19,Missed,,,,,,,,,,,,,,,,,,
315,PT00M46.70S,2026-03-13T00:35:57.7Z,2,REGULAR,rebound,defensive,[],1641796,,,1610612748,57,51,2026-03-13T00:36:02Z,3050000,False,,,0,,P. Larsson REBOUND (Off:0 Def:3),[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,314.0,3.0,3.0,0.0,,,,,,,,,
316,PT00M31.80S,2026-03-13T00:36:13.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641796,5.863994743758213,52.20588235294118,1610612748,59,51,2026-03-13T00:36:27Z,3060000,False,-11.0,3.0,1,left,P. Larsson cutting Layup (13 PTS) (K. Ware 1 AST),"[1641796, 1642276]",1610612748.0,MIA,cutting,,,Larsson,P. Larsson,,,,,Restricted Area,0-8 Center,1.13,Made,13.0,K. Ware,1642276.0,1.0,,,,,,,,,,,,,,
318,PT00M11.90S,2026-03-13T00:36:35.8Z,2,REGULAR,3pt,Jump Shot,[],1626167,67.49342969776609,55.14705882352941,1610612749,59,51,2026-03-13T00:36:44Z,3080000,False,26.0,253.0,1,right,MISS M. Turner 25' pullup 3PT,[1626167],1610612749.0,MIL,pullup,,,Turner,M. Turner,,,,,Above the Break 3,24+ Center,25.44,Missed,,,,,,,,,,,,,,,,,,
319,PT00M08.10S,2026-03-13T00:36:39.6Z,2,REGULAR,rebound,defensive,[],1642276,,,1610612748,59,51,2026-03-13T00:36:39Z,3090000,False,,,0,,K. Ware REBOUND (Off:0 Def:6),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Above the Break 3,24+ Center,,,,,,,,318.0,6.0,6.0,0.0,,,,,,,,,
320,PT00M00.00S,2026-03-13T00:36:54.9Z,2,REGULAR,period,end,[],0,,,1610612748,59,51,2026-03-13T00:36:54Z,3100000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT12M00.00S,2026-03-13T00:51:47.8Z,3,REGULAR,substitution,out,['startperiod'],1631157,,,1610612748,59,51,2026-03-13T00:52:06Z,3110000,False,,,0,,SUB out: R. Rollins,[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT12M00.00S,2026-03-13T00:51:47.8Z,3,REGULAR,substitution,out,['startperiod'],1630560,,,1610612748,59,51,2026-03-13T00:52:06Z,3120000,False,,,0,,SUB out: C. Thomas,[1630560],1610612749.0,MIL,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT12M00.00S,2026-03-13T00:51:47.8Z,3,REGULAR,substitution,out,['startperiod'],1630579,,,1610612748,59,51,2026-03-13T00:52:06Z,3130000,False,,,0,,SUB out: J. Sims,[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT12M00.00S,2026-03-13T00:51:47.8Z,3,REGULAR,substitution,in,['startperiod'],1629645,,,1610612748,59,51,2026-03-13T00:52:06Z,3140000,False,,,0,,SUB in: K. Porter Jr.,[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT12M00.00S,2026-03-13T00:51:47.8Z,3,REGULAR,substitution,in,['startperiod'],203507,,,1610612748,59,51,2026-03-13T00:52:06Z,3150000,False,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT12M00.00S,2026-03-13T00:51:47.8Z,3,REGULAR,substitution,in,['startperiod'],1628398,,,1610612748,59,51,2026-03-13T00:52:06Z,3160000,False,,,0,,SUB in: K. Kuzma,[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT12M00.00S,2026-03-13T00:52:16.2Z,3,REGULAR,period,start,[],0,,,1610612749,59,51,2026-03-13T00:52:16Z,3170000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT11M45.00S,2026-03-13T00:52:30.0Z,3,REGULAR,turnover,lost ball,[],1629645,,,1610612749,59,51,2026-03-13T00:52:35Z,3180000,False,,,0,,K. Porter Jr. lost ball TURNOVER (1 TO),"[1629645, 1642857]",1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,1.0,Jakučionis,1642857.0
329,PT11M45.00S,2026-03-13T00:52:30.0Z,3,REGULAR,steal,,[],1642857,,,1610612748,59,51,2026-03-13T00:52:32Z,3190000,False,,,0,,K. Jakučionis STEAL (1 STL),[1642857],1610612748.0,MIA,,,,Jakučionis,K. Jakučionis,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
330,PT11M40.00S,2026-03-13T00:52:35.5Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630558,71.17279894875165,20.34313725490196,1610612748,62,51,2026-03-13T00:52:41Z,3200000,False,-148.0,218.0,1,right,D. Mitchell 26' 3PT running (11 PTS) (B. Adebayo 2 AST),"[1630558, 1628389]",1610612748.0,MIA,running,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,26.41,Made,11.0,B. Adebayo,1628389.0,2.0,,,,,,,,,,,,,,
332,PT11M26.00S,2026-03-13T00:52:48.5Z,3,REGULAR,3pt,Jump Shot,[],1626167,30.962549277266753,27.696078431372552,1610612749,62,51,2026-03-13T00:52:56Z,3220000,False,112.0,239.0,1,left,MISS M. Turner 26' 3PT,[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Right Center,26.33,Missed,,,,,,,,,,,,,,,,,,
333,PT11M24.00S,2026-03-13T00:52:50.5Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612748,62,51,2026-03-13T00:52:56Z,3230000,False,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,332.0,,,,,,,,,,,,
335,PT11M13.00S,2026-03-13T00:53:11.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641796,94.43166885676742,51.9607843137255,1610612748,64,51,2026-03-13T00:53:16Z,3250000,False,10.0,0.0,1,right,P. Larsson driving finger roll Layup (15 PTS),[1641796],1610612748.0,MIA,driving finger roll,,,Larsson,P. Larsson,,,,,Restricted Area,0-8 Center,0.98,Made,15.0,,,,,,,,,,,,,,,,,
336,PT10M59.00S,2026-03-13T00:53:24.3Z,3,REGULAR,2pt,Jump Shot,[],1631172,21.107095926412615,46.07843137254902,1610612749,64,51,2026-03-13T00:53:30Z,3260000,False,20.0,146.0,1,left,MISS O. Dieng 14' pullup Shot,[1631172],1610612749.0,MIL,pullup,,,Dieng,O. Dieng,,,,,Mid-Range,8-16 Center,14.72,Missed,,,,,,,,,,,,,,,,,,
337,PT10M56.00S,2026-03-13T00:53:27.3Z,3,REGULAR,rebound,defensive,[],1628389,,,1610612748,64,51,2026-03-13T00:53:30Z,3270000,False,,,0,,B. Adebayo REBOUND (Off:1 Def:2),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,8-16 Center,,,,,,,,336.0,3.0,2.0,1.0,,,,,,,,,
338,PT10M52.00S,2026-03-13T00:53:32.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628389,92.9862023653088,42.8921568627451,1610612748,64,51,2026-03-13T00:53:38Z,3280000,False,-36.0,13.0,1,right,MISS B. Adebayo running Layup,[1628389],1610612748.0,MIA,running,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,3.79,Missed,,,,,,,,,,,,,,,,,,
339,PT10M48.00S,2026-03-13T00:53:36.1Z,3,REGULAR,rebound,defensive,[],1626167,,,1610612749,64,51,2026-03-13T00:53:38Z,3290000,False,,,0,,M. Turner REBOUND (Off:0 Def:3),[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,,338.0,3.0,3.0,0.0,,,,,,,,,
340,PT10M47.00S,2026-03-13T00:53:39.4Z,3,REGULAR,foul,personal,['2freethrow'],1630558,,,1610612749,64,51,2026-03-13T00:53:53Z,3300000,False,,,0,,D. Mitchell shooting personal FOUL (2 PF) (Antetokounmpo 2 FT),"[1630558, 203507]",1610612748.0,MIA,shooting,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628954.0,,,,,,,2.0,0.0,Antetokounmpo,203507.0,,,
