actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,blockPlayerName,blockPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
524,PT10M09.00S,2025-12-30T02:21:37.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,120,101,2025-12-30T02:21:37Z,5170000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT10M09.00S,2025-12-30T02:24:02.0Z,4,REGULAR,substitution,out,[],1631124,,,1610612743,120,101,2025-12-30T02:24:14Z,5180000,False,,,0,,SUB out: J. Strawther,[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT10M09.00S,2025-12-30T02:24:02.0Z,4,REGULAR,substitution,out,[],1641747,,,1610612743,120,101,2025-12-30T02:24:14Z,5190000,False,,,0,,SUB out: D. Holmes II,[1641747],1610612743.0,DEN,,,,Holmes II,D. Holmes II,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT10M09.00S,2025-12-30T02:24:02.0Z,4,REGULAR,substitution,out,[],1630192,,,1610612743,120,101,2025-12-30T02:24:14Z,5200000,False,,,0,,SUB out: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT10M09.00S,2025-12-30T02:24:02.0Z,4,REGULAR,substitution,in,[],1642461,,,1610612743,120,101,2025-12-30T02:24:14Z,5210000,False,,,0,,SUB in: S. Jones,[1642461],1610612743.0,DEN,,,,Jones,S. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT10M09.00S,2025-12-30T02:24:02.0Z,4,REGULAR,substitution,in,[],1627750,,,1610612743,120,101,2025-12-30T02:24:14Z,5220000,False,,,0,,SUB in: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT10M09.00S,2025-12-30T02:24:02.0Z,4,REGULAR,substitution,in,[],1631212,,,1610612743,120,101,2025-12-30T02:24:14Z,5230000,False,,,0,,SUB in: P. Watson,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT09M54.00S,2025-12-30T02:24:43.7Z,4,REGULAR,3pt,Jump Shot,[],1642461,72.48685939553219,77.94117647058823,1610612743,120,104,2025-12-30T02:24:49Z,5240000,False,140.0,206.0,1,right,S. Jones 24' 3PT  (16 PTS) (J. Murray 11 AST),"[1642461, 1627750]",1610612743.0,DEN,,,,Jones,S. Jones,,,,,Above the Break 3,24+ Right Center,24.9,Made,,,,,,,,,,16.0,,,,,,J. Murray,1627750.0,11.0
533,PT09M36.00S,2025-12-30T02:25:00.4Z,4,REGULAR,2pt,Jump Shot,[],203952,10.85742444152431,68.38235294117648,1610612748,120,104,2025-12-30T02:25:17Z,5260000,False,-92.0,50.0,1,left,MISS A. Wiggins 10' turnaround bank Shot,[203952],1610612748.0,MIA,turnaround bank,,,Wiggins,A. Wiggins,,,,,Mid-Range,8-16 Left,10.44,Missed,,,,,,,,,,,,,,,,,,
534,PT09M32.00S,2025-12-30T02:25:04.4Z,4,REGULAR,rebound,defensive,[],203501,,,1610612743,120,104,2025-12-30T02:25:07Z,5270000,False,,,0,,T. Hardaway Jr. REBOUND (Off:0 Def:2),[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Mid-Range,8-16 Left,,,533.0,,,2.0,2.0,0.0,,,,,,,,,,,,
535,PT09M30.00S,2025-12-30T02:25:07.4Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1631212,93.11760840998686,51.9607843137255,1610612743,120,106,2025-12-30T02:26:47Z,5280000,False,10.0,12.0,1,right,P. Watson running Layup (11 PTS) (B. Brown 2 AST),"[1631212, 1628971]",1610612743.0,DEN,running,,,Watson,P. Watson,,,,,Restricted Area,0-8 Center,1.56,Made,,,,,,,,,,11.0,,,,,,B. Brown,1628971.0,2.0
536,PT09M30.00S,2025-12-30T02:25:12.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,120,106,2025-12-30T02:25:12Z,5290000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT09M13.00S,2025-12-30T02:28:26.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631170,7.440867279894875,36.029411764705884,1610612748,122,106,2025-12-30T02:28:33Z,5300000,False,70.0,17.0,1,left,J. Jaquez Jr. 7' driving floating Jump Shot (12 PTS) (N. Jović 3 AST),"[1631170, 1631107]",1610612748.0,MIA,driving floating,,,Jaquez Jr.,J. Jaquez Jr.,,,,,In The Paint (Non-RA),0-8 Center,7.2,Made,,,,,,,,,,12.0,,,,,,N. Jović,1631107.0,3.0
540,PT08M51.00S,2025-12-30T02:28:47.9Z,4,REGULAR,2pt,Jump Shot,[],1627750,80.89684625492772,30.88235294117647,1610612743,122,106,2025-12-30T02:29:21Z,5320000,False,-96.0,127.0,1,right,MISS J. Murray 15' driving floating bank Shot,[1627750],1610612743.0,DEN,driving floating bank,,,Murray,J. Murray,,,,,Mid-Range,8-16 Left,15.9,Missed,,,,,,,,,,,,,,,,,,
541,PT08M51.00S,2025-12-30T02:28:47.9Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612748,122,106,2025-12-30T02:28:57Z,5330000,False,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Mid-Range,8-16 Left,,,540.0,,,,,,,,,,,,,,,,,
542,PT08M51.00S,2025-12-30T02:28:56.2Z,4,REGULAR,foul,personal,[],1628971,,,1610612748,122,106,2025-12-30T02:29:04Z,5340000,False,,,0,,B. Brown loose ball personal FOUL (4 PF),"[1628971, 1631107]",1610612743.0,DEN,loose ball,,,Brown,B. Brown,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,202026.0,4.0,0.0,Jović,1631107.0,,,
544,PT08M41.00S,2025-12-30T02:29:16.3Z,4,REGULAR,3pt,Jump Shot,[],1630558,32.14520367936925,37.5,1610612748,122,106,2025-12-30T02:29:21Z,5360000,False,62.0,250.0,1,left,MISS D. Mitchell 25' 3PT,[1630558],1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,25.74,Missed,,,,,,,,,,,,,,,,,,
545,PT08M36.00S,2025-12-30T02:29:21.3Z,4,REGULAR,rebound,defensive,[],1631212,,,1610612743,122,106,2025-12-30T02:29:21Z,5370000,False,,,0,,P. Watson REBOUND (Off:0 Def:2),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Above the Break 3,24+ Center,,,544.0,,,2.0,2.0,0.0,,,,,,,,,,,,
546,PT08M29.00S,2025-12-30T02:29:27.4Z,4,REGULAR,3pt,Jump Shot,[],1627750,69.07030223390277,73.0392156862745,1610612743,122,106,2025-12-30T02:29:32Z,5380000,False,115.0,238.0,1,right,MISS J. Murray 26' step back 3PT,[1627750],1610612743.0,DEN,step back,,,Murray,J. Murray,,,,,Above the Break 3,24+ Right Center,26.46,Missed,,,,,,,,,,,,,,,,,,
547,PT08M26.00S,2025-12-30T02:29:30.4Z,4,REGULAR,rebound,defensive,[],203952,,,1610612748,122,106,2025-12-30T02:29:32Z,5390000,False,,,0,,A. Wiggins REBOUND (Off:1 Def:2),[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Right Center,,,546.0,,,3.0,2.0,1.0,,,,,,,,,,,,
548,PT08M18.00S,2025-12-30T02:29:39.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631170,11.12023653088042,40.931372549019606,1610612748,124,106,2025-12-30T02:29:43Z,5400000,False,45.0,52.0,1,left,J. Jaquez Jr. 6' turnaround fadeaway Jump Shot (14 PTS),[1631170],1610612748.0,MIA,turnaround fadeaway,,,Jaquez Jr.,J. Jaquez Jr.,,,,,In The Paint (Non-RA),0-8 Center,6.9,Made,,,,,,,,,,14.0,,,,,,,,
549,PT08M04.00S,2025-12-30T02:29:55.0Z,4,REGULAR,foul,personal,[],1630696,,,1610612743,124,106,2025-12-30T02:30:01Z,5410000,False,,,0,,D. Smith personal FOUL (3 PF),"[1630696, 1631212]",1610612748.0,MIA,,,,Smith,D. Smith,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,1628487.0,3.0,0.0,Watson,1631212.0,,,
552,PT07M54.00S,2025-12-30T02:30:30.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203501,92.19776609724047,45.09803921568628,1610612743,124,106,2025-12-30T02:31:07Z,5440000,False,-25.0,21.0,1,right,MISS T. Hardaway Jr. cutting Layup - blocked,"[203501, 203952]",1610612743.0,DEN,cutting,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Restricted Area,0-8 Center,3.21,Missed,,Wiggins,203952.0,,,,,,,,,,,,,,,
553,PT07M54.00S,2025-12-30T02:30:30.6Z,4,REGULAR,block,,[],203952,,,1610612743,124,106,2025-12-30T02:30:32Z,5450000,False,,,0,,A. Wiggins BLOCK (3 BLK),[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
554,PT07M52.00S,2025-12-30T02:30:32.6Z,4,REGULAR,rebound,offensive,[],203501,,,1610612743,124,106,2025-12-30T02:30:34Z,5460000,False,,,0,,T. Hardaway Jr. REBOUND (Off:1 Def:2),[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Restricted Area,0-8 Center,,,552.0,,,3.0,2.0,1.0,,,,,,,,,,,,
555,PT07M51.00S,2025-12-30T02:30:34.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203501,93.38042049934296,50.49019607843137,1610612743,124,108,2025-12-30T02:31:27Z,5470000,False,2.0,10.0,1,right,T. Hardaway Jr. putback Layup (15 PTS),[203501],1610612743.0,DEN,putback,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Restricted Area,0-8 Center,1.0,Made,,,,,,,,,,15.0,,,,,,,,
556,PT07M38.00S,2025-12-30T02:30:47.5Z,4,REGULAR,turnover,out-of-bounds,[],1630558,,,1610612748,124,108,2025-12-30T02:30:52Z,5480000,False,,,0,,D. Mitchell bad pass out-of-bounds TURNOVER (3 TO),[1630558],1610612748.0,MIA,bad pass,,,Mitchell,D. Mitchell,,,,,Mid-Range,8-16 Left,,,,,,,,,3.0,,,,202026.0,,,,,,,
557,PT07M26.00S,2025-12-30T02:31:03.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203501,73.9323258869908,17.15686274509804,1610612743,124,108,2025-12-30T02:31:08Z,5490000,False,-164.0,193.0,1,right,MISS T. Hardaway Jr. 25' 3PT,[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Left Center,25.3,Missed,,,,,,,,,,,,,,,,,,
558,PT07M23.00S,2025-12-30T02:31:06.5Z,4,REGULAR,rebound,defensive,[],203952,,,1610612748,124,108,2025-12-30T02:31:08Z,5500000,False,,,0,,A. Wiggins REBOUND (Off:1 Def:3),[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Left Center,,,557.0,,,4.0,3.0,1.0,,,,,,,,,,,,
559,PT07M16.00S,2025-12-30T02:31:13.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630558,11.777266754270697,62.254901960784316,1610612748,126,108,2025-12-30T02:31:26Z,5510000,False,-61.0,58.0,1,left,D. Mitchell 8' driving floating Jump Shot (7 PTS) (J. Jaquez Jr. 8 AST),"[1630558, 1631170]",1610612748.0,MIA,driving floating,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),8-16 Left,8.45,Made,,,,,,,,,,7.0,,,,,,J. Jaquez Jr.,1631170.0,8.0
561,PT07M00.00S,2025-12-30T02:31:29.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631212,84.31340341655716,49.01960784313725,1610612743,126,108,2025-12-30T02:31:35Z,5530000,False,-5.0,95.0,1,right,MISS P. Watson 9' pullup Shot,[1631212],1610612743.0,DEN,pullup,,,Watson,P. Watson,,,,,In The Paint (Non-RA),8-16 Center,9.51,Missed,,,,,,,,,,,,,,,,,,
562,PT06M57.00S,2025-12-30T02:31:32.9Z,4,REGULAR,rebound,defensive,[],203952,,,1610612748,126,108,2025-12-30T02:31:35Z,5540000,False,,,0,,A. Wiggins REBOUND (Off:1 Def:4),[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),8-16 Center,,,561.0,,,5.0,4.0,1.0,,,,,,,,,,,,
563,PT06M54.00S,2025-12-30T02:31:38.9Z,4,REGULAR,foul,personal,['2freethrow'],1642461,,,1610612748,126,108,2025-12-30T02:32:30Z,5550000,False,,,0,,S. Jones shooting personal FOUL (3 PF) (Jaquez Jr. 2 FT),"[1642461, 1631170]",1610612743.0,DEN,shooting,,,Jones,S. Jones,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,1627962.0,3.0,0.0,Jaquez Jr.,1631170.0,,,
565,PT06M54.00S,2025-12-30T02:32:04.3Z,4,REGULAR,foul,technical,['1freethrow'],203501,,,1610612748,126,108,2025-12-30T02:32:12Z,5570000,False,,,0,,T. Hardaway Jr. technical FOUL (1 Tech),[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,1627962.0,1.0,1.0,,,,,
566,PT06M54.00S,2025-12-30T02:32:13.4Z,4,REGULAR,freethrow,1 of 1,[],1630696,,,1610612748,127,108,2025-12-30T02:32:13Z,5580000,False,,,0,,D. Smith technical Free Throw 1 of 1 (11 PTS),[1630696],1610612748.0,MIA,technical,,,Smith,D. Smith,,,,,,,,Made,,,,,,,,,,11.0,,,,,,,,
567,PT06M54.00S,2025-12-30T02:32:30.9Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1631170,,,1610612748,128,108,2025-12-30T02:32:52Z,5590000,False,,,0,,J. Jaquez Jr. Free Throw 1 of 2 (15 PTS),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,Made,,,,,,,,,,15.0,,,,,,,,
568,PT06M54.00S,2025-12-30T02:32:30.9Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1631170,,,1610612748,128,108,2025-12-30T02:32:52Z,5600000,False,,,0,,MISS J. Jaquez Jr. Free Throw 2 of 2,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
569,PT06M51.00S,2025-12-30T02:32:33.9Z,4,REGULAR,rebound,defensive,[],1627750,,,1610612743,128,108,2025-12-30T02:32:52Z,5610000,False,,,0,,J. Murray REBOUND (Off:1 Def:5),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,568.0,,,6.0,5.0,1.0,,,,,,,,,,,,
570,PT06M38.00S,2025-12-30T02:33:06.1Z,4,REGULAR,foul,personal,['2freethrow'],1630558,,,1610612743,128,108,2025-12-30T02:33:20Z,5620000,False,,,0,,D. Mitchell shooting personal FOUL (4 PF) (Hardaway Jr. 2 FT),"[1630558, 203501]",1610612748.0,MIA,shooting,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,202026.0,4.0,0.0,Hardaway Jr.,203501.0,,,
572,PT06M38.00S,2025-12-30T02:33:29.2Z,4,REGULAR,freethrow,1 of 2,[],203501,,,1610612743,128,108,2025-12-30T02:33:29Z,5640000,False,,,0,,MISS T. Hardaway Jr. Free Throw 1 of 2,[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
573,PT06M38.00S,2025-12-30T02:33:29.2Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612743,128,108,2025-12-30T02:33:29Z,5650000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,572.0,,,,,,,,,,,,,,,,,
574,PT06M38.00S,2025-12-30T02:33:43.4Z,4,REGULAR,freethrow,2 of 2,[],203501,,,1610612743,128,109,2025-12-30T02:33:43Z,5660000,False,,,0,,T. Hardaway Jr. Free Throw 2 of 2 (16 PTS),[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,Made,,,,,,,,,,16.0,,,,,,,,
575,PT06M25.00S,2025-12-30T02:33:58.3Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1631170,5.601182654402102,52.20588235294118,1610612748,130,109,2025-12-30T02:34:40Z,5670000,False,-11.0,0.0,1,left,J. Jaquez Jr. driving reverse DUNK (17 PTS) (N. Jović 4 AST),"[1631170, 1631107]",1610612748.0,MIA,driving reverse,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,1.1,Made,,,,,,,,,,17.0,,,,,,N. Jović,1631107.0,4.0
577,PT06M25.00S,2025-12-30T02:34:07.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612743,130,109,2025-12-30T02:34:07Z,5690000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT06M25.00S,2025-12-30T02:35:11.5Z,4,REGULAR,substitution,out,[],203501,,,1610612743,130,109,2025-12-30T02:35:28Z,5700000,False,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT06M25.00S,2025-12-30T02:35:11.5Z,4,REGULAR,substitution,out,[],1628971,,,1610612743,130,109,2025-12-30T02:35:28Z,5710000,False,,,0,,SUB out: B. Brown,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT06M25.00S,2025-12-30T02:35:11.5Z,4,REGULAR,substitution,out,[],1642461,,,1610612743,130,109,2025-12-30T02:35:28Z,5720000,False,,,0,,SUB out: S. Jones,[1642461],1610612743.0,DEN,,,,Jones,S. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT06M25.00S,2025-12-30T02:35:11.5Z,4,REGULAR,substitution,out,[],1627750,,,1610612743,130,109,2025-12-30T02:35:28Z,5730000,False,,,0,,SUB out: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT06M25.00S,2025-12-30T02:35:11.5Z,4,REGULAR,substitution,out,[],1631212,,,1610612743,130,109,2025-12-30T02:35:28Z,5740000,False,,,0,,SUB out: P. Watson,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT06M25.00S,2025-12-30T02:35:11.5Z,4,REGULAR,substitution,in,[],1642938,,,1610612743,130,109,2025-12-30T02:35:28Z,5750000,False,,,0,,SUB in: C. Jones,[1642938],1610612743.0,DEN,,,,Jones,C. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT06M25.00S,2025-12-30T02:35:11.5Z,4,REGULAR,substitution,in,[],1641816,,,1610612743,130,109,2025-12-30T02:35:28Z,5760000,False,,,0,,SUB in: H. Tyson,[1641816],1610612743.0,DEN,,,,Tyson,H. Tyson,,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT06M25.00S,2025-12-30T02:35:11.5Z,4,REGULAR,substitution,in,[],1641747,,,1610612743,130,109,2025-12-30T02:35:28Z,5770000,False,,,0,,SUB in: D. Holmes II,[1641747],1610612743.0,DEN,,,,Holmes II,D. Holmes II,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT06M25.00S,2025-12-30T02:35:11.5Z,4,REGULAR,substitution,in,[],1631124,,,1610612743,130,109,2025-12-30T02:35:28Z,5780000,False,,,0,,SUB in: J. Strawther,[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT06M25.00S,2025-12-30T02:35:11.5Z,4,REGULAR,substitution,in,[],1629618,,,1610612743,130,109,2025-12-30T02:35:28Z,5790000,False,,,0,,SUB in: J. Pickett,[1629618],1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT06M08.00S,2025-12-30T02:35:47.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641816,88.64980289093299,48.28431372549019,1610612743,130,111,2025-12-30T02:35:55Z,5800000,False,-9.0,54.0,1,right,H. Tyson driving floating Jump Shot (2 PTS) (C. Jones 1 AST),"[1641816, 1642938]",1610612743.0,DEN,driving floating,,,Tyson,H. Tyson,,,,,In The Paint (Non-RA),0-8 Center,5.49,Made,,,,,,,,,,2.0,,,,,,C. Jones,1642938.0,1.0
590,PT05M54.00S,2025-12-30T02:36:01.0Z,4,REGULAR,3pt,Jump Shot,[],1631170,9.806176084099869,3.1862745098039214,1610612748,130,111,2025-12-30T02:36:06Z,5820000,False,234.0,40.0,1,left,MISS J. Jaquez Jr. 3PT,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Right Corner 3,24+ Right,23.74,Missed,,,,,,,,,,,,,,,,,,
591,PT05M51.00S,2025-12-30T02:36:04.0Z,4,REGULAR,rebound,defensive,[],1629618,,,1610612743,130,111,2025-12-30T02:36:06Z,5830000,False,,,0,,J. Pickett REBOUND (Off:0 Def:1),[1629618],1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,Right Corner 3,24+ Right,,,590.0,,,1.0,1.0,0.0,,,,,,,,,,,,
592,PT05M38.00S,2025-12-30T02:36:17.9Z,4,REGULAR,3pt,Jump Shot,[],1641816,71.04139290407359,73.2843137254902,1610612743,130,111,2025-12-30T02:36:22Z,5840000,False,116.0,220.0,1,right,MISS H. Tyson 24' 3PT,[1641816],1610612743.0,DEN,,,,Tyson,H. Tyson,,,,,Above the Break 3,24+ Right Center,24.86,Missed,,,,,,,,,,,,,,,,,,
593,PT05M34.00S,2025-12-30T02:36:21.9Z,4,REGULAR,rebound,defensive,[],1631107,,,1610612748,130,111,2025-12-30T02:36:22Z,5850000,False,,,0,,N. Jović REBOUND (Off:0 Def:3),[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,Above the Break 3,24+ Right Center,,,592.0,,,3.0,3.0,0.0,,,,,,,,,,,,
594,PT05M20.00S,2025-12-30T02:36:35.7Z,4,REGULAR,3pt,Jump Shot,[],1630558,30.831143232588698,38.72549019607843,1610612748,133,111,2025-12-30T02:36:40Z,5860000,False,56.0,237.0,1,left,D. Mitchell 24' 3PT  (10 PTS) (J. Jaquez Jr. 9 AST),"[1630558, 1631170]",1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,24.39,Made,,,,,,,,,,10.0,,,,,,J. Jaquez Jr.,1631170.0,9.0
596,PT05M08.00S,2025-12-30T02:36:49.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631107,,,1610612743,133,111,2025-12-30T02:37:07Z,5880000,False,,,0,,N. Jović shooting personal FOUL (3 PF) (Strawther 2 FT),"[1631107, 1631124]",1610612748.0,MIA,shooting,,,Jović,N. Jović,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,202026.0,3.0,0.0,Strawther,1631124.0,,,
598,PT05M08.00S,2025-12-30T02:37:13.9Z,4,REGULAR,freethrow,1 of 2,[],1631124,,,1610612743,133,112,2025-12-30T02:37:13Z,5900000,False,,,0,,J. Strawther Free Throw 1 of 2 (1 PTS),[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
599,PT05M08.00S,2025-12-30T02:37:27.9Z,4,REGULAR,freethrow,2 of 2,[],1631124,,,1610612743,133,113,2025-12-30T02:37:27Z,5910000,False,,,0,,J. Strawther Free Throw 2 of 2 (2 PTS),[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,Made,,,,,,,,,,2.0,,,,,,,,
600,PT04M58.00S,2025-12-30T02:37:47.3Z,4,REGULAR,foul,personal,[],1642938,,,1610612748,133,113,2025-12-30T02:37:53Z,5920000,False,,,0,,C. Jones personal FOUL (1 PF),"[1642938, 1630696]",1610612743.0,DEN,,,,Jones,C. Jones,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1628487.0,1.0,0.0,Smith,1630696.0,,,
602,PT04M53.00S,2025-12-30T02:38:02.9Z,4,REGULAR,3pt,Jump Shot,[],1631107,23.603810775295663,87.00980392156863,1610612748,133,113,2025-12-30T02:38:07Z,5940000,False,-185.0,169.0,1,left,MISS N. Jović 25' 3PT,[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,Above the Break 3,24+ Left Center,25.08,Missed,,,,,,,,,,,,,,,,,,
603,PT04M49.00S,2025-12-30T02:38:06.9Z,4,REGULAR,rebound,defensive,[],1629618,,,1610612743,133,113,2025-12-30T02:38:07Z,5950000,False,,,0,,J. Pickett REBOUND (Off:0 Def:2),[1629618],1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,Above the Break 3,24+ Left Center,,,602.0,,,2.0,2.0,0.0,,,,,,,,,,,,
604,PT04M39.00S,2025-12-30T02:38:16.1Z,4,REGULAR,3pt,Jump Shot,[],1631124,67.23061760840999,57.35294117647059,1610612743,133,113,2025-12-30T02:39:04Z,5960000,False,37.0,256.0,1,right,MISS J. Strawther 25' pullup 3PT,[1631124],1610612743.0,DEN,pullup,,,Strawther,J. Strawther,,,,,Above the Break 3,24+ Center,25.81,Missed,,,,,,,,,,,,,,,,,,
605,PT04M37.00S,2025-12-30T02:38:18.1Z,4,REGULAR,rebound,defensive,[],1630558,,,1610612748,133,113,2025-12-30T02:38:19Z,5970000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:3),[1630558],1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,,,604.0,,,3.0,3.0,0.0,,,,,,,,,,,,
606,PT04M31.00S,2025-12-30T02:38:24.5Z,4,REGULAR,3pt,Jump Shot,[],1631170,28.86005256241787,27.205882352941174,1610612748,136,113,2025-12-30T02:38:28Z,5980000,False,114.0,219.0,1,left,J. Jaquez Jr. 24' 3PT  (20 PTS) (D. Mitchell 9 AST),"[1631170, 1630558]",1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Above the Break 3,24+ Right Center,24.67,Made,,,,,,,,,,20.0,,,,,,D. Mitchell,1630558.0,9.0
