actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal
262,PT07M27.00S,2025-11-25T01:23:56.0Z,2,REGULAR,3pt,Jump Shot,[],1631108,71.17279894875165,22.54901960784314,1610612742,32,32,2025-11-25T01:24:01Z,2550000,False,-137.0,218.0,1,right,MISS M. Christie 25' pullup 3PT,[1631108],1610612742.0,DAL,pullup,,,Christie,M. Christie,,,,,Above the Break 3,24+ Left Center,25.81,Missed,,,,,,,,,,,,,,,,,,
263,PT07M23.00S,2025-11-25T01:24:00.0Z,2,REGULAR,rebound,defensive,[],1631323,,,1610612748,32,32,2025-11-25T01:24:01Z,2560000,False,,,0,,S. Fontecchio REBOUND (Off:1 Def:2),[1631323],1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Left Center,,,262.0,3.0,2.0,1.0,,,,,,,,,,,,,,
264,PT07M12.00S,2025-11-25T01:24:12.6Z,2,REGULAR,foul,personal,[],1626156,,,1610612748,32,32,2025-11-25T01:24:24Z,2570000,False,,,0,,D. Russell personal FOUL (1 PF),"[1626156, 1628389]",1610612742.0,DAL,,,,Russell,D. Russell,,,,,Mid-Range,8-16 Left,,,,,,,202026.0,,,,,,1.0,0.0,Adebayo,1628389.0,,,,
266,PT07M12.00S,2025-11-25T01:24:30.5Z,2,REGULAR,substitution,out,[],1631323,,,1610612748,32,32,2025-11-25T01:24:48Z,2590000,False,,,0,,SUB out: S. Fontecchio,[1631323],1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT07M12.00S,2025-11-25T01:24:30.5Z,2,REGULAR,substitution,out,[],1631170,,,1610612748,32,32,2025-11-25T01:24:48Z,2600000,False,,,0,,SUB out: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT07M12.00S,2025-11-25T01:24:30.5Z,2,REGULAR,substitution,out,[],1630696,,,1610612748,32,32,2025-11-25T01:24:48Z,2610000,False,,,0,,SUB out: D. Smith,[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT07M12.00S,2025-11-25T01:24:30.5Z,2,REGULAR,substitution,out,[],1628389,,,1610612748,32,32,2025-11-25T01:24:48Z,2620000,False,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT07M12.00S,2025-11-25T01:24:30.5Z,2,REGULAR,substitution,out,[],1630702,,,1610612748,32,32,2025-11-25T01:24:48Z,2630000,False,,,0,,SUB out: J. Hardy,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT07M12.00S,2025-11-25T01:24:30.5Z,2,REGULAR,substitution,in,[],1630558,,,1610612748,32,32,2025-11-25T01:24:48Z,2640000,False,,,0,,SUB in: D. Mitchell,[1630558],1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT07M12.00S,2025-11-25T01:24:30.5Z,2,REGULAR,substitution,in,[],1629639,,,1610612748,32,32,2025-11-25T01:24:48Z,2650000,False,,,0,,SUB in: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT07M12.00S,2025-11-25T01:24:30.5Z,2,REGULAR,substitution,in,[],1642276,,,1610612748,32,32,2025-11-25T01:24:48Z,2660000,False,,,0,,SUB in: K. Ware,[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT07M12.00S,2025-11-25T01:24:30.5Z,2,REGULAR,substitution,in,[],1641796,,,1610612748,32,32,2025-11-25T01:24:48Z,2670000,False,,,0,,SUB in: P. Larsson,[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT07M12.00S,2025-11-25T01:24:30.5Z,2,REGULAR,substitution,in,[],1630230,,,1610612748,32,32,2025-11-25T01:24:48Z,2680000,False,,,0,,SUB in: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT07M03.00S,2025-11-25T01:24:56.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629639,14.536793692509855,57.35294117647059,1610612748,32,32,2025-11-25T01:25:03Z,2690000,False,-37.0,84.0,1,left,MISS T. Herro 9' driving floating Shot,[1629639],1610612748.0,MIA,driving floating,,,Herro,T. Herro,,,,,In The Paint (Non-RA),8-16 Center,9.18,Missed,,,,,,,,,,,,,,,,,,
277,PT07M00.00S,2025-11-25T01:24:59.7Z,2,REGULAR,rebound,defensive,[],1626156,,,1610612742,32,32,2025-11-25T01:25:03Z,2700000,False,,,0,,D. Russell REBOUND (Off:0 Def:1),[1626156],1610612742.0,DAL,,,,Russell,D. Russell,,,,,In The Paint (Non-RA),8-16 Center,,,276.0,1.0,1.0,0.0,,,,,,,,,,,,,,
278,PT06M54.00S,2025-11-25T01:25:05.8Z,2,REGULAR,3pt,Jump Shot,[],1626156,70.25295663600527,24.509803921568626,1610612742,32,32,2025-11-25T01:25:11Z,2710000,False,-127.0,227.0,1,right,MISS D. Russell 26' step back 3PT,[1626156],1610612742.0,DAL,step back,,,Russell,D. Russell,,,,,Above the Break 3,24+ Left Center,26.04,Missed,,,,,,,,,,,,,,,,,,
279,PT06M51.00S,2025-11-25T01:25:08.8Z,2,REGULAR,rebound,defensive,[],1642276,,,1610612748,32,32,2025-11-25T01:25:11Z,2720000,False,,,0,,K. Ware REBOUND (Off:2 Def:3),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Above the Break 3,24+ Left Center,,,278.0,5.0,3.0,2.0,,,,,,,,,,,,,,
280,PT06M41.00S,2025-11-25T01:25:19.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641796,11.777266754270697,50.98039215686274,1610612748,32,32,2025-11-25T01:25:23Z,2730000,False,-5.0,58.0,1,left,MISS P. Larsson driving floating Shot,[1641796],1610612748.0,MIA,driving floating,,,Larsson,P. Larsson,,,,,In The Paint (Non-RA),0-8 Center,5.84,Missed,,,,,,,,,,,,,,,,,,
281,PT06M38.00S,2025-11-25T01:25:22.2Z,2,REGULAR,rebound,defensive,[],1630230,,,1610612742,32,32,2025-11-25T01:25:23Z,2740000,False,,,0,,N. Marshall REBOUND (Off:0 Def:1),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),0-8 Center,,,280.0,1.0,1.0,0.0,,,,,,,,,,,,,,
282,PT06M29.00S,2025-11-25T01:25:31.7Z,2,REGULAR,3pt,Jump Shot,[],1631108,70.77858081471747,79.65686274509804,1610612742,32,32,2025-11-25T01:25:35Z,2750000,False,148.0,222.0,1,right,MISS M. Christie 26' 3PT,[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,Above the Break 3,24+ Right Center,26.71,Missed,,,,,,,,,,,,,,,,,,
283,PT06M26.00S,2025-11-25T01:25:34.7Z,2,REGULAR,rebound,defensive,[],1629639,,,1610612748,32,32,2025-11-25T01:25:35Z,2760000,False,,,0,,T. Herro REBOUND (Off:0 Def:5),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Right Center,,,282.0,5.0,5.0,0.0,,,,,,,,,,,,,,
284,PT06M06.00S,2025-11-25T01:25:54.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630558,7.046649145860711,48.28431372549019,1610612748,32,32,2025-11-25T01:25:59Z,2770000,False,9.0,14.0,1,left,MISS D. Mitchell driving floating bank Shot,[1630558],1610612748.0,MIA,driving floating bank,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,1.62,Missed,,,,,,,,,,,,,,,,,,
285,PT06M03.00S,2025-11-25T01:25:57.3Z,2,REGULAR,rebound,offensive,[],1642276,,,1610612748,32,32,2025-11-25T01:50:51Z,2780000,False,,,0,,K. Ware REBOUND (Off:3 Def:3),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,,,284.0,6.0,3.0,3.0,,,,,,,,,,,,,,
374,PT06M03.00S,2025-11-25T01:25:58.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642276,8.623521681997373,51.9607843137255,1610612748,32,32,2025-11-25T01:51:37Z,2785000,False,-10.0,29.0,1,left,MISS K. Ware tip Layup,[1642276],1610612748.0,MIA,tip,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,3.02,Missed,,,,,,,,,,,,,,,,,,
375,PT06M01.00S,2025-11-25T01:26:00.2Z,2,REGULAR,rebound,defensive,[],1630230,,,1610612742,32,32,2025-11-25T01:51:37Z,2787500,False,,,0,,N. Marshall REBOUND (Off:0 Def:2),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,,,374.0,2.0,2.0,0.0,,,,,,,,,,,,,,
286,PT05M58.00S,2025-11-25T01:26:02.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631108,90.62089356110381,45.83333333333333,1610612742,32,32,2025-11-25T01:26:11Z,2790000,False,-21.0,36.0,1,right,MISS M. Christie running Layup,[1631108],1610612742.0,DAL,running,,,Christie,M. Christie,,,,,Restricted Area,0-8 Center,4.13,Missed,,,,,,,,,,,,,,,,,,
287,PT05M55.00S,2025-11-25T01:26:05.2Z,2,REGULAR,rebound,defensive,[],1630558,,,1610612748,32,32,2025-11-25T01:26:11Z,2800000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:2),[1630558],1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,286.0,2.0,2.0,0.0,,,,,,,,,,,,,,
288,PT05M52.00S,2025-11-25T01:26:08.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1642276,24.52365308804205,84.31372549019608,1610612748,35,32,2025-11-25T01:26:20Z,2810000,False,-172.0,178.0,1,left,K. Ware 24' 3PT running (10 PTS) (P. Larsson 1 AST),"[1642276, 1641796]",1610612748.0,MIA,running,,,Ware,K. Ware,,,,,Above the Break 3,24+ Left Center,24.72,Made,,,,,,,,,,,,,,,10.0,P. Larsson,1641796.0,1.0
290,PT05M29.00S,2025-11-25T01:26:31.2Z,2,REGULAR,turnover,lost ball,[],1626156,,,1610612742,35,32,2025-11-25T01:26:36Z,2830000,False,,,0,,D. Russell lost ball TURNOVER (2 TO),"[1626156, 1629639]",1610612742.0,DAL,,,,Russell,D. Russell,,,,,Mid-Range,8-16 Left,,,,,,,,2.0,,,Herro,1629639.0,,,,,,,,
291,PT05M29.00S,2025-11-25T01:26:31.2Z,2,REGULAR,steal,,[],1629639,,,1610612748,35,32,2025-11-25T01:26:34Z,2840000,False,,,0,,T. Herro STEAL (3 STL),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
292,PT05M20.00S,2025-11-25T01:26:42.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642276,5.469776609724048,56.372549019607845,1610612748,37,32,2025-11-25T03:03:30Z,2850000,False,-32.0,-1.0,1,left,K. Ware Layup (12 PTS) (P. Larsson 2 AST),"[1642276, 1641796]",1610612748.0,MIA,,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,3.19,Made,,,,,,,,,,,,,,,12.0,P. Larsson,1641796.0,2.0
294,PT05M20.00S,2025-11-25T01:26:49.0Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1628997,,,1610612748,37,32,2025-11-25T01:27:18Z,2870000,False,,,0,,C. Martin shooting personal FOUL (1 PF) (Ware 1 FT),"[1628997, 1642276]",1610612742.0,DAL,shooting,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,,,,,,,203592.0,,,,,,1.0,0.0,Ware,1642276.0,,,,
296,PT05M20.00S,2025-11-25T01:27:00.6Z,2,REGULAR,substitution,out,[],1642352,,,1610612748,37,32,2025-11-25T01:27:06Z,2890000,False,,,0,,SUB out: K. Johnson,[1642352],1610612748.0,MIA,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT05M20.00S,2025-11-25T01:27:00.6Z,2,REGULAR,substitution,in,[],1631170,,,1610612748,37,32,2025-11-25T01:27:06Z,2900000,False,,,0,,SUB in: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT05M20.00S,2025-11-25T01:27:20.0Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],1642276,,,1610612748,38,32,2025-11-25T01:27:20Z,2910000,False,,,0,,K. Ware Free Throw 1 of 1 (13 PTS),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,,,,Made,,,,,,,,,,,,,,,13.0,,,
299,PT04M58.00S,2025-11-25T01:27:42.6Z,2,REGULAR,3pt,Jump Shot,[],1642843,65.52233902759527,49.26470588235294,1610612742,38,32,2025-11-25T01:27:48Z,2920000,False,-4.0,272.0,1,right,MISS C. Flagg 27' pullup 3PT,[1642843],1610612742.0,DAL,pullup,,,Flagg,C. Flagg,,,,,Above the Break 3,24+ Center,27.16,Missed,,,,,,,,,,,,,,,,,,
300,PT04M54.00S,2025-11-25T01:27:46.6Z,2,REGULAR,rebound,defensive,[],1642276,,,1610612748,38,32,2025-11-25T01:27:48Z,2930000,False,,,0,,K. Ware REBOUND (Off:3 Def:4),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Above the Break 3,24+ Center,,,299.0,7.0,4.0,3.0,,,,,,,,,,,,,,
301,PT04M48.00S,2025-11-25T01:27:52.2Z,2,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1629639,6.652431011826544,57.35294117647059,1610612748,40,32,2025-11-25T01:28:33Z,2940000,False,-37.0,10.0,1,left,T. Herro running Jump Shot (2 PTS),[1629639],1610612748.0,MIA,running,,,Herro,T. Herro,,,,,Restricted Area,0-8 Center,3.81,Made,,,,,,,,,,,,,,,2.0,,,
302,PT04M48.00S,2025-11-25T01:27:59.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,40,32,2025-11-25T01:27:59Z,2950000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT04M48.00S,2025-11-25T01:30:04.9Z,2,REGULAR,substitution,out,[],1628997,,,1610612742,40,32,2025-11-25T01:30:31Z,2960000,False,,,0,,SUB out: C. Martin,[1628997],1610612742.0,DAL,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT04M48.00S,2025-11-25T01:30:04.9Z,2,REGULAR,substitution,in,[],203939,,,1610612742,40,32,2025-11-25T01:30:31Z,2970000,False,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT04M42.00S,2025-11-25T01:30:56.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642843,81.15965834428384,47.549019607843135,1610612742,40,32,2025-11-25T01:31:05Z,2980000,False,-12.0,125.0,1,right,MISS C. Flagg 12' driving floating Shot - blocked,"[1642843, 1642276]",1610612742.0,DAL,driving floating,,,Flagg,C. Flagg,,,,,In The Paint (Non-RA),8-16 Center,12.52,Missed,,,,,,,Ware,1642276.0,,,,,,,,,,
306,PT04M42.00S,2025-11-25T01:30:56.6Z,2,REGULAR,block,,[],1642276,,,1610612742,40,32,2025-11-25T01:30:59Z,2990000,False,,,0,,K. Ware BLOCK (2 BLK),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
307,PT04M40.00S,2025-11-25T01:30:58.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612742,40,32,2025-11-25T01:31:14Z,3000000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,305.0,,,,,,,,,,,,,,,,,
309,PT04M34.00S,2025-11-25T01:31:24.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630230,90.75229960578186,45.83333333333333,1610612742,40,34,2025-11-25T04:39:14Z,3020000,False,-21.0,34.0,1,right,N. Marshall driving Layup (2 PTS) (D. Powell 1 AST),"[1630230, 203939]",1610612742.0,DAL,driving,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,4.02,Made,,,,,,,,,,,,,,,2.0,D. Powell,203939.0,1.0
311,PT04M34.00S,2025-11-25T01:31:28.0Z,2,REGULAR,foul,personal,['1freethrow'],1642276,,,1610612742,40,34,2025-11-25T01:31:43Z,3040000,False,,,0,,K. Ware shooting personal FOUL (2 PF) (Marshall 1 FT),"[1642276, 1630230]",1610612748.0,MIA,shooting,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,,,,,,,203592.0,,,,,,2.0,0.0,Marshall,1630230.0,,,,
313,PT04M34.00S,2025-11-25T01:31:49.7Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],1630230,,,1610612742,40,34,2025-11-25T01:31:52Z,3060000,False,,,0,,MISS N. Marshall Free Throw 1 of 1,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
314,PT04M30.00S,2025-11-25T01:31:53.7Z,2,REGULAR,rebound,offensive,[],1642843,,,1610612742,40,34,2025-11-25T01:31:52Z,3070000,False,,,0,,C. Flagg REBOUND (Off:1 Def:1),[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,,,,,313.0,2.0,1.0,1.0,,,,,,,,,,,,,,
315,PT04M23.00S,2025-11-25T01:31:58.1Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630230,83.919185282523,47.549019607843135,1610612742,40,36,2025-11-25T01:32:02Z,3080000,False,-12.0,99.0,1,right,N. Marshall 9' floating Jump Shot (4 PTS) (D. Russell 2 AST),"[1630230, 1626156]",1610612742.0,DAL,floating,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),8-16 Center,9.95,Made,,,,,,,,,,,,,,,4.0,D. Russell,1626156.0,2.0
317,PT04M06.00S,2025-11-25T01:32:14.4Z,2,REGULAR,3pt,Jump Shot,[],1641796,29.25427069645204,75.24509803921569,1610612748,40,36,2025-11-25T01:32:19Z,3100000,False,-126.0,222.0,1,left,MISS P. Larsson 25' 3PT,[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,Above the Break 3,24+ Left Center,25.58,Missed,,,,,,,,,,,,,,,,,,
318,PT04M04.00S,2025-11-25T01:32:16.4Z,2,REGULAR,rebound,defensive,[],1631108,,,1610612742,40,36,2025-11-25T01:32:19Z,3110000,False,,,0,,M. Christie REBOUND (Off:0 Def:3),[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,Above the Break 3,24+ Left Center,,,317.0,3.0,3.0,0.0,,,,,,,,,,,,,,
319,PT03M57.00S,2025-11-25T01:32:24.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631108,94.1688567674113,45.83333333333333,1610612742,40,38,2025-11-25T01:32:28Z,3120000,False,-21.0,2.0,1,right,M. Christie driving Layup (2 PTS),[1631108],1610612742.0,DAL,driving,,,Christie,M. Christie,,,,,Restricted Area,0-8 Center,2.09,Made,,,,,,,,,,,,,,,2.0,,,
320,PT03M38.00S,2025-11-25T01:32:42.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629639,15.193823915900131,35.294117647058826,1610612748,42,38,2025-11-25T01:32:47Z,3130000,False,74.0,90.0,1,left,T. Herro 11' driving floating Jump Shot (4 PTS),[1629639],1610612748.0,MIA,driving floating,,,Herro,T. Herro,,,,,In The Paint (Non-RA),8-16 Right,11.64,Made,,,,,,,,,,,,,,,4.0,,,
321,PT03M14.00S,2025-11-25T01:33:07.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631108,92.32917214191852,53.92156862745098,1610612742,42,38,2025-11-25T01:33:12Z,3140000,False,20.0,20.0,1,right,MISS M. Christie driving Layup,[1631108],1610612742.0,DAL,driving,,,Christie,M. Christie,,,,,Restricted Area,0-8 Center,2.77,Missed,,,,,,,,,,,,,,,,,,
322,PT03M10.00S,2025-11-25T01:33:11.0Z,2,REGULAR,rebound,defensive,[],1629639,,,1610612748,42,38,2025-11-25T01:57:45Z,3150000,False,,,0,,T. Herro REBOUND (Off:0 Def:6),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Restricted Area,0-8 Center,,,321.0,6.0,6.0,0.0,,,,,,,,,,,,,,
323,PT03M07.00S,2025-11-25T01:33:15.6Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629639,7.835085413929041,44.11764705882353,1610612748,44,38,2025-11-25T01:34:31Z,3160000,False,29.0,21.0,1,left,T. Herro running Layup (6 PTS),[1629639],1610612748.0,MIA,running,,,Herro,T. Herro,,,,,Restricted Area,0-8 Center,3.62,Made,,,,,,,,,,,,,,,6.0,,,
324,PT03M07.00S,2025-11-25T01:33:29.2Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1642843,,,1610612748,44,38,2025-11-25T01:33:57Z,3170000,False,,,0,,C. Flagg shooting personal FOUL (1 PF) (Larsson 1 FT),"[1642843, 1641796]",1610612742.0,DAL,shooting,,,Flagg,C. Flagg,,,,,Restricted Area,0-8 Center,,,,,,,203592.0,,,,,,1.0,0.0,Larsson,1641796.0,,,,
326,PT03M07.00S,2025-11-25T01:33:41.1Z,2,REGULAR,substitution,out,[],1631108,,,1610612748,44,38,2025-11-25T01:33:53Z,3190000,False,,,0,,SUB out: M. Christie,[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT03M07.00S,2025-11-25T01:33:41.1Z,2,REGULAR,substitution,out,[],1626156,,,1610612748,44,38,2025-11-25T01:33:53Z,3200000,False,,,0,,SUB out: D. Russell,[1626156],1610612742.0,DAL,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT03M07.00S,2025-11-25T01:33:41.1Z,2,REGULAR,substitution,in,[],1630314,,,1610612748,44,38,2025-11-25T01:33:53Z,3210000,False,,,0,,SUB in: B. Williams,[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT03M07.00S,2025-11-25T01:33:41.1Z,2,REGULAR,substitution,in,[],1629023,,,1610612748,44,38,2025-11-25T01:33:53Z,3220000,False,,,0,,SUB in: P. Washington,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT03M07.00S,2025-11-25T01:33:58.8Z,2,REGULAR,freethrow,1 of 1,[],1641796,,,1610612748,44,38,2025-11-25T01:34:04Z,3230000,False,,,0,,MISS P. Larsson Free Throw 1 of 1,[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
331,PT03M00.00S,2025-11-25T01:34:05.8Z,2,REGULAR,rebound,defensive,[],1629023,,,1610612742,44,38,2025-11-25T01:34:04Z,3240000,False,,,0,,P. Washington REBOUND (Off:1 Def:3),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,,330.0,4.0,3.0,1.0,,,,,,,,,,,,,,
333,PT02M53.00S,2025-11-25T01:34:06.8Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629023,91.01511169513797,63.970588235294116,1610612742,44,40,2025-11-25T01:59:39Z,3260000,False,70.0,32.0,1,right,P. Washington 7' turnaround Hook (10 PTS),[1629023],1610612742.0,DAL,turnaround,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,7.69,Made,,,,,,,,,,,,,,,10.0,,,
334,PT02M41.00S,2025-11-25T01:34:17.2Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1631170,9.543363994743759,53.67647058823529,1610612748,46,40,2025-11-25T01:58:49Z,3270000,False,-18.0,37.0,1,left,J. Jaquez Jr. driving Hook (8 PTS),[1631170],1610612748.0,MIA,driving,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,4.15,Made,,,,,,,,,,,,,,,8.0,,,
335,PT02M29.00S,2025-11-25T01:34:29.4Z,2,REGULAR,3pt,Jump Shot,[],1630230,89.56964520367937,94.85294117647058,1610612742,46,40,2025-11-25T01:34:34Z,3280000,False,224.0,46.0,1,right,MISS N. Marshall 3PT,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Right Corner 3,24+ Right,22.89,Missed,,,,,,,,,,,,,,,,,,
336,PT02M27.00S,2025-11-25T01:34:31.4Z,2,REGULAR,rebound,defensive,[],1642276,,,1610612748,46,40,2025-11-25T01:34:34Z,3290000,False,,,0,,K. Ware REBOUND (Off:3 Def:5),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Right Corner 3,24+ Right,,,335.0,8.0,5.0,3.0,,,,,,,,,,,,,,
337,PT02M23.00S,2025-11-25T01:34:36.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641796,4.944152431011826,51.470588235294116,1610612748,48,40,2025-11-25T01:34:47Z,3300000,False,-7.0,-6.0,1,left,P. Larsson running finger roll Layup (4 PTS) (D. Mitchell 2 AST),"[1641796, 1630558]",1610612748.0,MIA,running finger roll,,,Larsson,P. Larsson,,,,,Restricted Area,0-8 Center,0.95,Made,,,,,,,,,,,,,,,4.0,D. Mitchell,1630558.0,2.0
339,PT02M11.00S,2025-11-25T01:34:47.7Z,2,REGULAR,3pt,Jump Shot,[],1642843,73.14388961892247,80.3921568627451,1610612742,48,40,2025-11-25T01:34:54Z,3320000,False,152.0,200.0,1,right,MISS C. Flagg 25' 3PT,[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,Above the Break 3,24+ Right Center,25.11,Missed,,,,,,,,,,,,,,,,,,
340,PT02M06.00S,2025-11-25T01:34:53.1Z,2,REGULAR,rebound,offensive,[],1630314,,,1610612742,48,40,2025-11-25T01:34:53Z,3330000,False,,,0,,B. Williams REBOUND (Off:1 Def:0),[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,Above the Break 3,24+ Right Center,,,339.0,1.0,0.0,1.0,,,,,,,,,,,,,,
