actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
417,PT01M35.00S,2024-01-02T03:38:59.8Z,3,REGULAR,turnover,offensive foul,[],203999,,,1610612743,84,63,2024-01-02T03:38:59Z,4070000,False,,,0,,N. Jokic offensive foul TURNOVER (3 TO),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),0-8 Center,201245.0,3.0,,,,,,,,,,,,,,,,,,
418,PT01M35.00S,2024-01-02T03:39:30.5Z,3,REGULAR,timeout,full,['team'],0,,,1610612766,84,63,2024-01-02T03:39:30Z,4080000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT01M35.00S,2024-01-02T03:42:12.9Z,3,REGULAR,foul,technical,"['inpenalty', '1freethrow']",1629023,,,1610612766,84,63,2024-01-02T03:42:25Z,4110000,False,,,0,,P. Washington flopping technical FOUL (1 Tech),[1629023],1610612766.0,CHA,flopping,,,Washington,P. Washington,,,,,In The Paint (Non-RA),8-16 Center,2714.0,,,,,,,,,,,,,,1.0,1.0,,,,
422,PT01M35.00S,2024-01-02T03:42:26.6Z,3,REGULAR,freethrow,1 of 1,[],203484,,,1610612766,85,63,2024-01-02T03:42:26Z,4120000,False,,,0,,K. Caldwell-Pope technical Free Throw 1 of 1 (3 PTS),[203484],1610612743.0,DEN,technical,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,,
423,PT01M35.00S,2024-01-02T03:42:28.0Z,3,REGULAR,substitution,out,[],203999,,,1610612766,85,63,2024-01-02T03:42:40Z,4130000,False,,,0,,SUB out: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT01M35.00S,2024-01-02T03:42:28.0Z,3,REGULAR,substitution,in,[],1630192,,,1610612766,85,63,2024-01-02T03:42:40Z,4140000,False,,,0,,SUB in: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT01M24.00S,2024-01-02T03:42:44.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1641733,26.62614980289093,15.196078431372548,1610612766,85,63,2024-01-02T03:42:51Z,4150000,False,174.0,198.0,1,left,MISS N. Smith Jr. 26' 3PT,[1641733],1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,Above the Break 3,24+ Right Center,,,26.34,Missed,,,,,,,,,,,,,,,,
426,PT01M21.00S,2024-01-02T03:42:47.9Z,3,REGULAR,rebound,defensive,[],202704,,,1610612743,85,63,2024-01-02T03:42:51Z,4160000,False,,,0,,R. Jackson REBOUND (Off:0 Def:3),[202704],1610612743.0,DEN,,,,Jackson,R. Jackson,,,,,Above the Break 3,24+ Right Center,,,,,,425.0,3.0,3.0,0.0,,,,,,,,,,,
427,PT01M08.00S,2024-01-02T03:43:01.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203484,92.85479632063075,45.588235294117645,1610612743,85,63,2024-01-02T03:43:14Z,4170000,False,-22.0,15.0,1,right,MISS K. Caldwell-Pope driving finger roll Layup,[203484],1610612743.0,DEN,driving finger roll,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Restricted Area,0-8 Center,,,2.65,Missed,,,,,,,,,,,,,,,,
428,PT01M07.00S,2024-01-02T03:43:02.8Z,3,REGULAR,rebound,offensive,[],1631128,,,1610612743,85,63,2024-01-02T03:43:02Z,4180000,False,,,0,,C. Braun REBOUND (Off:1 Def:2),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,,,,,,427.0,3.0,2.0,1.0,,,,,,,,,,,
429,PT01M07.00S,2024-01-02T03:43:04.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628970,,,1610612743,85,63,2024-01-02T03:43:11Z,4190000,False,,,0,,M. Bridges shooting personal FOUL (1 PF) (Braun 2 FT),"[1628970, 1631128]",1610612766.0,CHA,shooting,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,201245.0,,,,,,,,,,,,,,1.0,0.0,Braun,1631128.0,,
431,PT01M07.00S,2024-01-02T03:43:32.1Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1631128,,,1610612743,86,63,2024-01-02T03:43:32Z,4210000,False,,,0,,C. Braun Free Throw 1 of 2 (3 PTS),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,,
432,PT01M07.00S,2024-01-02T03:43:47.9Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1631128,,,1610612743,87,63,2024-01-02T03:43:47Z,4220000,False,,,0,,C. Braun Free Throw 2 of 2 (4 PTS),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,,
433,PT00M49.20S,2024-01-02T03:44:07.1Z,3,REGULAR,3pt,Jump Shot,[],1641706,7.30946123521682,96.32352941176471,1610612766,87,66,2024-01-02T03:44:11Z,4230000,False,-232.0,16.0,1,left,B. Miller 3PT  (15 PTS) (M. Bridges 5 AST),"[1641706, 1628970]",1610612766.0,CHA,,,,Miller,B. Miller,,,,,Left Corner 3,24+ Left,,,23.22,Made,15.0,,,,,M. Bridges,1628970.0,5.0,,,,,,,,
435,PT00M31.50S,2024-01-02T03:44:31.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630192,91.67214191852825,46.568627450980394,1610612743,87,66,2024-01-02T03:44:35Z,4250000,False,-17.0,26.0,1,right,MISS Z. Nnaji Jump Shot,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,Restricted Area,0-8 Center,,,3.1,Missed,,,,,,,,,,,,,,,,
436,PT00M29.70S,2024-01-02T03:44:33.2Z,3,REGULAR,rebound,defensive,[],1628970,,,1610612766,87,66,2024-01-02T03:44:35Z,4260000,False,,,0,,M. Bridges REBOUND (Off:0 Def:7),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,,435.0,7.0,7.0,0.0,,,,,,,,,,,
437,PT00M13.40S,2024-01-02T03:44:49.5Z,3,REGULAR,3pt,Jump Shot,[],1629023,7.30946123521682,2.696078431372549,1610612766,87,66,2024-01-02T03:44:59Z,4270000,False,237.0,16.0,1,left,MISS P. Washington 3PT,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Right Corner 3,24+ Right,,,23.71,Missed,,,,,,,,,,,,,,,,
438,PT00M10.80S,2024-01-02T03:44:52.1Z,3,REGULAR,rebound,offensive,[],1629023,,,1610612766,87,66,2024-01-02T03:44:52Z,4280000,False,,,0,,P. Washington REBOUND (Off:1 Def:4),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Right Corner 3,24+ Right,,,,,,437.0,5.0,4.0,1.0,,,,,,,,,,,
439,PT00M06.80S,2024-01-02T03:44:56.2Z,3,REGULAR,turnover,bad pass,[],1629023,,,1610612766,87,66,2024-01-02T03:45:03Z,4290000,False,,,0,,P. Washington bad pass TURNOVER (2 TO),"[1629023, 1631128]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,Mid-Range,8-16 Left,,2.0,,,,,,,,,,,,,,,,,Braun,1631128.0
440,PT00M06.80S,2024-01-02T03:44:56.2Z,3,REGULAR,steal,,[],1631128,,,1610612743,87,66,2024-01-02T03:44:57Z,4300000,False,,,0,,C. Braun STEAL (1 STL),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
441,PT00M03.50S,2024-01-02T03:45:00.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203484,93.11760840998686,50.98039215686274,1610612743,89,66,2024-01-02T03:49:20Z,4310000,False,5.0,12.0,1,right,K. Caldwell-Pope driving Layup (5 PTS) (C. Braun 1 AST),"[203484, 1631128]",1610612743.0,DEN,driving,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Restricted Area,0-8 Center,,,1.31,Made,5.0,,,,,C. Braun,1631128.0,1.0,,,,,,,,
443,PT00M00.30S,2024-01-02T03:45:06.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641733,9.806176084099869,36.27450980392157,1610612766,89,66,2024-01-02T03:49:37Z,4330000,False,69.0,40.0,1,left,MISS N. Smith Jr. 7' driving floating Shot,[1641733],1610612766.0,CHA,driving floating,,,Smith Jr.,N. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,7.93,Missed,,,,,,,,,,,,,,,,
444,PT00M00.10S,2024-01-02T03:45:06.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612766,89,66,2024-01-02T03:45:18Z,4340000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,443.0,,,,,,,,,,,,,,
445,PT00M00.00S,2024-01-02T03:45:20.3Z,3,REGULAR,period,end,[],0,,,1610612766,89,66,2024-01-02T03:45:20Z,4350000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT12M00.00S,2024-01-02T03:47:34.0Z,4,REGULAR,substitution,out,['startperiod'],203484,,,1610612766,89,66,2024-01-02T03:48:02Z,4360000,False,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT12M00.00S,2024-01-02T03:47:34.0Z,4,REGULAR,substitution,out,['startperiod'],1641733,,,1610612766,89,66,2024-01-02T03:48:02Z,4370000,False,,,0,,SUB out: N. Smith Jr.,[1641733],1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT12M00.00S,2024-01-02T03:47:34.0Z,4,REGULAR,substitution,out,['startperiod'],1628998,,,1610612766,89,66,2024-01-02T03:48:02Z,4380000,False,,,0,,SUB out: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT12M00.00S,2024-01-02T03:47:34.0Z,4,REGULAR,substitution,out,['startperiod'],1641706,,,1610612766,89,66,2024-01-02T03:48:02Z,4390000,False,,,0,,SUB out: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT12M00.00S,2024-01-02T03:47:34.0Z,4,REGULAR,substitution,in,['startperiod'],1629008,,,1610612766,89,66,2024-01-02T03:48:02Z,4400000,False,,,0,,SUB in: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT12M00.00S,2024-01-02T03:47:34.0Z,4,REGULAR,substitution,in,['startperiod'],1641877,,,1610612766,89,66,2024-01-02T03:48:02Z,4410000,False,,,0,,SUB in: N. Mensah,[1641877],1610612766.0,CHA,,,,Mensah,N. Mensah,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT12M00.00S,2024-01-02T03:47:34.0Z,4,REGULAR,substitution,in,['startperiod'],1631121,,,1610612766,89,66,2024-01-02T03:48:02Z,4420000,False,,,0,,SUB in: B. McGowens,[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT12M00.00S,2024-01-02T03:47:34.0Z,4,REGULAR,substitution,in,['startperiod'],202397,,,1610612766,89,66,2024-01-02T03:48:02Z,4430000,False,,,0,,SUB in: I. Smith,[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT12M00.00S,2024-01-02T03:47:59.7Z,4,REGULAR,period,start,[],0,,,1610612766,89,66,2024-01-02T03:48:02Z,4440000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT11M49.00S,2024-01-02T03:48:10.7Z,4,REGULAR,foul,personal,['2freethrow'],1631128,,,1610612766,89,66,2024-01-02T03:48:21Z,4450000,False,,,0,,C. Braun shooting personal FOUL (1 PF) (Bridges 2 FT),"[1631128, 1628970]",1610612743.0,DEN,shooting,,,Braun,C. Braun,,,,,In The Paint (Non-RA),8-16 Right,1628482.0,,,,,,,,,,,,,,1.0,0.0,Bridges,1628970.0,,
458,PT11M49.00S,2024-01-02T03:48:37.8Z,4,REGULAR,freethrow,1 of 2,[],1628970,,,1610612766,89,67,2024-01-02T03:48:37Z,4470000,False,,,0,,M. Bridges Free Throw 1 of 2 (17 PTS),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,Made,17.0,,,,,,,,,,,,,,,
459,PT11M49.00S,2024-01-02T03:48:49.4Z,4,REGULAR,freethrow,2 of 2,[],1628970,,,1610612766,89,67,2024-01-02T03:48:49Z,4480000,False,,,0,,MISS M. Bridges Free Throw 2 of 2,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
460,PT11M47.00S,2024-01-02T03:48:50.3Z,4,REGULAR,rebound,defensive,[],1631212,,,1610612743,89,67,2024-01-02T03:48:50Z,4490000,False,,,0,,P. Watson REBOUND (Off:0 Def:3),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,459.0,3.0,3.0,0.0,,,,,,,,,,,
461,PT11M29.00S,2024-01-02T03:49:08.5Z,4,REGULAR,3pt,Jump Shot,[],202704,69.85873850197109,29.411764705882355,1610612743,92,67,2024-01-02T03:49:21Z,4500000,False,-103.0,231.0,1,right,R. Jackson 25' 3PT pullup (10 PTS),[202704],1610612743.0,DEN,pullup,,,Jackson,R. Jackson,,,,,Above the Break 3,24+ Left Center,,,25.27,Made,10.0,,,,,,,,,,,,,,,
462,PT11M29.00S,2024-01-02T03:49:13.8Z,4,REGULAR,foul,personal,['1freethrow'],1631121,,,1610612743,92,67,2024-01-02T03:49:27Z,4510000,False,,,0,,B. McGowens shooting personal FOUL (3 PF) (Jackson 1 FT),"[1631121, 202704]",1610612766.0,CHA,shooting,,,McGowens,B. McGowens,,,,,Above the Break 3,24+ Left Center,201245.0,,,,,,,,,,,,,,3.0,0.0,Jackson,202704.0,,
464,PT11M29.00S,2024-01-02T03:49:40.5Z,4,REGULAR,freethrow,1 of 1,[],202704,,,1610612743,92,67,2024-01-02T03:49:50Z,4530000,False,,,0,,MISS R. Jackson Free Throw 1 of 1,[202704],1610612743.0,DEN,,,,Jackson,R. Jackson,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
465,PT11M25.00S,2024-01-02T03:49:44.5Z,4,REGULAR,rebound,defensive,[],1628970,,,1610612766,92,67,2024-01-02T03:49:50Z,4540000,False,,,0,,M. Bridges REBOUND (Off:0 Def:8),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,464.0,8.0,8.0,0.0,,,,,,,,,,,
466,PT11M08.00S,2024-01-02T03:49:59.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202397,7.440867279894875,50.98039215686274,1610612766,92,67,2024-01-02T03:51:58Z,4550000,False,-5.0,17.0,1,left,MISS I. Smith driving finger roll Layup,[202397],1610612766.0,CHA,driving finger roll,,,Smith,I. Smith,,,,,Restricted Area,0-8 Center,,,1.81,Missed,,,,,,,,,,,,,,,,
467,PT11M08.00S,2024-01-02T03:49:59.9Z,4,REGULAR,rebound,offensive,[],1641877,,,1610612766,92,67,2024-01-02T03:51:58Z,4560000,False,,,0,,N. Mensah REBOUND (Off:1 Def:1),[1641877],1610612766.0,CHA,,,,Mensah,N. Mensah,,,,,Restricted Area,0-8 Center,,,,,,466.0,2.0,1.0,1.0,,,,,,,,,,,
468,PT11M08.00S,2024-01-02T03:50:03.0Z,4,REGULAR,foul,personal,['2freethrow'],202704,,,1610612766,92,67,2024-01-02T03:50:08Z,4570000,False,,,0,,R. Jackson shooting personal FOUL (1 PF) (Mensah 2 FT),"[202704, 1641877]",1610612743.0,DEN,shooting,,,Jackson,R. Jackson,,,,,Restricted Area,0-8 Center,201245.0,,,,,,,,,,,,,,1.0,0.0,Mensah,1641877.0,,
470,PT11M08.00S,2024-01-02T03:50:24.8Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1641877,,,1610612766,92,68,2024-01-02T03:50:24Z,4590000,False,,,0,,N. Mensah Free Throw 1 of 2 (1 PTS),[1641877],1610612766.0,CHA,,,,Mensah,N. Mensah,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,,
471,PT11M08.00S,2024-01-02T03:50:25.7Z,4,REGULAR,substitution,out,[],1631121,,,1610612766,92,68,2024-01-02T03:50:30Z,4600000,False,,,0,,SUB out: B. McGowens,[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT11M08.00S,2024-01-02T03:50:25.7Z,4,REGULAR,substitution,in,[],1628998,,,1610612766,92,68,2024-01-02T03:50:30Z,4610000,False,,,0,,SUB in: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT11M08.00S,2024-01-02T03:50:46.2Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1641877,,,1610612766,92,69,2024-01-02T03:50:46Z,4620000,False,,,0,,N. Mensah Free Throw 2 of 2 (2 PTS),[1641877],1610612766.0,CHA,,,,Mensah,N. Mensah,,,,,,,,,,Made,2.0,,,,,,,,,,,,,,,
474,PT10M52.00S,2024-01-02T03:51:04.7Z,4,REGULAR,3pt,Jump Shot,[],1629008,76.5604467805519,87.5,1610612743,92,69,2024-01-02T03:51:11Z,4630000,False,188.0,168.0,1,right,MISS M. Porter Jr. 25' step back 3PT,[1629008],1610612743.0,DEN,step back,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Right Center,,,25.16,Missed,,,,,,,,,,,,,,,,
475,PT10M51.00S,2024-01-02T03:51:08.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612743,92,69,2024-01-02T03:51:08Z,4640000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,474.0,,,,,,,,,,,,,,
476,PT10M51.00S,2024-01-02T03:51:11.7Z,4,REGULAR,foul,personal,[],1629023,,,1610612743,92,69,2024-01-02T03:52:25Z,4650000,False,,,0,,P. Washington loose ball personal FOUL (2 PF),"[1629023, 1630192]",1610612766.0,CHA,loose ball,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,201245.0,,,,,,,,,,,,,,2.0,1.0,Nnaji,1630192.0,,
478,PT10M48.00S,2024-01-02T03:51:28.2Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629008,79.05716162943496,90.68627450980392,1610612743,92,69,2024-01-02T03:51:33Z,4670000,False,203.0,144.0,1,right,MISS M. Porter Jr. 24' 3PT,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Right Center,,,24.94,Missed,,,,,,,,,,,,,,,,
479,PT10M46.00S,2024-01-02T03:51:30.2Z,4,REGULAR,rebound,defensive,[],1629023,,,1610612766,92,69,2024-01-02T03:51:33Z,4680000,False,,,0,,P. Washington REBOUND (Off:1 Def:5),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Right Center,,,,,,478.0,6.0,5.0,1.0,,,,,,,,,,,
480,PT10M36.00S,2024-01-02T03:51:40.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,8.360709592641262,50.49019607843137,1610612766,92,69,2024-01-02T03:55:04Z,4690000,False,-2.0,26.0,1,left,MISS M. Bridges cutting Layup - blocked,"[1628970, 1631212]",1610612766.0,CHA,cutting,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,2.62,Missed,,,,,,,,,Watson,1631212.0,,,,,,
481,PT10M36.00S,2024-01-02T03:51:40.0Z,4,REGULAR,block,,[],1631212,,,1610612766,92,69,2024-01-02T03:51:42Z,4700000,False,,,0,,P. Watson BLOCK (1 BLK),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
482,PT10M35.00S,2024-01-02T03:51:41.0Z,4,REGULAR,rebound,defensive,[],1629008,,,1610612743,92,69,2024-01-02T03:52:23Z,4710000,False,,,0,,M. Porter Jr. REBOUND (Off:1 Def:6),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,,,480.0,7.0,6.0,1.0,,,,,,,,,,,
483,PT10M26.00S,2024-01-02T03:51:51.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629008,91.27792378449409,48.529411764705884,1610612743,94,69,2024-01-02T03:55:38Z,4720000,False,-7.0,29.0,1,right,M. Porter Jr. driving Layup (20 PTS) (C. Braun 2 AST),"[1629008, 1631128]",1610612743.0,DEN,driving,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,,,3.04,Made,20.0,,,,,C. Braun,1631128.0,2.0,,,,,,,,
485,PT10M17.00S,2024-01-02T03:52:02.9Z,4,REGULAR,foul,personal,[],1630192,,,1610612766,94,69,2024-01-02T03:52:06Z,4740000,False,,,0,,Z. Nnaji personal FOUL (1 PF),"[1630192, 1629023]",1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,In The Paint (Non-RA),0-8 Center,2714.0,,,,,,,,,,,,,,1.0,0.0,Washington,1629023.0,,
487,PT10M01.00S,2024-01-02T03:52:42.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628970,13.354139290407357,50.49019607843137,1610612766,94,71,2024-01-02T03:52:47Z,4760000,False,-2.0,73.0,1,left,M. Bridges 7' driving floating Jump Shot (19 PTS) (C. Martin 4 AST),"[1628970, 1628998]",1610612766.0,CHA,driving floating,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,,,7.3,Made,19.0,,,,,C. Martin,1628998.0,4.0,,,,,,,,
489,PT09M44.00S,2024-01-02T03:52:58.9Z,4,REGULAR,3pt,Jump Shot,[],1631128,67.23061760840999,58.08823529411765,1610612743,97,71,2024-01-02T03:53:05Z,4780000,False,40.0,256.0,1,right,C. Braun 25' 3PT  (7 PTS) (R. Jackson 2 AST),"[1631128, 202704]",1610612743.0,DEN,,,,Braun,C. Braun,,,,,Above the Break 3,24+ Center,,,25.87,Made,7.0,,,,,R. Jackson,202704.0,2.0,,,,,,,,
491,PT09M23.00S,2024-01-02T03:53:19.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641877,8.886333771353483,47.794117647058826,1610612766,97,71,2024-01-02T03:53:26Z,4800000,False,11.0,31.0,1,left,MISS N. Mensah Layup - blocked,"[1641877, 1630192]",1610612766.0,CHA,,,,Mensah,N. Mensah,,,,,Restricted Area,0-8 Center,,,3.29,Missed,,,,,,,,,Nnaji,1630192.0,,,,,,
492,PT09M23.00S,2024-01-02T03:53:19.9Z,4,REGULAR,block,,[],1630192,,,1610612766,97,71,2024-01-02T03:53:22Z,4810000,False,,,0,,Z. Nnaji BLOCK (2 BLK),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
493,PT09M21.00S,2024-01-02T03:53:21.9Z,4,REGULAR,rebound,defensive,[],202704,,,1610612743,97,71,2024-01-02T03:53:26Z,4820000,False,,,0,,R. Jackson REBOUND (Off:0 Def:4),[202704],1610612743.0,DEN,,,,Jackson,R. Jackson,,,,,Restricted Area,0-8 Center,,,,,,491.0,4.0,4.0,0.0,,,,,,,,,,,
494,PT09M18.00S,2024-01-02T03:53:25.7Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629008,76.5604467805519,84.80392156862744,1610612743,97,71,2024-01-02T03:57:36Z,4830000,False,174.0,168.0,1,right,MISS M. Porter Jr. 24' running 3PT,[1629008],1610612743.0,DEN,running,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Right Center,,,24.17,Missed,,,,,,,,,,,,,,,,
495,PT09M15.00S,2024-01-02T03:53:28.7Z,4,REGULAR,rebound,defensive,[],1641877,,,1610612766,97,71,2024-01-02T03:53:31Z,4840000,False,,,0,,N. Mensah REBOUND (Off:1 Def:2),[1641877],1610612766.0,CHA,,,,Mensah,N. Mensah,,,,,Above the Break 3,24+ Right Center,,,,,,494.0,3.0,2.0,1.0,,,,,,,,,,,
496,PT09M05.00S,2024-01-02T03:53:38.4Z,4,REGULAR,3pt,Jump Shot,[],1628970,32.53942181340342,48.529411764705884,1610612766,97,74,2024-01-02T03:53:43Z,4850000,False,7.0,253.0,1,left,M. Bridges 25' 3PT  (22 PTS) (I. Smith 4 AST),"[1628970, 202397]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,,,25.35,Made,22.0,,,,,I. Smith,202397.0,4.0,,,,,,,,
498,PT09M03.00S,2024-01-02T03:53:45.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,97,74,2024-01-02T03:53:45Z,4870000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT08M53.00S,2024-01-02T03:56:49.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202704,93.38042049934296,48.77450980392157,1610612743,99,74,2024-01-02T03:57:05Z,4880000,False,-6.0,10.0,1,right,R. Jackson driving reverse Layup (12 PTS),[202704],1610612743.0,DEN,driving reverse,,,Jackson,R. Jackson,,,,,Restricted Area,0-8 Center,,,1.15,Made,12.0,,,,,,,,,,,,,,,
500,PT08M53.00S,2024-01-02T03:56:53.7Z,4,REGULAR,foul,personal,['1freethrow'],1641877,,,1610612743,99,74,2024-01-02T03:57:01Z,4890000,False,,,0,,N. Mensah shooting personal FOUL (1 PF) (Jackson 1 FT),"[1641877, 202704]",1610612766.0,CHA,shooting,,,Mensah,N. Mensah,,,,,Restricted Area,0-8 Center,1628482.0,,,,,,,,,,,,,,1.0,0.0,Jackson,202704.0,,
502,PT08M53.00S,2024-01-02T03:57:28.7Z,4,REGULAR,freethrow,1 of 1,[],202704,,,1610612743,100,74,2024-01-02T03:57:28Z,4910000,False,,,0,,R. Jackson Free Throw 1 of 1 (13 PTS),[202704],1610612743.0,DEN,,,,Jackson,R. Jackson,,,,,,,,,,Made,13.0,,,,,,,,,,,,,,,
