actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
443,PT03M30.00S,2024-03-10T03:44:12.8Z,3,REGULAR,rebound,defensive,[],1641718,,,1610612762,95,74,2024-03-10T03:52:39Z,4350000,False,,,0,,K. George REBOUND (Off:0 Def:3),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Restricted Area,0-8 Center,,,,,,,,,,,442.0,3.0,3.0,0.0,,,,,,
444,PT03M29.00S,2024-03-10T03:44:16.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631128,,,1610612762,95,74,2024-03-10T03:44:20Z,4360000,False,,,0,,C. Braun personal FOUL (4 PF) (George 2 FT),"[1631128, 1641718]",1610612743.0,DEN,,,,Braun,C. Braun,,,,,Above the Break 3,24+ Left Center,1628159.0,,,,,,,,,,,,,,,,4.0,0.0,George,1641718.0
446,PT03M29.00S,2024-03-10T03:44:46.0Z,3,REGULAR,freethrow,1 of 2,[],1641718,,,1610612762,95,75,2024-03-10T03:44:46Z,4380000,False,,,0,,K. George Free Throw 1 of 2 (17 PTS),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,Made,17.0,,,,,,,,,,,,,,,
447,PT03M29.00S,2024-03-10T03:44:48.4Z,3,REGULAR,substitution,out,[],1631128,,,1610612762,95,75,2024-03-10T03:44:52Z,4390000,False,,,0,,SUB out: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT03M29.00S,2024-03-10T03:44:48.4Z,3,REGULAR,substitution,in,[],203200,,,1610612762,95,75,2024-03-10T03:44:52Z,4400000,False,,,0,,SUB in: J. Holiday,[203200],1610612743.0,DEN,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT03M29.00S,2024-03-10T03:45:07.2Z,3,REGULAR,freethrow,2 of 2,[],1641718,,,1610612762,95,76,2024-03-10T03:45:07Z,4410000,False,,,0,,K. George Free Throw 2 of 2 (18 PTS),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,Made,18.0,,,,,,,,,,,,,,,
450,PT03M16.00S,2024-03-10T03:45:23.3Z,3,REGULAR,3pt,Jump Shot,[],202704,69.59592641261499,24.019607843137255,1610612743,95,76,2024-03-10T03:45:31Z,4420000,False,-130.0,233.0,1,right,MISS R. Jackson 26' 3PT,[202704],1610612743.0,DEN,,,,Jackson,R. Jackson,,,,,Above the Break 3,24+ Left Center,,,26.7,Missed,,,,,,,,,,,,,,,,
451,PT03M16.00S,2024-03-10T03:45:23.3Z,3,REGULAR,rebound,defensive,[],1628381,,,1610612762,95,76,2024-03-10T04:07:09Z,4430000,False,,,0,,J. Collins REBOUND (Off:2 Def:3),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,450.0,5.0,3.0,2.0,,,,,,
452,PT03M08.00S,2024-03-10T03:45:30.5Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1641718,28.07161629434954,23.52941176470588,1610612762,95,79,2024-03-10T03:45:39Z,4440000,False,132.0,211.0,1,left,K. George 24' 3PT running pullup (21 PTS) (J. Collins 1 AST),"[1641718, 1628381]",1610612762.0,UTA,running pullup,,,George,K. George,,,,,Above the Break 3,24+ Right Center,,,24.94,Made,21.0,J. Collins,1628381.0,1.0,,,,,,,,,,,,
454,PT02M47.00S,2024-03-10T03:45:51.7Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203999,89.70105124835742,54.90196078431373,1610612743,97,79,2024-03-10T03:45:58Z,4460000,False,25.0,44.0,1,right,N. Jokic turnaround Hook (22 PTS) (J. Holiday 4 AST),"[203999, 203200]",1610612743.0,DEN,turnaround,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),0-8 Center,,,5.06,Made,22.0,J. Holiday,203200.0,4.0,,,,,,,,,,,,
456,PT02M31.00S,2024-03-10T03:46:07.5Z,3,REGULAR,3pt,Jump Shot,[],1641718,31.61957950065703,58.08823529411765,1610612762,97,82,2024-03-10T03:46:21Z,4480000,False,-40.0,245.0,1,left,K. George 24' 3PT floating (24 PTS),[1641718],1610612762.0,UTA,floating,,,George,K. George,,,,,Above the Break 3,24+ Center,,,24.8,Made,24.0,,,,,,,,,,,,,,,
457,PT02M10.00S,2024-03-10T03:46:30.6Z,3,REGULAR,foul,personal,[],1629012,,,1610612743,97,82,2024-03-10T03:47:07Z,4490000,False,,,0,,C. Sexton personal FOUL (1 PF),"[1629012, 203484]",1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Center,1628159.0,,,,,,,,,,,,,,,,1.0,0.0,Caldwell-Pope,203484.0
459,PT02M10.00S,2024-03-10T03:46:36.9Z,3,REGULAR,substitution,out,[],202704,,,1610612743,97,82,2024-03-10T03:46:40Z,4510000,False,,,0,,SUB out: R. Jackson,[202704],1610612743.0,DEN,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT02M10.00S,2024-03-10T03:46:36.9Z,3,REGULAR,substitution,in,[],1627750,,,1610612743,97,82,2024-03-10T03:46:40Z,4520000,False,,,0,,SUB in: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT02M04.00S,2024-03-10T03:47:00.0Z,3,REGULAR,2pt,Jump Shot,[],1627750,75.50919842312747,40.44117647058824,1610612743,97,82,2024-03-10T03:59:37Z,4530000,False,-48.0,178.0,1,right,MISS J. Murray 18' pullup Shot,[1627750],1610612743.0,DEN,pullup,,,Murray,J. Murray,,,,,Mid-Range,16-24 Center,,,18.4,Missed,,,,,,,,,,,,,,,,
462,PT02M01.00S,2024-03-10T03:47:03.0Z,3,REGULAR,rebound,defensive,[],1629677,,,1610612762,97,82,2024-03-10T03:47:03Z,4540000,False,,,0,,L. Samanic REBOUND (Off:0 Def:3),[1629677],1610612762.0,UTA,,,,Samanic,L. Samanic,,,,,Mid-Range,16-24 Center,,,,,,,,,,,461.0,3.0,3.0,0.0,,,,,,
463,PT01M48.00S,2024-03-10T03:47:15.9Z,3,REGULAR,turnover,bad pass,[],1641729,,,1610612762,97,82,2024-03-10T03:47:20Z,4550000,False,,,0,,B. Sensabaugh bad pass TURNOVER (3 TO),"[1641729, 203999]",1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Above the Break 3,24+ Center,,3.0,,,,,,,,,,,,,Jokic,203999.0,,,,
464,PT01M48.00S,2024-03-10T03:47:15.9Z,3,REGULAR,steal,,[],203999,,,1610612743,97,82,2024-03-10T03:47:17Z,4560000,False,,,0,,N. Jokic STEAL (1 STL),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
465,PT01M41.00S,2024-03-10T03:47:23.0Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",203484,92.72339027595268,93.87254901960785,1610612743,100,82,2024-03-10T04:03:20Z,4570000,False,219.0,16.0,1,right,K. Caldwell-Pope 3PT running pullup (11 PTS) (N. Jokic 8 AST),"[203484, 203999]",1610612743.0,DEN,running pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Right Corner 3,24+ Right,,,22.0,Made,11.0,N. Jokic,203999.0,8.0,,,,,,,,,,,,
467,PT01M17.00S,2024-03-10T03:47:45.9Z,3,REGULAR,3pt,Jump Shot,[],1629677,25.18068331143233,84.31372549019608,1610612762,100,82,2024-03-10T03:47:51Z,4590000,False,-172.0,184.0,1,left,MISS L. Samanic 25' 3PT,[1629677],1610612762.0,UTA,,,,Samanic,L. Samanic,,,,,Above the Break 3,24+ Left Center,,,25.17,Missed,,,,,,,,,,,,,,,,
468,PT01M15.00S,2024-03-10T03:47:47.9Z,3,REGULAR,rebound,defensive,[],203200,,,1610612743,100,82,2024-03-10T03:47:51Z,4600000,False,,,0,,J. Holiday REBOUND (Off:0 Def:1),[203200],1610612743.0,DEN,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,467.0,1.0,1.0,0.0,,,,,,
469,PT01M05.00S,2024-03-10T03:48:01.1Z,3,REGULAR,turnover,out-of-bounds,[],203999,,,1610612743,100,82,2024-03-10T03:48:09Z,4610000,False,,,0,,N. Jokic bad pass out-of-bounds TURNOVER (3 TO),[203999],1610612743.0,DEN,bad pass,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),8-16 Center,202007.0,3.0,,,,,,,,,,,,,,,,,,
471,PT00M49.80S,2024-03-10T03:48:31.4Z,3,REGULAR,turnover,lost ball,[],1641729,,,1610612762,100,82,2024-03-10T03:48:36Z,4620000,False,,,0,,B. Sensabaugh lost ball TURNOVER (4 TO),"[1641729, 1631212]",1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Mid-Range,8-16 Center,,4.0,,,,,,,,,,,,,Watson,1631212.0,,,,
472,PT00M49.80S,2024-03-10T03:48:31.4Z,3,REGULAR,steal,,[],1631212,,,1610612743,100,82,2024-03-10T03:48:33Z,4630000,False,,,0,,P. Watson STEAL (1 STL),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
473,PT00M44.80S,2024-03-10T03:48:36.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631212,93.77463863337714,45.83333333333333,1610612743,100,82,2024-03-10T03:48:45Z,4640000,False,-21.0,6.0,1,right,MISS P. Watson running finger roll Layup,[1631212],1610612743.0,DEN,running finger roll,,,Watson,P. Watson,,,,,Restricted Area,0-8 Center,,,2.16,Missed,,,,,,,,,,,,,,,,
474,PT00M43.00S,2024-03-10T03:48:38.5Z,3,REGULAR,rebound,defensive,[],1628381,,,1610612762,100,82,2024-03-10T03:48:45Z,4650000,False,,,0,,J. Collins REBOUND (Off:2 Def:4),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,473.0,6.0,4.0,2.0,,,,,,
475,PT00M39.20S,2024-03-10T03:48:43.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628381,6.258212877792378,48.03921568627451,1610612762,100,84,2024-03-10T03:48:53Z,4660000,False,10.0,6.0,1,left,J. Collins running Layup (15 PTS),[1628381],1610612762.0,UTA,running,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,,,1.17,Made,15.0,,,,,,,,,,,,,,,
476,PT00M29.10S,2024-03-10T03:48:54.5Z,3,REGULAR,turnover,bad pass,[],1627750,,,1610612743,100,84,2024-03-10T03:48:58Z,4670000,False,,,0,,J. Murray bad pass TURNOVER (1 TO),"[1627750, 1641729]",1610612743.0,DEN,,,,Murray,J. Murray,,,,,Mid-Range,16-24 Right Center,,1.0,,,,,,,,,,,,,Sensabaugh,1641729.0,,,,
477,PT00M29.10S,2024-03-10T03:48:54.5Z,3,REGULAR,steal,,[],1641729,,,1610612762,100,84,2024-03-10T03:48:56Z,4680000,False,,,0,,B. Sensabaugh STEAL (3 STL),[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
478,PT00M05.30S,2024-03-10T03:49:18.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629012,5.732588699080158,49.50980392156863,1610612762,100,86,2024-03-10T03:49:24Z,4690000,False,2.0,1.0,1,left,C. Sexton driving finger roll Layup (12 PTS),[1629012],1610612762.0,UTA,driving finger roll,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,,,0.29,Made,12.0,,,,,,,,,,,,,,,
479,PT00M04.10S,2024-03-10T03:49:24.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203999,94.56307490144546,50.0,1610612743,102,86,2024-03-10T03:49:39Z,4700000,False,0.0,-1.0,1,right,N. Jokic running DUNK (24 PTS) (J. Holiday 5 AST),"[203999, 203200]",1610612743.0,DEN,running,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,,,0.14,Made,24.0,J. Holiday,203200.0,5.0,,,,,,,,,,,,
481,PT00M00.00S,2024-03-10T03:49:31.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629012,12.434296977660972,47.30392156862745,1610612762,102,88,2024-03-10T03:49:45Z,4720000,False,13.0,64.0,1,left,C. Sexton 6' driving floating Jump Shot (14 PTS),[1629012],1610612762.0,UTA,driving floating,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,,,6.58,Made,14.0,,,,,,,,,,,,,,,
482,PT00M00.00S,2024-03-10T03:49:52.8Z,3,REGULAR,period,end,[],0,,,1610612743,102,88,2024-03-10T03:49:52Z,4730000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT12M00.00S,2024-03-10T03:52:10.0Z,4,REGULAR,substitution,out,['startperiod'],203484,,,1610612743,102,88,2024-03-10T03:52:21Z,4740000,False,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT12M00.00S,2024-03-10T03:52:10.0Z,4,REGULAR,substitution,out,['startperiod'],203999,,,1610612743,102,88,2024-03-10T03:52:21Z,4750000,False,,,0,,SUB out: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT12M00.00S,2024-03-10T03:52:10.0Z,4,REGULAR,substitution,out,['startperiod'],1629012,,,1610612743,102,88,2024-03-10T03:52:21Z,4760000,False,,,0,,SUB out: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT12M00.00S,2024-03-10T03:52:10.0Z,4,REGULAR,substitution,out,['startperiod'],1641729,,,1610612743,102,88,2024-03-10T03:52:21Z,4770000,False,,,0,,SUB out: B. Sensabaugh,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT12M00.00S,2024-03-10T03:52:10.0Z,4,REGULAR,substitution,out,['startperiod'],1628381,,,1610612743,102,88,2024-03-10T03:52:21Z,4780000,False,,,0,,SUB out: J. Collins,[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT12M00.00S,2024-03-10T03:52:10.0Z,4,REGULAR,substitution,in,['startperiod'],1631128,,,1610612743,102,88,2024-03-10T03:52:21Z,4790000,False,,,0,,SUB in: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT12M00.00S,2024-03-10T03:52:10.0Z,4,REGULAR,substitution,in,['startperiod'],1630192,,,1610612743,102,88,2024-03-10T03:52:21Z,4800000,False,,,0,,SUB in: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT12M00.00S,2024-03-10T03:52:10.0Z,4,REGULAR,substitution,in,['startperiod'],203903,,,1610612743,102,88,2024-03-10T03:52:21Z,4810000,False,,,0,,SUB in: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT12M00.00S,2024-03-10T03:52:10.0Z,4,REGULAR,substitution,in,['startperiod'],1631117,,,1610612743,102,88,2024-03-10T03:52:21Z,4820000,False,,,0,,SUB in: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT12M00.00S,2024-03-10T03:52:10.0Z,4,REGULAR,substitution,in,['startperiod'],1627739,,,1610612743,102,88,2024-03-10T03:52:21Z,4830000,False,,,0,,SUB in: K. Dunn,[1627739],1610612762.0,UTA,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT12M00.00S,2024-03-10T03:52:12.4Z,4,REGULAR,period,start,[],0,,,1610612743,102,88,2024-03-10T03:52:22Z,4840000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT11M45.00S,2024-03-10T03:52:26.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631212,94.30026281208936,48.529411764705884,1610612743,104,88,2024-03-10T03:52:35Z,4850000,False,-7.0,1.0,1,right,P. Watson reverse Layup (2 PTS) (J. Murray 5 AST),"[1631212, 1627750]",1610612743.0,DEN,reverse,,,Watson,P. Watson,,,,,Restricted Area,0-8 Center,,,0.75,Made,2.0,J. Murray,1627750.0,5.0,,,,,,,,,,,,
496,PT11M28.00S,2024-03-10T03:52:44.3Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', 'defensivegoaltending']",1629677,7.5722733245729295,43.38235294117647,1610612762,104,90,2024-03-10T03:53:04Z,4870000,False,33.0,19.0,1,left,L. Samanic Hook (5 PTS),[1629677],1610612762.0,UTA,,,,Samanic,L. Samanic,,,,,Restricted Area,0-8 Center,,,3.8,Made,5.0,,,,,,,,,,,,,,,
498,PT11M28.00S,2024-03-10T03:52:59.4Z,4,REGULAR,violation,defensive goaltending,[],1630192,,,1610612762,104,90,2024-03-10T03:53:22Z,4890000,False,,,0,,Z. Nnaji defensive goaltending VIOLATION,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,202007.0,,,,,,,,,,,,,,,,,,,
499,PT11M08.00S,2024-03-10T03:53:13.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627750,82.7365308804205,49.26470588235294,1610612743,106,90,2024-03-10T03:53:19Z,4900000,False,-4.0,110.0,1,right,J. Murray 10' turnaround fadeaway Jump Shot (29 PTS),[1627750],1610612743.0,DEN,turnaround fadeaway,,,Murray,J. Murray,,,,,In The Paint (Non-RA),8-16 Center,,,10.99,Made,29.0,,,,,,,,,,,,,,,
500,PT10M55.00S,2024-03-10T03:53:26.2Z,4,REGULAR,3pt,Jump Shot,[],1641718,34.510512483574246,45.34313725490196,1610612762,106,90,2024-03-10T03:53:32Z,4910000,False,23.0,272.0,1,left,MISS K. George 27' 3PT,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Center,,,27.29,Missed,,,,,,,,,,,,,,,,
501,PT10M52.00S,2024-03-10T03:53:29.2Z,4,REGULAR,rebound,defensive,[],1631128,,,1610612743,106,90,2024-03-10T03:53:32Z,4920000,False,,,0,,C. Braun REBOUND (Off:0 Def:3),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Above the Break 3,24+ Center,,,,,,,,,,,500.0,3.0,3.0,0.0,,,,,,
502,PT10M42.00S,2024-03-10T03:53:42.2Z,4,REGULAR,foul,personal,['2freethrow'],1631117,,,1610612743,106,90,2024-03-10T03:53:47Z,4930000,False,,,0,,W. Kessler shooting personal FOUL (1 PF) (Watson 2 FT),"[1631117, 1631212]",1610612762.0,UTA,shooting,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,1628159.0,,,,,,,,,,,,,,,,1.0,0.0,Watson,1631212.0
504,PT10M42.00S,2024-03-10T03:54:10.1Z,4,REGULAR,freethrow,1 of 2,[],1631212,,,1610612743,107,90,2024-03-10T03:54:10Z,4950000,False,,,0,,P. Watson Free Throw 1 of 2 (3 PTS),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,,
505,PT10M42.00S,2024-03-10T03:54:27.4Z,4,REGULAR,freethrow,2 of 2,[],1631212,,,1610612743,108,90,2024-03-10T03:54:27Z,4960000,False,,,0,,P. Watson Free Throw 2 of 2 (4 PTS),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,,
506,PT10M25.00S,2024-03-10T03:54:45.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203903,8.623521681997373,49.754901960784316,1610612762,108,90,2024-03-10T04:11:37Z,4970000,False,1.0,29.0,1,left,MISS J. Clarkson driving floating Shot - blocked,"[203903, 1631128]",1610612762.0,UTA,driving floating,,,Clarkson,J. Clarkson,,,,,Restricted Area,0-8 Center,,,2.86,Missed,,,,,Braun,1631128.0,,,,,,,,,,
507,PT10M25.00S,2024-03-10T03:54:45.7Z,4,REGULAR,block,,[],1631128,,,1610612762,108,90,2024-03-10T03:54:47Z,4980000,False,,,0,,C. Braun BLOCK (1 BLK),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
508,PT10M20.00S,2024-03-10T03:54:50.7Z,4,REGULAR,rebound,offensive,[],203903,,,1610612762,108,90,2024-03-10T03:54:53Z,4990000,False,,,0,,J. Clarkson REBOUND (Off:1 Def:2),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,506.0,3.0,2.0,1.0,,,,,,
509,PT10M20.00S,2024-03-10T03:54:50.4Z,4,REGULAR,2pt,Hook,"['2ndchance', 'pointsinthepaint']",203903,5.590000152587891,50.0,1610612762,108,92,2024-03-10T03:55:01Z,5000000,False,0.0,0.0,1,left,J. Clarkson Hook (11 PTS),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Restricted Area,0-8 Center,,,0.0,Made,11.0,,,,,,,,,,,,,,,
510,PT10M11.00S,2024-03-10T03:55:01.8Z,4,REGULAR,foul,personal,[],1627739,,,1610612743,108,92,2024-03-10T03:55:39Z,5010000,False,,,0,,K. Dunn personal FOUL (4 PF),"[1627739, 1627750]",1610612762.0,UTA,,,,Dunn,K. Dunn,,,,,Mid-Range,8-16 Right,202007.0,,,,,,,,,,,,,,,,4.0,0.0,Murray,1627750.0
512,PT09M57.00S,2024-03-10T03:55:34.2Z,4,REGULAR,2pt,Jump Shot,[],1627750,74.32654402102497,50.73529411764706,1610612743,110,92,2024-03-10T03:55:42Z,5030000,False,4.0,189.0,1,right,J. Murray 18' turnaround fadeaway Jump Shot (31 PTS),[1627750],1610612743.0,DEN,turnaround fadeaway,,,Murray,J. Murray,,,,,Mid-Range,16-24 Center,,,18.88,Made,31.0,,,,,,,,,,,,,,,
513,PT09M42.00S,2024-03-10T03:55:51.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203903,5.075558475689881,53.92156862745098,1610612762,110,94,2024-03-10T04:13:12Z,5040000,False,-20.0,-5.0,1,left,J. Clarkson driving floating bank Jump Shot (13 PTS),[203903],1610612762.0,UTA,driving floating bank,,,Clarkson,J. Clarkson,,,,,Restricted Area,0-8 Center,,,2.02,Made,13.0,,,,,,,,,,,,,,,
514,PT09M42.00S,2024-03-10T03:55:54.7Z,4,REGULAR,foul,personal,['1freethrow'],1630192,,,1610612762,110,94,2024-03-10T03:55:58Z,5050000,False,,,0,,Z. Nnaji shooting personal FOUL (1 PF) (Clarkson 1 FT),"[1630192, 203903]",1610612743.0,DEN,shooting,,,Nnaji,Z. Nnaji,,,,,Restricted Area,0-8 Center,200834.0,,,,,,,,,,,,,,,,1.0,0.0,Clarkson,203903.0
516,PT09M42.00S,2024-03-10T03:56:16.3Z,4,REGULAR,freethrow,1 of 1,[],203903,,,1610612762,110,95,2024-03-10T03:56:16Z,5070000,False,,,0,,J. Clarkson Free Throw 1 of 1 (14 PTS),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,Made,14.0,,,,,,,,,,,,,,,
517,PT09M29.00S,2024-03-10T03:56:29.9Z,4,REGULAR,3pt,Jump Shot,[],1631128,72.61826544021025,17.647058823529413,1610612743,113,95,2024-03-10T03:56:36Z,5080000,False,-162.0,205.0,1,right,C. Braun 26' 3PT  (8 PTS) (J. Murray 6 AST),"[1631128, 1627750]",1610612743.0,DEN,,,,Braun,C. Braun,,,,,Above the Break 3,24+ Left Center,,,26.11,Made,8.0,J. Murray,1627750.0,6.0,,,,,,,,,,,,
519,PT09M13.00S,2024-03-10T03:56:44.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641718,8.360709592641262,39.21568627450981,1610612762,113,97,2024-03-10T04:13:53Z,5100000,False,54.0,26.0,1,left,K. George driving floating Jump Shot (26 PTS),[1641718],1610612762.0,UTA,driving floating,,,George,K. George,,,,,In The Paint (Non-RA),0-8 Center,,,5.99,Made,26.0,,,,,,,,,,,,,,,
520,PT08M58.00S,2024-03-10T03:56:59.9Z,4,REGULAR,3pt,Jump Shot,[],1631212,91.5407358738502,3.1862745098039214,1610612743,113,97,2024-03-10T03:57:05Z,5110000,False,-234.0,27.0,1,right,MISS P. Watson 3PT,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Left Corner 3,24+ Left,,,23.57,Missed,,,,,,,,,,,,,,,,
521,PT08M56.00S,2024-03-10T03:57:01.9Z,4,REGULAR,rebound,defensive,[],1641718,,,1610612762,113,97,2024-03-10T03:57:05Z,5120000,False,,,0,,K. George REBOUND (Off:0 Def:4),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Left Corner 3,24+ Left,,,,,,,,,,,520.0,4.0,4.0,0.0,,,,,,
522,PT08M52.00S,2024-03-10T03:57:07.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629677,7.178055190538765,46.07843137254902,1610612762,113,97,2024-03-10T03:57:16Z,5130000,False,20.0,15.0,1,left,MISS L. Samanic running Layup - blocked,"[1629677, 1630192]",1610612762.0,UTA,running,,,Samanic,L. Samanic,,,,,Restricted Area,0-8 Center,,,2.47,Missed,,,,,Nnaji,1630192.0,,,,,,,,,,
523,PT08M52.00S,2024-03-10T03:57:07.1Z,4,REGULAR,block,,[],1630192,,,1610612762,113,97,2024-03-10T03:57:09Z,5140000,False,,,0,,Z. Nnaji BLOCK (2 BLK),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
524,PT08M48.00S,2024-03-10T03:57:11.1Z,4,REGULAR,rebound,defensive,[],1631128,,,1610612743,113,97,2024-03-10T03:57:16Z,5150000,False,,,0,,C. Braun REBOUND (Off:0 Def:4),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,,,,,,,,,,,522.0,4.0,4.0,0.0,,,,,,
525,PT08M45.00S,2024-03-10T03:57:13.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631128,93.77463863337714,48.529411764705884,1610612743,115,97,2024-03-10T03:57:22Z,5160000,False,-7.0,6.0,1,right,C. Braun running Layup (10 PTS),[1631128],1610612743.0,DEN,running,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,,,0.95,Made,10.0,,,,,,,,,,,,,,,
