actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
437,PT12M00.00S,2024-03-22T02:46:30.2Z,4,REGULAR,substitution,out,['startperiod'],203999,,,1610612752,88,76,2024-03-22T02:46:45Z,4270000,False,,,0,,SUB out: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT12M00.00S,2024-03-22T02:46:30.2Z,4,REGULAR,substitution,out,['startperiod'],1629008,,,1610612752,88,76,2024-03-22T02:46:45Z,4280000,False,,,0,,SUB out: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT12M00.00S,2024-03-22T02:46:30.2Z,4,REGULAR,substitution,in,['startperiod'],201599,,,1610612752,88,76,2024-03-22T02:46:45Z,4290000,False,,,0,,SUB in: D. Jordan,[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT12M00.00S,2024-03-22T02:46:30.2Z,4,REGULAR,substitution,in,['startperiod'],1627750,,,1610612752,88,76,2024-03-22T02:46:45Z,4300000,False,,,0,,SUB in: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT12M00.00S,2024-03-22T02:46:30.2Z,4,REGULAR,substitution,in,['startperiod'],1631212,,,1610612752,88,76,2024-03-22T02:46:45Z,4310000,False,,,0,,SUB in: P. Watson,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT12M00.00S,2024-03-22T02:46:53.5Z,4,REGULAR,period,start,[],0,,,1610612743,88,76,2024-03-22T02:46:53Z,4320000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT11M48.00S,2024-03-22T02:47:05.1Z,4,REGULAR,3pt,Jump Shot,[],1631128,6.1268068331143235,94.11764705882352,1610612743,88,76,2024-03-22T03:01:17Z,4330000,False,-221.0,5.0,1,left,MISS C. Braun 3PT,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Left Corner 3,24+ Left,22.07,Missed,,,,,,,,,,,,,,,,,,
444,PT11M44.00S,2024-03-22T02:47:09.1Z,4,REGULAR,rebound,defensive,[],1630540,,,1610612752,88,76,2024-03-22T02:47:12Z,4340000,False,,,0,,M. McBride REBOUND (Off:0 Def:3),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,443.0,3.0,3.0,0.0,,,,,
445,PT11M23.00S,2024-03-22T02:47:29.7Z,4,REGULAR,2pt,Jump Shot,[],202692,92.9862023653088,78.67647058823529,1610612752,88,76,2024-03-22T02:47:34Z,4350000,False,143.0,13.0,1,right,MISS A. Burks 14' pullup Shot,[202692],1610612752.0,NYK,pullup,,,Burks,A. Burks,,,,,Mid-Range,8-16 Right,14.4,Missed,,,,,,,,,,,,,,,,,,
446,PT11M21.00S,2024-03-22T02:47:31.7Z,4,REGULAR,rebound,defensive,[],1631128,,,1610612743,88,76,2024-03-22T02:47:34Z,4360000,False,,,0,,C. Braun REBOUND (Off:0 Def:2),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,445.0,2.0,2.0,0.0,,,,,
447,PT11M03.00S,2024-03-22T02:47:48.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627750,6.389618922470433,55.88235294117647,1610612743,88,76,2024-03-22T02:47:54Z,4370000,False,-29.0,8.0,1,left,MISS J. Murray driving finger roll Layup,[1627750],1610612743.0,DEN,driving finger roll,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,3.04,Missed,,,,,,,,,,,,,,,,,,
448,PT11M01.00S,2024-03-22T02:47:50.9Z,4,REGULAR,rebound,defensive,[],1630579,,,1610612752,88,76,2024-03-22T02:47:54Z,4380000,False,,,0,,J. Sims REBOUND (Off:0 Def:2),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,447.0,2.0,2.0,0.0,,,,,
449,PT10M53.00S,2024-03-22T02:47:59.2Z,4,REGULAR,3pt,Jump Shot,[],202692,76.16622864651774,10.53921568627451,1610612752,88,79,2024-03-22T02:48:05Z,4390000,False,-197.0,172.0,1,right,A. Burks 26' 3PT  (12 PTS) (J. Sims 2 AST),"[202692, 1630579]",1610612752.0,NYK,,,,Burks,A. Burks,,,,,Above the Break 3,24+ Left Center,26.14,Made,12.0,,,,,,,,,,,,,J. Sims,1630579.0,2.0,,
451,PT10M33.00S,2024-03-22T02:48:19.1Z,4,REGULAR,3pt,Jump Shot,[],203200,23.866622864651774,11.519607843137255,1610612743,88,79,2024-03-22T02:48:26Z,4410000,False,192.0,172.0,1,left,MISS J. Holiday 25' floating 3PT,[203200],1610612743.0,DEN,floating,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Right Center,25.79,Missed,,,,,,,,,,,,,,,,,,
452,PT10M31.00S,2024-03-22T02:48:21.1Z,4,REGULAR,rebound,defensive,[],202692,,,1610612752,88,79,2024-03-22T02:48:26Z,4420000,False,,,0,,A. Burks REBOUND (Off:0 Def:3),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,451.0,3.0,3.0,0.0,,,,,
453,PT10M23.00S,2024-03-22T02:48:31.1Z,4,REGULAR,foul,personal,['2freethrow'],1631128,,,1610612752,88,79,2024-03-22T02:48:37Z,4430000,False,,,0,,C. Braun shooting personal FOUL (1 PF) (Burks 2 FT),"[1631128, 202692]",1610612743.0,DEN,shooting,,,Braun,C. Braun,,,,,In The Paint (Non-RA),0-8 Center,,,,1628484.0,1.0,0.0,Burks,202692.0,,,,,,,,,,,,
455,PT10M23.00S,2024-03-22T02:49:03.0Z,4,REGULAR,freethrow,1 of 2,[],202692,,,1610612752,88,80,2024-03-22T02:49:27Z,4450000,False,,,0,,A. Burks Free Throw 1 of 2 (13 PTS),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
456,PT10M23.00S,2024-03-22T02:49:03.0Z,4,REGULAR,freethrow,2 of 2,[],202692,,,1610612752,88,80,2024-03-22T02:49:27Z,4460000,False,,,0,,MISS A. Burks Free Throw 2 of 2,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
457,PT10M19.00S,2024-03-22T02:49:07.0Z,4,REGULAR,rebound,defensive,[],1631128,,,1610612743,88,80,2024-03-22T02:49:27Z,4470000,False,,,0,,C. Braun REBOUND (Off:0 Def:3),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,456.0,3.0,3.0,0.0,,,,,
458,PT10M05.00S,2024-03-22T02:49:39.1Z,4,REGULAR,turnover,bad pass,[],1631212,,,1610612743,88,80,2024-03-22T02:49:53Z,4480000,False,,,0,,P. Watson bad pass TURNOVER (1 TO),"[1631212, 202692]",1610612743.0,DEN,,,,Watson,P. Watson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1.0,Burks,202692.0,,,,,,,,,
459,PT10M05.00S,2024-03-22T02:49:39.1Z,4,REGULAR,steal,,[],202692,,,1610612752,88,80,2024-03-22T02:53:55Z,4490000,False,,,0,,A. Burks STEAL (2 STL),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
460,PT09M54.00S,2024-03-22T02:49:50.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630540,89.17542706964521,4.166666666666666,1610612752,88,83,2024-03-22T02:49:56Z,4500000,False,-229.0,49.0,1,right,M. McBride 3PT  (11 PTS) (B. Bogdanovic 2 AST),"[1630540, 202711]",1610612752.0,NYK,,,,McBride,M. McBride,,,,,Left Corner 3,24+ Left,23.44,Made,11.0,,,,,,,,,,,,,B. Bogdanovic,202711.0,2.0,,
462,PT09M52.00S,2024-03-22T02:49:58.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,88,83,2024-03-22T02:50:00Z,4520000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT09M52.00S,2024-03-22T02:52:07.0Z,4,REGULAR,substitution,out,[],203200,,,1610612743,88,83,2024-03-22T02:52:43Z,4530000,False,,,0,,SUB out: J. Holiday,[203200],1610612743.0,DEN,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT09M52.00S,2024-03-22T02:52:07.0Z,4,REGULAR,substitution,in,[],1629008,,,1610612743,88,83,2024-03-22T02:52:43Z,4540000,False,,,0,,SUB in: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT09M33.00S,2024-03-22T02:53:08.3Z,4,REGULAR,foul,personal,['2freethrow'],1630173,,,1610612743,88,83,2024-03-22T02:53:17Z,4550000,False,,,0,,P. Achiuwa shooting personal FOUL (2 PF) (Watson 2 FT),"[1630173, 1631212]",1610612752.0,NYK,shooting,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),0-8 Center,,,,1628484.0,2.0,1.0,Watson,1631212.0,,,,,,,,,,,,
467,PT09M33.00S,2024-03-22T02:53:37.0Z,4,REGULAR,freethrow,1 of 2,[],1631212,,,1610612743,89,83,2024-03-22T02:53:37Z,4570000,False,,,0,,P. Watson Free Throw 1 of 2 (3 PTS),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
468,PT09M33.00S,2024-03-22T02:53:54.7Z,4,REGULAR,freethrow,2 of 2,[],1631212,,,1610612743,90,83,2024-03-22T02:53:54Z,4580000,False,,,0,,P. Watson Free Throw 2 of 2 (4 PTS),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
469,PT09M21.00S,2024-03-22T02:54:08.3Z,4,REGULAR,3pt,Jump Shot,[],202692,74.32654402102497,82.1078431372549,1610612752,90,83,2024-03-22T02:54:15Z,4590000,False,161.0,189.0,1,right,MISS A. Burks 24' pullup 3PT,[202692],1610612752.0,NYK,pullup,,,Burks,A. Burks,,,,,Above the Break 3,24+ Right Center,24.78,Missed,,,,,,,,,,,,,,,,,,
470,PT09M18.00S,2024-03-22T02:54:11.3Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612743,90,83,2024-03-22T02:54:15Z,4600000,False,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,469.0,,,,,,,,
472,PT09M01.00S,2024-03-22T02:54:37.6Z,4,REGULAR,3pt,Jump Shot,[],1629008,17.16491458607096,94.11764705882352,1610612743,90,83,2024-03-22T02:54:43Z,4620000,False,-221.0,109.0,1,left,MISS M. Porter Jr. 24' step back 3PT,[1629008],1610612743.0,DEN,step back,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Left Center,24.6,Missed,,,,,,,,,,,,,,,,,,
473,PT08M57.00S,2024-03-22T02:54:41.6Z,4,REGULAR,rebound,defensive,[],1630173,,,1610612752,90,83,2024-03-22T02:54:43Z,4630000,False,,,0,,P. Achiuwa REBOUND (Off:0 Def:4),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,472.0,4.0,4.0,0.0,,,,,
474,PT08M50.00S,2024-03-22T02:54:48.4Z,4,REGULAR,3pt,Jump Shot,[],202711,64.20827858081472,44.85294117647059,1610612752,90,86,2024-03-22T02:54:58Z,4640000,False,-26.0,284.0,1,right,B. Bogdanovic 28' 3PT  (3 PTS) (M. McBride 3 AST),"[202711, 1630540]",1610612752.0,NYK,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Center,28.51,Made,3.0,,,,,,,,,,,,,M. McBride,1630540.0,3.0,,
476,PT08M33.00S,2024-03-22T02:55:05.0Z,4,REGULAR,2pt,Jump Shot,[],1627750,19.267411300919843,22.54901960784314,1610612743,90,86,2024-03-22T02:55:11Z,4660000,False,137.0,129.0,1,left,MISS J. Murray 18' step back Shot,[1627750],1610612743.0,DEN,step back,,,Murray,J. Murray,,,,,Mid-Range,16-24 Right Center,18.81,Missed,,,,,,,,,,,,,,,,,,
477,PT08M29.00S,2024-03-22T02:55:09.0Z,4,REGULAR,rebound,defensive,[],202692,,,1610612752,90,86,2024-03-22T02:55:11Z,4670000,False,,,0,,A. Burks REBOUND (Off:0 Def:4),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,476.0,4.0,4.0,0.0,,,,,
478,PT08M19.00S,2024-03-22T02:55:19.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202692,89.83245729303549,50.0,1610612752,90,88,2024-03-22T02:55:26Z,4680000,False,0.0,43.0,1,right,A. Burks driving finger roll Layup (15 PTS) (P. Achiuwa 3 AST),"[202692, 1630173]",1610612752.0,NYK,driving finger roll,,,Burks,A. Burks,,,,,Restricted Area,0-8 Center,4.31,Made,15.0,,,,,,,,,,,,,P. Achiuwa,1630173.0,3.0,,
480,PT08M19.00S,2024-03-22T02:55:25.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,90,88,2024-03-22T02:55:25Z,4700000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT08M19.00S,2024-03-22T02:57:30.4Z,4,REGULAR,substitution,out,[],1631128,,,1610612743,90,88,2024-03-22T02:58:04Z,4710000,False,,,0,,SUB out: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT08M19.00S,2024-03-22T02:57:30.4Z,4,REGULAR,substitution,out,[],201599,,,1610612743,90,88,2024-03-22T02:58:04Z,4720000,False,,,0,,SUB out: D. Jordan,[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT08M19.00S,2024-03-22T02:57:30.4Z,4,REGULAR,substitution,out,[],1631212,,,1610612743,90,88,2024-03-22T02:58:04Z,4730000,False,,,0,,SUB out: P. Watson,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT08M19.00S,2024-03-22T02:57:30.4Z,4,REGULAR,substitution,in,[],203932,,,1610612743,90,88,2024-03-22T02:58:04Z,4740000,False,,,0,,SUB in: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT08M19.00S,2024-03-22T02:57:30.4Z,4,REGULAR,substitution,in,[],203999,,,1610612743,90,88,2024-03-22T02:58:04Z,4750000,False,,,0,,SUB in: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT08M19.00S,2024-03-22T02:57:30.4Z,4,REGULAR,substitution,in,[],203484,,,1610612743,90,88,2024-03-22T02:58:04Z,4760000,False,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT08M19.00S,2024-03-22T02:57:30.4Z,4,REGULAR,substitution,out,[],1630579,,,1610612743,90,88,2024-03-22T03:00:51Z,4765000,False,,,0,,SUB out: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT08M19.00S,2024-03-22T02:57:30.4Z,4,REGULAR,substitution,in,[],1628392,,,1610612743,90,88,2024-03-22T03:00:51Z,4767500,False,,,0,,SUB in: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT08M03.00S,2024-03-22T02:58:30.5Z,4,REGULAR,2pt,Jump Shot,[],1629008,9.937582128777924,10.049019607843137,1610612743,92,88,2024-03-22T02:58:39Z,4770000,False,200.0,41.0,1,left,M. Porter Jr. 20' Jump Shot (26 PTS) (A. Gordon 6 AST),"[1629008, 203932]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,16-24 Right,20.39,Made,26.0,,,,,,,,,,,,,A. Gordon,203932.0,6.0,,
489,PT07M45.00S,2024-03-22T02:58:48.6Z,4,REGULAR,turnover,bad pass,[],202711,,,1610612752,92,88,2024-03-22T02:59:19Z,4790000,False,,,0,,B. Bogdanovic bad pass TURNOVER (2 TO),"[202711, 1627750]",1610612752.0,NYK,,,,Bogdanovic,B. Bogdanovic,,,,,Mid-Range,16-24 Center,,,,,,,,,2.0,Murray,1627750.0,,,,,,,,,
490,PT07M45.00S,2024-03-22T02:58:48.6Z,4,REGULAR,steal,,[],1627750,,,1610612743,92,88,2024-03-22T03:11:33Z,4800000,False,,,0,,J. Murray STEAL (2 STL),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
492,PT07M23.00S,2024-03-22T03:00:06.4Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",203999,10.726018396846255,44.36274509803921,1610612743,94,88,2024-03-22T03:00:12Z,4820000,False,28.0,48.0,1,left,N. Jokic driving Hook (25 PTS) (K. Caldwell-Pope 3 AST),"[203999, 203484]",1610612743.0,DEN,driving,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),0-8 Center,5.59,Made,25.0,,,,,,,,,,,,,K. Caldwell-Pope,203484.0,3.0,,
494,PT07M05.00S,2024-03-22T03:00:27.8Z,4,REGULAR,turnover,bad pass,[],1628392,,,1610612752,94,88,2024-03-22T03:00:40Z,4840000,False,,,0,,I. Hartenstein bad pass TURNOVER (3 TO),"[1628392, 203932]",1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,3.0,Gordon,203932.0,,,,,,,,,
495,PT07M05.00S,2024-03-22T03:00:27.8Z,4,REGULAR,steal,,[],203932,,,1610612743,94,88,2024-03-22T03:00:35Z,4850000,False,,,0,,A. Gordon STEAL (1 STL),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
496,PT07M05.00S,2024-03-22T03:00:36.3Z,4,REGULAR,substitution,out,[],202711,,,1610612743,94,88,2024-03-22T03:00:39Z,4860000,False,,,0,,SUB out: B. Bogdanovic,[202711],1610612752.0,NYK,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT07M05.00S,2024-03-22T03:00:36.3Z,4,REGULAR,substitution,in,[],1628973,,,1610612743,94,88,2024-03-22T03:00:39Z,4870000,False,,,0,,SUB in: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT07M01.00S,2024-03-22T03:01:06.3Z,4,REGULAR,jumpball,recovered,[],1627750,,,1610612743,94,88,2024-03-22T03:01:06Z,4880000,False,,,0,,Jump Ball A. Gordon vs. P. Achiuwa: Tip to J. Murray,"[1627750, 203932, 1630173]",1610612743.0,DEN,heldball,J. Murray,1627750.0,Murray,J. Murray,Gordon,203932.0,Achiuwa,1630173.0,,,,,,,,,,,,,,,,,,,,,,
503,PT07M00.00S,2024-03-22T03:01:10.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627750,5.863994743758213,50.49019607843137,1610612743,96,88,2024-03-22T03:01:20Z,4910000,False,-2.0,3.0,1,left,J. Murray running Layup (21 PTS),[1627750],1610612743.0,DEN,running,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,0.36,Made,21.0,,,,,,,,,,,,,,,,,
504,PT07M00.00S,2024-03-22T03:01:18.1Z,4,REGULAR,foul,personal,['1freethrow'],1628392,,,1610612743,96,88,2024-03-22T03:01:25Z,4920000,False,,,0,,I. Hartenstein shooting personal FOUL (3 PF) (Murray 1 FT),"[1628392, 1627750]",1610612752.0,NYK,shooting,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,,203591.0,3.0,0.0,Murray,1627750.0,,,,,,,,,,,,
506,PT07M00.00S,2024-03-22T03:01:39.3Z,4,REGULAR,substitution,out,[],1630173,,,1610612743,96,88,2024-03-22T03:02:19Z,4940000,False,,,0,,SUB out: P. Achiuwa,[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT07M00.00S,2024-03-22T03:01:39.3Z,4,REGULAR,substitution,in,[],1628404,,,1610612743,96,88,2024-03-22T03:02:19Z,4950000,False,,,0,,SUB in: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT07M00.00S,2024-03-22T03:02:02.4Z,4,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1627750,,,1610612743,97,88,2024-03-22T03:02:02Z,4960000,False,,,0,,J. Murray Free Throw 1 of 1 (22 PTS),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,Made,22.0,,,,,,,,,,,,,,,,,
509,PT06M45.00S,2024-03-22T03:02:15.5Z,4,REGULAR,3pt,Jump Shot,[],202692,91.01511169513797,96.56862745098039,1610612752,97,88,2024-03-22T03:02:21Z,4970000,False,233.0,32.0,1,right,MISS A. Burks 3PT,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,Right Corner 3,24+ Right,23.5,Missed,,,,,,,,,,,,,,,,,,
510,PT06M41.00S,2024-03-22T03:02:19.5Z,4,REGULAR,rebound,offensive,[],1628392,,,1610612752,97,88,2024-03-22T03:02:21Z,4980000,False,,,0,,I. Hartenstein REBOUND (Off:3 Def:4),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,509.0,7.0,4.0,3.0,,,,,
511,PT06M41.00S,2024-03-22T03:02:21.3Z,4,REGULAR,foul,personal,['2freethrow'],203932,,,1610612752,97,88,2024-03-22T03:02:29Z,4990000,False,,,0,,A. Gordon shooting personal FOUL (1 PF) (Hartenstein 2 FT),"[203932, 1628392]",1610612743.0,DEN,shooting,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,,,,203591.0,1.0,0.0,Hartenstein,1628392.0,,,,,,,,,,,,
513,PT06M41.00S,2024-03-22T03:02:48.0Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1628392,,,1610612752,97,89,2024-03-22T03:03:04Z,5010000,False,,,0,,I. Hartenstein Free Throw 1 of 2 (16 PTS),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
514,PT06M41.00S,2024-03-22T03:02:48.0Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1628392,,,1610612752,97,89,2024-03-22T03:03:04Z,5020000,False,,,0,,MISS I. Hartenstein Free Throw 2 of 2,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
515,PT06M39.00S,2024-03-22T03:02:50.0Z,4,REGULAR,rebound,defensive,[],1629008,,,1610612743,97,89,2024-03-22T03:03:04Z,5030000,False,,,0,,M. Porter Jr. REBOUND (Off:1 Def:5),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,514.0,6.0,5.0,1.0,,,,,
516,PT06M21.00S,2024-03-22T03:03:19.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,10.85742444152431,51.225490196078425,1610612743,97,89,2024-03-22T03:03:26Z,5040000,False,-6.0,50.0,1,left,MISS N. Jokic driving floating Shot,[203999],1610612743.0,DEN,driving floating,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),0-8 Center,5.0,Missed,,,,,,,,,,,,,,,,,,
517,PT06M18.00S,2024-03-22T03:03:22.2Z,4,REGULAR,rebound,defensive,[],1628392,,,1610612752,97,89,2024-03-22T03:03:26Z,5050000,False,,,0,,I. Hartenstein REBOUND (Off:3 Def:5),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,516.0,8.0,5.0,3.0,,,,,
518,PT06M09.00S,2024-03-22T03:03:31.3Z,4,REGULAR,3pt,Jump Shot,[],202692,84.44480946123521,5.147058823529411,1610612752,97,92,2024-03-22T03:03:36Z,5060000,False,-224.0,94.0,1,right,A. Burks 24' 3PT  (18 PTS) (J. Brunson 9 AST),"[202692, 1628973]",1610612752.0,NYK,,,,Burks,A. Burks,,,,,Above the Break 3,24+ Left,24.31,Made,18.0,,,,,,,,,,,,,J. Brunson,1628973.0,9.0,,
520,PT05M52.00S,2024-03-22T03:03:52.3Z,4,REGULAR,foul,personal,[],1628392,,,1610612743,97,92,2024-03-22T03:04:11Z,5080000,False,,,0,,I. Hartenstein personal FOUL (4 PF),"[1628392, 203999]",1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),0-8 Center,,,,1662.0,4.0,0.0,Jokic,203999.0,,,,,,,,,,,,
522,PT05M43.00S,2024-03-22T03:04:21.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627750,6.1268068331143235,62.5,1610612743,97,92,2024-03-22T03:04:28Z,5100000,False,-62.0,5.0,1,left,MISS J. Murray 6' Jump Shot,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,In The Paint (Non-RA),0-8 Center,6.27,Missed,,,,,,,,,,,,,,,,,,
523,PT05M41.00S,2024-03-22T03:04:23.3Z,4,REGULAR,rebound,offensive,[],1627750,,,1610612743,97,92,2024-03-22T03:04:23Z,5110000,False,,,0,,J. Murray REBOUND (Off:2 Def:2),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,522.0,4.0,2.0,2.0,,,,,
524,PT05M35.00S,2024-03-22T03:04:28.8Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1627750,6.521024967148489,62.5,1610612743,97,92,2024-03-22T03:04:36Z,5120000,False,-62.0,9.0,1,left,MISS J. Murray 6' turnaround Shot - blocked,"[1627750, 1630540]",1610612743.0,DEN,turnaround,,,Murray,J. Murray,,,,,In The Paint (Non-RA),0-8 Center,6.31,Missed,,,,,,,,,,,,,,,,,McBride,1630540.0
