actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,playerName,playerNameI,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,jumpBallRecoverdPersonId
262,PT04M36.00S,2024-03-01T03:59:14.9Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612748,45,36,2024-03-01T03:59:19Z,2550000,False,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,Restricted Area,0-8 Center,,,,,,,,,261.0,,,,,,,,,,,,,,
264,PT04M26.00S,2024-03-01T03:59:34.6Z,2,REGULAR,3pt,Jump Shot,[],1629130,27.54599211563732,20.833333333333336,1610612748,45,39,2024-03-01T04:09:05Z,2570000,False,146.0,206.0,1,left,D. Robinson 25' 3PT pullup (8 PTS) (B. Adebayo 2 AST),"[1629130, 1628389]",1610612748.0,MIA,pullup,,,,,,Above the Break 3,24+ Right Center,25.27,Made,8.0,Robinson,D. Robinson,B. Adebayo,1628389.0,2.0,,,,,,,,,,,,,,,
266,PT04M10.00S,2024-03-01T03:59:51.2Z,2,REGULAR,foul,personal,[],1629130,,,1610612743,45,39,2024-03-01T04:00:32Z,2590000,False,,,0,,D. Robinson personal FOUL (3 PF),"[1629130, 203932]",1610612748.0,MIA,,,,,,,Restricted Area,0-8 Center,,,,Robinson,D. Robinson,,,,,,,,201246.0,3.0,0.0,Gordon,203932.0,,,,,,
268,PT04M10.00S,2024-03-01T04:00:10.0Z,2,REGULAR,substitution,out,[],1629008,,,1610612743,45,39,2024-03-01T04:00:30Z,2610000,False,,,0,,SUB out: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,,,,,,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,
269,PT04M10.00S,2024-03-01T04:00:10.0Z,2,REGULAR,substitution,out,[],1629130,,,1610612743,45,39,2024-03-01T04:00:30Z,2620000,False,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,,,,,,,,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,
270,PT04M10.00S,2024-03-01T04:00:10.0Z,2,REGULAR,substitution,in,[],1627750,,,1610612743,45,39,2024-03-01T04:00:30Z,2630000,False,,,0,,SUB in: J. Murray,[1627750],1610612743.0,DEN,,,,,,,,,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,
271,PT04M10.00S,2024-03-01T04:00:10.0Z,2,REGULAR,substitution,in,[],202710,,,1610612743,45,39,2024-03-01T04:00:30Z,2640000,False,,,0,,SUB in: J. Butler,[202710],1610612748.0,MIA,,,,,,,,,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,
272,PT04M03.00S,2024-03-01T04:00:50.9Z,2,REGULAR,foul,personal,['2freethrow'],1628389,,,1610612743,45,39,2024-03-01T04:00:57Z,2650000,False,,,0,,B. Adebayo shooting personal FOUL (1 PF) (Jokic 2 FT),"[1628389, 203999]",1610612748.0,MIA,shooting,,,,,,In The Paint (Non-RA),0-8 Center,,,,Adebayo,B. Adebayo,,,,,,,,1629178.0,1.0,0.0,Jokic,203999.0,,,,,,
275,PT04M03.00S,2024-03-01T04:01:16.0Z,2,REGULAR,freethrow,1 of 2,[],203999,,,1610612743,46,39,2024-03-01T04:01:16Z,2670000,False,,,0,,N. Jokic Free Throw 1 of 2 (3 PTS),[203999],1610612743.0,DEN,,,,,,,,,,Made,3.0,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,
276,PT04M03.00S,2024-03-01T04:01:36.1Z,2,REGULAR,freethrow,2 of 2,[],203999,,,1610612743,47,39,2024-03-01T04:01:36Z,2680000,False,,,0,,N. Jokic Free Throw 2 of 2 (4 PTS),[203999],1610612743.0,DEN,,,,,,,,,,Made,4.0,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,
277,PT03M53.00S,2024-03-01T04:01:46.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626179,8.623521681997373,55.14705882352941,1610612748,47,41,2024-03-01T04:01:55Z,2690000,False,-26.0,29.0,1,left,T. Rozier driving floating bank Jump Shot (4 PTS),[1626179],1610612748.0,MIA,driving floating bank,,,,,,Restricted Area,0-8 Center,3.85,Made,4.0,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,
278,PT03M35.00S,2024-03-01T04:02:04.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,82.47371879106439,49.754901960784316,1610612743,49,41,2024-03-01T04:02:10Z,2700000,False,-1.0,112.0,1,right,N. Jokic 11' Jump Shot (6 PTS) (J. Murray 3 AST),"[203999, 1627750]",1610612743.0,DEN,,,,,,,In The Paint (Non-RA),8-16 Center,11.22,Made,6.0,Jokic,N. Jokic,J. Murray,1627750.0,3.0,,,,,,,,,,,,,,,
280,PT03M32.00S,2024-03-01T04:02:11.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203484,,,1610612748,49,41,2024-03-01T04:10:43Z,2720000,False,,,0,,K. Caldwell-Pope personal FOUL (2 PF) (Jaquez Jr. 2 FT),"[203484, 1631170]",1610612743.0,DEN,,,,,,,Mid-Range,8-16 Right,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,201246.0,2.0,0.0,Jaquez Jr.,1631170.0,,,,,,
282,PT03M32.00S,2024-03-01T04:03:08.8Z,2,REGULAR,substitution,out,[],1627750,,,1610612748,49,41,2024-03-01T04:03:13Z,2740000,False,,,0,,SUB out: J. Murray,[1627750],1610612743.0,DEN,,,,,,,,,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,
283,PT03M32.00S,2024-03-01T04:03:08.8Z,2,REGULAR,substitution,in,[],1629008,,,1610612748,49,41,2024-03-01T04:03:13Z,2750000,False,,,0,,SUB in: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,,,,,,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,
284,PT03M32.00S,2024-03-01T04:03:31.6Z,2,REGULAR,freethrow,1 of 2,[],1631170,,,1610612748,49,41,2024-03-01T04:03:31Z,2760000,False,,,0,,MISS J. Jaquez Jr. Free Throw 1 of 2,[1631170],1610612748.0,MIA,,,,,,,,,,Missed,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,
285,PT03M32.00S,2024-03-01T04:03:31.6Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,49,41,2024-03-01T04:03:31Z,2770000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,284.0,,,,,,,,,,,,,,
286,PT03M32.00S,2024-03-01T04:03:45.9Z,2,REGULAR,freethrow,2 of 2,[],1631170,,,1610612748,49,42,2024-03-01T04:03:45Z,2780000,False,,,0,,J. Jaquez Jr. Free Throw 2 of 2 (1 PTS),[1631170],1610612748.0,MIA,,,,,,,,,,Made,1.0,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,
287,PT03M21.00S,2024-03-01T04:03:58.8Z,2,REGULAR,3pt,Jump Shot,[],202704,72.09264126149803,23.03921568627451,1610612743,49,42,2024-03-01T04:04:05Z,2790000,False,-135.0,210.0,1,right,MISS R. Jackson 24' step back 3PT,[202704],1610612743.0,DEN,step back,,,,,,Above the Break 3,24+ Left Center,24.94,Missed,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,
288,PT03M17.00S,2024-03-01T04:04:02.8Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,49,42,2024-03-01T04:04:05Z,2800000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:2),[1628389],1610612748.0,MIA,,,,,,,Above the Break 3,24+ Left Center,,,,Adebayo,B. Adebayo,,,,287.0,2.0,2.0,0.0,,,,,,,,,,,
289,PT03M08.00S,2024-03-01T04:04:10.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,15.456636005256241,44.6078431372549,1610612748,49,42,2024-03-01T04:04:16Z,2810000,False,27.0,93.0,1,left,MISS B. Adebayo 9' turnaround fadeaway Shot,[1628389],1610612748.0,MIA,turnaround fadeaway,,,,,,In The Paint (Non-RA),8-16 Center,9.66,Missed,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,
290,PT03M05.00S,2024-03-01T04:04:13.8Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,49,42,2024-03-01T04:04:16Z,2820000,False,,,0,,N. Jokic REBOUND (Off:0 Def:5),[203999],1610612743.0,DEN,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Jokic,N. Jokic,,,,289.0,5.0,5.0,0.0,,,,,,,,,,,
291,PT02M56.00S,2024-03-01T04:04:22.8Z,2,REGULAR,2pt,Jump Shot,[],203484,77.34888304862024,50.98039215686274,1610612743,49,42,2024-03-01T04:12:04Z,2830000,False,5.0,160.0,1,right,MISS K. Caldwell-Pope 16' pullup Shot,[203484],1610612743.0,DEN,pullup,,,,,,Mid-Range,16-24 Center,16.05,Missed,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,
292,PT02M53.00S,2024-03-01T04:04:25.8Z,2,REGULAR,rebound,offensive,[],203999,,,1610612743,49,42,2024-03-01T04:12:04Z,2840000,False,,,0,,N. Jokic REBOUND (Off:1 Def:5),[203999],1610612743.0,DEN,,,,,,,Mid-Range,16-24 Center,,,,Jokic,N. Jokic,,,,291.0,6.0,5.0,1.0,,,,,,,,,,,
293,PT02M51.00S,2024-03-01T04:04:28.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203484,67.7562417871222,49.26470588235294,1610612743,49,42,2024-03-01T04:04:41Z,2850000,False,-4.0,251.0,1,right,MISS K. Caldwell-Pope 25' 3PT,[203484],1610612743.0,DEN,,,,,,,Above the Break 3,24+ Center,25.06,Missed,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,
294,PT02M47.00S,2024-03-01T04:04:32.3Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,49,42,2024-03-01T04:04:41Z,2860000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:3),[1628389],1610612748.0,MIA,,,,,,,Above the Break 3,24+ Center,,,,Adebayo,B. Adebayo,,,,293.0,3.0,3.0,0.0,,,,,,,,,,,
295,PT02M43.00S,2024-03-01T04:04:36.2Z,2,REGULAR,turnover,bad pass,[],1631170,,,1610612748,49,42,2024-03-01T04:04:44Z,2870000,False,,,0,,J. Jaquez Jr. bad pass TURNOVER (3 TO),"[1631170, 203932]",1610612748.0,MIA,,,,,,,Mid-Range,16-24 Left Center,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,3.0,Gordon,203932.0,,,
296,PT02M43.00S,2024-03-01T04:04:36.2Z,2,REGULAR,steal,,[],203932,,,1610612743,49,42,2024-03-01T04:04:37Z,2880000,False,,,0,,A. Gordon STEAL (2 STL),[203932],1610612743.0,DEN,,,,,,,Mid-Range,16-24 Left Center,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,
297,PT02M39.00S,2024-03-01T04:04:40.5Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629008,74.19513797634691,15.686274509803921,1610612743,52,42,2024-03-01T04:04:52Z,2890000,False,-172.0,190.0,1,right,M. Porter Jr. 25' 3PT running pullup (16 PTS) (A. Gordon 1 AST),"[1629008, 203932]",1610612743.0,DEN,running pullup,,,,,,Above the Break 3,24+ Left Center,25.61,Made,16.0,Porter Jr.,M. Porter Jr.,A. Gordon,203932.0,1.0,,,,,,,,,,,,,,,
299,PT02M19.00S,2024-03-01T04:05:00.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202704,,,1610612748,52,42,2024-03-01T04:57:58Z,2910000,False,,,0,,R. Jackson shooting personal FOUL (1 PF) (Rozier 2 FT),"[202704, 1626179]",1610612743.0,DEN,shooting,,,,,,In The Paint (Non-RA),8-16 Left,,,,Jackson,R. Jackson,,,,,,,,2714.0,1.0,0.0,Rozier,1626179.0,,,,,,
301,PT02M19.00S,2024-03-01T04:05:30.1Z,2,REGULAR,freethrow,1 of 2,[],1626179,,,1610612748,52,43,2024-03-01T04:58:09Z,2930000,False,,,0,,T. Rozier Free Throw 1 of 2 (5 PTS),[1626179],1610612748.0,MIA,,,,,,,,,,Made,5.0,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,
304,PT02M19.00S,2024-03-01T04:05:30.1Z,2,REGULAR,freethrow,2 of 2,[],1626179,,,1610612748,52,44,2024-03-01T04:58:09Z,2960000,False,,,0,,T. Rozier Free Throw 2 of 2 (6 PTS),[1626179],1610612748.0,MIA,,,,,,,,,,Made,6.0,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,
302,PT02M19.00S,2024-03-01T04:05:30.6Z,2,REGULAR,substitution,out,[],1631170,,,1610612743,52,44,2024-03-01T04:58:19Z,2965000,False,,,0,,SUB out: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,,,,,,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,
303,PT02M19.00S,2024-03-01T04:05:30.6Z,2,REGULAR,substitution,in,[],1628997,,,1610612743,52,44,2024-03-01T04:58:19Z,2967500,False,,,0,,SUB in: C. Martin,[1628997],1610612748.0,MIA,,,,,,,,,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,
305,PT02M00.00S,2024-03-01T04:06:14.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,87.86136662286465,61.029411764705884,1610612743,52,44,2024-03-01T04:06:19Z,2970000,False,55.0,62.0,1,right,MISS N. Jokic 8' turnaround Shot,[203999],1610612743.0,DEN,turnaround,,,,,,In The Paint (Non-RA),8-16 Right,8.26,Missed,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,
306,PT01M58.00S,2024-03-01T04:06:16.1Z,2,REGULAR,rebound,defensive,[],1626179,,,1610612748,52,44,2024-03-01T04:06:19Z,2980000,False,,,0,,T. Rozier REBOUND (Off:0 Def:3),[1626179],1610612748.0,MIA,,,,,,,In The Paint (Non-RA),8-16 Right,,,,Rozier,T. Rozier,,,,305.0,3.0,3.0,0.0,,,,,,,,,,,
307,PT01M44.00S,2024-03-01T04:06:29.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626179,15.850854139290407,40.44117647058824,1610612748,52,44,2024-03-01T04:06:43Z,2990000,False,48.0,96.0,1,left,MISS T. Rozier 10' pullup Shot,[1626179],1610612748.0,MIA,pullup,,,,,,In The Paint (Non-RA),8-16 Center,10.77,Missed,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,
308,PT01M42.00S,2024-03-01T04:06:31.2Z,2,REGULAR,rebound,defensive,[],1629008,,,1610612743,52,44,2024-03-01T04:06:34Z,3000000,False,,,0,,M. Porter Jr. REBOUND (Off:1 Def:5),[1629008],1610612743.0,DEN,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Porter Jr.,M. Porter Jr.,,,,307.0,6.0,5.0,1.0,,,,,,,,,,,
309,PT01M33.00S,2024-03-01T04:06:40.8Z,2,REGULAR,turnover,bad pass,[],203932,,,1610612743,52,44,2024-03-01T04:06:46Z,3010000,False,,,0,,A. Gordon bad pass TURNOVER (2 TO),"[203932, 1631107]",1610612743.0,DEN,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Gordon,A. Gordon,,,,,,,,,,,,,2.0,Jovic,1631107.0,,,
310,PT01M33.00S,2024-03-01T04:06:40.8Z,2,REGULAR,steal,,[],1631107,,,1610612748,52,44,2024-03-01T04:06:42Z,3020000,False,,,0,,N. Jovic STEAL (1 STL),[1631107],1610612748.0,MIA,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Jovic,N. Jovic,,,,,,,,,,,,,,,,,,
311,PT01M18.00S,2024-03-01T04:06:56.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1626179,27.94021024967148,18.872549019607842,1610612748,52,44,2024-03-01T04:07:02Z,3030000,False,156.0,210.0,1,left,MISS T. Rozier 26' 3PT,[1626179],1610612748.0,MIA,,,,,,,Above the Break 3,24+ Right Center,26.14,Missed,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,
312,PT01M14.00S,2024-03-01T04:07:00.3Z,2,REGULAR,rebound,offensive,[],202710,,,1610612748,52,44,2024-03-01T04:07:02Z,3040000,False,,,0,,J. Butler REBOUND (Off:1 Def:2),[202710],1610612748.0,MIA,,,,,,,Above the Break 3,24+ Right Center,,,,Butler,J. Butler,,,,311.0,3.0,2.0,1.0,,,,,,,,,,,
313,PT01M07.00S,2024-03-01T04:07:07.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1626179,8.229303547963205,43.627450980392155,1610612748,52,46,2024-03-01T04:07:12Z,3050000,False,32.0,25.0,1,left,T. Rozier driving finger roll Layup (8 PTS),[1626179],1610612748.0,MIA,driving finger roll,,,,,,Restricted Area,0-8 Center,4.05,Made,8.0,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,
314,PT01M02.00S,2024-03-01T04:07:15.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628997,,,1610612743,52,46,2024-03-01T04:07:22Z,3060000,False,,,0,,C. Martin personal FOUL (2 PF) (Porter Jr. 2 FT),"[1628997, 1629008]",1610612748.0,MIA,,,,,,,Above the Break 3,24+ Center,,,,Martin,C. Martin,,,,,,,,2714.0,2.0,0.0,Porter Jr.,1629008.0,,,,,,
316,PT01M02.00S,2024-03-01T04:07:52.4Z,2,REGULAR,freethrow,1 of 2,[],1629008,,,1610612743,53,46,2024-03-01T04:07:52Z,3080000,False,,,0,,M. Porter Jr. Free Throw 1 of 2 (17 PTS),[1629008],1610612743.0,DEN,,,,,,,,,,Made,17.0,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,
317,PT01M02.00S,2024-03-01T04:08:11.0Z,2,REGULAR,freethrow,2 of 2,[],1629008,,,1610612743,54,46,2024-03-01T04:08:11Z,3090000,False,,,0,,M. Porter Jr. Free Throw 2 of 2 (18 PTS),[1629008],1610612743.0,DEN,,,,,,,,,,Made,18.0,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,
318,PT00M42.60S,2024-03-01T04:08:35.8Z,2,REGULAR,3pt,Jump Shot,[],1626179,10.068988173455978,3.6764705882352944,1610612748,54,46,2024-03-01T04:08:41Z,3100000,False,232.0,42.0,1,left,MISS T. Rozier 3PT - blocked,"[1626179, 203484]",1610612748.0,MIA,,,,,,,Right Corner 3,24+ Right,23.54,Missed,,Rozier,T. Rozier,,,,,,,,,,,,,,,,Caldwell-Pope,203484.0,
319,PT00M42.60S,2024-03-01T04:08:35.8Z,2,REGULAR,block,,[],203484,,,1610612748,54,46,2024-03-01T04:08:38Z,3110000,False,,,0,,K. Caldwell-Pope BLOCK (1 BLK),[203484],1610612743.0,DEN,,,,,,,Right Corner 3,24+ Right,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,
320,PT00M40.50S,2024-03-01T04:08:37.9Z,2,REGULAR,rebound,defensive,[],203932,,,1610612743,54,46,2024-03-01T04:08:41Z,3120000,False,,,0,,A. Gordon REBOUND (Off:1 Def:2),[203932],1610612743.0,DEN,,,,,,,Right Corner 3,24+ Right,,,,Gordon,A. Gordon,,,,318.0,3.0,2.0,1.0,,,,,,,,,,,
321,PT00M37.00S,2024-03-01T04:08:42.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203484,94.1688567674113,47.549019607843135,1610612743,54,46,2024-03-01T04:08:51Z,3130000,False,-12.0,2.0,1,right,MISS K. Caldwell-Pope running Layup,[203484],1610612743.0,DEN,running,,,,,,Restricted Area,0-8 Center,1.25,Missed,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,
322,PT00M35.10S,2024-03-01T04:08:44.2Z,2,REGULAR,rebound,defensive,[],1631107,,,1610612748,54,46,2024-03-01T04:08:51Z,3140000,False,,,0,,N. Jovic REBOUND (Off:0 Def:2),[1631107],1610612748.0,MIA,,,,,,,Restricted Area,0-8 Center,,,,Jovic,N. Jovic,,,,321.0,2.0,2.0,0.0,,,,,,,,,,,
350,PT00M30.50S,2024-03-01T04:08:47.8Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1631107,8.229303547963205,48.28431372549019,1610612748,54,46,2024-03-01T04:25:33Z,3150000,False,9.0,25.0,1,left,MISS N. Jovic running Layup - blocked,"[1631107, 203999]",1610612748.0,MIA,running,,,,,,Restricted Area,0-8 Center,2.63,Missed,,Jovic,N. Jovic,,,,,,,,,,,,,,,,Jokic,203999.0,
351,PT00M30.50S,2024-03-01T04:08:47.8Z,2,REGULAR,block,,[],203999,,,1610612748,54,46,2024-03-01T04:22:12Z,3155000,False,,,0,,N. Jokic BLOCK (1 BLK),[203999],1610612743.0,DEN,,,,,,,Restricted Area,0-8 Center,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,
352,PT00M29.50S,2024-03-01T04:08:48.8Z,2,REGULAR,rebound,offensive,[],202710,,,1610612748,54,46,2024-03-01T04:25:33Z,3157500,False,,,0,,J. Butler REBOUND (Off:2 Def:2),[202710],1610612748.0,MIA,,,,,,,Restricted Area,0-8 Center,,,,Butler,J. Butler,,,,350.0,4.0,2.0,2.0,,,,,,,,,,,
324,PT00M28.50S,2024-03-01T04:08:53.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628997,5.206964520367937,94.11764705882352,1610612748,54,49,2024-03-01T04:22:12Z,3160000,False,-221.0,-4.0,1,left,C. Martin 3PT  (8 PTS) (J. Butler 2 AST),"[1628997, 202710]",1610612748.0,MIA,,,,,,,Left Corner 3,24+ Left,22.06,Made,8.0,Martin,C. Martin,J. Butler,202710.0,2.0,,,,,,,,,,,,,,,
326,PT00M06.30S,2024-03-01T04:09:16.1Z,2,REGULAR,turnover,lost ball,[],203999,,,1610612743,54,49,2024-03-01T04:09:23Z,3180000,False,,,0,,N. Jokic lost ball TURNOVER (2 TO),"[203999, 1631107]",1610612743.0,DEN,,,,,,,Mid-Range,8-16 Right,,,,Jokic,N. Jokic,,,,,,,,,,,,,2.0,Jovic,1631107.0,,,
327,PT00M06.30S,2024-03-01T04:09:16.1Z,2,REGULAR,steal,,[],1631107,,,1610612748,54,49,2024-03-01T04:09:20Z,3190000,False,,,0,,N. Jovic STEAL (2 STL),[1631107],1610612748.0,MIA,,,,,,,Mid-Range,8-16 Right,,,,Jovic,N. Jovic,,,,,,,,,,,,,,,,,,
328,PT00M04.10S,2024-03-01T04:09:20.8Z,2,REGULAR,turnover,bad pass,[],1626179,,,1610612748,54,49,2024-03-01T04:09:31Z,3200000,False,,,0,,T. Rozier bad pass TURNOVER (2 TO),"[1626179, 203484]",1610612748.0,MIA,,,,,,,Restricted Area,0-8 Center,,,,Rozier,T. Rozier,,,,,,,,,,,,,2.0,Caldwell-Pope,203484.0,,,
329,PT00M04.10S,2024-03-01T04:09:20.8Z,2,REGULAR,steal,,[],203484,,,1610612743,54,49,2024-03-01T04:09:22Z,3210000,False,,,0,,K. Caldwell-Pope STEAL (1 STL),[203484],1610612743.0,DEN,,,,,,,Restricted Area,0-8 Center,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,
330,PT00M04.10S,2024-03-01T04:09:27.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628389,,,1610612743,54,49,2024-03-01T04:26:01Z,3220000,False,,,0,,B. Adebayo shooting personal FOUL (2 PF) (Caldwell-Pope 2 FT),"[1628389, 203484]",1610612748.0,MIA,shooting,,,,,,In The Paint (Non-RA),8-16 Center,,,,Adebayo,B. Adebayo,,,,,,,,1629178.0,2.0,0.0,Caldwell-Pope,203484.0,,,,,,
332,PT00M04.10S,2024-03-01T04:09:54.3Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],203484,,,1610612743,55,49,2024-03-01T04:09:54Z,3240000,False,,,0,,K. Caldwell-Pope Free Throw 1 of 2 (12 PTS),[203484],1610612743.0,DEN,,,,,,,,,,Made,12.0,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,
333,PT00M04.10S,2024-03-01T04:09:54.8Z,2,REGULAR,substitution,out,[],203999,,,1610612743,55,49,2024-03-01T04:10:06Z,3250000,False,,,0,,SUB out: N. Jokic,[203999],1610612743.0,DEN,,,,,,,,,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,
334,PT00M04.10S,2024-03-01T04:09:54.8Z,2,REGULAR,substitution,out,[],1628997,,,1610612743,55,49,2024-03-01T04:10:06Z,3260000,False,,,0,,SUB out: C. Martin,[1628997],1610612748.0,MIA,,,,,,,,,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,
335,PT00M04.10S,2024-03-01T04:09:54.8Z,2,REGULAR,substitution,in,[],1630192,,,1610612743,55,49,2024-03-01T04:10:06Z,3270000,False,,,0,,SUB in: Z. Nnaji,[1630192],1610612743.0,DEN,,,,,,,,,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,
336,PT00M04.10S,2024-03-01T04:09:54.8Z,2,REGULAR,substitution,in,[],1629130,,,1610612743,55,49,2024-03-01T04:10:06Z,3280000,False,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,,,,,,,,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,
337,PT00M04.10S,2024-03-01T04:10:22.9Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],203484,,,1610612743,56,49,2024-03-01T04:10:22Z,3290000,False,,,0,,K. Caldwell-Pope Free Throw 2 of 2 (13 PTS),[203484],1610612743.0,DEN,,,,,,,,,,Made,13.0,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,
339,PT00M03.30S,2024-03-01T04:10:34.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202704,,,1610612748,56,49,2024-03-01T04:10:38Z,3310000,False,,,0,,R. Jackson personal FOUL (2 PF) (Rozier 2 FT),"[202704, 1626179]",1610612743.0,DEN,,,,,,,Above the Break 3,24+ Left Center,,,,Jackson,R. Jackson,,,,,,,,2714.0,2.0,0.0,Rozier,1626179.0,,,,,,
341,PT00M03.30S,2024-03-01T04:11:05.4Z,2,REGULAR,freethrow,1 of 2,[],1626179,,,1610612748,56,50,2024-03-01T04:11:05Z,3330000,False,,,0,,T. Rozier Free Throw 1 of 2 (9 PTS),[1626179],1610612748.0,MIA,,,,,,,,,,Made,9.0,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,
342,PT00M03.30S,2024-03-01T04:11:05.9Z,2,REGULAR,substitution,out,[],1630192,,,1610612748,56,50,2024-03-01T04:11:15Z,3340000,False,,,0,,SUB out: Z. Nnaji,[1630192],1610612743.0,DEN,,,,,,,,,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,
343,PT00M03.30S,2024-03-01T04:11:05.9Z,2,REGULAR,substitution,out,[],1629130,,,1610612748,56,50,2024-03-01T04:11:15Z,3350000,False,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,,,,,,,,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,
