actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
605,PT08M25.00S,2023-11-27T03:07:14.4Z,4,REGULAR,substitution,in,[],203999,,,1610612759,114,90,2023-11-27T03:07:29Z,5980000,False,,,0,,SUB in: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT08M25.00S,2023-11-27T03:07:14.4Z,4,REGULAR,substitution,in,[],203484,,,1610612759,114,90,2023-11-27T03:07:29Z,5990000,False,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT08M25.00S,2023-11-27T03:07:14.4Z,4,REGULAR,substitution,in,[],1630200,,,1610612759,114,90,2023-11-27T03:07:29Z,6000000,False,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT08M14.00S,2023-11-27T03:07:40.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630170,93.11760840998686,45.09803921568628,1610612759,114,92,2023-11-27T03:08:00Z,6010000,False,-25.0,12.0,1,right,D. Vassell cutting Layup (18 PTS) (Z. Collins 3 AST),"[1630170, 1628380]",1610612759.0,SAS,cutting,,,Vassell,D. Vassell,,,,,Restricted Area,0-8 Center,2.74,Made,18.0,Z. Collins,1628380.0,3.0,,,,,,,,,,,,,,
610,PT08M14.00S,2023-11-27T03:07:42.5Z,4,REGULAR,foul,personal,['1freethrow'],203999,,,1610612759,114,92,2023-11-27T03:08:40Z,6030000,False,,,0,,N. Jokic shooting personal FOUL (3 PF) (Vassell 1 FT),"[203999, 1630170]",1610612743.0,DEN,shooting,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,,,,,,,,1628954.0,3.0,0.0,Vassell,1630170.0,,,,,,,,
614,PT08M14.00S,2023-11-27T03:08:02.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,114,92,2023-11-27T03:08:09Z,6050000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT08M14.00S,2023-11-27T03:10:57.8Z,4,REGULAR,freethrow,1 of 1,[],1630170,,,1610612759,114,93,2023-11-27T03:10:57Z,6060000,False,,,0,,D. Vassell Free Throw 1 of 1 (19 PTS),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
616,PT07M58.00S,2023-11-27T03:11:17.0Z,4,REGULAR,2pt,Jump Shot,[],203999,7.966491458607096,25.98039215686275,1610612743,116,93,2023-11-27T03:11:27Z,6070000,False,120.0,22.0,1,left,N. Jokic 12' turnaround fadeaway Jump Shot (33 PTS) (K. Caldwell-Pope 5 AST),"[203999, 203484]",1610612743.0,DEN,turnaround fadeaway,,,Jokic,N. Jokic,,,,,Mid-Range,8-16 Right,12.22,Made,33.0,K. Caldwell-Pope,203484.0,5.0,,,,,,,,,,,,,,
618,PT07M50.00S,2023-11-27T03:11:24.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628380,84.1819973718791,49.50980392156863,1610612759,116,93,2023-11-27T03:11:30Z,6090000,False,-2.0,96.0,1,right,MISS Z. Collins 9' floating Shot,[1628380],1610612759.0,SAS,floating,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),8-16 Center,9.62,Missed,,,,,,,,,,,,,,,,,,
619,PT07M50.00S,2023-11-27T03:11:24.2Z,4,REGULAR,rebound,defensive,[],203999,,,1610612743,116,93,2023-11-27T03:11:30Z,6100000,False,,,0,,N. Jokic REBOUND (Off:4 Def:5),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,618.0,,,,,,,9.0,5.0,4.0,,,,
620,PT07M31.00S,2023-11-27T03:11:43.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203999,7.046649145860711,49.01960784313725,1610612743,118,93,2023-11-27T03:11:55Z,6110000,False,5.0,14.0,1,left,N. Jokic finger roll Layup (35 PTS) (P. Watson 2 AST),"[203999, 1631212]",1610612743.0,DEN,finger roll,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,1.45,Made,35.0,P. Watson,1631212.0,2.0,,,,,,,,,,,,,,
622,PT07M30.00S,2023-11-27T03:11:52.0Z,4,REGULAR,violation,delay-of-game,['team'],0,,,1610612759,118,93,2023-11-27T03:12:15Z,6130000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,1628954.0,,,,,,,,,,,,
623,PT07M20.00S,2023-11-27T03:12:13.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629640,90.75229960578186,46.32352941176471,1610612759,118,95,2023-11-27T03:12:25Z,6140000,False,-18.0,34.0,1,right,K. Johnson floating Jump Shot (9 PTS) (T. Jones 6 AST),"[1629640, 1630200]",1610612759.0,SAS,floating,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,3.9,Made,9.0,T. Jones,1630200.0,6.0,,,,,,,,,,,,,,
625,PT07M20.00S,2023-11-27T03:12:25.9Z,4,REGULAR,foul,personal,['1freethrow'],203484,,,1610612759,118,95,2023-11-27T03:12:49Z,6160000,False,,,0,,K. Caldwell-Pope shooting personal FOUL (2 PF) (Johnson 1 FT),"[203484, 1629640]",1610612743.0,DEN,shooting,,,Caldwell-Pope,K. Caldwell-Pope,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1162.0,2.0,0.0,Johnson,1629640.0,,,,,,,,
627,PT07M20.00S,2023-11-27T03:12:34.3Z,4,REGULAR,substitution,out,[],1631103,,,1610612759,118,95,2023-11-27T03:13:08Z,6180000,False,,,0,,SUB out: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT07M20.00S,2023-11-27T03:12:34.3Z,4,REGULAR,substitution,in,[],1630577,,,1610612759,118,95,2023-11-27T03:13:08Z,6190000,False,,,0,,SUB in: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT07M20.00S,2023-11-27T03:12:51.0Z,4,REGULAR,freethrow,1 of 1,[],1629640,,,1610612759,118,96,2023-11-27T03:13:08Z,6200000,False,,,0,,K. Johnson Free Throw 1 of 1 (10 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
632,PT07M02.00S,2023-11-27T03:13:15.4Z,4,REGULAR,2pt,Jump Shot,[],203999,20.71287779237845,43.872549019607845,1610612743,118,96,2023-11-27T03:14:20Z,6230000,False,31.0,142.0,1,left,MISS N. Jokic 14' step back Shot,[203999],1610612743.0,DEN,step back,,,Jokic,N. Jokic,,,,,Mid-Range,8-16 Center,14.55,Missed,,,,,,,,,,,,,,,,,,
633,PT07M02.00S,2023-11-27T03:13:15.4Z,4,REGULAR,rebound,defensive,[],1630170,,,1610612759,118,96,2023-11-27T03:13:44Z,6240000,False,,,0,,D. Vassell REBOUND (Off:0 Def:1),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Mid-Range,8-16 Center,,,,,,,632.0,,,,,,,1.0,1.0,0.0,,,,
634,PT06M55.00S,2023-11-27T03:13:22.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630200,92.9862023653088,51.225490196078425,1610612759,118,98,2023-11-27T03:14:43Z,6250000,False,6.0,13.0,1,right,T. Jones running Layup (8 PTS) (D. Vassell 3 AST),"[1630200, 1630170]",1610612759.0,SAS,running,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,1.47,Made,8.0,D. Vassell,1630170.0,3.0,,,,,,,,,,,,,,
636,PT06M42.00S,2023-11-27T03:13:35.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631128,10.463206307490145,46.32352941176471,1610612743,118,98,2023-11-27T03:15:04Z,6270000,False,18.0,46.0,1,left,MISS C. Braun driving floating bank Shot,[1631128],1610612743.0,DEN,driving floating bank,,,Braun,C. Braun,,,,,In The Paint (Non-RA),0-8 Center,4.95,Missed,,,,,,,,,,,,,,,,,,
637,PT06M42.00S,2023-11-27T03:13:35.5Z,4,REGULAR,rebound,offensive,[],1631128,,,1610612743,118,98,2023-11-27T03:13:57Z,6280000,False,,,0,,C. Braun REBOUND (Off:1 Def:3),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,636.0,,,,,,,4.0,3.0,1.0,,,,
638,PT06M39.00S,2023-11-27T03:13:38.9Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1631212,5.206964520367937,94.85294117647058,1610612743,118,98,2023-11-27T03:14:00Z,6290000,False,-224.0,-4.0,1,left,MISS P. Watson 3PT,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Left Corner 3,24+ Left,22.43,Missed,,,,,,,,,,,,,,,,,,
639,PT06M35.00S,2023-11-27T03:13:42.9Z,4,REGULAR,rebound,defensive,[],1628380,,,1610612759,118,98,2023-11-27T03:14:00Z,6300000,False,,,0,,Z. Collins REBOUND (Off:2 Def:2),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Left Corner 3,24+ Left,,,,,,,638.0,,,,,,,4.0,2.0,2.0,,,,
640,PT06M32.00S,2023-11-27T03:13:47.7Z,4,REGULAR,violation,kicked ball,[],203999,,,1610612759,118,98,2023-11-27T03:14:06Z,6310000,False,,,0,,N. Jokic kicked ball VIOLATION,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,1628954.0,,,,,,,,,,,,
641,PT06M32.00S,2023-11-27T03:13:53.0Z,4,REGULAR,substitution,out,[],1629008,,,1610612759,118,98,2023-11-27T03:14:04Z,6320000,False,,,0,,SUB out: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
642,PT06M32.00S,2023-11-27T03:13:53.0Z,4,REGULAR,substitution,out,[],1629640,,,1610612759,118,98,2023-11-27T03:14:04Z,6330000,False,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT06M32.00S,2023-11-27T03:13:53.0Z,4,REGULAR,substitution,out,[],1630170,,,1610612759,118,98,2023-11-27T03:14:04Z,6340000,False,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
644,PT06M32.00S,2023-11-27T03:13:53.0Z,4,REGULAR,substitution,in,[],202704,,,1610612759,118,98,2023-11-27T03:14:04Z,6350000,False,,,0,,SUB in: R. Jackson,[202704],1610612743.0,DEN,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
645,PT06M32.00S,2023-11-27T03:13:53.0Z,4,REGULAR,substitution,in,[],1628984,,,1610612759,118,98,2023-11-27T03:14:04Z,6360000,False,,,0,,SUB in: D. Graham,[1628984],1610612759.0,SAS,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,,
646,PT06M32.00S,2023-11-27T03:13:53.0Z,4,REGULAR,substitution,in,[],1630572,,,1610612759,118,98,2023-11-27T03:14:04Z,6370000,False,,,0,,SUB in: S. Mamukelashvili,[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT06M23.00S,2023-11-27T03:14:22.7Z,4,REGULAR,2pt,Jump Shot,[],1630200,82.60512483574244,74.01960784313727,1610612759,118,98,2023-11-27T03:14:36Z,6380000,False,120.0,111.0,1,right,MISS T. Jones 16' floating Shot,[1630200],1610612759.0,SAS,floating,,,Jones,T. Jones,,,,,Mid-Range,16-24 Right Center,16.35,Missed,,,,,,,,,,,,,,,,,,
648,PT06M20.00S,2023-11-27T03:14:25.7Z,4,REGULAR,rebound,defensive,[],203999,,,1610612743,118,98,2023-11-27T03:14:29Z,6390000,False,,,0,,N. Jokic REBOUND (Off:4 Def:6),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Mid-Range,16-24 Right Center,,,,,,,647.0,,,,,,,10.0,6.0,4.0,,,,
649,PT05M57.00S,2023-11-27T03:14:47.9Z,4,REGULAR,2pt,Jump Shot,[],203999,27.283180026281208,53.92156862745098,1610612743,118,98,2023-11-27T03:16:44Z,6400000,False,-20.0,204.0,1,left,MISS N. Jokic 20' step back Shot,[203999],1610612743.0,DEN,step back,,,Jokic,N. Jokic,,,,,Mid-Range,16-24 Center,20.49,Missed,,,,,,,,,,,,,,,,,,
650,PT05M57.00S,2023-11-27T03:14:47.9Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612743,118,98,2023-11-27T04:12:34Z,6410000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Mid-Range,16-24 Center,,,,,,,649.0,,,,,,,,,,,,,
740,PT05M57.00S,2023-11-27T03:14:53.2Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612743,118,98,2023-11-27T04:13:51Z,6420000,False,,,0,,DEN shot clock Team TURNOVER,[],1610612743.0,DEN,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1162.0,,,,,,,,,,,,
652,PT05M57.00S,2023-11-27T03:14:58.6Z,4,REGULAR,substitution,out,[],1628380,,,1610612759,118,98,2023-11-27T04:13:51Z,6430000,False,,,0,,SUB out: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
653,PT05M57.00S,2023-11-27T03:14:58.6Z,4,REGULAR,substitution,in,[],1629646,,,1610612759,118,98,2023-11-27T04:13:51Z,6440000,False,,,0,,SUB in: C. Bassey,[1629646],1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,
655,PT05M42.00S,2023-11-27T03:15:32.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630200,93.9060446780552,47.794117647058826,1610612759,118,100,2023-11-27T04:13:51Z,6450000,False,-11.0,5.0,1,right,T. Jones driving finger roll Layup (10 PTS),[1630200],1610612759.0,SAS,driving finger roll,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,1.2,Made,10.0,,,,,,,,,,,,,,,,,
656,PT05M27.00S,2023-11-27T03:15:47.2Z,4,REGULAR,2pt,Jump Shot,[],1631212,20.844283837056505,49.754901960784316,1610612743,118,100,2023-11-27T03:15:53Z,6460000,False,1.0,143.0,1,left,MISS P. Watson 14' pullup Shot,[1631212],1610612743.0,DEN,pullup,,,Watson,P. Watson,,,,,Mid-Range,8-16 Center,14.34,Missed,,,,,,,,,,,,,,,,,,
657,PT05M24.00S,2023-11-27T03:15:50.2Z,4,REGULAR,rebound,defensive,[],1630200,,,1610612759,118,100,2023-11-27T03:15:53Z,6470000,False,,,0,,T. Jones REBOUND (Off:0 Def:4),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,Mid-Range,8-16 Center,,,,,,,656.0,,,,,,,4.0,4.0,0.0,,,,
658,PT05M15.00S,2023-11-27T03:15:59.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628984,93.64323258869908,46.32352941176471,1610612759,118,102,2023-11-27T03:16:12Z,6480000,False,-18.0,7.0,1,right,D. Graham driving finger roll Layup (2 PTS) (S. Mamukelashvili 1 AST),"[1628984, 1630572]",1610612759.0,SAS,driving finger roll,,,Graham,D. Graham,,,,,Restricted Area,0-8 Center,1.98,Made,2.0,S. Mamukelashvili,1630572.0,1.0,,,,,,,,,,,,,,
660,PT05M15.00S,2023-11-27T03:16:05.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,118,102,2023-11-27T03:16:05Z,6500000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661,PT05M15.00S,2023-11-27T03:18:31.7Z,4,REGULAR,substitution,out,[],1631128,,,1610612743,118,102,2023-11-27T03:18:56Z,6510000,False,,,0,,SUB out: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
662,PT05M15.00S,2023-11-27T03:18:31.7Z,4,REGULAR,substitution,out,[],1631212,,,1610612743,118,102,2023-11-27T03:18:56Z,6520000,False,,,0,,SUB out: P. Watson,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,
663,PT05M15.00S,2023-11-27T03:18:31.7Z,4,REGULAR,substitution,out,[],1630200,,,1610612743,118,102,2023-11-27T03:18:56Z,6530000,False,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
664,PT05M15.00S,2023-11-27T03:18:31.7Z,4,REGULAR,substitution,in,[],203200,,,1610612743,118,102,2023-11-27T03:18:56Z,6540000,False,,,0,,SUB in: J. Holiday,[203200],1610612743.0,DEN,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
665,PT05M15.00S,2023-11-27T03:18:31.7Z,4,REGULAR,substitution,in,[],1629008,,,1610612743,118,102,2023-11-27T03:18:56Z,6550000,False,,,0,,SUB in: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT05M15.00S,2023-11-27T03:18:31.7Z,4,REGULAR,substitution,in,[],1631103,,,1610612743,118,102,2023-11-27T03:18:56Z,6560000,False,,,0,,SUB in: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT05M03.00S,2023-11-27T03:19:02.7Z,4,REGULAR,3pt,Jump Shot,[],202704,28.51511169513798,77.22886029411765,1610612743,121,102,2023-11-27T03:19:53Z,6570000,False,-136.0,216.0,1,left,R. Jackson 25' 3PT  (20 PTS) (N. Jokic 9 AST),"[202704, 203999]",1610612743.0,DEN,,,,Jackson,R. Jackson,,,,,Above the Break 3,24+ Left Center,25.49,Made,20.0,N. Jokic,203999.0,9.0,,,,,,,,,,,,,,
669,PT04M45.00S,2023-11-27T03:19:54.1Z,4,REGULAR,jumpball,recovered,[],1631103,,,1610612759,121,102,2023-11-27T03:19:54Z,6590000,False,,,0,,Jump Ball C. Bassey vs. J. Holiday: Tip to M. Branham,"[1631103, 1629646, 203200]",1610612759.0,SAS,heldball,M. Branham,1631103.0,Branham,M. Branham,Bassey,1629646.0,Holiday,203200.0,,,,,,,,,,,,,,,,,,,,,,
672,PT04M38.00S,2023-11-27T03:20:05.4Z,4,REGULAR,foul,personal,['3freethrow'],203484,,,1610612759,121,102,2023-11-27T03:20:11Z,6620000,False,,,0,,K. Caldwell-Pope shooting personal FOUL (3 PF) (Champagnie 3 FT),"[203484, 1630577]",1610612743.0,DEN,shooting,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Left Corner 3,24+ Left,,,,,,,,1628954.0,3.0,0.0,Champagnie,1630577.0,,,,,,,,
674,PT04M38.00S,2023-11-27T03:20:34.9Z,4,REGULAR,freethrow,1 of 3,[],1630577,,,1610612759,121,102,2023-11-27T03:20:34Z,6640000,False,,,0,,MISS J. Champagnie Free Throw 1 of 3,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
675,PT04M38.00S,2023-11-27T03:20:34.9Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612759,121,102,2023-11-27T03:20:34Z,6650000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,674.0,,,,,,,,,,,,,
676,PT04M38.00S,2023-11-27T03:20:54.1Z,4,REGULAR,freethrow,2 of 3,[],1630577,,,1610612759,121,102,2023-11-27T03:20:54Z,6660000,False,,,0,,MISS J. Champagnie Free Throw 2 of 3,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
677,PT04M38.00S,2023-11-27T03:20:54.1Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612759,121,102,2023-11-27T03:20:54Z,6670000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,676.0,,,,,,,,,,,,,
678,PT04M38.00S,2023-11-27T03:21:11.3Z,4,REGULAR,freethrow,3 of 3,[],1630577,,,1610612759,121,103,2023-11-27T03:21:11Z,6680000,False,,,0,,J. Champagnie Free Throw 3 of 3 (7 PTS),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
679,PT04M19.00S,2023-11-27T03:21:30.9Z,4,REGULAR,3pt,Jump Shot,[],1629008,30.436925098554536,27.941176470588236,1610612743,121,103,2023-11-27T03:21:36Z,6690000,False,110.0,234.0,1,left,MISS M. Porter Jr. 25' step back 3PT,[1629008],1610612743.0,DEN,step back,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Right Center,25.83,Missed,,,,,,,,,,,,,,,,,,
680,PT04M16.00S,2023-11-27T03:21:33.9Z,4,REGULAR,rebound,defensive,[],1629646,,,1610612759,121,103,2023-11-27T03:21:36Z,6700000,False,,,0,,C. Bassey REBOUND (Off:2 Def:3),[1629646],1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,Above the Break 3,24+ Right Center,,,,,,,679.0,,,,,,,5.0,3.0,2.0,,,,
681,PT04M10.00S,2023-11-27T03:21:39.9Z,4,REGULAR,3pt,Jump Shot,[],1631103,69.59592641261499,73.0392156862745,1610612759,121,106,2023-11-27T03:21:44Z,6710000,False,115.0,233.0,1,right,M. Branham 26' 3PT pullup (10 PTS),[1631103],1610612759.0,SAS,pullup,,,Branham,M. Branham,,,,,Above the Break 3,24+ Right Center,26.02,Made,10.0,,,,,,,,,,,,,,,,,
683,PT03M46.00S,2023-11-27T03:22:35.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203999,6.1268068331143235,54.90196078431373,1610612743,121,106,2023-11-27T03:22:51Z,6730000,False,-25.0,5.0,1,left,MISS N. Jokic cutting Layup - blocked,"[203999, 1630577]",1610612743.0,DEN,cutting,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,2.5,Missed,,,,,,,,,,,,,,,Champagnie,1630577.0,,
684,PT03M46.00S,2023-11-27T03:22:35.3Z,4,REGULAR,block,,[],1630577,,,1610612743,121,106,2023-11-27T03:22:38Z,6740000,False,,,0,,J. Champagnie BLOCK (1 BLK),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
685,PT03M46.00S,2023-11-27T03:22:35.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612743,121,106,2023-11-27T03:22:41Z,6750000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,683.0,,,,,,,,,,,,,
687,PT03M42.00S,2023-11-27T03:22:56.9Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629008,4.944152431011826,95.09803921568627,1610612743,124,106,2023-11-27T03:23:00Z,6770000,False,-225.0,-6.0,1,left,M. Porter Jr. 3PT  (25 PTS) (K. Caldwell-Pope 6 AST),"[1629008, 203484]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Left Corner 3,24+ Left,22.56,Made,25.0,K. Caldwell-Pope,203484.0,6.0,,,,,,,,,,,,,,
689,PT03M20.00S,2023-11-27T03:23:19.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631103,94.03745072273325,55.14705882352941,1610612759,124,108,2023-11-27T03:23:23Z,6790000,False,26.0,4.0,1,right,M. Branham driving Layup (12 PTS) (D. Graham 1 AST),"[1631103, 1628984]",1610612759.0,SAS,driving,,,Branham,M. Branham,,,,,Restricted Area,0-8 Center,2.59,Made,12.0,D. Graham,1628984.0,1.0,,,,,,,,,,,,,,
691,PT03M04.00S,2023-11-27T03:23:35.1Z,4,REGULAR,turnover,bad pass,[],203999,,,1610612743,124,108,2023-11-27T03:23:39Z,6810000,False,,,0,,N. Jokic bad pass TURNOVER (5 TO),"[203999, 1630572]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,5.0,,,,,,Mamukelashvili,1630572.0
692,PT03M04.00S,2023-11-27T03:23:35.1Z,4,REGULAR,steal,,[],1630572,,,1610612759,124,108,2023-11-27T03:23:37Z,6820000,False,,,0,,S. Mamukelashvili STEAL (1 STL),[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
693,PT02M53.00S,2023-11-27T03:23:46.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1631103,67.49342969776609,43.38235294117647,1610612759,124,111,2023-11-27T03:23:51Z,6830000,False,-33.0,253.0,1,right,M. Branham 25' 3PT  (15 PTS) (S. Mamukelashvili 2 AST),"[1631103, 1630572]",1610612759.0,SAS,,,,Branham,M. Branham,,,,,Above the Break 3,24+ Center,25.53,Made,15.0,S. Mamukelashvili,1630572.0,2.0,,,,,,,,,,,,,,
695,PT02M23.00S,2023-11-27T03:24:15.7Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],203999,5.338370565045992,52.20588235294118,1610612743,124,111,2023-11-27T03:24:53Z,6850000,False,-11.0,-2.0,1,left,MISS N. Jokic driving Hook,[203999],1610612743.0,DEN,driving,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,1.12,Missed,,,,,,,,,,,,,,,,,,
696,PT02M22.00S,2023-11-27T03:24:16.7Z,4,REGULAR,rebound,offensive,[],203999,,,1610612743,124,111,2023-11-27T03:24:53Z,6860000,False,,,0,,N. Jokic REBOUND (Off:5 Def:6),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,,,,,,,695.0,,,,,,,11.0,6.0,5.0,,,,
697,PT02M21.00S,2023-11-27T03:24:17.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203999,6.1268068331143235,50.49019607843137,1610612743,126,111,2023-11-27T03:24:22Z,6870000,False,-2.0,5.0,1,left,N. Jokic putback Layup (37 PTS),[203999],1610612743.0,DEN,putback,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,0.57,Made,37.0,,,,,,,,,,,,,,,,,
