actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
435,PT09M23.00S,2024-01-30T03:23:43.5Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203507,7.884362680683312,48.06219362745098,1610612749,58,63,2024-01-30T03:42:34Z,3225000,False,10.0,22.0,1,left,MISS G. Antetokounmpo running Layup - blocked,"[203507, 203999]",1610612749.0,MIL,running,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,2.37,Missed,,,,,,Jokic,203999.0,,,,,,,,,,,
436,PT09M23.00S,2024-01-30T03:23:43.5Z,3,REGULAR,block,,[],203999,,,1610612749,58,63,2024-01-30T03:41:37Z,3227500,False,,,0,,N. Jokic BLOCK (1 BLK),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
437,PT09M23.00S,2024-01-30T03:23:43.5Z,3,REGULAR,rebound,offensive,[],203507,,,1610612749,58,63,2024-01-30T03:42:14Z,3228750,False,,,0,,G. Antetokounmpo REBOUND (Off:2 Def:7),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,435.0,9.0,7.0,2.0,,,,,,,,,,,,,,
340,PT09M19.00S,2024-01-30T03:23:48.4Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203114,24.655059132720105,12.745098039215685,1610612749,58,63,2024-01-30T03:41:37Z,3230000,False,186.0,179.0,1,left,MISS K. Middleton 25' 3PT,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Right Center,25.86,Missed,,,,,,,,,,,,,,,,,,
341,PT09M14.00S,2024-01-30T03:23:53.4Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,58,63,2024-01-30T03:23:57Z,3240000,False,,,0,,N. Jokic REBOUND (Off:0 Def:7),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Above the Break 3,24+ Right Center,,,340.0,7.0,7.0,0.0,,,,,,,,,,,,,,
342,PT09M09.00S,2024-01-30T03:23:58.6Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",203999,94.30026281208936,53.92156862745098,1610612743,60,63,2024-01-30T03:43:02Z,3250000,False,20.0,1.0,1,right,N. Jokic running DUNK (11 PTS) (A. Gordon 1 AST),"[203999, 203932]",1610612743.0,DEN,running,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,1.96,Made,,,,,11.0,,,A. Gordon,203932.0,1.0,,,,,,,,
345,PT08M49.00S,2024-01-30T03:24:18.7Z,3,REGULAR,turnover,bad pass,[],203081,,,1610612749,60,63,2024-01-30T03:44:14Z,3280000,False,,,0,,D. Lillard bad pass TURNOVER (2 TO),"[203081, 203999]",1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,2.0,Jokic,203999.0
346,PT08M49.00S,2024-01-30T03:24:18.7Z,3,REGULAR,steal,,[],203999,,,1610612743,60,63,2024-01-30T03:24:27Z,3290000,False,,,0,,N. Jokic STEAL (2 STL),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
347,PT08M49.00S,2024-01-30T03:24:31.3Z,3,REGULAR,foul,personal,[],201572,,,1610612743,60,63,2024-01-30T03:24:38Z,3300000,False,,,0,,B. Lopez personal FOUL (2 PF),"[201572, 203999]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,1146.0,2.0,0.0,Jokic,203999.0,,,
351,PT08M33.00S,2024-01-30T03:26:44.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203932,83.919185282523,2.941176470588235,1610612743,63,63,2024-01-30T03:45:12Z,3330000,False,-235.0,99.0,1,right,A. Gordon 25' 3PT  (6 PTS) (N. Jokic 7 AST),"[203932, 203999]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Above the Break 3,24+ Left Center,25.52,Made,,,,,6.0,,,N. Jokic,203999.0,7.0,,,,,,,,
353,PT08M17.00S,2024-01-30T03:27:01.8Z,3,REGULAR,turnover,bad pass,[],203114,,,1610612749,63,63,2024-01-30T03:27:06Z,3350000,False,,,0,,K. Middleton bad pass TURNOVER (3 TO),"[203114, 1627750]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,3.0,Murray,1627750.0
354,PT08M17.00S,2024-01-30T03:27:01.8Z,3,REGULAR,steal,,[],1627750,,,1610612743,63,63,2024-01-30T03:27:04Z,3360000,False,,,0,,J. Murray STEAL (1 STL),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
355,PT08M12.00S,2024-01-30T03:27:06.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627750,92.9862023653088,45.83333333333333,1610612743,63,63,2024-01-30T03:46:19Z,3370000,False,-21.0,13.0,1,right,MISS J. Murray running Layup,[1627750],1610612743.0,DEN,running,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,2.47,Missed,,,,,,,,,,,,,,,,,,
356,PT08M08.00S,2024-01-30T03:27:09.9Z,3,REGULAR,rebound,offensive,[],1627750,,,1610612743,63,63,2024-01-30T03:27:09Z,3380000,False,,,0,,J. Murray REBOUND (Off:1 Def:1),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,,,355.0,2.0,1.0,1.0,,,,,,,,,,,,,,
357,PT08M06.00S,2024-01-30T03:27:12.0Z,3,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1629008,71.74770039421814,39.06632965686275,1610612743,63,63,2024-01-30T03:27:19Z,3390000,False,-55.0,213.0,1,right,MISS M. Porter Jr. 22' Jump Shot,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,16-24 Center,22.0,Missed,,,,,,,,,,,,,,,,,,
358,PT08M04.00S,2024-01-30T03:27:14.0Z,3,REGULAR,rebound,defensive,[],203114,,,1610612749,63,63,2024-01-30T03:27:18Z,3400000,False,,,0,,K. Middleton REBOUND (Off:0 Def:6),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Mid-Range,16-24 Left Center,,,357.0,6.0,6.0,0.0,,,,,,,,,,,,,,
360,PT07M55.00S,2024-01-30T03:27:26.5Z,3,REGULAR,foul,personal,[],1629008,,,1610612749,63,63,2024-01-30T03:27:52Z,3410000,False,,,0,,M. Porter Jr. personal FOUL (2 PF),"[1629008, 203507]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,1628159.0,2.0,0.0,Antetokounmpo,203507.0,,,
362,PT07M50.00S,2024-01-30T03:27:48.3Z,3,REGULAR,foul,personal,[],203484,,,1610612749,63,63,2024-01-30T03:28:17Z,3430000,False,,,0,,K. Caldwell-Pope personal FOUL (1 PF),"[203484, 203081]",1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,1628159.0,1.0,0.0,Lillard,203081.0,,,
364,PT07M38.00S,2024-01-30T03:28:16.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203507,5.601182654402102,51.71568627450981,1610612749,63,65,2024-01-30T03:28:22Z,3450000,False,-9.0,0.0,1,left,G. Antetokounmpo Layup (14 PTS) (D. Lillard 5 AST),"[203507, 203081]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,0.86,Made,,,,,14.0,,,D. Lillard,203081.0,5.0,,,,,,,,
365,PT07M27.00S,2024-01-30T03:28:27.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203484,92.59198423127464,48.77450980392157,1610612743,65,65,2024-01-30T03:28:35Z,3460000,False,-6.0,17.0,1,right,K. Caldwell-Pope reverse Layup (8 PTS) (N. Jokic 8 AST),"[203484, 203999]",1610612743.0,DEN,reverse,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Restricted Area,0-8 Center,1.82,Made,,,,,8.0,,,N. Jokic,203999.0,8.0,,,,,,,,
367,PT07M18.00S,2024-01-30T03:28:37.6Z,3,REGULAR,turnover,bad pass,[],203081,,,1610612749,65,65,2024-01-30T03:28:42Z,3480000,False,,,0,,D. Lillard bad pass TURNOVER (3 TO),"[203081, 203999]",1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,3.0,Jokic,203999.0
368,PT07M18.00S,2024-01-30T03:28:37.6Z,3,REGULAR,steal,,[],203999,,,1610612743,65,65,2024-01-30T03:28:40Z,3490000,False,,,0,,N. Jokic STEAL (3 STL),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
369,PT07M12.00S,2024-01-30T03:28:42.2Z,3,REGULAR,turnover,lost ball,[],203999,,,1610612743,65,65,2024-01-30T03:49:01Z,3500000,False,,,0,,N. Jokic lost ball TURNOVER (2 TO),"[203999, 203507]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,2.0,Antetokounmpo,203507.0
370,PT07M12.00S,2024-01-30T03:28:42.2Z,3,REGULAR,steal,,[],203507,,,1610612749,65,65,2024-01-30T03:28:44Z,3510000,False,,,0,,G. Antetokounmpo STEAL (1 STL),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
371,PT07M09.00S,2024-01-30T03:28:46.0Z,3,REGULAR,turnover,bad pass,[],203507,,,1610612749,65,65,2024-01-30T03:28:50Z,3520000,False,,,0,,G. Antetokounmpo bad pass TURNOVER (1 TO),"[203507, 1627750]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,1.0,Murray,1627750.0
372,PT07M09.00S,2024-01-30T03:28:46.0Z,3,REGULAR,steal,,[],1627750,,,1610612743,65,65,2024-01-30T03:28:48Z,3530000,False,,,0,,J. Murray STEAL (2 STL),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
373,PT07M03.00S,2024-01-30T03:28:54.9Z,3,REGULAR,foul,personal,['2freethrow'],203081,,,1610612743,65,65,2024-01-30T03:29:09Z,3540000,False,,,0,,D. Lillard shooting personal FOUL (2 PF) (Gordon 2 FT),"[203081, 203932]",1610612749.0,MIL,shooting,,,Lillard,D. Lillard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,203592.0,2.0,0.0,Gordon,203932.0,,,
376,PT07M03.00S,2024-01-30T03:29:26.1Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],203932,,,1610612743,66,65,2024-01-30T03:29:26Z,3560000,False,,,0,,A. Gordon Free Throw 1 of 2 (7 PTS),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
377,PT07M03.00S,2024-01-30T03:29:42.1Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],203932,,,1610612743,67,65,2024-01-30T03:29:42Z,3570000,False,,,0,,A. Gordon Free Throw 2 of 2 (8 PTS),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
378,PT06M50.00S,2024-01-30T03:29:55.5Z,3,REGULAR,turnover,bad pass,[],203081,,,1610612749,67,65,2024-01-30T03:30:01Z,3580000,False,,,0,,D. Lillard bad pass TURNOVER (4 TO),"[203081, 203484]",1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,4.0,Caldwell-Pope,203484.0
379,PT06M50.00S,2024-01-30T03:29:55.5Z,3,REGULAR,steal,,[],203484,,,1610612743,67,65,2024-01-30T03:51:32Z,3590000,False,,,0,,K. Caldwell-Pope STEAL (1 STL),[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
382,PT06M50.00S,2024-01-30T03:30:10.4Z,3,REGULAR,foul,personal,[],203114,,,1610612743,67,65,2024-01-30T03:33:31Z,3620000,False,,,0,,K. Middleton personal FOUL (2 PF),"[203114, 1629008]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,1146.0,2.0,0.0,Porter Jr.,1629008.0,,,
386,PT06M50.00S,2024-01-30T03:31:11.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,67,65,2024-01-30T03:31:49Z,3640000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT06M32.00S,2024-01-30T03:33:14.7Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203999,91.67214191852825,47.549019607843135,1610612743,67,65,2024-01-30T03:33:26Z,3670000,False,-12.0,26.0,1,right,MISS N. Jokic turnaround Shot,[203999],1610612743.0,DEN,turnaround,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,2.86,Missed,,,,,,,,,,,,,,,,,,
388,PT06M30.00S,2024-01-30T03:33:16.7Z,3,REGULAR,rebound,defensive,[],203507,,,1610612749,67,65,2024-01-30T03:33:26Z,3680000,False,,,0,,G. Antetokounmpo REBOUND (Off:2 Def:8),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,387.0,10.0,8.0,2.0,,,,,,,,,,,,,,
390,PT06M15.00S,2024-01-30T03:33:39.4Z,3,REGULAR,foul,personal,['2freethrow'],203932,,,1610612749,67,65,2024-01-30T03:34:55Z,3700000,False,,,0,,A. Gordon shooting personal FOUL (2 PF) (Antetokounmpo 2 FT),"[203932, 203507]",1610612743.0,DEN,shooting,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1628159.0,2.0,0.0,Antetokounmpo,203507.0,,,
392,PT06M15.00S,2024-01-30T03:34:19.2Z,3,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,67,65,2024-01-30T03:34:19Z,3720000,False,,,0,,MISS G. Antetokounmpo Free Throw 1 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
393,PT06M15.00S,2024-01-30T03:34:19.2Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,67,65,2024-01-30T03:34:19Z,3730000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,392.0,,,,,,,,,,,,,,,,,
394,PT06M15.00S,2024-01-30T03:34:52.3Z,3,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,67,66,2024-01-30T03:34:52Z,3740000,False,,,0,,G. Antetokounmpo Free Throw 2 of 2 (15 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,,,,,15.0,,,,,,,,,,,,,
428,PT05M56.00S,2024-01-30T03:35:14.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203999,93.69250985545335,49.06556372549019,1610612743,67,66,2024-01-30T03:55:15Z,3765000,False,-5.0,7.0,1,right,MISS N. Jokic driving Layup - blocked,"[203999, 1627736]",1610612743.0,DEN,driving,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,0.83,Missed,,,,,,Beasley,1627736.0,,,,,,,,,,,
429,PT05M56.00S,2024-01-30T03:35:14.4Z,3,REGULAR,block,,[],1627736,,,1610612743,67,66,2024-01-30T03:40:32Z,3767500,False,,,0,,M. Beasley BLOCK (1 BLK),[1627736],1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
430,PT05M56.00S,2024-01-30T03:35:14.4Z,3,REGULAR,rebound,defensive,[],203507,,,1610612749,67,66,2024-01-30T03:40:32Z,3768750,False,,,0,,G. Antetokounmpo REBOUND (Off:2 Def:9),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,428.0,11.0,9.0,2.0,,,,,,,,,,,,,,
397,PT05M53.00S,2024-01-30T03:35:16.2Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",203507,6.389618922470433,47.794117647058826,1610612749,67,68,2024-01-30T03:56:10Z,3770000,False,11.0,8.0,1,left,G. Antetokounmpo running DUNK (17 PTS) (K. Middleton 2 AST),"[203507, 203114]",1610612749.0,MIL,running,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,1.34,Made,,,,,17.0,,,K. Middleton,203114.0,2.0,,,,,,,,
399,PT05M31.00S,2024-01-30T03:35:37.4Z,3,REGULAR,2pt,Jump Shot,[],1629008,96.05781865965835,9.826899509803921,1610612743,69,68,2024-01-30T03:35:47Z,3790000,False,-201.0,-15.0,1,right,M. Porter Jr. 20' Jump Shot (9 PTS) (J. Murray 4 AST),"[1629008, 1627750]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,16-24 Left,20.15,Made,,,,,9.0,,,J. Murray,1627750.0,4.0,,,,,,,,
400,PT05M11.00S,2024-01-30T03:35:58.0Z,3,REGULAR,3pt,Jump Shot,[],1627736,4.418528252299605,94.85294117647058,1610612749,69,68,2024-01-30T03:59:43Z,3800000,False,-224.0,-11.0,1,left,MISS M. Beasley 3PT,[1627736],1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,Left Corner 3,24+ Left,22.46,Missed,,,,,,,,,,,,,,,,,,
401,PT05M10.00S,2024-01-30T03:35:59.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612749,69,68,2024-01-30T03:59:43Z,3810000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Left Corner 3,24+ Left,,,400.0,,,,,,,,,,,,,,,,,
402,PT05M10.00S,2024-01-30T03:36:10.1Z,3,REGULAR,substitution,out,[],1627750,,,1610612749,69,68,2024-01-30T03:36:16Z,3820000,False,,,0,,SUB out: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT05M10.00S,2024-01-30T03:36:10.1Z,3,REGULAR,substitution,out,[],203507,,,1610612749,69,68,2024-01-30T03:36:16Z,3830000,False,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT05M10.00S,2024-01-30T03:36:10.1Z,3,REGULAR,substitution,in,[],202704,,,1610612749,69,68,2024-01-30T03:36:16Z,3840000,False,,,0,,SUB in: R. Jackson,[202704],1610612743.0,DEN,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT05M10.00S,2024-01-30T03:36:10.1Z,3,REGULAR,substitution,in,[],1626171,,,1610612749,69,68,2024-01-30T03:36:16Z,3850000,False,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT05M01.00S,2024-01-30T03:36:29.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203081,12.828515111695138,1.715686274509804,1610612749,69,68,2024-01-30T04:00:30Z,3860000,False,241.0,68.0,1,left,MISS D. Lillard 25' 3PT,[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Right Corner 3,24+ Right,25.08,Missed,,,,,,,,,,,,,,,,,,
407,PT04M58.00S,2024-01-30T03:36:32.3Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,69,68,2024-01-30T03:37:08Z,3870000,False,,,0,,N. Jokic REBOUND (Off:0 Def:8),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Right Corner 3,24+ Right,,,406.0,8.0,8.0,0.0,,,,,,,,,,,,,,
408,PT04M43.00S,2024-01-30T03:36:47.2Z,3,REGULAR,2pt,Jump Shot,[],203484,76.5604467805519,32.84313725490196,1610612743,69,68,2024-01-30T04:00:54Z,3880000,False,-86.0,168.0,1,right,MISS K. Caldwell-Pope 18' pullup Shot,[203484],1610612743.0,DEN,pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,16-24 Left Center,18.85,Missed,,,,,,,,,,,,,,,,,,
409,PT04M39.00S,2024-01-30T03:36:51.2Z,3,REGULAR,rebound,defensive,[],1626171,,,1610612749,69,68,2024-01-30T03:37:11Z,3890000,False,,,0,,B. Portis REBOUND (Off:2 Def:7),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Mid-Range,16-24 Left Center,,,408.0,9.0,7.0,2.0,,,,,,,,,,,,,,
585,PT04M36.00S,2024-01-30T03:36:52.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203081,8.722076215505908,62.254901960784316,1610612749,69,68,2024-01-30T04:05:19Z,3892500,False,-61.0,29.0,1,left,MISS D. Lillard 6' driving Layup - blocked,"[203081, 203999]",1610612749.0,MIL,driving,,,Lillard,D. Lillard,,,,,In The Paint (Non-RA),0-8 Center,6.8,Missed,,,,,,Jokic,203999.0,,,,,,,,,,,
586,PT04M36.00S,2024-01-30T03:36:52.8Z,3,REGULAR,block,,[],203999,,,1610612749,69,68,2024-01-30T04:05:19Z,3893750,False,,,0,,N. Jokic BLOCK (2 BLK),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
587,PT04M36.00S,2024-01-30T03:36:52.8Z,3,REGULAR,rebound,defensive,[],203932,,,1610612743,69,68,2024-01-30T04:05:19Z,3894375,False,,,0,,A. Gordon REBOUND (Off:2 Def:3),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,In The Paint (Non-RA),0-8 Center,,,585.0,5.0,3.0,2.0,,,,,,,,,,,,,,
412,PT04M30.00S,2024-01-30T03:37:08.9Z,3,REGULAR,foul,personal,['2freethrow'],203114,,,1610612743,69,68,2024-01-30T03:37:20Z,3920000,False,,,0,,K. Middleton shooting personal FOUL (3 PF) (Jokic 2 FT),"[203114, 203999]",1610612749.0,MIL,shooting,,,Middleton,K. Middleton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1628159.0,3.0,0.0,Jokic,203999.0,,,
414,PT04M30.00S,2024-01-30T03:37:25.9Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],203999,,,1610612743,69,68,2024-01-30T04:05:27Z,3940000,False,,,0,,MISS N. Jokic Free Throw 1 of 2,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
415,PT04M30.00S,2024-01-30T03:37:25.9Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612743,69,68,2024-01-30T03:37:25Z,3950000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,414.0,,,,,,,,,,,,,,,,,
416,PT04M30.00S,2024-01-30T03:37:32.1Z,3,REGULAR,substitution,out,[],1629008,,,1610612743,69,68,2024-01-30T03:37:52Z,3960000,False,,,0,,SUB out: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT04M30.00S,2024-01-30T03:37:32.1Z,3,REGULAR,substitution,out,[],203932,,,1610612743,69,68,2024-01-30T03:37:52Z,3970000,False,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT04M30.00S,2024-01-30T03:37:32.1Z,3,REGULAR,substitution,in,[],1631212,,,1610612743,69,68,2024-01-30T03:37:52Z,3980000,False,,,0,,SUB in: P. Watson,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT04M30.00S,2024-01-30T03:37:32.1Z,3,REGULAR,substitution,in,[],1631128,,,1610612743,69,68,2024-01-30T03:37:52Z,3990000,False,,,0,,SUB in: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT04M30.00S,2024-01-30T03:37:56.6Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],203999,,,1610612743,70,68,2024-01-30T04:05:27Z,4000000,False,,,0,,N. Jokic Free Throw 2 of 2 (12 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,Made,,,,,12.0,,,,,,,,,,,,,
421,PT04M11.00S,2024-01-30T03:38:07.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626171,8.360709592641262,40.931372549019606,1610612749,70,68,2024-01-30T04:07:13Z,4010000,False,45.0,26.0,1,left,MISS B. Portis Layup,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,In The Paint (Non-RA),0-8 Center,5.23,Missed,,,,,,,,,,,,,,,,,,
422,PT04M08.00S,2024-01-30T03:38:10.9Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,70,68,2024-01-30T03:38:15Z,4020000,False,,,0,,N. Jokic REBOUND (Off:0 Def:9),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),0-8 Center,,,421.0,9.0,9.0,0.0,,,,,,,,,,,,,,
423,PT04M02.00S,2024-01-30T03:38:16.6Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203999,92.06636005256242,49.01960784313725,1610612743,72,68,2024-01-30T04:07:43Z,4030000,False,-5.0,22.0,1,right,N. Jokic turnaround Hook (14 PTS),[203999],1610612743.0,DEN,turnaround,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,2.26,Made,,,,,14.0,,,,,,,,,,,,,
424,PT03M55.00S,2024-01-30T03:38:27.9Z,3,REGULAR,foul,personal,[],203999,,,1610612749,72,68,2024-01-30T03:38:42Z,4040000,False,,,0,,N. Jokic personal FOUL (1 PF),"[203999, 203081]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,203592.0,1.0,0.0,Lillard,203081.0,,,
426,PT03M55.00S,2024-01-30T03:38:45.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,72,68,2024-01-30T03:38:45Z,4060000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
