actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
340,PT09M01.00S,2022-12-26T05:09:51.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629028,12.040078843626807,42.40196078431372,1610612756,55,67,2022-12-26T05:12:50Z,3340000,False,38.0,61.0,1,left,D. Ayton 7' floating Jump Shot (9 PTS) (C. Paul 8 AST),"[1629028, 101108]",1610612756.0,PHX,floating,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,7.16,Made,9.0,,,,,,,,,C. Paul,101108.0,8.0,,,,,,
342,PT08M48.00S,2022-12-26T05:10:03.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203932,92.59198423127464,46.81372549019608,1610612743,57,67,2022-12-26T05:10:08Z,3360000,False,-16.0,17.0,1,right,A. Gordon alley-oop DUNK (13 PTS) (N. Jokic 7 AST),"[203932, 203999]",1610612743.0,DEN,alley-oop,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,2.33,Made,13.0,,,,,,,,,N. Jokic,203999.0,7.0,,,,,,
344,PT08M33.00S,2022-12-26T05:10:19.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629028,9.674770039421814,58.82352941176471,1610612756,57,67,2022-12-26T05:10:25Z,3380000,False,-44.0,38.0,1,left,MISS D. Ayton turnaround fadeaway Shot,[1629028],1610612756.0,PHX,turnaround fadeaway,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,5.85,Missed,,,,,,,,,,,,,,,,,,
345,PT08M30.00S,2022-12-26T05:10:22.2Z,3,REGULAR,rebound,defensive,[],1629008,,,1610612743,57,67,2022-12-26T05:10:25Z,3390000,False,,,0,,M. Porter Jr. REBOUND (Off:0 Def:4),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,344.0,4.0,4.0,0.0,,,,,,,,,,,,,
346,PT08M28.00S,2022-12-26T05:10:27.3Z,3,REGULAR,foul,personal,[],101108,,,1610612743,57,67,2022-12-26T05:10:52Z,3400000,False,,,0,,C. Paul personal FOUL (2 PF),"[101108, 203999]",1610612756.0,PHX,,,,Paul,C. Paul,,,,,Above the Break 3,24+ Center,,,,,,,,,,202026.0,,,,,,,2.0,0.0,Jokic,203999.0
348,PT08M20.00S,2022-12-26T05:10:50.4Z,3,REGULAR,turnover,bad pass,[],203999,,,1610612743,57,67,2022-12-26T05:10:57Z,3420000,False,,,0,,N. Jokic bad pass TURNOVER (3 TO),"[203999, 1628470]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Mid-Range,16-24 Center,,,,,,,,,,,3.0,,,,Craig,1628470.0,,,,
349,PT08M20.00S,2022-12-26T05:10:50.4Z,3,REGULAR,steal,,[],1628470,,,1610612756,57,67,2022-12-26T05:10:52Z,3430000,False,,,0,,T. Craig STEAL (1 STL),[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
350,PT08M14.00S,2022-12-26T05:10:57.2Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628470,11.645860709592641,37.745098039215684,1610612756,57,67,2022-12-26T05:11:02Z,3440000,False,61.0,57.0,1,left,MISS T. Craig 8' driving floating Shot,[1628470],1610612756.0,PHX,driving floating,,,Craig,T. Craig,,,,,In The Paint (Non-RA),8-16 Right,8.37,Missed,,,,,,,,,,,,,,,,,,
351,PT08M12.00S,2022-12-26T05:10:59.2Z,3,REGULAR,rebound,defensive,[],203932,,,1610612743,57,67,2022-12-26T05:11:02Z,3450000,False,,,0,,A. Gordon REBOUND (Off:4 Def:2),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,In The Paint (Non-RA),8-16 Right,,,,350.0,6.0,2.0,4.0,,,,,,,,,,,,,
352,PT08M09.00S,2022-12-26T05:11:01.8Z,3,REGULAR,turnover,bad pass,[],203484,,,1610612743,57,67,2022-12-26T05:11:05Z,3460000,False,,,0,,K. Caldwell-Pope bad pass TURNOVER (1 TO),"[203484, 101108]",1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,1.0,,,,Paul,101108.0,,,,
353,PT08M09.00S,2022-12-26T05:11:01.8Z,3,REGULAR,steal,,[],101108,,,1610612756,57,67,2022-12-26T05:11:03Z,3470000,False,,,0,,C. Paul STEAL (1 STL),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
354,PT07M52.00S,2022-12-26T05:11:18.0Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1629028,24.655059132720105,59.55882352941176,1610612756,57,69,2022-12-26T05:11:25Z,3480000,False,-48.0,179.0,1,left,D. Ayton 18' Jump Shot (11 PTS) (L. Shamet 3 AST),"[1629028, 1629013]",1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,Mid-Range,16-24 Center,18.56,Made,11.0,,,,,,,,,L. Shamet,1629013.0,3.0,,,,,,
356,PT07M52.00S,2022-12-26T05:11:23.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,57,69,2022-12-26T05:11:23Z,3500000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT07M52.00S,2022-12-26T05:11:35.7Z,3,REGULAR,substitution,out,[],1629013,,,1610612743,57,69,2022-12-26T05:14:48Z,3510000,False,,,0,,SUB out: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT07M52.00S,2022-12-26T05:11:35.7Z,3,REGULAR,substitution,in,[],1627814,,,1610612743,57,69,2022-12-26T05:14:48Z,3520000,False,,,0,,SUB in: D. Lee,[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT07M37.00S,2022-12-26T05:15:03.6Z,3,REGULAR,foul,personal,[],101108,,,1610612743,57,69,2022-12-26T05:15:23Z,3530000,False,,,0,,C. Paul personal FOUL (3 PF),"[101108, 203484]",1610612756.0,PHX,,,,Paul,C. Paul,,,,,Mid-Range,16-24 Left,,,,,,,,,,1146.0,,,,,,,3.0,0.0,Caldwell-Pope,203484.0
361,PT07M31.00S,2022-12-26T05:15:26.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203932,91.40932982917214,49.754901960784316,1610612743,59,69,2022-12-26T05:15:30Z,3550000,False,-1.0,28.0,1,right,A. Gordon DUNK (15 PTS) (N. Jokic 8 AST),"[203932, 203999]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,2.83,Made,15.0,,,,,,,,,N. Jokic,203999.0,8.0,,,,,,
363,PT07M16.00S,2022-12-26T05:15:40.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629028,18.74178712220762,39.950980392156865,1610612756,59,71,2022-12-26T05:16:28Z,3570000,False,50.0,124.0,1,left,D. Ayton 13' Jump Shot (13 PTS) (C. Paul 9 AST),"[1629028, 101108]",1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Center,13.35,Made,13.0,,,,,,,,,C. Paul,101108.0,9.0,,,,,,
365,PT06M58.00S,2022-12-26T05:15:58.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203484,90.22667542706965,43.872549019607845,1610612743,59,71,2022-12-26T05:16:05Z,3590000,False,-31.0,39.0,1,right,MISS K. Caldwell-Pope cutting Layup - blocked,"[203484, 1629028]",1610612743.0,DEN,cutting,,,Caldwell-Pope,K. Caldwell-Pope,,,,,In The Paint (Non-RA),0-8 Center,4.99,Missed,,,,,,Ayton,1629028.0,,,,,,,,,,,
378,PT06M58.00S,2022-12-26T05:15:58.7Z,3,REGULAR,block,,[],1629028,,,1610612743,59,71,2022-12-26T05:17:42Z,3595000,False,,,0,,D. Ayton BLOCK (2 BLK),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
366,PT06M56.00S,2022-12-26T05:16:00.7Z,3,REGULAR,rebound,defensive,[],1627814,,,1610612756,59,71,2022-12-26T05:16:05Z,3600000,False,,,0,,D. Lee REBOUND (Off:0 Def:5),[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,In The Paint (Non-RA),0-8 Center,,,,365.0,5.0,5.0,0.0,,,,,,,,,,,,,
367,PT06M48.00S,2022-12-26T05:16:09.3Z,3,REGULAR,3pt,Jump Shot,[],101108,20.844283837056505,7.107843137254902,1610612756,59,71,2022-12-26T05:16:16Z,3610000,False,214.0,143.0,1,left,MISS C. Paul 25' 3PT,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,Above the Break 3,24+ Right Center,25.8,Missed,,,,,,,,,,,,,,,,,,
368,PT06M42.00S,2022-12-26T05:16:15.3Z,3,REGULAR,rebound,defensive,[],1627750,,,1610612743,59,71,2022-12-26T05:16:16Z,3620000,False,,,0,,J. Murray REBOUND (Off:0 Def:4),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Right Center,,,,367.0,4.0,4.0,0.0,,,,,,,,,,,,,
369,PT06M38.00S,2022-12-26T05:16:18.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203999,92.06636005256242,49.50980392156863,1610612743,61,71,2022-12-26T05:18:47Z,3630000,False,-2.0,22.0,1,right,N. Jokic running Layup (19 PTS) (A. Gordon 1 AST),"[203999, 203932]",1610612743.0,DEN,running,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,2.22,Made,19.0,,,,,,,,,A. Gordon,203932.0,1.0,,,,,,
371,PT06M23.00S,2022-12-26T05:16:33.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629028,20.318659658344284,45.83333333333333,1610612756,61,71,2022-12-26T05:16:38Z,3650000,False,21.0,138.0,1,left,MISS D. Ayton 14' Jump Shot,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Center,14.01,Missed,,,,,,,,,,,,,,,,,,
372,PT06M21.00S,2022-12-26T05:16:35.8Z,3,REGULAR,rebound,defensive,[],203932,,,1610612743,61,71,2022-12-26T05:16:38Z,3660000,False,,,0,,A. Gordon REBOUND (Off:4 Def:3),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,In The Paint (Non-RA),8-16 Center,,,,371.0,7.0,3.0,4.0,,,,,,,,,,,,,
373,PT06M07.00S,2022-12-26T05:16:49.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,89.17542706964521,62.254901960784316,1610612743,61,71,2022-12-26T05:19:32Z,3670000,False,61.0,49.0,1,right,MISS N. Jokic 7' fadeaway Shot,[203999],1610612743.0,DEN,fadeaway,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),0-8 Center,7.87,Missed,,,,,,,,,,,,,,,,,,
374,PT06M06.00S,2022-12-26T05:16:50.9Z,3,REGULAR,rebound,defensive,[],1627814,,,1610612756,61,71,2022-12-26T05:16:59Z,3680000,False,,,0,,D. Lee REBOUND (Off:0 Def:6),[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,In The Paint (Non-RA),0-8 Center,,,,373.0,6.0,6.0,0.0,,,,,,,,,,,,,
375,PT06M06.00S,2022-12-26T05:16:58.3Z,3,REGULAR,foul,technical,['1freethrow'],203999,,,1610612756,61,71,2022-12-26T05:17:05Z,3690000,False,,,0,,N. Jokic technical FOUL (1 Tech),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,2005.0,,,,,,,1.0,1.0,,
376,PT06M06.00S,2022-12-26T05:17:17.2Z,3,REGULAR,freethrow,1 of 1,[],101108,,,1610612756,61,71,2022-12-26T05:17:17Z,3700000,False,,,0,,MISS C. Paul technical Free Throw 1 of 1,[101108],1610612756.0,PHX,technical,,,Paul,C. Paul,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
377,PT06M06.00S,2022-12-26T05:17:17.2Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612756,61,71,2022-12-26T05:17:17Z,3710000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,376.0,,,,,,,,,,,,,,,,
379,PT05M54.00S,2022-12-26T05:17:42.2Z,3,REGULAR,2pt,Jump Shot,[],101108,6.389618922470433,23.52941176470588,1610612756,61,71,2022-12-26T05:17:57Z,3720000,False,132.0,8.0,1,left,MISS C. Paul 13' pullup Shot,[101108],1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,Mid-Range,8-16 Right,13.26,Missed,,,,,,,,,,,,,,,,,,
380,PT05M47.00S,2022-12-26T05:17:49.2Z,3,REGULAR,rebound,offensive,[],1628470,,,1610612756,61,71,2022-12-26T05:17:57Z,3730000,False,,,0,,T. Craig REBOUND (Off:2 Def:4),[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,Mid-Range,8-16 Right,,,,379.0,6.0,4.0,2.0,,,,,,,,,,,,,
381,PT05M47.00S,2022-12-26T05:17:49.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628470,5.590000152587891,50.0,1610612756,61,71,2022-12-26T05:17:49Z,3740000,False,0.0,0.0,1,left,MISS T. Craig tip Layup,[1628470],1610612756.0,PHX,tip,,,Craig,T. Craig,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
382,PT05M45.00S,2022-12-26T05:17:50.7Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,61,71,2022-12-26T05:17:50Z,3750000,False,,,0,,N. Jokic REBOUND (Off:2 Def:7),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Mid-Range,8-16 Left,,,,381.0,9.0,7.0,2.0,,,,,,,,,,,,,
383,PT05M40.00S,2022-12-26T05:17:56.0Z,3,REGULAR,2pt,Jump Shot,[],203932,77.21747700394218,44.6078431372549,1610612743,63,71,2022-12-26T05:18:03Z,3760000,False,-27.0,162.0,1,right,A. Gordon 16' pullup Jump Shot (17 PTS),[203932],1610612743.0,DEN,pullup,,,Gordon,A. Gordon,,,,,Mid-Range,16-24 Center,16.39,Made,17.0,,,,,,,,,,,,,,,,,
384,PT05M28.00S,2022-12-26T05:18:08.0Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1629028,11.383048620236531,49.01960784313725,1610612756,63,71,2022-12-26T05:18:14Z,3770000,False,5.0,55.0,1,left,MISS D. Ayton turnaround Hook,[1629028],1610612756.0,PHX,turnaround,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,5.47,Missed,,,,,,,,,,,,,,,,,,
385,PT05M26.00S,2022-12-26T05:18:10.0Z,3,REGULAR,rebound,defensive,[],1629008,,,1610612743,63,71,2022-12-26T05:18:14Z,3780000,False,,,0,,M. Porter Jr. REBOUND (Off:0 Def:5),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,384.0,5.0,5.0,0.0,,,,,,,,,,,,,
386,PT05M20.00S,2022-12-26T05:18:18.5Z,3,REGULAR,foul,personal,['2freethrow'],1629028,,,1610612743,63,71,2022-12-26T05:18:25Z,3790000,False,,,0,,D. Ayton shooting personal FOUL (2 PF) (Jokic 2 FT),"[1629028, 203999]",1610612756.0,PHX,shooting,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,,,,,,,,,,202026.0,,,,,,,2.0,0.0,Jokic,203999.0
388,PT05M20.00S,2022-12-26T05:18:47.6Z,3,REGULAR,freethrow,1 of 2,[],203999,,,1610612743,64,71,2022-12-26T05:18:47Z,3810000,False,,,0,,N. Jokic Free Throw 1 of 2 (20 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
389,PT05M20.00S,2022-12-26T05:18:50.4Z,3,REGULAR,substitution,out,[],1627750,,,1610612743,64,71,2022-12-26T05:18:58Z,3820000,False,,,0,,SUB out: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT05M20.00S,2022-12-26T05:18:50.4Z,3,REGULAR,substitution,in,[],1628971,,,1610612743,64,71,2022-12-26T05:18:58Z,3830000,False,,,0,,SUB in: B. Brown,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT05M20.00S,2022-12-26T05:19:10.9Z,3,REGULAR,freethrow,2 of 2,[],203999,,,1610612743,65,71,2022-12-26T05:19:10Z,3840000,False,,,0,,N. Jokic Free Throw 2 of 2 (21 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,Made,21.0,,,,,,,,,,,,,,,,,
392,PT05M13.00S,2022-12-26T05:19:26.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],101108,14.799605781865965,41.911764705882355,1610612756,65,73,2022-12-26T05:19:31Z,3850000,False,40.0,87.0,1,left,C. Paul 9' driving floating Jump Shot (8 PTS),[101108],1610612756.0,PHX,driving floating,,,Paul,C. Paul,,,,,In The Paint (Non-RA),8-16 Center,9.56,Made,8.0,,,,,,,,,,,,,,,,,
393,PT05M13.00S,2022-12-26T05:19:28.9Z,3,REGULAR,foul,personal,['1freethrow'],1629008,,,1610612756,65,73,2022-12-26T05:19:36Z,3860000,False,,,0,,M. Porter Jr. shooting personal FOUL (2 PF) (Paul 1 FT),"[1629008, 101108]",1610612743.0,DEN,shooting,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1146.0,,,,,,,2.0,0.0,Paul,101108.0
395,PT05M13.00S,2022-12-26T05:19:52.7Z,3,REGULAR,freethrow,1 of 1,[],101108,,,1610612756,65,73,2022-12-26T05:19:52Z,3880000,False,,,0,,MISS C. Paul Free Throw 1 of 1,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
396,PT05M11.00S,2022-12-26T05:19:53.5Z,3,REGULAR,rebound,defensive,[],203932,,,1610612743,65,73,2022-12-26T05:19:53Z,3890000,False,,,0,,A. Gordon REBOUND (Off:4 Def:4),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,395.0,8.0,4.0,4.0,,,,,,,,,,,,,
397,PT05M03.00S,2022-12-26T05:20:11.3Z,3,REGULAR,turnover,out-of-bounds,[],203932,,,1610612743,65,73,2022-12-26T05:20:17Z,3900000,False,,,0,,A. Gordon bad pass out-of-bounds TURNOVER (2 TO),[203932],1610612743.0,DEN,bad pass,,,Gordon,A. Gordon,,,,,Mid-Range,16-24 Center,,,,,,,,,,1146.0,2.0,,,,,,,,,
398,PT05M03.00S,2022-12-26T05:20:14.2Z,3,REGULAR,substitution,out,[],1629008,,,1610612756,65,73,2022-12-26T05:20:26Z,3910000,False,,,0,,SUB out: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT05M03.00S,2022-12-26T05:20:14.2Z,3,REGULAR,substitution,in,[],1631128,,,1610612756,65,73,2022-12-26T05:20:26Z,3920000,False,,,0,,SUB in: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT04M40.00S,2022-12-26T05:20:46.8Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],101108,17.0335085413929,15.441176470588236,1610612756,65,73,2022-12-26T05:20:55Z,3930000,False,173.0,108.0,1,left,MISS C. Paul 20' fadeaway Shot,[101108],1610612756.0,PHX,fadeaway,,,Paul,C. Paul,,,,,Mid-Range,16-24 Right,20.36,Missed,,,,,,,,,,,,,,,,,,
401,PT04M38.00S,2022-12-26T05:20:48.8Z,3,REGULAR,rebound,offensive,[],1629028,,,1610612756,65,73,2022-12-26T05:23:24Z,3940000,False,,,0,,D. Ayton REBOUND (Off:3 Def:9),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,Mid-Range,16-24 Right,,,,400.0,12.0,9.0,3.0,,,,,,,,,,,,,
402,PT04M37.00S,2022-12-26T05:20:54.3Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1629028,5.590000152587891,50.0,1610612756,65,75,2022-12-26T05:23:31Z,3950000,False,0.0,0.0,1,left,D. Ayton tip Layup (15 PTS),[1629028],1610612756.0,PHX,tip,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,0.0,Made,15.0,,,,,,,,,,,,,,,,,
403,PT04M14.00S,2022-12-26T05:21:12.4Z,3,REGULAR,2pt,Jump Shot,[],203999,77.08607095926413,49.754901960784316,1610612743,67,75,2022-12-26T05:21:17Z,3960000,False,-1.0,163.0,1,right,N. Jokic 16' Jump Shot (23 PTS) (B. Brown 1 AST),"[203999, 1628971]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Mid-Range,16-24 Center,16.29,Made,23.0,,,,,,,,,B. Brown,1628971.0,1.0,,,,,,
405,PT03M48.00S,2022-12-26T05:21:38.1Z,3,REGULAR,2pt,Jump Shot,[],1629028,13.61695137976347,66.17647058823529,1610612756,67,77,2022-12-26T05:24:18Z,3980000,False,-81.0,75.0,1,left,D. Ayton 11' turnaround fadeaway Jump Shot (17 PTS),[1629028],1610612756.0,PHX,turnaround fadeaway,,,Ayton,D. Ayton,,,,,Mid-Range,8-16 Left,11.07,Made,17.0,,,,,,,,,,,,,,,,,
407,PT03M39.00S,2022-12-26T05:21:52.4Z,3,REGULAR,substitution,out,[],101108,,,1610612743,67,77,2022-12-26T05:22:04Z,4000000,False,,,0,,SUB out: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT03M39.00S,2022-12-26T05:21:52.4Z,3,REGULAR,substitution,out,[],1629028,,,1610612743,67,77,2022-12-26T05:22:04Z,4010000,False,,,0,,SUB out: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT03M39.00S,2022-12-26T05:21:52.4Z,3,REGULAR,substitution,in,[],1629013,,,1610612743,67,77,2022-12-26T05:22:04Z,4020000,False,,,0,,SUB in: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT03M39.00S,2022-12-26T05:21:52.4Z,3,REGULAR,substitution,in,[],202687,,,1610612743,67,77,2022-12-26T05:22:04Z,4030000,False,,,0,,SUB in: B. Biyombo,[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT03M37.00S,2022-12-26T05:22:20.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629013,,,1610612743,67,77,2022-12-26T05:22:26Z,4040000,False,,,0,,L. Shamet personal FOUL (3 PF) (Caldwell-Pope 2 FT),"[1629013, 203484]",1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,Mid-Range,16-24 Right,,,,,,,,,,2005.0,,,,,,,3.0,0.0,Caldwell-Pope,203484.0
413,PT03M37.00S,2022-12-26T05:22:49.3Z,3,REGULAR,freethrow,1 of 2,[],203484,,,1610612743,68,77,2022-12-26T05:22:49Z,4060000,False,,,0,,K. Caldwell-Pope Free Throw 1 of 2 (9 PTS),[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
414,PT03M37.00S,2022-12-26T05:23:07.9Z,3,REGULAR,freethrow,2 of 2,[],203484,,,1610612743,69,77,2022-12-26T05:23:07Z,4070000,False,,,0,,K. Caldwell-Pope Free Throw 2 of 2 (10 PTS),[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
415,PT03M31.00S,2022-12-26T05:23:19.2Z,3,REGULAR,foul,offensive,['inpenalty'],1627814,,,1610612756,69,77,2022-12-26T05:23:44Z,4080000,False,,,0,,D. Lee offensive FOUL (2 PF),"[1627814, 203484]",1610612756.0,PHX,,,,Lee,D. Lee,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,1146.0,,,,,,,2.0,0.0,Caldwell-Pope,203484.0
417,PT03M31.00S,2022-12-26T05:23:19.2Z,3,REGULAR,turnover,offensive foul,[],1627814,,,1610612756,69,77,2022-12-26T05:23:19Z,4100000,False,,,0,,D. Lee offensive foul TURNOVER (1 TO),[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,1146.0,1.0,,,,,,,,,
418,PT03M31.00S,2022-12-26T05:23:27.5Z,3,REGULAR,substitution,out,[],203484,,,1610612743,69,77,2022-12-26T05:23:30Z,4110000,False,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT03M31.00S,2022-12-26T05:23:27.5Z,3,REGULAR,substitution,in,[],1630538,,,1610612743,69,77,2022-12-26T05:23:30Z,4120000,False,,,0,,SUB in: B. Hyland,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT03M10.00S,2022-12-26T05:23:55.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628971,86.81011826544021,95.09803921568627,1610612743,69,77,2022-12-26T05:24:03Z,4130000,False,225.0,71.0,1,right,MISS B. Brown 3PT,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,Right Corner 3,24+ Right,23.66,Missed,,,,,,,,,,,,,,,,,,
421,PT03M05.00S,2022-12-26T05:24:00.1Z,3,REGULAR,rebound,offensive,[],1630538,,,1610612743,69,77,2022-12-26T05:24:03Z,4140000,False,,,0,,B. Hyland REBOUND (Off:1 Def:0),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,Right Corner 3,24+ Right,,,,420.0,1.0,0.0,1.0,,,,,,,,,,,,,
422,PT03M04.00S,2022-12-26T05:24:00.7Z,3,REGULAR,turnover,bad pass,[],1630538,,,1610612743,69,77,2022-12-26T05:24:06Z,4150000,False,,,0,,B. Hyland bad pass TURNOVER (1 TO),"[1630538, 1628470]",1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,1.0,,,,Craig,1628470.0,,,,
