actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
253,PT04M30.00S,2023-02-05T02:49:59.6Z,2,REGULAR,freethrow,2 of 2,[],1627750,,,1610612743,52,41,2023-02-05T02:49:59Z,2530000,False,,,0,,J. Murray Free Throw 2 of 2 (16 PTS),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,Made,,16.0,,,,,,,,,,,,
254,PT04M21.00S,2023-02-05T02:50:11.9Z,2,REGULAR,foul,personal,['2freethrow'],1631128,,,1610612737,52,41,2023-02-05T02:50:26Z,2540000,False,,,0,,C. Braun shooting personal FOUL (1 PF) (Hunter 2 FT),"[1631128, 1629631]",1610612743.0,DEN,shooting,,,Braun,C. Braun,,,,,Mid-Range,16-24 Right Center,1179.0,1.0,0.0,Hunter,1629631.0,,,,,,,,,,,,,,,
256,PT04M21.00S,2023-02-05T02:50:36.4Z,2,REGULAR,freethrow,1 of 2,[],1629631,,,1610612737,52,42,2023-02-05T02:50:36Z,2560000,False,,,0,,D. Hunter Free Throw 1 of 2 (5 PTS),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,Made,,5.0,,,,,,,,,,,,
257,PT04M21.00S,2023-02-05T02:50:53.0Z,2,REGULAR,freethrow,2 of 2,[],1629631,,,1610612737,52,43,2023-02-05T02:50:53Z,2570000,False,,,0,,D. Hunter Free Throw 2 of 2 (6 PTS),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,Made,,6.0,,,,,,,,,,,,
258,PT04M07.00S,2023-02-05T02:51:12.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203932,92.59198423127464,50.0,1610612743,54,43,2023-02-05T02:51:20Z,2580000,False,0.0,17.0,1,right,A. Gordon driving DUNK (8 PTS) (J. Murray 4 AST),"[203932, 1627750]",1610612743.0,DEN,driving,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,,,,,,Made,,8.0,1.71,J. Murray,1627750.0,4.0,,,,,,,,
259,PT03M49.00S,2023-02-05T02:51:29.3Z,2,REGULAR,2pt,Jump Shot,[],1629631,18.610381077529567,29.166666666666668,1610612737,54,45,2023-02-05T02:51:35Z,2590000,False,104.0,122.0,1,left,D. Hunter 16' pullup Jump Shot (8 PTS) (J. Collins 2 AST),"[1629631, 1628381]",1610612737.0,ATL,pullup,,,Hunter,D. Hunter,,,,,Mid-Range,8-16 Right,,,,,,Made,,8.0,16.07,J. Collins,1628381.0,2.0,,,,,,,,
262,PT03M33.00S,2023-02-05T02:51:46.7Z,2,REGULAR,3pt,Jump Shot,[],1627750,88.38699080157687,3.1862745098039214,1610612743,57,45,2023-02-05T02:51:52Z,2610000,False,-234.0,57.0,1,right,J. Murray 24' 3PT step back (19 PTS),[1627750],1610612743.0,DEN,step back,,,Murray,J. Murray,,,,,Left Corner 3,24+ Left,,,,,,Made,,19.0,24.09,,,,,,,,,,,
263,PT03M19.00S,2023-02-05T02:52:00.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627749,6.258212877792378,55.392156862745104,1610612737,57,45,2023-02-05T02:52:06Z,2620000,False,-27.0,6.0,1,left,MISS D. Murray driving Layup,[1627749],1610612737.0,ATL,driving,,,Murray,D. Murray,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,2.77,,,,,,,,,,,
264,PT03M19.00S,2023-02-05T02:52:03.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612737,57,45,2023-02-05T02:52:03Z,2630000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,263.0,,,,,,,,,,,,,
266,PT03M19.00S,2023-02-05T02:52:10.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,57,45,2023-02-05T02:52:10Z,2650000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT03M09.00S,2023-02-05T02:55:11.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203992,16.770696452036795,35.049019607843135,1610612737,57,45,2023-02-05T02:55:20Z,2660000,False,75.0,105.0,1,left,MISS B. Bogdanovic 12' fadeaway Shot,[203992],1610612737.0,ATL,fadeaway,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),8-16 Right,,,,,,Missed,,,12.9,,,,,,,,,,,
269,PT03M05.00S,2023-02-05T02:55:15.9Z,2,REGULAR,rebound,offensive,[],203991,,,1610612737,57,45,2023-02-05T02:55:20Z,2670000,False,,,0,,C. Capela REBOUND (Off:1 Def:3),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,268.0,,,,,,,,,4.0,3.0,1.0,,
270,PT03M05.00S,2023-02-05T02:55:16.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203991,5.590000152587891,50.0,1610612737,57,45,2023-02-05T02:55:16Z,2680000,False,0.0,0.0,1,left,MISS C. Capela tip Layup,[203991],1610612737.0,ATL,tip,,,Capela,C. Capela,,,,,Mid-Range,8-16 Left,,,,,,Missed,,,0.0,,,,,,,,,,,
271,PT03M04.00S,2023-02-05T02:55:16.6Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,57,45,2023-02-05T02:55:16Z,2690000,False,,,0,,N. Jokic REBOUND (Off:3 Def:7),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Mid-Range,8-16 Left,,,,,,,270.0,,,,,,,,,10.0,7.0,3.0,,
272,PT03M01.00S,2023-02-05T02:55:20.2Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1631128,92.85479632063075,49.50980392156863,1610612743,59,45,2023-02-05T02:55:26Z,2700000,False,-2.0,15.0,1,right,C. Braun running DUNK (5 PTS) (N. Jokic 6 AST),"[1631128, 203999]",1610612743.0,DEN,running,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,,,,,,Made,,5.0,1.49,N. Jokic,203999.0,6.0,,,,,,,,
274,PT02M50.00S,2023-02-05T02:55:33.4Z,2,REGULAR,foul,personal,['2freethrow'],203932,,,1610612737,59,45,2023-02-05T02:55:42Z,2720000,False,,,0,,A. Gordon shooting personal FOUL (1 PF) (Hunter 2 FT),"[203932, 1629631]",1610612743.0,DEN,shooting,,,Gordon,A. Gordon,,,,,In The Paint (Non-RA),8-16 Center,2534.0,1.0,0.0,Hunter,1629631.0,,,,,,,,,,,,,,,
276,PT02M50.00S,2023-02-05T02:55:54.7Z,2,REGULAR,freethrow,1 of 2,[],1629631,,,1610612737,59,46,2023-02-05T02:55:54Z,2740000,False,,,0,,D. Hunter Free Throw 1 of 2 (9 PTS),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,Made,,9.0,,,,,,,,,,,,
277,PT02M50.00S,2023-02-05T02:56:11.1Z,2,REGULAR,freethrow,2 of 2,[],1629631,,,1610612737,59,47,2023-02-05T02:56:11Z,2750000,False,,,0,,D. Hunter Free Throw 2 of 2 (10 PTS),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,Made,,10.0,,,,,,,,,,,,
278,PT02M34.00S,2023-02-05T02:56:27.5Z,2,REGULAR,3pt,Jump Shot,[],1627750,70.12155059132719,23.284313725490197,1610612743,59,47,2023-02-05T02:56:32Z,2760000,False,-134.0,228.0,1,right,MISS J. Murray 26' 3PT,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,26.46,,,,,,,,,,,
279,PT02M32.00S,2023-02-05T02:56:29.5Z,2,REGULAR,rebound,defensive,[],203991,,,1610612737,59,47,2023-02-05T02:56:32Z,2770000,False,,,0,,C. Capela REBOUND (Off:1 Def:4),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Above the Break 3,24+ Left Center,,,,,,,278.0,,,,,,,,,5.0,4.0,1.0,,
280,PT02M21.00S,2023-02-05T02:56:41.1Z,2,REGULAR,turnover,bad pass,[],1629631,,,1610612737,59,47,2023-02-05T02:56:45Z,2780000,False,,,0,,D. Hunter bad pass TURNOVER (2 TO),"[1629631, 1629008]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,2.0,Porter Jr.,1629008.0,,,,,
281,PT02M21.00S,2023-02-05T02:56:41.1Z,2,REGULAR,steal,,[],1629008,,,1610612743,59,47,2023-02-05T02:56:43Z,2790000,False,,,0,,M. Porter Jr. STEAL (2 STL),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
282,PT02M16.00S,2023-02-05T02:56:46.5Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1629008,68.28186596583443,69.11764705882352,1610612743,59,47,2023-02-05T02:56:52Z,2800000,False,96.0,246.0,1,right,MISS M. Porter Jr. 26' 3PT,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,26.36,,,,,,,,,,,
283,PT02M13.00S,2023-02-05T02:56:49.5Z,2,REGULAR,rebound,defensive,[],203991,,,1610612737,59,47,2023-02-05T02:56:52Z,2810000,False,,,0,,C. Capela REBOUND (Off:1 Def:5),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Above the Break 3,24+ Right Center,,,,,,,282.0,,,,,,,,,6.0,5.0,1.0,,
284,PT01M59.00S,2023-02-05T02:57:03.1Z,2,REGULAR,3pt,Jump Shot,[],1629631,32.802233902759525,28.921568627450984,1610612737,59,50,2023-02-05T02:57:07Z,2820000,False,105.0,256.0,1,left,D. Hunter 27' 3PT  (13 PTS) (J. Collins 3 AST),"[1629631, 1628381]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Right Center,,,,,,Made,,13.0,27.67,J. Collins,1628381.0,3.0,,,,,,,,
286,PT01M49.00S,2023-02-05T02:57:16.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203999,92.59198423127464,57.35294117647059,1610612743,61,50,2023-02-05T02:57:20Z,2840000,False,37.0,17.0,1,right,N. Jokic finger roll Layup (4 PTS),[203999],1610612743.0,DEN,finger roll,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,,,,,,Made,,4.0,4.06,,,,,,,,,,,
287,PT01M49.00S,2023-02-05T02:57:20.8Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203991,,,1610612743,61,50,2023-02-05T02:57:30Z,2850000,False,,,0,,C. Capela shooting personal FOUL (2 PF) (Jokic 1 FT),"[203991, 203999]",1610612737.0,ATL,shooting,,,Capela,C. Capela,,,,,In The Paint (Non-RA),0-8 Center,2534.0,2.0,0.0,Jokic,203999.0,,,,,,,,,,,,,,,
289,PT01M49.00S,2023-02-05T02:57:48.2Z,2,REGULAR,freethrow,1 of 1,[],203999,,,1610612743,61,50,2023-02-05T02:57:51Z,2870000,False,,,0,,MISS N. Jokic Free Throw 1 of 1,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
290,PT01M46.00S,2023-02-05T02:57:51.2Z,2,REGULAR,rebound,offensive,[],203932,,,1610612743,61,50,2023-02-05T02:57:51Z,2880000,False,,,0,,A. Gordon REBOUND (Off:2 Def:0),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,289.0,,,,,,,,,2.0,0.0,2.0,,
291,PT01M43.00S,2023-02-05T02:57:52.0Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1629008,91.40932982917214,80.63725490196079,1610612743,63,50,2023-02-05T02:57:56Z,2890000,False,153.0,28.0,1,right,M. Porter Jr. 15' step back Jump Shot (16 PTS) (J. Murray 5 AST),"[1629008, 1627750]",1610612743.0,DEN,step back,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,8-16 Right,,,,,,Made,,16.0,15.58,J. Murray,1627750.0,5.0,,,,,,,,
293,PT01M20.00S,2023-02-05T02:58:14.1Z,2,REGULAR,2pt,Jump Shot,[],1629631,22.946780551905388,46.32352941176471,1610612737,63,50,2023-02-05T02:58:18Z,2910000,False,18.0,163.0,1,left,MISS D. Hunter 16' pullup Shot,[1629631],1610612737.0,ATL,pullup,,,Hunter,D. Hunter,,,,,Mid-Range,16-24 Center,,,,,,Missed,,,16.42,,,,,,,,,,,
294,PT01M18.00S,2023-02-05T02:58:16.1Z,2,REGULAR,rebound,defensive,[],1627750,,,1610612743,63,50,2023-02-05T02:58:18Z,2920000,False,,,0,,J. Murray REBOUND (Off:1 Def:2),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Mid-Range,16-24 Center,,,,,,,293.0,,,,,,,,,3.0,2.0,1.0,,
295,PT01M08.00S,2023-02-05T02:58:27.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203999,94.03745072273325,55.14705882352941,1610612743,65,50,2023-02-05T02:58:30Z,2930000,False,26.0,4.0,1,right,N. Jokic finger roll Layup (6 PTS) (J. Murray 6 AST),"[203999, 1627750]",1610612743.0,DEN,finger roll,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,,,,,,Made,,6.0,2.59,J. Murray,1627750.0,6.0,,,,,,,,
297,PT00M53.80S,2023-02-05T02:58:41.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,16.245072273324574,48.77450980392157,1610612737,65,52,2023-02-05T02:58:45Z,2950000,False,6.0,100.0,1,left,D. Murray 10' pullup Jump Shot (12 PTS),[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,,12.0,10.04,,,,,,,,,,,
298,PT00M41.80S,2023-02-05T02:58:56.2Z,2,REGULAR,2pt,Jump Shot,[],1627750,91.67214191852825,76.47058823529412,1610612743,65,52,2023-02-05T02:59:02Z,2960000,False,132.0,26.0,1,right,MISS J. Murray 13' fadeaway Shot,[1627750],1610612743.0,DEN,fadeaway,,,Murray,J. Murray,,,,,Mid-Range,8-16 Right,,,,,,Missed,,,13.49,,,,,,,,,,,
299,PT00M39.00S,2023-02-05T02:58:59.0Z,2,REGULAR,rebound,defensive,[],203991,,,1610612737,65,52,2023-02-05T02:59:02Z,2970000,False,,,0,,C. Capela REBOUND (Off:1 Def:6),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Mid-Range,8-16 Right,,,,,,,298.0,,,,,,,,,7.0,6.0,1.0,,
300,PT00M37.40S,2023-02-05T02:59:00.6Z,2,REGULAR,turnover,bad pass,[],203991,,,1610612737,65,52,2023-02-05T02:59:10Z,2980000,False,,,0,,C. Capela bad pass TURNOVER (1 TO),"[203991, 203999]",1610612737.0,ATL,,,,Capela,C. Capela,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,1.0,Jokic,203999.0,,,,,
301,PT00M37.40S,2023-02-05T02:59:00.6Z,2,REGULAR,steal,,[],203999,,,1610612743,65,52,2023-02-05T02:59:10Z,2990000,False,,,0,,N. Jokic STEAL (1 STL),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
302,PT00M35.20S,2023-02-05T02:59:03.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1627750,76.03482260183968,87.5,1610612743,68,52,2023-02-05T02:59:14Z,3000000,False,188.0,173.0,1,right,J. Murray 25' 3PT  (22 PTS),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Right Center,,,,,,Made,,22.0,25.5,,,,,,,,,,,
304,PT00M30.50S,2023-02-05T02:59:12.2Z,2,REGULAR,3pt,Jump Shot,[],1627749,27.020367936925098,81.37254901960785,1610612737,68,52,2023-02-05T02:59:20Z,3020000,False,-157.0,201.0,1,left,MISS D. Murray 25' pullup 3PT,[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,25.54,,,,,,,,,,,
305,PT00M30.50S,2023-02-05T02:59:12.2Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,68,52,2023-02-05T02:59:20Z,3030000,False,,,0,,N. Jokic REBOUND (Off:3 Def:8),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Above the Break 3,24+ Left Center,,,,,,,304.0,,,,,,,,,11.0,8.0,3.0,,
306,PT00M13.20S,2023-02-05T02:59:31.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203992,,,1610612743,68,52,2023-02-05T02:59:37Z,3040000,False,,,0,,B. Bogdanovic personal FOUL (2 PF) (Jokic 2 FT),"[203992, 203999]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Center,1179.0,2.0,0.0,Jokic,203999.0,,,,,,,,,,,,,,,
308,PT00M13.20S,2023-02-05T02:59:53.1Z,2,REGULAR,freethrow,1 of 2,[],203999,,,1610612743,69,52,2023-02-05T02:59:53Z,3060000,False,,,0,,N. Jokic Free Throw 1 of 2 (7 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,Made,,7.0,,,,,,,,,,,,
309,PT00M13.20S,2023-02-05T03:00:10.2Z,2,REGULAR,freethrow,2 of 2,[],203999,,,1610612743,70,52,2023-02-05T03:00:10Z,3070000,False,,,0,,N. Jokic Free Throw 2 of 2 (8 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,Made,,8.0,,,,,,,,,,,,
310,PT00M06.30S,2023-02-05T03:00:22.9Z,2,REGULAR,foul,personal,[],1631128,,,1610612737,70,52,2023-02-05T03:00:58Z,3080000,False,,,0,,C. Braun take personal FOUL (2 PF),"[1631128, 203992]",1610612743.0,DEN,take,,,Braun,C. Braun,,,,,Above the Break 3,24+ Center,2534.0,2.0,0.0,Bogdanovic,203992.0,,,,,,,,,,,,,,,
312,PT00M06.30S,2023-02-05T03:00:35.6Z,2,REGULAR,substitution,out,[],1631128,,,1610612737,70,52,2023-02-05T03:00:41Z,3100000,False,,,0,,SUB out: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT00M06.30S,2023-02-05T03:00:35.6Z,2,REGULAR,substitution,in,[],1628971,,,1610612737,70,52,2023-02-05T03:00:41Z,3110000,False,,,0,,SUB in: B. Brown,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT00M00.00S,2023-02-05T03:00:54.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203992,6.783837056504599,45.588235294117645,1610612737,70,52,2023-02-05T03:01:01Z,3120000,False,22.0,11.0,1,left,MISS B. Bogdanovic driving finger roll Layup,[203992],1610612737.0,ATL,driving finger roll,,,Bogdanovic,B. Bogdanovic,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,2.48,,,,,,,,,,,
315,PT00M00.00S,2023-02-05T03:00:55.7Z,2,REGULAR,rebound,defensive,[],203932,,,1610612743,70,52,2023-02-05T03:00:55Z,3130000,False,,,0,,A. Gordon REBOUND (Off:2 Def:1),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,,,,,,,314.0,,,,,,,,,3.0,1.0,2.0,,
316,PT00M00.00S,2023-02-05T03:00:59.7Z,2,REGULAR,period,end,[],0,,,1610612743,70,52,2023-02-05T03:00:59Z,3140000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT12M00.00S,2023-02-05T03:16:02.5Z,3,REGULAR,substitution,out,['startperiod'],1628971,,,1610612743,70,52,2023-02-05T03:16:18Z,3150000,False,,,0,,SUB out: B. Brown,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT12M00.00S,2023-02-05T03:16:02.5Z,3,REGULAR,substitution,out,['startperiod'],203992,,,1610612743,70,52,2023-02-05T03:16:18Z,3160000,False,,,0,,SUB out: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT12M00.00S,2023-02-05T03:16:02.5Z,3,REGULAR,substitution,in,['startperiod'],1631128,,,1610612743,70,52,2023-02-05T03:16:18Z,3170000,False,,,0,,SUB in: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT12M00.00S,2023-02-05T03:16:02.5Z,3,REGULAR,substitution,in,['startperiod'],1631100,,,1610612743,70,52,2023-02-05T03:16:18Z,3180000,False,,,0,,SUB in: A. Griffin,[1631100],1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT12M00.00S,2023-02-05T03:16:16.0Z,3,REGULAR,period,start,[],0,,,1610612737,70,52,2023-02-05T03:16:19Z,3190000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT11M50.00S,2023-02-05T03:16:25.3Z,3,REGULAR,2pt,Jump Shot,[],1628381,86.67871222076215,17.401960784313726,1610612737,70,54,2023-02-05T03:16:29Z,3200000,False,-163.0,73.0,1,right,J. Collins 17' Jump Shot (4 PTS) (D. Murray 7 AST),"[1628381, 1627749]",1610612737.0,ATL,,,,Collins,J. Collins,,,,,Mid-Range,16-24 Left,,,,,,Made,,4.0,17.85,D. Murray,1627749.0,7.0,,,,,,,,
324,PT11M31.00S,2023-02-05T03:16:44.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203932,7.5722733245729295,50.49019607843137,1610612743,72,54,2023-02-05T03:16:47Z,3220000,False,-2.0,19.0,1,left,A. Gordon DUNK (10 PTS) (C. Braun 1 AST),"[203932, 1631128]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,,,,,,Made,,10.0,1.89,C. Braun,1631128.0,1.0,,,,,,,,
326,PT11M11.00S,2023-02-05T03:17:03.9Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1628381,85.62746386333771,52.450980392156865,1610612737,72,54,2023-02-05T03:17:08Z,3240000,False,12.0,83.0,1,right,MISS J. Collins 8' driving Hook,[1628381],1610612737.0,ATL,driving,,,Collins,J. Collins,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,8.35,,,,,,,,,,,
327,PT11M09.00S,2023-02-05T03:17:05.9Z,3,REGULAR,rebound,defensive,[],203932,,,1610612743,72,54,2023-02-05T03:17:08Z,3250000,False,,,0,,A. Gordon REBOUND (Off:2 Def:2),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,326.0,,,,,,,,,4.0,2.0,2.0,,
328,PT11M04.00S,2023-02-05T03:17:14.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203932,7.178055190538765,53.92156862745098,1610612743,74,54,2023-02-05T03:18:05Z,3260000,False,-20.0,15.0,1,left,A. Gordon driving finger roll Layup (12 PTS),[203932],1610612743.0,DEN,driving finger roll,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,,,,,,Made,,12.0,2.47,,,,,,,,,,,
329,PT11M04.00S,2023-02-05T03:17:18.6Z,3,REGULAR,foul,personal,['1freethrow'],1628381,,,1610612743,74,54,2023-02-05T03:17:27Z,3270000,False,,,0,,J. Collins shooting personal FOUL (1 PF) (Gordon 1 FT),"[1628381, 203932]",1610612737.0,ATL,shooting,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,2534.0,1.0,0.0,Gordon,203932.0,,,,,,,,,,,,,,,
331,PT11M04.00S,2023-02-05T03:17:43.2Z,3,REGULAR,freethrow,1 of 1,[],203932,,,1610612743,75,54,2023-02-05T03:17:43Z,3290000,False,,,0,,A. Gordon Free Throw 1 of 1 (13 PTS),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,Made,,13.0,,,,,,,,,,,,
332,PT10M52.00S,2023-02-05T03:17:56.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203991,92.85479632063075,55.14705882352941,1610612737,75,56,2023-02-05T03:18:16Z,3300000,False,26.0,15.0,1,right,C. Capela reverse Layup (8 PTS) (D. Hunter 2 AST),"[203991, 1629631]",1610612737.0,ATL,reverse,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,,,Made,,8.0,2.96,D. Hunter,1629631.0,2.0,,,,,,,,
334,PT10M36.00S,2023-02-05T03:18:12.0Z,3,REGULAR,3pt,Jump Shot,[],1627750,31.35676741130092,37.745098039215684,1610612743,78,56,2023-02-05T03:18:19Z,3320000,False,61.0,242.0,1,left,J. Murray 24' 3PT pullup (25 PTS),[1627750],1610612743.0,DEN,pullup,,,Murray,J. Murray,,,,,Above the Break 3,24+ Center,,,,,,Made,,25.0,24.99,,,,,,,,,,,
335,PT10M24.00S,2023-02-05T03:18:23.9Z,3,REGULAR,3pt,Jump Shot,[],1627749,90.22667542706965,3.6764705882352944,1610612737,78,59,2023-02-05T03:18:28Z,3330000,False,-232.0,39.0,1,right,D. Murray 3PT  (15 PTS) (D. Hunter 3 AST),"[1627749, 1629631]",1610612737.0,ATL,,,,Murray,D. Murray,,,,,Left Corner 3,24+ Left,,,,,,Made,,15.0,23.49,D. Hunter,1629631.0,3.0,,,,,,,,
336,PT10M02.00S,2023-02-05T03:18:46.9Z,3,REGULAR,3pt,Jump Shot,[],203932,8.623521681997373,3.1862745098039214,1610612743,78,59,2023-02-05T03:18:50Z,3340000,False,234.0,29.0,1,left,MISS A. Gordon 3PT,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,23.58,,,,,,,,,,,
337,PT09M59.00S,2023-02-05T03:18:49.9Z,3,REGULAR,rebound,defensive,[],1631100,,,1610612737,78,59,2023-02-05T03:18:50Z,3350000,False,,,0,,A. Griffin REBOUND (Off:1 Def:1),[1631100],1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,Right Corner 3,24+ Right,,,,,,,336.0,,,,,,,,,2.0,1.0,1.0,,
338,PT09M51.00S,2023-02-05T03:18:57.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,83.52496714848883,54.166666666666664,1610612737,78,61,2023-02-05T03:19:00Z,3360000,False,21.0,102.0,1,right,D. Murray 10' pullup Jump Shot (17 PTS) (D. Hunter 4 AST),"[1627749, 1629631]",1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,,17.0,10.45,D. Hunter,1629631.0,4.0,,,,,,,,
