actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
82,PT05M52.00S,2022-10-23T01:27:24.5Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1627750,72.22404730617609,17.892156862745097,1610612743,16,9,2022-10-23T01:32:32Z,810000,-161.0,209.0,1,right,MISS J. Murray 26' running 3PT,[1627750],1610612743.0,DEN,running,,,Murray,J. Murray,,,,,Above the Break 3,24+ Left Center,26.32,Missed,,,,,,,,,,,,,,,,,,
83,PT05M48.00S,2022-10-23T01:27:28.5Z,1,REGULAR,rebound,defensive,[],1630581,,,1610612760,16,9,2022-10-23T01:27:31Z,820000,,,0,,J. Giddey REBOUND (Off:0 Def:1),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Left Center,,,82.0,1.0,1.0,0.0,,,,,,,,,,,,,,
84,PT05M41.00S,2022-10-23T01:27:35.3Z,1,REGULAR,3pt,Jump Shot,[],1629652,32.40801576872536,28.186274509803923,1610612760,16,9,2022-10-23T01:27:40Z,830000,109.0,252.0,1,left,MISS L. Dort 27' pullup 3PT,[1629652],1610612760.0,OKC,pullup,,,Dort,L. Dort,,,,,Above the Break 3,24+ Right Center,27.47,Missed,,,,,,,,,,,,,,,,,,
85,PT05M39.00S,2022-10-23T01:27:37.3Z,1,REGULAR,rebound,defensive,[],203932,,,1610612743,16,9,2022-10-23T01:27:40Z,840000,,,0,,A. Gordon REBOUND (Off:2 Def:2),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Above the Break 3,24+ Right Center,,,84.0,4.0,2.0,2.0,,,,,,,,,,,,,,
86,PT05M29.00S,2022-10-23T01:27:47.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,91.01511169513797,50.0,1610612743,18,9,2022-10-23T01:27:53Z,850000,0.0,32.0,1,right,N. Jokic turnaround Jump Shot (2 PTS) (A. Gordon 2 AST),"[203999, 203932]",1610612743.0,DEN,turnaround,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,3.2,Made,,,,,,,,2.0,A. Gordon,203932.0,2.0,,,,,,,
88,PT05M17.00S,2022-10-23T01:27:59.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,6.258212877792378,55.63725490196079,1610612760,18,11,2022-10-23T01:28:04Z,870000,-28.0,6.0,1,left,S. Gilgeous-Alexander cutting Layup (5 PTS) (J. Giddey 2 AST),"[1628983, 1630581]",1610612760.0,OKC,cutting,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,2.89,Made,,,,,,,,5.0,J. Giddey,1630581.0,2.0,,,,,,,
90,PT05M12.00S,2022-10-23T01:28:08.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,18,11,2022-10-23T01:28:08Z,890000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT05M12.00S,2022-10-23T01:30:35.7Z,1,REGULAR,substitution,out,[],1627750,,,1610612743,18,11,2022-10-23T01:30:57Z,900000,,,0,,SUB out: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT05M12.00S,2022-10-23T01:30:35.7Z,1,REGULAR,substitution,out,[],1629008,,,1610612743,18,11,2022-10-23T01:30:57Z,910000,,,0,,SUB out: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT05M12.00S,2022-10-23T01:30:35.7Z,1,REGULAR,substitution,out,[],1629652,,,1610612743,18,11,2022-10-23T01:30:57Z,920000,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT05M12.00S,2022-10-23T01:30:35.7Z,1,REGULAR,substitution,out,[],1630197,,,1610612743,18,11,2022-10-23T01:30:57Z,930000,,,0,,SUB out: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT05M12.00S,2022-10-23T01:30:35.7Z,1,REGULAR,substitution,out,[],1630526,,,1610612743,18,11,2022-10-23T01:30:57Z,940000,,,0,,SUB out: J. Robinson-Earl,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT05M12.00S,2022-10-23T01:30:35.7Z,1,REGULAR,substitution,out,[],1630581,,,1610612743,18,11,2022-10-23T01:30:57Z,950000,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT05M12.00S,2022-10-23T01:30:35.7Z,1,REGULAR,substitution,in,[],1631128,,,1610612743,18,11,2022-10-23T01:30:57Z,960000,,,0,,SUB in: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT05M12.00S,2022-10-23T01:30:35.7Z,1,REGULAR,substitution,in,[],1628971,,,1610612743,18,11,2022-10-23T01:30:57Z,970000,,,0,,SUB in: B. Brown,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT05M12.00S,2022-10-23T01:30:35.7Z,1,REGULAR,substitution,in,[],203488,,,1610612743,18,11,2022-10-23T01:30:57Z,980000,,,0,,SUB in: M. Muscala,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT05M12.00S,2022-10-23T01:30:35.7Z,1,REGULAR,substitution,in,[],1630544,,,1610612743,18,11,2022-10-23T01:30:57Z,990000,,,0,,SUB in: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT05M12.00S,2022-10-23T01:30:35.7Z,1,REGULAR,substitution,in,[],1629647,,,1610612743,18,11,2022-10-23T01:30:57Z,1000000,,,0,,SUB in: D. Bazley,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT05M12.00S,2022-10-23T01:30:35.7Z,1,REGULAR,substitution,in,[],1630598,,,1610612743,18,11,2022-10-23T01:30:57Z,1010000,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT05M06.00S,2022-10-23T01:31:09.0Z,1,REGULAR,turnover,bad pass,[],203932,,,1610612743,18,11,2022-10-23T01:31:12Z,1020000,,,0,,A. Gordon bad pass TURNOVER (1 TO),"[203932, 1629647]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Above the Break 3,24+ Center,,,,,,,1.0,Bazley,1629647.0,,,,,,,,,,,
104,PT05M06.00S,2022-10-23T01:31:09.0Z,1,REGULAR,steal,,[],1629647,,,1610612760,18,11,2022-10-23T01:31:10Z,1030000,,,0,,D. Bazley STEAL (1 STL),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
105,PT05M01.00S,2022-10-23T01:31:14.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630598,7.703679369250986,46.32352941176471,1610612760,18,11,2022-10-23T01:31:22Z,1040000,18.0,20.0,1,left,MISS A. Wiggins running Layup - blocked,"[1630598, 203932]",1610612760.0,OKC,running,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,2.71,Missed,,,,,,,,,,,,Gordon,203932.0,,,,,
106,PT05M01.00S,2022-10-23T01:31:14.0Z,1,REGULAR,block,,[],203932,,,1610612760,18,11,2022-10-23T01:31:16Z,1050000,,,0,,A. Gordon BLOCK (1 BLK),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
107,PT04M58.00S,2022-10-23T01:31:17.0Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,18,11,2022-10-23T01:31:17Z,1060000,,,0,,N. Jokic REBOUND (Off:0 Def:4),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,,,105.0,4.0,4.0,0.0,,,,,,,,,,,,,,
108,PT04M53.00S,2022-10-23T01:31:22.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203932,92.9862023653088,46.568627450980394,1610612743,18,11,2022-10-23T01:31:31Z,1070000,-17.0,13.0,1,right,MISS A. Gordon driving Layup - blocked,"[203932, 1629647]",1610612743.0,DEN,driving,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,2.18,Missed,,,,,,,,,,,,Bazley,1629647.0,,,,,
109,PT04M53.00S,2022-10-23T01:31:22.2Z,1,REGULAR,block,,[],1629647,,,1610612743,18,11,2022-10-23T01:31:24Z,1080000,,,0,,D. Bazley BLOCK (1 BLK),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
110,PT04M50.00S,2022-10-23T01:31:25.2Z,1,REGULAR,rebound,defensive,[],1630544,,,1610612760,18,11,2022-10-23T01:31:31Z,1090000,,,0,,T. Mann REBOUND (Off:0 Def:1),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,,,108.0,1.0,1.0,0.0,,,,,,,,,,,,,,
111,PT04M41.00S,2022-10-23T01:31:34.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203488,18.610381077529567,50.245098039215684,1610612760,18,13,2022-10-23T01:31:40Z,1100000,-1.0,122.0,1,left,M. Muscala 12' Jump Shot (2 PTS) (S. Gilgeous-Alexander 2 AST),"[203488, 1628983]",1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,In The Paint (Non-RA),8-16 Center,12.24,Made,,,,,,,,2.0,S. Gilgeous-Alexander,1628983.0,2.0,,,,,,,
113,PT04M32.00S,2022-10-23T01:31:44.8Z,1,REGULAR,turnover,out-of-bounds,[],1631128,,,1610612743,18,13,2022-10-23T01:31:51Z,1120000,,,0,,C. Braun step out-of-bounds TURNOVER (1 TO),[1631128],1610612743.0,DEN,step,,,Braun,C. Braun,,,,,Left Corner 3,24+ Left,,,,,,,1.0,,,,,,,,,202901.0,,,,
114,PT04M32.00S,2022-10-23T01:31:46.8Z,1,REGULAR,substitution,out,[],203932,,,1610612760,18,13,2022-10-23T01:32:00Z,1130000,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT04M32.00S,2022-10-23T01:31:46.8Z,1,REGULAR,substitution,in,[],201145,,,1610612760,18,13,2022-10-23T01:32:00Z,1140000,,,0,,SUB in: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT04M13.00S,2022-10-23T01:32:24.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629647,23.73521681997372,11.029411764705882,1610612760,18,16,2022-10-23T01:32:28Z,1150000,195.0,171.0,1,left,D. Bazley 25' 3PT  (3 PTS) (T. Mann 1 AST),"[1629647, 1630544]",1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,Above the Break 3,24+ Right Center,25.9,Made,,,,,,,,3.0,T. Mann,1630544.0,1.0,,,,,,,
118,PT03M54.00S,2022-10-23T01:32:42.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628971,84.97043363994744,46.81372549019608,1610612743,18,16,2022-10-23T01:32:49Z,1170000,-16.0,89.0,1,right,MISS B. Brown 9' driving floating Shot,[1628971],1610612743.0,DEN,driving floating,,,Brown,B. Brown,,,,,In The Paint (Non-RA),8-16 Center,9.02,Missed,,,,,,,,,,,,,,,,,,
119,PT03M51.00S,2022-10-23T01:32:45.6Z,1,REGULAR,rebound,defensive,[],1630598,,,1610612760,18,16,2022-10-23T01:32:49Z,1180000,,,0,,A. Wiggins REBOUND (Off:0 Def:1),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),8-16 Center,,,118.0,1.0,1.0,0.0,,,,,,,,,,,,,,
120,PT03M43.00S,2022-10-23T01:32:53.9Z,1,REGULAR,3pt,Jump Shot,[],203488,6.652431011826544,94.85294117647058,1610612760,18,19,2022-10-23T01:32:58Z,1190000,-224.0,10.0,1,left,M. Muscala 3PT  (5 PTS) (S. Gilgeous-Alexander 3 AST),"[203488, 1628983]",1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,Left Corner 3,24+ Left,22.45,Made,,,,,,,,5.0,S. Gilgeous-Alexander,1628983.0,3.0,,,,,,,
122,PT03M23.00S,2022-10-23T01:33:14.2Z,1,REGULAR,3pt,Jump Shot,[],203484,92.46057818659659,3.1862745098039214,1610612743,21,19,2022-10-23T01:33:20Z,1210000,-234.0,18.0,1,right,K. Caldwell-Pope 3PT  (12 PTS) (N. Jokic 2 AST),"[203484, 203999]",1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Left Corner 3,24+ Left,23.48,Made,,,,,,,,12.0,N. Jokic,203999.0,2.0,,,,,,,
124,PT03M23.00S,2022-10-23T01:33:17.8Z,1,REGULAR,foul,personal,['1freethrow'],1629647,,,1610612743,21,19,2022-10-23T01:33:35Z,1230000,,,0,,D. Bazley shooting personal FOUL (1 PF) (Caldwell-Pope 1 FT),"[1629647, 203484]",1610612760.0,OKC,shooting,,,Bazley,D. Bazley,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,,202901.0,1.0,0.0,Caldwell-Pope,203484.0
126,PT03M23.00S,2022-10-23T01:33:49.6Z,1,REGULAR,freethrow,1 of 1,[],203484,,,1610612743,22,19,2022-10-23T01:33:49Z,1250000,,,0,,K. Caldwell-Pope Free Throw 1 of 1 (13 PTS),[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,Made,,,,,,,,13.0,,,,,,,,,,
127,PT03M18.00S,2022-10-23T01:33:57.8Z,1,REGULAR,foul,personal,[],203484,,,1610612760,22,19,2022-10-23T01:34:01Z,1260000,,,0,,K. Caldwell-Pope personal FOUL (1 PF),"[203484, 1628983]",1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,202901.0,1.0,0.0,Gilgeous-Alexander,1628983.0
129,PT03M18.00S,2022-10-23T01:34:04.0Z,1,REGULAR,substitution,out,[],203484,,,1610612760,22,19,2022-10-23T01:34:06Z,1280000,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT03M18.00S,2022-10-23T01:34:04.0Z,1,REGULAR,substitution,in,[],1630538,,,1610612760,22,19,2022-10-23T01:34:06Z,1290000,,,0,,SUB in: B. Hyland,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT03M08.00S,2022-10-23T01:34:29.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,17.69053876478318,48.28431372549019,1610612760,22,19,2022-10-23T01:34:35Z,1300000,9.0,114.0,1,left,MISS S. Gilgeous-Alexander 11' turnaround fadeaway Shot,[1628983],1610612760.0,OKC,turnaround fadeaway,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Center,11.41,Missed,,,,,,,,,,,,,,,,,,
132,PT03M04.00S,2022-10-23T01:34:33.1Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,22,19,2022-10-23T01:34:35Z,1310000,,,0,,N. Jokic REBOUND (Off:0 Def:5),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),8-16 Center,,,131.0,5.0,5.0,0.0,,,,,,,,,,,,,,
133,PT02M55.00S,2022-10-23T01:34:42.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631128,92.46057818659659,54.65686274509803,1610612743,22,19,2022-10-23T01:34:47Z,1320000,23.0,18.0,1,right,MISS C. Braun driving Layup,[1631128],1610612743.0,DEN,driving,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,2.97,Missed,,,,,,,,,,,,,,,,,,
134,PT02M54.00S,2022-10-23T01:34:43.3Z,1,REGULAR,rebound,defensive,[],203488,,,1610612760,22,19,2022-10-23T01:34:47Z,1330000,,,0,,M. Muscala REBOUND (Off:0 Def:1),[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,Restricted Area,0-8 Center,,,133.0,1.0,1.0,0.0,,,,,,,,,,,,,,
135,PT02M48.00S,2022-10-23T01:34:49.2Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628983,8.754927726675426,55.63725490196079,1610612760,22,19,2022-10-23T01:39:54Z,1340000,-28.0,30.0,1,left,MISS S. Gilgeous-Alexander running Layup - blocked,"[1628983, 1628971]",1610612760.0,OKC,running,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,4.1,Missed,,,,,,,,,,,,Brown,1628971.0,,,,,
138,PT02M48.00S,2022-10-23T01:34:49.2Z,1,REGULAR,block,,[],1628971,,,1610612760,22,19,2022-10-23T01:35:08Z,1345000,,,0,,B. Brown BLOCK (1 BLK),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
136,PT02M48.00S,2022-10-23T01:34:49.2Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612743,22,19,2022-10-23T01:35:08Z,1350000,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Restricted Area,0-8 Center,,,135.0,,,,,,,,,,,,,,,,,
139,PT02M33.00S,2022-10-23T01:35:22.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],201145,92.59198423127464,51.470588235294116,1610612743,24,19,2022-10-23T01:35:28Z,1360000,7.0,17.0,1,right,J. Green cutting DUNK (2 PTS) (N. Jokic 3 AST),"[201145, 203999]",1610612743.0,DEN,cutting,,,Green,J. Green,,,,,Restricted Area,0-8 Center,1.86,Made,,,,,,,,2.0,N. Jokic,203999.0,3.0,,,,,,,
141,PT02M05.00S,2022-10-23T01:35:51.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,9.280551905387648,51.470588235294116,1610612760,24,21,2022-10-23T01:35:56Z,1380000,-7.0,35.0,1,left,S. Gilgeous-Alexander driving finger roll Layup (7 PTS),[1628983],1610612760.0,OKC,driving finger roll,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,3.55,Made,,,,,,,,7.0,,,,,,,,,,
142,PT01M45.00S,2022-10-23T01:36:10.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630538,86.81011826544021,54.65686274509803,1610612743,24,21,2022-10-23T01:36:15Z,1390000,23.0,71.0,1,right,MISS B. Hyland 7' driving floating Shot,[1630538],1610612743.0,DEN,driving floating,,,Hyland,B. Hyland,,,,,In The Paint (Non-RA),0-8 Center,7.52,Missed,,,,,,,,,,,,,,,,,,
143,PT01M43.00S,2022-10-23T01:36:12.8Z,1,REGULAR,rebound,defensive,[],1628983,,,1610612760,24,21,2022-10-23T01:36:15Z,1400000,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:1),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,,,142.0,1.0,1.0,0.0,,,,,,,,,,,,,,
144,PT01M39.00S,2022-10-23T01:36:16.5Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628983,7.966491458607096,44.6078431372549,1610612760,24,23,2022-10-23T01:36:25Z,1410000,27.0,22.0,1,left,S. Gilgeous-Alexander running Layup (9 PTS),[1628983],1610612760.0,OKC,running,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,3.51,Made,,,,,,,,9.0,,,,,,,,,,
145,PT01M21.00S,2022-10-23T01:36:38.7Z,1,REGULAR,foul,personal,[],1628983,,,1610612743,24,23,2022-10-23T01:37:06Z,1420000,,,0,,S. Gilgeous-Alexander personal FOUL (1 PF),"[1628983, 1630538]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,2715.0,1.0,0.0,Hyland,1630538.0
147,PT01M21.00S,2022-10-23T01:36:42.7Z,1,REGULAR,substitution,out,[],203999,,,1610612743,24,23,2022-10-23T01:36:51Z,1440000,,,0,,SUB out: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT01M21.00S,2022-10-23T01:36:42.7Z,1,REGULAR,substitution,out,[],1628983,,,1610612743,24,23,2022-10-23T01:36:51Z,1450000,,,0,,SUB out: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT01M21.00S,2022-10-23T01:36:42.7Z,1,REGULAR,substitution,out,[],203488,,,1610612743,24,23,2022-10-23T01:36:51Z,1460000,,,0,,SUB out: M. Muscala,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT01M21.00S,2022-10-23T01:36:42.7Z,1,REGULAR,substitution,in,[],1630192,,,1610612743,24,23,2022-10-23T01:36:51Z,1470000,,,0,,SUB in: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT01M21.00S,2022-10-23T01:36:42.7Z,1,REGULAR,substitution,in,[],1631172,,,1610612743,24,23,2022-10-23T01:36:51Z,1480000,,,0,,SUB in: O. Dieng,[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT01M21.00S,2022-10-23T01:36:42.7Z,1,REGULAR,substitution,in,[],1629026,,,1610612743,24,23,2022-10-23T01:36:51Z,1490000,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT01M15.00S,2022-10-23T01:37:01.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630192,93.11760840998686,48.77450980392157,1610612743,26,23,2022-10-23T01:37:12Z,1500000,-6.0,12.0,1,right,Z. Nnaji cutting DUNK (2 PTS) (B. Hyland 1 AST),"[1630192, 1630538]",1610612743.0,DEN,cutting,,,Nnaji,Z. Nnaji,,,,,Restricted Area,0-8 Center,1.36,Made,,,,,,,,2.0,B. Hyland,1630538.0,1.0,,,,,,,
155,PT01M05.00S,2022-10-23T01:37:11.7Z,1,REGULAR,3pt,Jump Shot,[],1629647,32.14520367936925,38.72549019607843,1610612760,26,26,2022-10-23T01:37:15Z,1520000,56.0,250.0,1,left,D. Bazley 25' 3PT  (6 PTS) (T. Mann 2 AST),"[1629647, 1630544]",1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,Above the Break 3,24+ Center,25.6,Made,,,,,,,,6.0,T. Mann,1630544.0,2.0,,,,,,,
157,PT00M45.90S,2022-10-23T01:37:32.1Z,1,REGULAR,3pt,Jump Shot,[],1631128,68.01905387647832,34.068627450980394,1610612743,26,26,2022-10-23T01:37:36Z,1540000,-80.0,248.0,1,right,MISS C. Braun 26' 3PT,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Above the Break 3,24+ Center,26.06,Missed,,,,,,,,,,,,,,,,,,
158,PT00M42.80S,2022-10-23T01:37:35.2Z,1,REGULAR,rebound,defensive,[],1630598,,,1610612760,26,26,2022-10-23T01:37:36Z,1550000,,,0,,A. Wiggins REBOUND (Off:0 Def:2),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Center,,,157.0,2.0,2.0,0.0,,,,,,,,,,,,,,
159,PT00M32.60S,2022-10-23T01:37:45.4Z,1,REGULAR,3pt,Jump Shot,[],1630544,32.670827858081466,36.27450980392157,1610612760,26,29,2022-10-23T01:37:49Z,1560000,69.0,255.0,1,left,T. Mann 26' 3PT pullup (3 PTS),[1630544],1610612760.0,OKC,pullup,,,Mann,T. Mann,,,,,Above the Break 3,24+ Center,26.37,Made,,,,,,,,3.0,,,,,,,,,,
160,PT00M09.60S,2022-10-23T01:38:13.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201145,92.72339027595268,56.372549019607845,1610612743,28,29,2022-10-23T01:42:26Z,1570000,32.0,16.0,1,right,J. Green pullup bank Jump Shot (4 PTS) (B. Brown 1 AST),"[201145, 1628971]",1610612743.0,DEN,pullup bank,,,Green,J. Green,,,,,Restricted Area,0-8 Center,3.56,Made,,,,,,,,4.0,B. Brown,1628971.0,1.0,,,,,,,
162,PT00M00.30S,2022-10-23T01:38:26.0Z,1,REGULAR,3pt,Jump Shot,[],1630544,30.831143232588698,29.166666666666668,1610612760,28,29,2022-10-23T01:38:35Z,1590000,104.0,237.0,1,left,MISS T. Mann 25' step back 3PT,[1630544],1610612760.0,OKC,step back,,,Mann,T. Mann,,,,,Above the Break 3,24+ Right Center,25.92,Missed,,,,,,,,,,,,,,,,,,
163,PT00M00.10S,2022-10-23T01:38:26.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612760,28,29,2022-10-23T01:38:35Z,1600000,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Above the Break 3,24+ Right Center,,,162.0,,,,,,,,,,,,,,,,,
164,PT00M00.00S,2022-10-23T01:38:39.0Z,1,REGULAR,period,end,[],0,,,1610612760,28,29,2022-10-23T01:38:39Z,1610000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2022-10-23T01:38:42.2Z,2,REGULAR,substitution,out,['startperiod'],1631128,,,1610612760,28,29,2022-10-23T01:41:10Z,1620000,,,0,,SUB out: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2022-10-23T01:38:42.2Z,2,REGULAR,substitution,in,['startperiod'],1629008,,,1610612760,28,29,2022-10-23T01:41:10Z,1630000,,,0,,SUB in: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
