actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
515,PT09M29.00S,2022-11-23T03:59:24.9Z,4,REGULAR,substitution,out,[],202692,,,1610612743,83,90,2022-11-23T03:59:28Z,5040000,False,,,0,,SUB out: A. Burks,[202692],1610612765.0,DET,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT09M29.00S,2022-11-23T03:59:24.9Z,4,REGULAR,substitution,in,[],202711,,,1610612743,83,90,2022-11-23T03:59:28Z,5050000,False,,,0,,SUB in: B. Bogdanovic,[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT09M17.00S,2022-11-23T03:59:55.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628432,16.770696452036795,57.107843137254896,1610612743,83,90,2022-11-23T04:00:03Z,5060000,False,-36.0,105.0,1,left,MISS D. Reed 11' fadeaway Shot,[1628432],1610612743.0,DEN,fadeaway,,,Reed,D. Reed,,,,,In The Paint (Non-RA),8-16 Center,11.09,Missed,,,,,,,,,,,,,,,,,,
518,PT09M15.00S,2022-11-23T03:59:57.7Z,4,REGULAR,rebound,offensive,[],201599,,,1610612743,83,90,2022-11-23T04:00:03Z,5070000,False,,,0,,D. Jordan REBOUND (Off:1 Def:3),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,517.0,4.0,3.0,1.0,,,,,,,,
519,PT09M15.00S,2022-11-23T03:59:59.0Z,4,REGULAR,foul,personal,['2freethrow'],1631105,,,1610612743,83,90,2022-11-23T04:00:06Z,5080000,False,,,0,,J. Duren shooting personal FOUL (3 PF) (Jordan 2 FT),"[1631105, 201599]",1610612765.0,DET,shooting,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,1627524.0,,,,,,,,,3.0,0.0,Jordan,201599.0,,,,
521,PT09M15.00S,2022-11-23T04:00:31.6Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],201599,,,1610612743,84,90,2022-11-23T04:00:31Z,5100000,False,,,0,,D. Jordan Free Throw 1 of 2 (1 PTS),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
522,PT09M15.00S,2022-11-23T04:00:53.7Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],201599,,,1610612743,84,90,2022-11-23T04:00:53Z,5110000,False,,,0,,MISS D. Jordan Free Throw 2 of 2,[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
523,PT09M09.00S,2022-11-23T04:00:57.8Z,4,REGULAR,rebound,defensive,[],202709,,,1610612765,84,90,2022-11-23T04:00:57Z,5120000,False,,,0,,C. Joseph REBOUND (Off:0 Def:1),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,522.0,1.0,1.0,0.0,,,,,,,,
524,PT08M57.00S,2022-11-23T04:01:10.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628977,92.46057818659659,56.127450980392155,1610612765,84,92,2022-11-23T04:02:19Z,5130000,False,31.0,18.0,1,right,H. Diallo driving Layup (6 PTS) (C. Joseph 3 AST),"[1628977, 202709]",1610612765.0,DET,driving,,,Diallo,H. Diallo,,,,,Restricted Area,0-8 Center,3.57,Made,6.0,,,C. Joseph,202709.0,3.0,,,,,,,,,,,,
526,PT08M56.00S,2022-11-23T04:01:14.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,84,92,2022-11-23T04:01:14Z,5150000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT08M56.00S,2022-11-23T04:03:38.1Z,4,REGULAR,substitution,out,[],201599,,,1610612743,84,92,2022-11-23T04:03:58Z,5160000,False,,,0,,SUB out: D. Jordan,[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT08M56.00S,2022-11-23T04:03:38.1Z,4,REGULAR,substitution,out,[],1628432,,,1610612743,84,92,2022-11-23T04:03:58Z,5170000,False,,,0,,SUB out: D. Reed,[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT08M56.00S,2022-11-23T04:03:38.1Z,4,REGULAR,substitution,out,[],1627750,,,1610612743,84,92,2022-11-23T04:03:58Z,5180000,False,,,0,,SUB out: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT08M56.00S,2022-11-23T04:03:38.1Z,4,REGULAR,substitution,in,[],1629008,,,1610612743,84,92,2022-11-23T04:03:58Z,5190000,False,,,0,,SUB in: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT08M56.00S,2022-11-23T04:03:38.1Z,4,REGULAR,substitution,in,[],203484,,,1610612743,84,92,2022-11-23T04:03:58Z,5200000,False,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT08M56.00S,2022-11-23T04:03:38.1Z,4,REGULAR,substitution,in,[],203999,,,1610612743,84,92,2022-11-23T04:03:58Z,5210000,False,,,0,,SUB in: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT08M39.00S,2022-11-23T04:04:22.6Z,4,REGULAR,2pt,Jump Shot,[],1629008,19.793035479632064,79.16666666666666,1610612743,84,92,2022-11-23T04:05:46Z,5220000,False,-146.0,134.0,1,left,MISS M. Porter Jr. 19' step back Shot,[1629008],1610612743.0,DEN,step back,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,16-24 Left Center,19.78,Missed,,,,,,,,,,,,,,,,,,
534,PT08M37.00S,2022-11-23T04:04:24.6Z,4,REGULAR,rebound,defensive,[],1628977,,,1610612765,84,92,2022-11-23T04:04:28Z,5230000,False,,,0,,H. Diallo REBOUND (Off:1 Def:1),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,Mid-Range,16-24 Left Center,,,,,,,,,533.0,2.0,1.0,1.0,,,,,,,,
535,PT08M26.00S,2022-11-23T04:04:36.3Z,4,REGULAR,2pt,Jump Shot,[],202709,78.9257555847569,37.00980392156863,1610612765,84,94,2022-11-23T04:04:41Z,5240000,False,-65.0,146.0,1,right,C. Joseph 15' driving floating Jump Shot (2 PTS),[202709],1610612765.0,DET,driving floating,,,Joseph,C. Joseph,,,,,Mid-Range,8-16 Center,15.95,Made,2.0,,,,,,,,,,,,,,,,,
536,PT08M11.00S,2022-11-23T04:04:50.5Z,4,REGULAR,turnover,lost ball,[],203484,,,1610612743,84,94,2022-11-23T04:04:54Z,5250000,False,,,0,,K. Caldwell-Pope lost ball TURNOVER (1 TO),"[203484, 1628995]",1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,16-24 Left Center,,,,,1.0,,,,,,,,,,,,,,Knox II,1628995.0
537,PT08M11.00S,2022-11-23T04:04:50.5Z,4,REGULAR,steal,,[],1628995,,,1610612765,84,94,2022-11-23T04:04:52Z,5260000,False,,,0,,K. Knox II STEAL (1 STL),[1628995],1610612765.0,DET,,,,Knox II,K. Knox II,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
538,PT08M08.00S,2022-11-23T04:04:53.5Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628995,94.30026281208936,50.245098039215684,1610612765,84,96,2022-11-23T04:05:00Z,5270000,False,1.0,1.0,1,right,K. Knox II running DUNK (17 PTS),[1628995],1610612765.0,DET,running,,,Knox II,K. Knox II,,,,,Restricted Area,0-8 Center,0.16,Made,17.0,,,,,,,,,,,,,,,,,
539,PT07M58.00S,2022-11-23T04:05:04.1Z,4,REGULAR,2pt,Jump Shot,[],203484,21.369908015768726,35.78431372549019,1610612743,84,96,2022-11-23T04:05:59Z,5280000,False,71.0,148.0,1,left,MISS K. Caldwell-Pope 16' pullup Shot,[203484],1610612743.0,DEN,pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,16-24 Right Center,16.46,Missed,,,,,,,,,,,,,,,,,,
540,PT07M54.00S,2022-11-23T04:05:07.7Z,4,REGULAR,rebound,offensive,[],1628971,,,1610612743,84,96,2022-11-23T04:05:07Z,5290000,False,,,0,,B. Brown REBOUND (Off:1 Def:3),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,Mid-Range,16-24 Right Center,,,,,,,,,539.0,4.0,3.0,1.0,,,,,,,,
541,PT07M52.00S,2022-11-23T04:05:10.0Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630192,6.1268068331143235,48.28431372549019,1610612743,86,96,2022-11-23T04:05:33Z,5300000,False,9.0,5.0,1,left,Z. Nnaji DUNK (6 PTS) (B. Brown 5 AST),"[1630192, 1628971]",1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,Restricted Area,0-8 Center,1.0,Made,6.0,,,B. Brown,1628971.0,5.0,,,,,,,,,,,,
543,PT07M37.00S,2022-11-23T04:05:24.6Z,4,REGULAR,2pt,Jump Shot,[],202709,77.7431011826544,38.48039215686275,1610612765,86,96,2022-11-23T04:06:36Z,5320000,False,-58.0,157.0,1,right,MISS C. Joseph 16' pullup Shot,[202709],1610612765.0,DET,pullup,,,Joseph,C. Joseph,,,,,Mid-Range,16-24 Left Center,16.7,Missed,,,,,,,,,,,,,,,,,,
544,PT07M37.00S,2022-11-23T04:05:24.6Z,4,REGULAR,rebound,defensive,[],203999,,,1610612743,86,96,2022-11-23T04:05:36Z,5330000,False,,,0,,N. Jokic REBOUND (Off:2 Def:6),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Mid-Range,16-24 Left Center,,,,,,,,,543.0,8.0,6.0,2.0,,,,,,,,
545,PT07M30.00S,2022-11-23T04:05:31.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630192,6.1268068331143235,45.09803921568628,1610612743,88,96,2022-11-23T04:05:46Z,5340000,False,25.0,5.0,1,left,Z. Nnaji running Layup (8 PTS) (N. Jokic 10 AST),"[1630192, 203999]",1610612743.0,DEN,running,,,Nnaji,Z. Nnaji,,,,,Restricted Area,0-8 Center,2.5,Made,8.0,,,N. Jokic,203999.0,10.0,,,,,,,,,,,,
547,PT07M09.00S,2022-11-23T04:05:52.6Z,4,REGULAR,3pt,Jump Shot,[],202709,67.88764783180025,26.96078431372549,1610612765,88,99,2022-11-23T04:05:56Z,5360000,False,-115.0,249.0,1,right,C. Joseph 27' 3PT  (5 PTS) (B. Bogdanovic 4 AST),"[202709, 202711]",1610612765.0,DET,,,,Joseph,C. Joseph,,,,,Above the Break 3,24+ Left Center,27.47,Made,5.0,,,B. Bogdanovic,202711.0,4.0,,,,,,,,,,,,
549,PT07M04.00S,2022-11-23T04:06:00.9Z,4,REGULAR,foul,personal,[],1628995,,,1610612743,88,99,2022-11-23T04:06:08Z,5380000,False,,,0,,K. Knox II personal FOUL (3 PF),"[1628995, 203999]",1610612765.0,DET,,,,Knox II,K. Knox II,,,,,Above the Break 3,24+ Center,,,,1627524.0,,,,,,,,,3.0,0.0,Jokic,203999.0,,,,
551,PT07M04.00S,2022-11-23T04:06:06.9Z,4,REGULAR,substitution,out,[],1630192,,,1610612743,88,99,2022-11-23T04:06:10Z,5400000,False,,,0,,SUB out: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT07M04.00S,2022-11-23T04:06:06.9Z,4,REGULAR,substitution,in,[],203932,,,1610612743,88,99,2022-11-23T04:06:10Z,5410000,False,,,0,,SUB in: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT06M49.00S,2022-11-23T04:06:32.7Z,4,REGULAR,3pt,Jump Shot,[],1629008,31.882391590013142,32.84313725490196,1610612743,88,99,2022-11-23T04:06:37Z,5420000,False,86.0,247.0,1,left,MISS M. Porter Jr. 26' 3PT,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Right Center,26.17,Missed,,,,,,,,,,,,,,,,,,
554,PT06M46.00S,2022-11-23T04:06:35.7Z,4,REGULAR,rebound,defensive,[],202711,,,1610612765,88,99,2022-11-23T04:06:37Z,5430000,False,,,0,,B. Bogdanovic REBOUND (Off:1 Def:7),[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Right Center,,,,,,,,,553.0,8.0,7.0,1.0,,,,,,,,
555,PT06M36.00S,2022-11-23T04:06:45.7Z,4,REGULAR,2pt,Jump Shot,[],202711,71.43561103810775,51.71568627450981,1610612765,88,101,2022-11-23T04:06:50Z,5440000,False,9.0,216.0,1,right,B. Bogdanovic 21' floating Jump Shot (19 PTS) (C. Joseph 4 AST),"[202711, 202709]",1610612765.0,DET,floating,,,Bogdanovic,B. Bogdanovic,,,,,Mid-Range,16-24 Center,21.62,Made,19.0,,,C. Joseph,202709.0,4.0,,,,,,,,,,,,
557,PT06M16.00S,2022-11-23T04:07:06.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,11.12023653088042,48.28431372549019,1610612743,90,101,2022-11-23T04:07:11Z,5460000,False,9.0,52.0,1,left,N. Jokic driving floating Jump Shot (24 PTS),[203999],1610612743.0,DEN,driving floating,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),0-8 Center,5.27,Made,24.0,,,,,,,,,,,,,,,,,
558,PT06M02.00S,2022-11-23T04:07:22.5Z,4,REGULAR,foul,personal,[],203999,,,1610612765,90,101,2022-11-23T04:07:32Z,5470000,False,,,0,,N. Jokic personal FOUL (3 PF),"[203999, 202709]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Mid-Range,16-24 Left Center,,,,202058.0,,,,,,,,,3.0,0.0,Joseph,202709.0,,,,
560,PT06M02.00S,2022-11-23T04:07:29.7Z,4,REGULAR,substitution,out,[],1628971,,,1610612765,90,101,2022-11-23T04:07:33Z,5490000,False,,,0,,SUB out: B. Brown,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT06M02.00S,2022-11-23T04:07:29.7Z,4,REGULAR,substitution,in,[],1627750,,,1610612765,90,101,2022-11-23T04:07:33Z,5500000,False,,,0,,SUB in: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT05M51.00S,2022-11-23T04:07:56.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202709,81.553876478318,39.46078431372549,1610612765,90,101,2022-11-23T04:08:06Z,5510000,False,-53.0,121.0,1,right,MISS C. Joseph 13' driving floating Shot,[202709],1610612765.0,DET,driving floating,,,Joseph,C. Joseph,,,,,In The Paint (Non-RA),8-16 Center,13.19,Missed,,,,,,,,,,,,,,,,,,
563,PT05M50.00S,2022-11-23T04:07:57.7Z,4,REGULAR,rebound,offensive,[],202709,,,1610612765,90,101,2022-11-23T04:28:46Z,5520000,False,,,0,,C. Joseph REBOUND (Off:1 Def:1),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,562.0,2.0,1.0,1.0,,,,,,,,
656,PT05M49.00S,2022-11-23T04:08:06.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202709,92.90407358738501,53.408394607843135,1610612765,90,101,2022-11-23T04:28:46Z,5537500,False,17.0,14.0,1,right,MISS C. Joseph Layup - blocked,"[202709, 203999]",1610612765.0,DET,,,,Joseph,C. Joseph,,,,,Restricted Area,0-8 Center,2.22,Missed,,,,,,,,,,,,,,,Jokic,203999.0,,
657,PT05M49.00S,2022-11-23T04:08:06.1Z,4,REGULAR,block,,[],203999,,,1610612765,90,101,2022-11-23T04:28:38Z,5546250,False,,,0,,N. Jokic BLOCK (1 BLK),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
658,PT05M49.00S,2022-11-23T04:08:06.1Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612743,90,101,2022-11-23T04:28:38Z,5550625,False,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,656.0,,,,,,,,,,,
567,PT05M38.00S,2022-11-23T04:08:29.7Z,4,REGULAR,foul,offensive,[],203932,,,1610612743,90,101,2022-11-23T04:28:38Z,5560000,False,,,0,,A. Gordon offensive FOUL (1 PF),"[203932, 1628977]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,,,,202058.0,,,,,,,,,1.0,0.0,Diallo,1628977.0,,,,
569,PT05M38.00S,2022-11-23T04:08:29.7Z,4,REGULAR,turnover,offensive foul,[],203932,,,1610612743,90,101,2022-11-23T04:08:29Z,5580000,False,,,0,,A. Gordon offensive foul TURNOVER (3 TO),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,,,,202058.0,3.0,,,,,,,,,,,,,,,
571,PT05M38.00S,2022-11-23T04:08:37.5Z,4,REGULAR,substitution,out,[],1628977,,,1610612765,90,101,2022-11-23T04:09:01Z,5590000,False,,,0,,SUB out: H. Diallo,[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT05M38.00S,2022-11-23T04:08:37.5Z,4,REGULAR,substitution,out,[],202709,,,1610612765,90,101,2022-11-23T04:09:01Z,5600000,False,,,0,,SUB out: C. Joseph,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT05M38.00S,2022-11-23T04:08:37.5Z,4,REGULAR,substitution,in,[],1631093,,,1610612765,90,101,2022-11-23T04:09:01Z,5610000,False,,,0,,SUB in: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT05M38.00S,2022-11-23T04:08:37.5Z,4,REGULAR,substitution,in,[],1630165,,,1610612765,90,101,2022-11-23T04:09:01Z,5620000,False,,,0,,SUB in: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT05M19.00S,2022-11-23T04:09:14.7Z,4,REGULAR,turnover,bad pass,[],1630165,,,1610612765,90,101,2022-11-23T04:09:19Z,5630000,False,,,0,,K. Hayes bad pass TURNOVER (3 TO),"[1630165, 203484]",1610612765.0,DET,,,,Hayes,K. Hayes,,,,,Mid-Range,8-16 Left,,,,,3.0,,,,,,,,,,,,,,Caldwell-Pope,203484.0
576,PT05M19.00S,2022-11-23T04:09:14.7Z,4,REGULAR,steal,,[],203484,,,1610612743,90,101,2022-11-23T04:09:20Z,5640000,False,,,0,,K. Caldwell-Pope STEAL (2 STL),[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
577,PT05M09.00S,2022-11-23T04:09:23.9Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",203932,24.655059132720105,87.99019607843137,1610612743,93,101,2022-11-23T04:09:28Z,5650000,False,-190.0,179.0,1,left,A. Gordon 26' 3PT  (15 PTS) (J. Murray 6 AST),"[203932, 1627750]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Above the Break 3,24+ Left Center,26.12,Made,15.0,,,J. Murray,1627750.0,6.0,,,,,,,,,,,,
579,PT05M07.00S,2022-11-23T04:09:34.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,93,101,2022-11-23T04:09:34Z,5670000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT04M58.00S,2022-11-23T04:12:30.6Z,4,REGULAR,foul,personal,['2freethrow'],1627750,,,1610612765,93,101,2022-11-23T04:12:39Z,5680000,False,,,0,,J. Murray shooting personal FOUL (2 PF) (Hayes 2 FT),"[1627750, 1630165]",1610612743.0,DEN,shooting,,,Murray,J. Murray,,,,,Mid-Range,8-16 Center,,,,202058.0,,,,,,,,,2.0,0.0,Hayes,1630165.0,,,,
582,PT04M58.00S,2022-11-23T04:13:02.3Z,4,REGULAR,freethrow,1 of 2,[],1630165,,,1610612765,93,102,2022-11-23T04:13:02Z,5700000,False,,,0,,K. Hayes Free Throw 1 of 2 (8 PTS),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
583,PT04M58.00S,2022-11-23T04:13:15.3Z,4,REGULAR,freethrow,2 of 2,[],1630165,,,1610612765,93,103,2022-11-23T04:13:15Z,5710000,False,,,0,,K. Hayes Free Throw 2 of 2 (9 PTS),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
584,PT04M48.00S,2022-11-23T04:13:35.6Z,4,REGULAR,foul,personal,['2freethrow'],1630165,,,1610612743,93,103,2022-11-23T04:13:44Z,5720000,False,,,0,,K. Hayes shooting personal FOUL (4 PF) (Gordon 2 FT),"[1630165, 203932]",1610612765.0,DET,shooting,,,Hayes,K. Hayes,,,,,In The Paint (Non-RA),0-8 Center,,,,203177.0,,,,,,,,,4.0,0.0,Gordon,203932.0,,,,
586,PT04M48.00S,2022-11-23T04:14:04.4Z,4,REGULAR,freethrow,1 of 2,[],203932,,,1610612743,94,103,2022-11-23T04:14:04Z,5740000,False,,,0,,A. Gordon Free Throw 1 of 2 (16 PTS),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
587,PT04M48.00S,2022-11-23T04:14:24.4Z,4,REGULAR,freethrow,2 of 2,[],203932,,,1610612743,95,103,2022-11-23T04:14:24Z,5750000,False,,,0,,A. Gordon Free Throw 2 of 2 (17 PTS),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
588,PT04M35.00S,2022-11-23T04:14:43.1Z,4,REGULAR,foul,personal,[],1627750,,,1610612765,95,103,2022-11-23T04:14:52Z,5760000,False,,,0,,J. Murray personal FOUL (3 PF),"[1627750, 1631093]",1610612743.0,DEN,,,,Murray,J. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,1627524.0,,,,,,,,,3.0,0.0,Ivey,1631093.0,,,,
590,PT04M29.00S,2022-11-23T04:15:09.6Z,4,REGULAR,turnover,traveling,[],1630165,,,1610612765,95,103,2022-11-23T04:15:14Z,5780000,False,,,0,,K. Hayes traveling TURNOVER (4 TO),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,Mid-Range,16-24 Center,,,,202058.0,4.0,,,,,,,,,,,,,,,
591,PT04M17.00S,2022-11-23T04:15:31.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627750,8.492115637319317,51.71568627450981,1610612743,97,103,2022-11-23T04:15:53Z,5790000,False,-9.0,27.0,1,left,J. Murray finger roll Layup (9 PTS),[1627750],1610612743.0,DEN,finger roll,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,2.86,Made,9.0,,,,,,,,,,,,,,,,,
592,PT03M53.00S,2022-11-23T04:15:54.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631093,89.56964520367937,38.48039215686275,1610612765,97,103,2022-11-23T04:16:13Z,5800000,False,-58.0,46.0,1,right,MISS J. Ivey 7' pullup Shot - blocked,"[1631093, 203484]",1610612765.0,DET,pullup,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),0-8 Center,7.34,Missed,,,,,,,,,,,,,,,Caldwell-Pope,203484.0,,
593,PT03M53.00S,2022-11-23T04:15:54.8Z,4,REGULAR,block,,[],203484,,,1610612765,97,103,2022-11-23T04:15:57Z,5810000,False,,,0,,K. Caldwell-Pope BLOCK (2 BLK),[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
594,PT03M50.00S,2022-11-23T04:15:57.8Z,4,REGULAR,rebound,defensive,[],203932,,,1610612743,97,103,2022-11-23T04:16:01Z,5820000,False,,,0,,A. Gordon REBOUND (Off:2 Def:3),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,592.0,5.0,3.0,2.0,,,,,,,,
595,PT03M48.00S,2022-11-23T04:15:59.4Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],203484,30.17411300919842,23.774509803921568,1610612743,100,103,2022-11-23T04:16:09Z,5830000,False,131.0,231.0,1,left,K. Caldwell-Pope 26' 3PT pullup (10 PTS) (J. Murray 7 AST),"[203484, 1627750]",1610612743.0,DEN,pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Right Center,26.57,Made,10.0,,,J. Murray,1627750.0,7.0,,,,,,,,,,,,
597,PT03M27.00S,2022-11-23T04:16:20.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202711,91.14651773981603,44.36274509803921,1610612765,100,103,2022-11-23T04:16:26Z,5850000,False,-28.0,31.0,1,right,MISS B. Bogdanovic driving Layup,[202711],1610612765.0,DET,driving,,,Bogdanovic,B. Bogdanovic,,,,,Restricted Area,0-8 Center,4.17,Missed,,,,,,,,,,,,,,,,,,
598,PT03M23.00S,2022-11-23T04:16:24.8Z,4,REGULAR,rebound,offensive,[],1631105,,,1610612765,100,103,2022-11-23T04:16:26Z,5860000,False,,,0,,J. Duren REBOUND (Off:4 Def:3),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,,,,,,597.0,7.0,3.0,4.0,,,,,,,,
599,PT03M23.00S,2022-11-23T04:16:24.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631105,94.40999984741211,50.0,1610612765,100,103,2022-11-23T04:16:24Z,5870000,False,0.0,0.0,1,right,MISS J. Duren tip Layup,[1631105],1610612765.0,DET,tip,,,Duren,J. Duren,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
