actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
532,PT08M35.00S,2021-12-22T05:01:47.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629659,89.79960578186596,5.392156862745097,1610612747,78,90,2021-12-22T05:01:54Z,5300000,-223.0,43.0,1,right,MISS T. Horton-Tucker 3PT,[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,22.72,Missed,,,,,,,,,,,,,,,,,,,
533,PT08M33.00S,2021-12-22T05:01:49.6Z,4,REGULAR,rebound,defensive,[],1629661,,,1610612756,78,90,2021-12-22T05:01:54Z,5310000,,,0,,C. Johnson REBOUND (Off:1 Def:3),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,532.0,4.0,3.0,1.0,,,,,,,,,,,,,,
534,PT08M26.00S,2021-12-22T05:01:57.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201580,6.619579500657039,48.774509803921575,1610612756,78,92,2021-12-22T05:02:00Z,5320000,6.0,10.0,1,left,J. McGee Layup (10 PTS) (C. Payne 5 AST),"[201580, 1626166]",1610612756.0,PHX,,,,McGee,J. McGee,,,,,1.15,Made,10.0,,,,,,,,,,,,,C. Payne,1626166.0,5.0,,,
536,PT08M07.00S,2021-12-22T05:02:16.1Z,4,REGULAR,3pt,Jump Shot,[],201566,78.10446780551905,10.049019607843135,1610612747,78,92,2021-12-22T05:02:20Z,5340000,-200.0,153.0,1,right,MISS R. Westbrook 25' 3PT,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,25.18,Missed,,,,,,,,,,,,,,,,,,,
537,PT08M04.00S,2021-12-22T05:02:19.1Z,4,REGULAR,rebound,defensive,[],1629661,,,1610612756,78,92,2021-12-22T05:02:20Z,5350000,,,0,,C. Johnson REBOUND (Off:1 Def:4),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,536.0,5.0,4.0,1.0,,,,,,,,,,,,,,
538,PT07M55.00S,2021-12-22T05:02:27.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629661,7.276609724047319,45.09803921568627,1610612756,78,92,2021-12-22T05:02:32Z,5360000,25.0,16.0,1,left,MISS C. Johnson driving Layup,[1629661],1610612756.0,PHX,driving,,,Johnson,C. Johnson,,,,,2.92,Missed,,,,,,,,,,,,,,,,,,,
539,PT07M52.00S,2021-12-22T05:02:30.9Z,4,REGULAR,rebound,offensive,[],201580,,,1610612756,78,92,2021-12-22T05:02:32Z,5370000,,,0,,J. McGee REBOUND (Off:2 Def:6),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,538.0,8.0,6.0,2.0,,,,,,,,,,,,,,
540,PT07M52.00S,2021-12-22T05:02:30.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201580,5.590000152587891,50.0,1610612756,78,92,2021-12-22T05:02:30Z,5380000,0.0,0.0,1,left,MISS J. McGee tip Layup,[201580],1610612756.0,PHX,tip,,,McGee,J. McGee,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
541,PT07M52.00S,2021-12-22T05:02:31.0Z,4,REGULAR,rebound,offensive,[],201580,,,1610612756,78,92,2021-12-22T05:02:31Z,5390000,,,0,,J. McGee REBOUND (Off:3 Def:6),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,540.0,9.0,6.0,3.0,,,,,,,,,,,,,,
542,PT07M51.00S,2021-12-22T05:02:32.1Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628969,16.475032851511173,57.84313725490196,1610612756,78,92,2021-12-22T05:02:36Z,5400000,-39.0,102.0,1,left,MISS M. Bridges 10' Jump Shot,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,10.96,Missed,,,,,,,,,,,,,,,,,,,
543,PT07M48.00S,2021-12-22T05:02:35.1Z,4,REGULAR,rebound,defensive,[],2544,,,1610612747,78,92,2021-12-22T05:02:36Z,5410000,,,0,,L. James REBOUND (Off:0 Def:7),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,542.0,7.0,7.0,0.0,,,,,,,,,,,,,,
544,PT07M43.00S,2021-12-22T05:02:40.3Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",2544,91.50788436268068,50.245098039215684,1610612747,80,92,2021-12-22T05:02:46Z,5420000,1.0,27.0,1,right,L. James running Layup (34 PTS),[2544],1610612747.0,LAL,running,,,James,L. James,,,,,2.73,Made,34.0,,,,,,,,,,,,,,,,,,
545,PT07M29.00S,2021-12-22T05:02:54.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626166,9.198423127463855,42.62408088235294,1610612756,80,92,2021-12-22T05:03:23Z,5430000,37.0,34.0,1,left,MISS C. Payne driving bank Shot,[1626166],1610612756.0,PHX,driving bank,,,Payne,C. Payne,,,,,5.02,Missed,,,,,,,,,,,,,,,,,,,
546,PT07M29.00S,2021-12-22T05:02:54.7Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612747,80,92,2021-12-22T05:02:59Z,5440000,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,545.0,,,,,,,,,,,,,,,,,
547,PT07M29.00S,2021-12-22T05:02:58.9Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612747,80,92,2021-12-22T05:02:58Z,5450000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT07M29.00S,2021-12-22T05:02:59.7Z,4,REGULAR,substitution,out,[],2544,,,1610612747,80,92,2021-12-22T05:03:12Z,5460000,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT07M29.00S,2021-12-22T05:02:59.7Z,4,REGULAR,substitution,out,[],1626166,,,1610612747,80,92,2021-12-22T05:03:12Z,5470000,,,0,,SUB out: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT07M29.00S,2021-12-22T05:02:59.7Z,4,REGULAR,substitution,in,[],201599,,,1610612747,80,92,2021-12-22T05:03:12Z,5480000,,,0,,SUB in: D. Jordan,[201599],1610612747.0,LAL,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT07M29.00S,2021-12-22T05:02:59.7Z,4,REGULAR,substitution,in,[],101108,,,1610612747,80,92,2021-12-22T05:03:12Z,5490000,,,0,,SUB in: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT07M19.00S,2021-12-22T05:03:30.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201566,89.79960578186596,52.450980392156865,1610612747,80,92,2021-12-22T05:03:35Z,5500000,12.0,43.0,1,right,MISS R. Westbrook driving Layup,[201566],1610612747.0,LAL,driving,,,Westbrook,R. Westbrook,,,,,4.51,Missed,,,,,,,,,,,,,,,,,,,
553,PT07M15.00S,2021-12-22T05:03:33.8Z,4,REGULAR,rebound,defensive,[],201580,,,1610612756,80,92,2021-12-22T05:03:33Z,5510000,,,0,,J. McGee REBOUND (Off:3 Def:7),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,552.0,10.0,7.0,3.0,,,,,,,,,,,,,,
554,PT06M52.00S,2021-12-22T05:03:56.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,11.350197109067011,49.50980392156863,1610612756,80,94,2021-12-22T05:04:00Z,5520000,2.0,54.0,1,left,M. Bridges driving floating Jump Shot (13 PTS) (C. Paul 8 AST),"[1628969, 101108]",1610612756.0,PHX,driving floating,,,Bridges,M. Bridges,,,,,5.43,Made,13.0,,,,,,,,,,,,,C. Paul,101108.0,8.0,,,
556,PT06M40.00S,2021-12-22T05:04:09.8Z,4,REGULAR,turnover,bad pass,[],202738,,,1610612747,80,94,2021-12-22T05:04:16Z,5540000,,,0,,I. Thomas bad pass TURNOVER (1 TO),"[202738, 1628969]",1610612747.0,LAL,,,,Thomas,I. Thomas,,,,,,,,,,,,,,,,,1.0,Bridges,1628969.0,,,,,,
557,PT06M40.00S,2021-12-22T05:04:09.8Z,4,REGULAR,steal,,[],1628969,,,1610612756,80,94,2021-12-22T05:04:11Z,5550000,,,0,,M. Bridges STEAL (1 STL),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT06M38.00S,2021-12-22T05:04:13.0Z,4,REGULAR,foul,personal,['2freethrow'],202738,,,1610612756,80,94,2021-12-22T05:04:21Z,5560000,,,0,,I. Thomas shooting personal FOUL (5 PF) (Bridges 2 FT),"[202738, 1628969]",1610612747.0,LAL,shooting,,,Thomas,I. Thomas,,,,,,,,,,,,1627961.0,5.0,0.0,Bridges,1628969.0,,,,,,,,,
560,PT06M38.00S,2021-12-22T05:04:44.5Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1628969,,,1610612756,80,95,2021-12-22T05:05:09Z,5580000,,,0,,M. Bridges Free Throw 1 of 2 (14 PTS),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,Made,14.0,,,,,,,,,,,,,,,,,,
561,PT06M38.00S,2021-12-22T05:04:45.0Z,4,REGULAR,substitution,out,[],201566,,,1610612756,80,95,2021-12-22T05:04:57Z,5590000,,,0,,SUB out: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT06M38.00S,2021-12-22T05:04:45.0Z,4,REGULAR,substitution,out,[],1629659,,,1610612756,80,95,2021-12-22T05:04:57Z,5600000,,,0,,SUB out: T. Horton-Tucker,[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT06M38.00S,2021-12-22T05:04:45.0Z,4,REGULAR,substitution,out,[],201580,,,1610612756,80,95,2021-12-22T05:04:57Z,5610000,,,0,,SUB out: J. McGee,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT06M38.00S,2021-12-22T05:04:45.0Z,4,REGULAR,substitution,in,[],2772,,,1610612756,80,95,2021-12-22T05:04:57Z,5620000,,,0,,SUB in: T. Ariza,[2772],1610612747.0,LAL,,,,Ariza,T. Ariza,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT06M38.00S,2021-12-22T05:04:45.0Z,4,REGULAR,substitution,in,[],200765,,,1610612756,80,95,2021-12-22T05:04:57Z,5630000,,,0,,SUB in: R. Rondo,[200765],1610612747.0,LAL,,,,Rondo,R. Rondo,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT06M38.00S,2021-12-22T05:04:45.0Z,4,REGULAR,substitution,in,[],1629028,,,1610612756,80,95,2021-12-22T05:04:57Z,5640000,,,0,,SUB in: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT06M38.00S,2021-12-22T05:04:44.5Z,4,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1628969,,,1610612756,80,95,2021-12-22T05:05:09Z,5650000,,,0,,MISS M. Bridges Free Throw 2 of 2,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,Missed,,,,,,,,,,,,,,,,,,,
568,PT06M36.00S,2021-12-22T05:04:46.5Z,4,REGULAR,rebound,defensive,[],2772,,,1610612747,80,95,2021-12-22T05:05:09Z,5660000,,,0,,T. Ariza REBOUND (Off:0 Def:3),[2772],1610612747.0,LAL,,,,Ariza,T. Ariza,,,,,,,,567.0,3.0,3.0,0.0,,,,,,,,,,,,,,
569,PT06M26.00S,2021-12-22T05:05:17.9Z,4,REGULAR,3pt,Jump Shot,[],201961,70.48291721419186,77.20588235294117,1610612747,80,95,2021-12-22T05:05:23Z,5670000,136.0,225.0,1,right,MISS W. Ellington 26' 3PT,[201961],1610612747.0,LAL,,,,Ellington,W. Ellington,,,,,26.29,Missed,,,,,,,,,,,,,,,,,,,
570,PT06M21.00S,2021-12-22T05:05:22.9Z,4,REGULAR,rebound,defensive,[],1629661,,,1610612756,80,95,2021-12-22T05:05:23Z,5680000,,,0,,C. Johnson REBOUND (Off:1 Def:5),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,569.0,6.0,5.0,1.0,,,,,,,,,,,,,,
571,PT06M14.00S,2021-12-22T05:05:30.1Z,4,REGULAR,turnover,lost ball,[],101108,,,1610612756,80,95,2021-12-22T05:05:35Z,5690000,,,0,,C. Paul lost ball TURNOVER (2 TO),"[101108, 201599]",1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,2.0,Jordan,201599.0,,,,,,
572,PT06M14.00S,2021-12-22T05:05:30.1Z,4,REGULAR,steal,,[],201599,,,1610612747,80,95,2021-12-22T05:05:31Z,5700000,,,0,,D. Jordan STEAL (1 STL),[201599],1610612747.0,LAL,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT06M11.00S,2021-12-22T05:05:33.1Z,4,REGULAR,turnover,bad pass,[],202738,,,1610612747,80,95,2021-12-22T05:05:37Z,5710000,,,0,,I. Thomas bad pass TURNOVER (2 TO),"[202738, 101108]",1610612747.0,LAL,,,,Thomas,I. Thomas,,,,,,,,,,,,,,,,,2.0,Paul,101108.0,,,,,,
574,PT06M11.00S,2021-12-22T05:05:33.1Z,4,REGULAR,steal,,[],101108,,,1610612756,80,95,2021-12-22T05:05:34Z,5720000,,,0,,C. Paul STEAL (1 STL),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT05M52.00S,2021-12-22T05:05:51.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628969,8.196452036793687,57.59803921568628,1610612756,80,95,2021-12-22T05:05:56Z,5730000,-38.0,25.0,1,left,MISS M. Bridges Layup - blocked,"[1628969, 200765]",1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,4.52,Missed,,,,,,,,,,,,,,,,,Rondo,200765.0,
576,PT05M52.00S,2021-12-22T05:05:51.5Z,4,REGULAR,block,,[],200765,,,1610612756,80,95,2021-12-22T05:05:53Z,5740000,,,0,,R. Rondo BLOCK (1 BLK),[200765],1610612747.0,LAL,,,,Rondo,R. Rondo,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT05M49.00S,2021-12-22T05:05:54.5Z,4,REGULAR,rebound,defensive,[],2772,,,1610612747,80,95,2021-12-22T05:05:56Z,5750000,,,0,,T. Ariza REBOUND (Off:0 Def:4),[2772],1610612747.0,LAL,,,,Ariza,T. Ariza,,,,,,,,575.0,4.0,4.0,0.0,,,,,,,,,,,,,,
578,PT05M44.00S,2021-12-22T05:06:00.4Z,4,REGULAR,3pt,Jump Shot,[],202738,91.11366622864652,96.07843137254902,1610612747,80,95,2021-12-22T05:06:05Z,5760000,230.0,31.0,1,right,MISS I. Thomas 3PT,[202738],1610612747.0,LAL,,,,Thomas,I. Thomas,,,,,23.25,Missed,,,,,,,,,,,,,,,,,,,
579,PT05M41.00S,2021-12-22T05:06:03.4Z,4,REGULAR,rebound,defensive,[],1629661,,,1610612756,80,95,2021-12-22T05:06:05Z,5770000,,,0,,C. Johnson REBOUND (Off:1 Def:6),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,578.0,7.0,6.0,1.0,,,,,,,,,,,,,,
580,PT05M32.00S,2021-12-22T05:06:11.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629028,15.949408672798953,40.931372549019606,1610612756,80,97,2021-12-22T05:06:15Z,5780000,45.0,97.0,1,left,D. Ayton 10' Jump Shot (19 PTS) (L. Shamet 1 AST),"[1629028, 1629013]",1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,10.74,Made,19.0,,,,,,,,,,,,,L. Shamet,1629013.0,1.0,,,
582,PT05M22.00S,2021-12-22T05:06:22.0Z,4,REGULAR,turnover,bad pass,[],200765,,,1610612747,80,97,2021-12-22T05:06:25Z,5800000,,,0,,R. Rondo bad pass TURNOVER (2 TO),"[200765, 1629028]",1610612747.0,LAL,,,,Rondo,R. Rondo,,,,,,,,,,,,,,,,,2.0,Ayton,1629028.0,,,,,,
583,PT05M22.00S,2021-12-22T05:06:22.0Z,4,REGULAR,steal,,[],1629028,,,1610612756,80,97,2021-12-22T05:06:23Z,5810000,,,0,,D. Ayton STEAL (1 STL),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT05M17.00S,2021-12-22T05:06:26.7Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629661,23.702365308804204,87.74509803921569,1610612756,80,100,2021-12-22T05:06:32Z,5820000,-189.0,170.0,1,left,C. Johnson 25' 3PT running (11 PTS) (C. Paul 9 AST),"[1629661, 101108]",1610612756.0,PHX,running,,,Johnson,C. Johnson,,,,,25.42,Made,11.0,,,,,,,,,,,,,C. Paul,101108.0,9.0,,,
586,PT05M16.00S,2021-12-22T05:06:35.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,80,100,2021-12-22T05:06:35Z,5840000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT05M16.00S,2021-12-22T05:09:29.9Z,4,REGULAR,substitution,out,[],201599,,,1610612747,80,100,2021-12-22T05:09:43Z,5850000,,,0,,SUB out: D. Jordan,[201599],1610612747.0,LAL,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT05M16.00S,2021-12-22T05:09:29.9Z,4,REGULAR,substitution,out,[],202738,,,1610612747,80,100,2021-12-22T05:09:43Z,5860000,,,0,,SUB out: I. Thomas,[202738],1610612747.0,LAL,,,,Thomas,I. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT05M16.00S,2021-12-22T05:09:29.9Z,4,REGULAR,substitution,out,[],1629013,,,1610612747,80,100,2021-12-22T05:09:43Z,5870000,,,0,,SUB out: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT05M16.00S,2021-12-22T05:09:29.9Z,4,REGULAR,substitution,out,[],1628969,,,1610612747,80,100,2021-12-22T05:09:43Z,5880000,,,0,,SUB out: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT05M16.00S,2021-12-22T05:09:29.9Z,4,REGULAR,substitution,in,[],201566,,,1610612747,80,100,2021-12-22T05:09:43Z,5890000,,,0,,SUB in: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT05M16.00S,2021-12-22T05:09:29.9Z,4,REGULAR,substitution,in,[],2544,,,1610612747,80,100,2021-12-22T05:09:43Z,5900000,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT05M16.00S,2021-12-22T05:09:29.9Z,4,REGULAR,substitution,in,[],1626164,,,1610612747,80,100,2021-12-22T05:09:43Z,5910000,,,0,,SUB in: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT05M16.00S,2021-12-22T05:09:29.9Z,4,REGULAR,substitution,in,[],203109,,,1610612747,80,100,2021-12-22T05:09:43Z,5920000,,,0,,SUB in: J. Crowder,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT04M57.00S,2021-12-22T05:10:21.5Z,4,REGULAR,foul,personal,['2freethrow'],1629661,,,1610612747,80,100,2021-12-22T05:10:26Z,5930000,,,0,,C. Johnson shooting personal FOUL (2 PF) (Westbrook 2 FT),"[1629661, 201566]",1610612756.0,PHX,shooting,,,Johnson,C. Johnson,,,,,,,,,,,,201639.0,2.0,0.0,Westbrook,201566.0,,,,,,,,,
597,PT04M57.00S,2021-12-22T05:10:49.3Z,4,REGULAR,freethrow,1 of 2,[],201566,,,1610612747,81,100,2021-12-22T05:10:49Z,5950000,,,0,,R. Westbrook Free Throw 1 of 2 (19 PTS),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,Made,19.0,,,,,,,,,,,,,,,,,,
598,PT04M57.00S,2021-12-22T05:11:05.3Z,4,REGULAR,freethrow,2 of 2,[],201566,,,1610612747,82,100,2021-12-22T05:11:05Z,5960000,,,0,,R. Westbrook Free Throw 2 of 2 (20 PTS),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,Made,20.0,,,,,,,,,,,,,,,,,,
599,PT04M44.00S,2021-12-22T05:11:23.2Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,82,100,2021-12-22T05:11:23Z,5970000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT04M35.00S,2021-12-22T05:11:47.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],101108,7.539421813403408,52.205882352941174,1610612756,82,102,2021-12-22T05:11:54Z,5980000,-11.0,18.0,1,left,C. Paul driving Layup (11 PTS) (D. Booker 7 AST),"[101108, 1626164]",1610612756.0,PHX,driving,,,Paul,C. Paul,,,,,2.14,Made,11.0,,,,,,,,,,,,,D. Booker,1626164.0,7.0,,,
602,PT04M21.00S,2021-12-22T05:12:03.1Z,4,REGULAR,foul,personal,['2freethrow'],1629661,,,1610612747,82,102,2021-12-22T05:12:11Z,6000000,,,0,,C. Johnson shooting personal FOUL (3 PF) (Ariza 2 FT),"[1629661, 2772]",1610612756.0,PHX,shooting,,,Johnson,C. Johnson,,,,,,,,,,,,201639.0,3.0,0.0,Ariza,2772.0,,,,,,,,,
604,PT04M21.00S,2021-12-22T05:12:30.2Z,4,REGULAR,freethrow,1 of 2,[],2772,,,1610612747,83,102,2021-12-22T05:12:30Z,6020000,,,0,,T. Ariza Free Throw 1 of 2 (12 PTS),[2772],1610612747.0,LAL,,,,Ariza,T. Ariza,,,,,,Made,12.0,,,,,,,,,,,,,,,,,,
605,PT04M21.00S,2021-12-22T05:12:30.2Z,4,REGULAR,freethrow,2 of 2,[],2772,,,1610612747,83,102,2021-12-22T05:12:56Z,6030000,,,0,,MISS T. Ariza Free Throw 2 of 2,[2772],1610612747.0,LAL,,,,Ariza,T. Ariza,,,,,,Missed,,,,,,,,,,,,,,,,,,,
606,PT04M20.00S,2021-12-22T05:12:31.2Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612756,83,102,2021-12-22T05:12:56Z,6040000,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,605.0,,,,,,,,,,,,,,,,,
607,PT04M20.00S,2021-12-22T05:12:58.8Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,83,102,2021-12-22T05:12:58Z,6050000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT04M11.00S,2021-12-22T05:13:36.5Z,4,REGULAR,turnover,lost ball,[],203109,,,1610612756,83,102,2021-12-22T05:13:41Z,6060000,,,0,,J. Crowder lost ball TURNOVER (1 TO),"[203109, 201566]",1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,1.0,Westbrook,201566.0,,,,,,
609,PT04M11.00S,2021-12-22T05:13:36.5Z,4,REGULAR,steal,,[],201566,,,1610612747,83,102,2021-12-22T05:25:04Z,6070000,,,0,,R. Westbrook STEAL (3 STL),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT04M07.00S,2021-12-22T05:13:39.9Z,4,REGULAR,turnover,bad pass,[],201566,,,1610612747,83,102,2021-12-22T05:13:43Z,6080000,,,0,,R. Westbrook bad pass TURNOVER (6 TO),"[201566, 1629028]",1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,6.0,Ayton,1629028.0,,,,,,
611,PT04M07.00S,2021-12-22T05:13:39.9Z,4,REGULAR,steal,,[],1629028,,,1610612756,83,102,2021-12-22T05:13:41Z,6090000,,,0,,D. Ayton STEAL (2 STL),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT04M03.00S,2021-12-22T05:13:43.5Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1626164,24.885019710906704,86.02941176470588,1610612756,83,105,2021-12-22T05:14:00Z,6100000,-180.0,181.0,1,left,D. Booker 25' 3PT running (24 PTS) (D. Ayton 2 AST),"[1626164, 1629028]",1610612756.0,PHX,running,,,Booker,D. Booker,,,,,25.56,Made,24.0,,,,,,,,,,,,,D. Ayton,1629028.0,2.0,,,
614,PT03M47.00S,2021-12-22T05:14:01.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201566,91.37647831800263,49.50980392156863,1610612747,85,105,2021-12-22T05:14:15Z,6120000,-2.0,29.0,1,right,R. Westbrook finger roll Layup (22 PTS) (L. James 2 AST),"[201566, 2544]",1610612747.0,LAL,finger roll,,,Westbrook,R. Westbrook,,,,,2.87,Made,22.0,,,,,,,,,,,,,L. James,2544.0,2.0,,,
616,PT03M21.00S,2021-12-22T05:14:25.5Z,4,REGULAR,3pt,Jump Shot,[],203109,26.987516425755587,21.07843137254902,1610612756,85,105,2021-12-22T05:14:29Z,6140000,145.0,201.0,1,left,MISS J. Crowder 24' 3PT,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,24.78,Missed,,,,,,,,,,,,,,,,,,,
617,PT03M19.00S,2021-12-22T05:14:27.5Z,4,REGULAR,rebound,defensive,[],2772,,,1610612747,85,105,2021-12-22T05:14:29Z,6150000,,,0,,T. Ariza REBOUND (Off:0 Def:5),[2772],1610612747.0,LAL,,,,Ariza,T. Ariza,,,,,,,,616.0,5.0,5.0,0.0,,,,,,,,,,,,,,
618,PT03M11.00S,2021-12-22T05:14:35.8Z,4,REGULAR,turnover,bad pass,[],201566,,,1610612747,85,105,2021-12-22T05:14:42Z,6160000,,,0,,R. Westbrook bad pass TURNOVER (7 TO),"[201566, 1629661]",1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,7.0,Johnson,1629661.0,,,,,,
619,PT03M11.00S,2021-12-22T05:14:35.8Z,4,REGULAR,steal,,[],1629661,,,1610612756,85,105,2021-12-22T05:14:37Z,6170000,,,0,,C. Johnson STEAL (2 STL),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
