actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
450,PT03M46.00S,2021-12-13T04:13:51.8Z,3,REGULAR,rebound,offensive,[],203082,,,1610612753,75,56,2021-12-13T04:13:56Z,4460000,,,0,,T. Ross REBOUND (Off:2 Def:1),[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,448.0,3.0,1.0,2.0,,,,,,,,,,,,,,
451,PT03M44.00S,2021-12-13T04:13:53.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630175,22.78252299605782,91.42156862745098,1610612753,75,56,2021-12-13T04:13:59Z,4470000,-207.0,162.0,1,left,MISS C. Anthony 26' 3PT,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,26.27,Missed,,,,,,,,,,,,,,,,,,
452,PT03M41.00S,2021-12-13T04:13:56.2Z,3,REGULAR,rebound,defensive,[],201599,,,1610612747,75,56,2021-12-13T04:13:59Z,4480000,,,0,,D. Jordan REBOUND (Off:0 Def:3),[201599],1610612747.0,LAL,,,,Jordan,D. Jordan,,,,,,,451.0,3.0,3.0,0.0,,,,,,,,,,,,,,
453,PT03M40.00S,2021-12-13T04:14:01.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203082,,,1610612747,75,56,2021-12-13T04:14:21Z,4490000,,,0,,T. Ross personal FOUL (3 PF) (James 2 FT),"[203082, 2544]",1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,201638.0,,,,3.0,0.0,James,2544.0,,
455,PT03M40.00S,2021-12-13T04:14:40.2Z,3,REGULAR,freethrow,1 of 2,[],2544,,,1610612747,75,56,2021-12-13T04:14:40Z,4510000,,,0,,MISS L. James Free Throw 1 of 2,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,Missed,,,,,,,,,,,,,,,,,,
456,PT03M40.00S,2021-12-13T04:14:40.2Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,75,56,2021-12-13T04:14:40Z,4520000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,455.0,,,,,,,,,,,,,,,,,
457,PT03M40.00S,2021-12-13T04:14:41.1Z,3,REGULAR,substitution,out,[],1629659,,,1610612747,75,56,2021-12-13T04:14:57Z,4530000,,,0,,SUB out: T. Horton-Tucker,[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,
458,PT03M40.00S,2021-12-13T04:14:41.1Z,3,REGULAR,substitution,out,[],203914,,,1610612747,75,56,2021-12-13T04:14:57Z,4540000,,,0,,SUB out: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,
459,PT03M40.00S,2021-12-13T04:14:41.1Z,3,REGULAR,substitution,out,[],1630175,,,1610612747,75,56,2021-12-13T04:14:57Z,4550000,,,0,,SUB out: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,
460,PT03M40.00S,2021-12-13T04:14:41.1Z,3,REGULAR,substitution,in,[],2546,,,1610612747,75,56,2021-12-13T04:14:57Z,4560000,,,0,,SUB in: C. Anthony,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,
461,PT03M40.00S,2021-12-13T04:14:41.1Z,3,REGULAR,substitution,in,[],1630181,,,1610612747,75,56,2021-12-13T04:14:57Z,4570000,,,0,,SUB in: R. Hampton,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,
462,PT03M40.00S,2021-12-13T04:14:41.1Z,3,REGULAR,substitution,in,[],1630532,,,1610612747,75,56,2021-12-13T04:14:57Z,4580000,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,
463,PT03M40.00S,2021-12-13T04:15:00.4Z,3,REGULAR,freethrow,2 of 2,[],2544,,,1610612747,76,56,2021-12-13T04:15:00Z,4590000,,,0,,L. James Free Throw 2 of 2 (25 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,Made,,,,,25.0,,,,,,,,,,,,,
464,PT03M24.00S,2021-12-13T04:15:22.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203082,7.539421813403408,48.529411764705884,1610612753,76,56,2021-12-13T04:15:29Z,4600000,7.0,18.0,1,left,MISS T. Ross driving reverse Layup,[203082],1610612753.0,ORL,driving reverse,,,Ross,T. Ross,,,,,1.98,Missed,,,,,,,,,,,,,,,,,,
465,PT03M21.00S,2021-12-13T04:15:25.4Z,3,REGULAR,rebound,offensive,[],201577,,,1610612753,76,56,2021-12-13T04:15:29Z,4610000,,,0,,R. Lopez REBOUND (Off:4 Def:3),[201577],1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,,,464.0,7.0,3.0,4.0,,,,,,,,,,,,,,
466,PT03M19.00S,2021-12-13T04:15:26.4Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630532,30.535479632063073,19.117647058823522,1610612753,76,56,2021-12-13T04:15:32Z,4620000,154.0,235.0,1,left,MISS F. Wagner 28' 3PT,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,28.08,Missed,,,,,,,,,,,,,,,,,,
467,PT03M19.00S,2021-12-13T04:15:26.4Z,3,REGULAR,rebound,defensive,[],1630559,,,1610612747,76,56,2021-12-13T04:15:32Z,4630000,,,0,,A. Reaves REBOUND (Off:0 Def:1),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,466.0,1.0,1.0,0.0,,,,,,,,,,,,,,
468,PT03M12.00S,2021-12-13T04:15:33.7Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",201599,94.26741130091985,49.26470588235294,1610612747,78,56,2021-12-13T04:15:49Z,4640000,-4.0,1.0,1,right,D. Jordan running alley-oop DUNK (2 PTS) (M. Monk 2 AST),"[201599, 1628370]",1610612747.0,LAL,running alley-oop,,,Jordan,D. Jordan,,,,,0.4,Made,,,,,2.0,M. Monk,1628370.0,2.0,,,,,,,,,,
470,PT02M59.00S,2021-12-13T04:15:46.4Z,3,REGULAR,2pt,Jump Shot,[],1629643,23.702365308804204,32.1078431372549,1610612753,78,56,2021-12-13T04:15:52Z,4660000,89.0,170.0,1,left,MISS C. Okeke 19' Jump Shot,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,19.24,Missed,,,,,,,,,,,,,,,,,,
471,PT02M59.00S,2021-12-13T04:15:46.4Z,3,REGULAR,rebound,defensive,[],201599,,,1610612747,78,56,2021-12-13T04:15:52Z,4670000,,,0,,D. Jordan REBOUND (Off:0 Def:4),[201599],1610612747.0,LAL,,,,Jordan,D. Jordan,,,,,,,470.0,4.0,4.0,0.0,,,,,,,,,,,,,,
472,PT02M46.00S,2021-12-13T04:16:00.3Z,3,REGULAR,turnover,bad pass,[],2544,,,1610612747,78,56,2021-12-13T04:16:05Z,4680000,,,0,,L. James bad pass TURNOVER (5 TO),"[2544, 1630181]",1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,5.0,Hampton,1630181.0,,,,,,
473,PT02M46.00S,2021-12-13T04:16:00.3Z,3,REGULAR,steal,,[],1630181,,,1610612753,78,56,2021-12-13T04:16:02Z,4690000,,,0,,R. Hampton STEAL (1 STL),[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,
474,PT02M43.00S,2021-12-13T04:16:06.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201599,,,1610612753,78,56,2021-12-13T04:16:13Z,4700000,,,0,,D. Jordan take personal FOUL (1 PF) (Ross 2 FT),"[201599, 203082]",1610612747.0,LAL,take,,,Jordan,D. Jordan,,,,,,,,,,,,,,,2882.0,,,,1.0,0.0,Ross,203082.0,,
476,PT02M43.00S,2021-12-13T04:16:39.6Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],203082,,,1610612753,78,57,2021-12-13T04:16:39Z,4720000,,,0,,T. Ross Free Throw 1 of 2 (12 PTS),[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,Made,,,,,12.0,,,,,,,,,,,,,
477,PT02M43.00S,2021-12-13T04:16:40.5Z,3,REGULAR,substitution,out,[],2544,,,1610612753,78,57,2021-12-13T04:16:48Z,4730000,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,
478,PT02M43.00S,2021-12-13T04:16:40.5Z,3,REGULAR,substitution,in,[],201566,,,1610612753,78,57,2021-12-13T04:16:48Z,4740000,,,0,,SUB in: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,
479,PT02M43.00S,2021-12-13T04:16:56.1Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],203082,,,1610612753,78,58,2021-12-13T04:16:56Z,4750000,,,0,,T. Ross Free Throw 2 of 2 (13 PTS),[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,Made,,,,,13.0,,,,,,,,,,,,,
480,PT02M28.00S,2021-12-13T04:17:13.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628370,88.87976346911958,48.774509803921575,1610612747,80,58,2021-12-13T04:18:14Z,4760000,-6.0,52.0,1,right,M. Monk driving floating Jump Shot (2 PTS),[1628370],1610612747.0,LAL,driving floating,,,Monk,M. Monk,,,,,5.24,Made,,,,,2.0,,,,,,,,,,,,,
481,PT02M12.00S,2021-12-13T04:17:29.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203082,11.48160315374507,38.970588235294116,1610612753,80,58,2021-12-13T04:17:46Z,4770000,55.0,55.0,1,left,MISS T. Ross 7' Layup - blocked,"[203082, 2546]",1610612753.0,ORL,,,,Ross,T. Ross,,,,,7.81,Missed,,,,,,,,,,,,,,,,,Anthony,2546.0
482,PT02M12.00S,2021-12-13T04:17:29.9Z,3,REGULAR,block,,[],2546,,,1610612753,80,58,2021-12-13T04:17:32Z,4780000,,,0,,C. Anthony BLOCK (2 BLK),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,
483,PT02M12.00S,2021-12-13T04:17:29.9Z,3,REGULAR,rebound,offensive,[],203082,,,1610612753,80,58,2021-12-13T04:18:32Z,4790000,,,0,,T. Ross REBOUND (Off:3 Def:1),[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,481.0,4.0,1.0,3.0,,,,,,,,,,,,,,
484,PT02M07.00S,2021-12-13T04:17:34.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629643,33.03219448094612,39.4607843137255,1610612753,80,58,2021-12-13T04:17:56Z,4800000,53.0,258.0,1,left,MISS C. Okeke 26' 3PT,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,26.33,Missed,,,,,,,,,,,,,,,,,,
485,PT02M05.00S,2021-12-13T04:17:36.3Z,3,REGULAR,rebound,defensive,[],201599,,,1610612747,80,58,2021-12-13T04:17:56Z,4810000,,,0,,D. Jordan REBOUND (Off:0 Def:5),[201599],1610612747.0,LAL,,,,Jordan,D. Jordan,,,,,,,484.0,5.0,5.0,0.0,,,,,,,,,,,,,,
486,PT01M58.00S,2021-12-13T04:17:43.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201566,89.6681997371879,50.49019607843137,1610612747,82,58,2021-12-13T04:18:16Z,4820000,2.0,45.0,1,right,R. Westbrook Layup (11 PTS) (M. Monk 3 AST),"[201566, 1628370]",1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,4.47,Made,,,,,11.0,M. Monk,1628370.0,3.0,,,,,,,,,,
487,PT01M36.00S,2021-12-13T04:18:06.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201577,7.933639947437584,53.18627450980392,1610612753,82,60,2021-12-13T04:18:19Z,4830000,-16.0,22.0,1,left,R. Lopez Layup (7 PTS) (T. Ross 2 AST),"[201577, 203082]",1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,2.72,Made,,,,,7.0,T. Ross,203082.0,2.0,,,,,,,,,,
490,PT01M10.00S,2021-12-13T04:18:31.3Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1628370,86.51445466491458,50.245098039215684,1610612747,82,60,2021-12-13T04:20:08Z,4850000,1.0,74.0,1,right,MISS M. Monk 7' driving Hook,[1628370],1610612747.0,LAL,driving,,,Monk,M. Monk,,,,,7.43,Missed,,,,,,,,,,,,,,,,,,
491,PT01M08.00S,2021-12-13T04:18:33.3Z,3,REGULAR,rebound,defensive,[],201577,,,1610612753,82,60,2021-12-13T04:18:36Z,4860000,,,0,,R. Lopez REBOUND (Off:4 Def:4),[201577],1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,,,490.0,8.0,4.0,4.0,,,,,,,,,,,,,,
492,PT00M56.90S,2021-12-13T04:18:45.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630181,8.065045992115643,53.431372549019606,1610612753,82,60,2021-12-13T04:20:26Z,4870000,-17.0,23.0,1,left,MISS R. Hampton driving Layup - blocked,"[1630181, 201599]",1610612753.0,ORL,driving,,,Hampton,R. Hampton,,,,,2.9,Missed,,,,,,,,,,,,,,,,,Jordan,201599.0
493,PT00M56.90S,2021-12-13T04:18:45.3Z,3,REGULAR,block,,[],201599,,,1610612753,82,60,2021-12-13T04:18:48Z,4880000,,,0,,D. Jordan BLOCK (3 BLK),[201599],1610612747.0,LAL,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,
494,PT00M54.00S,2021-12-13T04:18:48.2Z,3,REGULAR,rebound,offensive,[],201577,,,1610612753,82,60,2021-12-13T04:21:26Z,4890000,,,0,,R. Lopez REBOUND (Off:5 Def:4),[201577],1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,,,492.0,9.0,4.0,5.0,,,,,,,,,,,,,,
495,PT00M52.10S,2021-12-13T04:18:50.8Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",201577,8.327858081471746,52.205882352941174,1610612753,82,60,2021-12-13T04:21:26Z,4900000,-11.0,26.0,1,left,MISS R. Lopez turnaround Hook,[201577],1610612753.0,ORL,turnaround,,,Lopez,R. Lopez,,,,,2.8,Missed,,,,,,,,,,,,,,,,,,
496,PT00M52.10S,2021-12-13T04:18:50.8Z,3,REGULAR,rebound,defensive,[],201599,,,1610612747,82,60,2021-12-13T04:18:59Z,4910000,,,0,,D. Jordan REBOUND (Off:0 Def:6),[201599],1610612747.0,LAL,,,,Jordan,D. Jordan,,,,,,,495.0,6.0,6.0,0.0,,,,,,,,,,,,,,
497,PT00M47.10S,2021-12-13T04:18:55.9Z,3,REGULAR,turnover,lost ball,[],201566,,,1610612747,82,60,2021-12-13T04:19:06Z,4920000,,,0,,R. Westbrook lost ball TURNOVER (5 TO),"[201566, 1629643]",1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,5.0,Okeke,1629643.0,,,,,,
498,PT00M47.10S,2021-12-13T04:18:55.9Z,3,REGULAR,steal,,[],1629643,,,1610612753,82,60,2021-12-13T04:18:57Z,4930000,,,0,,C. Okeke STEAL (2 STL),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,
499,PT00M36.80S,2021-12-13T04:19:06.1Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],203082,12.532851511169525,28.186274509803923,1610612753,82,60,2021-12-13T04:19:13Z,4940000,109.0,65.0,1,left,MISS T. Ross 12' Jump Shot,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,12.71,Missed,,,,,,,,,,,,,,,,,,
500,PT00M34.70S,2021-12-13T04:19:08.2Z,3,REGULAR,rebound,defensive,[],1630559,,,1610612747,82,60,2021-12-13T04:19:08Z,4950000,,,0,,A. Reaves REBOUND (Off:0 Def:2),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,499.0,2.0,2.0,0.0,,,,,,,,,,,,,,
501,PT00M29.80S,2021-12-13T04:19:13.1Z,3,REGULAR,3pt,Jump Shot,[],2546,68.11760840998686,32.1078431372549,1610612747,85,60,2021-12-13T04:19:18Z,4960000,-89.0,247.0,1,right,C. Anthony 26' 3PT  (13 PTS),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,26.29,Made,,,,,13.0,,,,,,,,,,,,,
502,PT00M09.40S,2021-12-13T04:19:51.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201599,,,1610612753,85,60,2021-12-13T04:19:56Z,4970000,,,0,,D. Jordan shooting personal FOUL (2 PF) (Wagner 2 FT),"[201599, 1630532]",1610612747.0,LAL,shooting,,,Jordan,D. Jordan,,,,,,,,,,,,,,,2005.0,,,,2.0,0.0,Wagner,1630532.0,,
504,PT00M09.40S,2021-12-13T04:20:07.6Z,3,REGULAR,freethrow,1 of 2,[],1630532,,,1610612753,85,61,2021-12-13T04:20:07Z,4990000,,,0,,F. Wagner Free Throw 1 of 2 (10 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
505,PT00M09.40S,2021-12-13T04:20:24.2Z,3,REGULAR,freethrow,2 of 2,[],1630532,,,1610612753,85,62,2021-12-13T04:20:24Z,5000000,,,0,,F. Wagner Free Throw 2 of 2 (11 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
506,PT00M01.80S,2021-12-13T04:20:41.2Z,3,REGULAR,3pt,Jump Shot,[],2546,77.05321944809461,9.068627450980387,1610612747,85,62,2021-12-13T04:22:55Z,5010000,-205.0,163.0,1,right,MISS C. Anthony 26' 3PT,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,26.18,Missed,,,,,,,,,,,,,,,,,,
507,PT00M01.00S,2021-12-13T04:20:42.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612747,85,62,2021-12-13T04:22:55Z,5020000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,506.0,,,,,,,,,,,,,,,,,
508,PT00M00.00S,2021-12-13T04:20:44.1Z,3,REGULAR,period,end,[],0,,,1610612747,85,62,2021-12-13T04:20:44Z,5030000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT12M00.00S,2021-12-13T04:22:26.9Z,4,REGULAR,substitution,out,['startperiod'],201577,,,1610612747,85,62,2021-12-13T04:23:26Z,5040000,,,0,,SUB out: R. Lopez,[201577],1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,,,,,,,,,,,,,,,,,,,,
510,PT12M00.00S,2021-12-13T04:22:26.9Z,4,REGULAR,substitution,in,['startperiod'],1628976,,,1610612747,85,62,2021-12-13T04:23:26Z,5050000,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,
511,PT12M00.00S,2021-12-13T04:23:25.4Z,4,REGULAR,period,start,[],0,,,1610612753,85,62,2021-12-13T04:23:27Z,5060000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT11M45.00S,2021-12-13T04:23:48.9Z,4,REGULAR,foul,personal,[],201599,,,1610612753,85,62,2021-12-13T04:23:57Z,5080000,,,0,,D. Jordan personal FOUL (3 PF),"[201599, 203082]",1610612747.0,LAL,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,2882.0,,,,3.0,0.0,Ross,203082.0,,
515,PT11M34.00S,2021-12-13T04:24:07.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203082,14.50394218134035,48.28431372549019,1610612753,85,64,2021-12-13T04:24:13Z,5100000,9.0,84.0,1,left,T. Ross 8' driving floating Jump Shot (15 PTS),[203082],1610612753.0,ORL,driving floating,,,Ross,T. Ross,,,,,8.42,Made,,,,,15.0,,,,,,,,,,,,,
516,PT11M18.00S,2021-12-13T04:24:22.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201566,91.90210249671485,50.245098039215684,1610612747,87,64,2021-12-13T04:24:26Z,5110000,1.0,24.0,1,right,R. Westbrook driving Layup (13 PTS),[201566],1610612747.0,LAL,driving,,,Westbrook,R. Westbrook,,,,,2.36,Made,,,,,13.0,,,,,,,,,,,,,
517,PT11M04.00S,2021-12-13T04:24:36.2Z,4,REGULAR,3pt,Jump Shot,[],1628976,27.11892247043363,87.00980392156862,1610612753,87,64,2021-12-13T04:24:41Z,5120000,-185.0,202.0,1,left,MISS W. Carter Jr. 27' 3PT,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,27.42,Missed,,,,,,,,,,,,,,,,,,
518,PT11M01.00S,2021-12-13T04:24:39.2Z,4,REGULAR,rebound,defensive,[],2546,,,1610612747,87,64,2021-12-13T04:24:41Z,5130000,,,0,,C. Anthony REBOUND (Off:0 Def:2),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,517.0,2.0,2.0,0.0,,,,,,,,,,,,,,
519,PT10M41.00S,2021-12-13T04:24:59.9Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],201599,92.0335085413929,50.98039215686275,1610612747,89,64,2021-12-13T04:25:18Z,5140000,5.0,22.0,1,right,D. Jordan bank Hook (4 PTS) (R. Westbrook 5 AST),"[201599, 201566]",1610612747.0,LAL,bank,,,Jordan,D. Jordan,,,,,2.29,Made,,,,,4.0,R. Westbrook,201566.0,5.0,,,,,,,,,,
521,PT10M18.00S,2021-12-13T04:25:21.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630181,9.510512483574246,47.05882352941176,1610612753,89,64,2021-12-13T04:25:36Z,5160000,15.0,37.0,1,left,MISS R. Hampton driving Layup,[1630181],1610612753.0,ORL,driving,,,Hampton,R. Hampton,,,,,3.97,Missed,,,,,,,,,,,,,,,,,,
522,PT10M13.00S,2021-12-13T04:25:26.8Z,4,REGULAR,rebound,offensive,[],1628976,,,1610612753,89,64,2021-12-13T04:25:31Z,5170000,,,0,,W. Carter Jr. REBOUND (Off:2 Def:4),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,521.0,6.0,4.0,2.0,,,,,,,,,,,,,,
523,PT10M13.00S,2021-12-13T04:25:27.1Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628976,5.590000152587891,50.0,1610612753,89,66,2021-12-13T04:25:37Z,5180000,0.0,0.0,1,left,W. Carter Jr. putback Layup (11 PTS),[1628976],1610612753.0,ORL,putback,,,Carter Jr.,W. Carter Jr.,,,,,0.0,Made,,,,,11.0,,,,,,,,,,,,,
524,PT09M58.00S,2021-12-13T04:25:41.5Z,4,REGULAR,3pt,Jump Shot,[],1628370,93.2161629434954,4.411764705882348,1610612747,89,66,2021-12-13T04:25:48Z,5190000,-228.0,11.0,1,right,MISS M. Monk 3PT,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,22.82,Missed,,,,,,,,,,,,,,,,,,
525,PT09M56.00S,2021-12-13T04:25:43.5Z,4,REGULAR,rebound,defensive,[],1630532,,,1610612753,89,66,2021-12-13T04:25:48Z,5200000,,,0,,F. Wagner REBOUND (Off:0 Def:5),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,524.0,5.0,5.0,0.0,,,,,,,,,,,,,,
526,PT09M43.00S,2021-12-13T04:26:06.7Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,89,66,2021-12-13T04:26:06Z,5210000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT09M43.00S,2021-12-13T04:26:11.2Z,4,REGULAR,substitution,out,[],201599,,,1610612753,89,66,2021-12-13T04:26:31Z,5220000,,,0,,SUB out: D. Jordan,[201599],1610612747.0,LAL,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,
528,PT09M43.00S,2021-12-13T04:26:11.2Z,4,REGULAR,substitution,in,[],1629659,,,1610612753,89,66,2021-12-13T04:26:31Z,5230000,,,0,,SUB in: T. Horton-Tucker,[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,
529,PT09M34.00S,2021-12-13T04:26:40.6Z,4,REGULAR,3pt,Jump Shot,[],1630532,28.43298291721419,85.7843137254902,1610612753,89,69,2021-12-13T04:26:46Z,5240000,-179.0,215.0,1,left,F. Wagner 27' 3PT  (14 PTS) (W. Carter Jr. 1 AST),"[1630532, 1628976]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,27.95,Made,,,,,14.0,W. Carter Jr.,1628976.0,1.0,,,,,,,,,,
531,PT09M21.00S,2021-12-13T04:26:57.4Z,4,REGULAR,foul,personal,[],1628976,,,1610612747,89,69,2021-12-13T04:27:07Z,5260000,,,0,,W. Carter Jr. personal FOUL (2 PF),"[1628976, 2546]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,2005.0,,,,2.0,0.0,Anthony,2546.0,,
533,PT09M21.00S,2021-12-13T04:27:04.7Z,4,REGULAR,substitution,out,[],1628370,,,1610612747,89,69,2021-12-13T04:27:08Z,5280000,,,0,,SUB out: M. Monk,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,
534,PT09M21.00S,2021-12-13T04:27:04.7Z,4,REGULAR,substitution,in,[],2544,,,1610612747,89,69,2021-12-13T04:27:08Z,5290000,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,
535,PT09M07.00S,2021-12-13T04:27:31.7Z,4,REGULAR,2pt,Jump Shot,[],2544,70.22010512483574,43.38235294117647,1610612747,89,69,2021-12-13T04:27:36Z,5300000,-33.0,227.0,1,right,MISS L. James 22' Jump Shot,[2544],1610612747.0,LAL,,,,James,L. James,,,,,22.98,Missed,,,,,,,,,,,,,,,,,,
536,PT09M04.00S,2021-12-13T04:27:34.7Z,4,REGULAR,rebound,defensive,[],1629643,,,1610612753,89,69,2021-12-13T04:27:36Z,5310000,,,0,,C. Okeke REBOUND (Off:0 Def:3),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,535.0,3.0,3.0,0.0,,,,,,,,,,,,,,
537,PT08M54.00S,2021-12-13T04:27:44.9Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630181,7.408015768725363,51.22549019607843,1610612753,89,71,2021-12-13T04:27:52Z,5320000,-6.0,17.0,1,left,R. Hampton cutting DUNK (5 PTS) (W. Carter Jr. 2 AST),"[1630181, 1628976]",1610612753.0,ORL,cutting,,,Hampton,R. Hampton,,,,,1.82,Made,,,,,5.0,W. Carter Jr.,1628976.0,2.0,,,,,,,,,,
