actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,value
447,PT04M29.00S,2021-10-25T03:05:40.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203937,9.116294349540084,53.67647058823529,1610612763,77,79,2021-10-25T03:05:44Z,4410000,-18.0,33.0,1,left,K. Anderson floating Jump Shot (2 PTS) (J. Morant 7 AST),"[203937, 1629630]",1610612763.0,MEM,floating,,,Anderson,K. Anderson,,,,,3.8,Made,,,,,2.0,J. Morant,1629630.0,7.0,,,,,,,,,,,
450,PT04M17.00S,2021-10-25T03:05:56.0Z,3,REGULAR,foul,personal,[],1630217,,,1610612747,77,79,2021-10-25T03:06:02Z,4430000,,,0,,D. Bane personal FOUL (1 PF),"[1630217, 2544]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,1830.0,,1.0,0.0,James,2544.0,,,
452,PT04M17.00S,2021-10-25T03:06:04.4Z,3,REGULAR,substitution,out,[],201599,,,1610612747,77,79,2021-10-25T03:06:13Z,4450000,,,0,,SUB out: D. Jordan,[201599],1610612747.0,LAL,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT04M17.00S,2021-10-25T03:06:04.4Z,3,REGULAR,substitution,out,[],1628991,,,1610612747,77,79,2021-10-25T03:06:13Z,4460000,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT04M17.00S,2021-10-25T03:06:04.4Z,3,REGULAR,substitution,out,[],1630217,,,1610612747,77,79,2021-10-25T03:06:13Z,4470000,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT04M17.00S,2021-10-25T03:06:04.4Z,3,REGULAR,substitution,in,[],2546,,,1610612747,77,79,2021-10-25T03:06:13Z,4480000,,,0,,SUB in: C. Anthony,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT04M17.00S,2021-10-25T03:06:04.4Z,3,REGULAR,substitution,in,[],1629634,,,1610612747,77,79,2021-10-25T03:06:13Z,4490000,,,0,,SUB in: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT04M17.00S,2021-10-25T03:06:04.4Z,3,REGULAR,substitution,in,[],1630533,,,1610612747,77,79,2021-10-25T03:06:13Z,4500000,,,0,,SUB in: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT04M08.00S,2021-10-25T03:06:24.0Z,3,REGULAR,3pt,Jump Shot,[],2546,69.82588699080158,72.54901960784314,1610612747,80,79,2021-10-25T03:06:29Z,4510000,113.0,231.0,1,right,C. Anthony 25' 3PT  (13 PTS) (M. Monk 3 AST),"[2546, 1628370]",1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,25.71,Made,,,,,13.0,M. Monk,1628370.0,3.0,,,,,,,,,,,
460,PT03M48.00S,2021-10-25T03:06:44.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629630,7.933639947437584,51.71568627450981,1610612763,80,81,2021-10-25T03:06:49Z,4530000,-9.0,22.0,1,left,J. Morant driving DUNK (25 PTS),[1629630],1610612763.0,MEM,driving,,,Morant,J. Morant,,,,,2.37,Made,,,,,25.0,,,,,,,,,,,,,,
461,PT03M37.00S,2021-10-25T03:06:59.9Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612747,80,81,2021-10-25T03:06:59Z,4540000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT03M37.00S,2021-10-25T03:07:02.5Z,3,REGULAR,substitution,out,[],2544,,,1610612747,80,81,2021-10-25T03:07:07Z,4550000,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT03M37.00S,2021-10-25T03:07:02.5Z,3,REGULAR,substitution,in,[],201566,,,1610612747,80,81,2021-10-25T03:07:07Z,4560000,,,0,,SUB in: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT03M20.00S,2021-10-25T03:07:34.7Z,3,REGULAR,3pt,Jump Shot,[],2546,68.64323258869908,24.019607843137265,1610612747,83,81,2021-10-25T03:07:38Z,4570000,-130.0,242.0,1,right,C. Anthony 27' 3PT  (16 PTS),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,27.49,Made,,,,,16.0,,,,,,,,,,,,,,
465,PT03M06.00S,2021-10-25T03:07:49.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629634,7.408015768725363,53.92156862745098,1610612763,83,83,2021-10-25T03:07:53Z,4580000,-20.0,17.0,1,left,B. Clarke alley-oop DUNK (4 PTS) (J. Morant 8 AST),"[1629634, 1629630]",1610612763.0,MEM,alley-oop,,,Clarke,B. Clarke,,,,,2.6,Made,,,,,4.0,J. Morant,1629630.0,8.0,,,,,,,,,,,
467,PT02M44.00S,2021-10-25T03:08:11.3Z,3,REGULAR,2pt,Jump Shot,[],2546,75.08212877792378,27.941176470588232,1610612747,83,83,2021-10-25T03:08:15Z,4600000,-110.0,182.0,1,right,MISS C. Anthony 21' Jump Shot,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,21.26,Missed,,,,,,,,,,,,,,,,,,,
468,PT02M41.00S,2021-10-25T03:08:14.3Z,3,REGULAR,rebound,defensive,[],1630533,,,1610612763,83,83,2021-10-25T03:08:15Z,4610000,,,0,,Z. Williams REBOUND (Off:0 Def:1),[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,467.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
469,PT02M34.00S,2021-10-25T03:08:21.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,7.408015768725363,49.50980392156863,1610612763,83,85,2021-10-25T03:08:26Z,4620000,2.0,17.0,1,left,J. Morant driving Layup (27 PTS),[1629630],1610612763.0,MEM,driving,,,Morant,J. Morant,,,,,1.73,Made,,,,,27.0,,,,,,,,,,,,,,
470,PT02M23.00S,2021-10-25T03:08:31.7Z,3,REGULAR,3pt,Jump Shot,[],201566,73.37385019710908,81.37254901960785,1610612747,83,85,2021-10-25T03:08:36Z,4630000,157.0,198.0,1,right,MISS R. Westbrook 25' 3PT,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,25.25,Missed,,,,,,,,,,,,,,,,,,,
471,PT02M21.00S,2021-10-25T03:08:33.7Z,3,REGULAR,rebound,defensive,[],1630214,,,1610612763,83,85,2021-10-25T03:08:36Z,4640000,,,0,,X. Tillman REBOUND (Off:3 Def:4),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,470.0,7.0,4.0,3.0,,,,,,,,,,,,,,,
472,PT02M16.00S,2021-10-25T03:08:40.2Z,3,REGULAR,turnover,lost ball,[],1629634,,,1610612763,83,85,2021-10-25T03:08:45Z,4650000,,,0,,B. Clarke lost ball TURNOVER (1 TO),"[1629634, 201566]",1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,1.0,,,,,Westbrook,201566.0,
473,PT02M16.00S,2021-10-25T03:08:40.2Z,3,REGULAR,steal,,[],201566,,,1610612747,83,85,2021-10-25T03:08:42Z,4660000,,,0,,R. Westbrook STEAL (3 STL),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT02M16.00S,2021-10-25T03:08:47.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629634,,,1610612747,83,85,2021-10-25T03:09:17Z,4670000,,,0,,B. Clarke take personal FOUL (2 PF) (Westbrook 2 FT),"[1629634, 201566]",1610612763.0,MEM,take,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,1830.0,,2.0,0.0,Westbrook,201566.0,,,
476,PT02M16.00S,2021-10-25T03:08:57.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,83,85,2021-10-25T03:08:57Z,4690000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT02M16.00S,2021-10-25T03:11:24.1Z,3,REGULAR,substitution,out,[],203076,,,1610612747,83,85,2021-10-25T03:11:37Z,4700000,,,0,,SUB out: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT02M16.00S,2021-10-25T03:11:24.1Z,3,REGULAR,substitution,out,[],203145,,,1610612747,83,85,2021-10-25T03:11:37Z,4710000,,,0,,SUB out: K. Bazemore,[203145],1610612747.0,LAL,,,,Bazemore,K. Bazemore,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT02M16.00S,2021-10-25T03:11:24.1Z,3,REGULAR,substitution,in,[],202340,,,1610612747,83,85,2021-10-25T03:11:37Z,4720000,,,0,,SUB in: A. Bradley,[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT02M16.00S,2021-10-25T03:11:24.1Z,3,REGULAR,substitution,in,[],2730,,,1610612747,83,85,2021-10-25T03:11:37Z,4730000,,,0,,SUB in: D. Howard,[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT02M16.00S,2021-10-25T03:11:50.8Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],201566,,,1610612747,83,85,2021-10-25T03:11:50Z,4740000,,,0,,MISS R. Westbrook Free Throw 1 of 2,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,Missed,,,,,,,,,,,,,,,,,,,
482,PT02M16.00S,2021-10-25T03:11:50.8Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,83,85,2021-10-25T03:11:50Z,4750000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,481.0,,,,,,,,,,,,,,,,,,
483,PT02M16.00S,2021-10-25T03:12:06.1Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],201566,,,1610612747,84,85,2021-10-25T03:12:06Z,4760000,,,0,,R. Westbrook Free Throw 2 of 2 (10 PTS),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,Made,,,,,10.0,,,,,,,,,,,,,,
484,PT02M01.00S,2021-10-25T03:12:21.7Z,3,REGULAR,3pt,Jump Shot,[],1630533,17.263469119579497,3.4313725490196134,1610612763,84,88,2021-10-25T03:12:26Z,4770000,233.0,110.0,1,left,Z. Williams 25' 3PT  (3 PTS) (J. Morant 9 AST),"[1630533, 1629630]",1610612763.0,MEM,,,,Williams,Z. Williams,,,,,25.74,Made,,,,,3.0,J. Morant,1629630.0,9.0,,,,,,,,,,,
486,PT01M47.00S,2021-10-25T03:12:39.4Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612747,84,88,2021-10-25T03:12:39Z,4790000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT01M40.00S,2021-10-25T03:12:54.6Z,3,REGULAR,2pt,Jump Shot,[],201566,77.973061760841,37.745098039215684,1610612747,86,88,2021-10-25T03:12:59Z,4800000,-61.0,155.0,1,right,R. Westbrook 16' pullup Jump Shot (12 PTS),[201566],1610612747.0,LAL,pullup,,,Westbrook,R. Westbrook,,,,,16.63,Made,,,,,12.0,,,,,,,,,,,,,,
488,PT01M22.00S,2021-10-25T03:13:11.7Z,3,REGULAR,3pt,Jump Shot,[],1630533,9.641918528252305,96.32352941176471,1610612763,86,88,2021-10-25T03:13:15Z,4810000,-232.0,38.0,1,left,MISS Z. Williams 3PT,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,23.47,Missed,,,,,,,,,,,,,,,,,,,
489,PT01M20.00S,2021-10-25T03:13:13.7Z,3,REGULAR,rebound,defensive,[],201566,,,1610612747,86,88,2021-10-25T03:13:15Z,4820000,,,0,,R. Westbrook REBOUND (Off:0 Def:5),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,488.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
490,PT01M16.00S,2021-10-25T03:13:18.9Z,3,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",201566,87.30289093298292,65.19607843137254,1610612747,86,88,2021-10-25T03:13:30Z,4830000,76.0,67.0,1,right,MISS R. Westbrook 10' pullup bank Shot,[201566],1610612747.0,LAL,pullup bank,,,Westbrook,R. Westbrook,,,,,10.13,Missed,,,,,,,,,,,,,,,,,,,
491,PT01M12.00S,2021-10-25T03:13:22.9Z,3,REGULAR,rebound,defensive,[],1630533,,,1610612763,86,88,2021-10-25T03:13:30Z,4840000,,,0,,Z. Williams REBOUND (Off:0 Def:2),[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,490.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
492,PT00M59.50S,2021-10-25T03:13:35.1Z,3,REGULAR,3pt,Jump Shot,[],1630214,26.461892247043366,84.55882352941177,1610612763,86,88,2021-10-25T03:13:43Z,4850000,-173.0,196.0,1,left,MISS X. Tillman 26' 3PT,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,26.14,Missed,,,,,,,,,,,,,,,,,,,
493,PT00M56.20S,2021-10-25T03:13:38.4Z,3,REGULAR,rebound,offensive,[],203937,,,1610612763,86,88,2021-10-25T03:13:43Z,4860000,,,0,,K. Anderson REBOUND (Off:1 Def:1),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,492.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
494,PT00M56.20S,2021-10-25T03:13:40.8Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203937,5.590000152587891,50.0,1610612763,86,88,2021-10-25T03:13:45Z,4870000,0.0,0.0,1,left,MISS K. Anderson tip Layup,[203937],1610612763.0,MEM,tip,,,Anderson,K. Anderson,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
495,PT00M56.20S,2021-10-25T03:13:40.8Z,3,REGULAR,rebound,offensive,[],1629634,,,1610612763,86,88,2021-10-25T03:13:45Z,4880000,,,0,,B. Clarke REBOUND (Off:1 Def:3),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,494.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
496,PT00M53.20S,2021-10-25T03:14:13.6Z,3,REGULAR,jumpball,recovered,[],1630214,,,1610612763,86,88,2021-10-25T03:14:13Z,4890000,,,0,,Jump Ball B. Clarke vs. A. Bradley: Tip to X. Tillman,"[1630214, 1629634, 202340]",1610612763.0,MEM,heldball,X. Tillman,1630214.0,Tillman,X. Tillman,Clarke,1629634.0,Bradley,202340.0,,,,,,,,,,,,,,,,,,,,,
499,PT00M40.20S,2021-10-25T03:14:26.6Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",203937,8.722076215505908,45.58823529411765,1610612763,86,88,2021-10-25T03:14:31Z,4920000,22.0,29.0,1,left,MISS K. Anderson turnaround Hook,[203937],1610612763.0,MEM,turnaround,,,Anderson,K. Anderson,,,,,3.69,Missed,,,,,,,,,,,,,,,,,,,
500,PT00M36.30S,2021-10-25T03:14:30.5Z,3,REGULAR,rebound,defensive,[],201566,,,1610612747,86,88,2021-10-25T03:14:31Z,4930000,,,0,,R. Westbrook REBOUND (Off:0 Def:6),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,499.0,6.0,6.0,0.0,,,,,,,,,,,,,,,
501,PT00M36.30S,2021-10-25T03:14:34.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203937,,,1610612747,86,88,2021-10-25T03:15:10Z,4940000,,,0,,K. Anderson personal FOUL (2 PF) (Westbrook 2 FT),"[203937, 201566]",1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,1830.0,,2.0,0.0,Westbrook,201566.0,,,
503,PT00M36.30S,2021-10-25T03:15:11.2Z,3,REGULAR,freethrow,1 of 2,[],201566,,,1610612747,87,88,2021-10-25T03:15:44Z,4960000,,,0,,R. Westbrook Free Throw 1 of 2 (13 PTS),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,Made,,,,,13.0,,,,,,,,,,,,,,
504,PT00M36.30S,2021-10-25T03:15:13.6Z,3,REGULAR,substitution,out,[],203937,,,1610612747,87,88,2021-10-25T03:15:17Z,4970000,,,0,,SUB out: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT00M36.30S,2021-10-25T03:15:13.6Z,3,REGULAR,substitution,in,[],1630217,,,1610612747,87,88,2021-10-25T03:15:17Z,4980000,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT00M36.30S,2021-10-25T03:15:11.2Z,3,REGULAR,freethrow,2 of 2,[],201566,,,1610612747,87,88,2021-10-25T03:15:44Z,4990000,,,0,,MISS R. Westbrook Free Throw 2 of 2,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,Missed,,,,,,,,,,,,,,,,,,,
507,PT00M33.10S,2021-10-25T03:15:14.4Z,3,REGULAR,rebound,defensive,[],1630217,,,1610612763,87,88,2021-10-25T03:15:44Z,5000000,,,0,,D. Bane REBOUND (Off:0 Def:4),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,506.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
508,PT00M16.40S,2021-10-25T03:15:52.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630214,7.276609724047319,50.49019607843137,1610612763,87,90,2021-10-25T03:15:58Z,5010000,-2.0,16.0,1,left,X. Tillman cutting DUNK (7 PTS) (J. Morant 10 AST),"[1630214, 1629630]",1610612763.0,MEM,cutting,,,Tillman,X. Tillman,,,,,1.61,Made,,,,,7.0,J. Morant,1629630.0,10.0,,,,,,,,,,,
510,PT00M00.00S,2021-10-25T03:16:11.0Z,3,REGULAR,turnover,bad pass,[],201566,,,1610612747,87,90,2021-10-25T03:16:17Z,5030000,,,0,,R. Westbrook bad pass TURNOVER (6 TO),"[201566, 1630533]",1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,6.0,,,,,Williams,1630533.0,
511,PT00M00.00S,2021-10-25T03:16:11.0Z,3,REGULAR,steal,,[],1630533,,,1610612763,87,90,2021-10-25T03:16:14Z,5040000,,,0,,Z. Williams STEAL (1 STL),[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT00M00.00S,2021-10-25T03:16:15.1Z,3,REGULAR,period,end,[],0,,,1610612763,87,90,2021-10-25T03:16:15Z,5050000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT12M00.00S,2021-10-25T03:18:38.6Z,4,REGULAR,substitution,out,['startperiod'],1628370,,,1610612763,87,90,2021-10-25T03:19:00Z,5060000,,,0,,SUB out: M. Monk,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT12M00.00S,2021-10-25T03:18:38.6Z,4,REGULAR,substitution,out,['startperiod'],202340,,,1610612763,87,90,2021-10-25T03:19:00Z,5070000,,,0,,SUB out: A. Bradley,[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT12M00.00S,2021-10-25T03:18:38.6Z,4,REGULAR,substitution,out,['startperiod'],1629630,,,1610612763,87,90,2021-10-25T03:19:00Z,5080000,,,0,,SUB out: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT12M00.00S,2021-10-25T03:18:38.6Z,4,REGULAR,substitution,out,['startperiod'],1629634,,,1610612763,87,90,2021-10-25T03:19:00Z,5090000,,,0,,SUB out: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT12M00.00S,2021-10-25T03:18:38.6Z,4,REGULAR,substitution,out,['startperiod'],1630217,,,1610612763,87,90,2021-10-25T03:19:00Z,5100000,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT12M00.00S,2021-10-25T03:18:38.6Z,4,REGULAR,substitution,in,['startperiod'],2544,,,1610612763,87,90,2021-10-25T03:19:00Z,5110000,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT12M00.00S,2021-10-25T03:18:38.6Z,4,REGULAR,substitution,in,['startperiod'],1630559,,,1610612763,87,90,2021-10-25T03:19:00Z,5120000,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT12M00.00S,2021-10-25T03:18:38.6Z,4,REGULAR,substitution,in,['startperiod'],1626145,,,1610612763,87,90,2021-10-25T03:19:00Z,5130000,,,0,,SUB in: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT12M00.00S,2021-10-25T03:18:38.6Z,4,REGULAR,substitution,in,['startperiod'],1629001,,,1610612763,87,90,2021-10-25T03:19:00Z,5140000,,,0,,SUB in: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT12M00.00S,2021-10-25T03:18:38.6Z,4,REGULAR,substitution,in,['startperiod'],203500,,,1610612763,87,90,2021-10-25T03:19:00Z,5150000,,,0,,SUB in: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT12M00.00S,2021-10-25T03:18:52.1Z,4,REGULAR,period,start,[],0,,,1610612763,87,90,2021-10-25T03:19:01Z,5160000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT11M43.00S,2021-10-25T03:19:07.9Z,4,REGULAR,3pt,Jump Shot,[],1630533,27.77595269382391,79.41176470588235,1610612763,87,90,2021-10-25T03:19:19Z,5170000,-147.0,209.0,1,left,MISS Z. Williams 25' 3PT,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,25.52,Missed,,,,,,,,,,,,,,,,,,,
525,PT11M42.00S,2021-10-25T03:19:09.8Z,4,REGULAR,rebound,offensive,[],1630533,,,1610612763,87,90,2021-10-25T03:19:09Z,5180000,,,0,,Z. Williams REBOUND (Off:1 Def:2),[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,524.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
526,PT11M39.00S,2021-10-25T03:19:12.2Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630533,18.7089356110381,54.65686274509804,1610612763,87,90,2021-10-25T03:19:21Z,5190000,-23.0,123.0,1,left,MISS Z. Williams 12' pullup Shot,[1630533],1610612763.0,MEM,pullup,,,Williams,Z. Williams,,,,,12.56,Missed,,,,,,,,,,,,,,,,,,,
527,PT11M37.00S,2021-10-25T03:19:14.2Z,4,REGULAR,rebound,defensive,[],2544,,,1610612747,87,90,2021-10-25T03:19:21Z,5200000,,,0,,L. James REBOUND (Off:0 Def:4),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,526.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
528,PT11M23.00S,2021-10-25T03:19:28.0Z,4,REGULAR,3pt,Jump Shot,[],2544,70.87713534822602,79.16666666666666,1610612747,90,90,2021-10-25T03:19:31Z,5210000,146.0,221.0,1,right,L. James 26' 3PT  (14 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,26.5,Made,,,,,14.0,,,,,,,,,,,,,,
529,PT11M08.00S,2021-10-25T03:19:43.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630533,6.750985545335084,60.78431372549019,1610612763,90,90,2021-10-25T03:19:51Z,5220000,-54.0,11.0,1,left,MISS Z. Williams driving floating Shot - blocked,"[1630533, 2730]",1610612763.0,MEM,driving floating,,,Williams,Z. Williams,,,,,5.5,Missed,,,,,,,,,Howard,2730.0,,,,,,,,,
541,PT11M08.00S,2021-10-25T03:19:43.2Z,4,REGULAR,block,,[],2730,,,1610612763,90,90,2021-10-25T03:21:16Z,5225000,,,0,,D. Howard BLOCK (1 BLK),[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT11M06.00S,2021-10-25T03:19:45.2Z,4,REGULAR,rebound,offensive,[],203500,,,1610612763,90,90,2021-10-25T03:19:51Z,5230000,,,0,,S. Adams REBOUND (Off:6 Def:5),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,529.0,11.0,5.0,6.0,,,,,,,,,,,,,,,
531,PT11M05.00S,2021-10-25T03:19:46.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203500,7.145203679369246,53.18627450980392,1610612763,90,92,2021-10-25T03:19:54Z,5240000,-16.0,15.0,1,left,S. Adams putback Layup (12 PTS),[203500],1610612763.0,MEM,putback,,,Adams,S. Adams,,,,,2.17,Made,,,,,12.0,,,,,,,,,,,,,,
532,PT10M49.00S,2021-10-25T03:20:01.7Z,4,REGULAR,2pt,Jump Shot,[],2546,77.05321944809461,59.068627450980394,1610612747,92,92,2021-10-25T03:20:06Z,5250000,45.0,163.0,1,right,C. Anthony 16' pullup Jump Shot (18 PTS) (L. James 3 AST),"[2546, 2544]",1610612747.0,LAL,pullup,,,Anthony,C. Anthony,,,,,16.94,Made,,,,,18.0,L. James,2544.0,3.0,,,,,,,,,,,
534,PT10M33.00S,2021-10-25T03:20:18.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,13.18988173455979,57.84313725490196,1610612763,92,94,2021-10-25T03:20:24Z,5270000,-39.0,71.0,1,left,T. Jones 8' driving floating Jump Shot (6 PTS) (S. Adams 6 AST),"[1626145, 203500]",1610612763.0,MEM,driving floating,,,Jones,T. Jones,,,,,8.15,Made,,,,,6.0,S. Adams,203500.0,6.0,,,,,,,,,,,
