actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
453,PT02M21.00S,2022-01-05T05:10:19.6Z,3,REGULAR,3pt,Jump Shot,[],2546,76.69185282522996,12.990196078431374,1610612747,79,81,2022-01-05T05:10:24Z,4490000,-185.0,167.0,1,right,MISS C. Anthony 24' 3PT,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,24.9,Missed,,,,,,,,,,,,,,,,,,
454,PT02M18.00S,2022-01-05T05:10:22.0Z,3,REGULAR,rebound,offensive,[],201566,,,1610612747,79,81,2022-01-05T05:10:22Z,4500000,,,0,,R. Westbrook REBOUND (Off:1 Def:3),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,453.0,4.0,3.0,1.0,,,,,,,,,,
455,PT02M15.00S,2022-01-05T05:10:25.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",2730,90.75229960578186,48.529411764705884,1610612747,79,81,2022-01-05T05:10:31Z,4510000,-7.0,34.0,1,right,MISS D. Howard alley-oop Layup,[2730],1610612747.0,LAL,alley-oop,,,Howard,D. Howard,,,,,3.52,Missed,,,,,,,,,,,,,,,,,,
456,PT02M12.00S,2022-01-05T05:10:28.2Z,3,REGULAR,rebound,offensive,[],201566,,,1610612747,79,81,2022-01-05T05:10:28Z,4520000,,,0,,R. Westbrook REBOUND (Off:2 Def:3),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,455.0,5.0,3.0,2.0,,,,,,,,,,
457,PT02M07.00S,2022-01-05T05:10:32.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",2730,93.9060446780552,49.01960784313725,1610612747,81,81,2022-01-05T05:10:38Z,4530000,-5.0,5.0,1,right,D. Howard cutting Layup (14 PTS) (T. Horton-Tucker 4 AST),"[2730, 1629659]",1610612747.0,LAL,cutting,,,Howard,D. Howard,,,,,0.69,Made,14.0,T. Horton-Tucker,1629659.0,4.0,,,,,,,,,,,,,,
459,PT01M44.00S,2022-01-05T05:10:55.7Z,3,REGULAR,turnover,bad pass,[],203090,,,1610612758,81,81,2022-01-05T05:11:03Z,4550000,,,0,,M. Harkless bad pass TURNOVER (1 TO),"[203090, 2730]",1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,,,,,,,,,1.0,,,,,,,Howard,2730.0
460,PT01M44.00S,2022-01-05T05:10:55.7Z,3,REGULAR,steal,,[],2730,,,1610612747,81,81,2022-01-05T05:10:58Z,4560000,,,0,,D. Howard STEAL (2 STL),[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,,,,,,,,,,,,,,
461,PT01M35.00S,2022-01-05T05:11:05.5Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],2546,86.94152431011827,29.411764705882355,1610612747,83,81,2022-01-05T05:11:10Z,4570000,-103.0,70.0,1,right,C. Anthony 12' turnaround fadeaway Jump Shot (4 PTS),[2546],1610612747.0,LAL,turnaround fadeaway,,,Anthony,C. Anthony,,,,,12.46,Made,4.0,,,,,,,,,,,,,,,,,
462,PT01M22.00S,2022-01-05T05:11:18.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630558,18.74178712220762,37.5,1610612758,83,81,2022-01-05T05:11:24Z,4580000,62.0,124.0,1,left,MISS D. Mitchell 13' pullup Shot,[1630558],1610612758.0,SAC,pullup,,,Mitchell,D. Mitchell,,,,,13.86,Missed,,,,,,,,,,,,,,,,,,
463,PT01M19.00S,2022-01-05T05:11:21.5Z,3,REGULAR,rebound,defensive,[],2546,,,1610612747,83,81,2022-01-05T05:11:24Z,4590000,,,0,,C. Anthony REBOUND (Off:0 Def:2),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,462.0,2.0,2.0,0.0,,,,,,,,,,
464,PT01M02.00S,2022-01-05T05:11:39.5Z,3,REGULAR,2pt,Jump Shot,[],2546,73.14388961892247,62.254901960784316,1610612747,85,81,2022-01-05T05:11:43Z,4600000,61.0,200.0,1,right,C. Anthony 20' step back Jump Shot (6 PTS),[2546],1610612747.0,LAL,step back,,,Anthony,C. Anthony,,,,,20.91,Made,6.0,,,,,,,,,,,,,,,,,
465,PT01M02.00S,2022-01-05T05:11:45.8Z,3,REGULAR,timeout,full,['team'],0,,,1610612758,85,81,2022-01-05T05:11:50Z,4610000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT01M02.00S,2022-01-05T05:13:10.6Z,3,REGULAR,substitution,out,[],203458,,,1610612758,85,81,2022-01-05T05:13:22Z,4620000,,,0,,SUB out: A. Len,[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,,,,,,,,,,,,
467,PT01M02.00S,2022-01-05T05:13:10.6Z,3,REGULAR,substitution,in,[],1627745,,,1610612758,85,81,2022-01-05T05:13:22Z,4630000,,,0,,SUB in: D. Jones,[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,
468,PT00M48.10S,2022-01-05T05:13:24.1Z,3,REGULAR,3pt,Jump Shot,[],1627741,22.158344283837057,9.313725490196079,1610612758,85,81,2022-01-05T05:13:28Z,4640000,203.0,156.0,1,left,MISS B. Hield 25' 3PT,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,25.62,Missed,,,,,,,,,,,,,,,,,,
469,PT00M44.80S,2022-01-05T05:13:27.5Z,3,REGULAR,rebound,defensive,[],1629659,,,1610612747,85,81,2022-01-05T05:13:27Z,4650000,,,0,,T. Horton-Tucker REBOUND (Off:1 Def:3),[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,468.0,4.0,3.0,1.0,,,,,,,,,,
470,PT00M44.10S,2022-01-05T05:13:28.2Z,3,REGULAR,turnover,bad pass,[],1629659,,,1610612747,85,81,2022-01-05T05:13:32Z,4660000,,,0,,T. Horton-Tucker bad pass TURNOVER (1 TO),"[1629659, 1627741]",1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,1.0,,,,,,,Hield,1627741.0
471,PT00M44.10S,2022-01-05T05:13:28.2Z,3,REGULAR,steal,,[],1627741,,,1610612758,85,81,2022-01-05T05:13:31Z,4670000,,,0,,B. Hield STEAL (1 STL),[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,
472,PT00M39.90S,2022-01-05T05:13:32.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627741,10.988830486202366,40.44117647058824,1610612758,85,81,2022-01-05T05:15:55Z,4680000,48.0,51.0,1,left,MISS B. Hield 6' driving Layup - blocked,"[1627741, 201566]",1610612758.0,SAC,driving,,,Hield,B. Hield,,,,,6.98,Missed,,,,,,,,,,,Westbrook,201566.0,,,,,,
473,PT00M39.90S,2022-01-05T05:13:32.4Z,3,REGULAR,block,,[],201566,,,1610612758,85,81,2022-01-05T05:13:34Z,4690000,,,0,,R. Westbrook BLOCK (1 BLK),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,
474,PT00M36.70S,2022-01-05T05:13:35.6Z,3,REGULAR,rebound,defensive,[],201566,,,1610612747,85,81,2022-01-05T05:13:35Z,4700000,,,0,,R. Westbrook REBOUND (Off:2 Def:4),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,472.0,6.0,4.0,2.0,,,,,,,,,,
475,PT00M35.00S,2022-01-05T05:13:37.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",201566,90.3580814717477,47.549019607843135,1610612747,85,81,2022-01-05T05:13:44Z,4710000,-12.0,38.0,1,right,MISS R. Westbrook driving Layup,[201566],1610612747.0,LAL,driving,,,Westbrook,R. Westbrook,,,,,4.0,Missed,,,,,,,,,,,,,,,,,,
476,PT00M33.10S,2022-01-05T05:13:39.2Z,3,REGULAR,rebound,offensive,[],2730,,,1610612747,85,81,2022-01-05T05:13:44Z,4720000,,,0,,D. Howard REBOUND (Off:6 Def:4),[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,475.0,10.0,4.0,6.0,,,,,,,,,,
477,PT00M30.70S,2022-01-05T05:13:41.6Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630559,75.50919842312747,9.558823529411764,1610612747,85,81,2022-01-05T05:13:47Z,4730000,-202.0,178.0,1,right,MISS A. Reaves 26' 3PT,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,26.92,Missed,,,,,,,,,,,,,,,,,,
478,PT00M28.00S,2022-01-05T05:13:44.3Z,3,REGULAR,rebound,defensive,[],1630169,,,1610612758,85,81,2022-01-05T05:13:47Z,4740000,,,0,,T. Haliburton REBOUND (Off:0 Def:3),[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,477.0,3.0,3.0,0.0,,,,,,,,,,
479,PT00M20.90S,2022-01-05T05:13:51.4Z,3,REGULAR,3pt,Jump Shot,[],1627741,32.013797634691194,62.5,1610612758,85,81,2022-01-05T05:13:57Z,4750000,-62.0,248.0,1,left,MISS B. Hield 25' 3PT,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,25.61,Missed,,,,,,,,,,,,,,,,,,
480,PT00M15.60S,2022-01-05T05:13:56.7Z,3,REGULAR,rebound,defensive,[],2730,,,1610612747,85,81,2022-01-05T05:13:56Z,4760000,,,0,,D. Howard REBOUND (Off:6 Def:5),[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,479.0,11.0,5.0,6.0,,,,,,,,,,
481,PT00M10.20S,2022-01-05T05:14:02.1Z,3,REGULAR,3pt,Jump Shot,[],2546,75.1149802890933,82.59803921568627,1610612747,85,81,2022-01-05T05:16:27Z,4770000,163.0,181.0,1,right,MISS C. Anthony 24' pullup 3PT,[2546],1610612747.0,LAL,pullup,,,Anthony,C. Anthony,,,,,24.39,Missed,,,,,,,,,,,,,,,,,,
482,PT00M07.20S,2022-01-05T05:14:05.1Z,3,REGULAR,rebound,defensive,[],1627741,,,1610612758,85,81,2022-01-05T05:14:05Z,4780000,,,0,,B. Hield REBOUND (Off:1 Def:3),[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,481.0,4.0,3.0,1.0,,,,,,,,,,
484,PT00M00.00S,2022-01-05T05:14:16.9Z,3,REGULAR,2pt,Jump Shot,[],1630558,21.369908015768726,76.22549019607843,1610612758,85,83,2022-01-05T05:14:41Z,4800000,-131.0,148.0,1,left,D. Mitchell 19' pullup Jump Shot (4 PTS) (T. Haliburton 9 AST),"[1630558, 1630169]",1610612758.0,SAC,pullup,,,Mitchell,D. Mitchell,,,,,19.8,Made,4.0,T. Haliburton,1630169.0,9.0,,,,,,,,,,,,,,
486,PT00M00.00S,2022-01-05T05:14:23.8Z,3,REGULAR,period,end,[],0,,,1610612747,85,83,2022-01-05T05:14:23Z,4820000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT12M00.00S,2022-01-05T05:16:27.2Z,4,REGULAR,substitution,out,['startperiod'],2730,,,1610612747,85,83,2022-01-05T05:17:02Z,4830000,,,0,,SUB out: D. Howard,[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,,,,,,,,,,,,,,
488,PT12M00.00S,2022-01-05T05:16:27.2Z,4,REGULAR,substitution,in,['startperiod'],2544,,,1610612747,85,83,2022-01-05T05:17:02Z,4840000,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,
489,PT12M00.00S,2022-01-05T05:17:08.8Z,4,REGULAR,period,start,[],0,,,1610612758,85,83,2022-01-05T05:17:08Z,4850000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT11M44.00S,2022-01-05T05:17:23.9Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203090,9.149145860709593,45.09803921568628,1610612758,85,85,2022-01-05T05:17:27Z,4860000,25.0,34.0,1,left,M. Harkless DUNK (2 PTS),[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,4.15,Made,2.0,,,,,,,,,,,,,,,,,
491,PT11M26.00S,2022-01-05T05:17:41.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629659,92.19776609724047,42.64705882352941,1610612747,87,85,2022-01-05T05:17:46Z,4870000,-37.0,21.0,1,right,T. Horton-Tucker fadeaway Jump Shot (17 PTS),[1629659],1610612747.0,LAL,fadeaway,,,Horton-Tucker,T. Horton-Tucker,,,,,4.23,Made,17.0,,,,,,,,,,,,,,,,,
492,PT11M20.00S,2022-01-05T05:17:53.2Z,4,REGULAR,turnover,traveling,[],1627745,,,1610612758,87,85,2022-01-05T05:17:59Z,4880000,,,0,,D. Jones traveling TURNOVER (2 TO),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,202056.0,2.0,,,,,,,,
493,PT11M01.00S,2022-01-05T05:18:24.3Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],2546,91.5407358738502,32.84313725490196,1610612747,89,85,2022-01-05T05:18:28Z,4890000,-86.0,27.0,1,right,C. Anthony 8' pullup Jump Shot (8 PTS),[2546],1610612747.0,LAL,pullup,,,Anthony,C. Anthony,,,,,8.99,Made,8.0,,,,,,,,,,,,,,,,,
494,PT10M44.00S,2022-01-05T05:18:40.6Z,4,REGULAR,3pt,Jump Shot,[],1630169,26.363337713534822,17.15686274509804,1610612758,89,88,2022-01-05T05:18:47Z,4900000,164.0,195.0,1,left,T. Haliburton 25' 3PT  (5 PTS) (D. Jones 1 AST),"[1630169, 1627745]",1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,25.52,Made,5.0,D. Jones,1627745.0,1.0,,,,,,,,,,,,,,
496,PT10M24.00S,2022-01-05T05:19:00.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201566,88.12417871222075,44.11764705882353,1610612747,89,88,2022-01-05T05:19:06Z,4920000,-29.0,59.0,1,right,MISS R. Westbrook 6' cutting Layup - blocked,"[201566, 203090]",1610612747.0,LAL,cutting,,,Westbrook,R. Westbrook,,,,,6.6,Missed,,,,,,,,,,,Harkless,203090.0,,,,,,
497,PT10M24.00S,2022-01-05T05:19:00.8Z,4,REGULAR,block,,[],203090,,,1610612747,89,88,2022-01-05T05:19:04Z,4930000,,,0,,M. Harkless BLOCK (1 BLK),[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,,,,,,,,,,,,,,,,,
498,PT10M22.00S,2022-01-05T05:19:02.8Z,4,REGULAR,rebound,defensive,[],1630169,,,1610612758,89,88,2022-01-05T05:19:06Z,4940000,,,0,,T. Haliburton REBOUND (Off:0 Def:4),[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,496.0,4.0,4.0,0.0,,,,,,,,,,
499,PT10M22.00S,2022-01-05T05:19:07.2Z,4,REGULAR,foul,personal,[],201566,,,1610612758,89,88,2022-01-05T05:20:09Z,4950000,,,0,,R. Westbrook take personal FOUL (2 PF),"[201566, 1630169]",1610612747.0,LAL,take,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,202056.0,,,,2.0,1.0,Haliburton,1630169.0,,
501,PT10M08.00S,2022-01-05T05:19:42.8Z,4,REGULAR,foul,personal,['2freethrow'],2544,,,1610612758,89,88,2022-01-05T05:19:48Z,4970000,,,0,,L. James shooting personal FOUL (3 PF) (Jones 2 FT),"[2544, 1627745]",1610612747.0,LAL,shooting,,,James,L. James,,,,,,,,,,,,,,,1155.0,,,,3.0,0.0,Jones,1627745.0,,
503,PT10M08.00S,2022-01-05T05:20:09.0Z,4,REGULAR,freethrow,1 of 2,[],1627745,,,1610612758,89,88,2022-01-05T05:20:09Z,4990000,,,0,,MISS D. Jones Free Throw 1 of 2,[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,Missed,,,,,,,,,,,,,,,,,,
504,PT10M08.00S,2022-01-05T05:20:09.0Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612758,89,88,2022-01-05T05:20:09Z,5000000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,503.0,,,,,,,,,,,,,
505,PT10M08.00S,2022-01-05T05:20:11.2Z,4,REGULAR,substitution,out,[],201566,,,1610612758,89,88,2022-01-05T05:20:16Z,5010000,,,0,,SUB out: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,
506,PT10M08.00S,2022-01-05T05:20:11.2Z,4,REGULAR,substitution,in,[],1628370,,,1610612758,89,88,2022-01-05T05:20:16Z,5020000,,,0,,SUB in: M. Monk,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,
507,PT10M08.00S,2022-01-05T05:20:31.9Z,4,REGULAR,freethrow,2 of 2,[],1627745,,,1610612758,89,89,2022-01-05T05:20:31Z,5030000,,,0,,D. Jones Free Throw 2 of 2 (11 PTS),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
508,PT09M45.00S,2022-01-05T05:20:59.2Z,4,REGULAR,turnover,traveling,[],2544,,,1610612747,89,89,2022-01-05T05:21:06Z,5040000,,,0,,L. James traveling TURNOVER (2 TO),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,202056.0,2.0,,,,,,,,
509,PT09M25.00S,2022-01-05T05:21:28.3Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630558,13.222733245729303,52.450980392156865,1610612758,89,91,2022-01-05T05:21:36Z,5050000,-12.0,72.0,1,left,D. Mitchell 7' driving floating Jump Shot (6 PTS) (D. Jones 2 AST),"[1630558, 1627745]",1610612758.0,SAC,driving floating,,,Mitchell,D. Mitchell,,,,,7.28,Made,6.0,D. Jones,1627745.0,2.0,,,,,,,,,,,,,,
511,PT09M19.00S,2022-01-05T05:21:39.0Z,4,REGULAR,foul,offensive,[],1629659,,,1610612747,89,91,2022-01-05T05:21:46Z,5070000,,,0,,T. Horton-Tucker charge offensive FOUL (2 PF),"[1629659, 1630558]",1610612747.0,LAL,charge,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,1155.0,,,,2.0,0.0,Mitchell,1630558.0,,
513,PT09M19.00S,2022-01-05T05:21:39.0Z,4,REGULAR,turnover,offensive foul,[],1629659,,,1610612747,89,91,2022-01-05T05:21:39Z,5090000,,,0,,T. Horton-Tucker offensive foul TURNOVER (2 TO),[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,1155.0,2.0,,,,,,,,
514,PT09M00.00S,2022-01-05T05:22:10.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203090,5.338370565045992,95.34313725490196,1610612758,89,94,2022-01-05T05:22:16Z,5100000,-227.0,-2.0,1,left,M. Harkless 3PT  (5 PTS) (D. Mitchell 2 AST),"[203090, 1630558]",1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,22.67,Made,5.0,D. Mitchell,1630558.0,2.0,,,,,,,,,,,,,,
516,PT08M43.00S,2022-01-05T05:22:26.9Z,4,REGULAR,3pt,Jump Shot,[],2544,67.36202365308804,28.676470588235293,1610612747,89,94,2022-01-05T05:22:32Z,5120000,-107.0,254.0,1,right,MISS L. James 27' 3PT,[2544],1610612747.0,LAL,,,,James,L. James,,,,,27.57,Missed,,,,,,,,,,,,,,,,,,
517,PT08M40.00S,2022-01-05T05:22:29.9Z,4,REGULAR,rebound,defensive,[],203090,,,1610612758,89,94,2022-01-05T05:22:32Z,5130000,,,0,,M. Harkless REBOUND (Off:0 Def:3),[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,,,,516.0,3.0,3.0,0.0,,,,,,,,,,
518,PT08M35.00S,2022-01-05T05:22:35.4Z,4,REGULAR,3pt,Jump Shot,[],1630169,7.178055190538765,4.6568627450980395,1610612758,89,94,2022-01-05T05:22:42Z,5140000,227.0,15.0,1,left,MISS T. Haliburton 3PT,[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,22.72,Missed,,,,,,,,,,,,,,,,,,
519,PT08M33.00S,2022-01-05T05:22:37.4Z,4,REGULAR,rebound,defensive,[],2546,,,1610612747,89,94,2022-01-05T05:22:42Z,5150000,,,0,,C. Anthony REBOUND (Off:0 Def:3),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,518.0,3.0,3.0,0.0,,,,,,,,,,
520,PT08M23.00S,2022-01-05T05:22:47.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],2544,91.80354796320631,48.03921568627451,1610612747,89,94,2022-01-05T05:22:52Z,5160000,-10.0,25.0,1,right,MISS L. James Layup - blocked,"[2544, 1630558]",1610612747.0,LAL,,,,James,L. James,,,,,2.64,Missed,,,,,,,,,,,Mitchell,1630558.0,,,,,,
521,PT08M23.00S,2022-01-05T05:22:47.9Z,4,REGULAR,block,,[],1630558,,,1610612747,89,94,2022-01-05T05:22:50Z,5170000,,,0,,D. Mitchell BLOCK (1 BLK),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,
522,PT08M19.00S,2022-01-05T05:22:51.9Z,4,REGULAR,rebound,defensive,[],1627741,,,1610612758,89,94,2022-01-05T05:22:52Z,5180000,,,0,,B. Hield REBOUND (Off:1 Def:4),[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,520.0,5.0,4.0,1.0,,,,,,,,,,
523,PT08M11.00S,2022-01-05T05:23:00.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630558,9.674770039421814,47.794117647058826,1610612758,89,96,2022-01-05T05:23:04Z,5190000,11.0,38.0,1,left,D. Mitchell driving floating Jump Shot (8 PTS) (D. Jones 3 AST),"[1630558, 1627745]",1610612758.0,SAC,driving floating,,,Mitchell,D. Mitchell,,,,,3.99,Made,8.0,D. Jones,1627745.0,3.0,,,,,,,,,,,,,,
525,PT08M11.00S,2022-01-05T05:23:05.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,89,96,2022-01-05T05:23:05Z,5210000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT08M11.00S,2022-01-05T05:25:25.0Z,4,REGULAR,substitution,out,[],2546,,,1610612747,89,96,2022-01-05T05:25:55Z,5220000,,,0,,SUB out: C. Anthony,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,
527,PT08M11.00S,2022-01-05T05:25:25.0Z,4,REGULAR,substitution,in,[],2730,,,1610612747,89,96,2022-01-05T05:25:55Z,5230000,,,0,,SUB in: D. Howard,[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,,,,,,,,,,,,,,
528,PT08M00.00S,2022-01-05T05:26:15.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],2544,91.01511169513797,48.77450980392157,1610612747,91,96,2022-01-05T05:26:19Z,5240000,-6.0,32.0,1,right,L. James driving Layup (19 PTS) (D. Howard 2 AST),"[2544, 2730]",1610612747.0,LAL,driving,,,James,L. James,,,,,3.26,Made,19.0,D. Howard,2730.0,2.0,,,,,,,,,,,,,,
530,PT07M35.00S,2022-01-05T05:26:40.2Z,4,REGULAR,3pt,Jump Shot,[],1630558,27.020367936925098,83.57843137254902,1610612758,91,96,2022-01-05T05:26:45Z,5260000,-168.0,201.0,1,left,MISS D. Mitchell 26' 3PT - blocked,"[1630558, 1628370]",1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,26.23,Missed,,,,,,,,,,,Monk,1628370.0,,,,,,
531,PT07M35.00S,2022-01-05T05:26:40.2Z,4,REGULAR,block,,[],1628370,,,1610612758,91,96,2022-01-05T05:26:44Z,5270000,,,0,,M. Monk BLOCK (1 BLK),[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,
532,PT07M30.00S,2022-01-05T05:26:45.2Z,4,REGULAR,rebound,defensive,[],2730,,,1610612747,91,96,2022-01-05T05:34:55Z,5280000,,,0,,D. Howard REBOUND (Off:6 Def:6),[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,530.0,12.0,6.0,6.0,,,,,,,,,,
533,PT07M24.00S,2022-01-05T05:26:50.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],2544,93.51182654402102,51.470588235294116,1610612747,93,96,2022-01-05T05:26:55Z,5290000,7.0,8.0,1,right,L. James driving Layup (21 PTS) (T. Horton-Tucker 5 AST),"[2544, 1629659]",1610612747.0,LAL,driving,,,James,L. James,,,,,1.13,Made,21.0,T. Horton-Tucker,1629659.0,5.0,,,,,,,,,,,,,,
535,PT07M09.00S,2022-01-05T05:27:08.6Z,4,REGULAR,foul,personal,['2freethrow'],2730,,,1610612758,93,96,2022-01-05T05:27:21Z,5310000,,,0,,D. Howard shooting personal FOUL (2 PF) (Hield 2 FT),"[2730, 1627741]",1610612747.0,LAL,shooting,,,Howard,D. Howard,,,,,,,,,,,,,,,101283.0,,,,2.0,0.0,Hield,1627741.0,,
537,PT07M09.00S,2022-01-05T05:27:37.2Z,4,REGULAR,freethrow,1 of 2,[],1627741,,,1610612758,93,97,2022-01-05T05:27:37Z,5330000,,,0,,B. Hield Free Throw 1 of 2 (19 PTS),[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
538,PT07M09.00S,2022-01-05T05:27:40.3Z,4,REGULAR,substitution,out,[],1630169,,,1610612758,93,97,2022-01-05T05:27:54Z,5340000,,,0,,SUB out: T. Haliburton,[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,
539,PT07M09.00S,2022-01-05T05:27:40.3Z,4,REGULAR,substitution,out,[],203090,,,1610612758,93,97,2022-01-05T05:27:54Z,5350000,,,0,,SUB out: M. Harkless,[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,,,,,,,,,,,,,,,,,
540,PT07M09.00S,2022-01-05T05:27:40.3Z,4,REGULAR,substitution,out,[],1627745,,,1610612758,93,97,2022-01-05T05:27:54Z,5360000,,,0,,SUB out: D. Jones,[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,
541,PT07M09.00S,2022-01-05T05:27:40.3Z,4,REGULAR,substitution,in,[],1628368,,,1610612758,93,97,2022-01-05T05:27:54Z,5370000,,,0,,SUB in: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,
