actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
450,PT04M55.00S,2022-01-20T05:11:37.3Z,3,REGULAR,3pt,Jump Shot,[],203200,67.7233902759527,42.15686274509803,1610612754,66,67,2022-01-20T05:12:26Z,4390000,-39.0,251.0,1,right,J. Holiday 25' 3PT pullup (8 PTS) (M. Brogdon 6 AST),"[203200, 1627763]",1610612754.0,IND,pullup,,,Holiday,J. Holiday,,,,,,,25.39,Made,8.0,M. Brogdon,1627763.0,6.0,,,,,,,,,,,,,
452,PT04M37.00S,2022-01-20T05:11:58.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628370,7.145203679369246,52.450980392156865,1610612747,66,67,2022-01-20T05:13:25Z,4410000,-12.0,15.0,1,left,MISS M. Monk driving finger roll Layup,[1628370],1610612747.0,LAL,driving finger roll,,,Monk,M. Monk,,,,,,,1.92,Missed,,,,,,,,,,,,,,,,,
453,PT04M35.00S,2022-01-20T05:12:00.4Z,3,REGULAR,rebound,offensive,[],2546,,,1610612747,66,67,2022-01-20T05:13:25Z,4420000,,,0,,C. Anthony REBOUND (Off:3 Def:3),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,452.0,6.0,3.0,3.0,,,,,,,,,
454,PT04M33.00S,2022-01-20T05:12:06.0Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],2546,21.0742444152431,56.61764705882353,1610612747,68,67,2022-01-20T05:13:37Z,4430000,-33.0,146.0,1,left,C. Anthony 14' Jump Shot (8 PTS),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,14.93,Made,8.0,,,,,,,,,,,,,,,,
455,PT04M23.00S,2022-01-20T05:12:12.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627763,92.55913272010513,50.0,1610612754,68,69,2022-01-20T05:12:29Z,4440000,0.0,17.0,1,right,M. Brogdon driving Layup (18 PTS),[1627763],1610612754.0,IND,driving,,,Brogdon,M. Brogdon,,,,,,,1.74,Made,18.0,,,,,,,,,,,,,,,,
456,PT04M23.00S,2022-01-20T05:12:15.4Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1628370,,,1610612754,68,69,2022-01-20T05:12:22Z,4450000,,,0,,M. Monk shooting personal FOUL (1 PF) (Brogdon 1 FT),"[1628370, 1627763]",1610612747.0,LAL,shooting,,,Monk,M. Monk,,,,,201638.0,,,,,,,,,,,,1.0,0.0,Brogdon,1627763.0,,,,,
458,PT04M23.00S,2022-01-20T05:12:23.5Z,3,REGULAR,substitution,out,[],201566,,,1610612754,68,69,2022-01-20T05:12:49Z,4470000,,,0,,SUB out: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT04M23.00S,2022-01-20T05:12:23.5Z,3,REGULAR,substitution,out,[],202340,,,1610612754,68,69,2022-01-20T05:12:49Z,4480000,,,0,,SUB out: A. Bradley,[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT04M23.00S,2022-01-20T05:12:23.5Z,3,REGULAR,substitution,in,[],1629659,,,1610612754,68,69,2022-01-20T05:12:49Z,4490000,,,0,,SUB in: T. Horton-Tucker,[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT04M23.00S,2022-01-20T05:12:23.5Z,3,REGULAR,substitution,in,[],1630559,,,1610612754,68,69,2022-01-20T05:12:49Z,4500000,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT04M23.00S,2022-01-20T05:12:41.3Z,3,REGULAR,freethrow,1 of 1,[],1627763,,,1610612754,68,70,2022-01-20T05:12:41Z,4510000,,,0,,M. Brogdon Free Throw 1 of 1 (19 PTS),[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,
465,PT04M04.00S,2022-01-20T05:13:24.8Z,3,REGULAR,foul,personal,['2freethrow'],203200,,,1610612747,68,70,2022-01-20T05:13:35Z,4540000,,,0,,J. Holiday shooting personal FOUL (3 PF) (Johnson 2 FT),"[203200, 1626169]",1610612754.0,IND,shooting,,,Holiday,J. Holiday,,,,,201638.0,,,,,,,,,,,,3.0,0.0,Johnson,1626169.0,,,,,
467,PT04M04.00S,2022-01-20T05:13:32.8Z,3,REGULAR,freethrow,1 of 2,[],1626169,,,1610612747,69,70,2022-01-20T05:13:32Z,4560000,,,0,,S. Johnson Free Throw 1 of 2 (3 PTS),[1626169],1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,
468,PT04M04.00S,2022-01-20T05:13:42.2Z,3,REGULAR,freethrow,2 of 2,[],1626169,,,1610612747,70,70,2022-01-20T05:13:42Z,4570000,,,0,,S. Johnson Free Throw 2 of 2 (4 PTS),[1626169],1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,
469,PT03M53.00S,2022-01-20T05:13:58.5Z,3,REGULAR,foul,offensive,[],1627763,,,1610612754,70,70,2022-01-20T05:14:07Z,4580000,,,0,,M. Brogdon offensive FOUL (2 PF),"[1627763, 1630559]",1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,1146.0,,,,,,,,,,,,2.0,0.0,Reaves,1630559.0,,,,,
471,PT03M53.00S,2022-01-20T05:13:58.5Z,3,REGULAR,turnover,offensive foul,[],1627763,,,1610612754,70,70,2022-01-20T05:13:58Z,4600000,,,0,,M. Brogdon offensive foul TURNOVER (2 TO),[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,1146.0,2.0,,,,,,,,,,,,,,,,,,,
472,PT03M31.00S,2022-01-20T05:14:32.6Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],2546,14.635348226018394,67.64705882352942,1610612747,72,70,2022-01-20T05:14:36Z,4610000,-88.0,85.0,1,left,C. Anthony 12' turnaround Jump Shot (10 PTS) (T. Horton-Tucker 2 AST),"[2546, 1629659]",1610612747.0,LAL,turnaround,,,Anthony,C. Anthony,,,,,,,12.26,Made,10.0,T. Horton-Tucker,1629659.0,2.0,,,,,,,,,,,,,
473,PT03M21.00S,2022-01-20T05:14:46.0Z,3,REGULAR,turnover,out-of-bounds,[],1630543,,,1610612754,72,70,2022-01-20T05:14:52Z,4620000,,,0,,I. Jackson lost ball out-of-bounds TURNOVER (1 TO),[1630543],1610612754.0,IND,lost ball,,,Jackson,I. Jackson,,,,,201638.0,1.0,,,,,,,,,,,,,,,,,,,
474,PT03M21.00S,2022-01-20T05:14:52.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,72,70,2022-01-20T05:14:52Z,4630000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT03M21.00S,2022-01-20T05:17:15.0Z,3,REGULAR,substitution,out,[],1627763,,,1610612747,72,70,2022-01-20T05:17:42Z,4640000,,,0,,SUB out: M. Brogdon,[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT03M21.00S,2022-01-20T05:17:15.0Z,3,REGULAR,substitution,out,[],203200,,,1610612747,72,70,2022-01-20T05:17:42Z,4650000,,,0,,SUB out: J. Holiday,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT03M21.00S,2022-01-20T05:17:15.0Z,3,REGULAR,substitution,in,[],203087,,,1610612747,72,70,2022-01-20T05:17:42Z,4660000,,,0,,SUB in: J. Lamb,[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT03M21.00S,2022-01-20T05:17:15.0Z,3,REGULAR,substitution,in,[],1627747,,,1610612747,72,70,2022-01-20T05:17:42Z,4670000,,,0,,SUB in: C. LeVert,[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT03M09.00S,2022-01-20T05:18:08.3Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],2546,26.461892247043366,67.8921568627451,1610612747,74,70,2022-01-20T05:18:20Z,4680000,-89.0,196.0,1,left,C. Anthony 21' Jump Shot (12 PTS) (T. Horton-Tucker 3 AST),"[2546, 1629659]",1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,21.56,Made,12.0,T. Horton-Tucker,1629659.0,3.0,,,,,,,,,,,,,
482,PT02M51.00S,2022-01-20T05:18:26.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630537,80.73258869908015,41.666666666666664,1610612754,74,72,2022-01-20T05:20:05Z,4700000,-42.0,129.0,1,right,C. Duarte 13' pullup Jump Shot (11 PTS),[1630537],1610612754.0,IND,pullup,,,Duarte,C. Duarte,,,,,,,13.52,Made,11.0,,,,,,,,,,,,,,,,
484,PT02M33.00S,2022-01-20T05:18:44.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629659,8.459264126149804,50.0,1610612747,74,72,2022-01-20T05:18:50Z,4710000,0.0,27.0,1,left,MISS T. Horton-Tucker driving reverse Layup,[1629659],1610612747.0,LAL,driving reverse,,,Horton-Tucker,T. Horton-Tucker,,,,,,,2.7,Missed,,,,,,,,,,,,,,,,,
485,PT02M31.00S,2022-01-20T05:18:46.9Z,3,REGULAR,rebound,offensive,[],1626169,,,1610612747,74,72,2022-01-20T05:18:46Z,4720000,,,0,,S. Johnson REBOUND (Off:1 Def:0),[1626169],1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,,,,,,,,,484.0,1.0,0.0,1.0,,,,,,,,,
486,PT02M30.00S,2022-01-20T05:18:47.9Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629659,6.4881734559789805,51.71568627450981,1610612747,76,72,2022-01-20T05:18:53Z,4730000,-9.0,8.0,1,left,T. Horton-Tucker DUNK (12 PTS) (S. Johnson 2 AST),"[1629659, 1626169]",1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,1.21,Made,12.0,S. Johnson,1626169.0,2.0,,,,,,,,,,,,,
488,PT02M13.00S,2022-01-20T05:19:03.6Z,3,REGULAR,3pt,Jump Shot,[],1630537,71.40275952693824,17.40196078431373,1610612754,76,72,2022-01-20T05:19:07Z,4750000,-163.0,216.0,1,right,MISS C. Duarte 27' step back 3PT,[1630537],1610612754.0,IND,step back,,,Duarte,C. Duarte,,,,,,,27.08,Missed,,,,,,,,,,,,,,,,,
489,PT02M11.00S,2022-01-20T05:19:05.6Z,3,REGULAR,rebound,defensive,[],1626169,,,1610612747,76,72,2022-01-20T05:19:07Z,4760000,,,0,,S. Johnson REBOUND (Off:1 Def:1),[1626169],1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,,,,,,,,,488.0,2.0,1.0,1.0,,,,,,,,,
490,PT02M00.00S,2022-01-20T05:19:17.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630559,6.619579500657039,54.65686274509804,1610612747,78,72,2022-01-20T05:19:21Z,4770000,-23.0,10.0,1,left,A. Reaves Layup (2 PTS) (T. Horton-Tucker 4 AST),"[1630559, 1629659]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,2.52,Made,2.0,T. Horton-Tucker,1629659.0,4.0,,,,,,,,,,,,,
492,PT02M00.00S,2022-01-20T05:19:25.2Z,3,REGULAR,timeout,full,['team'],0,,,1610612754,78,72,2022-01-20T05:22:47Z,4790000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT01M41.00S,2022-01-20T05:21:04.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630543,85.46320630749014,38.48039215686274,1610612754,78,72,2022-01-20T05:21:11Z,4800000,-58.0,84.0,1,right,MISS I. Jackson 10' floating Shot,[1630543],1610612754.0,IND,floating,,,Jackson,I. Jackson,,,,,,,10.19,Missed,,,,,,,,,,,,,,,,,
494,PT01M41.00S,2022-01-20T05:21:04.6Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612747,78,72,2022-01-20T05:21:11Z,4810000,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,493.0,,,,,,,,,,,,
495,PT01M41.00S,2022-01-20T05:21:10.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630543,,,1610612747,78,72,2022-01-20T05:21:17Z,4820000,,,0,,I. Jackson loose ball personal FOUL (1 PF) (Anthony 2 FT),"[1630543, 2546]",1610612754.0,IND,loose ball,,,Jackson,I. Jackson,,,,,1146.0,,,,,,,,,,,,1.0,0.0,Anthony,2546.0,,,,,
497,PT01M41.00S,2022-01-20T05:21:48.8Z,3,REGULAR,freethrow,1 of 2,[],2546,,,1610612747,79,72,2022-01-20T05:21:48Z,4840000,,,0,,C. Anthony Free Throw 1 of 2 (13 PTS),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,
498,PT01M41.00S,2022-01-20T05:21:49.7Z,3,REGULAR,substitution,out,[],1630543,,,1610612747,79,72,2022-01-20T05:21:54Z,4850000,,,0,,SUB out: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT01M41.00S,2022-01-20T05:21:49.7Z,3,REGULAR,substitution,in,[],1627734,,,1610612747,79,72,2022-01-20T05:21:54Z,4860000,,,0,,SUB in: D. Sabonis,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT01M41.00S,2022-01-20T05:22:09.9Z,3,REGULAR,freethrow,2 of 2,[],2546,,,1610612747,80,72,2022-01-20T05:22:09Z,4870000,,,0,,C. Anthony Free Throw 2 of 2 (14 PTS),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,
501,PT01M38.00S,2022-01-20T05:22:16.6Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612754,80,72,2022-01-20T05:22:16Z,4880000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT01M16.00S,2022-01-20T05:22:45.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629052,91.63929040735874,42.892156862745104,1610612754,80,74,2022-01-20T05:22:50Z,4890000,-36.0,26.0,1,right,O. Brissett driving Layup (5 PTS) (C. Duarte 3 AST),"[1629052, 1630537]",1610612754.0,IND,driving,,,Brissett,O. Brissett,,,,,,,4.41,Made,5.0,C. Duarte,1630537.0,3.0,,,,,,,,,,,,,
504,PT00M57.30S,2022-01-20T05:23:06.1Z,3,REGULAR,turnover,bad pass,[],1630559,,,1610612747,80,74,2022-01-20T05:29:50Z,4922031,,,0,,A. Reaves bad pass TURNOVER (1 TO),"[1630559, 1627747]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,1.0,,,,,,,,,,,,,,,,,LeVert,1627747.0,
505,PT00M57.30S,2022-01-20T05:23:06.1Z,3,REGULAR,steal,,[],1627747,,,1610612754,80,74,2022-01-20T05:23:08Z,4926015,,,0,,C. LeVert STEAL (1 STL),[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT00M55.70S,2022-01-20T05:23:09.0Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak', 'fromturnover']",1627747,92.82194480946123,49.01960784313726,1610612754,80,76,2022-01-20T05:28:18Z,4930000,-5.0,15.0,1,right,C. LeVert running DUNK (8 PTS),[1627747],1610612754.0,IND,running,,,LeVert,C. LeVert,,,,,,,1.58,Made,8.0,,,,,,,,,,,,,,,,
507,PT00M55.70S,2022-01-20T05:23:11.6Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",2546,,,1610612754,80,76,2022-01-20T05:23:18Z,4940000,,,0,,C. Anthony shooting personal FOUL (3 PF) (LeVert 1 FT),"[2546, 1627747]",1610612747.0,LAL,shooting,,,Anthony,C. Anthony,,,,,201638.0,,,,,,,,,,,,3.0,0.0,LeVert,1627747.0,,,,,
510,PT00M55.70S,2022-01-20T05:23:28.3Z,3,REGULAR,substitution,out,[],1626169,,,1610612754,80,76,2022-01-20T05:28:46Z,4955000,,,0,,SUB out: S. Johnson,[1626169],1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT00M55.70S,2022-01-20T05:23:28.3Z,3,REGULAR,substitution,out,[],1629052,,,1610612754,80,76,2022-01-20T05:28:46Z,4957500,,,0,,SUB out: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT00M55.70S,2022-01-20T05:23:28.3Z,3,REGULAR,substitution,in,[],2544,,,1610612754,80,76,2022-01-20T05:28:46Z,4958750,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT00M55.70S,2022-01-20T05:23:28.3Z,3,REGULAR,substitution,in,[],1628470,,,1610612754,80,76,2022-01-20T05:28:46Z,4959375,,,0,,SUB in: T. Craig,[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT00M55.70S,2022-01-20T05:23:29.4Z,3,REGULAR,freethrow,1 of 1,"['fastbreak', 'fromturnover']",1627747,,,1610612754,80,76,2022-01-20T05:28:18Z,4960000,,,0,,MISS C. LeVert Free Throw 1 of 1,[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,Missed,,,,,,,,,,,,,,,,,
515,PT00M55.60S,2022-01-20T05:23:29.5Z,3,REGULAR,rebound,defensive,[],1630559,,,1610612747,80,76,2022-01-20T05:30:20Z,4965000,,,0,,A. Reaves REBOUND (Off:1 Def:2),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,509.0,3.0,2.0,1.0,,,,,,,,,
514,PT00M41.90S,2022-01-20T05:24:08.9Z,3,REGULAR,turnover,traveling,[],2544,,,1610612747,80,76,2022-01-20T05:25:24Z,5010000,,,0,,L. James traveling TURNOVER (3 TO),[2544],1610612747.0,LAL,,,,James,L. James,,,,,201638.0,3.0,,,,,,,,,,,,,,,,,,,
516,PT00M23.00S,2022-01-20T05:24:38.9Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627747,84.01773981603154,49.01960784313726,1610612754,80,76,2022-01-20T05:32:54Z,5020000,-5.0,98.0,1,right,MISS C. LeVert 9' driving floating Shot - blocked,"[1627747, 1629659]",1610612754.0,IND,driving floating,,,LeVert,C. LeVert,,,,,,,9.78,Missed,,,,,,,,,,,,,Horton-Tucker,1629659.0,,,
517,PT00M23.00S,2022-01-20T05:24:38.9Z,3,REGULAR,block,,[],1629659,,,1610612754,80,76,2022-01-20T05:24:41Z,5030000,,,0,,T. Horton-Tucker BLOCK (2 BLK),[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT00M19.70S,2022-01-20T05:24:42.2Z,3,REGULAR,rebound,defensive,[],1629659,,,1610612747,80,76,2022-01-20T05:24:45Z,5040000,,,0,,T. Horton-Tucker REBOUND (Off:0 Def:2),[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,516.0,2.0,2.0,0.0,,,,,,,,,
519,PT00M00.40S,2022-01-20T05:25:01.6Z,3,REGULAR,3pt,Jump Shot,[],2546,10.430354796320628,95.09803921568627,1610612747,80,76,2022-01-20T05:25:07Z,5050000,-225.0,46.0,1,left,MISS C. Anthony 3PT,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,23.0,Missed,,,,,,,,,,,,,,,,,
520,PT00M00.40S,2022-01-20T05:25:01.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612747,80,76,2022-01-20T05:25:07Z,5060000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,519.0,,,,,,,,,,,,
521,PT00M00.00S,2022-01-20T05:25:05.9Z,3,REGULAR,period,end,[],0,,,1610612747,80,76,2022-01-20T05:25:05Z,5070000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT12M00.00S,2022-01-20T05:27:50.5Z,4,REGULAR,period,start,[],0,,,1610612747,80,76,2022-01-20T05:27:57Z,5080000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT11M40.00S,2022-01-20T05:28:09.8Z,4,REGULAR,3pt,Jump Shot,[],1629659,17.000657030223394,4.656862745098039,1610612747,80,76,2022-01-20T05:28:16Z,5090000,227.0,107.0,1,left,MISS T. Horton-Tucker 25' 3PT,[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,25.08,Missed,,,,,,,,,,,,,,,,,
524,PT11M36.00S,2022-01-20T05:28:13.8Z,4,REGULAR,rebound,defensive,[],1627747,,,1610612754,80,76,2022-01-20T05:28:16Z,5100000,,,0,,C. LeVert REBOUND (Off:0 Def:5),[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,523.0,5.0,5.0,0.0,,,,,,,,,
525,PT11M16.00S,2022-01-20T05:28:33.1Z,4,REGULAR,3pt,Jump Shot,[],1628470,79.81274638633377,9.558823529411768,1610612754,80,76,2022-01-20T05:28:41Z,5110000,-202.0,137.0,1,right,MISS T. Craig 24' 3PT,[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,24.44,Missed,,,,,,,,,,,,,,,,,
526,PT11M11.00S,2022-01-20T05:28:38.1Z,4,REGULAR,rebound,defensive,[],2546,,,1610612747,80,76,2022-01-20T05:28:41Z,5120000,,,0,,C. Anthony REBOUND (Off:3 Def:4),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,525.0,7.0,4.0,3.0,,,,,,,,,
527,PT11M07.00S,2022-01-20T05:28:47.8Z,4,REGULAR,foul,personal,['2freethrow'],1627734,,,1610612747,80,76,2022-01-20T05:28:53Z,5130000,,,0,,D. Sabonis shooting personal FOUL (2 PF) (James 2 FT),"[1627734, 2544]",1610612754.0,IND,shooting,,,Sabonis,D. Sabonis,,,,,1146.0,,,,,,,,,,,,2.0,1.0,James,2544.0,,,,,
529,PT11M07.00S,2022-01-20T05:29:09.9Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],2544,,,1610612747,80,76,2022-01-20T05:29:10Z,5150000,,,0,,MISS L. James Free Throw 1 of 2,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,Missed,,,,,,,,,,,,,,,,,
530,PT11M07.00S,2022-01-20T05:29:09.9Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,80,76,2022-01-20T05:29:10Z,5160000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,529.0,,,,,,,,,,,,
531,PT11M07.00S,2022-01-20T05:29:11.2Z,4,REGULAR,substitution,out,[],1630537,,,1610612747,80,76,2022-01-20T05:29:20Z,5170000,,,0,,SUB out: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT11M07.00S,2022-01-20T05:29:11.2Z,4,REGULAR,substitution,in,[],203200,,,1610612747,80,76,2022-01-20T05:29:20Z,5180000,,,0,,SUB in: J. Holiday,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT11M07.00S,2022-01-20T05:29:25.9Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],2544,,,1610612747,81,76,2022-01-20T05:29:25Z,5190000,,,0,,L. James Free Throw 2 of 2 (22 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,Made,22.0,,,,,,,,,,,,,,,,
534,PT10M56.00S,2022-01-20T05:29:38.0Z,4,REGULAR,3pt,Jump Shot,[],203200,69.82588699080158,24.509803921568633,1610612754,81,76,2022-01-20T05:29:44Z,5200000,-127.0,231.0,1,right,MISS J. Holiday 26' 3PT,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,26.39,Missed,,,,,,,,,,,,,,,,,
535,PT10M56.00S,2022-01-20T05:29:38.0Z,4,REGULAR,rebound,defensive,[],2544,,,1610612747,81,76,2022-01-20T05:29:44Z,5210000,,,0,,L. James REBOUND (Off:0 Def:9),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,534.0,9.0,9.0,0.0,,,,,,,,,
536,PT10M56.00S,2022-01-20T05:29:45.6Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612747,81,76,2022-01-20T05:29:45Z,5220000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT10M35.00S,2022-01-20T05:30:07.4Z,4,REGULAR,2pt,Jump Shot,[],2544,20.54862023653088,22.549019607843135,1610612747,81,76,2022-01-20T05:30:11Z,5230000,137.0,141.0,1,left,MISS L. James 19' Jump Shot,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,19.66,Missed,,,,,,,,,,,,,,,,,
538,PT10M33.00S,2022-01-20T05:30:09.4Z,4,REGULAR,rebound,defensive,[],1627747,,,1610612754,81,76,2022-01-20T05:30:11Z,5240000,,,0,,C. LeVert REBOUND (Off:0 Def:6),[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,537.0,6.0,6.0,0.0,,,,,,,,,
539,PT10M28.00S,2022-01-20T05:30:15.0Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1627734,90.71944809461235,49.01960784313726,1610612754,81,78,2022-01-20T05:37:16Z,5250000,-5.0,35.0,1,right,D. Sabonis DUNK (15 PTS) (J. Holiday 3 AST),"[1627734, 203200]",1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,3.5,Made,15.0,J. Holiday,203200.0,3.0,,,,,,,,,,,,,
541,PT10M15.00S,2022-01-20T05:30:28.3Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],2544,7.276609724047319,52.94117647058824,1610612747,83,78,2022-01-20T05:30:56Z,5270000,-15.0,16.0,1,left,L. James alley-oop DUNK (24 PTS) (T. Horton-Tucker 5 AST),"[2544, 1629659]",1610612747.0,LAL,alley-oop,,,James,L. James,,,,,,,2.17,Made,24.0,T. Horton-Tucker,1629659.0,5.0,,,,,,,,,,,,,
