actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,value
548,PT09M27.00S,2021-10-23T04:07:37.4Z,4,REGULAR,rebound,defensive,[],1627846,,,1610612756,76,98,2021-10-23T04:07:40Z,5460000,,,0,,A. Nader REBOUND (Off:0 Def:1),[1627846],1610612756.0,PHX,,,,Nader,A. Nader,,,,,,,547.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
549,PT09M27.00S,2021-10-23T04:07:40.5Z,4,REGULAR,foul,personal,[],200765,,,1610612756,76,98,2021-10-23T04:07:47Z,5470000,,,0,,R. Rondo take personal FOUL (2 PF),"[200765, 1627846]",1610612747.0,LAL,take,,,Rondo,R. Rondo,,,,,,,,,,,,,,,,,1146.0,,2.0,0.0,Nader,1627846.0,,,
551,PT09M14.00S,2021-10-23T04:08:11.1Z,4,REGULAR,3pt,Jump Shot,[],1629661,25.54204993429697,14.950980392156865,1610612756,76,98,2021-10-23T04:08:16Z,5490000,175.0,188.0,1,left,MISS C. Johnson 25' 3PT,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,25.67,Missed,,,,,,,,,,,,,,,,,,,
552,PT09M10.00S,2021-10-23T04:08:15.1Z,4,REGULAR,rebound,defensive,[],201566,,,1610612747,76,98,2021-10-23T04:08:16Z,5500000,,,0,,R. Westbrook REBOUND (Off:1 Def:7),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,551.0,8.0,7.0,1.0,,,,,,,,,,,,,,,
553,PT08M52.00S,2021-10-23T04:08:33.9Z,4,REGULAR,foul,offensive,[],201566,,,1610612747,76,98,2021-10-23T04:08:51Z,5510000,,,0,,R. Westbrook offensive FOUL (4 PF),"[201566, 1627846]",1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,203593.0,,4.0,0.0,Nader,1627846.0,,,
555,PT08M52.00S,2021-10-23T04:08:33.9Z,4,REGULAR,turnover,offensive foul,[],201566,,,1610612747,76,98,2021-10-23T04:08:33Z,5530000,,,0,,R. Westbrook offensive foul TURNOVER (4 TO),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,203593.0,4.0,,,,,,,
556,PT08M52.00S,2021-10-23T04:08:54.3Z,4,REGULAR,substitution,out,[],1627846,,,1610612756,76,98,2021-10-23T04:09:00Z,5540000,,,0,,SUB out: A. Nader,[1627846],1610612756.0,PHX,,,,Nader,A. Nader,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT08M52.00S,2021-10-23T04:08:54.3Z,4,REGULAR,substitution,in,[],1626164,,,1610612756,76,98,2021-10-23T04:09:00Z,5550000,,,0,,SUB in: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT08M25.00S,2021-10-23T04:09:24.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626164,6.750985545335084,52.205882352941174,1610612756,76,98,2021-10-23T04:37:24Z,5560000,-11.0,11.0,1,left,MISS D. Booker driving finger roll Layup,[1626164],1610612756.0,PHX,driving finger roll,,,Booker,D. Booker,,,,,1.56,Missed,,,,,,,,,,,,,,,,,,,
559,PT08M23.00S,2021-10-23T04:09:26.3Z,4,REGULAR,rebound,defensive,[],201566,,,1610612747,76,98,2021-10-23T04:09:28Z,5570000,,,0,,R. Westbrook REBOUND (Off:1 Def:8),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,558.0,9.0,8.0,1.0,,,,,,,,,,,,,,,
560,PT08M21.00S,2021-10-23T04:09:31.9Z,4,REGULAR,foul,personal,['2freethrow'],1629661,,,1610612747,76,98,2021-10-23T04:09:42Z,5580000,,,0,,C. Johnson shooting personal FOUL (2 PF) (Westbrook 2 FT),"[1629661, 201566]",1610612756.0,PHX,shooting,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,203593.0,,2.0,0.0,Westbrook,201566.0,,,
562,PT08M21.00S,2021-10-23T04:10:07.7Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],201566,,,1610612747,76,98,2021-10-23T04:10:07Z,5600000,,,0,,MISS R. Westbrook Free Throw 1 of 2,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,Missed,,,,,,,,,,,,,,,,,,,
563,PT08M21.00S,2021-10-23T04:10:07.7Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,76,98,2021-10-23T04:10:07Z,5610000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,562.0,,,,,,,,,,,,,,,,,,
564,PT08M21.00S,2021-10-23T04:10:09.8Z,4,REGULAR,substitution,out,[],2544,,,1610612747,76,98,2021-10-23T04:10:39Z,5620000,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT08M21.00S,2021-10-23T04:10:09.8Z,4,REGULAR,substitution,out,[],1629013,,,1610612747,76,98,2021-10-23T04:10:39Z,5630000,,,0,,SUB out: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT08M21.00S,2021-10-23T04:10:09.8Z,4,REGULAR,substitution,out,[],1626166,,,1610612747,76,98,2021-10-23T04:10:39Z,5640000,,,0,,SUB out: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT08M21.00S,2021-10-23T04:10:09.8Z,4,REGULAR,substitution,out,[],1629661,,,1610612747,76,98,2021-10-23T04:10:39Z,5650000,,,0,,SUB out: C. Johnson,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT08M21.00S,2021-10-23T04:10:09.8Z,4,REGULAR,substitution,in,[],203076,,,1610612747,76,98,2021-10-23T04:10:39Z,5660000,,,0,,SUB in: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT08M21.00S,2021-10-23T04:10:09.8Z,4,REGULAR,substitution,in,[],1628969,,,1610612747,76,98,2021-10-23T04:10:39Z,5670000,,,0,,SUB in: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT08M21.00S,2021-10-23T04:10:09.8Z,4,REGULAR,substitution,in,[],101108,,,1610612747,76,98,2021-10-23T04:10:39Z,5680000,,,0,,SUB in: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT08M21.00S,2021-10-23T04:10:09.8Z,4,REGULAR,substitution,in,[],1629028,,,1610612747,76,98,2021-10-23T04:10:39Z,5690000,,,0,,SUB in: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT08M21.00S,2021-10-23T04:10:07.7Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],201566,,,1610612747,76,98,2021-10-23T04:10:52Z,5700000,,,0,,MISS R. Westbrook Free Throw 2 of 2,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,Missed,,,,,,,,,,,,,,,,,,,
573,PT08M15.00S,2021-10-23T04:10:13.7Z,4,REGULAR,rebound,offensive,[],2546,,,1610612747,76,98,2021-10-23T04:10:52Z,5710000,,,0,,C. Anthony REBOUND (Off:1 Def:1),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,572.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
574,PT08M15.00S,2021-10-23T04:10:50.9Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",2546,94.40999984741211,50.0,1610612747,76,98,2021-10-23T04:10:55Z,5720000,0.0,0.0,1,right,MISS C. Anthony tip Layup,[2546],1610612747.0,LAL,tip,,,Anthony,C. Anthony,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
575,PT08M13.00S,2021-10-23T04:10:52.9Z,4,REGULAR,rebound,offensive,[],2546,,,1610612747,76,98,2021-10-23T04:10:55Z,5730000,,,0,,C. Anthony REBOUND (Off:2 Def:1),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,574.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
576,PT08M12.00S,2021-10-23T04:10:54.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",2546,90.19382391590013,50.73529411764706,1610612747,76,98,2021-10-23T04:11:04Z,5740000,4.0,40.0,1,right,MISS C. Anthony putback Layup - blocked,"[2546, 1629028]",1610612747.0,LAL,putback,,,Anthony,C. Anthony,,,,,3.99,Missed,,,,,Ayton,1629028.0,,,,,,,,,,,,,
584,PT08M12.00S,2021-10-23T04:10:54.1Z,4,REGULAR,block,,[],1629028,,,1610612747,76,98,2021-10-23T04:12:01Z,5745000,,,0,,D. Ayton BLOCK (1 BLK),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT08M12.00S,2021-10-23T04:10:54.1Z,4,REGULAR,rebound,offensive,[],203076,,,1610612747,76,98,2021-10-23T04:11:04Z,5750000,,,0,,A. Davis REBOUND (Off:4 Def:6),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,576.0,10.0,6.0,4.0,,,,,,,,,,,,,,,
578,PT08M12.00S,2021-10-23T04:10:57.1Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",203076,88.48554533508542,55.63725490196079,1610612747,76,98,2021-10-23T04:38:14Z,5760000,28.0,56.0,1,right,MISS A. Davis 6' turnaround Hook,[203076],1610612747.0,LAL,turnaround,,,Davis,A. Davis,,,,,6.24,Missed,,,,,,,,,,,,,,,,,,,
579,PT08M12.00S,2021-10-23T04:10:57.1Z,4,REGULAR,rebound,offensive,[],2546,,,1610612747,76,98,2021-10-23T04:38:14Z,5770000,,,0,,C. Anthony REBOUND (Off:3 Def:1),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,578.0,4.0,1.0,3.0,,,,,,,,,,,,,,,
580,PT08M12.00S,2021-10-23T04:11:00.8Z,4,REGULAR,foul,personal,['2freethrow'],203109,,,1610612747,76,98,2021-10-23T04:11:09Z,5780000,,,0,,J. Crowder shooting personal FOUL (4 PF) (Anthony 2 FT),"[203109, 2546]",1610612756.0,PHX,shooting,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,202007.0,,4.0,0.0,Anthony,2546.0,,,
582,PT08M12.00S,2021-10-23T04:11:26.1Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],2546,,,1610612747,77,98,2021-10-23T04:11:26Z,5800000,,,0,,C. Anthony Free Throw 1 of 2 (9 PTS),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,Made,,,,,,,9.0,,,,,,,,,,,,
583,PT08M12.00S,2021-10-23T04:11:47.2Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],2546,,,1610612747,78,98,2021-10-23T04:11:47Z,5810000,,,0,,C. Anthony Free Throw 2 of 2 (10 PTS),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,Made,,,,,,,10.0,,,,,,,,,,,,
585,PT07M56.00S,2021-10-23T04:12:07.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,19.365965834428394,55.88235294117647,1610612756,78,100,2021-10-23T04:12:16Z,5820000,-29.0,130.0,1,left,M. Bridges 13' turnaround fadeaway Jump Shot (16 PTS),[1628969],1610612756.0,PHX,turnaround fadeaway,,,Bridges,M. Bridges,,,,,13.28,Made,,,,,,,16.0,,,,,,,,,,,,
587,PT07M44.00S,2021-10-23T04:12:19.4Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203076,94.13600525624179,49.26470588235294,1610612747,80,100,2021-10-23T04:12:23Z,5840000,-4.0,3.0,1,right,A. Davis alley-oop DUNK (16 PTS) (R. Westbrook 7 AST),"[203076, 201566]",1610612747.0,LAL,alley-oop,,,Davis,A. Davis,,,,,0.45,Made,,,,,,,16.0,R. Westbrook,201566.0,7.0,,,,,,,,,
589,PT07M17.00S,2021-10-23T04:12:46.4Z,4,REGULAR,3pt,Jump Shot,[],1628969,22.2568988173456,11.519607843137265,1610612756,80,100,2021-10-23T04:12:53Z,5860000,192.0,157.0,1,left,MISS M. Bridges 24' 3PT,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,24.81,Missed,,,,,,,,,,,,,,,,,,,
590,PT07M13.00S,2021-10-23T04:12:50.4Z,4,REGULAR,rebound,offensive,[],203109,,,1610612756,80,100,2021-10-23T04:12:53Z,5870000,,,0,,J. Crowder REBOUND (Off:1 Def:4),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,589.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
591,PT07M11.00S,2021-10-23T04:12:54.4Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,80,100,2021-10-23T04:12:54Z,5880000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT07M11.00S,2021-10-23T04:13:06.9Z,4,REGULAR,substitution,out,[],200765,,,1610612756,80,100,2021-10-23T04:13:09Z,5890000,,,0,,SUB out: R. Rondo,[200765],1610612747.0,LAL,,,,Rondo,R. Rondo,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT07M11.00S,2021-10-23T04:13:06.9Z,4,REGULAR,substitution,in,[],2544,,,1610612756,80,100,2021-10-23T04:13:09Z,5900000,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT06M59.00S,2021-10-23T04:13:32.9Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],101108,22.78252299605782,13.235294117647058,1610612756,80,100,2021-10-23T04:13:40Z,5910000,184.0,162.0,1,left,MISS C. Paul 24' fadeaway 3PT,[101108],1610612756.0,PHX,fadeaway,,,Paul,C. Paul,,,,,24.48,Missed,,,,,,,,,,,,,,,,,,,
595,PT06M57.00S,2021-10-23T04:13:34.9Z,4,REGULAR,rebound,defensive,[],201566,,,1610612747,80,100,2021-10-23T04:13:40Z,5920000,,,0,,R. Westbrook REBOUND (Off:1 Def:9),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,594.0,10.0,9.0,1.0,,,,,,,,,,,,,,,
596,PT06M51.00S,2021-10-23T04:13:40.3Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",201566,92.42772667542707,48.28431372549019,1610612747,80,100,2021-10-23T04:14:18Z,5930000,-9.0,19.0,1,right,MISS R. Westbrook running reverse Layup,[201566],1610612747.0,LAL,running reverse,,,Westbrook,R. Westbrook,,,,,2.06,Missed,,,,,,,,,,,,,,,,,,,
597,PT06M49.00S,2021-10-23T04:13:42.3Z,4,REGULAR,rebound,defensive,[],1626164,,,1610612756,80,100,2021-10-23T04:13:50Z,5940000,,,0,,D. Booker REBOUND (Off:1 Def:3),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,596.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
598,PT06M37.00S,2021-10-23T04:13:57.7Z,4,REGULAR,foul,personal,[],201566,,,1610612756,80,100,2021-10-23T04:14:08Z,5950000,,,0,,R. Westbrook take personal FOUL (5 PF),"[201566, 1629028]",1610612747.0,LAL,take,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,203593.0,,5.0,0.0,Ayton,1629028.0,,,
600,PT06M37.00S,2021-10-23T04:14:06.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,80,100,2021-10-23T04:14:06Z,5970000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT06M29.00S,2021-10-23T04:17:33.0Z,4,REGULAR,3pt,Jump Shot,[],101108,25.147831800262807,15.441176470588232,1610612756,80,100,2021-10-23T04:17:39Z,5980000,173.0,184.0,1,left,MISS C. Paul 25' 3PT,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,25.23,Missed,,,,,,,,,,,,,,,,,,,
602,PT06M25.00S,2021-10-23T04:17:37.0Z,4,REGULAR,rebound,defensive,[],203076,,,1610612747,80,100,2021-10-23T04:17:39Z,5990000,,,0,,A. Davis REBOUND (Off:4 Def:7),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,601.0,11.0,7.0,4.0,,,,,,,,,,,,,,,
603,PT06M17.00S,2021-10-23T04:17:44.5Z,4,REGULAR,2pt,Jump Shot,[],203076,79.81274638633377,27.941176470588232,1610612747,80,100,2021-10-23T04:17:48Z,6000000,-110.0,137.0,1,right,MISS A. Davis 17' Jump Shot,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,17.61,Missed,,,,,,,,,,,,,,,,,,,
604,PT06M14.00S,2021-10-23T04:17:47.5Z,4,REGULAR,rebound,defensive,[],101108,,,1610612756,80,100,2021-10-23T04:17:48Z,6010000,,,0,,C. Paul REBOUND (Off:0 Def:4),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,603.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
605,PT06M12.00S,2021-10-23T04:17:52.0Z,4,REGULAR,turnover,out-of-bounds,[],101108,,,1610612756,80,100,2021-10-23T04:18:12Z,6020000,,,0,,C. Paul bad pass out-of-bounds TURNOVER (3 TO),[101108],1610612756.0,PHX,bad pass,,,Paul,C. Paul,,,,,,,,,,,,,,,,,202007.0,3.0,,,,,,,
606,PT06M01.00S,2021-10-23T04:18:13.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630559,74.81931668856767,13.970588235294116,1610612747,83,100,2021-10-23T04:18:21Z,6030000,-180.0,184.0,1,right,A. Reaves 25' 3PT  (5 PTS) (A. Davis 2 AST),"[1630559, 203076]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,25.76,Made,,,,,,,5.0,A. Davis,203076.0,2.0,,,,,,,,,
608,PT05M40.00S,2021-10-23T04:18:33.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,9.247700394218143,42.892156862745104,1610612756,83,100,2021-10-23T04:18:36Z,6050000,36.0,34.0,1,left,MISS D. Booker driving floating Shot,[1626164],1610612756.0,PHX,driving floating,,,Booker,D. Booker,,,,,4.94,Missed,,,,,,,,,,,,,,,,,,,
609,PT05M39.00S,2021-10-23T04:18:34.9Z,4,REGULAR,rebound,defensive,[],203076,,,1610612747,83,100,2021-10-23T04:18:36Z,6060000,,,0,,A. Davis REBOUND (Off:4 Def:8),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,608.0,12.0,8.0,4.0,,,,,,,,,,,,,,,
610,PT05M28.00S,2021-10-23T04:18:46.7Z,4,REGULAR,turnover,bad pass,[],203076,,,1610612747,83,100,2021-10-23T04:18:50Z,6070000,,,0,,A. Davis bad pass TURNOVER (2 TO),"[203076, 1628969]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,2.0,,,,,Bridges,1628969.0,
611,PT05M28.00S,2021-10-23T04:18:46.7Z,4,REGULAR,steal,,[],1628969,,,1610612756,83,100,2021-10-23T04:18:48Z,6080000,,,0,,M. Bridges STEAL (3 STL),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT05M24.00S,2021-10-23T04:18:50.4Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1626164,23.570959264126145,87.5,1610612756,83,103,2021-10-23T04:19:04Z,6090000,-188.0,169.0,1,left,D. Booker 25' 3PT running (22 PTS),[1626164],1610612756.0,PHX,running,,,Booker,D. Booker,,,,,25.25,Made,,,,,,,22.0,,,,,,,,,,,,
613,PT05M23.00S,2021-10-23T04:19:10.7Z,4,REGULAR,foul,technical,[],203076,,,1610612747,83,103,2021-10-23T04:19:22Z,6100000,,,0,,A. Davis double technical FOUL (1 Tech),[203076],1610612747.0,LAL,double,,,Davis,A. Davis,,,,,,,,,,,,,,,,,203593.0,,2.0,1.0,,,,,
614,PT05M23.00S,2021-10-23T04:19:10.7Z,4,REGULAR,foul,technical,[],1629028,,,1610612747,83,103,2021-10-23T04:19:16Z,6110000,,,0,,D. Ayton double technical FOUL (2 Tech),[1629028],1610612756.0,PHX,double,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,203593.0,,1.0,2.0,,,,,
615,PT05M15.00S,2021-10-23T04:19:36.8Z,4,REGULAR,foul,personal,['2freethrow'],101108,,,1610612747,83,103,2021-10-23T04:19:44Z,6120000,,,0,,C. Paul shooting personal FOUL (3 PF) (Davis 2 FT),"[101108, 203076]",1610612756.0,PHX,shooting,,,Paul,C. Paul,,,,,,,,,,,,,,,,,203593.0,,3.0,0.0,Davis,203076.0,,,
617,PT05M15.00S,2021-10-23T04:20:08.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,83,103,2021-10-23T04:24:11Z,6140000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT05M15.00S,2021-10-23T04:20:23.4Z,4,REGULAR,instantreplay,challenge,[],0,,,1610612747,83,103,2021-10-23T04:21:45Z,6150000,,,0,,,[],1610612756.0,PHX,support,,,,,,,,,,,,,,,,,,,,,1146.0,,,,,,,,
619,PT05M15.00S,2021-10-23T04:23:29.3Z,4,REGULAR,freethrow,1 of 2,[],203076,,,1610612747,84,103,2021-10-23T04:23:29Z,6160000,,,0,,A. Davis Free Throw 1 of 2 (17 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,Made,,,,,,,17.0,,,,,,,,,,,,
620,PT05M15.00S,2021-10-23T04:23:40.6Z,4,REGULAR,freethrow,2 of 2,[],203076,,,1610612747,85,103,2021-10-23T04:23:40Z,6170000,,,0,,A. Davis Free Throw 2 of 2 (18 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,Made,,,,,,,18.0,,,,,,,,,,,,
621,PT05M05.00S,2021-10-23T04:23:53.4Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628969,5.436925098554539,49.26470588235294,1610612756,85,105,2021-10-23T04:24:00Z,6180000,4.0,-1.0,1,left,M. Bridges cutting DUNK (18 PTS) (C. Paul 13 AST),"[1628969, 101108]",1610612756.0,PHX,cutting,,,Bridges,M. Bridges,,,,,0.4,Made,,,,,,,18.0,C. Paul,101108.0,13.0,,,,,,,,,
623,PT04M48.00S,2021-10-23T04:24:11.7Z,4,REGULAR,3pt,Jump Shot,[],2544,75.21353482260184,12.5,1610612747,88,105,2021-10-23T04:26:24Z,6200000,-188.0,180.0,1,right,L. James 26' 3PT  (23 PTS) (A. Davis 3 AST),"[2544, 203076]",1610612747.0,LAL,,,,James,L. James,,,,,26.03,Made,,,,,,,23.0,A. Davis,203076.0,3.0,,,,,,,,,
625,PT04M18.00S,2021-10-23T04:24:41.8Z,4,REGULAR,2pt,Jump Shot,[],101108,20.02299605781866,82.1078431372549,1610612756,88,107,2021-10-23T04:26:08Z,6220000,-161.0,136.0,1,left,C. Paul 21' Jump Shot (21 PTS) (M. Bridges 3 AST),"[101108, 1628969]",1610612756.0,PHX,,,,Paul,C. Paul,,,,,21.02,Made,,,,,,,21.0,M. Bridges,1628969.0,3.0,,,,,,,,,
627,PT04M04.00S,2021-10-23T04:24:53.2Z,4,REGULAR,3pt,Jump Shot,[],2544,67.32917214191853,31.372549019607845,1610612747,88,107,2021-10-23T04:24:57Z,6240000,-93.0,255.0,1,right,MISS L. James 27' 3PT,[2544],1610612747.0,LAL,,,,James,L. James,,,,,27.11,Missed,,,,,,,,,,,,,,,,,,,
628,PT04M01.00S,2021-10-23T04:24:56.2Z,4,REGULAR,rebound,defensive,[],203109,,,1610612756,88,107,2021-10-23T04:24:57Z,6250000,,,0,,J. Crowder REBOUND (Off:1 Def:5),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,627.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
629,PT03M42.00S,2021-10-23T04:25:15.4Z,4,REGULAR,3pt,Jump Shot,[],203109,22.519710906701704,91.91176470588235,1610612756,88,107,2021-10-23T04:25:25Z,6260000,-210.0,159.0,1,left,MISS J. Crowder 26' 3PT,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,26.32,Missed,,,,,,,,,,,,,,,,,,,
630,PT03M42.00S,2021-10-23T04:25:15.4Z,4,REGULAR,rebound,defensive,[],203076,,,1610612747,88,107,2021-10-23T04:25:25Z,6270000,,,0,,A. Davis REBOUND (Off:4 Def:9),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,629.0,13.0,9.0,4.0,,,,,,,,,,,,,,,
631,PT03M33.00S,2021-10-23T04:25:24.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203076,93.34756898817345,49.26470588235294,1610612747,90,107,2021-10-23T04:25:39Z,6280000,-4.0,10.0,1,right,A. Davis cutting Layup (20 PTS) (R. Westbrook 8 AST),"[203076, 201566]",1610612747.0,LAL,cutting,,,Davis,A. Davis,,,,,1.07,Made,,,,,,,20.0,R. Westbrook,201566.0,8.0,,,,,,,,,
633,PT03M11.00S,2021-10-23T04:25:50.7Z,4,REGULAR,turnover,bad pass,[],101108,,,1610612756,90,107,2021-10-23T04:26:11Z,6300000,,,0,,C. Paul bad pass TURNOVER (4 TO),"[101108, 2544]",1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,4.0,,,,,James,2544.0,
634,PT03M11.00S,2021-10-23T04:25:50.7Z,4,REGULAR,steal,,[],2544,,,1610612747,90,107,2021-10-23T04:25:54Z,6310000,,,0,,L. James STEAL (2 STL),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT03M11.00S,2021-10-23T04:25:55.7Z,4,REGULAR,turnover,bad pass,[],2544,,,1610612747,90,107,2021-10-23T04:26:13Z,6320000,,,0,,L. James bad pass TURNOVER (5 TO),"[2544, 101108]",1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,5.0,,,,,Paul,101108.0,
636,PT03M11.00S,2021-10-23T04:25:55.7Z,4,REGULAR,steal,,[],101108,,,1610612756,90,107,2021-10-23T04:25:58Z,6330000,,,0,,C. Paul STEAL (2 STL),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,
637,PT03M11.00S,2021-10-23T04:26:02.7Z,4,REGULAR,stoppage,equipment issue,[],0,,,1610612756,90,107,2021-10-23T04:26:02Z,6340000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
