actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,value
460,PT06M29.00S,2021-10-20T03:47:16.6Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1629308,,,1610612744,70,66,2021-10-20T03:47:36Z,4510000,,,0,,MISS J. Toscano-Anderson Free Throw 2 of 2,[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,Missed,,,,,,,,,,,,,,,,,,,
461,PT06M25.00S,2021-10-20T03:47:20.6Z,3,REGULAR,rebound,defensive,[],2544,,,1610612747,70,66,2021-10-20T03:47:36Z,4520000,,,0,,L. James REBOUND (Off:1 Def:8),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,460.0,9.0,8.0,1.0,,,
462,PT06M23.00S,2021-10-20T03:47:38.0Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",2544,8.984888304862025,51.96078431372549,1610612747,72,66,2021-10-20T03:47:49Z,4530000,-10.0,32.0,1,left,L. James running DUNK (22 PTS),[2544],1610612747.0,LAL,running,,,James,L. James,,,,,3.35,Made,22.0,,,,,,,,,,,,,,,,,,
463,PT06M10.00S,2021-10-20T03:47:50.7Z,3,REGULAR,3pt,Jump Shot,[],201939,68.11760840998686,32.1078431372549,1610612744,72,66,2021-10-20T03:47:54Z,4540000,-89.0,247.0,1,right,MISS S. Curry 26' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,26.29,Missed,,,,,,,,,,,,,,,,,,,
464,PT06M07.00S,2021-10-20T03:47:53.1Z,3,REGULAR,rebound,defensive,[],203076,,,1610612747,72,66,2021-10-20T03:47:53Z,4550000,,,0,,A. Davis REBOUND (Off:1 Def:6),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,463.0,7.0,6.0,1.0,,,
465,PT06M00.00S,2021-10-20T03:48:00.2Z,3,REGULAR,3pt,Jump Shot,[],203145,9.116294349540084,96.56862745098039,1610612747,72,66,2021-10-20T03:48:09Z,4560000,-233.0,33.0,1,left,MISS K. Bazemore 3PT,[203145],1610612747.0,LAL,,,,Bazemore,K. Bazemore,,,,,23.52,Missed,,,,,,,,,,,,,,,,,,,
466,PT05M58.00S,2021-10-20T03:48:02.2Z,3,REGULAR,rebound,defensive,[],203110,,,1610612744,72,66,2021-10-20T03:48:09Z,4570000,,,0,,D. Green REBOUND (Off:3 Def:4),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,465.0,7.0,4.0,3.0,,,
467,PT05M52.00S,2021-10-20T03:48:08.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629673,71.92838370565046,85.7843137254902,1610612744,72,69,2021-10-20T03:48:15Z,4580000,179.0,211.0,1,right,J. Poole 27' 3PT  (13 PTS) (S. Curry 8 AST),"[1629673, 201939]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,27.69,Made,13.0,S. Curry,201939.0,8.0,,,,,,,,,,,,,,,
469,PT05M35.00S,2021-10-20T03:48:25.3Z,3,REGULAR,2pt,Jump Shot,[],203076,20.285808147174762,82.84313725490196,1610612747,74,69,2021-10-20T03:48:29Z,4600000,-164.0,138.0,1,left,A. Davis 21' Jump Shot (24 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,21.46,Made,24.0,,,,,,,,,,,,,,,,,,
470,PT05M25.00S,2021-10-20T03:48:39.2Z,3,REGULAR,turnover,out-of-bounds,[],1629308,,,1610612744,74,69,2021-10-20T03:48:43Z,4610000,,,0,,J. Toscano-Anderson lost ball out-of-bounds TURNOVER (1 TO),[1629308],1610612744.0,GSW,lost ball,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,1.0,,,200834.0,,,,,,,,,,,
471,PT05M25.00S,2021-10-20T03:48:43.2Z,3,REGULAR,substitution,out,[],201566,,,1610612747,74,69,2021-10-20T03:48:48Z,4620000,,,0,,SUB out: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT05M25.00S,2021-10-20T03:48:43.2Z,3,REGULAR,substitution,out,[],201599,,,1610612747,74,69,2021-10-20T03:48:48Z,4630000,,,0,,SUB out: D. Jordan,[201599],1610612747.0,LAL,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT05M25.00S,2021-10-20T03:48:43.2Z,3,REGULAR,substitution,in,[],200765,,,1610612747,74,69,2021-10-20T03:48:48Z,4640000,,,0,,SUB in: R. Rondo,[200765],1610612747.0,LAL,,,,Rondo,R. Rondo,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT05M25.00S,2021-10-20T03:48:43.2Z,3,REGULAR,substitution,in,[],2546,,,1610612747,74,69,2021-10-20T03:48:48Z,4650000,,,0,,SUB in: C. Anthony,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT05M14.00S,2021-10-20T03:49:08.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],2544,30.929697766097235,77.20588235294117,1610612747,77,69,2021-10-20T03:49:13Z,4660000,-136.0,238.0,1,left,L. James 27' 3PT  (25 PTS) (A. Davis 1 AST),"[2544, 203076]",1610612747.0,LAL,,,,James,L. James,,,,,27.43,Made,25.0,A. Davis,203076.0,1.0,,,,,,,,,,,,,,,
477,PT05M02.00S,2021-10-20T03:49:20.2Z,3,REGULAR,3pt,Jump Shot,[],1629673,68.38042049934297,78.18627450980392,1610612744,77,69,2021-10-20T03:49:24Z,4680000,141.0,245.0,1,right,MISS J. Poole 28' 3PT,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,28.24,Missed,,,,,,,,,,,,,,,,,,,
478,PT04M59.00S,2021-10-20T03:49:23.2Z,3,REGULAR,rebound,defensive,[],2544,,,1610612747,77,69,2021-10-20T03:49:24Z,4690000,,,0,,L. James REBOUND (Off:1 Def:9),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,477.0,10.0,9.0,1.0,,,
479,PT04M54.00S,2021-10-20T03:49:28.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],2544,27.38173455978975,20.09803921568627,1610612747,77,69,2021-10-20T03:49:37Z,4700000,150.0,205.0,1,left,MISS L. James 25' running pullup 3PT,[2544],1610612747.0,LAL,running pullup,,,James,L. James,,,,,25.36,Missed,,,,,,,,,,,,,,,,,,,
480,PT04M50.00S,2021-10-20T03:49:32.4Z,3,REGULAR,rebound,defensive,[],1629673,,,1610612744,77,69,2021-10-20T03:49:37Z,4710000,,,0,,J. Poole REBOUND (Off:0 Def:2),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,479.0,2.0,2.0,0.0,,,
481,PT04M36.00S,2021-10-20T03:49:46.2Z,3,REGULAR,3pt,Jump Shot,[],1629308,68.64323258869908,27.450980392156865,1610612744,77,72,2021-10-20T03:49:50Z,4720000,-113.0,242.0,1,right,J. Toscano-Anderson 26' 3PT  (4 PTS) (S. Curry 9 AST),"[1629308, 201939]",1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,26.72,Made,4.0,S. Curry,201939.0,9.0,,,,,,,,,,,,,,,
483,PT04M31.00S,2021-10-20T03:50:01.8Z,3,REGULAR,timeout,full,['team'],0,,,1610612747,77,72,2021-10-20T03:50:01Z,4740000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT04M31.00S,2021-10-20T03:51:15.1Z,3,REGULAR,substitution,out,[],2544,,,1610612747,77,72,2021-10-20T03:51:32Z,4750000,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT04M31.00S,2021-10-20T03:51:15.1Z,3,REGULAR,substitution,out,[],1629673,,,1610612747,77,72,2021-10-20T03:51:32Z,4760000,,,0,,SUB out: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT04M31.00S,2021-10-20T03:51:15.1Z,3,REGULAR,substitution,out,[],203952,,,1610612747,77,72,2021-10-20T03:51:32Z,4770000,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT04M31.00S,2021-10-20T03:51:15.1Z,3,REGULAR,substitution,in,[],1628370,,,1610612747,77,72,2021-10-20T03:51:32Z,4780000,,,0,,SUB in: M. Monk,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT04M31.00S,2021-10-20T03:51:15.1Z,3,REGULAR,substitution,in,[],2738,,,1610612747,77,72,2021-10-20T03:51:32Z,4790000,,,0,,SUB in: A. Iguodala,[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT04M31.00S,2021-10-20T03:51:15.1Z,3,REGULAR,substitution,in,[],1627814,,,1610612747,77,72,2021-10-20T03:51:32Z,4800000,,,0,,SUB in: D. Lee,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT04M12.00S,2021-10-20T03:51:50.7Z,3,REGULAR,turnover,lost ball,[],200765,,,1610612747,77,72,2021-10-20T03:51:55Z,4810000,,,0,,R. Rondo lost ball TURNOVER (3 TO),"[200765, 201939]",1610612747.0,LAL,,,,Rondo,R. Rondo,,,,,,,,,,,3.0,Curry,201939.0,,,,,,,,,,,,
491,PT04M12.00S,2021-10-20T03:51:50.7Z,3,REGULAR,steal,,[],201939,,,1610612744,77,72,2021-10-20T03:51:52Z,4820000,,,0,,S. Curry STEAL (2 STL),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT04M04.00S,2021-10-20T03:51:58.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],2738,89.27398160315374,95.83333333333333,1610612744,77,72,2021-10-20T03:52:03Z,4830000,229.0,48.0,1,right,MISS A. Iguodala 3PT,[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,23.42,Missed,,,,,,,,,,,,,,,,,,,
493,PT04M00.00S,2021-10-20T03:52:02.5Z,3,REGULAR,rebound,defensive,[],1628370,,,1610612747,77,72,2021-10-20T03:52:03Z,4840000,,,0,,M. Monk REBOUND (Off:0 Def:3),[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,492.0,3.0,3.0,0.0,,,
494,PT03M49.00S,2021-10-20T03:52:13.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203076,6.619579500657039,42.40196078431373,1610612747,77,72,2021-10-20T04:11:39Z,4850000,38.0,10.0,1,left,MISS A. Davis Layup,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,3.92,Missed,,,,,,,,,,,,,,,,,,,
495,PT03M47.00S,2021-10-20T03:52:15.7Z,3,REGULAR,rebound,defensive,[],1629308,,,1610612744,77,72,2021-10-20T03:52:18Z,4860000,,,0,,J. Toscano-Anderson REBOUND (Off:0 Def:2),[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,494.0,2.0,2.0,0.0,,,
496,PT03M38.00S,2021-10-20T03:52:24.6Z,3,REGULAR,3pt,Jump Shot,[],201939,93.74178712220763,3.9215686274509807,1610612744,77,72,2021-10-20T03:52:28Z,4870000,-230.0,6.0,1,right,MISS S. Curry 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,23.05,Missed,,,,,,,,,,,,,,,,,,,
497,PT03M35.00S,2021-10-20T03:52:27.6Z,3,REGULAR,rebound,defensive,[],2546,,,1610612747,77,72,2021-10-20T03:52:28Z,4880000,,,0,,C. Anthony REBOUND (Off:0 Def:4),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,496.0,4.0,4.0,0.0,,,
498,PT03M30.00S,2021-10-20T03:52:31.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628370,27.11892247043363,83.57843137254902,1610612747,80,72,2021-10-20T03:52:40Z,4890000,-168.0,202.0,1,left,M. Monk 26' 3PT running (3 PTS) (R. Rondo 5 AST),"[1628370, 200765]",1610612747.0,LAL,running,,,Monk,M. Monk,,,,,26.3,Made,3.0,R. Rondo,200765.0,5.0,,,,,,,,,,,,,,,
500,PT03M29.00S,2021-10-20T03:52:38.6Z,3,REGULAR,stoppage,court clean up,[],0,,,1610612744,80,72,2021-10-20T03:52:43Z,4910000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT03M29.00S,2021-10-20T03:53:29.5Z,3,REGULAR,stoppage,blood rule,[],0,,,1610612744,80,72,2021-10-20T03:53:29Z,4920000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT03M14.00S,2021-10-20T03:54:37.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627814,93.61038107752957,46.568627450980394,1610612744,80,74,2021-10-20T03:54:41Z,4930000,-17.0,8.0,1,right,D. Lee cutting Layup (8 PTS) (J. Toscano-Anderson 1 AST),"[1627814, 1629308]",1610612744.0,GSW,cutting,,,Lee,D. Lee,,,,,1.88,Made,8.0,J. Toscano-Anderson,1629308.0,1.0,,,,,,,,,,,,,,,
504,PT02M55.00S,2021-10-20T03:54:56.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203076,15.55519053876479,41.91176470588235,1610612747,82,74,2021-10-20T03:55:03Z,4950000,40.0,94.0,1,left,A. Davis 10' turnaround fadeaway Jump Shot (26 PTS) (M. Monk 1 AST),"[203076, 1628370]",1610612747.0,LAL,turnaround fadeaway,,,Davis,A. Davis,,,,,10.2,Made,26.0,M. Monk,1628370.0,1.0,,,,,,,,,,,,,,,
506,PT02M42.00S,2021-10-20T03:55:10.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201939,90.06241787122208,50.73529411764706,1610612744,82,74,2021-10-20T03:55:14Z,4970000,4.0,41.0,1,right,MISS S. Curry floating Shot,[201939],1610612744.0,GSW,floating,,,Curry,S. Curry,,,,,4.11,Missed,,,,,,,,,,,,,,,,,,,
507,PT02M40.00S,2021-10-20T03:55:12.1Z,3,REGULAR,rebound,defensive,[],203076,,,1610612747,82,74,2021-10-20T03:55:14Z,4980000,,,0,,A. Davis REBOUND (Off:1 Def:7),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,506.0,8.0,7.0,1.0,,,
508,PT02M35.00S,2021-10-20T03:55:17.1Z,3,REGULAR,2pt,Jump Shot,['fastbreak'],203145,9.773324572930349,85.04901960784314,1610612747,84,74,2021-10-20T03:55:26Z,4990000,-175.0,39.0,1,left,K. Bazemore 17' Jump Shot (8 PTS) (A. Davis 2 AST),"[203145, 203076]",1610612747.0,LAL,,,,Bazemore,K. Bazemore,,,,,17.96,Made,8.0,A. Davis,203076.0,2.0,,,,,,,,,,,,,,,
510,PT02M23.00S,2021-10-20T03:55:29.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201939,93.61038107752957,51.470588235294116,1610612744,84,76,2021-10-20T03:55:33Z,5010000,7.0,8.0,1,right,S. Curry cutting Layup (13 PTS) (A. Iguodala 1 AST),"[201939, 2738]",1610612744.0,GSW,cutting,,,Curry,S. Curry,,,,,1.06,Made,13.0,A. Iguodala,2738.0,1.0,,,,,,,,,,,,,,,
512,PT02M04.00S,2021-10-20T03:55:51.7Z,3,REGULAR,foul,personal,[],201939,,,1610612747,84,76,2021-10-20T03:56:08Z,5030000,,,0,,S. Curry personal FOUL (1 PF),"[201939, 203145]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,1626300.0,1.0,0.0,Bazemore,203145.0,,,,,,,
514,PT02M04.00S,2021-10-20T03:56:01.0Z,3,REGULAR,substitution,out,[],203145,,,1610612747,84,76,2021-10-20T03:56:06Z,5050000,,,0,,SUB out: K. Bazemore,[203145],1610612747.0,LAL,,,,Bazemore,K. Bazemore,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT02M04.00S,2021-10-20T03:56:01.0Z,3,REGULAR,substitution,out,[],203110,,,1610612747,84,76,2021-10-20T03:56:06Z,5060000,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT02M04.00S,2021-10-20T03:56:01.0Z,3,REGULAR,substitution,in,[],201566,,,1610612747,84,76,2021-10-20T03:56:06Z,5070000,,,0,,SUB in: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT02M04.00S,2021-10-20T03:56:01.0Z,3,REGULAR,substitution,in,[],202357,,,1610612747,84,76,2021-10-20T03:56:06Z,5080000,,,0,,SUB in: N. Bjelica,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT01M52.00S,2021-10-20T03:56:25.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628370,7.802233902759525,50.98039215686275,1610612747,84,76,2021-10-20T03:56:30Z,5090000,-5.0,21.0,1,left,MISS M. Monk Layup,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,2.14,Missed,,,,,,,,,,,,,,,,,,,
519,PT01M50.00S,2021-10-20T03:56:27.9Z,3,REGULAR,rebound,defensive,[],1629308,,,1610612744,84,76,2021-10-20T03:56:30Z,5100000,,,0,,J. Toscano-Anderson REBOUND (Off:0 Def:3),[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,518.0,3.0,3.0,0.0,,,
520,PT01M46.00S,2021-10-20T03:56:32.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201939,92.16491458607096,51.470588235294116,1610612744,84,76,2021-10-20T03:56:38Z,5110000,7.0,21.0,1,right,MISS S. Curry Layup - blocked,"[201939, 203076]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,2.24,Missed,,,,,,,,,,,,,,,,,Davis,203076.0,
521,PT01M46.00S,2021-10-20T03:56:32.4Z,3,REGULAR,block,,[],203076,,,1610612744,84,76,2021-10-20T03:56:35Z,5120000,,,0,,A. Davis BLOCK (2 BLK),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT01M46.00S,2021-10-20T03:56:32.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612744,84,76,2021-10-20T03:56:38Z,5130000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,520.0,,,,,,
523,PT01M46.00S,2021-10-20T03:56:38.1Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612744,84,76,2021-10-20T03:56:38Z,5140000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT01M36.00S,2021-10-20T03:56:53.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627814,92.95335085413929,46.07843137254902,1610612744,84,76,2021-10-20T03:56:58Z,5150000,-20.0,14.0,1,right,MISS D. Lee Layup,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,2.39,Missed,,,,,,,,,,,,,,,,,,,
525,PT01M36.00S,2021-10-20T03:56:53.9Z,3,REGULAR,rebound,defensive,[],201566,,,1610612747,84,76,2021-10-20T03:56:58Z,5160000,,,0,,R. Westbrook REBOUND (Off:0 Def:2),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,524.0,2.0,2.0,0.0,,,
526,PT01M24.00S,2021-10-20T03:57:10.2Z,3,REGULAR,foul,personal,['2freethrow'],1627814,,,1610612747,84,76,2021-10-20T03:57:24Z,5170000,,,0,,D. Lee shooting personal FOUL (2 PF) (Anthony 2 FT),"[1627814, 2546]",1610612744.0,GSW,shooting,,,Lee,D. Lee,,,,,,,,,,,,,,200834.0,2.0,0.0,Anthony,2546.0,,,,,,,
528,PT01M24.00S,2021-10-20T03:57:36.7Z,3,REGULAR,freethrow,1 of 2,[],2546,,,1610612747,85,76,2021-10-20T03:58:28Z,5190000,,,0,,C. Anthony Free Throw 1 of 2 (9 PTS),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
529,PT01M24.00S,2021-10-20T03:57:36.7Z,3,REGULAR,freethrow,2 of 2,[],2546,,,1610612747,85,76,2021-10-20T03:58:28Z,5200000,,,0,,MISS C. Anthony Free Throw 2 of 2,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,Missed,,,,,,,,,,,,,,,,,,,
530,PT01M24.00S,2021-10-20T03:57:36.7Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612744,85,76,2021-10-20T03:58:28Z,5210000,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,529.0,,,,,,
531,PT01M10.00S,2021-10-20T03:58:36.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629308,93.47897503285151,49.26470588235294,1610612744,85,78,2021-10-20T03:58:41Z,5220000,-4.0,9.0,1,right,J. Toscano-Anderson alley-oop Layup (6 PTS) (S. Curry 10 AST),"[1629308, 201939]",1610612744.0,GSW,alley-oop,,,Toscano-Anderson,J. Toscano-Anderson,,,,,0.95,Made,6.0,S. Curry,201939.0,10.0,,,,,,,,,,,,,,,
533,PT00M57.60S,2021-10-20T03:58:52.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629308,,,1610612747,85,78,2021-10-20T03:59:00Z,5240000,,,0,,J. Toscano-Anderson personal FOUL (1 PF) (Davis 2 FT),"[1629308, 203076]",1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,1626300.0,1.0,0.0,Davis,203076.0,,,,,,,
535,PT00M57.60S,2021-10-20T03:59:23.3Z,3,REGULAR,freethrow,1 of 2,[],203076,,,1610612747,85,78,2021-10-20T03:59:47Z,5260000,,,0,,MISS A. Davis Free Throw 1 of 2,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,Missed,,,,,,,,,,,,,,,,,,,
536,PT00M57.60S,2021-10-20T03:59:23.3Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612747,85,78,2021-10-20T03:59:47Z,5270000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,535.0,,,,,,
537,PT00M57.60S,2021-10-20T03:59:23.3Z,3,REGULAR,freethrow,2 of 2,[],203076,,,1610612747,85,78,2021-10-20T03:59:47Z,5280000,,,0,,MISS A. Davis Free Throw 2 of 2,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,Missed,,,,,,,,,,,,,,,,,,,
538,PT00M54.90S,2021-10-20T03:59:26.0Z,3,REGULAR,rebound,defensive,[],202357,,,1610612744,85,78,2021-10-20T03:59:47Z,5290000,,,0,,N. Bjelica REBOUND (Off:1 Def:6),[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,537.0,7.0,6.0,1.0,,,
539,PT00M37.30S,2021-10-20T04:00:00.4Z,3,REGULAR,3pt,Jump Shot,[],2738,76.52759526938239,88.48039215686275,1610612744,85,78,2021-10-20T04:12:06Z,5300000,192.0,168.0,1,right,MISS A. Iguodala 25' step back 3PT,[2738],1610612744.0,GSW,step back,,,Iguodala,A. Iguodala,,,,,25.55,Missed,,,,,,,,,,,,,,,,,,,
540,PT00M36.30S,2021-10-20T04:00:04.3Z,3,REGULAR,rebound,offensive,[],202357,,,1610612744,85,78,2021-10-20T04:00:04Z,5310000,,,0,,N. Bjelica REBOUND (Off:2 Def:6),[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,539.0,8.0,6.0,2.0,,,
541,PT00M36.30S,2021-10-20T04:00:04.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202357,94.40999984741211,50.0,1610612744,85,80,2021-10-20T04:00:04Z,5320000,0.0,0.0,1,right,N. Bjelica tip Layup (8 PTS),[202357],1610612744.0,GSW,tip,,,Bjelica,N. Bjelica,,,,,0.0,Made,8.0,,,,,,,,,,,,,,,,,,
542,PT00M29.00S,2021-10-20T04:00:11.6Z,3,REGULAR,3pt,Jump Shot,[],201566,26.330486202365307,16.17647058823529,1610612747,85,80,2021-10-20T04:00:15Z,5330000,169.0,195.0,1,left,MISS R. Westbrook 25' 3PT,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,25.81,Missed,,,,,,,,,,,,,,,,,,,
543,PT00M26.70S,2021-10-20T04:00:13.9Z,3,REGULAR,rebound,defensive,[],202357,,,1610612744,85,80,2021-10-20T04:00:15Z,5340000,,,0,,N. Bjelica REBOUND (Off:2 Def:7),[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,542.0,9.0,7.0,2.0,,,
544,PT00M07.30S,2021-10-20T04:00:34.8Z,3,REGULAR,foul,personal,"['inpenalty', '3freethrow']",200765,,,1610612744,85,80,2021-10-20T04:00:41Z,5350000,,,0,,R. Rondo shooting personal FOUL (2 PF) (Curry 3 FT),"[200765, 201939]",1610612747.0,LAL,shooting,,,Rondo,R. Rondo,,,,,,,,,,,,,,2882.0,2.0,0.0,Curry,201939.0,,,,,,,
548,PT00M07.30S,2021-10-20T04:01:23.6Z,3,REGULAR,substitution,out,[],1627814,,,1610612744,85,80,2021-10-20T04:01:37Z,5390000,,,0,,SUB out: D. Lee,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT00M07.30S,2021-10-20T04:01:23.6Z,3,REGULAR,substitution,out,[],202357,,,1610612744,85,80,2021-10-20T04:01:37Z,5400000,,,0,,SUB out: N. Bjelica,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT00M07.30S,2021-10-20T04:01:23.6Z,3,REGULAR,substitution,in,[],203110,,,1610612744,85,80,2021-10-20T04:01:37Z,5410000,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT00M07.30S,2021-10-20T04:01:23.6Z,3,REGULAR,substitution,in,[],1627780,,,1610612744,85,80,2021-10-20T04:01:37Z,5420000,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
