actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
362,PT10M05.00S,2021-11-29T03:57:00.7Z,3,REGULAR,rebound,defensive,[],1630165,,,1610612765,56,51,2021-11-29T03:57:03Z,3600000,,,0,,K. Hayes REBOUND (Off:0 Def:2),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,361.0,2.0,2.0,0.0,,,,,,,,,,,,
363,PT09M58.00S,2021-11-29T03:57:06.7Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203924,74.03088042049934,16.666666666666657,1610612765,56,54,2021-11-29T03:57:13Z,3610000,-167.0,192.0,1,right,J. Grant 25' 3PT running pullup (19 PTS) (K. Hayes 3 AST),"[203924, 1630165]",1610612765.0,DET,running pullup,,,Grant,J. Grant,,,,,,,25.4,Made,,,,,,,,,19.0,K. Hayes,1630165.0,3.0,,,,
365,PT09M32.00S,2021-11-29T03:57:33.3Z,3,REGULAR,3pt,Jump Shot,[],202340,25.936268068331145,17.40196078431373,1610612747,56,54,2021-11-29T03:57:39Z,3630000,163.0,191.0,1,left,MISS A. Bradley 25' 3PT,[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,25.13,Missed,,,,,,,,,,,,,,,,
366,PT09M27.00S,2021-11-29T03:57:38.3Z,3,REGULAR,rebound,defensive,[],1630191,,,1610612765,56,54,2021-11-29T03:57:39Z,3640000,,,0,,I. Stewart REBOUND (Off:2 Def:3),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,365.0,5.0,3.0,2.0,,,,,,,,,,,,
367,PT09M12.00S,2021-11-29T03:57:53.5Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203924,94.26741130091985,49.50980392156863,1610612765,56,56,2021-11-29T03:58:05Z,3650000,-2.0,1.0,1,right,J. Grant cutting DUNK (21 PTS) (C. Cunningham 1 AST),"[203924, 1630595]",1610612765.0,DET,cutting,,,Grant,J. Grant,,,,,,,0.29,Made,,,,,,,,,21.0,C. Cunningham,1630595.0,1.0,,,,
369,PT08M55.00S,2021-11-29T03:58:12.4Z,3,REGULAR,turnover,out-of-bounds,[],203076,,,1610612747,56,56,2021-11-29T03:58:17Z,3670000,,,0,,A. Davis lost ball out-of-bounds TURNOVER (1 TO),[203076],1610612747.0,LAL,lost ball,,,Davis,A. Davis,,,,,2534.0,1.0,,,,,,,,,,,,,,,,,,
370,PT08M43.00S,2021-11-29T03:58:28.2Z,3,REGULAR,turnover,lost ball,[],1630165,,,1610612765,56,56,2021-11-29T03:58:31Z,3680000,,,0,,K. Hayes lost ball TURNOVER (1 TO),"[1630165, 201566]",1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,1.0,,,,,,,,,,,,,,,Westbrook,201566.0,,
371,PT08M43.00S,2021-11-29T03:58:28.2Z,3,REGULAR,steal,,[],201566,,,1610612747,56,56,2021-11-29T03:58:29Z,3690000,,,0,,R. Westbrook STEAL (1 STL),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,
372,PT08M38.00S,2021-11-29T03:58:34.2Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover', 'defensivegoaltending']",2544,8.065045992115643,52.450980392156865,1610612747,58,56,2021-11-29T03:58:52Z,3700000,-12.0,23.0,1,left,L. James running Layup (20 PTS),[2544],1610612747.0,LAL,running,,,James,L. James,,,,,,,2.63,Made,,,,,,,,,20.0,,,,,,,
373,PT08M38.00S,2021-11-29T03:58:39.1Z,3,REGULAR,violation,defensive goaltending,[],1630180,,,1610612747,58,56,2021-11-29T03:58:45Z,3710000,,,0,,S. Bey defensive goaltending VIOLATION,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,1627534.0,,,,,,,,,,,,,,,,,,,
374,PT08M18.00S,2021-11-29T03:59:08.3Z,3,REGULAR,foul,offensive,[],203924,,,1610612765,58,56,2021-11-29T03:59:19Z,3720000,,,0,,J. Grant charge offensive FOUL (3 PF),"[203924, 203076]",1610612765.0,DET,charge,,,Grant,J. Grant,,,,,1204.0,,,,,,,,3.0,0.0,Davis,203076.0,,,,,,,,
376,PT08M18.00S,2021-11-29T03:59:08.3Z,3,REGULAR,turnover,offensive foul,[],203924,,,1610612765,58,56,2021-11-29T03:59:08Z,3740000,,,0,,J. Grant offensive foul TURNOVER (3 TO),[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,1204.0,3.0,,,,,,,,,,,,,,,,,,
377,PT08M09.00S,2021-11-29T03:59:39.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203076,10.036136662286467,5.14705882352942,1610612747,61,56,2021-11-29T03:59:43Z,3750000,224.0,42.0,1,left,A. Davis 3PT  (16 PTS) (R. Westbrook 3 AST),"[203076, 201566]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,22.82,Made,,,,,,,,,16.0,R. Westbrook,201566.0,3.0,,,,
379,PT07M45.00S,2021-11-29T04:00:03.2Z,3,REGULAR,3pt,Jump Shot,[],1630165,91.50788436268068,95.83333333333333,1610612765,61,56,2021-11-29T04:00:07Z,3770000,229.0,27.0,1,right,MISS K. Hayes 3PT,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,23.08,Missed,,,,,,,,,,,,,,,,
380,PT07M42.00S,2021-11-29T04:00:06.2Z,3,REGULAR,rebound,defensive,[],2544,,,1610612747,61,56,2021-11-29T04:00:07Z,3780000,,,0,,L. James REBOUND (Off:0 Def:4),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,379.0,4.0,4.0,0.0,,,,,,,,,,,,
381,PT07M37.00S,2021-11-29T04:00:13.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],2544,8.065045992115643,46.32352941176471,1610612747,63,56,2021-11-29T04:00:22Z,3790000,18.0,23.0,1,left,L. James cutting Layup (22 PTS) (R. Westbrook 4 AST),"[2544, 201566]",1610612747.0,LAL,cutting,,,James,L. James,,,,,,,2.97,Made,,,,,,,,,22.0,R. Westbrook,201566.0,4.0,,,,
383,PT07M37.00S,2021-11-29T04:00:20.7Z,3,REGULAR,foul,personal,['1freethrow'],1630165,,,1610612747,63,56,2021-11-29T04:00:26Z,3810000,,,0,,K. Hayes shooting personal FOUL (2 PF) (James 1 FT),"[1630165, 2544]",1610612765.0,DET,shooting,,,Hayes,K. Hayes,,,,,1627534.0,,,,,,,,2.0,0.0,James,2544.0,,,,,,,,
385,PT07M37.00S,2021-11-29T04:00:39.7Z,3,REGULAR,freethrow,1 of 1,[],2544,,,1610612747,63,56,2021-11-29T04:00:39Z,3830000,,,0,,MISS L. James Free Throw 1 of 1,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,Missed,,,,,,,,,,,,,,,,
386,PT07M37.00S,2021-11-29T04:00:43.2Z,3,REGULAR,rebound,defensive,[],1630191,,,1610612765,63,56,2021-11-29T04:00:43Z,3840000,,,0,,I. Stewart REBOUND (Off:2 Def:4),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,385.0,6.0,4.0,2.0,,,,,,,,,,,,
387,PT07M37.00S,2021-11-29T04:00:45.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,63,56,2021-11-29T04:00:45Z,3850000,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT07M23.00S,2021-11-29T04:03:49.5Z,3,REGULAR,turnover,lost ball,[],1630595,,,1610612765,63,56,2021-11-29T04:03:53Z,3860000,,,0,,C. Cunningham lost ball TURNOVER (4 TO),"[1630595, 202340]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,4.0,,,,,,,,,,,,,,,Bradley,202340.0,,
389,PT07M23.00S,2021-11-29T04:03:49.5Z,3,REGULAR,steal,,[],202340,,,1610612747,63,56,2021-11-29T04:03:51Z,3870000,,,0,,A. Bradley STEAL (2 STL),[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,,,,,,,,,,,,,,,,
390,PT07M19.00S,2021-11-29T04:03:53.7Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",201566,7.013797634691201,50.98039215686275,1610612747,65,56,2021-11-29T04:04:01Z,3880000,-5.0,13.0,1,left,R. Westbrook running Layup (18 PTS) (A. Bradley 1 AST),"[201566, 202340]",1610612747.0,LAL,running,,,Westbrook,R. Westbrook,,,,,,,1.43,Made,,,,,,,,,18.0,A. Bradley,202340.0,1.0,,,,
392,PT06M59.00S,2021-11-29T04:04:14.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630191,92.55913272010513,53.431372549019606,1610612765,65,56,2021-11-29T04:04:21Z,3900000,17.0,17.0,1,right,MISS I. Stewart reverse Layup,[1630191],1610612765.0,DET,reverse,,,Stewart,I. Stewart,,,,,,,2.45,Missed,,,,,,,,,,,,,,,,
393,PT06M56.00S,2021-11-29T04:04:17.0Z,3,REGULAR,rebound,defensive,[],201599,,,1610612747,65,56,2021-11-29T04:04:21Z,3910000,,,0,,D. Jordan REBOUND (Off:1 Def:5),[201599],1610612747.0,LAL,,,,Jordan,D. Jordan,,,,,,,,,392.0,6.0,5.0,1.0,,,,,,,,,,,,
394,PT06M38.00S,2021-11-29T04:04:34.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],201599,6.619579500657039,49.26470588235294,1610612747,67,56,2021-11-29T04:04:39Z,3920000,4.0,10.0,1,left,D. Jordan alley-oop DUNK (7 PTS) (L. James 4 AST),"[201599, 2544]",1610612747.0,LAL,alley-oop,,,Jordan,D. Jordan,,,,,,,1.04,Made,,,,,,,,,7.0,L. James,2544.0,4.0,,,,
396,PT06M29.00S,2021-11-29T04:04:44.6Z,3,REGULAR,3pt,Jump Shot,[],1630595,69.56307490144546,31.617647058823522,1610612765,67,56,2021-11-29T04:05:51Z,3940000,-92.0,234.0,1,right,MISS C. Cunningham 25' pullup 3PT,[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,,,25.1,Missed,,,,,,,,,,,,,,,,
397,PT06M26.00S,2021-11-29T04:04:47.6Z,3,REGULAR,rebound,offensive,[],1630180,,,1610612765,67,56,2021-11-29T04:04:53Z,3950000,,,0,,S. Bey REBOUND (Off:2 Def:2),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,396.0,4.0,2.0,2.0,,,,,,,,,,,,
398,PT06M22.00S,2021-11-29T04:04:53.8Z,3,REGULAR,turnover,out-of-bounds,[],203924,,,1610612765,67,56,2021-11-29T04:04:58Z,3960000,,,0,,J. Grant lost ball out-of-bounds TURNOVER (4 TO),[203924],1610612765.0,DET,lost ball,,,Grant,J. Grant,,,,,2534.0,4.0,,,,,,,,,,,,,,,,,,
399,PT05M58.00S,2021-11-29T04:05:27.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],2544,7.013797634691201,95.83333333333333,1610612747,70,56,2021-11-29T04:05:33Z,3970000,-229.0,13.0,1,left,L. James 3PT  (25 PTS) (R. Westbrook 5 AST),"[2544, 201566]",1610612747.0,LAL,,,,James,L. James,,,,,,,22.96,Made,,,,,,,,,25.0,R. Westbrook,201566.0,5.0,,,,
401,PT05M43.00S,2021-11-29T04:05:45.6Z,3,REGULAR,foul,personal,[],202340,,,1610612765,70,56,2021-11-29T04:05:50Z,3990000,,,0,,A. Bradley personal FOUL (1 PF),"[202340, 203924]",1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,2534.0,,,,,,,,1.0,0.0,Grant,203924.0,,,,,,,,
403,PT05M43.00S,2021-11-29T04:05:56.3Z,3,REGULAR,substitution,out,[],201566,,,1610612765,70,56,2021-11-29T04:05:59Z,4010000,,,0,,SUB out: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,
404,PT05M43.00S,2021-11-29T04:05:56.3Z,3,REGULAR,substitution,in,[],1629659,,,1610612765,70,56,2021-11-29T04:05:59Z,4020000,,,0,,SUB in: T. Horton-Tucker,[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,
405,PT05M30.00S,2021-11-29T04:06:21.7Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630595,91.37647831800263,58.57843137254902,1610612765,70,56,2021-11-29T04:06:26Z,4030000,43.0,29.0,1,right,MISS C. Cunningham driving bank Hook,[1630595],1610612765.0,DET,driving bank,,,Cunningham,C. Cunningham,,,,,,,5.16,Missed,,,,,,,,,,,,,,,,
406,PT05M27.00S,2021-11-29T04:06:24.3Z,3,REGULAR,rebound,defensive,[],203076,,,1610612747,70,56,2021-11-29T04:06:24Z,4040000,,,0,,A. Davis REBOUND (Off:0 Def:6),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,405.0,6.0,6.0,0.0,,,,,,,,,,,,
407,PT05M24.00S,2021-11-29T04:06:28.1Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",203076,6.356767411300922,51.22549019607843,1610612747,72,56,2021-11-29T04:06:42Z,4050000,-6.0,7.0,1,left,A. Davis running alley-oop DUNK (18 PTS) (L. James 5 AST),"[203076, 2544]",1610612747.0,LAL,running alley-oop,,,Davis,A. Davis,,,,,,,0.95,Made,,,,,,,,,18.0,L. James,2544.0,5.0,,,,
409,PT05M23.00S,2021-11-29T04:06:34.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,72,56,2021-11-29T04:06:34Z,4070000,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT05M23.00S,2021-11-29T04:09:01.9Z,3,REGULAR,substitution,out,[],1630165,,,1610612765,72,56,2021-11-29T04:09:20Z,4080000,,,0,,SUB out: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,
411,PT05M23.00S,2021-11-29T04:09:01.9Z,3,REGULAR,substitution,out,[],1630180,,,1610612765,72,56,2021-11-29T04:09:20Z,4090000,,,0,,SUB out: S. Bey,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,
412,PT05M23.00S,2021-11-29T04:09:01.9Z,3,REGULAR,substitution,in,[],1628402,,,1610612765,72,56,2021-11-29T04:09:20Z,4100000,,,0,,SUB in: F. Jackson,[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,,,,,,,,,,,,,,,,,,,
413,PT05M23.00S,2021-11-29T04:09:01.9Z,3,REGULAR,substitution,in,[],202709,,,1610612765,72,56,2021-11-29T04:09:20Z,4110000,,,0,,SUB in: C. Joseph,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,
414,PT05M08.00S,2021-11-29T04:09:38.6Z,3,REGULAR,foul,personal,[],1629659,,,1610612765,72,56,2021-11-29T04:09:47Z,4120000,,,0,,T. Horton-Tucker personal FOUL (4 PF),"[1629659, 202709]",1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,2534.0,,,,,,,,4.0,0.0,Joseph,202709.0,,,,,,,,
416,PT04M57.00S,2021-11-29T04:10:09.9Z,3,REGULAR,3pt,Jump Shot,[],1628402,72.45400788436268,16.666666666666657,1610612765,72,56,2021-11-29T04:10:13Z,4140000,-167.0,206.0,1,right,MISS F. Jackson 26' 3PT,[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,,26.53,Missed,,,,,,,,,,,,,,,,
417,PT04M54.00S,2021-11-29T04:10:12.4Z,3,REGULAR,rebound,offensive,[],1630595,,,1610612765,72,56,2021-11-29T04:10:12Z,4150000,,,0,,C. Cunningham REBOUND (Off:1 Def:4),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,416.0,5.0,4.0,1.0,,,,,,,,,,,,
418,PT04M44.00S,2021-11-29T04:10:22.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630595,93.08475689881735,55.63725490196079,1610612765,72,58,2021-11-29T04:10:26Z,4160000,28.0,13.0,1,right,C. Cunningham driving Layup (9 PTS),[1630595],1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,,,3.08,Made,,,,,,,,,9.0,,,,,,,
419,PT04M26.00S,2021-11-29T04:10:40.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],201599,6.356767411300922,50.49019607843137,1610612747,74,58,2021-11-29T04:10:44Z,4170000,-2.0,7.0,1,left,D. Jordan alley-oop DUNK (9 PTS) (A. Davis 2 AST),"[201599, 203076]",1610612747.0,LAL,alley-oop,,,Jordan,D. Jordan,,,,,,,0.77,Made,,,,,,,,,9.0,A. Davis,203076.0,2.0,,,,
421,PT04M14.00S,2021-11-29T04:10:52.2Z,3,REGULAR,turnover,bad pass,[],1630595,,,1610612765,74,58,2021-11-29T04:10:55Z,4190000,,,0,,C. Cunningham bad pass TURNOVER (5 TO),"[1630595, 203076]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,5.0,,,,,,,,,,,,,,,Davis,203076.0,,
422,PT04M14.00S,2021-11-29T04:10:52.2Z,3,REGULAR,steal,,[],203076,,,1610612747,74,58,2021-11-29T04:10:53Z,4200000,,,0,,A. Davis STEAL (2 STL),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,
423,PT04M04.00S,2021-11-29T04:11:02.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],2544,38.55124835742444,48.28431372549019,1610612747,74,58,2021-11-29T04:11:08Z,4210000,9.0,310.0,1,left,MISS L. James 31' 3PT,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,31.0,Missed,,,,,,,,,,,,,,,,
424,PT04M00.00S,2021-11-29T04:11:06.1Z,3,REGULAR,rebound,defensive,[],1630595,,,1610612765,74,58,2021-11-29T04:11:08Z,4220000,,,0,,C. Cunningham REBOUND (Off:1 Def:5),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,423.0,6.0,5.0,1.0,,,,,,,,,,,,
425,PT03M54.00S,2021-11-29T04:11:12.7Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628402,93.2161629434954,47.05882352941176,1610612765,74,58,2021-11-29T04:11:19Z,4230000,-15.0,11.0,1,right,MISS F. Jackson running Layup,[1628402],1610612765.0,DET,running,,,Jackson,F. Jackson,,,,,,,1.85,Missed,,,,,,,,,,,,,,,,
426,PT03M52.00S,2021-11-29T04:11:14.7Z,3,REGULAR,rebound,defensive,[],1629659,,,1610612747,74,58,2021-11-29T04:11:19Z,4240000,,,0,,T. Horton-Tucker REBOUND (Off:1 Def:3),[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,425.0,4.0,3.0,1.0,,,,,,,,,,,,
427,PT03M43.00S,2021-11-29T04:11:23.9Z,3,REGULAR,3pt,Jump Shot,[],1629659,32.637976346911955,58.82352941176471,1610612747,77,58,2021-11-29T04:11:30Z,4250000,-44.0,254.0,1,left,T. Horton-Tucker 25' 3PT  (5 PTS) (L. James 6 AST),"[1629659, 2544]",1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,25.81,Made,,,,,,,,,5.0,L. James,2544.0,6.0,,,,
429,PT03M23.00S,2021-11-29T04:11:42.8Z,3,REGULAR,3pt,Jump Shot,[],1630595,78.89290407358739,95.09803921568627,1610612765,77,61,2021-11-29T04:11:48Z,4270000,225.0,146.0,1,right,C. Cunningham 26' 3PT  (12 PTS) (F. Jackson 3 AST),"[1630595, 1628402]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,26.86,Made,,,,,,,,,12.0,F. Jackson,1628402.0,3.0,,,,
431,PT02M59.00S,2021-11-29T04:12:07.1Z,3,REGULAR,2pt,Jump Shot,[],2544,18.84034165571616,70.34313725490196,1610612747,79,61,2021-11-29T04:12:10Z,4290000,-102.0,125.0,1,left,L. James 16' pullup Jump Shot (27 PTS),[2544],1610612747.0,LAL,pullup,,,James,L. James,,,,,,,16.08,Made,,,,,,,,,27.0,,,,,,,
432,PT02M37.00S,2021-11-29T04:12:29.0Z,3,REGULAR,3pt,Jump Shot,[],203924,93.47897503285151,5.637254901960787,1610612765,79,64,2021-11-29T04:12:33Z,4300000,-222.0,9.0,1,right,J. Grant 3PT  (24 PTS) (F. Jackson 4 AST),"[203924, 1628402]",1610612765.0,DET,,,,Grant,J. Grant,,,,,,,22.2,Made,,,,,,,,,24.0,F. Jackson,1628402.0,4.0,,,,
434,PT02M36.00S,2021-11-29T04:12:36.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,79,64,2021-11-29T04:12:36Z,4320000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT02M36.00S,2021-11-29T04:14:36.5Z,3,REGULAR,substitution,out,[],2544,,,1610612747,79,64,2021-11-29T04:14:53Z,4330000,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,
436,PT02M36.00S,2021-11-29T04:14:36.5Z,3,REGULAR,substitution,out,[],201599,,,1610612747,79,64,2021-11-29T04:14:53Z,4340000,,,0,,SUB out: D. Jordan,[201599],1610612747.0,LAL,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,
437,PT02M36.00S,2021-11-29T04:14:36.5Z,3,REGULAR,substitution,out,[],202340,,,1610612747,79,64,2021-11-29T04:14:53Z,4350000,,,0,,SUB out: A. Bradley,[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,,,,,,,,,,,,,,,,
438,PT02M36.00S,2021-11-29T04:14:36.5Z,3,REGULAR,substitution,out,[],1630595,,,1610612747,79,64,2021-11-29T04:14:53Z,4360000,,,0,,SUB out: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,
439,PT02M36.00S,2021-11-29T04:14:36.5Z,3,REGULAR,substitution,out,[],1630191,,,1610612747,79,64,2021-11-29T04:14:53Z,4370000,,,0,,SUB out: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,
440,PT02M36.00S,2021-11-29T04:14:36.5Z,3,REGULAR,substitution,in,[],1628370,,,1610612747,79,64,2021-11-29T04:14:53Z,4380000,,,0,,SUB in: M. Monk,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,
441,PT02M36.00S,2021-11-29T04:14:36.5Z,3,REGULAR,substitution,in,[],2546,,,1610612747,79,64,2021-11-29T04:14:53Z,4390000,,,0,,SUB in: C. Anthony,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,
442,PT02M36.00S,2021-11-29T04:14:36.5Z,3,REGULAR,substitution,in,[],201566,,,1610612747,79,64,2021-11-29T04:14:53Z,4400000,,,0,,SUB in: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,
443,PT02M36.00S,2021-11-29T04:14:36.5Z,3,REGULAR,substitution,in,[],1628977,,,1610612747,79,64,2021-11-29T04:14:53Z,4410000,,,0,,SUB in: H. Diallo,[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,
444,PT02M36.00S,2021-11-29T04:14:36.5Z,3,REGULAR,substitution,in,[],1626168,,,1610612747,79,64,2021-11-29T04:14:53Z,4420000,,,0,,SUB in: T. Lyles,[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,
445,PT02M15.00S,2021-11-29T04:15:16.1Z,3,REGULAR,3pt,Jump Shot,[],2546,11.48160315374507,95.83333333333333,1610612747,79,64,2021-11-29T04:15:21Z,4430000,-229.0,55.0,1,left,MISS C. Anthony 3PT,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,23.58,Missed,,,,,,,,,,,,,,,,
446,PT02M12.00S,2021-11-29T04:15:19.1Z,3,REGULAR,rebound,defensive,[],202709,,,1610612765,79,64,2021-11-29T04:15:21Z,4440000,,,0,,C. Joseph REBOUND (Off:0 Def:1),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,445.0,1.0,1.0,0.0,,,,,,,,,,,,
447,PT02M09.00S,2021-11-29T04:15:23.6Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628402,90.98226018396846,50.245098039215684,1610612765,79,64,2021-11-29T04:16:05Z,4450000,1.0,32.0,1,right,MISS F. Jackson running Layup - blocked,"[1628402, 1629659]",1610612765.0,DET,running,,,Jackson,F. Jackson,,,,,,,3.23,Missed,,,,,,,,,,,,,,,Horton-Tucker,1629659.0
448,PT02M09.00S,2021-11-29T04:15:23.6Z,3,REGULAR,block,,[],1629659,,,1610612765,79,64,2021-11-29T04:15:26Z,4460000,,,0,,T. Horton-Tucker BLOCK (1 BLK),[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,
452,PT02M05.00S,2021-11-29T04:15:27.6Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612747,79,64,2021-11-29T04:15:50Z,4470000,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,447.0,,,,,,,,,,,,,,,
449,PT02M05.00S,2021-11-29T04:15:49.1Z,3,REGULAR,jumpball,recovered,[],1629659,,,1610612747,79,64,2021-11-29T04:15:49Z,4480000,,,0,,Jump Ball T. Horton-Tucker vs. F. Jackson: Tip to T. Horton-Tucker,"[1629659, 1629659, 1628402]",1610612747.0,LAL,heldball,T. Horton-Tucker,1629659.0,Horton-Tucker,T. Horton-Tucker,Horton-Tucker,1629659.0,Jackson,1628402.0,,,,,,,,,,,,,,,,,,,,
453,PT01M54.00S,2021-11-29T04:16:00.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201566,10.298948751642584,52.205882352941174,1610612747,79,64,2021-11-29T04:16:36Z,4510000,-11.0,44.0,1,left,MISS R. Westbrook driving Layup,[201566],1610612747.0,LAL,driving,,,Westbrook,R. Westbrook,,,,,,,4.56,Missed,,,,,,,,,,,,,,,,
454,PT01M51.00S,2021-11-29T04:16:03.0Z,3,REGULAR,rebound,offensive,[],201566,,,1610612747,79,64,2021-11-29T04:16:36Z,4520000,,,0,,R. Westbrook REBOUND (Off:1 Def:4),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,453.0,5.0,4.0,1.0,,,,,,,,,,,,
