actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
265,PT04M52.00S,2021-11-11T04:04:59.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],200782,9.379106438896187,51.71568627450981,1610612748,44,38,2021-11-11T04:06:23Z,2630000,-9.0,36.0,1,left,P. Tucker floating Jump Shot (2 PTS) (D. Robinson 1 AST),"[200782, 1629130]",1610612748.0,MIA,floating,,,Tucker,P. Tucker,,,,,3.67,Made,,,,,,,,,,2.0,,,,D. Robinson,1629130.0,1.0,,,
267,PT04M34.00S,2021-11-11T04:05:17.2Z,2,REGULAR,3pt,Jump Shot,[],201566,87.9599211563732,3.4313725490196134,1610612747,44,38,2021-11-11T04:05:22Z,2650000,-233.0,61.0,1,right,MISS R. Westbrook 24' 3PT,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,24.06,Missed,,,,,,,,,,,,,,,,,,,
268,PT04M31.00S,2021-11-11T04:05:20.7Z,2,REGULAR,rebound,offensive,[],2730,,,1610612747,44,38,2021-11-11T04:05:20Z,2660000,,,0,,D. Howard REBOUND (Off:1 Def:1),[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,267.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
269,PT04M24.00S,2021-11-11T04:05:27.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628370,66.14651773981603,75.0,1610612747,44,38,2021-11-11T04:05:35Z,2670000,125.0,266.0,1,right,MISS M. Monk 29' 3PT,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,29.36,Missed,,,,,,,,,,,,,,,,,,,
270,PT04M21.00S,2021-11-11T04:05:30.9Z,2,REGULAR,rebound,offensive,[],2730,,,1610612747,44,38,2021-11-11T04:05:35Z,2680000,,,0,,D. Howard REBOUND (Off:2 Def:1),[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,269.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
271,PT04M21.00S,2021-11-11T04:05:34.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",2617,,,1610612747,44,38,2021-11-11T04:05:43Z,2690000,,,0,,U. Haslem shooting personal FOUL (2 PF) (Howard 2 FT),"[2617, 2730]",1610612748.0,MIA,shooting,,,Haslem,U. Haslem,,,,,,,,,,,202037.0,2.0,0.0,Howard,2730.0,,,,,,,,,,
273,PT04M21.00S,2021-11-11T04:06:16.7Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],2730,,,1610612747,44,38,2021-11-11T04:06:52Z,2710000,,,0,,MISS D. Howard Free Throw 1 of 2,[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,Missed,,,,,,,,,,,,,,,,,,,
274,PT04M21.00S,2021-11-11T04:06:16.7Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612747,44,38,2021-11-11T04:06:52Z,2720000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,273.0,,,,,,,,,,,,,,,,,,
275,PT04M21.00S,2021-11-11T04:06:17.8Z,2,REGULAR,substitution,out,[],201566,,,1610612747,44,38,2021-11-11T04:06:27Z,2730000,,,0,,SUB out: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT04M21.00S,2021-11-11T04:06:17.8Z,2,REGULAR,substitution,out,[],2617,,,1610612747,44,38,2021-11-11T04:06:27Z,2740000,,,0,,SUB out: U. Haslem,[2617],1610612748.0,MIA,,,,Haslem,U. Haslem,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT04M21.00S,2021-11-11T04:06:17.8Z,2,REGULAR,substitution,in,[],201961,,,1610612747,44,38,2021-11-11T04:06:27Z,2750000,,,0,,SUB in: W. Ellington,[201961],1610612747.0,LAL,,,,Ellington,W. Ellington,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT04M21.00S,2021-11-11T04:06:17.8Z,2,REGULAR,substitution,in,[],1630209,,,1610612747,44,38,2021-11-11T04:06:27Z,2760000,,,0,,SUB in: O. Yurtseven,[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT04M21.00S,2021-11-11T04:06:34.4Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612747,44,38,2021-11-11T04:06:39Z,2770000,,,0,,TEAM delay-of-game VIOLATION,[],1610612747.0,LAL,,,,,,,,,,,,,,,,202037.0,,,,,,,,,,,,,,
280,PT04M21.00S,2021-11-11T04:06:16.7Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],2730,,,1610612747,44,38,2021-11-11T04:06:52Z,2780000,,,0,,MISS D. Howard Free Throw 2 of 2,[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,Missed,,,,,,,,,,,,,,,,,,,
281,PT04M16.00S,2021-11-11T04:06:21.7Z,2,REGULAR,rebound,defensive,[],200782,,,1610612748,44,38,2021-11-11T04:06:52Z,2790000,,,0,,P. Tucker REBOUND (Off:1 Def:5),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,280.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
282,PT04M12.00S,2021-11-11T04:06:56.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],200768,8.984888304862025,95.34313725490196,1610612748,44,41,2021-11-11T04:07:10Z,2800000,-227.0,32.0,1,left,K. Lowry 3PT running (8 PTS) (D. Robinson 2 AST),"[200768, 1629130]",1610612748.0,MIA,running,,,Lowry,K. Lowry,,,,,22.89,Made,,,,,,,,,,8.0,,,,D. Robinson,1629130.0,2.0,,,
284,PT03M48.00S,2021-11-11T04:07:20.1Z,2,REGULAR,turnover,lost ball,[],203076,,,1610612747,44,41,2021-11-11T04:07:26Z,2820000,,,0,,A. Davis lost ball TURNOVER (2 TO),"[203076, 200768]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,2.0,Lowry,200768.0,,,,,,
285,PT03M48.00S,2021-11-11T04:07:20.1Z,2,REGULAR,steal,,[],200768,,,1610612748,44,41,2021-11-11T04:07:22Z,2830000,,,0,,K. Lowry STEAL (1 STL),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT03M48.00S,2021-11-11T04:07:31.2Z,2,REGULAR,foul,offensive,['inpenalty'],200768,,,1610612748,44,41,2021-11-11T04:07:55Z,2840000,,,0,,K. Lowry offensive FOUL (1 PF),"[200768, 1628370]",1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,202037.0,1.0,0.0,Monk,1628370.0,,,,,,,,,,
288,PT03M48.00S,2021-11-11T04:07:31.2Z,2,REGULAR,turnover,offensive foul,[],200768,,,1610612748,44,41,2021-11-11T04:07:31Z,2860000,,,0,,K. Lowry offensive foul TURNOVER (2 TO),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,202037.0,,,,,,2.0,,,,,,,,
289,PT03M48.00S,2021-11-11T04:07:39.3Z,2,REGULAR,substitution,out,[],203145,,,1610612747,44,41,2021-11-11T04:07:44Z,2870000,,,0,,SUB out: K. Bazemore,[203145],1610612747.0,LAL,,,,Bazemore,K. Bazemore,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT03M48.00S,2021-11-11T04:07:39.3Z,2,REGULAR,substitution,out,[],2730,,,1610612747,44,41,2021-11-11T04:07:44Z,2880000,,,0,,SUB out: D. Howard,[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT03M48.00S,2021-11-11T04:07:39.3Z,2,REGULAR,substitution,in,[],2546,,,1610612747,44,41,2021-11-11T04:07:44Z,2890000,,,0,,SUB in: C. Anthony,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT03M48.00S,2021-11-11T04:07:39.3Z,2,REGULAR,substitution,in,[],202340,,,1610612747,44,41,2021-11-11T04:07:44Z,2900000,,,0,,SUB in: A. Bradley,[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT03M36.00S,2021-11-11T04:08:04.5Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612747,44,41,2021-11-11T04:08:04Z,2910000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT03M36.00S,2021-11-11T04:08:26.5Z,2,REGULAR,turnover,backcourt,[],1628370,,,1610612747,44,41,2021-11-11T04:08:45Z,2920000,,,0,,M. Monk backcourt TURNOVER (2 TO),[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,201245.0,,,,,,2.0,,,,,,,,
295,PT03M22.00S,2021-11-11T04:08:55.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629639,20.285808147174762,9.068627450980387,1610612748,44,44,2021-11-11T04:09:01Z,2930000,205.0,138.0,1,left,T. Herro 24' 3PT  (10 PTS) (P. Tucker 1 AST),"[1629639, 200782]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,24.7,Made,,,,,,,,,,10.0,,,,P. Tucker,200782.0,1.0,,,
297,PT03M02.00S,2021-11-11T04:09:15.3Z,2,REGULAR,3pt,Jump Shot,[],201961,95.31865965834429,96.56862745098039,1610612747,47,44,2021-11-11T04:09:27Z,2950000,233.0,-8.0,1,right,W. Ellington 3PT bank (6 PTS) (M. Monk 3 AST),"[201961, 1628370]",1610612747.0,LAL,bank,,,Ellington,W. Ellington,,,,,23.3,Made,,,,,,,,,,6.0,,,,M. Monk,1628370.0,3.0,,,
299,PT02M49.00S,2021-11-11T04:09:28.8Z,2,REGULAR,turnover,bad pass,[],200768,,,1610612748,47,44,2021-11-11T04:09:32Z,2970000,,,0,,K. Lowry bad pass TURNOVER (3 TO),"[200768, 202340]",1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,3.0,Bradley,202340.0,,,,,,
300,PT02M49.00S,2021-11-11T04:09:28.8Z,2,REGULAR,steal,,[],202340,,,1610612747,47,44,2021-11-11T04:09:30Z,2980000,,,0,,A. Bradley STEAL (1 STL),[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT02M46.00S,2021-11-11T04:09:32.3Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",202340,91.90210249671485,49.01960784313726,1610612747,47,44,2021-11-11T04:09:42Z,2990000,-5.0,24.0,1,right,MISS A. Bradley running finger roll Layup,[202340],1610612747.0,LAL,running finger roll,,,Bradley,A. Bradley,,,,,2.41,Missed,,,,,,,,,,,,,,,,,,,
302,PT02M43.00S,2021-11-11T04:09:35.3Z,2,REGULAR,rebound,defensive,[],1630209,,,1610612748,47,44,2021-11-11T04:09:42Z,3000000,,,0,,O. Yurtseven REBOUND (Off:0 Def:1),[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,301.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
303,PT02M35.00S,2021-11-11T04:09:43.0Z,2,REGULAR,3pt,Jump Shot,[],1629639,28.038764783180028,83.33333333333334,1610612748,47,47,2021-11-11T04:09:49Z,3010000,-167.0,211.0,1,left,T. Herro 26' 3PT  (13 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,26.9,Made,,,,,,,,,,13.0,,,,,,,,,
304,PT02M35.00S,2021-11-11T04:09:48.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,47,47,2021-11-11T04:09:48Z,3020000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT02M35.00S,2021-11-11T04:13:03.7Z,2,REGULAR,substitution,out,[],1628370,,,1610612747,47,47,2021-11-11T04:13:19Z,3030000,,,0,,SUB out: M. Monk,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT02M35.00S,2021-11-11T04:13:03.7Z,2,REGULAR,substitution,in,[],201566,,,1610612747,47,47,2021-11-11T04:13:19Z,3040000,,,0,,SUB in: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT02M13.00S,2021-11-11T04:13:34.2Z,2,REGULAR,3pt,Jump Shot,[],202340,68.24901445466492,63.970588235294116,1610612747,50,47,2021-11-11T04:13:38Z,3050000,70.0,246.0,1,right,A. Bradley 25' 3PT step back (14 PTS) (W. Ellington 1 AST),"[202340, 201961]",1610612747.0,LAL,step back,,,Bradley,A. Bradley,,,,,25.57,Made,,,,,,,,,,14.0,,,,W. Ellington,201961.0,1.0,,,
309,PT01M44.00S,2021-11-11T04:14:03.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],200782,7.670827858081481,45.34313725490197,1610612748,50,49,2021-11-11T04:14:07Z,3070000,23.0,20.0,1,left,P. Tucker floating Jump Shot (4 PTS) (K. Lowry 3 AST),"[200782, 200768]",1610612748.0,MIA,floating,,,Tucker,P. Tucker,,,,,3.04,Made,,,,,,,,,,4.0,,,,K. Lowry,200768.0,3.0,,,
311,PT01M27.00S,2021-11-11T04:14:20.1Z,2,REGULAR,turnover,bad pass,[],201566,,,1610612747,50,49,2021-11-11T04:14:23Z,3090000,,,0,,R. Westbrook bad pass TURNOVER (3 TO),"[201566, 200782]",1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,3.0,Tucker,200782.0,,,,,,
312,PT01M27.00S,2021-11-11T04:14:20.1Z,2,REGULAR,steal,,[],200782,,,1610612748,50,49,2021-11-11T04:18:03Z,3100000,,,0,,P. Tucker STEAL (1 STL),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT01M24.00S,2021-11-11T04:14:23.2Z,2,REGULAR,turnover,bad pass,[],200782,,,1610612748,50,49,2021-11-11T04:14:26Z,3110000,,,0,,P. Tucker bad pass TURNOVER (1 TO),"[200782, 201566]",1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,1.0,Westbrook,201566.0,,,,,,
314,PT01M24.00S,2021-11-11T04:14:23.2Z,2,REGULAR,steal,,[],201566,,,1610612747,50,49,2021-11-11T04:14:25Z,3120000,,,0,,R. Westbrook STEAL (1 STL),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT01M21.00S,2021-11-11T04:14:26.6Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",203076,94.3988173455979,50.73529411764706,1610612747,52,49,2021-11-11T04:17:58Z,3130000,4.0,0.0,1,right,A. Davis running DUNK (13 PTS) (R. Westbrook 5 AST),"[203076, 201566]",1610612747.0,LAL,running,,,Davis,A. Davis,,,,,0.37,Made,,,,,,,,,,13.0,,,,R. Westbrook,201566.0,5.0,,,
317,PT01M15.00S,2021-11-11T04:14:33.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629639,6.619579500657039,50.49019607843137,1610612748,52,51,2021-11-11T04:19:00Z,3150000,-2.0,10.0,1,left,T. Herro driving finger roll Layup (15 PTS),[1629639],1610612748.0,MIA,driving finger roll,,,Herro,T. Herro,,,,,1.0,Made,,,,,,,,,,15.0,,,,,,,,,
318,PT00M57.50S,2021-11-11T04:14:52.3Z,2,REGULAR,turnover,out-of-bounds,[],203076,,,1610612747,52,51,2021-11-11T04:14:57Z,3160000,,,0,,A. Davis bad pass out-of-bounds TURNOVER (3 TO),[203076],1610612747.0,LAL,bad pass,,,Davis,A. Davis,,,,,,,,,,,202037.0,,,,,,3.0,,,,,,,,
319,PT00M47.20S,2021-11-11T04:15:14.3Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630209,7.145203679369246,51.22549019607843,1610612748,52,53,2021-11-11T04:15:22Z,3170000,-6.0,15.0,1,left,O. Yurtseven driving DUNK (2 PTS) (K. Lowry 4 AST),"[1630209, 200768]",1610612748.0,MIA,driving,,,Yurtseven,O. Yurtseven,,,,,1.59,Made,,,,,,,,,,2.0,,,,K. Lowry,200768.0,4.0,,,
321,PT00M47.20S,2021-11-11T04:15:20.6Z,2,REGULAR,foul,personal,['1freethrow'],203076,,,1610612748,52,53,2021-11-11T04:15:27Z,3190000,,,0,,A. Davis shooting personal FOUL (1 PF) (Yurtseven 1 FT),"[203076, 1630209]",1610612747.0,LAL,shooting,,,Davis,A. Davis,,,,,,,,,,,202037.0,1.0,0.0,Yurtseven,1630209.0,,,,,,,,,,
323,PT00M47.20S,2021-11-11T04:15:40.3Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],1630209,,,1610612748,52,54,2021-11-11T04:15:40Z,3210000,,,0,,O. Yurtseven Free Throw 1 of 1 (3 PTS),[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,Made,,,,,,,,,,3.0,,,,,,,,,
324,PT00M29.40S,2021-11-11T04:16:00.7Z,2,REGULAR,3pt,Jump Shot,[],201961,84.54336399474376,97.30392156862744,1610612747,55,54,2021-11-11T04:16:06Z,3220000,237.0,93.0,1,right,W. Ellington 25' 3PT  (9 PTS) (A. Bradley 1 AST),"[201961, 202340]",1610612747.0,LAL,,,,Ellington,W. Ellington,,,,,25.41,Made,,,,,,,,,,9.0,,,,A. Bradley,202340.0,1.0,,,
326,PT00M07.10S,2021-11-11T04:16:27.8Z,2,REGULAR,3pt,Jump Shot,[],1629130,7.933639947437584,96.56862745098039,1610612748,55,57,2021-11-11T04:16:31Z,3240000,-233.0,22.0,1,left,D. Robinson 3PT  (6 PTS) (K. Lowry 5 AST),"[1629130, 200768]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,23.38,Made,,,,,,,,,,6.0,,,,K. Lowry,200768.0,5.0,,,
328,PT00M01.90S,2021-11-11T04:16:37.5Z,2,REGULAR,3pt,Jump Shot,[],2546,75.73915900131406,89.2156862745098,1610612747,55,57,2021-11-11T04:17:21Z,3260000,196.0,176.0,1,right,MISS C. Anthony 26' 3PT,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,26.32,Missed,,,,,,,,,,,,,,,,,,,
329,PT00M00.10S,2021-11-11T04:16:39.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612747,55,57,2021-11-11T04:17:21Z,3270000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,328.0,,,,,,,,,,,,,,,,,,
330,PT00M00.00S,2021-11-11T04:16:42.3Z,2,REGULAR,period,end,[],0,,,1610612747,55,57,2021-11-11T04:16:42Z,3280000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT12M00.00S,2021-11-11T04:31:37.7Z,3,REGULAR,substitution,out,['startperiod'],201961,,,1610612747,55,57,2021-11-11T04:31:52Z,3290000,,,0,,SUB out: W. Ellington,[201961],1610612747.0,LAL,,,,Ellington,W. Ellington,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT12M00.00S,2021-11-11T04:31:37.7Z,3,REGULAR,substitution,out,['startperiod'],2546,,,1610612747,55,57,2021-11-11T04:31:52Z,3300000,,,0,,SUB out: C. Anthony,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT12M00.00S,2021-11-11T04:31:37.7Z,3,REGULAR,substitution,out,['startperiod'],1630209,,,1610612747,55,57,2021-11-11T04:31:52Z,3310000,,,0,,SUB out: O. Yurtseven,[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT12M00.00S,2021-11-11T04:31:37.7Z,3,REGULAR,substitution,in,['startperiod'],203145,,,1610612747,55,57,2021-11-11T04:31:52Z,3320000,,,0,,SUB in: K. Bazemore,[203145],1610612747.0,LAL,,,,Bazemore,K. Bazemore,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT12M00.00S,2021-11-11T04:31:37.7Z,3,REGULAR,substitution,in,['startperiod'],201599,,,1610612747,55,57,2021-11-11T04:31:52Z,3330000,,,0,,SUB in: D. Jordan,[201599],1610612747.0,LAL,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT12M00.00S,2021-11-11T04:31:37.7Z,3,REGULAR,substitution,in,['startperiod'],1628389,,,1610612747,55,57,2021-11-11T04:31:52Z,3340000,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT12M00.00S,2021-11-11T04:32:07.4Z,3,REGULAR,period,start,[],0,,,1610612747,55,57,2021-11-11T04:32:07Z,3350000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT11M34.00S,2021-11-11T04:32:31.6Z,3,REGULAR,3pt,Jump Shot,[],201566,7.145203679369246,96.32352941176471,1610612747,58,57,2021-11-11T04:32:37Z,3360000,-232.0,15.0,1,left,R. Westbrook 3PT  (8 PTS),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,23.21,Made,,,,,,,,,,8.0,,,,,,,,,
339,PT11M21.00S,2021-11-11T04:32:49.9Z,3,REGULAR,foul,personal,[],203145,,,1610612748,58,57,2021-11-11T04:32:56Z,3370000,,,0,,K. Bazemore personal FOUL (1 PF),"[203145, 200782]",1610612747.0,LAL,,,,Bazemore,K. Bazemore,,,,,,,,,,,201639.0,1.0,0.0,Tucker,200782.0,,,,,,,,,,
341,PT11M09.00S,2021-11-11T04:33:19.2Z,3,REGULAR,3pt,Jump Shot,[],1629639,68.9060446780552,73.52941176470588,1610612748,58,60,2021-11-11T04:33:24Z,3390000,118.0,240.0,1,right,T. Herro 26' 3PT pullup (18 PTS),[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,26.71,Made,,,,,,,,,,18.0,,,,,,,,,
342,PT10M45.00S,2021-11-11T04:33:43.0Z,3,REGULAR,2pt,Jump Shot,[],203076,19.760183968462556,68.38235294117646,1610612747,60,60,2021-11-11T04:34:19Z,3400000,-92.0,133.0,1,left,A. Davis 16' Jump Shot (15 PTS) (A. Bradley 2 AST),"[203076, 202340]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,16.18,Made,,,,,,,,,,15.0,,,,A. Bradley,202340.0,2.0,,,
344,PT10M24.00S,2021-11-11T04:34:04.3Z,3,REGULAR,3pt,Jump Shot,[],1629130,67.85479632063075,71.56862745098039,1610612748,60,60,2021-11-11T04:34:13Z,3420000,108.0,250.0,1,right,MISS D. Robinson 27' 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,27.2,Missed,,,,,,,,,,,,,,,,,,,
345,PT10M21.00S,2021-11-11T04:34:07.3Z,3,REGULAR,rebound,defensive,[],202340,,,1610612747,60,60,2021-11-11T04:34:13Z,3430000,,,0,,A. Bradley REBOUND (Off:0 Def:2),[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,344.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
346,PT10M16.00S,2021-11-11T04:34:13.5Z,3,REGULAR,turnover,bad pass,[],202340,,,1610612747,60,60,2021-11-11T04:34:21Z,3440000,,,0,,A. Bradley bad pass TURNOVER (2 TO),"[202340, 1628389]",1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,,,,,,,,,2.0,Adebayo,1628389.0,,,,,,
347,PT10M16.00S,2021-11-11T04:34:13.5Z,3,REGULAR,steal,,[],1628389,,,1610612748,60,60,2021-11-11T04:34:16Z,3450000,,,0,,B. Adebayo STEAL (2 STL),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT10M16.00S,2021-11-11T04:34:24.6Z,3,REGULAR,turnover,out-of-bounds,[],1628389,,,1610612748,60,60,2021-11-11T04:34:30Z,3470000,,,0,,B. Adebayo step out-of-bounds TURNOVER (2 TO),[1628389],1610612748.0,MIA,step,,,Adebayo,B. Adebayo,,,,,,,,,,,201639.0,,,,,,2.0,,,,,,,,
350,PT10M07.00S,2021-11-11T04:34:45.7Z,3,REGULAR,turnover,bad pass,[],201566,,,1610612747,60,60,2021-11-11T04:34:50Z,3480000,,,0,,R. Westbrook bad pass TURNOVER (4 TO),"[201566, 1628389]",1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,4.0,Adebayo,1628389.0,,,,,,
351,PT10M07.00S,2021-11-11T04:34:45.7Z,3,REGULAR,steal,,[],1628389,,,1610612748,60,60,2021-11-11T04:34:48Z,3490000,,,0,,B. Adebayo STEAL (3 STL),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT09M58.00S,2021-11-11T04:34:54.6Z,3,REGULAR,turnover,bad pass,[],1629639,,,1610612748,60,60,2021-11-11T04:34:57Z,3500000,,,0,,T. Herro bad pass TURNOVER (2 TO),"[1629639, 203076]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,2.0,Davis,203076.0,,,,,,
353,PT09M58.00S,2021-11-11T04:34:54.6Z,3,REGULAR,steal,,[],203076,,,1610612747,60,60,2021-11-11T04:34:56Z,3510000,,,0,,A. Davis STEAL (1 STL),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT09M43.00S,2021-11-11T04:35:12.7Z,3,REGULAR,violation,kicked ball,[],1628389,,,1610612747,60,60,2021-11-11T04:35:25Z,3520000,,,0,,B. Adebayo kicked ball VIOLATION,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,202037.0,,,,,,,,,,,,,,
355,PT09M27.00S,2021-11-11T04:35:49.3Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203145,17.394875164257556,35.78431372549019,1610612747,62,60,2021-11-11T04:35:57Z,3530000,71.0,111.0,1,left,K. Bazemore 13' fadeaway Jump Shot (2 PTS) (A. Davis 2 AST),"[203145, 203076]",1610612747.0,LAL,fadeaway,,,Bazemore,K. Bazemore,,,,,13.18,Made,,,,,,,,,,2.0,,,,A. Davis,203076.0,2.0,,,
357,PT09M09.00S,2021-11-11T04:36:07.0Z,3,REGULAR,3pt,Jump Shot,[],1629130,93.87319316688567,5.637254901960787,1610612748,62,60,2021-11-11T04:36:14Z,3550000,-222.0,5.0,1,right,MISS D. Robinson 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,22.19,Missed,,,,,,,,,,,,,,,,,,,
