actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
541,PT11M13.00S,2021-11-01T04:22:04.5Z,4,REGULAR,rebound,defensive,[],201566,,,1610612747,77,54,2021-11-01T04:22:07Z,5360000,,,0,,R. Westbrook REBOUND (Off:1 Def:5),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,540.0,,,,,,,,,,6.0,5.0,1.0,,,,,
542,PT11M07.00S,2021-11-01T04:22:11.4Z,4,REGULAR,2pt,Jump Shot,[],2546,21.468462549277262,31.617647058823522,1610612747,79,54,2021-11-01T04:22:19Z,5370000,92.0,149.0,1,left,C. Anthony 17' Jump Shot (18 PTS) (R. Westbrook 7 AST),"[2546, 201566]",1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,17.53,Made,,,,,,,,,,18.0,,,,R. Westbrook,201566.0,7.0,,
544,PT10M43.00S,2021-11-01T04:22:36.6Z,4,REGULAR,foul,personal,['2freethrow'],201599,,,1610612745,79,54,2021-11-01T04:22:44Z,5390000,,,0,,D. Jordan shooting personal FOUL (4 PF) (Sengun 2 FT),"[201599, 1630578]",1610612747.0,LAL,shooting,,,Jordan,D. Jordan,,,,,,,,,,,200833.0,4.0,0.0,Sengun,1630578.0,,,,,,,,,
546,PT10M43.00S,2021-11-01T04:23:07.0Z,4,REGULAR,freethrow,1 of 2,[],1630578,,,1610612745,79,55,2021-11-01T04:23:07Z,5410000,,,0,,A. Sengun Free Throw 1 of 2 (8 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,Made,,,,,,,,,,8.0,,,,,,,,
547,PT10M43.00S,2021-11-01T04:23:08.7Z,4,REGULAR,substitution,out,[],1628021,,,1610612745,79,55,2021-11-01T04:23:12Z,5420000,,,0,,SUB out: D. Nwaba,[1628021],1610612745.0,HOU,,,,Nwaba,D. Nwaba,,,,,,,,,,,,,,,,,,,,,,,,
548,PT10M43.00S,2021-11-01T04:23:08.7Z,4,REGULAR,substitution,in,[],1630231,,,1610612745,79,55,2021-11-01T04:23:12Z,5430000,,,0,,SUB in: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,
549,PT10M43.00S,2021-11-01T04:23:30.2Z,4,REGULAR,freethrow,2 of 2,[],1630578,,,1610612745,79,56,2021-11-01T04:23:30Z,5440000,,,0,,A. Sengun Free Throw 2 of 2 (9 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,Made,,,,,,,,,,9.0,,,,,,,,
550,PT10M26.00S,2021-11-01T04:23:52.6Z,4,REGULAR,foul,personal,[],1630578,,,1610612747,79,56,2021-11-01T04:24:06Z,5450000,,,0,,A. Sengun personal FOUL (3 PF),"[1630578, 2544]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,2004.0,3.0,0.0,James,2544.0,,,,,,,,,
552,PT10M19.00S,2021-11-01T04:24:20.0Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],201599,6.4881734559789805,50.245098039215684,1610612747,81,56,2021-11-01T04:24:25Z,5470000,-1.0,8.0,1,left,D. Jordan alley-oop DUNK (8 PTS) (R. Westbrook 8 AST),"[201599, 201566]",1610612747.0,LAL,alley-oop,,,Jordan,D. Jordan,,,,,0.86,Made,,,,,,,,,,8.0,,,,R. Westbrook,201566.0,8.0,,
554,PT09M57.00S,2021-11-01T04:24:41.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630231,90.8508541392904,44.607843137254896,1610612745,81,56,2021-11-01T04:24:49Z,5490000,-27.0,34.0,1,right,MISS K. Martin Jr. Layup - blocked,"[1630231, 2546]",1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,4.3,Missed,,,,,,,,,,,,,,,,,Anthony,2546.0
555,PT09M57.00S,2021-11-01T04:24:41.7Z,4,REGULAR,block,,[],2546,,,1610612745,81,56,2021-11-01T04:24:44Z,5500000,,,0,,C. Anthony BLOCK (3 BLK),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,
556,PT09M55.00S,2021-11-01T04:24:43.7Z,4,REGULAR,rebound,defensive,[],201566,,,1610612747,81,56,2021-11-01T04:24:49Z,5510000,,,0,,R. Westbrook REBOUND (Off:1 Def:6),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,554.0,,,,,,,,,,7.0,6.0,1.0,,,,,
557,PT09M54.00S,2021-11-01T04:24:50.2Z,4,REGULAR,turnover,out-of-bounds,[],1630559,,,1610612747,81,56,2021-11-01T04:24:56Z,5520000,,,0,,A. Reaves lost ball out-of-bounds TURNOVER (3 TO),[1630559],1610612747.0,LAL,lost ball,,,Reaves,A. Reaves,,,,,,,,3.0,,,1627524.0,,,,,,,,,,,,,
558,PT09M45.00S,2021-11-01T04:25:07.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201569,93.2161629434954,50.73529411764706,1610612745,81,56,2021-11-01T04:25:15Z,5530000,4.0,11.0,1,right,MISS E. Gordon reverse Layup,[201569],1610612745.0,HOU,reverse,,,Gordon,E. Gordon,,,,,1.19,Missed,,,,,,,,,,,,,,,,,,
559,PT09M43.00S,2021-11-01T04:25:09.0Z,4,REGULAR,rebound,defensive,[],2546,,,1610612747,81,56,2021-11-01T04:25:15Z,5540000,,,0,,C. Anthony REBOUND (Off:0 Def:3),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,558.0,,,,,,,,,,3.0,3.0,0.0,,,,,
560,PT09M36.00S,2021-11-01T04:25:15.6Z,4,REGULAR,3pt,Jump Shot,[],2546,27.513140604467807,21.568627450980387,1610612747,84,56,2021-11-01T04:25:25Z,5550000,142.0,206.0,1,left,C. Anthony 25' 3PT  (21 PTS) (R. Westbrook 9 AST),"[2546, 201566]",1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,25.04,Made,,,,,,,,,,21.0,,,,R. Westbrook,201566.0,9.0,,
562,PT09M22.00S,2021-11-01T04:25:29.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,91.11366622864652,48.774509803921575,1610612745,84,56,2021-11-01T04:25:35Z,5570000,-6.0,31.0,1,right,MISS A. Sengun cutting Layup,[1630578],1610612745.0,HOU,cutting,,,Sengun,A. Sengun,,,,,3.16,Missed,,,,,,,,,,,,,,,,,,
563,PT09M18.00S,2021-11-01T04:25:33.3Z,4,REGULAR,rebound,offensive,[],1630578,,,1610612745,84,56,2021-11-01T04:25:35Z,5580000,,,0,,A. Sengun REBOUND (Off:2 Def:4),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,562.0,,,,,,,,,,6.0,4.0,2.0,,,,,
564,PT09M18.00S,2021-11-01T04:25:34.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630578,94.40999984741211,50.0,1610612745,84,58,2021-11-01T04:25:34Z,5590000,0.0,0.0,1,right,A. Sengun tip Layup (11 PTS),[1630578],1610612745.0,HOU,tip,,,Sengun,A. Sengun,,,,,0.0,Made,,,,,,,,,,11.0,,,,,,,,
565,PT09M09.00S,2021-11-01T04:25:42.9Z,4,REGULAR,turnover,bad pass,[],2544,,,1610612747,84,58,2021-11-01T04:25:47Z,5600000,,,0,,L. James bad pass TURNOVER (2 TO),"[2544, 1630231]",1610612747.0,LAL,,,,James,L. James,,,,,,,,2.0,Martin Jr.,1630231.0,,,,,,,,,,,,,,
566,PT09M09.00S,2021-11-01T04:25:42.9Z,4,REGULAR,steal,,[],1630231,,,1610612745,84,58,2021-11-01T04:25:44Z,5610000,,,0,,K. Martin Jr. STEAL (1 STL),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,
567,PT09M00.00S,2021-11-01T04:25:55.7Z,4,REGULAR,foul,personal,['2freethrow'],201566,,,1610612745,84,58,2021-11-01T04:26:30Z,5620000,,,0,,R. Westbrook shooting personal FOUL (4 PF) (Gordon 2 FT),"[201566, 201569]",1610612747.0,LAL,shooting,,,Westbrook,R. Westbrook,,,,,,,,,,,2004.0,4.0,0.0,Gordon,201569.0,,,,,,,,,
569,PT09M00.00S,2021-11-01T04:26:32.4Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],201569,,,1610612745,84,58,2021-11-01T04:26:32Z,5640000,,,0,,MISS E. Gordon Free Throw 1 of 2,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,Missed,,,,,,,,,,,,,,,,,,
570,PT09M00.00S,2021-11-01T04:26:32.4Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,84,58,2021-11-01T04:26:32Z,5650000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,569.0,,,,,,,,,,,,,,,,,
571,PT09M00.00S,2021-11-01T04:26:33.5Z,4,REGULAR,substitution,out,[],201566,,,1610612745,84,58,2021-11-01T04:26:52Z,5660000,,,0,,SUB out: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,
572,PT09M00.00S,2021-11-01T04:26:33.5Z,4,REGULAR,substitution,out,[],201599,,,1610612745,84,58,2021-11-01T04:26:52Z,5670000,,,0,,SUB out: D. Jordan,[201599],1610612747.0,LAL,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,
573,PT09M00.00S,2021-11-01T04:26:33.5Z,4,REGULAR,substitution,in,[],203076,,,1610612745,84,58,2021-11-01T04:26:52Z,5680000,,,0,,SUB in: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,
574,PT09M00.00S,2021-11-01T04:26:33.5Z,4,REGULAR,substitution,in,[],202340,,,1610612745,84,58,2021-11-01T04:26:52Z,5690000,,,0,,SUB in: A. Bradley,[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,,,,,,,,,,,,,,,,
575,PT09M00.00S,2021-11-01T04:27:04.4Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],201569,,,1610612745,84,59,2021-11-01T04:27:04Z,5700000,,,0,,E. Gordon Free Throw 2 of 2 (11 PTS),[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,Made,,,,,,,,,,11.0,,,,,,,,
576,PT08M46.00S,2021-11-01T04:27:19.0Z,4,REGULAR,3pt,Jump Shot,[],1630559,16.737844940867276,94.8529411764706,1610612747,84,59,2021-11-01T04:27:24Z,5710000,-224.0,105.0,1,left,MISS A. Reaves 24' 3PT,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,24.76,Missed,,,,,,,,,,,,,,,,,,
577,PT08M41.00S,2021-11-01T04:27:24.0Z,4,REGULAR,rebound,defensive,[],1630224,,,1610612745,84,59,2021-11-01T04:27:24Z,5720000,,,0,,J. Green REBOUND (Off:0 Def:4),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,576.0,,,,,,,,,,4.0,4.0,0.0,,,,,
578,PT08M36.00S,2021-11-01T04:27:28.4Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630224,90.98226018396846,51.22549019607843,1610612745,84,59,2021-11-01T04:27:36Z,5730000,6.0,32.0,1,right,MISS J. Green running Layup - blocked,"[1630224, 202340]",1610612745.0,HOU,running,,,Green,J. Green,,,,,3.29,Missed,,,,,,,,,,,,,,,,,Bradley,202340.0
579,PT08M36.00S,2021-11-01T04:27:28.4Z,4,REGULAR,block,,[],202340,,,1610612745,84,59,2021-11-01T04:28:23Z,5740000,,,0,,A. Bradley BLOCK (1 BLK),[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,,,,,,,,,,,,,,,,
580,PT08M33.00S,2021-11-01T04:27:31.4Z,4,REGULAR,rebound,defensive,[],2544,,,1610612747,84,59,2021-11-01T04:27:36Z,5750000,,,0,,L. James REBOUND (Off:1 Def:5),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,578.0,,,,,,,,,,6.0,5.0,1.0,,,,,
581,PT08M31.00S,2021-11-01T04:27:34.0Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],2546,9.379106438896187,4.901960784313729,1610612747,84,59,2021-11-01T04:27:41Z,5760000,225.0,36.0,1,left,MISS C. Anthony running 3PT,[2546],1610612747.0,LAL,running,,,Anthony,C. Anthony,,,,,22.83,Missed,,,,,,,,,,,,,,,,,,
582,PT08M31.00S,2021-11-01T04:27:34.0Z,4,REGULAR,rebound,defensive,[],1630578,,,1610612745,84,59,2021-11-01T04:27:41Z,5770000,,,0,,A. Sengun REBOUND (Off:2 Def:5),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,581.0,,,,,,,,,,7.0,5.0,2.0,,,,,
583,PT08M19.00S,2021-11-01T04:27:46.0Z,4,REGULAR,3pt,Jump Shot,[],201569,71.00854139290408,21.07843137254902,1610612745,84,62,2021-11-01T04:27:53Z,5780000,-145.0,220.0,1,right,E. Gordon 26' 3PT  (14 PTS) (J. Green 2 AST),"[201569, 1630224]",1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,26.33,Made,,,,,,,,,,14.0,,,,J. Green,1630224.0,2.0,,
585,PT08M18.00S,2021-11-01T04:27:54.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,84,62,2021-11-01T04:27:54Z,5800000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT08M18.00S,2021-11-01T04:29:53.6Z,4,REGULAR,substitution,out,[],201571,,,1610612747,84,62,2021-11-01T04:30:43Z,5810000,,,0,,SUB out: D. Augustin,[201571],1610612745.0,HOU,,,,Augustin,D. Augustin,,,,,,,,,,,,,,,,,,,,,,,,
587,PT08M18.00S,2021-11-01T04:29:53.6Z,4,REGULAR,substitution,in,[],1629645,,,1610612747,84,62,2021-11-01T04:30:43Z,5820000,,,0,,SUB in: K. Porter Jr.,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,
588,PT08M07.00S,2021-11-01T04:30:51.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203076,18.446123521681997,62.99019607843137,1610612747,84,62,2021-11-01T04:30:57Z,5830000,-65.0,121.0,1,left,MISS A. Davis 13' Jump Shot,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,13.73,Missed,,,,,,,,,,,,,,,,,,
589,PT08M03.00S,2021-11-01T04:30:55.4Z,4,REGULAR,rebound,defensive,[],1630224,,,1610612745,84,62,2021-11-01T04:30:57Z,5840000,,,0,,J. Green REBOUND (Off:0 Def:5),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,588.0,,,,,,,,,,5.0,5.0,0.0,,,,,
590,PT07M46.00S,2021-11-01T04:31:11.8Z,4,REGULAR,turnover,bad pass,[],1630578,,,1610612745,84,62,2021-11-01T04:38:48Z,5850000,,,0,,A. Sengun bad pass TURNOVER (4 TO),"[1630578, 2544]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,4.0,James,2544.0,,,,,,,,,,,,,,
591,PT07M46.00S,2021-11-01T04:31:11.8Z,4,REGULAR,steal,,[],2544,,,1610612747,84,62,2021-11-01T04:31:56Z,5860000,,,0,,L. James STEAL (4 STL),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,
592,PT07M31.00S,2021-11-01T04:31:31.2Z,4,REGULAR,turnover,out-of-bounds,[],202340,,,1610612747,84,62,2021-11-01T04:31:42Z,5870000,,,0,,A. Bradley step out-of-bounds TURNOVER (1 TO),[202340],1610612747.0,LAL,step,,,Bradley,A. Bradley,,,,,,,,1.0,,,2004.0,,,,,,,,,,,,,
593,PT07M20.00S,2021-11-01T04:31:46.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630224,93.08475689881735,47.30392156862745,1610612745,84,62,2021-11-01T04:39:23Z,5880000,-13.0,13.0,1,right,MISS J. Green driving Layup - blocked,"[1630224, 2546]",1610612745.0,HOU,driving,,,Green,J. Green,,,,,1.84,Missed,,,,,,,,,,,,,,,,,Anthony,2546.0
594,PT07M20.00S,2021-11-01T04:31:46.3Z,4,REGULAR,block,,[],2546,,,1610612745,84,62,2021-11-01T04:31:48Z,5890000,,,0,,C. Anthony BLOCK (4 BLK),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,
595,PT07M20.00S,2021-11-01T04:31:46.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612745,84,62,2021-11-01T04:31:51Z,5900000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,593.0,,,,,,,,,,,,,,,,,
596,PT07M20.00S,2021-11-01T04:31:51.6Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,84,62,2021-11-01T04:31:51Z,5910000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT07M17.00S,2021-11-01T04:32:15.3Z,4,REGULAR,foul,personal,['3freethrow'],1630559,,,1610612745,84,62,2021-11-01T04:32:21Z,5940000,,,0,,A. Reaves shooting personal FOUL (2 PF) (Gordon 3 FT),"[1630559, 201569]",1610612747.0,LAL,shooting,,,Reaves,A. Reaves,,,,,,,,,,,2004.0,2.0,0.0,Gordon,201569.0,,,,,,,,,
601,PT07M17.00S,2021-11-01T04:32:32.9Z,4,REGULAR,freethrow,1 of 3,"['fromturnover', '2ndchance']",201569,,,1610612745,84,63,2021-11-01T04:32:32Z,5960000,,,0,,E. Gordon Free Throw 1 of 3 (15 PTS),[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,Made,,,,,,,,,,15.0,,,,,,,,
602,PT07M17.00S,2021-11-01T04:32:50.8Z,4,REGULAR,freethrow,2 of 3,"['fromturnover', '2ndchance']",201569,,,1610612745,84,64,2021-11-01T04:32:50Z,5970000,,,0,,E. Gordon Free Throw 2 of 3 (16 PTS),[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,Made,,,,,,,,,,16.0,,,,,,,,
603,PT07M17.00S,2021-11-01T04:32:58.4Z,4,REGULAR,substitution,out,[],1630559,,,1610612745,84,64,2021-11-01T04:33:02Z,5980000,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,
604,PT07M17.00S,2021-11-01T04:32:58.4Z,4,REGULAR,substitution,in,[],1628370,,,1610612745,84,64,2021-11-01T04:33:02Z,5990000,,,0,,SUB in: M. Monk,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,
605,PT07M17.00S,2021-11-01T04:33:24.9Z,4,REGULAR,freethrow,3 of 3,"['fromturnover', '2ndchance']",201569,,,1610612745,84,65,2021-11-01T04:33:24Z,6000000,,,0,,E. Gordon Free Throw 3 of 3 (17 PTS),[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,Made,,,,,,,,,,17.0,,,,,,,,
606,PT06M58.00S,2021-11-01T04:33:46.1Z,4,REGULAR,2pt,Jump Shot,[],2546,6.4881734559789805,79.16666666666666,1610612747,84,65,2021-11-01T04:33:50Z,6010000,-146.0,8.0,1,left,MISS C. Anthony 14' step back Shot,[2546],1610612747.0,LAL,step back,,,Anthony,C. Anthony,,,,,14.6,Missed,,,,,,,,,,,,,,,,,,
607,PT06M55.00S,2021-11-01T04:33:49.1Z,4,REGULAR,rebound,defensive,[],1629645,,,1610612745,84,65,2021-11-01T04:33:50Z,6020000,,,0,,K. Porter Jr. REBOUND (Off:4 Def:5),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,606.0,,,,,,,,,,9.0,5.0,4.0,,,,,
608,PT06M47.00S,2021-11-01T04:33:56.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630231,93.47897503285151,49.26470588235294,1610612745,84,67,2021-11-01T04:34:04Z,6030000,-4.0,9.0,1,right,K. Martin Jr. Layup (2 PTS) (K. Porter Jr. 2 AST),"[1630231, 1629645]",1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,0.95,Made,,,,,,,,,,2.0,,,,K. Porter Jr.,1629645.0,2.0,,
610,PT06M27.00S,2021-11-01T04:34:16.4Z,4,REGULAR,3pt,Jump Shot,[],2544,35.134691195795014,66.42156862745098,1610612747,84,67,2021-11-01T04:34:26Z,6050000,-82.0,278.0,1,left,MISS L. James 28' step back 3PT,[2544],1610612747.0,LAL,step back,,,James,L. James,,,,,28.97,Missed,,,,,,,,,,,,,,,,,,
611,PT06M24.00S,2021-11-01T04:34:19.4Z,4,REGULAR,rebound,defensive,[],201569,,,1610612745,84,67,2021-11-01T04:34:26Z,6060000,,,0,,E. Gordon REBOUND (Off:0 Def:2),[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,610.0,,,,,,,,,,2.0,2.0,0.0,,,,,
612,PT06M20.00S,2021-11-01T04:34:23.8Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1630231,93.47897503285151,50.73529411764706,1610612745,84,69,2021-11-01T04:34:35Z,6070000,4.0,9.0,1,right,K. Martin Jr. cutting DUNK (4 PTS) (A. Sengun 2 AST),"[1630231, 1630578]",1610612745.0,HOU,cutting,,,Martin Jr.,K. Martin Jr.,,,,,0.95,Made,,,,,,,,,,4.0,,,,A. Sengun,1630578.0,2.0,,
614,PT06M20.00S,2021-11-01T04:34:29.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,84,69,2021-11-01T04:34:29Z,6090000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT06M20.00S,2021-11-01T04:36:46.1Z,4,REGULAR,substitution,out,[],2544,,,1610612747,84,69,2021-11-01T04:37:03Z,6100000,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,
616,PT06M20.00S,2021-11-01T04:36:46.1Z,4,REGULAR,substitution,out,[],1630578,,,1610612747,84,69,2021-11-01T04:37:03Z,6110000,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,
617,PT06M20.00S,2021-11-01T04:36:46.1Z,4,REGULAR,substitution,in,[],201566,,,1610612747,84,69,2021-11-01T04:37:03Z,6120000,,,0,,SUB in: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,
618,PT06M20.00S,2021-11-01T04:36:46.1Z,4,REGULAR,substitution,in,[],1626174,,,1610612747,84,69,2021-11-01T04:37:03Z,6130000,,,0,,SUB in: C. Wood,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,
619,PT06M01.00S,2021-11-01T04:37:37.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203076,8.984888304862025,57.59803921568628,1610612747,84,69,2021-11-01T04:37:44Z,6140000,-38.0,32.0,1,left,MISS A. Davis cutting Layup,[203076],1610612747.0,LAL,cutting,,,Davis,A. Davis,,,,,4.97,Missed,,,,,,,,,,,,,,,,,,
620,PT05M57.00S,2021-11-01T04:37:40.0Z,4,REGULAR,rebound,offensive,[],1628370,,,1610612747,84,69,2021-11-01T04:37:40Z,6150000,,,0,,M. Monk REBOUND (Off:1 Def:1),[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,619.0,,,,,,,,,,2.0,1.0,1.0,,,,,
621,PT05M56.00S,2021-11-01T04:37:41.9Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628370,5.305519053876466,6.127450980392155,1610612747,84,69,2021-11-01T04:37:48Z,6160000,219.0,-3.0,1,left,MISS M. Monk 3PT,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,21.94,Missed,,,,,,,,,,,,,,,,,,
622,PT05M56.00S,2021-11-01T04:37:41.9Z,4,REGULAR,rebound,defensive,[],1630231,,,1610612745,84,69,2021-11-01T04:37:48Z,6170000,,,0,,K. Martin Jr. REBOUND (Off:0 Def:2),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,621.0,,,,,,,,,,2.0,2.0,0.0,,,,,
623,PT05M44.00S,2021-11-01T04:37:55.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629645,93.2161629434954,48.529411764705884,1610612745,84,71,2021-11-01T04:38:02Z,6180000,-7.0,11.0,1,right,K. Porter Jr. driving Layup (13 PTS) (J. Green 3 AST),"[1629645, 1630224]",1610612745.0,HOU,driving,,,Porter Jr.,K. Porter Jr.,,,,,1.35,Made,,,,,,,,,,13.0,,,,J. Green,1630224.0,3.0,,
625,PT05M44.00S,2021-11-01T04:38:01.2Z,4,REGULAR,foul,personal,['1freethrow'],203076,,,1610612745,84,71,2021-11-01T04:38:08Z,6200000,,,0,,A. Davis shooting personal FOUL (3 PF) (Porter Jr. 1 FT),"[203076, 1629645]",1610612747.0,LAL,shooting,,,Davis,A. Davis,,,,,,,,,,,2004.0,3.0,0.0,Porter Jr.,1629645.0,,,,,,,,,
627,PT05M44.00S,2021-11-01T04:38:11.3Z,4,REGULAR,substitution,out,[],203076,,,1610612745,84,71,2021-11-01T04:38:29Z,6220000,,,0,,SUB out: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,
628,PT05M44.00S,2021-11-01T04:38:11.3Z,4,REGULAR,substitution,in,[],201599,,,1610612745,84,71,2021-11-01T04:38:29Z,6230000,,,0,,SUB in: D. Jordan,[201599],1610612747.0,LAL,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,
629,PT05M44.00S,2021-11-01T04:38:28.2Z,4,REGULAR,freethrow,1 of 1,[],1629645,,,1610612745,84,71,2021-11-01T04:38:30Z,6240000,,,0,,MISS K. Porter Jr. Free Throw 1 of 1,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,Missed,,,,,,,,,,,,,,,,,,
630,PT05M42.00S,2021-11-01T04:38:30.2Z,4,REGULAR,rebound,defensive,[],201566,,,1610612747,84,71,2021-11-01T04:38:30Z,6250000,,,0,,R. Westbrook REBOUND (Off:1 Def:7),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,629.0,,,,,,,,,,8.0,7.0,1.0,,,,,
