actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
260,PT03M19.00S,2021-11-05T03:25:23.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629660,20.68002628120894,9.558823529411768,1610612760,46,33,2021-11-05T03:25:31Z,2600000,202.0,142.0,1,left,T. Jerome 24' 3PT running pullup (7 PTS) (J. Giddey 2 AST),"[1629660, 1630581]",1610612760.0,OKC,running pullup,,,Jerome,T. Jerome,,,,,24.7,Made,7.0,,,,,,,J. Giddey,1630581.0,2.0,,,,,,,,
262,PT03M11.00S,2021-11-05T03:25:33.8Z,2,REGULAR,foul,personal,['2freethrow'],1629026,,,1610612747,46,33,2021-11-05T03:26:20Z,2620000,,,0,,K. Williams shooting personal FOUL (1 PF) (Davis 2 FT),"[1629026, 203076]",1610612760.0,OKC,shooting,,,Williams,K. Williams,,,,,,,,,,,,202041.0,,,,,,,1.0,0.0,Davis,203076.0,,
264,PT03M11.00S,2021-11-05T03:26:07.8Z,2,REGULAR,freethrow,1 of 2,[],203076,,,1610612747,46,33,2021-11-05T03:26:07Z,2640000,,,0,,MISS A. Davis Free Throw 1 of 2,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,Missed,,,,,,,,,,,,,,,,,,
265,PT03M11.00S,2021-11-05T03:26:07.8Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,46,33,2021-11-05T03:26:07Z,2650000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,264.0,,,,,,,,,,,,,,,,
266,PT03M11.00S,2021-11-05T03:26:08.7Z,2,REGULAR,substitution,out,[],200765,,,1610612747,46,33,2021-11-05T03:26:23Z,2660000,,,0,,SUB out: R. Rondo,[200765],1610612747.0,LAL,,,,Rondo,R. Rondo,,,,,,,,,,,,,,,,,,,,,,,,
267,PT03M11.00S,2021-11-05T03:26:08.7Z,2,REGULAR,substitution,out,[],1628370,,,1610612747,46,33,2021-11-05T03:26:23Z,2670000,,,0,,SUB out: M. Monk,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,
268,PT03M11.00S,2021-11-05T03:26:08.7Z,2,REGULAR,substitution,out,[],1630559,,,1610612747,46,33,2021-11-05T03:26:23Z,2680000,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,
269,PT03M11.00S,2021-11-05T03:26:08.7Z,2,REGULAR,substitution,out,[],203488,,,1610612747,46,33,2021-11-05T03:26:23Z,2690000,,,0,,SUB out: M. Muscala,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,
270,PT03M11.00S,2021-11-05T03:26:08.7Z,2,REGULAR,substitution,out,[],1629026,,,1610612747,46,33,2021-11-05T03:26:23Z,2700000,,,0,,SUB out: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,
271,PT03M11.00S,2021-11-05T03:26:08.7Z,2,REGULAR,substitution,in,[],202340,,,1610612747,46,33,2021-11-05T03:26:23Z,2710000,,,0,,SUB in: A. Bradley,[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,,,,,,,,,,,,,,,,
272,PT03M11.00S,2021-11-05T03:26:08.7Z,2,REGULAR,substitution,in,[],201566,,,1610612747,46,33,2021-11-05T03:26:23Z,2720000,,,0,,SUB in: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,
273,PT03M11.00S,2021-11-05T03:26:08.7Z,2,REGULAR,substitution,in,[],2546,,,1610612747,46,33,2021-11-05T03:26:23Z,2730000,,,0,,SUB in: C. Anthony,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,
274,PT03M11.00S,2021-11-05T03:26:08.7Z,2,REGULAR,substitution,in,[],1629647,,,1610612747,46,33,2021-11-05T03:26:23Z,2740000,,,0,,SUB in: D. Bazley,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,
275,PT03M11.00S,2021-11-05T03:26:08.7Z,2,REGULAR,substitution,in,[],1629652,,,1610612747,46,33,2021-11-05T03:26:23Z,2750000,,,0,,SUB in: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,
276,PT03M11.00S,2021-11-05T03:26:30.9Z,2,REGULAR,freethrow,2 of 2,[],203076,,,1610612747,47,33,2021-11-05T03:26:30Z,2760000,,,0,,A. Davis Free Throw 2 of 2 (17 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
277,PT02M53.00S,2021-11-05T03:26:49.8Z,2,REGULAR,3pt,Jump Shot,[],1629652,27.90735873850197,76.7156862745098,1610612760,47,36,2021-11-05T03:26:53Z,2770000,-134.0,210.0,1,left,L. Dort 24' 3PT  (5 PTS) (T. Jerome 2 AST),"[1629652, 1629660]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,24.87,Made,5.0,,,,,,,T. Jerome,1629660.0,2.0,,,,,,,,
279,PT02M41.00S,2021-11-05T03:27:06.9Z,2,REGULAR,foul,technical,['1freethrow'],1630581,,,1610612747,47,36,2021-11-05T03:27:39Z,2790000,,,0,,J. Giddey defensive-3-second technical FOUL (1 Tech),[1630581],1610612760.0,OKC,defensive-3-second,,,Giddey,J. Giddey,,,,,,,,,,,,202041.0,,,,,,,0.0,1.0,,,,
280,PT02M41.00S,2021-11-05T03:27:40.7Z,2,REGULAR,freethrow,1 of 1,[],203076,,,1610612747,48,36,2021-11-05T03:27:40Z,2800000,,,0,,A. Davis technical Free Throw 1 of 1 (18 PTS),[203076],1610612747.0,LAL,technical,,,Davis,A. Davis,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
281,PT02M29.00S,2021-11-05T03:28:10.3Z,2,REGULAR,2pt,Jump Shot,[],2546,92.0335085413929,69.11764705882354,1610612747,50,36,2021-11-05T03:28:14Z,2810000,96.0,22.0,1,right,C. Anthony 9' Jump Shot (7 PTS) (R. Westbrook 2 AST),"[2546, 201566]",1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,9.82,Made,7.0,,,,,,,R. Westbrook,201566.0,2.0,,,,,,,,
283,PT02M18.00S,2021-11-05T03:28:21.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630581,14.37253613666229,50.245098039215684,1610612760,50,38,2021-11-05T03:28:25Z,2830000,-1.0,83.0,1,left,J. Giddey 8' floating Jump Shot (2 PTS),[1630581],1610612760.0,OKC,floating,,,Giddey,J. Giddey,,,,,8.26,Made,2.0,,,,,,,,,,,,,,,,,
284,PT02M13.00S,2021-11-05T03:28:30.9Z,2,REGULAR,foul,offensive,[],202340,,,1610612747,50,38,2021-11-05T03:28:46Z,2840000,,,0,,A. Bradley offensive FOUL (1 PF),"[202340, 1629652]",1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,,,,1627519.0,,,,,,,1.0,0.0,Dort,1629652.0,,
286,PT02M13.00S,2021-11-05T03:28:30.9Z,2,REGULAR,turnover,offensive foul,[],202340,,,1610612747,50,38,2021-11-05T03:28:30Z,2860000,,,0,,A. Bradley offensive foul TURNOVER (1 TO),[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,,,,1627519.0,1.0,,,,,,,,,,,
287,PT02M05.00S,2021-11-05T03:28:45.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628983,7.013797634691201,50.0,1610612760,50,40,2021-11-05T03:28:49Z,2870000,0.0,13.0,1,left,S. Gilgeous-Alexander driving floating bank Jump Shot (8 PTS),[1628983],1610612760.0,OKC,driving floating bank,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,1.34,Made,8.0,,,,,,,,,,,,,,,,,
288,PT02M04.00S,2021-11-05T03:28:53.9Z,2,REGULAR,timeout,full,['team'],0,,,1610612747,50,40,2021-11-05T03:28:53Z,2880000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT01M48.00S,2021-11-05T03:30:39.1Z,2,REGULAR,2pt,Jump Shot,[],201566,78.49868593955321,34.803921568627445,1610612747,50,40,2021-11-05T03:30:43Z,2890000,-76.0,150.0,1,right,MISS R. Westbrook 16' Jump Shot,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,16.78,Missed,,,,,,,,,,,,,,,,,,
290,PT01M44.00S,2021-11-05T03:30:42.6Z,2,REGULAR,rebound,offensive,[],203076,,,1610612747,50,40,2021-11-05T03:30:42Z,2900000,,,0,,A. Davis REBOUND (Off:3 Def:7),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,289.0,10.0,7.0,3.0,,,,,,,,,,,,,
291,PT01M44.00S,2021-11-05T03:30:42.6Z,2,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",203076,94.40999984741211,50.0,1610612747,50,40,2021-11-05T03:30:47Z,2910000,0.0,0.0,1,right,MISS A. Davis tip DUNK,[203076],1610612747.0,LAL,tip,,,Davis,A. Davis,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
292,PT01M43.00S,2021-11-05T03:30:43.6Z,2,REGULAR,rebound,defensive,[],1629660,,,1610612760,50,40,2021-11-05T03:30:47Z,2920000,,,0,,T. Jerome REBOUND (Off:0 Def:1),[1629660],1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,,,,291.0,1.0,1.0,0.0,,,,,,,,,,,,,
293,PT01M33.00S,2021-11-05T03:30:53.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,12.927069645203687,52.450980392156865,1610612760,50,40,2021-11-05T03:30:58Z,2930000,-12.0,69.0,1,left,MISS S. Gilgeous-Alexander 7' floating Shot,[1628983],1610612760.0,OKC,floating,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,7.01,Missed,,,,,,,,,,,,,,,,,,
294,PT01M31.00S,2021-11-05T03:30:55.6Z,2,REGULAR,rebound,defensive,[],201566,,,1610612747,50,40,2021-11-05T03:30:58Z,2940000,,,0,,R. Westbrook REBOUND (Off:1 Def:3),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,293.0,4.0,3.0,1.0,,,,,,,,,,,,,
295,PT01M23.00S,2021-11-05T03:31:03.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201566,93.47897503285151,48.774509803921575,1610612747,52,40,2021-11-05T03:31:07Z,2950000,-6.0,9.0,1,right,R. Westbrook Layup (14 PTS),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,1.07,Made,14.0,,,,,,,,,,,,,,,,,
296,PT01M10.00S,2021-11-05T03:31:19.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202340,,,1610612760,52,40,2021-11-05T03:31:49Z,2960000,,,0,,A. Bradley shooting personal FOUL (2 PF) (Gilgeous-Alexander 2 FT),"[202340, 1628983]",1610612747.0,LAL,shooting,,,Bradley,A. Bradley,,,,,,,,,,,,1627519.0,,,,,,,2.0,0.0,Gilgeous-Alexander,1628983.0,,
298,PT01M10.00S,2021-11-05T03:31:51.8Z,2,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,52,41,2021-11-05T03:31:51Z,2980000,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (9 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
299,PT01M10.00S,2021-11-05T03:31:53.4Z,2,REGULAR,substitution,out,[],202340,,,1610612760,52,41,2021-11-05T03:31:58Z,2990000,,,0,,SUB out: A. Bradley,[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,,,,,,,,,,,,,,,,
300,PT01M10.00S,2021-11-05T03:31:53.4Z,2,REGULAR,substitution,in,[],201961,,,1610612760,52,41,2021-11-05T03:31:58Z,3000000,,,0,,SUB in: W. Ellington,[201961],1610612747.0,LAL,,,,Ellington,W. Ellington,,,,,,,,,,,,,,,,,,,,,,,,
301,PT01M10.00S,2021-11-05T03:32:13.1Z,2,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,52,42,2021-11-05T03:32:13Z,3010000,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (10 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
302,PT01M01.00S,2021-11-05T03:32:22.2Z,2,REGULAR,3pt,Jump Shot,[],201961,88.2227332457293,96.07843137254902,1610612747,52,42,2021-11-05T03:32:25Z,3020000,230.0,58.0,1,right,MISS W. Ellington 3PT,[201961],1610612747.0,LAL,,,,Ellington,W. Ellington,,,,,23.76,Missed,,,,,,,,,,,,,,,,,,
303,PT00M59.10S,2021-11-05T03:32:24.4Z,2,REGULAR,rebound,offensive,[],201961,,,1610612747,52,42,2021-11-05T03:32:24Z,3030000,,,0,,W. Ellington REBOUND (Off:1 Def:1),[201961],1610612747.0,LAL,,,,Ellington,W. Ellington,,,,,,,,302.0,2.0,1.0,1.0,,,,,,,,,,,,,
304,PT00M49.30S,2021-11-05T03:32:35.1Z,2,REGULAR,turnover,bad pass,[],201566,,,1610612747,52,42,2021-11-05T03:32:38Z,3040000,,,0,,R. Westbrook bad pass TURNOVER (3 TO),"[201566, 1630581]",1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,3.0,,,,,,,,,,Giddey,1630581.0
305,PT00M49.30S,2021-11-05T03:32:35.1Z,2,REGULAR,steal,,[],1630581,,,1610612760,52,42,2021-11-05T03:32:36Z,3050000,,,0,,J. Giddey STEAL (2 STL),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,
306,PT00M45.10S,2021-11-05T03:32:39.3Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629660,7.145203679369246,4.656862745098039,1610612760,52,45,2021-11-05T03:32:44Z,3060000,227.0,15.0,1,left,T. Jerome 3PT running (10 PTS) (J. Giddey 3 AST),"[1629660, 1630581]",1610612760.0,OKC,running,,,Jerome,T. Jerome,,,,,22.72,Made,10.0,,,,,,,J. Giddey,1630581.0,3.0,,,,,,,,
308,PT00M31.90S,2021-11-05T03:32:55.4Z,2,REGULAR,3pt,Jump Shot,[],203076,65.75229960578187,31.617647058823522,1610612747,52,45,2021-11-05T03:33:01Z,3080000,-92.0,269.0,1,right,MISS A. Davis 28' 3PT,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,28.46,Missed,,,,,,,,,,,,,,,,,,
309,PT00M27.90S,2021-11-05T03:32:59.5Z,2,REGULAR,rebound,offensive,[],2546,,,1610612747,52,45,2021-11-05T03:32:59Z,3090000,,,0,,C. Anthony REBOUND (Off:1 Def:1),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,308.0,2.0,1.0,1.0,,,,,,,,,,,,,
310,PT00M18.60S,2021-11-05T03:33:08.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",2546,90.8508541392904,52.205882352941174,1610612747,52,45,2021-11-05T03:33:12Z,3100000,11.0,34.0,1,right,MISS C. Anthony Layup,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,3.53,Missed,,,,,,,,,,,,,,,,,,
311,PT00M15.70S,2021-11-05T03:33:11.6Z,2,REGULAR,rebound,offensive,[],203076,,,1610612747,52,45,2021-11-05T03:33:12Z,3110000,,,0,,A. Davis REBOUND (Off:4 Def:7),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,310.0,11.0,7.0,4.0,,,,,,,,,,,,,
312,PT00M15.70S,2021-11-05T03:33:11.7Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203076,94.40999984741211,50.0,1610612747,52,45,2021-11-05T03:33:15Z,3120000,0.0,0.0,1,right,MISS A. Davis tip Layup,[203076],1610612747.0,LAL,tip,,,Davis,A. Davis,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
313,PT00M15.70S,2021-11-05T03:33:11.7Z,2,REGULAR,rebound,offensive,[],203076,,,1610612747,52,45,2021-11-05T03:33:15Z,3130000,,,0,,A. Davis REBOUND (Off:5 Def:7),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,312.0,12.0,7.0,5.0,,,,,,,,,,,,,
314,PT00M14.10S,2021-11-05T03:33:13.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203076,94.40999984741211,50.0,1610612747,52,45,2021-11-05T03:33:13Z,3140000,0.0,0.0,1,right,MISS A. Davis tip Layup,[203076],1610612747.0,LAL,tip,,,Davis,A. Davis,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
315,PT00M13.40S,2021-11-05T03:33:14.0Z,2,REGULAR,rebound,defensive,[],1628983,,,1610612760,52,45,2021-11-05T03:33:14Z,3150000,,,0,,S. Gilgeous-Alexander REBOUND (Off:1 Def:2),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,314.0,3.0,2.0,1.0,,,,,,,,,,,,,
317,PT00M06.10S,2021-11-05T03:33:21.2Z,2,REGULAR,3pt,Jump Shot,[],1629660,7.276609724047319,4.166666666666657,1610612760,52,48,2021-11-05T03:33:26Z,3170000,229.0,16.0,1,left,T. Jerome 3PT  (13 PTS) (L. Dort 2 AST),"[1629660, 1629652]",1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,22.98,Made,13.0,,,,,,,L. Dort,1629652.0,2.0,,,,,,,,
319,PT00M00.00S,2021-11-05T03:33:37.0Z,2,REGULAR,period,end,[],0,,,1610612747,52,48,2021-11-05T03:33:37Z,3190000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT12M00.00S,2021-11-05T03:48:20.2Z,3,REGULAR,substitution,out,['startperiod'],203076,,,1610612747,52,48,2021-11-05T03:48:58Z,3200000,,,0,,SUB out: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,
321,PT12M00.00S,2021-11-05T03:48:20.2Z,3,REGULAR,substitution,out,['startperiod'],201961,,,1610612747,52,48,2021-11-05T03:48:58Z,3210000,,,0,,SUB out: W. Ellington,[201961],1610612747.0,LAL,,,,Ellington,W. Ellington,,,,,,,,,,,,,,,,,,,,,,,,
322,PT12M00.00S,2021-11-05T03:48:20.2Z,3,REGULAR,substitution,out,['startperiod'],1629660,,,1610612747,52,48,2021-11-05T03:48:58Z,3220000,,,0,,SUB out: T. Jerome,[1629660],1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,
323,PT12M00.00S,2021-11-05T03:48:20.2Z,3,REGULAR,substitution,in,['startperiod'],202340,,,1610612747,52,48,2021-11-05T03:48:58Z,3230000,,,0,,SUB in: A. Bradley,[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,,,,,,,,,,,,,,,,
324,PT12M00.00S,2021-11-05T03:48:20.2Z,3,REGULAR,substitution,in,['startperiod'],201599,,,1610612747,52,48,2021-11-05T03:48:58Z,3240000,,,0,,SUB in: D. Jordan,[201599],1610612747.0,LAL,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,
325,PT12M00.00S,2021-11-05T03:48:20.2Z,3,REGULAR,substitution,in,['startperiod'],202324,,,1610612747,52,48,2021-11-05T03:48:58Z,3250000,,,0,,SUB in: D. Favors,[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,,,,,,,,,,,,,,,,,,
326,PT12M00.00S,2021-11-05T03:48:48.7Z,3,REGULAR,period,start,[],0,,,1610612760,52,48,2021-11-05T03:48:58Z,3260000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT11M45.00S,2021-11-05T03:49:02.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202324,93.61038107752957,50.49019607843137,1610612760,52,50,2021-11-05T03:49:07Z,3270000,2.0,8.0,1,right,D. Favors Layup (6 PTS) (J. Giddey 4 AST),"[202324, 1630581]",1610612760.0,OKC,,,,Favors,D. Favors,,,,,0.8,Made,6.0,,,,,,,J. Giddey,1630581.0,4.0,,,,,,,,
329,PT11M25.00S,2021-11-05T03:49:22.4Z,3,REGULAR,3pt,Jump Shot,[],2546,27.77595269382391,21.32352941176471,1610612747,55,50,2021-11-05T03:49:27Z,3290000,143.0,209.0,1,left,C. Anthony 25' 3PT  (10 PTS) (K. Bazemore 1 AST),"[2546, 203145]",1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,25.31,Made,10.0,,,,,,,K. Bazemore,203145.0,1.0,,,,,,,,
331,PT11M16.00S,2021-11-05T03:49:34.3Z,3,REGULAR,turnover,out-of-bounds,[],1629647,,,1610612760,55,50,2021-11-05T03:49:39Z,3310000,,,0,,D. Bazley lost ball out-of-bounds TURNOVER (1 TO),[1629647],1610612760.0,OKC,lost ball,,,Bazley,D. Bazley,,,,,,,,,,,,203177.0,1.0,,,,,,,,,,,
333,PT11M04.00S,2021-11-05T03:49:59.8Z,3,REGULAR,foul,offensive,[],2546,,,1610612747,55,50,2021-11-05T03:50:04Z,3330000,,,0,,C. Anthony offensive FOUL (2 PF),"[2546, 1629647]",1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,202041.0,,,,,,,2.0,0.0,Bazley,1629647.0,,
335,PT11M04.00S,2021-11-05T03:49:59.8Z,3,REGULAR,turnover,offensive foul,[],2546,,,1610612747,55,50,2021-11-05T03:49:59Z,3350000,,,0,,C. Anthony offensive foul TURNOVER (1 TO),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,202041.0,1.0,,,,,,,,,,,
336,PT10M52.00S,2021-11-05T03:50:18.2Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628983,90.71944809461235,45.833333333333336,1610612760,55,50,2021-11-05T03:50:22Z,3360000,-21.0,35.0,1,right,MISS S. Gilgeous-Alexander bank Shot,[1628983],1610612760.0,OKC,bank,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,4.05,Missed,,,,,,,,,,,,,,,,,,
337,PT10M51.00S,2021-11-05T03:50:19.9Z,3,REGULAR,rebound,offensive,[],202324,,,1610612760,55,50,2021-11-05T03:50:19Z,3370000,,,0,,D. Favors REBOUND (Off:3 Def:2),[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,,336.0,5.0,2.0,3.0,,,,,,,,,,,,,
338,PT10M48.00S,2021-11-05T03:50:24.4Z,3,REGULAR,foul,personal,[],2546,,,1610612760,55,50,2021-11-05T03:50:30Z,3380000,,,0,,C. Anthony personal FOUL (3 PF),"[2546, 1629647]",1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,203177.0,,,,,,,3.0,0.0,Bazley,1629647.0,,
340,PT10M34.00S,2021-11-05T03:50:59.3Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629652,67.9862023653088,26.470588235294116,1610612760,55,50,2021-11-05T03:51:03Z,3400000,-118.0,248.0,1,right,MISS L. Dort 27' 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,27.48,Missed,,,,,,,,,,,,,,,,,,
341,PT10M32.00S,2021-11-05T03:51:01.4Z,3,REGULAR,rebound,defensive,[],203145,,,1610612747,55,50,2021-11-05T03:51:01Z,3410000,,,0,,K. Bazemore REBOUND (Off:0 Def:1),[203145],1610612747.0,LAL,,,,Bazemore,K. Bazemore,,,,,,,,340.0,1.0,1.0,0.0,,,,,,,,,,,,,
342,PT10M27.00S,2021-11-05T03:51:07.4Z,3,REGULAR,2pt,Jump Shot,[],201566,22.125492772667542,67.8921568627451,1610612747,55,50,2021-11-05T03:51:13Z,3420000,-89.0,155.0,1,left,MISS R. Westbrook 17' Jump Shot,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,17.94,Missed,,,,,,,,,,,,,,,,,,
343,PT10M23.00S,2021-11-05T03:51:11.1Z,3,REGULAR,rebound,offensive,[],201599,,,1610612747,55,50,2021-11-05T03:51:11Z,3430000,,,0,,D. Jordan REBOUND (Off:2 Def:0),[201599],1610612747.0,LAL,,,,Jordan,D. Jordan,,,,,,,,342.0,2.0,0.0,2.0,,,,,,,,,,,,,
344,PT10M23.00S,2021-11-05T03:51:11.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201599,5.590000152587891,50.0,1610612747,55,50,2021-11-05T03:51:11Z,3440000,0.0,0.0,1,left,MISS D. Jordan tip Layup,[201599],1610612747.0,LAL,tip,,,Jordan,D. Jordan,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
345,PT10M22.00S,2021-11-05T03:51:12.2Z,3,REGULAR,rebound,offensive,[],201599,,,1610612747,55,50,2021-11-05T03:51:12Z,3450000,,,0,,D. Jordan REBOUND (Off:3 Def:0),[201599],1610612747.0,LAL,,,,Jordan,D. Jordan,,,,,,,,344.0,3.0,0.0,3.0,,,,,,,,,,,,,
346,PT10M22.00S,2021-11-05T03:51:12.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201599,5.590000152587891,50.0,1610612747,55,50,2021-11-05T03:51:12Z,3460000,0.0,0.0,1,left,MISS D. Jordan tip Layup,[201599],1610612747.0,LAL,tip,,,Jordan,D. Jordan,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
347,PT10M20.00S,2021-11-05T03:51:13.3Z,3,REGULAR,rebound,defensive,[],1630581,,,1610612760,55,50,2021-11-05T03:51:13Z,3470000,,,0,,J. Giddey REBOUND (Off:2 Def:3),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,346.0,5.0,3.0,2.0,,,,,,,,,,,,,
348,PT10M08.00S,2021-11-05T03:51:27.1Z,3,REGULAR,turnover,bad pass,[],1628983,,,1610612760,55,50,2021-11-05T03:51:31Z,3480000,,,0,,S. Gilgeous-Alexander bad pass TURNOVER (1 TO),"[1628983, 2546]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,1.0,,,,,,,,,,Anthony,2546.0
349,PT10M08.00S,2021-11-05T03:51:27.1Z,3,REGULAR,steal,,[],2546,,,1610612747,55,50,2021-11-05T03:51:29Z,3490000,,,0,,C. Anthony STEAL (1 STL),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,
