actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
368,PT01M01.00S,2021-12-26T02:13:19.8Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",201933,,,1610612747,55,59,2021-12-26T02:13:49Z,3650000,,,0,,B. Griffin shooting personal FOUL (1 PF) (James 1 FT),"[201933, 2544]",1610612751.0,BKN,shooting,,,Griffin,B. Griffin,,,,,,,,,,,1628159.0,1.0,0.0,James,2544.0,,,,,,,,,,
370,PT01M01.00S,2021-12-26T02:13:51.8Z,2,REGULAR,freethrow,1 of 1,['fastbreak'],2544,,,1610612747,56,59,2021-12-26T02:13:51Z,3670000,,,0,,L. James Free Throw 1 of 1 (21 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,Made,21.0,,,,,,,,,,,,,,,,,,
371,PT00M46.50S,2021-12-26T02:14:09.0Z,2,REGULAR,3pt,Jump Shot,[],201988,14.766754270696453,4.901960784313729,1610612751,56,62,2021-12-26T02:14:15Z,3680000,225.0,86.0,1,left,P. Mills 24' 3PT  (18 PTS) (B. Brown 3 AST),"[201988, 1628971]",1610612751.0,BKN,,,,Mills,P. Mills,,,,,24.14,Made,18.0,B. Brown,1628971.0,3.0,,,,,,,,,,,,,,,
373,PT00M46.50S,2021-12-26T02:14:12.0Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",201954,,,1610612751,56,62,2021-12-26T02:14:43Z,3700000,,,0,,D. Collison shooting personal FOUL (2 PF) (Mills 1 FT),"[201954, 201988]",1610612747.0,LAL,shooting,,,Collison,D. Collison,,,,,,,,,,,201246.0,2.0,0.0,Mills,201988.0,,,,,,,,,,
375,PT00M46.50S,2021-12-26T02:14:45.0Z,2,REGULAR,freethrow,1 of 1,[],201988,,,1610612751,56,63,2021-12-26T02:14:45Z,3720000,,,0,,P. Mills Free Throw 1 of 1 (19 PTS),[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,Made,19.0,,,,,,,,,,,,,,,,,,
376,PT00M33.70S,2021-12-26T02:15:02.5Z,2,REGULAR,3pt,Jump Shot,[],2546,70.74572930354796,70.83333333333333,1610612747,59,63,2021-12-26T02:15:08Z,3730000,104.0,222.0,1,right,C. Anthony 24' 3PT  (6 PTS) (R. Westbrook 7 AST),"[2546, 201566]",1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,24.57,Made,6.0,R. Westbrook,201566.0,7.0,,,,,,,,,,,,,,,
378,PT00M27.00S,2021-12-26T02:15:16.4Z,2,REGULAR,3pt,Jump Shot,[],201935,21.337056504599218,11.029411764705884,1610612751,59,66,2021-12-26T02:16:27Z,3750000,195.0,148.0,1,left,J. Harden 24' 3PT step back (23 PTS),[201935],1610612751.0,BKN,step back,,,Harden,J. Harden,,,,,24.48,Made,23.0,,,,,,,,,,,,,,,,,,
379,PT00M27.00S,2021-12-26T02:15:20.6Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",201954,,,1610612751,59,66,2021-12-26T02:15:57Z,3760000,,,0,,D. Collison shooting personal FOUL (3 PF) (Harden 1 FT),"[201954, 201935]",1610612747.0,LAL,shooting,,,Collison,D. Collison,,,,,,,,,,,1628159.0,3.0,0.0,Harden,201935.0,,,,,,,,,,
381,PT00M27.00S,2021-12-26T02:15:38.3Z,2,REGULAR,substitution,out,[],201988,,,1610612751,59,66,2021-12-26T02:15:59Z,3780000,,,0,,SUB out: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT00M27.00S,2021-12-26T02:15:38.3Z,2,REGULAR,substitution,in,[],1628975,,,1610612751,59,66,2021-12-26T02:15:59Z,3790000,,,0,,SUB in: J. Carter,[1628975],1610612751.0,BKN,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT00M27.00S,2021-12-26T02:15:58.6Z,2,REGULAR,freethrow,1 of 1,[],201935,,,1610612751,59,66,2021-12-26T02:16:01Z,3800000,,,0,,MISS J. Harden Free Throw 1 of 1,[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,Missed,,,,,,,,,,,,,,,,,,,
384,PT00M24.50S,2021-12-26T02:16:01.1Z,2,REGULAR,rebound,defensive,[],2544,,,1610612747,59,66,2021-12-26T02:16:01Z,3810000,,,0,,L. James REBOUND (Off:0 Def:6),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,383.0,6.0,6.0,0.0,,,,,
385,PT00M08.40S,2021-12-26T02:16:16.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],2544,93.34756898817345,53.92156862745098,1610612747,59,66,2021-12-26T02:16:46Z,3820000,20.0,10.0,1,right,MISS L. James cutting Layup,[2544],1610612747.0,LAL,cutting,,,James,L. James,,,,,2.2,Missed,,,,,,,,,,,,,,,,,,,
386,PT00M08.40S,2021-12-26T02:16:16.0Z,2,REGULAR,rebound,offensive,[],2544,,,1610612747,59,66,2021-12-26T02:16:46Z,3830000,,,0,,L. James REBOUND (Off:1 Def:6),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,385.0,7.0,6.0,1.0,,,,,
387,PT00M08.40S,2021-12-26T02:16:20.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628971,,,1610612747,59,66,2021-12-26T02:16:45Z,3840000,,,0,,B. Brown shooting personal FOUL (3 PF) (James 2 FT),"[1628971, 2544]",1610612751.0,BKN,shooting,,,Brown,B. Brown,,,,,,,,,,,1204.0,3.0,0.0,James,2544.0,,,,,,,,,,
389,PT00M08.40S,2021-12-26T02:16:46.4Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],2544,,,1610612747,60,66,2021-12-26T02:17:06Z,3860000,,,0,,L. James Free Throw 1 of 2 (22 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,Made,22.0,,,,,,,,,,,,,,,,,,
390,PT00M08.40S,2021-12-26T02:16:47.2Z,2,REGULAR,substitution,out,[],1628975,,,1610612747,60,66,2021-12-26T02:16:54Z,3870000,,,0,,SUB out: J. Carter,[1628975],1610612751.0,BKN,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT00M08.40S,2021-12-26T02:16:47.2Z,2,REGULAR,substitution,in,[],201988,,,1610612747,60,66,2021-12-26T02:16:54Z,3880000,,,0,,SUB in: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT00M08.40S,2021-12-26T02:16:46.4Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],2544,,,1610612747,60,66,2021-12-26T02:17:06Z,3890000,,,0,,MISS L. James Free Throw 2 of 2,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,Missed,,,,,,,,,,,,,,,,,,,
393,PT00M05.60S,2021-12-26T02:16:49.2Z,2,REGULAR,rebound,offensive,[],201566,,,1610612747,60,66,2021-12-26T02:17:06Z,3900000,,,0,,R. Westbrook REBOUND (Off:1 Def:2),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,392.0,3.0,2.0,1.0,,,,,
394,PT00M03.70S,2021-12-26T02:17:10.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201988,,,1610612747,60,66,2021-12-26T02:19:29Z,3945000,,,0,,P. Mills personal FOUL (4 PF) (Westbrook 2 FT),"[201988, 201566]",1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,1628159.0,4.0,0.0,Westbrook,201566.0,,,,,,,,,,
396,PT00M03.70S,2021-12-26T02:17:39.7Z,2,REGULAR,timeout,full,['team'],0,,,1610612747,60,66,2021-12-26T02:19:48Z,3948750,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT00M03.70S,2021-12-26T02:17:47.6Z,2,REGULAR,instantreplay,challenge,[],0,,,1610612747,60,66,2021-12-26T02:20:02Z,3949375,,,0,,,[],1610612751.0,BKN,stands,,,,,,,,,,,,,,,201246.0,,,,,,,,,,,,,,-- Select a referee call --
398,PT00M03.70S,2021-12-26T02:19:11.9Z,2,REGULAR,substitution,out,[],201988,,,1610612747,60,66,2021-12-26T02:19:23Z,3950000,,,0,,SUB out: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT00M03.70S,2021-12-26T02:19:11.9Z,2,REGULAR,substitution,in,[],1628975,,,1610612747,60,66,2021-12-26T02:19:23Z,3960000,,,0,,SUB in: J. Carter,[1628975],1610612751.0,BKN,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT00M03.70S,2021-12-26T02:19:32.2Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],201566,,,1610612747,61,66,2021-12-26T02:20:27Z,3970000,,,0,,R. Westbrook Free Throw 1 of 2 (8 PTS),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
401,PT00M03.70S,2021-12-26T02:19:32.2Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],201566,,,1610612747,62,66,2021-12-26T02:20:27Z,3980000,,,0,,R. Westbrook Free Throw 2 of 2 (9 PTS),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
402,PT00M02.20S,2021-12-26T02:19:56.0Z,2,REGULAR,3pt,Jump Shot,[],1628975,62.20433639947437,40.44117647058824,1610612751,62,66,2021-12-26T02:22:17Z,3990000,48.0,532.0,1,left,MISS J. Carter 53' pullup 3PT,[1628975],1610612751.0,BKN,pullup,,,Carter,J. Carter,,,,,53.43,Missed,,,,,,,,,,,,,,,,,,,
403,PT00M00.10S,2021-12-26T02:19:58.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612751,62,66,2021-12-26T02:20:17Z,4000000,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,402.0,,,,,,,,
404,PT00M00.00S,2021-12-26T02:20:00.5Z,2,REGULAR,period,end,[],0,,,1610612751,62,66,2021-12-26T02:20:00Z,4010000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT12M00.00S,2021-12-26T02:23:33.4Z,3,REGULAR,substitution,out,['startperiod'],1628370,,,1610612751,62,66,2021-12-26T02:35:35Z,4020000,,,0,,SUB out: M. Monk,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT12M00.00S,2021-12-26T02:23:33.4Z,3,REGULAR,substitution,out,['startperiod'],201954,,,1610612751,62,66,2021-12-26T02:35:35Z,4030000,,,0,,SUB out: D. Collison,[201954],1610612747.0,LAL,,,,Collison,D. Collison,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT12M00.00S,2021-12-26T02:23:33.4Z,3,REGULAR,substitution,out,['startperiod'],201933,,,1610612751,62,66,2021-12-26T02:35:35Z,4040000,,,0,,SUB out: B. Griffin,[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT12M00.00S,2021-12-26T02:23:33.4Z,3,REGULAR,substitution,out,['startperiod'],201949,,,1610612751,62,66,2021-12-26T02:35:35Z,4050000,,,0,,SUB out: J. Johnson,[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT12M00.00S,2021-12-26T02:23:33.4Z,3,REGULAR,substitution,out,['startperiod'],1628975,,,1610612751,62,66,2021-12-26T02:35:35Z,4060000,,,0,,SUB out: J. Carter,[1628975],1610612751.0,BKN,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT12M00.00S,2021-12-26T02:23:33.4Z,3,REGULAR,substitution,in,['startperiod'],1629659,,,1610612751,62,66,2021-12-26T02:35:35Z,4070000,,,0,,SUB in: T. Horton-Tucker,[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT12M00.00S,2021-12-26T02:23:33.4Z,3,REGULAR,substitution,in,['startperiod'],201961,,,1610612751,62,66,2021-12-26T02:35:35Z,4080000,,,0,,SUB in: W. Ellington,[201961],1610612747.0,LAL,,,,Ellington,W. Ellington,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT12M00.00S,2021-12-26T02:23:33.4Z,3,REGULAR,substitution,in,['startperiod'],201988,,,1610612751,62,66,2021-12-26T02:35:35Z,4090000,,,0,,SUB in: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT12M00.00S,2021-12-26T02:23:33.4Z,3,REGULAR,substitution,in,['startperiod'],1629651,,,1610612751,62,66,2021-12-26T02:35:35Z,4100000,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT12M00.00S,2021-12-26T02:23:33.4Z,3,REGULAR,substitution,in,['startperiod'],1627761,,,1610612751,62,66,2021-12-26T02:35:35Z,4110000,,,0,,SUB in: D. Bembry,[1627761],1610612751.0,BKN,,,,Bembry,D. Bembry,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT12M00.00S,2021-12-26T02:35:39.5Z,3,REGULAR,period,start,[],0,,,1610612751,62,66,2021-12-26T02:35:39Z,4120000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT11M45.00S,2021-12-26T02:35:52.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,83.22930354796321,51.470588235294116,1610612751,62,66,2021-12-26T02:58:52Z,4130000,7.0,105.0,1,right,MISS J. Harden 10' driving floating Shot,[201935],1610612751.0,BKN,driving floating,,,Harden,J. Harden,,,,,10.54,Missed,,,,,,,,,,,,,,,,,,,
417,PT11M44.00S,2021-12-26T02:35:53.7Z,3,REGULAR,rebound,defensive,[],201566,,,1610612747,62,66,2021-12-26T02:58:52Z,4140000,,,0,,R. Westbrook REBOUND (Off:1 Def:3),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,416.0,4.0,3.0,1.0,,,,,
418,PT11M37.00S,2021-12-26T02:36:01.6Z,3,REGULAR,3pt,Jump Shot,[],201961,11.48160315374507,5.392156862745097,1610612747,65,66,2021-12-26T02:37:08Z,4150000,223.0,55.0,1,left,W. Ellington 3PT pullup (3 PTS) (C. Anthony 3 AST),"[201961, 2546]",1610612747.0,LAL,pullup,,,Ellington,W. Ellington,,,,,22.98,Made,3.0,C. Anthony,2546.0,3.0,,,,,,,,,,,,,,,
420,PT11M21.00S,2021-12-26T02:36:18.1Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1627761,92.55913272010513,56.372549019607845,1610612751,65,66,2021-12-26T02:36:22Z,4170000,32.0,17.0,1,right,MISS D. Bembry driving bank Hook,[1627761],1610612751.0,BKN,driving bank,,,Bembry,D. Bembry,,,,,3.63,Missed,,,,,,,,,,,,,,,,,,,
421,PT11M18.00S,2021-12-26T02:36:20.2Z,3,REGULAR,rebound,defensive,[],201566,,,1610612747,65,66,2021-12-26T02:36:20Z,4180000,,,0,,R. Westbrook REBOUND (Off:1 Def:4),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,420.0,5.0,4.0,1.0,,,,,
422,PT11M14.00S,2021-12-26T02:36:23.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],2546,26.987516425755587,81.86274509803921,1610612747,68,66,2021-12-26T02:36:30Z,4190000,-159.0,201.0,1,left,C. Anthony 25' 3PT running (9 PTS) (R. Westbrook 8 AST),"[2546, 201566]",1610612747.0,LAL,running,,,Anthony,C. Anthony,,,,,25.66,Made,9.0,R. Westbrook,201566.0,8.0,,,,,,,,,,,,,,,
424,PT10M59.00S,2021-12-26T02:36:41.3Z,3,REGULAR,foul,personal,['2freethrow'],2546,,,1610612751,68,66,2021-12-26T02:36:47Z,4210000,,,0,,C. Anthony shooting personal FOUL (1 PF) (Harden 2 FT),"[2546, 201935]",1610612747.0,LAL,shooting,,,Anthony,C. Anthony,,,,,,,,,,,1204.0,1.0,0.0,Harden,201935.0,,,,,,,,,,
426,PT10M59.00S,2021-12-26T02:37:10.4Z,3,REGULAR,freethrow,1 of 2,[],201935,,,1610612751,68,67,2021-12-26T02:37:10Z,4230000,,,0,,J. Harden Free Throw 1 of 2 (24 PTS),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,Made,24.0,,,,,,,,,,,,,,,,,,
427,PT10M59.00S,2021-12-26T02:37:26.6Z,3,REGULAR,freethrow,2 of 2,[],201935,,,1610612751,68,68,2021-12-26T02:37:26Z,4240000,,,0,,J. Harden Free Throw 2 of 2 (25 PTS),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,Made,25.0,,,,,,,,,,,,,,,,,,
428,PT10M45.00S,2021-12-26T02:37:46.2Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612747,68,68,2021-12-26T02:37:46Z,4250000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT10M36.00S,2021-12-26T02:38:22.1Z,3,REGULAR,3pt,Jump Shot,[],201961,32.11235216819975,24.019607843137265,1610612747,68,68,2021-12-26T02:38:50Z,4260000,130.0,249.0,1,left,MISS W. Ellington 28' pullup 3PT,[201961],1610612747.0,LAL,pullup,,,Ellington,W. Ellington,,,,,28.12,Missed,,,,,,,,,,,,,,,,,,,
430,PT10M32.00S,2021-12-26T02:38:26.1Z,3,REGULAR,rebound,offensive,[],2546,,,1610612747,68,68,2021-12-26T02:38:27Z,4270000,,,0,,C. Anthony REBOUND (Off:3 Def:4),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,429.0,7.0,4.0,3.0,,,,,
431,PT10M25.00S,2021-12-26T02:38:32.4Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],2546,4.517082785808142,25.735294117647058,1610612747,70,68,2021-12-26T02:38:41Z,4280000,121.0,-10.0,1,left,C. Anthony 12' turnaround fadeaway Jump Shot (11 PTS) (R. Westbrook 9 AST),"[2546, 201566]",1610612747.0,LAL,turnaround fadeaway,,,Anthony,C. Anthony,,,,,12.17,Made,11.0,R. Westbrook,201566.0,9.0,,,,,,,,,,,,,,,
433,PT10M13.00S,2021-12-26T02:38:44.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628971,93.08475689881735,56.372549019607845,1610612751,70,70,2021-12-26T02:38:47Z,4300000,32.0,13.0,1,right,B. Brown cutting Layup (10 PTS) (N. Claxton 2 AST),"[1628971, 1629651]",1610612751.0,BKN,cutting,,,Brown,B. Brown,,,,,3.43,Made,10.0,N. Claxton,1629651.0,2.0,,,,,,,,,,,,,,,
435,PT10M03.00S,2021-12-26T02:38:54.3Z,3,REGULAR,2pt,Jump Shot,[],201961,21.468462549277262,47.549019607843135,1610612747,70,70,2021-12-26T02:38:59Z,4320000,12.0,149.0,1,left,MISS W. Ellington 14' pullup Shot,[201961],1610612747.0,LAL,pullup,,,Ellington,W. Ellington,,,,,14.98,Missed,,,,,,,,,,,,,,,,,,,
436,PT10M00.00S,2021-12-26T02:38:57.3Z,3,REGULAR,rebound,defensive,[],1627761,,,1610612751,70,70,2021-12-26T02:38:59Z,4330000,,,0,,D. Bembry REBOUND (Off:0 Def:3),[1627761],1610612751.0,BKN,,,,Bembry,D. Bembry,,,,,,,,,,,,,,,,,435.0,3.0,3.0,0.0,,,,,
437,PT09M51.00S,2021-12-26T02:39:05.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201935,93.47897503285151,46.81372549019608,1610612751,70,72,2021-12-26T02:39:09Z,4340000,-16.0,9.0,1,right,J. Harden driving Layup (27 PTS),[201935],1610612751.0,BKN,driving,,,Harden,J. Harden,,,,,1.82,Made,27.0,,,,,,,,,,,,,,,,,,
438,PT09M42.00S,2021-12-26T02:39:14.8Z,3,REGULAR,3pt,Jump Shot,[],2544,26.067674113009204,85.7843137254902,1610612747,70,72,2021-12-26T02:39:40Z,4350000,-179.0,193.0,1,left,MISS L. James 26' 3PT,[2544],1610612747.0,LAL,,,,James,L. James,,,,,26.28,Missed,,,,,,,,,,,,,,,,,,,
442,PT09M38.00S,2021-12-26T02:39:39.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612747,70,72,2021-12-26T02:39:39Z,4360000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,438.0,,,,,,,,
439,PT09M38.00S,2021-12-26T02:39:39.6Z,3,REGULAR,jumpball,recovered,[],201961,,,1610612747,70,72,2021-12-26T02:39:39Z,4370000,,,0,,Jump Ball R. Westbrook vs. D. Bembry: Tip to W. Ellington,"[201961, 201566, 1627761]",1610612747.0,LAL,heldball,W. Ellington,201961.0,Ellington,W. Ellington,Westbrook,201566.0,Bembry,1627761.0,,,,,,,,,,,,,,,,,,,,,
443,PT09M30.00S,2021-12-26T02:39:48.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],2546,20.41721419185282,9.558823529411768,1610612747,70,72,2021-12-26T02:39:54Z,4400000,202.0,139.0,1,left,MISS C. Anthony 24' 3PT,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,24.56,Missed,,,,,,,,,,,,,,,,,,,
444,PT09M28.00S,2021-12-26T02:39:50.0Z,3,REGULAR,rebound,offensive,[],201566,,,1610612747,70,72,2021-12-26T02:39:54Z,4410000,,,0,,R. Westbrook REBOUND (Off:2 Def:4),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,443.0,6.0,4.0,2.0,,,,,
445,PT09M28.00S,2021-12-26T02:39:52.9Z,3,REGULAR,foul,personal,['2freethrow'],201935,,,1610612747,70,72,2021-12-26T02:40:03Z,4420000,,,0,,J. Harden shooting personal FOUL (2 PF) (Westbrook 2 FT),"[201935, 201566]",1610612751.0,BKN,shooting,,,Harden,J. Harden,,,,,,,,,,,1204.0,2.0,0.0,Westbrook,201566.0,,,,,,,,,,
447,PT09M28.00S,2021-12-26T02:40:21.1Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],201566,,,1610612747,71,72,2021-12-26T02:40:21Z,4440000,,,0,,R. Westbrook Free Throw 1 of 2 (10 PTS),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,Made,10.0,,,,,,,,,,,,,,,,,,
448,PT09M28.00S,2021-12-26T02:40:41.0Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],201566,,,1610612747,72,72,2021-12-26T02:40:41Z,4450000,,,0,,R. Westbrook Free Throw 2 of 2 (11 PTS),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,Made,11.0,,,,,,,,,,,,,,,,,,
449,PT09M17.00S,2021-12-26T02:40:52.9Z,3,REGULAR,3pt,Jump Shot,[],201935,69.1688567674113,69.8529411764706,1610612751,72,75,2021-12-26T02:41:35Z,4460000,99.0,237.0,1,right,J. Harden 25' 3PT pullup (30 PTS) (N. Claxton 3 AST),"[201935, 1629651]",1610612751.0,BKN,pullup,,,Harden,J. Harden,,,,,25.72,Made,30.0,N. Claxton,1629651.0,3.0,,,,,,,,,,,,,,,
451,PT09M00.00S,2021-12-26T02:41:09.5Z,3,REGULAR,3pt,Jump Shot,[],2544,25.279237844940866,16.17647058823529,1610612747,72,75,2021-12-26T02:59:02Z,4480000,169.0,185.0,1,left,MISS L. James 25' pullup 3PT,[2544],1610612747.0,LAL,pullup,,,James,L. James,,,,,25.07,Missed,,,,,,,,,,,,,,,,,,,
452,PT08M56.00S,2021-12-26T02:41:13.5Z,3,REGULAR,rebound,defensive,[],1629651,,,1610612751,72,75,2021-12-26T02:41:14Z,4490000,,,0,,N. Claxton REBOUND (Off:1 Def:2),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,451.0,3.0,2.0,1.0,,,,,
453,PT08M51.00S,2021-12-26T02:41:18.3Z,3,REGULAR,turnover,lost ball,[],1628971,,,1610612751,72,75,2021-12-26T02:41:21Z,4500000,,,0,,B. Brown lost ball TURNOVER (1 TO),"[1628971, 2544]",1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,1.0,,,,,,,James,2544.0,
454,PT08M51.00S,2021-12-26T02:41:18.3Z,3,REGULAR,steal,,[],2544,,,1610612747,72,75,2021-12-26T02:41:20Z,4510000,,,0,,L. James STEAL (1 STL),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT08M47.00S,2021-12-26T02:41:22.2Z,3,REGULAR,turnover,lost ball,[],2544,,,1610612747,72,75,2021-12-26T02:41:27Z,4520000,,,0,,L. James lost ball TURNOVER (3 TO),"[2544, 1627761]",1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,3.0,,,,,,,Bembry,1627761.0,
456,PT08M47.00S,2021-12-26T02:41:22.2Z,3,REGULAR,steal,,[],1627761,,,1610612751,72,75,2021-12-26T02:41:24Z,4530000,,,0,,D. Bembry STEAL (1 STL),[1627761],1610612751.0,BKN,,,,Bembry,D. Bembry,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT08M44.00S,2021-12-26T02:41:28.4Z,3,REGULAR,foul,personal,[],1629659,,,1610612751,72,75,2021-12-26T02:41:47Z,4540000,,,0,,T. Horton-Tucker personal FOUL (4 PF),"[1629659, 201935]",1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,201246.0,4.0,0.0,Harden,201935.0,,,,,,,,,,
459,PT08M44.00S,2021-12-26T02:41:40.3Z,3,REGULAR,substitution,out,[],1629659,,,1610612751,72,75,2021-12-26T02:41:46Z,4560000,,,0,,SUB out: T. Horton-Tucker,[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT08M44.00S,2021-12-26T02:41:40.3Z,3,REGULAR,substitution,in,[],1626169,,,1610612751,72,75,2021-12-26T02:41:46Z,4570000,,,0,,SUB in: S. Johnson,[1626169],1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT08M26.00S,2021-12-26T02:42:09.8Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627761,88.09132720105124,59.31372549019608,1610612751,72,77,2021-12-26T02:44:37Z,4580000,47.0,59.0,1,right,D. Bembry 7' floating Jump Shot (10 PTS) (P. Mills 2 AST),"[1627761, 201988]",1610612751.0,BKN,floating,,,Bembry,D. Bembry,,,,,7.55,Made,10.0,P. Mills,201988.0,2.0,,,,,,,,,,,,,,,
