actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
333,PT01M00.00S,2025-02-12T02:04:25.4Z,2,REGULAR,steal,,[],1641709,,,1610612765,27,69,2025-02-12T02:04:27Z,3240000,False,,,0,,A. Thompson STEAL (4 STL),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
334,PT00M58.10S,2025-02-12T02:04:29.8Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641709,94.1688567674113,52.450980392156865,1610612765,27,71,2025-02-12T02:04:35Z,3250000,False,12.0,2.0,1,right,A. Thompson running alley-oop DUNK (14 PTS) (T. Hardaway Jr. 2 AST),"[1641709, 203501]",1610612765.0,DET,running alley-oop,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,1.25,Made,,,,,14.0,T. Hardaway Jr.,203501.0,2.0,,,,,,,,,
336,PT00M50.90S,2025-02-12T02:04:41.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,10.988830486202366,43.38235294117647,1610612741,29,71,2025-02-12T02:04:45Z,3270000,False,33.0,51.0,1,left,N. Vučević 6' floating Jump Shot (4 PTS) (J. Carter 1 AST),"[202696, 1628975]",1610612741.0,CHI,floating,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),0-8 Center,,6.06,Made,,,,,4.0,J. Carter,1628975.0,1.0,,,,,,,,,
338,PT00M50.90S,2025-02-12T02:04:50.0Z,2,REGULAR,foul,personal,['1freethrow'],1641709,,,1610612741,29,71,2025-02-12T02:05:23Z,3290000,False,,,0,,A. Thompson shooting personal FOUL (2 PF) (Vučević 1 FT),"[1641709, 202696]",1610612765.0,DET,shooting,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,2714.0,2.0,0.0,Vučević,202696.0
340,PT00M50.90S,2025-02-12T02:04:58.6Z,2,REGULAR,substitution,out,[],1630245,,,1610612741,29,71,2025-02-12T02:05:01Z,3310000,False,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT00M50.90S,2025-02-12T02:04:58.6Z,2,REGULAR,substitution,in,[],1641824,,,1610612741,29,71,2025-02-12T02:05:01Z,3320000,False,,,0,,SUB in: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT00M50.90S,2025-02-12T02:05:23.7Z,2,REGULAR,freethrow,1 of 1,[],202696,,,1610612741,29,71,2025-02-12T02:05:27Z,3330000,False,,,0,,MISS N. Vučević Free Throw 1 of 1,[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
343,PT00M48.20S,2025-02-12T02:05:26.4Z,2,REGULAR,rebound,defensive,[],1631105,,,1610612765,29,71,2025-02-12T02:05:27Z,3340000,False,,,0,,J. Duren REBOUND (Off:1 Def:4),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,342.0,5.0,4.0,1.0,,,,,,,,,,,,,
344,PT00M29.00S,2025-02-12T02:05:43.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,92.59198423127464,49.50980392156863,1610612765,29,71,2025-02-12T02:06:41Z,3350000,False,-2.0,17.0,1,right,MISS C. Cunningham driving reverse Layup,[1630595],1610612765.0,DET,driving reverse,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,,1.73,Missed,,,,,,,,,,,,,,,,,
345,PT00M26.90S,2025-02-12T02:05:45.9Z,2,REGULAR,rebound,defensive,[],202696,,,1610612741,29,71,2025-02-12T02:06:27Z,3360000,False,,,0,,N. Vučević REBOUND (Off:2 Def:2),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Restricted Area,0-8 Center,,,,344.0,4.0,2.0,2.0,,,,,,,,,,,,,
346,PT00M10.20S,2025-02-12T02:06:02.6Z,2,REGULAR,3pt,Jump Shot,[],1630172,32.802233902759525,46.32352941176471,1610612741,29,71,2025-02-12T02:06:09Z,3370000,False,18.0,256.0,1,left,MISS P. Williams 25' 3PT,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Center,,25.65,Missed,,,,,,,,,,,,,,,,,
347,PT00M06.30S,2025-02-12T02:06:06.5Z,2,REGULAR,rebound,defensive,[],1631105,,,1610612765,29,71,2025-02-12T02:06:06Z,3380000,False,,,0,,J. Duren REBOUND (Off:1 Def:5),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Center,,,,346.0,6.0,5.0,1.0,,,,,,,,,,,,,
348,PT00M01.70S,2025-02-12T02:06:12.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631105,92.59198423127464,48.529411764705884,1610612765,29,71,2025-02-12T02:06:21Z,3390000,False,-7.0,17.0,1,right,MISS J. Duren running Layup - blocked,"[1631105, 202696]",1610612765.0,DET,running,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,1.86,Missed,,,,,,,,,,,Vučević,202696.0,,,,,
349,PT00M01.70S,2025-02-12T02:06:12.5Z,2,REGULAR,block,,[],202696,,,1610612765,29,71,2025-02-12T02:06:16Z,3400000,False,,,0,,N. Vučević BLOCK (1 BLK),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
350,PT00M01.70S,2025-02-12T02:06:12.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612741,29,71,2025-02-12T02:06:21Z,3410000,False,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Restricted Area,0-8 Center,,,,348.0,,,,,,,,,,,,,,,,
352,PT00M00.30S,2025-02-12T02:06:30.4Z,2,REGULAR,3pt,Jump Shot,[],1629632,55.00985545335085,49.50980392156863,1610612741,29,71,2025-02-12T02:06:43Z,3430000,False,2.0,465.0,1,left,MISS C. White 46' pullup 3PT,[1629632],1610612741.0,CHI,pullup,,,White,C. White,,,,,Above the Break 3,24+ Center,,46.46,Missed,,,,,,,,,,,,,,,,,
353,PT00M00.10S,2025-02-12T02:06:30.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612741,29,71,2025-02-12T02:06:43Z,3440000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Above the Break 3,24+ Center,,,,352.0,,,,,,,,,,,,,,,,
354,PT00M00.00S,2025-02-12T02:06:33.6Z,2,REGULAR,period,end,[],0,,,1610612741,29,71,2025-02-12T02:06:33Z,3450000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT12M00.00S,2025-02-12T02:21:01.7Z,3,REGULAR,substitution,out,['startperiod'],1628975,,,1610612741,29,71,2025-02-12T02:21:48Z,3460000,False,,,0,,SUB out: J. Carter,[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT12M00.00S,2025-02-12T02:21:01.7Z,3,REGULAR,substitution,out,['startperiod'],1630172,,,1610612741,29,71,2025-02-12T02:21:48Z,3470000,False,,,0,,SUB out: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT12M00.00S,2025-02-12T02:21:01.7Z,3,REGULAR,substitution,in,['startperiod'],1630581,,,1610612741,29,71,2025-02-12T02:21:48Z,3480000,False,,,0,,SUB in: J. Giddey,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT12M00.00S,2025-02-12T02:21:01.7Z,3,REGULAR,substitution,in,['startperiod'],1630245,,,1610612741,29,71,2025-02-12T02:21:48Z,3490000,False,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT12M00.00S,2025-02-12T02:21:47.9Z,3,REGULAR,period,start,[],0,,,1610612741,29,71,2025-02-12T02:21:49Z,3500000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT11M38.00S,2025-02-12T02:22:08.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641824,88.78120893561103,48.03921568627451,1610612741,31,71,2025-02-12T02:22:13Z,3510000,False,-10.0,53.0,1,right,M. Buzelis driving floating bank Jump Shot (4 PTS) (A. Dosunmu 1 AST),"[1641824, 1630245]",1610612741.0,CHI,driving floating bank,,,Buzelis,M. Buzelis,,,,,In The Paint (Non-RA),0-8 Center,,5.39,Made,,,,,4.0,A. Dosunmu,1630245.0,1.0,,,,,,,,,
362,PT11M15.00S,2025-02-12T02:22:32.1Z,3,REGULAR,3pt,Jump Shot,[],202699,6.389618922470433,2.450980392156863,1610612765,31,74,2025-02-12T02:22:36Z,3530000,False,238.0,8.0,1,left,T. Harris 3PT  (14 PTS) (T. Hardaway Jr. 3 AST),"[202699, 203501]",1610612765.0,DET,,,,Harris,T. Harris,,,,,Right Corner 3,24+ Right,,23.78,Made,,,,,14.0,T. Hardaway Jr.,203501.0,3.0,,,,,,,,,
364,PT10M55.00S,2025-02-12T02:22:51.9Z,3,REGULAR,3pt,Jump Shot,[],1630581,95.48291721419186,2.941176470588235,1610612741,31,74,2025-02-12T02:22:56Z,3550000,False,-235.0,-10.0,1,right,MISS J. Giddey 3PT,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Left Corner 3,24+ Left,,23.55,Missed,,,,,,,,,,,,,,,,,
365,PT10M52.00S,2025-02-12T02:22:54.9Z,3,REGULAR,rebound,defensive,[],202699,,,1610612765,31,74,2025-02-12T02:22:56Z,3560000,False,,,0,,T. Harris REBOUND (Off:0 Def:3),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Left Corner 3,24+ Left,,,,364.0,3.0,3.0,0.0,,,,,,,,,,,,,
366,PT10M42.00S,2025-02-12T02:23:04.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631105,5.995400788436268,51.470588235294116,1610612765,31,76,2025-02-12T02:23:08Z,3570000,False,-7.0,4.0,1,left,J. Duren driving Layup (2 PTS),[1631105],1610612765.0,DET,driving,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,0.84,Made,,,,,2.0,,,,,,,,,,,,
367,PT10M34.00S,2025-02-12T02:23:13.4Z,3,REGULAR,3pt,Jump Shot,[],202696,67.23061760840999,57.35294117647059,1610612741,31,76,2025-02-12T02:23:16Z,3580000,False,37.0,256.0,1,right,MISS N. Vučević 25' 3PT,[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Center,,25.81,Missed,,,,,,,,,,,,,,,,,
368,PT10M32.00S,2025-02-12T02:23:15.4Z,3,REGULAR,rebound,defensive,[],1641709,,,1610612765,31,76,2025-02-12T02:23:16Z,3590000,False,,,0,,A. Thompson REBOUND (Off:0 Def:3),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Center,,,,367.0,3.0,3.0,0.0,,,,,,,,,,,,,
369,PT10M26.00S,2025-02-12T02:23:21.5Z,3,REGULAR,3pt,Jump Shot,[],203501,19.267411300919843,4.901960784313726,1610612765,31,79,2025-02-12T02:23:25Z,3600000,False,225.0,129.0,1,left,T. Hardaway Jr. 25' 3PT  (3 PTS) (A. Thompson 2 AST),"[203501, 1641709]",1610612765.0,DET,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Right Center,,25.96,Made,,,,,3.0,A. Thompson,1641709.0,2.0,,,,,,,,,
371,PT10M25.00S,2025-02-12T02:23:27.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,31,79,2025-02-12T02:23:27Z,3620000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT10M13.00S,2025-02-12T02:26:32.0Z,3,REGULAR,3pt,Jump Shot,[],1630581,73.53810775295663,15.931372549019606,1610612741,34,79,2025-02-12T02:26:44Z,3630000,False,-170.0,196.0,1,right,J. Giddey 25' 3PT  (7 PTS) (A. Dosunmu 2 AST),"[1630581, 1630245]",1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Left Center,,25.98,Made,,,,,7.0,A. Dosunmu,1630245.0,2.0,,,,,,,,,
374,PT09M43.00S,2025-02-12T02:27:01.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631105,7.835085413929041,50.245098039215684,1610612765,34,81,2025-02-12T02:27:07Z,3650000,False,-1.0,21.0,1,left,J. Duren driving Layup (4 PTS),[1631105],1610612765.0,DET,driving,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,2.11,Made,,,,,4.0,,,,,,,,,,,,
375,PT09M25.00S,2025-02-12T02:27:18.7Z,3,REGULAR,3pt,Jump Shot,[],1641824,94.95729303547962,97.05882352941177,1610612741,37,81,2025-02-12T02:27:22Z,3660000,False,235.0,-5.0,1,right,M. Buzelis 3PT  (7 PTS) (C. White 2 AST),"[1641824, 1629632]",1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Right Corner 3,24+ Right,,23.54,Made,,,,,7.0,C. White,1629632.0,2.0,,,,,,,,,
377,PT09M07.00S,2025-02-12T02:27:36.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630595,10.988830486202366,46.07843137254902,1610612765,37,83,2025-02-12T02:27:40Z,3680000,False,20.0,51.0,1,left,C. Cunningham driving floating Jump Shot (13 PTS),[1630595],1610612765.0,DET,driving floating,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,,5.44,Made,,,,,13.0,,,,,,,,,,,,
379,PT08M42.00S,2025-02-12T02:28:18.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629632,82.21090670170827,35.78431372549019,1610612741,39,83,2025-02-12T02:28:35Z,3700000,False,-71.0,115.0,1,right,C. White 13' fadeaway Jump Shot (5 PTS),[1629632],1610612741.0,CHI,fadeaway,,,White,C. White,,,,,In The Paint (Non-RA),8-16 Left,,13.49,Made,,,,,5.0,,,,,,,,,,,,
380,PT08M29.00S,2025-02-12T02:28:31.7Z,3,REGULAR,3pt,Jump Shot,[],202699,24.78646517739816,85.7843137254902,1610612765,39,83,2025-02-12T02:28:38Z,3710000,False,-179.0,180.0,1,left,MISS T. Harris 25' 3PT,[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Left Center,,25.41,Missed,,,,,,,,,,,,,,,,,
381,PT08M29.00S,2025-02-12T02:28:31.7Z,3,REGULAR,rebound,offensive,[],1631105,,,1610612765,39,83,2025-02-12T02:28:38Z,3720000,False,,,0,,J. Duren REBOUND (Off:2 Def:5),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Left Center,,,,380.0,7.0,5.0,2.0,,,,,,,,,,,,,
382,PT08M21.00S,2025-02-12T02:28:39.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202699,5.863994743758213,48.03921568627451,1610612765,39,85,2025-02-12T02:29:11Z,3730000,False,10.0,3.0,1,left,T. Harris Layup (16 PTS) (J. Duren 2 AST),"[202699, 1631105]",1610612765.0,DET,,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,,1.01,Made,,,,,16.0,J. Duren,1631105.0,2.0,,,,,,,,,
384,PT08M10.00S,2025-02-12T02:28:50.4Z,3,REGULAR,3pt,Jump Shot,[],1641824,95.48291721419186,95.83333333333334,1610612741,42,85,2025-02-12T02:28:54Z,3750000,False,229.0,-10.0,1,right,M. Buzelis 3PT  (10 PTS) (J. Giddey 2 AST),"[1641824, 1630581]",1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Right Corner 3,24+ Right,,22.94,Made,,,,,10.0,J. Giddey,1630581.0,2.0,,,,,,,,,
386,PT07M55.00S,2025-02-12T02:29:06.6Z,3,REGULAR,3pt,Jump Shot,[],203501,32.933639947437584,55.63725490196079,1610612765,42,85,2025-02-12T02:29:10Z,3770000,False,-28.0,257.0,1,left,MISS T. Hardaway Jr. 25' 3PT,[203501],1610612765.0,DET,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Center,,25.86,Missed,,,,,,,,,,,,,,,,,
387,PT07M55.00S,2025-02-12T02:29:06.6Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612741,42,85,2025-02-12T02:29:10Z,3780000,False,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Above the Break 3,24+ Center,,,,386.0,,,,,,,,,,,,,,,,
389,PT07M55.00S,2025-02-12T02:29:11.4Z,3,REGULAR,substitution,out,[],1630245,,,1610612741,42,85,2025-02-12T02:29:16Z,3800000,False,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT07M55.00S,2025-02-12T02:29:11.4Z,3,REGULAR,substitution,in,[],1628989,,,1610612741,42,85,2025-02-12T02:29:16Z,3810000,False,,,0,,SUB in: K. Huerter,[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT07M36.00S,2025-02-12T02:29:37.3Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],202696,90.75229960578186,49.50980392156863,1610612741,44,85,2025-02-12T02:29:41Z,3820000,False,-2.0,34.0,1,right,N. Vučević driving Hook (6 PTS),[202696],1610612741.0,CHI,driving,,,Vučević,N. Vučević,,,,,Restricted Area,0-8 Center,,3.45,Made,,,,,6.0,,,,,,,,,,,,
392,PT07M22.00S,2025-02-12T02:29:50.9Z,3,REGULAR,3pt,Jump Shot,[],202699,18.347568988173457,6.61764705882353,1610612765,44,85,2025-02-12T02:29:54Z,3830000,False,217.0,120.0,1,left,MISS T. Harris 24' 3PT,[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Right Center,,24.79,Missed,,,,,,,,,,,,,,,,,
393,PT07M20.00S,2025-02-12T02:29:52.9Z,3,REGULAR,rebound,defensive,[],1630581,,,1610612741,44,85,2025-02-12T02:29:54Z,3840000,False,,,0,,J. Giddey REBOUND (Off:1 Def:3),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Right Center,,,,392.0,4.0,3.0,1.0,,,,,,,,,,,,,
395,PT07M11.00S,2025-02-12T02:30:14.2Z,3,REGULAR,3pt,Jump Shot,[],1629632,70.90998685939553,21.07843137254902,1610612741,44,85,2025-02-12T02:30:19Z,3860000,False,-145.0,221.0,1,right,MISS C. White 26' step back 3PT,[1629632],1610612741.0,CHI,step back,,,White,C. White,,,,,Above the Break 3,24+ Left Center,,26.4,Missed,,,,,,,,,,,,,,,,,
396,PT07M07.00S,2025-02-12T02:30:18.2Z,3,REGULAR,rebound,defensive,[],1630595,,,1610612765,44,85,2025-02-12T02:30:19Z,3870000,False,,,0,,C. Cunningham REBOUND (Off:0 Def:6),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Left Center,,,,395.0,6.0,6.0,0.0,,,,,,,,,,,,,
397,PT07M02.00S,2025-02-12T02:30:23.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",202699,5.601182654402102,48.529411764705884,1610612765,44,87,2025-02-12T02:30:28Z,3880000,False,7.0,0.0,1,left,T. Harris running DUNK (18 PTS) (A. Thompson 3 AST),"[202699, 1641709]",1610612765.0,DET,running,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,,0.74,Made,,,,,18.0,A. Thompson,1641709.0,3.0,,,,,,,,,
399,PT06M50.00S,2025-02-12T02:30:34.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,93.9060446780552,51.71568627450981,1610612741,46,87,2025-02-12T02:30:38Z,3900000,False,9.0,5.0,1,right,J. Giddey driving Layup (9 PTS),[1630581],1610612741.0,CHI,driving,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,0.98,Made,,,,,9.0,,,,,,,,,,,,
400,PT06M36.00S,2025-02-12T02:30:50.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,8.360709592641262,57.107843137254896,1610612765,46,87,2025-02-12T02:30:54Z,3910000,False,-36.0,26.0,1,left,MISS T. Harris fadeaway Shot,[202699],1610612765.0,DET,fadeaway,,,Harris,T. Harris,,,,,In The Paint (Non-RA),0-8 Center,,4.41,Missed,,,,,,,,,,,,,,,,,
401,PT06M36.00S,2025-02-12T02:30:52.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612765,46,87,2025-02-12T02:30:52Z,3920000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,400.0,,,,,,,,,,,,,,,,
403,PT06M30.00S,2025-02-12T02:31:12.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630595,6.915243101182654,51.225490196078425,1610612765,46,87,2025-02-12T02:31:16Z,3940000,False,-6.0,13.0,1,left,MISS C. Cunningham Layup - blocked,"[1630595, 1630581]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,,1.39,Missed,,,,,,,,,,,Giddey,1630581.0,,,,,
404,PT06M30.00S,2025-02-12T02:31:12.3Z,3,REGULAR,block,,[],1630581,,,1610612765,46,87,2025-02-12T02:31:14Z,3950000,False,,,0,,J. Giddey BLOCK (1 BLK),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
405,PT06M27.00S,2025-02-12T02:31:15.3Z,3,REGULAR,rebound,defensive,[],1628989,,,1610612741,46,87,2025-02-12T02:31:16Z,3960000,False,,,0,,K. Huerter REBOUND (Off:2 Def:3),[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,Restricted Area,0-8 Center,,,,403.0,5.0,3.0,2.0,,,,,,,,,,,,,
406,PT06M24.00S,2025-02-12T02:31:16.9Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1641824,94.82588699080158,49.754901960784316,1610612741,48,87,2025-02-12T02:31:21Z,3970000,False,-1.0,-4.0,1,right,M. Buzelis running DUNK (12 PTS) (K. Huerter 2 AST),"[1641824, 1628989]",1610612741.0,CHI,running,,,Buzelis,M. Buzelis,,,,,Restricted Area,0-8 Center,,0.41,Made,,,,,12.0,K. Huerter,1628989.0,2.0,,,,,,,,,
408,PT06M08.00S,2025-02-12T02:31:33.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631105,14.011169513797633,44.6078431372549,1610612765,48,87,2025-02-12T02:32:45Z,3990000,False,27.0,79.0,1,left,MISS J. Duren 8' driving floating Shot,[1631105],1610612765.0,DET,driving floating,,,Duren,J. Duren,,,,,In The Paint (Non-RA),8-16 Center,,8.37,Missed,,,,,,,,,,,,,,,,,
409,PT06M06.00S,2025-02-12T02:31:35.9Z,3,REGULAR,rebound,defensive,[],1630581,,,1610612741,48,87,2025-02-12T02:31:36Z,4000000,False,,,0,,J. Giddey REBOUND (Off:1 Def:4),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),8-16 Center,,,,408.0,5.0,4.0,1.0,,,,,,,,,,,,,
410,PT06M01.00S,2025-02-12T02:31:40.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",202696,93.77463863337714,51.470588235294116,1610612741,50,87,2025-02-12T02:31:46Z,4010000,False,7.0,6.0,1,right,N. Vučević running Layup (8 PTS) (M. Buzelis 1 AST),"[202696, 1641824]",1610612741.0,CHI,running,,,Vučević,N. Vučević,,,,,Restricted Area,0-8 Center,,0.95,Made,,,,,8.0,M. Buzelis,1641824.0,1.0,,,,,,,,,
412,PT06M01.00S,2025-02-12T02:31:44.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,50,87,2025-02-12T02:31:44Z,4030000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT06M01.00S,2025-02-12T02:34:38.0Z,3,REGULAR,substitution,out,[],203501,,,1610612765,50,87,2025-02-12T02:34:41Z,4040000,False,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612765.0,DET,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT06M01.00S,2025-02-12T02:34:38.0Z,3,REGULAR,substitution,in,[],1627736,,,1610612765,50,87,2025-02-12T02:34:41Z,4050000,False,,,0,,SUB in: M. Beasley,[1627736],1610612765.0,DET,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT05M49.00S,2025-02-12T02:34:50.2Z,3,REGULAR,turnover,bad pass,[],1641709,,,1610612765,50,87,2025-02-12T02:34:53Z,4060000,False,,,0,,A. Thompson bad pass TURNOVER (2 TO),"[1641709, 1630581]",1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Right Center,2.0,,,,,,,,,,,Giddey,1630581.0,,,,,,,
416,PT05M49.00S,2025-02-12T02:34:50.2Z,3,REGULAR,steal,,[],1630581,,,1610612741,50,87,2025-02-12T02:34:52Z,4070000,False,,,0,,J. Giddey STEAL (1 STL),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
417,PT05M41.00S,2025-02-12T02:34:57.5Z,3,REGULAR,turnover,bad pass,[],1630581,,,1610612741,50,87,2025-02-12T02:35:00Z,4080000,False,,,0,,J. Giddey bad pass TURNOVER (2 TO),"[1630581, 202699]",1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,2.0,,,,,,,,,,,Harris,202699.0,,,,,,,
418,PT05M41.00S,2025-02-12T02:34:57.5Z,3,REGULAR,steal,,[],202699,,,1610612765,50,87,2025-02-12T02:42:39Z,4090000,False,,,0,,T. Harris STEAL (2 STL),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
419,PT05M32.00S,2025-02-12T02:35:06.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630595,29.77989487516426,23.774509803921568,1610612765,50,90,2025-02-12T02:35:10Z,4100000,False,131.0,227.0,1,left,C. Cunningham 26' 3PT pullup (16 PTS),[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Right Center,,26.25,Made,,,,,16.0,,,,,,,,,,,,
