actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
335,PT11M09.00S,2025-01-26T02:21:17.0Z,3,REGULAR,rebound,defensive,[],1630172,,,1610612741,55,60,2025-01-26T02:21:19Z,3300000,False,,,0,,P. Williams REBOUND (Off:0 Def:3),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Right Center,,,,,334.0,3.0,3.0,0.0,,,,,,,,,,,,
336,PT11M05.00S,2025-01-26T02:21:21.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630172,94.03745072273325,46.32352941176471,1610612741,55,60,2025-01-26T02:21:28Z,3310000,False,-18.0,4.0,1,right,MISS P. Williams running Layup,[1630172],1610612741.0,CHI,running,,,Williams,P. Williams,,,,,Restricted Area,0-8 Center,,,1.87,Missed,,,,,,,,,,,,,,,,
337,PT11M03.00S,2025-01-26T02:21:23.8Z,3,REGULAR,rebound,defensive,[],1626162,,,1610612755,55,60,2025-01-26T02:21:28Z,3320000,False,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:7),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,,,336.0,7.0,7.0,0.0,,,,,,,,,,,,
338,PT11M00.00S,2025-01-26T02:21:30.1Z,3,REGULAR,turnover,out-of-bounds,[],1630178,,,1610612755,55,60,2025-01-26T02:21:36Z,3330000,False,,,0,,T. Maxey lost ball out-of-bounds TURNOVER (3 TO),[1630178],1610612755.0,PHI,lost ball,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),8-16 Center,1627964.0,3.0,,,,,,,,,,,,,,,,,,
339,PT10M45.00S,2025-01-26T02:21:46.7Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",202696,90.3580814717477,41.911764705882355,1610612741,57,60,2025-01-26T02:24:10Z,3340000,False,-40.0,38.0,1,right,N. Vučević driving floating Jump Shot (12 PTS),[202696],1610612741.0,CHI,driving floating,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),0-8 Center,,,5.55,Made,,,,,,,12.0,,,,,,,,,
340,PT10M30.00S,2025-01-26T02:22:02.2Z,3,REGULAR,3pt,Jump Shot,[],1626162,33.196452036793694,57.35294117647059,1610612755,57,60,2025-01-26T02:22:06Z,3350000,False,-37.0,260.0,1,left,MISS K. Oubre Jr. 26' 3PT,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Center,,,26.21,Missed,,,,,,,,,,,,,,,,
341,PT10M28.00S,2025-01-26T02:22:04.2Z,3,REGULAR,rebound,defensive,[],203897,,,1610612741,57,60,2025-01-26T02:22:06Z,3360000,False,,,0,,Z. LaVine REBOUND (Off:0 Def:5),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Center,,,,,340.0,5.0,5.0,0.0,,,,,,,,,,,,
342,PT10M16.00S,2025-01-26T02:22:16.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203897,92.32917214191852,44.11764705882353,1610612741,59,60,2025-01-26T02:22:22Z,3370000,False,-29.0,20.0,1,right,Z. LaVine driving floating Jump Shot (16 PTS),[203897],1610612741.0,CHI,driving floating,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,,,3.53,Made,,,,,,,16.0,,,,,,,,,
343,PT10M03.00S,2025-01-26T02:22:30.4Z,3,REGULAR,3pt,Jump Shot,[],201569,30.436925098554536,19.362745098039216,1610612755,59,60,2025-01-26T02:22:34Z,3380000,False,153.0,234.0,1,left,MISS E. Gordon 27' 3PT,[201569],1610612755.0,PHI,,,,Gordon,E. Gordon,,,,,Above the Break 3,24+ Right Center,,,27.94,Missed,,,,,,,,,,,,,,,,
344,PT09M59.00S,2025-01-26T02:22:34.4Z,3,REGULAR,rebound,defensive,[],1630581,,,1610612741,59,60,2025-01-26T02:22:34Z,3390000,False,,,0,,J. Giddey REBOUND (Off:2 Def:3),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Right Center,,,,,343.0,5.0,3.0,2.0,,,,,,,,,,,,
345,PT09M52.00S,2025-01-26T02:22:40.8Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630581,93.51182654402102,48.28431372549019,1610612741,59,60,2025-01-26T02:25:32Z,3400000,False,-9.0,8.0,1,right,MISS J. Giddey running Layup,[1630581],1610612741.0,CHI,running,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,1.21,Missed,,,,,,,,,,,,,,,,
346,PT09M50.00S,2025-01-26T02:22:42.8Z,3,REGULAR,rebound,offensive,[],1630581,,,1610612741,59,60,2025-01-26T02:25:32Z,3410000,False,,,0,,J. Giddey REBOUND (Off:3 Def:3),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,,,345.0,6.0,3.0,3.0,,,,,,,,,,,,
347,PT09M49.00S,2025-01-26T02:22:43.4Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630172,70.25295663600527,19.852941176470587,1610612741,59,60,2025-01-26T02:22:47Z,3420000,False,-151.0,227.0,1,right,MISS P. Williams 27' 3PT,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Left Center,,,27.26,Missed,,,,,,,,,,,,,,,,
348,PT09M46.00S,2025-01-26T02:22:46.4Z,3,REGULAR,rebound,defensive,[],1626162,,,1610612755,59,60,2025-01-26T02:22:47Z,3430000,False,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:8),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Left Center,,,,,347.0,8.0,8.0,0.0,,,,,,,,,,,,
349,PT09M37.00S,2025-01-26T02:22:57.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,8.623521681997373,48.28431372549019,1610612755,59,60,2025-01-26T02:23:04Z,3440000,False,9.0,29.0,1,left,MISS T. Maxey driving Layup - blocked,"[1630178, 202696]",1610612755.0,PHI,driving,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,,2.99,Missed,,,,,Vučević,202696.0,,,,,,,,,,
350,PT09M37.00S,2025-01-26T02:22:57.4Z,3,REGULAR,block,,[],202696,,,1610612755,59,60,2025-01-26T02:22:59Z,3450000,False,,,0,,N. Vučević BLOCK (1 BLK),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
351,PT09M37.00S,2025-01-26T02:22:57.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612755,59,60,2025-01-26T02:23:04Z,3460000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Restricted Area,0-8 Center,,,,,349.0,,,,,,,,,,,,,,,
353,PT09M27.00S,2025-01-26T02:23:20.4Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1626162,10.726018396846255,2.941176470588235,1610612755,59,60,2025-01-26T02:23:24Z,3480000,False,235.0,48.0,1,left,MISS K. Oubre Jr. 24' 3PT,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Right Corner 3,24+ Right,,,24.02,Missed,,,,,,,,,,,,,,,,
354,PT09M25.00S,2025-01-26T02:23:22.4Z,3,REGULAR,rebound,defensive,[],1630581,,,1610612741,59,60,2025-01-26T02:23:24Z,3490000,False,,,0,,J. Giddey REBOUND (Off:3 Def:4),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Right Corner 3,24+ Right,,,,,353.0,7.0,4.0,3.0,,,,,,,,,,,,
355,PT09M19.00S,2025-01-26T02:23:29.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203897,69.85873850197109,69.36274509803921,1610612741,59,60,2025-01-26T02:27:14Z,3500000,False,97.0,231.0,1,right,MISS Z. LaVine 25' running 3PT,[203897],1610612741.0,CHI,running,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Right Center,,,25.03,Missed,,,,,,,,,,,,,,,,
356,PT09M17.00S,2025-01-26T02:23:31.8Z,3,REGULAR,rebound,defensive,[],1627824,,,1610612755,59,60,2025-01-26T02:23:33Z,3510000,False,,,0,,G. Yabusele REBOUND (Off:1 Def:2),[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,Above the Break 3,24+ Right Center,,,,,355.0,3.0,2.0,1.0,,,,,,,,,,,,
357,PT08M59.00S,2025-01-26T02:23:50.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642348,9.280551905387648,46.81372549019608,1610612755,59,60,2025-01-26T02:23:54Z,3520000,False,16.0,35.0,1,left,MISS J. Edwards driving floating Shot - blocked,"[1642348, 202696]",1610612755.0,PHI,driving floating,,,Edwards,J. Edwards,,,,,Restricted Area,0-8 Center,,,3.82,Missed,,,,,Vučević,202696.0,,,,,,,,,,
358,PT08M59.00S,2025-01-26T02:23:50.0Z,3,REGULAR,block,,[],202696,,,1610612755,59,60,2025-01-26T02:23:52Z,3530000,False,,,0,,N. Vučević BLOCK (2 BLK),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
359,PT08M55.00S,2025-01-26T02:23:54.0Z,3,REGULAR,rebound,offensive,[],1626162,,,1610612755,59,60,2025-01-26T02:23:54Z,3540000,False,,,0,,K. Oubre Jr. REBOUND (Off:1 Def:8),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,,,357.0,9.0,8.0,1.0,,,,,,,,,,,,
360,PT08M53.00S,2025-01-26T02:23:54.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626162,7.835085413929041,49.50980392156863,1610612755,59,62,2025-01-26T02:28:25Z,3550000,False,2.0,21.0,1,left,K. Oubre Jr. driving Layup (8 PTS),[1626162],1610612755.0,PHI,driving,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,2.12,Made,,,,,,,8.0,,,,,,,,,
362,PT08M45.00S,2025-01-26T02:24:24.0Z,3,REGULAR,3pt,Jump Shot,[],203897,94.30026281208936,2.696078431372549,1610612741,62,62,2025-01-26T02:24:28Z,3570000,False,-237.0,1.0,1,right,Z. LaVine 3PT  (19 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Left Corner 3,24+ Left,,,23.65,Made,,,,,,,19.0,,,,,,,,,
363,PT08M32.00S,2025-01-26T02:24:37.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626162,8.360709592641262,48.03921568627451,1610612755,62,62,2025-01-26T02:25:02Z,3580000,False,10.0,26.0,1,left,MISS K. Oubre Jr. floating Shot,[1626162],1610612755.0,PHI,floating,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,2.79,Missed,,,,,,,,,,,,,,,,
364,PT08M32.00S,2025-01-26T02:24:46.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612755,62,62,2025-01-26T02:24:46Z,3590000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Restricted Area,0-8 Center,,,,,363.0,,,,,,,,,,,,,,,
365,PT08M32.00S,2025-01-26T02:24:47.1Z,3,REGULAR,foul,personal,[],1630172,,,1610612755,62,62,2025-01-26T02:24:56Z,3600000,False,,,0,,P. Williams loose ball personal FOUL (1 PF),"[1630172, 1626162]",1610612741.0,CHI,loose ball,,,Williams,P. Williams,,,,,Restricted Area,0-8 Center,1627964.0,,,,,,,,,,,,,,1.0,0.0,Oubre Jr.,1626162.0,,
367,PT08M21.00S,2025-01-26T02:25:13.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630178,7.046649145860711,46.07843137254902,1610612755,62,64,2025-01-26T02:25:17Z,3620000,False,20.0,14.0,1,left,T. Maxey driving Layup (22 PTS),[1630178],1610612755.0,PHI,driving,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,,2.39,Made,,,,,,,22.0,,,,,,,,,
368,PT08M03.00S,2025-01-26T02:25:31.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,92.32917214191852,35.78431372549019,1610612741,64,64,2025-01-26T02:25:38Z,3630000,False,-71.0,20.0,1,right,N. Vučević 7' floating Jump Shot (14 PTS) (P. Williams 3 AST),"[202696, 1630172]",1610612741.0,CHI,floating,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),0-8 Center,,,7.38,Made,,,,,,,14.0,P. Williams,1630172.0,3.0,,,,,,
370,PT07M47.00S,2025-01-26T02:25:47.0Z,3,REGULAR,3pt,Jump Shot,[],201569,32.276609724047304,59.55882352941176,1610612755,64,67,2025-01-26T02:25:51Z,3650000,False,-48.0,251.0,1,left,E. Gordon 25' 3PT  (8 PTS) (T. Maxey 6 AST),"[201569, 1630178]",1610612755.0,PHI,,,,Gordon,E. Gordon,,,,,Above the Break 3,24+ Center,,,25.54,Made,,,,,,,8.0,T. Maxey,1630178.0,6.0,,,,,,
372,PT07M28.00S,2025-01-26T02:26:06.9Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630172,92.46057818659659,49.01960784313725,1610612741,64,67,2025-01-26T02:30:47Z,3670000,False,-5.0,18.0,1,right,MISS P. Williams driving Hook,[1630172],1610612741.0,CHI,driving,,,Williams,P. Williams,,,,,Restricted Area,0-8 Center,,,1.9,Missed,,,,,,,,,,,,,,,,
374,PT07M26.00S,2025-01-26T02:26:08.9Z,3,REGULAR,rebound,defensive,[],1626162,,,1610612755,64,67,2025-01-26T02:26:10Z,3690000,False,,,0,,K. Oubre Jr. REBOUND (Off:1 Def:9),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,,,372.0,10.0,9.0,1.0,,,,,,,,,,,,
375,PT07M24.00S,2025-01-26T02:26:10.7Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630178,28.33442838370565,19.852941176470587,1610612755,64,67,2025-01-26T02:26:15Z,3700000,False,151.0,214.0,1,left,MISS T. Maxey 26' running pullup 3PT,[1630178],1610612755.0,PHI,running pullup,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Right Center,,,26.16,Missed,,,,,,,,,,,,,,,,
376,PT07M20.00S,2025-01-26T02:26:14.2Z,3,REGULAR,rebound,offensive,[],1642348,,,1610612755,64,67,2025-01-26T02:26:14Z,3710000,False,,,0,,J. Edwards REBOUND (Off:2 Def:0),[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,Above the Break 3,24+ Right Center,,,,,375.0,2.0,0.0,2.0,,,,,,,,,,,,
377,PT07M11.00S,2025-01-26T02:26:23.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1626162,5.601182654402102,1.2254901960784315,1610612755,64,70,2025-01-26T02:26:27Z,3720000,False,244.0,0.0,1,left,K. Oubre Jr. 24' 3PT  (11 PTS) (T. Maxey 7 AST),"[1626162, 1630178]",1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Right Corner 3,24+ Right,,,24.39,Made,,,,,,,11.0,T. Maxey,1630178.0,7.0,,,,,,
379,PT07M10.00S,2025-01-26T02:26:29.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,64,70,2025-01-26T02:26:29Z,3740000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT07M10.00S,2025-01-26T02:29:14.8Z,3,REGULAR,substitution,out,[],1630172,,,1610612741,64,70,2025-01-26T02:29:22Z,3750000,False,,,0,,SUB out: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
381,PT07M10.00S,2025-01-26T02:29:14.8Z,3,REGULAR,substitution,out,[],1628366,,,1610612741,64,70,2025-01-26T02:29:22Z,3760000,False,,,0,,SUB out: L. Ball,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT07M10.00S,2025-01-26T02:29:14.8Z,3,REGULAR,substitution,in,[],1630245,,,1610612741,64,70,2025-01-26T02:29:22Z,3770000,False,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT07M10.00S,2025-01-26T02:29:14.8Z,3,REGULAR,substitution,in,[],1641824,,,1610612741,64,70,2025-01-26T02:29:22Z,3780000,False,,,0,,SUB in: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT06M53.00S,2025-01-26T02:29:45.4Z,3,REGULAR,2pt,Jump Shot,[],1630245,92.85479632063075,78.43137254901961,1610612741,64,70,2025-01-26T02:29:49Z,3790000,False,142.0,15.0,1,right,MISS A. Dosunmu 14' Jump Shot,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Mid-Range,8-16 Right,,,14.3,Missed,,,,,,,,,,,,,,,,
385,PT06M51.00S,2025-01-26T02:29:47.4Z,3,REGULAR,rebound,defensive,[],1627824,,,1610612755,64,70,2025-01-26T02:29:49Z,3800000,False,,,0,,G. Yabusele REBOUND (Off:1 Def:3),[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,Mid-Range,8-16 Right,,,,,384.0,4.0,3.0,1.0,,,,,,,,,,,,
386,PT06M42.00S,2025-01-26T02:29:56.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,7.046649145860711,48.77450980392157,1610612755,64,72,2025-01-26T02:29:59Z,3810000,False,6.0,14.0,1,left,T. Maxey driving Layup (24 PTS),[1630178],1610612755.0,PHI,driving,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,,1.5,Made,,,,,,,24.0,,,,,,,,,
387,PT06M33.00S,2025-01-26T02:30:09.6Z,3,REGULAR,foul,personal,['2freethrow'],1642348,,,1610612741,64,72,2025-01-26T02:30:29Z,3820000,False,,,0,,J. Edwards shooting personal FOUL (1 PF) (Vučević 2 FT),"[1642348, 202696]",1610612755.0,PHI,shooting,,,Edwards,J. Edwards,,,,,In The Paint (Non-RA),0-8 Center,1179.0,,,,,,,,,,,,,,1.0,0.0,Vučević,202696.0,,
389,PT06M33.00S,2025-01-26T02:30:35.3Z,3,REGULAR,freethrow,1 of 2,[],202696,,,1610612741,65,72,2025-01-26T02:30:35Z,3840000,False,,,0,,N. Vučević Free Throw 1 of 2 (15 PTS),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,,,,,,Made,,,,,,,15.0,,,,,,,,,
390,PT06M33.00S,2025-01-26T02:30:48.7Z,3,REGULAR,freethrow,2 of 2,[],202696,,,1610612741,66,72,2025-01-26T02:30:48Z,3850000,False,,,0,,N. Vučević Free Throw 2 of 2 (16 PTS),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,,,,,,Made,,,,,,,16.0,,,,,,,,,
391,PT06M16.00S,2025-01-26T02:31:07.5Z,3,REGULAR,3pt,Jump Shot,[],1630178,31.35676741130092,27.205882352941174,1610612755,66,72,2025-01-26T02:31:12Z,3860000,False,114.0,242.0,1,left,MISS T. Maxey 26' pullup 3PT,[1630178],1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Right Center,,,26.78,Missed,,,,,,,,,,,,,,,,
392,PT06M12.00S,2025-01-26T02:31:11.5Z,3,REGULAR,rebound,defensive,[],1630245,,,1610612741,66,72,2025-01-26T02:31:12Z,3870000,False,,,0,,A. Dosunmu REBOUND (Off:1 Def:1),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Right Center,,,,,391.0,2.0,1.0,1.0,,,,,,,,,,,,
393,PT05M59.00S,2025-01-26T02:31:27.6Z,3,REGULAR,turnover,out-of-bounds,[],1641824,,,1610612741,66,72,2025-01-26T02:31:33Z,3880000,False,,,0,,M. Buzelis step out-of-bounds TURNOVER (2 TO),[1641824],1610612741.0,CHI,step,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Right,1179.0,2.0,,,,,,,,,,,,,,,,,,
394,PT05M43.00S,2025-01-26T02:31:55.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1642348,25.443495400788436,15.196078431372548,1610612755,66,72,2025-01-26T02:32:00Z,3890000,False,174.0,187.0,1,left,MISS J. Edwards 25' 3PT,[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,Above the Break 3,24+ Right Center,,,25.52,Missed,,,,,,,,,,,,,,,,
395,PT05M41.00S,2025-01-26T02:31:57.7Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612741,66,72,2025-01-26T02:32:35Z,3900000,False,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,394.0,,,,,,,,,,,,,,,
397,PT05M34.00S,2025-01-26T02:32:18.7Z,3,REGULAR,foul,personal,['2freethrow'],1642348,,,1610612741,66,72,2025-01-26T02:32:25Z,3920000,False,,,0,,J. Edwards shooting personal FOUL (2 PF) (LaVine 2 FT),"[1642348, 203897]",1610612755.0,PHI,shooting,,,Edwards,J. Edwards,,,,,Restricted Area,0-8 Center,1179.0,,,,,,,,,,,,,,2.0,0.0,LaVine,203897.0,,
399,PT05M34.00S,2025-01-26T02:32:53.4Z,3,REGULAR,freethrow,1 of 2,[],203897,,,1610612741,67,72,2025-01-26T02:32:53Z,3940000,False,,,0,,Z. LaVine Free Throw 1 of 2 (20 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,Made,,,,,,,20.0,,,,,,,,,
400,PT05M34.00S,2025-01-26T02:32:56.8Z,3,REGULAR,substitution,out,[],1642348,,,1610612741,67,72,2025-01-26T02:33:07Z,3950000,False,,,0,,SUB out: J. Edwards,[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT05M34.00S,2025-01-26T02:32:56.8Z,3,REGULAR,substitution,out,[],1627824,,,1610612741,67,72,2025-01-26T02:33:07Z,3960000,False,,,0,,SUB out: G. Yabusele,[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT05M34.00S,2025-01-26T02:32:56.8Z,3,REGULAR,substitution,in,[],1641741,,,1610612741,67,72,2025-01-26T02:33:07Z,3970000,False,,,0,,SUB in: R. Council IV,[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT05M34.00S,2025-01-26T02:32:56.8Z,3,REGULAR,substitution,in,[],1641737,,,1610612741,67,72,2025-01-26T02:33:07Z,3980000,False,,,0,,SUB in: A. Bona,[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT05M34.00S,2025-01-26T02:32:53.4Z,3,REGULAR,freethrow,2 of 2,[],203897,,,1610612741,67,72,2025-01-26T02:33:21Z,3990000,False,,,0,,MISS Z. LaVine Free Throw 2 of 2,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
405,PT05M31.00S,2025-01-26T02:32:56.4Z,3,REGULAR,rebound,defensive,[],1626162,,,1610612755,67,72,2025-01-26T02:33:21Z,4000000,False,,,0,,K. Oubre Jr. REBOUND (Off:1 Def:10),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,404.0,11.0,10.0,1.0,,,,,,,,,,,,
406,PT05M17.00S,2025-01-26T02:33:33.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,7.5722733245729295,47.794117647058826,1610612755,67,74,2025-01-26T02:33:37Z,4010000,False,11.0,19.0,1,left,K. Oubre Jr. driving Layup (13 PTS) (T. Maxey 8 AST),"[1626162, 1630178]",1610612755.0,PHI,driving,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,2.17,Made,,,,,,,13.0,T. Maxey,1630178.0,8.0,,,,,,
408,PT05M03.00S,2025-01-26T02:33:47.9Z,3,REGULAR,3pt,Jump Shot,[],1630581,93.38042049934296,3.6764705882352944,1610612741,70,74,2025-01-26T02:33:52Z,4030000,False,-232.0,10.0,1,right,J. Giddey 3PT  (7 PTS) (N. Vučević 2 AST),"[1630581, 202696]",1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Left Corner 3,24+ Left,,,23.18,Made,,,,,,,7.0,N. Vučević,202696.0,2.0,,,,,,
410,PT04M42.00S,2025-01-26T02:34:08.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641741,7.835085413929041,45.588235294117645,1610612755,70,74,2025-01-26T02:34:14Z,4050000,False,22.0,21.0,1,left,MISS R. Council IV driving reverse Layup,[1641741],1610612755.0,PHI,driving reverse,,,Council IV,R. Council IV,,,,,Restricted Area,0-8 Center,,,3.06,Missed,,,,,,,,,,,,,,,,
411,PT04M40.00S,2025-01-26T02:34:10.8Z,3,REGULAR,rebound,defensive,[],1641824,,,1610612741,70,74,2025-01-26T02:34:14Z,4060000,False,,,0,,M. Buzelis REBOUND (Off:0 Def:2),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Restricted Area,0-8 Center,,,,,410.0,2.0,2.0,0.0,,,,,,,,,,,,
412,PT04M32.00S,2025-01-26T02:34:18.7Z,3,REGULAR,3pt,Jump Shot,[],203897,68.80749014454665,62.99019607843137,1610612741,70,74,2025-01-26T02:35:16Z,4070000,False,65.0,241.0,1,right,MISS Z. LaVine 24' pullup 3PT,[203897],1610612741.0,CHI,pullup,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Center,,,24.93,Missed,,,,,,,,,,,,,,,,
413,PT04M30.00S,2025-01-26T02:34:20.8Z,3,REGULAR,rebound,offensive,[],1641824,,,1610612741,70,74,2025-01-26T02:34:20Z,4080000,False,,,0,,M. Buzelis REBOUND (Off:1 Def:2),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Center,,,,,412.0,3.0,2.0,1.0,,,,,,,,,,,,
414,PT04M23.00S,2025-01-26T02:34:28.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630245,93.9060446780552,46.81372549019608,1610612741,72,74,2025-01-26T02:34:32Z,4090000,False,-16.0,5.0,1,right,A. Dosunmu cutting Layup (2 PTS) (N. Vučević 3 AST),"[1630245, 202696]",1610612741.0,CHI,cutting,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,,,1.66,Made,,,,,,,2.0,N. Vučević,202696.0,3.0,,,,,,
