actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
344,PT10M18.00S,2025-04-12T01:21:18.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641763,92.59198423127464,43.872549019607845,1610612741,68,48,2025-04-12T01:25:23Z,3330000,False,-31.0,17.0,1,right,J. Phillips driving Layup (13 PTS) (N. Vučević 6 AST),"[1641763, 202696]",1610612741.0,CHI,driving,,,Phillips,J. Phillips,,,,,Restricted Area,0-8 Center,3.51,Made,,,,,13.0,N. Vučević,202696.0,6.0,,,,,,,,,,
346,PT09M52.00S,2025-04-12T01:21:44.0Z,3,REGULAR,3pt,Jump Shot,[],1642273,7.5722733245729295,93.87254901960785,1610612764,68,48,2025-04-12T01:21:49Z,3350000,False,-219.0,19.0,1,left,MISS K. George step back 3PT,[1642273],1610612764.0,WAS,step back,,,George,K. George,,,,,Left Corner 3,24+ Left,22.02,Missed,,,,,,,,,,,,,,,,,,
347,PT09M50.00S,2025-04-12T01:21:46.0Z,3,REGULAR,rebound,defensive,[],1641824,,,1610612741,68,48,2025-04-12T01:21:49Z,3360000,False,,,0,,M. Buzelis REBOUND (Off:0 Def:2),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Left Corner 3,24+ Left,,,346.0,2.0,2.0,0.0,,,,,,,,,,,,,,
348,PT09M41.00S,2025-04-12T01:21:56.2Z,3,REGULAR,2pt,Jump Shot,[],1629632,80.76544021024968,25.98039215686275,1610612741,70,48,2025-04-12T01:27:51Z,3370000,False,-120.0,128.0,1,right,C. White 17' pullup Jump Shot (12 PTS) (N. Vučević 7 AST),"[1629632, 202696]",1610612741.0,CHI,pullup,,,White,C. White,,,,,Mid-Range,16-24 Left Center,17.57,Made,,,,,12.0,N. Vučević,202696.0,7.0,,,,,,,,,,
349,PT09M40.00S,2025-04-12T01:22:01.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,70,48,2025-04-12T01:22:01Z,3380000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT09M28.00S,2025-04-12T01:25:08.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642259,16.507884362680684,38.48039215686275,1610612764,70,48,2025-04-12T01:28:06Z,3390000,False,58.0,103.0,1,left,MISS A. Sarr 11' turnaround fadeaway Shot,[1642259],1610612764.0,WAS,turnaround fadeaway,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),8-16 Center,11.77,Missed,,,,,,,,,,,,,,,,,,
353,PT09M25.00S,2025-04-12T01:25:11.9Z,3,REGULAR,rebound,defensive,[],1641824,,,1610612741,70,48,2025-04-12T01:25:13Z,3400000,False,,,0,,M. Buzelis REBOUND (Off:0 Def:3),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,In The Paint (Non-RA),8-16 Center,,,352.0,3.0,3.0,0.0,,,,,,,,,,,,,,
354,PT09M09.00S,2025-04-12T01:25:27.9Z,3,REGULAR,2pt,Jump Shot,[],202696,93.77463863337714,73.0392156862745,1610612741,70,48,2025-04-12T01:25:37Z,3410000,False,115.0,6.0,1,right,MISS N. Vučević 11' Jump Shot,[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Mid-Range,8-16 Right,11.54,Missed,,,,,,,,,,,,,,,,,,
355,PT09M08.00S,2025-04-12T01:25:28.9Z,3,REGULAR,rebound,defensive,[],1642267,,,1610612764,70,48,2025-04-12T01:25:59Z,3420000,False,,,0,,B. Carrington REBOUND (Off:0 Def:4),[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Mid-Range,8-16 Right,,,354.0,4.0,4.0,0.0,,,,,,,,,,,,,,
356,PT09M08.00S,2025-04-12T01:25:39.3Z,3,REGULAR,foul,personal,['1freethrow'],1628989,,,1610612764,70,48,2025-04-12T01:26:07Z,3430000,False,,,0,,K. Huerter transition take personal FOUL (1 PF) (Carrington 1 FT),"[1628989, 1642267]",1610612741.0,CHI,transition take,,,Huerter,K. Huerter,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202027.0,,,,,,1.0,0.0,Carrington,1642267.0
358,PT09M08.00S,2025-04-12T01:26:08.0Z,3,REGULAR,freethrow,1 of 1,['fastbreak'],1642267,,,1610612764,70,49,2025-04-12T01:26:08Z,3450000,False,,,0,,B. Carrington transition take Free Throw 1 of 1 (3 PTS),[1642267],1610612764.0,WAS,transition take,,,Carrington,B. Carrington,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
359,PT08M54.00S,2025-04-12T01:26:30.6Z,3,REGULAR,turnover,bad pass,[],1630551,,,1610612764,70,49,2025-04-12T01:26:34Z,3460000,False,,,0,,J. Champagnie bad pass TURNOVER (2 TO),"[1630551, 1641763]",1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,2.0,,,Phillips,1641763.0,,,,
360,PT08M54.00S,2025-04-12T01:26:30.6Z,3,REGULAR,steal,,[],1641763,,,1610612741,70,49,2025-04-12T01:26:32Z,3470000,False,,,0,,J. Phillips STEAL (1 STL),[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
361,PT08M53.00S,2025-04-12T01:26:39.7Z,3,REGULAR,foul,personal,['2freethrow'],1642273,,,1610612741,70,49,2025-04-12T01:26:52Z,3480000,False,,,0,,K. George shooting personal FOUL (2 PF) (Phillips 2 FT),"[1642273, 1641763]",1610612764.0,WAS,shooting,,,George,K. George,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202027.0,,,,,,2.0,0.0,Phillips,1641763.0
363,PT08M53.00S,2025-04-12T01:27:08.7Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1641763,,,1610612741,71,49,2025-04-12T01:27:08Z,3500000,False,,,0,,J. Phillips Free Throw 1 of 2 (14 PTS),[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,,,,Made,,,,,14.0,,,,,,,,,,,,,
364,PT08M53.00S,2025-04-12T01:27:20.9Z,3,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1641763,,,1610612741,72,49,2025-04-12T01:27:20Z,3510000,False,,,0,,J. Phillips Free Throw 2 of 2 (15 PTS),[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,,,,Made,,,,,15.0,,,,,,,,,,,,,
365,PT08M39.00S,2025-04-12T01:27:36.9Z,3,REGULAR,3pt,Jump Shot,[],1630551,5.601182654402102,95.34313725490196,1610612764,72,52,2025-04-12T01:27:41Z,3520000,False,-227.0,0.0,1,left,J. Champagnie 3PT  (14 PTS) (K. George 2 AST),"[1630551, 1642273]",1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Left Corner 3,24+ Left,22.67,Made,,,,,14.0,K. George,1642273.0,2.0,,,,,,,,,,
368,PT08M26.00S,2025-04-12T01:27:57.4Z,3,REGULAR,turnover,backcourt,[],1628989,,,1610612741,72,52,2025-04-12T01:28:05Z,3550000,False,,,0,,K. Huerter backcourt TURNOVER (2 TO),[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Center,,,,,,,,,,,202027.0,2.0,,,,,,,,
369,PT08M16.00S,2025-04-12T01:28:16.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630551,4.28712220762155,94.85294117647058,1610612764,72,52,2025-04-12T01:28:20Z,3560000,False,-224.0,-12.0,1,left,MISS J. Champagnie 3PT,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Left Corner 3,24+ Left,22.46,Missed,,,,,,,,,,,,,,,,,,
370,PT08M13.00S,2025-04-12T01:28:19.4Z,3,REGULAR,rebound,defensive,[],1629632,,,1610612741,72,52,2025-04-12T01:28:20Z,3570000,False,,,0,,C. White REBOUND (Off:1 Def:5),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Left Corner 3,24+ Left,,,369.0,6.0,5.0,1.0,,,,,,,,,,,,,,
371,PT08M03.00S,2025-04-12T01:28:29.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641763,92.06636005256242,51.470588235294116,1610612741,72,52,2025-04-12T01:28:33Z,3580000,False,7.0,22.0,1,right,MISS J. Phillips cutting Layup,[1641763],1610612741.0,CHI,cutting,,,Phillips,J. Phillips,,,,,Restricted Area,0-8 Center,2.33,Missed,,,,,,,,,,,,,,,,,,
373,PT08M02.00S,2025-04-12T01:28:30.1Z,3,REGULAR,rebound,offensive,[],1641763,,,1610612741,72,52,2025-04-12T01:33:04Z,3600000,False,,,0,,J. Phillips REBOUND (Off:2 Def:4),[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,Restricted Area,0-8 Center,,,371.0,6.0,4.0,2.0,,,,,,,,,,,,,,
374,PT08M02.00S,2025-04-12T01:28:33.2Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1641763,94.40999984741211,50.0,1610612741,74,52,2025-04-12T01:33:10Z,3610000,False,0.0,0.0,1,right,J. Phillips putback Layup (17 PTS),[1641763],1610612741.0,CHI,putback,,,Phillips,J. Phillips,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,17.0,,,,,,,,,,,,,
375,PT07M46.00S,2025-04-12T01:28:46.6Z,3,REGULAR,2pt,Jump Shot,[],1642267,25.04927726675427,38.48039215686275,1610612764,74,54,2025-04-12T01:33:58Z,3620000,False,58.0,183.0,1,left,B. Carrington 19' Jump Shot (5 PTS) (A. Sarr 3 AST),"[1642267, 1642259]",1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Mid-Range,16-24 Center,19.19,Made,,,,,5.0,A. Sarr,1642259.0,3.0,,,,,,,,,,
377,PT07M45.00S,2025-04-12T01:28:51.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,74,54,2025-04-12T01:28:51Z,3640000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT07M33.00S,2025-04-12T01:32:03.3Z,3,REGULAR,3pt,Jump Shot,[],1641824,69.59592641261499,22.058823529411764,1610612741,74,54,2025-04-12T01:32:07Z,3650000,False,-140.0,233.0,1,right,MISS M. Buzelis 27' 3PT,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Left Center,27.19,Missed,,,,,,,,,,,,,,,,,,
380,PT07M31.00S,2025-04-12T01:32:05.3Z,3,REGULAR,rebound,defensive,[],1630551,,,1610612764,74,54,2025-04-12T01:32:07Z,3660000,False,,,0,,J. Champagnie REBOUND (Off:3 Def:4),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,,,379.0,7.0,4.0,3.0,,,,,,,,,,,,,,
381,PT07M25.00S,2025-04-12T01:32:11.5Z,3,REGULAR,2pt,Jump Shot,[],1642259,20.318659658344284,24.754901960784316,1610612764,74,56,2025-04-12T01:34:25Z,3670000,False,126.0,138.0,1,left,A. Sarr 18' Jump Shot (7 PTS) (B. Carrington 9 AST),"[1642259, 1642267]",1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Mid-Range,16-24 Right Center,18.74,Made,,,,,7.0,B. Carrington,1642267.0,9.0,,,,,,,,,,
383,PT07M12.00S,2025-04-12T01:32:24.7Z,3,REGULAR,3pt,Jump Shot,[],1641763,93.24901445466492,2.450980392156863,1610612741,77,56,2025-04-12T01:32:28Z,3690000,False,-238.0,11.0,1,right,J. Phillips 3PT  (20 PTS) (M. Buzelis 3 AST),"[1641763, 1641824]",1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,Left Corner 3,24+ Left,23.8,Made,,,,,20.0,M. Buzelis,1641824.0,3.0,,,,,,,,,,
385,PT06M56.00S,2025-04-12T01:32:40.1Z,3,REGULAR,3pt,Jump Shot,[],1642259,31.61957950065703,68.38235294117648,1610612764,77,56,2025-04-12T01:32:45Z,3710000,False,-92.0,245.0,1,left,MISS A. Sarr 26' 3PT,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Above the Break 3,24+ Left Center,26.14,Missed,,,,,,,,,,,,,,,,,,
386,PT06M53.00S,2025-04-12T01:32:43.1Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,77,56,2025-04-12T01:32:45Z,3720000,False,,,0,,N. Vučević REBOUND (Off:3 Def:6),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Left Center,,,385.0,9.0,6.0,3.0,,,,,,,,,,,,,,
387,PT06M43.00S,2025-04-12T01:32:54.7Z,3,REGULAR,3pt,Jump Shot,[],1628989,66.83639947437582,50.49019607843137,1610612741,77,56,2025-04-12T01:35:36Z,3730000,False,2.0,259.0,1,right,MISS K. Huerter 25' pullup 3PT,[1628989],1610612741.0,CHI,pullup,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Center,25.92,Missed,,,,,,,,,,,,,,,,,,
388,PT06M40.00S,2025-04-12T01:32:57.7Z,3,REGULAR,rebound,offensive,[],1641824,,,1610612741,77,56,2025-04-12T01:35:36Z,3740000,False,,,0,,M. Buzelis REBOUND (Off:1 Def:3),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Center,,,387.0,4.0,3.0,1.0,,,,,,,,,,,,,,
389,PT06M30.00S,2025-04-12T01:33:07.9Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],202696,91.27792378449409,32.35294117647059,1610612741,77,56,2025-04-12T01:36:17Z,3750000,False,-88.0,29.0,1,right,MISS N. Vučević 9' turnaround fadeaway Shot,[202696],1610612741.0,CHI,turnaround fadeaway,,,Vučević,N. Vučević,,,,,Mid-Range,8-16 Left,9.3,Missed,,,,,,,,,,,,,,,,,,
390,PT06M27.00S,2025-04-12T01:33:10.9Z,3,REGULAR,rebound,offensive,[],1641824,,,1610612741,77,56,2025-04-12T01:36:17Z,3760000,False,,,0,,M. Buzelis REBOUND (Off:2 Def:3),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Mid-Range,8-16 Left,,,389.0,5.0,3.0,2.0,,,,,,,,,,,,,,
391,PT06M25.00S,2025-04-12T01:33:11.4Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1641824,92.85479632063075,50.49019607843137,1610612741,79,56,2025-04-12T01:33:16Z,3770000,False,2.0,15.0,1,right,M. Buzelis DUNK (8 PTS),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Restricted Area,0-8 Center,1.49,Made,,,,,8.0,,,,,,,,,,,,,
392,PT06M00.00S,2025-04-12T01:33:37.5Z,3,REGULAR,turnover,bad pass,[],1630551,,,1610612764,79,56,2025-04-12T01:33:42Z,3780000,False,,,0,,J. Champagnie bad pass TURNOVER (3 TO),"[1630551, 1628989]",1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,3.0,,,Huerter,1628989.0,,,,
393,PT06M00.00S,2025-04-12T01:33:37.5Z,3,REGULAR,steal,,[],1628989,,,1610612741,79,56,2025-04-12T01:33:39Z,3790000,False,,,0,,K. Huerter STEAL (2 STL),[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
394,PT05M54.00S,2025-04-12T01:33:42.3Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1641824,93.24901445466492,49.50980392156863,1610612741,81,56,2025-04-12T01:33:51Z,3800000,False,-2.0,11.0,1,right,M. Buzelis running alley-oop DUNK (10 PTS) (C. White 3 AST),"[1641824, 1629632]",1610612741.0,CHI,running alley-oop,,,Buzelis,M. Buzelis,,,,,Restricted Area,0-8 Center,1.13,Made,,,,,10.0,C. White,1629632.0,3.0,,,,,,,,,,
396,PT05M45.00S,2025-04-12T01:33:57.6Z,3,REGULAR,foul,personal,[],1641763,,,1610612764,81,56,2025-04-12T01:34:02Z,3820000,False,,,0,,J. Phillips personal FOUL (2 PF),"[1641763, 1642273]",1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,203591.0,,,,,,2.0,0.0,George,1642273.0
398,PT05M45.00S,2025-04-12T01:34:03.5Z,3,REGULAR,substitution,out,[],1629632,,,1610612764,81,56,2025-04-12T01:34:13Z,3840000,False,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT05M45.00S,2025-04-12T01:34:03.5Z,3,REGULAR,substitution,out,[],1642358,,,1610612764,81,56,2025-04-12T01:34:13Z,3850000,False,,,0,,SUB out: A. Johnson,[1642358],1610612764.0,WAS,,,,Johnson,A. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT05M45.00S,2025-04-12T01:34:03.5Z,3,REGULAR,substitution,in,[],1629659,,,1610612764,81,56,2025-04-12T01:34:13Z,3860000,False,,,0,,SUB in: T. Horton-Tucker,[1629659],1610612741.0,CHI,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT05M45.00S,2025-04-12T01:34:03.5Z,3,REGULAR,substitution,in,[],1641732,,,1610612764,81,56,2025-04-12T01:34:13Z,3870000,False,,,0,,SUB in: C. Jones,[1641732],1610612764.0,WAS,,,,Jones,C. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT05M36.00S,2025-04-12T01:34:29.5Z,3,REGULAR,3pt,Jump Shot,[],1642267,27.94021024967148,20.833333333333336,1610612764,81,59,2025-04-12T01:34:35Z,3880000,False,146.0,210.0,1,left,B. Carrington 25' 3PT step back (8 PTS) (K. George 3 AST),"[1642267, 1642273]",1610612764.0,WAS,step back,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Right Center,25.57,Made,,,,,8.0,K. George,1642273.0,3.0,,,,,,,,,,
404,PT05M21.00S,2025-04-12T01:34:44.3Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],202696,91.67214191852825,39.950980392156865,1610612741,81,59,2025-04-12T01:34:49Z,3900000,False,-50.0,26.0,1,right,MISS N. Vučević driving Hook - blocked,"[202696, 1642259]",1610612741.0,CHI,driving,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),0-8 Center,5.64,Missed,,,,,,,,,,,Sarr,1642259.0,,,,,,
405,PT05M21.00S,2025-04-12T01:34:44.3Z,3,REGULAR,block,,[],1642259,,,1610612741,81,59,2025-04-12T01:34:47Z,3910000,False,,,0,,A. Sarr BLOCK (1 BLK),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
406,PT05M19.00S,2025-04-12T01:34:46.3Z,3,REGULAR,rebound,defensive,[],1630551,,,1610612764,81,59,2025-04-12T01:40:07Z,3920000,False,,,0,,J. Champagnie REBOUND (Off:3 Def:5),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,In The Paint (Non-RA),0-8 Center,,,404.0,8.0,5.0,3.0,,,,,,,,,,,,,,
407,PT05M14.00S,2025-04-12T01:34:52.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641732,6.1268068331143235,55.14705882352941,1610612764,81,59,2025-04-12T01:34:58Z,3930000,False,-26.0,5.0,1,left,MISS C. Jones running reverse Layup - blocked,"[1641732, 1641824]",1610612764.0,WAS,running reverse,,,Jones,C. Jones,,,,,Restricted Area,0-8 Center,2.62,Missed,,,,,,,,,,,Buzelis,1641824.0,,,,,,
408,PT05M14.00S,2025-04-12T01:34:52.0Z,3,REGULAR,block,,[],1641824,,,1610612764,81,59,2025-04-12T01:34:54Z,3940000,False,,,0,,M. Buzelis BLOCK (2 BLK),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
409,PT05M13.00S,2025-04-12T01:34:53.0Z,3,REGULAR,rebound,defensive,[],1641824,,,1610612741,81,59,2025-04-12T01:41:14Z,3950000,False,,,0,,M. Buzelis REBOUND (Off:2 Def:4),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Restricted Area,0-8 Center,,,407.0,6.0,4.0,2.0,,,,,,,,,,,,,,
410,PT05M01.00S,2025-04-12T01:35:04.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629659,92.32917214191852,48.28431372549019,1610612741,83,59,2025-04-12T01:35:08Z,3960000,False,-9.0,20.0,1,right,T. Horton-Tucker driving finger roll Layup (10 PTS) (N. Vučević 8 AST),"[1629659, 202696]",1610612741.0,CHI,driving finger roll,,,Horton-Tucker,T. Horton-Tucker,,,,,Restricted Area,0-8 Center,2.14,Made,,,,,10.0,N. Vučević,202696.0,8.0,,,,,,,,,,
411,PT04M45.00S,2025-04-12T01:35:19.7Z,3,REGULAR,2pt,Jump Shot,[],1642267,22.946780551905388,60.29411764705882,1610612764,83,61,2025-04-12T01:35:23Z,3970000,False,-51.0,163.0,1,left,B. Carrington 17' turnaround fadeaway Jump Shot (10 PTS),[1642267],1610612764.0,WAS,turnaround fadeaway,,,Carrington,B. Carrington,,,,,Mid-Range,16-24 Center,17.11,Made,,,,,10.0,,,,,,,,,,,,,
412,PT04M30.00S,2025-04-12T01:35:35.0Z,3,REGULAR,3pt,Jump Shot,[],202696,66.96780551905388,36.51960784313725,1610612741,83,61,2025-04-12T01:35:39Z,3980000,False,-67.0,258.0,1,right,MISS N. Vučević 26' 3PT,[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Center,26.67,Missed,,,,,,,,,,,,,,,,,,
413,PT04M26.00S,2025-04-12T01:35:39.0Z,3,REGULAR,rebound,defensive,[],1630551,,,1610612764,83,61,2025-04-12T01:35:39Z,3990000,False,,,0,,J. Champagnie REBOUND (Off:3 Def:6),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Center,,,412.0,9.0,6.0,3.0,,,,,,,,,,,,,,
414,PT04M19.00S,2025-04-12T01:35:46.4Z,3,REGULAR,turnover,bad pass,[],1642267,,,1610612764,83,61,2025-04-12T01:35:51Z,4000000,False,,,0,,B. Carrington bad pass TURNOVER (3 TO),"[1642267, 1629659]",1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,3.0,,,Horton-Tucker,1629659.0,,,,
415,PT04M19.00S,2025-04-12T01:35:46.4Z,3,REGULAR,steal,,[],1629659,,,1610612741,83,61,2025-04-12T01:35:48Z,4010000,False,,,0,,T. Horton-Tucker STEAL (1 STL),[1629659],1610612741.0,CHI,,,,Horton-Tucker,T. Horton-Tucker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
416,PT04M13.00S,2025-04-12T01:35:52.8Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629659,92.9862023653088,47.30392156862745,1610612741,85,61,2025-04-12T01:44:28Z,4020000,False,-13.0,13.0,1,right,T. Horton-Tucker running reverse Layup (12 PTS),[1629659],1610612741.0,CHI,running reverse,,,Horton-Tucker,T. Horton-Tucker,,,,,Restricted Area,0-8 Center,1.9,Made,,,,,12.0,,,,,,,,,,,,,
417,PT04M13.00S,2025-04-12T01:35:57.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,85,61,2025-04-12T01:35:57Z,4030000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT04M13.00S,2025-04-12T01:37:16.5Z,3,REGULAR,substitution,out,[],1628989,,,1610612764,85,61,2025-04-12T01:37:38Z,4040000,False,,,0,,SUB out: K. Huerter,[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT04M13.00S,2025-04-12T01:37:16.5Z,3,REGULAR,substitution,out,[],1641824,,,1610612764,85,61,2025-04-12T01:37:38Z,4050000,False,,,0,,SUB out: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT04M13.00S,2025-04-12T01:37:16.5Z,3,REGULAR,substitution,out,[],1642273,,,1610612764,85,61,2025-04-12T01:37:38Z,4060000,False,,,0,,SUB out: K. George,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT04M13.00S,2025-04-12T01:37:16.5Z,3,REGULAR,substitution,in,[],1629632,,,1610612764,85,61,2025-04-12T01:37:38Z,4070000,False,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT04M13.00S,2025-04-12T01:37:16.5Z,3,REGULAR,substitution,in,[],1630172,,,1610612764,85,61,2025-04-12T01:37:38Z,4080000,False,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT04M13.00S,2025-04-12T01:37:16.5Z,3,REGULAR,substitution,in,[],1641774,,,1610612764,85,61,2025-04-12T01:37:38Z,4090000,False,,,0,,SUB in: T. Vukcevic,[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT04M03.00S,2025-04-12T01:38:07.4Z,3,REGULAR,3pt,Jump Shot,[],1642259,32.53942181340342,59.068627450980394,1610612764,85,61,2025-04-12T01:38:11Z,4100000,False,-45.0,253.0,1,left,MISS A. Sarr 25' 3PT,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Above the Break 3,24+ Center,25.74,Missed,,,,,,,,,,,,,,,,,,
425,PT04M00.00S,2025-04-12T01:38:10.4Z,3,REGULAR,rebound,defensive,[],1629632,,,1610612741,85,61,2025-04-12T01:38:11Z,4110000,False,,,0,,C. White REBOUND (Off:1 Def:6),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Center,,,424.0,7.0,6.0,1.0,,,,,,,,,,,,,,
426,PT03M44.00S,2025-04-12T01:38:29.0Z,3,REGULAR,turnover,traveling,[],1629632,,,1610612741,85,61,2025-04-12T01:38:34Z,4120000,False,,,0,,C. White traveling TURNOVER (2 TO),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,203591.0,2.0,,,,,,,,
