actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
364,PT09M59.00S,2021-11-04T00:20:43.2Z,3,REGULAR,rebound,defensive,[],1627734,,,1610612754,64,56,2021-11-04T00:20:44Z,3620000,,,0,,D. Sabonis REBOUND (Off:0 Def:2),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,363.0,,,,,2.0,2.0,0.0,,,,,,,,,
365,PT09M44.00S,2021-11-04T00:20:59.6Z,3,REGULAR,foul,personal,[],1629628,,,1610612754,64,56,2021-11-04T00:21:12Z,3630000,,,0,,R. Barrett personal FOUL (2 PF),"[1629628, 1626167]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,202049.0,2.0,0.0,Turner,1626167.0,,,,
367,PT09M40.00S,2021-11-04T00:21:21.6Z,3,REGULAR,3pt,Jump Shot,[],1626167,31.882391590013142,28.186274509803923,1610612754,67,56,2021-11-04T00:21:26Z,3650000,109.0,247.0,1,left,M. Turner 27' 3PT  (17 PTS) (M. Brogdon 5 AST),"[1626167, 1627763]",1610612754.0,IND,,,,Turner,M. Turner,,,,,27.02,Made,,,,17.0,M. Brogdon,1627763.0,5.0,,,,,,,,,,,,
369,PT09M20.00S,2021-11-04T00:21:40.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202689,82.7365308804205,55.63725490196079,1610612752,67,58,2021-11-04T00:21:47Z,3670000,28.0,110.0,1,right,K. Walker 11' step back Jump Shot (4 PTS),[202689],1610612752.0,NYK,step back,,,Walker,K. Walker,,,,,11.34,Made,,,,4.0,,,,,,,,,,,,,,,
370,PT09M00.00S,2021-11-04T00:22:00.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1627734,8.623521681997373,49.50980392156863,1610612754,67,58,2021-11-04T00:22:04Z,3680000,2.0,29.0,1,left,MISS D. Sabonis cutting DUNK,[1627734],1610612754.0,IND,cutting,,,Sabonis,D. Sabonis,,,,,2.87,Missed,,,,,,,,,,,,,,,,,,,
371,PT08M58.00S,2021-11-04T00:22:02.3Z,3,REGULAR,rebound,defensive,[],202689,,,1610612752,67,58,2021-11-04T00:22:04Z,3690000,,,0,,K. Walker REBOUND (Off:0 Def:3),[202689],1610612752.0,NYK,,,,Walker,K. Walker,,,,,,,,,370.0,,,,,3.0,3.0,0.0,,,,,,,,,
372,PT08M43.00S,2021-11-04T00:22:17.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,85.75886990801577,46.07843137254902,1610612752,67,58,2021-11-04T00:22:53Z,3700000,-20.0,81.0,1,right,MISS R. Barrett 8' pullup Shot - blocked,"[1629628, 1627747]",1610612752.0,NYK,pullup,,,Barrett,R. Barrett,,,,,8.37,Missed,LeVert,1627747.0,,,,,,,,,,,,,,,,,
373,PT08M43.00S,2021-11-04T00:22:17.5Z,3,REGULAR,block,,[],1627747,,,1610612752,67,58,2021-11-04T00:22:19Z,3710000,,,0,,C. LeVert BLOCK (2 BLK),[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT08M42.00S,2021-11-04T00:22:18.5Z,3,REGULAR,rebound,offensive,[],1629628,,,1610612752,67,58,2021-11-04T00:22:21Z,3720000,,,0,,R. Barrett REBOUND (Off:1 Def:2),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,372.0,,,,,3.0,2.0,1.0,,,,,,,,,
375,PT08M41.00S,2021-11-04T00:22:20.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629628,91.80354796320631,48.28431372549019,1610612752,67,60,2021-11-04T00:22:24Z,3730000,-9.0,25.0,1,right,R. Barrett putback Layup (13 PTS),[1629628],1610612752.0,NYK,putback,,,Barrett,R. Barrett,,,,,2.6,Made,,,,13.0,,,,,,,,,,,,,,,
376,PT08M26.00S,2021-11-04T00:22:34.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627763,6.652431011826544,51.9607843137255,1610612754,69,60,2021-11-04T00:22:40Z,3740000,-10.0,10.0,1,left,M. Brogdon driving reverse Layup (11 PTS),[1627763],1610612754.0,IND,driving reverse,,,Brogdon,M. Brogdon,,,,,1.4,Made,,,,11.0,,,,,,,,,,,,,,,
377,PT08M01.00S,2021-11-04T00:23:00.3Z,3,REGULAR,3pt,Jump Shot,[],202689,72.22404730617609,77.94117647058823,1610612752,69,60,2021-11-04T00:23:04Z,3750000,140.0,209.0,1,right,MISS K. Walker 25' pullup 3PT,[202689],1610612752.0,NYK,pullup,,,Walker,K. Walker,,,,,25.11,Missed,,,,,,,,,,,,,,,,,,,
378,PT07M58.00S,2021-11-04T00:23:03.3Z,3,REGULAR,rebound,defensive,[],1626167,,,1610612754,69,60,2021-11-04T00:23:04Z,3760000,,,0,,M. Turner REBOUND (Off:1 Def:6),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,377.0,,,,,7.0,6.0,1.0,,,,,,,,,
379,PT07M49.00S,2021-11-04T00:23:12.3Z,3,REGULAR,3pt,Jump Shot,[],1626167,26.10052562417871,85.7843137254902,1610612754,69,60,2021-11-04T00:23:16Z,3770000,-179.0,193.0,1,left,MISS M. Turner 26' 3PT,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,26.3,Missed,,,,,,,,,,,,,,,,,,,
380,PT07M44.00S,2021-11-04T00:23:17.3Z,3,REGULAR,rebound,defensive,[],203944,,,1610612752,69,60,2021-11-04T00:23:16Z,3780000,,,0,,J. Randle REBOUND (Off:3 Def:7),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,379.0,,,,,10.0,7.0,3.0,,,,,,,,,
381,PT07M40.00S,2021-11-04T00:23:20.8Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1629628,85.23324572930355,50.98039215686274,1610612752,69,60,2021-11-04T00:23:26Z,3790000,5.0,86.0,1,right,MISS R. Barrett 8' turnaround fadeaway Shot,[1629628],1610612752.0,NYK,turnaround fadeaway,,,Barrett,R. Barrett,,,,,8.64,Missed,,,,,,,,,,,,,,,,,,,
382,PT07M36.00S,2021-11-04T00:23:24.8Z,3,REGULAR,rebound,defensive,[],1626167,,,1610612754,69,60,2021-11-04T00:23:26Z,3800000,,,0,,M. Turner REBOUND (Off:1 Def:7),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,381.0,,,,,8.0,7.0,1.0,,,,,,,,,
383,PT07M26.00S,2021-11-04T00:23:34.0Z,3,REGULAR,2pt,Jump Shot,[],1630537,20.97568988173456,37.5,1610612754,69,60,2021-11-04T00:23:38Z,3810000,62.0,145.0,1,left,MISS C. Duarte 15' pullup Shot,[1630537],1610612754.0,IND,pullup,,,Duarte,C. Duarte,,,,,15.76,Missed,,,,,,,,,,,,,,,,,,,
384,PT07M23.00S,2021-11-04T00:23:37.0Z,3,REGULAR,rebound,defensive,[],202689,,,1610612752,69,60,2021-11-04T00:23:38Z,3820000,,,0,,K. Walker REBOUND (Off:0 Def:4),[202689],1610612752.0,NYK,,,,Walker,K. Walker,,,,,,,,,383.0,,,,,4.0,4.0,0.0,,,,,,,,,
385,PT07M21.00S,2021-11-04T00:23:46.4Z,3,REGULAR,foul,personal,['2freethrow'],1627763,,,1610612752,69,60,2021-11-04T00:24:00Z,3830000,,,0,,M. Brogdon shooting personal FOUL (1 PF) (Barrett 2 FT),"[1627763, 1629628]",1610612754.0,IND,shooting,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,1363.0,1.0,0.0,Barrett,1629628.0,,,,
387,PT07M21.00S,2021-11-04T00:24:12.3Z,3,REGULAR,instantreplay,request,[],0,,,1610612752,69,60,2021-11-04T00:26:01Z,3850000,,,0,,,[],,,support,,,,,,,,,,,,,,,,,,,,,202049.0,,,,,,,,Common Foul Upheld
388,PT07M21.00S,2021-11-04T00:26:42.4Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1629628,,,1610612752,69,61,2021-11-04T00:26:42Z,3860000,,,0,,R. Barrett Free Throw 1 of 2 (14 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,Made,,,,14.0,,,,,,,,,,,,,,,
389,PT07M21.00S,2021-11-04T00:26:52.7Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1629628,,,1610612752,69,62,2021-11-04T00:26:52Z,3870000,,,0,,R. Barrett Free Throw 2 of 2 (15 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,Made,,,,15.0,,,,,,,,,,,,,,,
390,PT07M14.00S,2021-11-04T00:27:03.8Z,3,REGULAR,foul,offensive,[],1627734,,,1610612754,69,62,2021-11-04T00:27:12Z,3880000,,,0,,D. Sabonis charge offensive FOUL (4 PF),"[1627734, 202689]",1610612754.0,IND,charge,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,1363.0,4.0,0.0,Walker,202689.0,,,,
392,PT07M14.00S,2021-11-04T00:27:03.8Z,3,REGULAR,turnover,offensive foul,[],1627734,,,1610612754,69,62,2021-11-04T00:27:03Z,3900000,,,0,,D. Sabonis offensive foul TURNOVER (4 TO),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,1363.0,,,,,4.0,,,
393,PT07M14.00S,2021-11-04T00:27:13.0Z,3,REGULAR,substitution,out,[],1627734,,,1610612752,69,62,2021-11-04T00:27:16Z,3910000,,,0,,SUB out: D. Sabonis,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT07M14.00S,2021-11-04T00:27:13.0Z,3,REGULAR,substitution,in,[],1628470,,,1610612752,69,62,2021-11-04T00:27:16Z,3920000,,,0,,SUB in: T. Craig,[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT07M03.00S,2021-11-04T00:27:36.9Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],202689,83.26215505913272,75.73529411764706,1610612752,69,62,2021-11-04T00:27:41Z,3930000,129.0,105.0,1,right,MISS K. Walker 16' pullup Shot,[202689],1610612752.0,NYK,pullup,,,Walker,K. Walker,,,,,16.6,Missed,,,,,,,,,,,,,,,,,,,
396,PT06M58.00S,2021-11-04T00:27:40.6Z,3,REGULAR,rebound,offensive,[],203095,,,1610612752,69,62,2021-11-04T00:27:40Z,3940000,,,0,,E. Fournier REBOUND (Off:2 Def:1),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,395.0,,,,,3.0,1.0,2.0,,,,,,,,,
397,PT06M49.00S,2021-11-04T00:27:50.2Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",203944,83.26215505913272,41.42156862745098,1610612752,69,64,2021-11-04T00:27:54Z,3950000,-43.0,105.0,1,right,J. Randle 11' turnaround fadeaway Jump Shot (11 PTS) (E. Fournier 3 AST),"[203944, 203095]",1610612752.0,NYK,turnaround fadeaway,,,Randle,J. Randle,,,,,11.32,Made,,,,11.0,E. Fournier,203095.0,3.0,,,,,,,,,,,,
399,PT06M31.00S,2021-11-04T00:28:07.6Z,3,REGULAR,3pt,Jump Shot,[],1627747,28.597240473061763,75.0,1610612754,69,64,2021-11-04T00:28:14Z,3970000,-125.0,216.0,1,left,MISS C. LeVert 24' pullup 3PT,[1627747],1610612754.0,IND,pullup,,,LeVert,C. LeVert,,,,,24.98,Missed,,,,,,,,,,,,,,,,,,,
400,PT06M26.00S,2021-11-04T00:28:12.6Z,3,REGULAR,rebound,offensive,[],1626167,,,1610612754,69,64,2021-11-04T00:28:14Z,3980000,,,0,,M. Turner REBOUND (Off:2 Def:7),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,399.0,,,,,9.0,7.0,2.0,,,,,,,,,
401,PT06M26.00S,2021-11-04T00:28:14.0Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1626167,5.590000152587891,50.0,1610612754,69,64,2021-11-04T00:28:24Z,3990000,0.0,0.0,1,left,MISS M. Turner putback Layup,[1626167],1610612754.0,IND,putback,,,Turner,M. Turner,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
402,PT06M26.00S,2021-11-04T00:28:14.0Z,3,REGULAR,rebound,defensive,[],203944,,,1610612752,69,64,2021-11-04T00:28:18Z,4000000,,,0,,J. Randle REBOUND (Off:3 Def:8),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,401.0,,,,,11.0,8.0,3.0,,,,,,,,,
403,PT06M16.00S,2021-11-04T00:28:23.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,90.75229960578186,44.36274509803921,1610612752,69,66,2021-11-04T00:28:29Z,4010000,-28.0,34.0,1,right,R. Barrett driving finger roll Layup (17 PTS),[1629628],1610612752.0,NYK,driving finger roll,,,Barrett,R. Barrett,,,,,4.45,Made,,,,17.0,,,,,,,,,,,,,,,
404,PT06M15.00S,2021-11-04T00:28:28.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,69,66,2021-11-04T00:28:28Z,4020000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT06M08.00S,2021-11-04T00:31:32.9Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612754,69,66,2021-11-04T00:31:32Z,4030000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT06M01.00S,2021-11-04T00:31:47.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,16.507884362680684,41.66666666666667,1610612754,71,66,2021-11-04T00:31:51Z,4040000,42.0,103.0,1,left,C. LeVert 11' driving floating Jump Shot (8 PTS),[1627747],1610612754.0,IND,driving floating,,,LeVert,C. LeVert,,,,,11.08,Made,,,,8.0,,,,,,,,,,,,,,,
407,PT05M47.00S,2021-11-04T00:32:07.7Z,3,REGULAR,foul,offensive,[],203095,,,1610612752,71,66,2021-11-04T00:32:15Z,4050000,,,0,,E. Fournier offensive FOUL (1 PF),"[203095, 1628470]",1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,1363.0,1.0,0.0,Craig,1628470.0,,,,
409,PT05M47.00S,2021-11-04T00:32:07.7Z,3,REGULAR,turnover,offensive foul,[],203095,,,1610612752,71,66,2021-11-04T00:32:07Z,4070000,,,0,,E. Fournier offensive foul TURNOVER (1 TO),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,1363.0,,,,,1.0,,,
410,PT05M36.00S,2021-11-04T00:32:30.4Z,3,REGULAR,foul,personal,['2freethrow'],1629628,,,1610612754,71,66,2021-11-04T00:32:39Z,4080000,,,0,,R. Barrett shooting personal FOUL (3 PF) (LeVert 2 FT),"[1629628, 1627747]",1610612752.0,NYK,shooting,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,1626302.0,3.0,0.0,LeVert,1627747.0,,,,
412,PT05M36.00S,2021-11-04T00:32:55.4Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1627747,,,1610612754,72,66,2021-11-04T00:32:55Z,4100000,,,0,,C. LeVert Free Throw 1 of 2 (9 PTS),[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,Made,,,,9.0,,,,,,,,,,,,,,,
413,PT05M36.00S,2021-11-04T00:33:00.5Z,3,REGULAR,substitution,out,[],1630537,,,1610612754,72,66,2021-11-04T00:33:08Z,4110000,,,0,,SUB out: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT05M36.00S,2021-11-04T00:33:00.5Z,3,REGULAR,substitution,in,[],203200,,,1610612754,72,66,2021-11-04T00:33:08Z,4120000,,,0,,SUB in: J. Holiday,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT05M36.00S,2021-11-04T00:33:19.0Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1627747,,,1610612754,73,66,2021-11-04T00:33:19Z,4130000,,,0,,C. LeVert Free Throw 2 of 2 (10 PTS),[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,Made,,,,10.0,,,,,,,,,,,,,,,
416,PT05M21.00S,2021-11-04T00:33:36.8Z,3,REGULAR,2pt,Jump Shot,[],203944,91.93495400788436,74.01960784313727,1610612752,73,66,2021-11-04T00:33:40Z,4140000,120.0,23.0,1,right,MISS J. Randle 12' turnaround fadeaway Shot,[203944],1610612752.0,NYK,turnaround fadeaway,,,Randle,J. Randle,,,,,12.23,Missed,,,,,,,,,,,,,,,,,,,
417,PT05M18.00S,2021-11-04T00:33:39.8Z,3,REGULAR,rebound,defensive,[],1626167,,,1610612754,73,66,2021-11-04T00:33:40Z,4150000,,,0,,M. Turner REBOUND (Off:2 Def:8),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,416.0,,,,,10.0,8.0,2.0,,,,,,,,,
418,PT04M59.00S,2021-11-04T00:33:59.0Z,3,REGULAR,3pt,Jump Shot,[],1627747,32.14520367936925,62.745098039215684,1610612754,76,66,2021-11-04T00:34:03Z,4160000,-64.0,250.0,1,left,C. LeVert 25' 3PT step back (13 PTS) (J. Holiday 1 AST),"[1627747, 203200]",1610612754.0,IND,step back,,,LeVert,C. LeVert,,,,,25.77,Made,,,,13.0,J. Holiday,203200.0,1.0,,,,,,,,,,,,
420,PT04M38.00S,2021-11-04T00:34:20.4Z,3,REGULAR,2pt,Jump Shot,[],203095,92.72339027595268,81.86274509803921,1610612752,76,68,2021-11-04T00:34:24Z,4180000,159.0,16.0,1,right,E. Fournier 16' pullup Jump Shot (12 PTS) (R. Barrett 3 AST),"[203095, 1629628]",1610612752.0,NYK,pullup,,,Fournier,E. Fournier,,,,,16.01,Made,,,,12.0,R. Barrett,1629628.0,3.0,,,,,,,,,,,,
422,PT04M25.00S,2021-11-04T00:34:35.6Z,3,REGULAR,foul,personal,['2freethrow'],1629628,,,1610612754,76,68,2021-11-04T00:34:41Z,4200000,,,0,,R. Barrett shooting personal FOUL (4 PF) (LeVert 2 FT),"[1629628, 1627747]",1610612752.0,NYK,shooting,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,202049.0,4.0,0.0,LeVert,1627747.0,,,,
424,PT04M25.00S,2021-11-04T00:35:04.8Z,3,REGULAR,freethrow,1 of 2,[],1627747,,,1610612754,76,68,2021-11-04T00:35:04Z,4220000,,,0,,MISS C. LeVert Free Throw 1 of 2,[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,Missed,,,,,,,,,,,,,,,,,,,
425,PT04M25.00S,2021-11-04T00:35:04.8Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612754,76,68,2021-11-04T00:35:04Z,4230000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,424.0,,,,,,,,,,,,,,,,
426,PT04M25.00S,2021-11-04T00:35:06.1Z,3,REGULAR,substitution,out,[],1629011,,,1610612754,76,68,2021-11-04T00:35:11Z,4240000,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT04M25.00S,2021-11-04T00:35:06.1Z,3,REGULAR,substitution,in,[],203457,,,1610612754,76,68,2021-11-04T00:35:11Z,4250000,,,0,,SUB in: N. Noel,[203457],1610612752.0,NYK,,,,Noel,N. Noel,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT04M25.00S,2021-11-04T00:35:04.8Z,3,REGULAR,freethrow,2 of 2,[],1627747,,,1610612754,76,68,2021-11-04T00:35:27Z,4260000,,,0,,MISS C. LeVert Free Throw 2 of 2,[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,Missed,,,,,,,,,,,,,,,,,,,
429,PT04M21.00S,2021-11-04T00:35:08.8Z,3,REGULAR,rebound,offensive,[],1628470,,,1610612754,76,68,2021-11-04T00:35:27Z,4270000,,,0,,T. Craig REBOUND (Off:4 Def:3),[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,428.0,,,,,7.0,3.0,4.0,,,,,,,,,
430,PT04M21.00S,2021-11-04T00:35:26.1Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628470,5.590000152587891,50.0,1610612754,78,68,2021-11-04T00:35:29Z,4280000,0.0,0.0,1,left,T. Craig tip Layup (12 PTS),[1628470],1610612754.0,IND,tip,,,Craig,T. Craig,,,,,0.0,Made,,,,12.0,,,,,,,,,,,,,,,
431,PT04M17.00S,2021-11-04T00:35:33.3Z,3,REGULAR,foul,personal,[],1627747,,,1610612752,78,68,2021-11-04T00:35:41Z,4290000,,,0,,C. LeVert take personal FOUL (2 PF),"[1627747, 202689]",1610612754.0,IND,take,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,1363.0,2.0,0.0,Walker,202689.0,,,,
433,PT04M17.00S,2021-11-04T00:35:43.8Z,3,REGULAR,substitution,out,[],1627747,,,1610612752,78,68,2021-11-04T00:35:46Z,4310000,,,0,,SUB out: C. LeVert,[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT04M17.00S,2021-11-04T00:35:43.8Z,3,REGULAR,substitution,in,[],1630537,,,1610612752,78,68,2021-11-04T00:35:46Z,4320000,,,0,,SUB in: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT04M06.00S,2021-11-04T00:35:59.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,84.44480946123521,34.31372549019608,1610612752,78,68,2021-11-04T00:36:06Z,4330000,-78.0,94.0,1,right,MISS R. Barrett 12' driving floating Shot,[1629628],1610612752.0,NYK,driving floating,,,Barrett,R. Barrett,,,,,12.22,Missed,,,,,,,,,,,,,,,,,,,
436,PT04M03.00S,2021-11-04T00:36:02.5Z,3,REGULAR,rebound,offensive,[],1629628,,,1610612752,78,68,2021-11-04T00:36:06Z,4340000,,,0,,R. Barrett REBOUND (Off:2 Def:2),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,435.0,,,,,4.0,2.0,2.0,,,,,,,,,
437,PT04M03.00S,2021-11-04T00:36:02.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629628,94.40999984741211,50.0,1610612752,78,68,2021-11-04T00:36:02Z,4350000,0.0,0.0,1,right,MISS R. Barrett tip Layup,[1629628],1610612752.0,NYK,tip,,,Barrett,R. Barrett,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
438,PT04M02.00S,2021-11-04T00:36:03.2Z,3,REGULAR,rebound,defensive,[],1626167,,,1610612754,78,68,2021-11-04T00:36:03Z,4360000,,,0,,M. Turner REBOUND (Off:2 Def:9),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,437.0,,,,,11.0,9.0,2.0,,,,,,,,,
439,PT04M01.00S,2021-11-04T00:36:09.5Z,3,REGULAR,foul,offensive,[],1628470,,,1610612754,78,68,2021-11-04T00:36:20Z,4370000,,,0,,T. Craig charge offensive FOUL (3 PF),"[1628470, 202689]",1610612754.0,IND,charge,,,Craig,T. Craig,,,,,,,,,,,,,,,,,1363.0,3.0,0.0,Walker,202689.0,,,,
441,PT04M01.00S,2021-11-04T00:36:09.5Z,3,REGULAR,turnover,offensive foul,[],1628470,,,1610612754,78,68,2021-11-04T00:36:09Z,4390000,,,0,,T. Craig offensive foul TURNOVER (1 TO),[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,1363.0,,,,,1.0,,,
442,PT04M01.00S,2021-11-04T00:36:20.7Z,3,REGULAR,substitution,out,[],202689,,,1610612752,78,68,2021-11-04T00:36:36Z,4400000,,,0,,SUB out: K. Walker,[202689],1610612752.0,NYK,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT04M01.00S,2021-11-04T00:36:20.7Z,3,REGULAR,substitution,out,[],203095,,,1610612752,78,68,2021-11-04T00:36:36Z,4410000,,,0,,SUB out: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT04M01.00S,2021-11-04T00:36:20.7Z,3,REGULAR,substitution,in,[],201565,,,1610612752,78,68,2021-11-04T00:36:36Z,4420000,,,0,,SUB in: D. Rose,[201565],1610612752.0,NYK,,,,Rose,D. Rose,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT04M01.00S,2021-11-04T00:36:20.7Z,3,REGULAR,substitution,in,[],202692,,,1610612752,78,68,2021-11-04T00:36:36Z,4430000,,,0,,SUB in: A. Burks,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT03M52.00S,2021-11-04T00:36:47.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201565,93.9060446780552,53.92156862745098,1610612752,78,68,2021-11-04T00:36:51Z,4440000,20.0,5.0,1,right,MISS D. Rose driving finger roll Layup - blocked,"[201565, 1626167]",1610612752.0,NYK,driving finger roll,,,Rose,D. Rose,,,,,2.02,Missed,Turner,1626167.0,,,,,,,,,,,,,,,,,
447,PT03M52.00S,2021-11-04T00:36:47.5Z,3,REGULAR,block,,[],1626167,,,1610612752,78,68,2021-11-04T00:36:49Z,4450000,,,0,,M. Turner BLOCK (2 BLK),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT03M49.00S,2021-11-04T00:36:50.5Z,3,REGULAR,rebound,defensive,[],203200,,,1610612754,78,68,2021-11-04T00:36:51Z,4460000,,,0,,J. Holiday REBOUND (Off:0 Def:2),[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,446.0,,,,,2.0,2.0,0.0,,,,,,,,,
449,PT03M41.00S,2021-11-04T00:36:58.5Z,3,REGULAR,turnover,backcourt,[],1630537,,,1610612754,78,68,2021-11-04T00:37:03Z,4470000,,,0,,C. Duarte backcourt TURNOVER (1 TO),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,1626302.0,,,,,1.0,,,
450,PT03M30.00S,2021-11-04T00:37:25.3Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1629628,77.08607095926413,32.35294117647059,1610612752,78,70,2021-11-04T00:37:29Z,4480000,-88.0,163.0,1,right,R. Barrett 18' pullup Jump Shot (19 PTS),[1629628],1610612752.0,NYK,pullup,,,Barrett,R. Barrett,,,,,18.52,Made,,,,19.0,,,,,,,,,,,,,,,
