actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
526,PT08M39.00S,2021-11-21T01:52:54.9Z,4,REGULAR,2pt,Jump Shot,[],1630230,14.4053876478318,71.81372549019608,1610612740,100,72,2021-11-21T01:53:00Z,5250000,-109.0,83.0,1,left,N. Marshall 13' pullup Jump Shot (4 PTS),[1630230],1610612740.0,NOP,pullup,,,Marshall,N. Marshall,,,,,13.7,Made,,,,,,,,4.0,,,,,,,,,,,
527,PT08M12.00S,2021-11-21T01:53:21.9Z,4,REGULAR,3pt,Jump Shot,[],202954,66.83639947437582,55.63725490196079,1610612754,100,72,2021-11-21T01:53:27Z,5260000,28.0,259.0,1,right,MISS B. Wanamaker 26' 3PT,[202954],1610612754.0,IND,,,,Wanamaker,B. Wanamaker,,,,,26.07,Missed,,,,,,,,,,,,,,,,,,,
528,PT08M08.00S,2021-11-21T01:53:25.9Z,4,REGULAR,rebound,defensive,[],1630631,,,1610612740,100,72,2021-11-21T01:53:27Z,5270000,,,0,,J. Alvarado REBOUND (Off:1 Def:1),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,527.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
529,PT08M03.00S,2021-11-21T01:53:30.8Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630230,15.588042049934298,2.450980392156863,1610612740,100,72,2021-11-21T01:53:38Z,5280000,238.0,94.0,1,left,MISS N. Marshall 25' 3PT,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,25.56,Missed,,,,,,,,,,,,,,,,,,,
530,PT08M00.00S,2021-11-21T01:53:33.8Z,4,REGULAR,rebound,defensive,[],203087,,,1610612754,100,72,2021-11-21T01:53:38Z,5290000,,,0,,J. Lamb REBOUND (Off:0 Def:1),[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,,529.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
531,PT08M00.00S,2021-11-21T01:53:40.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,100,72,2021-11-21T01:53:40Z,5300000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT08M00.00S,2021-11-21T01:55:35.0Z,4,REGULAR,substitution,out,[],1630537,,,1610612754,100,72,2021-11-21T01:56:21Z,5310000,,,0,,SUB out: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT08M00.00S,2021-11-21T01:55:35.0Z,4,REGULAR,substitution,in,[],1629103,,,1610612754,100,72,2021-11-21T01:56:21Z,5320000,,,0,,SUB in: K. Martin,[1629103],1610612754.0,IND,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT07M44.00S,2021-11-21T01:56:51.6Z,4,REGULAR,2pt,Jump Shot,[],1629103,79.97700394218134,30.14705882352941,1610612754,102,72,2021-11-21T01:56:56Z,5330000,-99.0,136.0,1,right,K. Martin 16' pullup Jump Shot (12 PTS),[1629103],1610612754.0,IND,pullup,,,Martin,K. Martin,,,,,16.82,Made,,,,,,,,12.0,,,,,,,,,,,
535,PT07M28.00S,2021-11-21T01:57:06.6Z,4,REGULAR,3pt,Jump Shot,[],1630530,30.699737187910642,78.43137254901961,1610612740,102,75,2021-11-21T01:57:11Z,5340000,-142.0,236.0,1,left,T. Murphy III 27' 3PT  (8 PTS) (N. Marshall 1 AST),"[1630530, 1630230]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,27.56,Made,,,,,,,,8.0,N. Marshall,1630230.0,1.0,,,,,,,,
537,PT07M10.00S,2021-11-21T01:57:25.9Z,4,REGULAR,2pt,Jump Shot,[],1629103,85.49605781865965,24.019607843137255,1610612754,102,75,2021-11-21T01:57:30Z,5360000,-130.0,84.0,1,right,MISS K. Martin 15' pullup Shot,[1629103],1610612754.0,IND,pullup,,,Martin,K. Martin,,,,,15.46,Missed,,,,,,,,,,,,,,,,,,,
538,PT07M06.00S,2021-11-21T01:57:29.9Z,4,REGULAR,rebound,offensive,[],1629048,,,1610612754,102,75,2021-11-21T01:57:30Z,5370000,,,0,,G. Bitadze REBOUND (Off:3 Def:0),[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,537.0,3.0,0.0,3.0,,,,,,,,,,,,,,,
539,PT07M04.00S,2021-11-21T01:57:30.7Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629048,94.03745072273325,49.01960784313725,1610612754,104,75,2021-11-21T01:57:36Z,5380000,-5.0,4.0,1,right,G. Bitadze driving DUNK (2 PTS),[1629048],1610612754.0,IND,driving,,,Bitadze,G. Bitadze,,,,,0.6,Made,,,,,,,,2.0,,,,,,,,,,,
540,PT06M48.00S,2021-11-21T01:57:47.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1630184,7.440867279894875,53.92156862745098,1610612740,104,77,2021-11-21T01:58:05Z,5390000,-20.0,17.0,1,left,K. Lewis Jr. driving finger roll Layup (11 PTS),[1630184],1610612740.0,NOP,driving finger roll,,,Lewis Jr.,K. Lewis Jr.,,,,,2.62,Made,,,,,,,,11.0,,,,,,,,,,,
541,PT06M48.00S,2021-11-21T01:57:56.8Z,4,REGULAR,violation,defensive goaltending,[],1629048,,,1610612740,104,77,2021-11-21T01:58:05Z,5400000,,,0,,G. Bitadze defensive goaltending VIOLATION,[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,1627961.0,,,,,
542,PT06M36.00S,2021-11-21T01:58:07.7Z,4,REGULAR,2pt,Jump Shot,[],203087,88.64980289093299,70.83333333333334,1610612754,106,77,2021-11-21T01:58:15Z,5410000,104.0,54.0,1,right,J. Lamb 11' pullup bank Jump Shot (2 PTS),[203087],1610612754.0,IND,pullup bank,,,Lamb,J. Lamb,,,,,11.75,Made,,,,,,,,2.0,,,,,,,,,,,
543,PT06M27.00S,2021-11-21T01:58:16.9Z,4,REGULAR,3pt,Jump Shot,[],1630631,31.488173455978973,56.61764705882353,1610612740,106,77,2021-11-21T01:58:21Z,5420000,-33.0,243.0,1,left,MISS J. Alvarado 24' 3PT,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,24.57,Missed,,,,,,,,,,,,,,,,,,,
544,PT06M23.00S,2021-11-21T01:58:20.9Z,4,REGULAR,rebound,defensive,[],203087,,,1610612754,106,77,2021-11-21T01:58:21Z,5430000,,,0,,J. Lamb REBOUND (Off:0 Def:2),[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,,543.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
545,PT06M11.00S,2021-11-21T01:58:33.1Z,4,REGULAR,3pt,Jump Shot,[],203087,67.49342969776609,43.872549019607845,1610612754,106,77,2021-11-21T01:58:38Z,5440000,-31.0,253.0,1,right,MISS J. Lamb 25' pullup 3PT,[203087],1610612754.0,IND,pullup,,,Lamb,J. Lamb,,,,,25.49,Missed,,,,,,,,,,,,,,,,,,,
546,PT06M09.00S,2021-11-21T01:58:35.1Z,4,REGULAR,rebound,defensive,[],1630230,,,1610612740,106,77,2021-11-21T01:58:38Z,5450000,,,0,,N. Marshall REBOUND (Off:1 Def:2),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,545.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
547,PT05M56.00S,2021-11-21T01:58:51.7Z,4,REGULAR,foul,personal,['2freethrow'],1629048,,,1610612740,106,77,2021-11-21T01:58:58Z,5460000,,,0,,G. Bitadze shooting personal FOUL (2 PF) (Marshall 2 FT),"[1629048, 1630230]",1610612754.0,IND,shooting,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,1627961.0,2.0,0.0,Marshall,1630230.0,
549,PT05M56.00S,2021-11-21T01:59:16.4Z,4,REGULAR,freethrow,1 of 2,[],1630230,,,1610612740,106,78,2021-11-21T01:59:16Z,5480000,,,0,,N. Marshall Free Throw 1 of 2 (5 PTS),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,Made,,,,,,,,5.0,,,,,,,,,,,
550,PT05M56.00S,2021-11-21T01:59:17.2Z,4,REGULAR,substitution,out,[],1629637,,,1610612740,106,78,2021-11-21T01:59:21Z,5490000,,,0,,SUB out: J. Hayes,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT05M56.00S,2021-11-21T01:59:17.2Z,4,REGULAR,substitution,in,[],1626195,,,1610612740,106,78,2021-11-21T01:59:21Z,5500000,,,0,,SUB in: W. Hernangomez,[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT05M56.00S,2021-11-21T01:59:40.7Z,4,REGULAR,freethrow,2 of 2,[],1630230,,,1610612740,106,79,2021-11-21T01:59:40Z,5510000,,,0,,N. Marshall Free Throw 2 of 2 (6 PTS),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,Made,,,,,,,,6.0,,,,,,,,,,,
553,PT05M40.00S,2021-11-21T01:59:58.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629048,87.20433639947439,42.40196078431372,1610612754,106,79,2021-11-21T02:00:04Z,5520000,-38.0,68.0,1,right,MISS G. Bitadze 7' driving floating bank Shot,[1629048],1610612754.0,IND,driving floating bank,,,Bitadze,G. Bitadze,,,,,7.77,Missed,,,,,,,,,,,,,,,,,,,
554,PT05M36.00S,2021-11-21T02:00:02.5Z,4,REGULAR,rebound,defensive,[],1630530,,,1610612740,106,79,2021-11-21T02:00:04Z,5530000,,,0,,T. Murphy III REBOUND (Off:0 Def:6),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,553.0,6.0,6.0,0.0,,,,,,,,,,,,,,,
555,PT05M30.00S,2021-11-21T02:00:07.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630230,7.178055190538765,45.588235294117645,1610612740,106,79,2021-11-21T02:00:15Z,5540000,22.0,15.0,1,left,MISS N. Marshall driving finger roll Layup - blocked,"[1630230, 1629048]",1610612740.0,NOP,driving finger roll,,,Marshall,N. Marshall,,,,,2.67,Missed,,,,,,,,,,,,Bitadze,1629048.0,,,,,,
556,PT05M30.00S,2021-11-21T02:00:07.3Z,4,REGULAR,block,,[],1629048,,,1610612740,106,79,2021-11-21T02:00:09Z,5550000,,,0,,G. Bitadze BLOCK (2 BLK),[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT05M27.00S,2021-11-21T02:00:10.3Z,4,REGULAR,rebound,defensive,[],203087,,,1610612754,106,79,2021-11-21T02:00:15Z,5560000,,,0,,J. Lamb REBOUND (Off:0 Def:3),[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,,555.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
558,PT05M21.00S,2021-11-21T02:00:16.4Z,4,REGULAR,3pt,Jump Shot,[],1629052,90.48948751642575,94.11764705882352,1610612754,106,79,2021-11-21T02:00:22Z,5570000,221.0,37.0,1,right,MISS O. Brissett 3PT,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,22.37,Missed,,,,,,,,,,,,,,,,,,,
559,PT05M17.00S,2021-11-21T02:00:20.4Z,4,REGULAR,rebound,defensive,[],1626195,,,1610612740,106,79,2021-11-21T02:00:22Z,5580000,,,0,,W. Hernangomez REBOUND (Off:0 Def:1),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,558.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
561,PT05M10.00S,2021-11-21T02:00:37.6Z,4,REGULAR,foul,personal,['2freethrow'],1629048,,,1610612740,106,79,2021-11-21T02:00:47Z,5600000,,,0,,G. Bitadze shooting personal FOUL (3 PF) (Lewis Jr. 2 FT),"[1629048, 1630184]",1610612754.0,IND,shooting,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,201639.0,3.0,0.0,Lewis Jr.,1630184.0,
563,PT05M10.00S,2021-11-21T02:00:57.9Z,4,REGULAR,freethrow,1 of 2,[],1630184,,,1610612740,106,79,2021-11-21T02:00:57Z,5620000,,,0,,MISS K. Lewis Jr. Free Throw 1 of 2,[1630184],1610612740.0,NOP,,,,Lewis Jr.,K. Lewis Jr.,,,,,,Missed,,,,,,,,,,,,,,,,,,,
564,PT05M10.00S,2021-11-21T02:00:57.9Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,106,79,2021-11-21T02:00:57Z,5630000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,563.0,,,,,,,,,,,,,,,,,,
565,PT05M10.00S,2021-11-21T02:01:14.1Z,4,REGULAR,freethrow,2 of 2,[],1630184,,,1610612740,106,80,2021-11-21T02:01:14Z,5640000,,,0,,K. Lewis Jr. Free Throw 2 of 2 (12 PTS),[1630184],1610612740.0,NOP,,,,Lewis Jr.,K. Lewis Jr.,,,,,,Made,,,,,,,,12.0,,,,,,,,,,,
566,PT04M57.00S,2021-11-21T02:01:30.3Z,4,REGULAR,2pt,Jump Shot,[],202954,76.2976346911958,51.71568627450981,1610612754,106,80,2021-11-21T02:01:39Z,5650000,9.0,170.0,1,right,MISS B. Wanamaker 17' pullup Shot,[202954],1610612754.0,IND,pullup,,,Wanamaker,B. Wanamaker,,,,,17.05,Missed,,,,,,,,,,,,,,,,,,,
567,PT04M53.00S,2021-11-21T02:01:33.5Z,4,REGULAR,rebound,defensive,[],1626195,,,1610612740,106,80,2021-11-21T02:01:33Z,5660000,,,0,,W. Hernangomez REBOUND (Off:0 Def:2),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,566.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
568,PT04M45.00S,2021-11-21T02:01:42.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626195,7.835085413929041,54.65686274509803,1610612740,106,80,2021-11-21T02:01:55Z,5670000,-23.0,21.0,1,left,MISS W. Hernangomez cutting finger roll Layup - blocked,"[1626195, 1629048]",1610612740.0,NOP,cutting finger roll,,,Hernangomez,W. Hernangomez,,,,,3.14,Missed,,,,,,,,,,,,Bitadze,1629048.0,,,,,,
569,PT04M45.00S,2021-11-21T02:01:42.1Z,4,REGULAR,block,,[],1629048,,,1610612740,106,80,2021-11-21T02:01:45Z,5680000,,,0,,G. Bitadze BLOCK (3 BLK),[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT04M41.00S,2021-11-21T02:01:46.1Z,4,REGULAR,rebound,defensive,[],203087,,,1610612754,106,80,2021-11-21T02:01:47Z,5690000,,,0,,J. Lamb REBOUND (Off:0 Def:4),[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,,568.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
571,PT04M38.00S,2021-11-21T02:01:48.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629103,92.72339027595268,53.67647058823529,1610612754,106,80,2021-11-21T02:01:52Z,5700000,18.0,16.0,1,right,MISS K. Martin Layup,[1629103],1610612754.0,IND,,,,Martin,K. Martin,,,,,2.43,Missed,,,,,,,,,,,,,,,,,,,
572,PT04M36.00S,2021-11-21T02:01:50.1Z,4,REGULAR,rebound,defensive,[],1630184,,,1610612740,106,80,2021-11-21T02:01:52Z,5710000,,,0,,K. Lewis Jr. REBOUND (Off:0 Def:3),[1630184],1610612740.0,NOP,,,,Lewis Jr.,K. Lewis Jr.,,,,,,,571.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
573,PT04M30.00S,2021-11-21T02:01:56.5Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1626195,5.995400788436268,50.0,1610612740,106,82,2021-11-21T02:02:02Z,5720000,0.0,4.0,1,left,W. Hernangomez DUNK (2 PTS) (N. Marshall 2 AST),"[1626195, 1630230]",1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,0.39,Made,,,,,,,,2.0,N. Marshall,1630230.0,2.0,,,,,,,,
575,PT04M30.00S,2021-11-21T02:02:06.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,106,82,2021-11-21T02:02:06Z,5740000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT04M07.00S,2021-11-21T02:05:19.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203087,81.2910643889619,51.225490196078425,1610612754,108,82,2021-11-21T02:05:25Z,5750000,6.0,123.0,1,right,J. Lamb 12' fadeaway Jump Shot (4 PTS),[203087],1610612754.0,IND,fadeaway,,,Lamb,J. Lamb,,,,,12.36,Made,,,,,,,,4.0,,,,,,,,,,,
577,PT03M50.00S,2021-11-21T02:05:35.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630230,6.652431011826544,54.65686274509803,1610612740,108,82,2021-11-21T02:05:42Z,5760000,-23.0,10.0,1,left,MISS N. Marshall driving reverse Layup - blocked,"[1630230, 203087]",1610612740.0,NOP,driving reverse,,,Marshall,N. Marshall,,,,,2.54,Missed,,,,,,,,,,,,Lamb,203087.0,,,,,,
578,PT03M50.00S,2021-11-21T02:05:35.8Z,4,REGULAR,block,,[],203087,,,1610612740,108,82,2021-11-21T02:05:38Z,5770000,,,0,,J. Lamb BLOCK (1 BLK),[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT03M47.00S,2021-11-21T02:05:38.8Z,4,REGULAR,rebound,offensive,[],1626195,,,1610612740,108,82,2021-11-21T02:05:42Z,5780000,,,0,,W. Hernangomez REBOUND (Off:1 Def:2),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,577.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
580,PT03M46.00S,2021-11-21T02:05:39.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626195,6.652431011826544,47.794117647058826,1610612740,108,84,2021-11-21T02:05:45Z,5790000,11.0,10.0,1,left,W. Hernangomez putback Layup (4 PTS),[1626195],1610612740.0,NOP,putback,,,Hernangomez,W. Hernangomez,,,,,1.49,Made,,,,,,,,4.0,,,,,,,,,,,
581,PT03M36.00S,2021-11-21T02:05:50.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629103,92.72339027595268,54.166666666666664,1610612754,108,84,2021-11-21T02:05:55Z,5800000,21.0,16.0,1,right,MISS K. Martin cutting finger roll Layup - blocked,"[1629103, 1630530]",1610612754.0,IND,cutting finger roll,,,Martin,K. Martin,,,,,2.62,Missed,,,,,,,,,,,,Murphy III,1630530.0,,,,,,
582,PT03M36.00S,2021-11-21T02:05:50.0Z,4,REGULAR,block,,[],1630530,,,1610612754,108,84,2021-11-21T02:05:51Z,5810000,,,0,,T. Murphy III BLOCK (1 BLK),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT03M33.00S,2021-11-21T02:05:53.0Z,4,REGULAR,rebound,defensive,[],1626195,,,1610612740,108,84,2021-11-21T02:05:55Z,5820000,,,0,,W. Hernangomez REBOUND (Off:1 Def:3),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,581.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
584,PT03M24.00S,2021-11-21T02:06:01.7Z,4,REGULAR,3pt,Jump Shot,[],1630230,12.697109067017081,96.32352941176471,1610612740,108,84,2021-11-21T02:06:06Z,5830000,-232.0,67.0,1,left,MISS N. Marshall 24' pullup 3PT,[1630230],1610612740.0,NOP,pullup,,,Marshall,N. Marshall,,,,,24.11,Missed,,,,,,,,,,,,,,,,,,,
585,PT03M21.00S,2021-11-21T02:06:04.7Z,4,REGULAR,rebound,defensive,[],1629052,,,1610612754,108,84,2021-11-21T02:06:06Z,5840000,,,0,,O. Brissett REBOUND (Off:0 Def:1),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,584.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
586,PT03M10.00S,2021-11-21T02:06:15.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203087,89.83245729303549,43.627450980392155,1610612754,108,84,2021-11-21T02:06:23Z,5850000,-32.0,43.0,1,right,MISS J. Lamb finger roll Layup,[203087],1610612754.0,IND,finger roll,,,Lamb,J. Lamb,,,,,5.36,Missed,,,,,,,,,,,,,,,,,,,
587,PT03M07.00S,2021-11-21T02:06:18.4Z,4,REGULAR,rebound,defensive,[],1626195,,,1610612740,108,84,2021-11-21T02:06:23Z,5860000,,,0,,W. Hernangomez REBOUND (Off:1 Def:4),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,586.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
588,PT02M59.00S,2021-11-21T02:06:26.8Z,4,REGULAR,2pt,Jump Shot,[],1630184,12.434296977660972,10.049019607843137,1610612740,108,84,2021-11-21T02:06:32Z,5870000,200.0,64.0,1,left,MISS K. Lewis Jr. 20' pullup Shot,[1630184],1610612740.0,NOP,pullup,,,Lewis Jr.,K. Lewis Jr.,,,,,20.99,Missed,,,,,,,,,,,,,,,,,,,
589,PT02M54.00S,2021-11-21T02:06:31.8Z,4,REGULAR,rebound,defensive,[],1629052,,,1610612754,108,84,2021-11-21T02:06:32Z,5880000,,,0,,O. Brissett REBOUND (Off:0 Def:2),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,588.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
590,PT02M41.00S,2021-11-21T02:06:44.7Z,4,REGULAR,3pt,Jump Shot,[],1629052,68.9388961892247,72.54901960784314,1610612754,108,84,2021-11-21T02:06:48Z,5890000,113.0,239.0,1,right,MISS O. Brissett 26' 3PT,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,26.47,Missed,,,,,,,,,,,,,,,,,,,
591,PT02M39.00S,2021-11-21T02:06:46.7Z,4,REGULAR,rebound,defensive,[],1630230,,,1610612740,108,84,2021-11-21T02:06:48Z,5900000,,,0,,N. Marshall REBOUND (Off:1 Def:3),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,590.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
592,PT02M26.00S,2021-11-21T02:07:00.5Z,4,REGULAR,3pt,Jump Shot,[],1630184,6.258212877792378,2.2058823529411766,1610612740,108,84,2021-11-21T02:07:05Z,5910000,239.0,6.0,1,left,MISS K. Lewis Jr. 3PT,[1630184],1610612740.0,NOP,,,,Lewis Jr.,K. Lewis Jr.,,,,,23.91,Missed,,,,,,,,,,,,,,,,,,,
593,PT02M22.00S,2021-11-21T02:07:04.5Z,4,REGULAR,rebound,defensive,[],1629103,,,1610612754,108,84,2021-11-21T02:07:05Z,5920000,,,0,,K. Martin REBOUND (Off:1 Def:1),[1629103],1610612754.0,IND,,,,Martin,K. Martin,,,,,,,592.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
594,PT02M11.00S,2021-11-21T02:07:14.9Z,4,REGULAR,turnover,lost ball,[],1629052,,,1610612754,108,84,2021-11-21T02:07:18Z,5930000,,,0,,O. Brissett lost ball TURNOVER (1 TO),"[1629052, 1630530]",1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,1.0,Murphy III,1630530.0,,,,,,,,,,,,
595,PT02M11.00S,2021-11-21T02:07:14.9Z,4,REGULAR,steal,,[],1630530,,,1610612740,108,84,2021-11-21T02:07:16Z,5940000,,,0,,T. Murphy III STEAL (2 STL),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT02M07.00S,2021-11-21T02:07:19.1Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630230,6.1268068331143235,50.98039215686274,1610612740,108,86,2021-11-21T02:07:24Z,5950000,-5.0,5.0,1,left,N. Marshall running DUNK (8 PTS) (T. Murphy III 1 AST),"[1630230, 1630530]",1610612740.0,NOP,running,,,Marshall,N. Marshall,,,,,0.71,Made,,,,,,,,8.0,T. Murphy III,1630530.0,1.0,,,,,,,,
598,PT02M05.00S,2021-11-21T02:07:28.9Z,4,REGULAR,stoppage,other,[],0,,,1610612754,108,86,2021-11-21T02:08:20Z,5970000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT02M02.00S,2021-11-21T02:07:33.0Z,4,REGULAR,turnover,bad pass,[],203087,,,1610612754,108,86,2021-11-21T02:08:07Z,5980000,,,0,,J. Lamb bad pass TURNOVER (1 TO),"[203087, 1630631]",1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,,,,,,1.0,Alvarado,1630631.0,,,,,,,,,,,,
600,PT02M02.00S,2021-11-21T02:07:33.0Z,4,REGULAR,steal,,[],1630631,,,1610612740,108,86,2021-11-21T02:08:59Z,5990000,,,0,,J. Alvarado STEAL (1 STL),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT02M00.00S,2021-11-21T02:07:41.4Z,4,REGULAR,foul,personal,['2freethrow'],202954,,,1610612740,108,86,2021-11-21T02:07:47Z,6000000,,,0,,B. Wanamaker shooting personal FOUL (1 PF) (Marshall 2 FT),"[202954, 1630230]",1610612754.0,IND,shooting,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,,,,,,1627961.0,1.0,0.0,Marshall,1630230.0,
603,PT02M00.00S,2021-11-21T02:07:56.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612740,108,86,2021-11-21T02:08:00Z,6020000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT02M00.00S,2021-11-21T02:09:28.2Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1630230,,,1610612740,108,87,2021-11-21T02:09:28Z,6030000,,,0,,N. Marshall Free Throw 1 of 2 (9 PTS),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,Made,,,,,,,,9.0,,,,,,,,,,,
605,PT02M00.00S,2021-11-21T02:09:38.7Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1630230,,,1610612740,108,88,2021-11-21T02:09:38Z,6040000,,,0,,N. Marshall Free Throw 2 of 2 (10 PTS),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,Made,,,,,,,,10.0,,,,,,,,,,,
