actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
359,PT10M06.00S,2021-11-28T23:23:31.1Z,3,REGULAR,3pt,Jump Shot,[],1626167,92.59198423127464,2.696078431372549,1610612754,50,54,2021-11-28T23:23:35Z,3530000,-237.0,17.0,1,right,MISS M. Turner 3PT,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,23.71,Missed,,,,,,,,,,,,,,,,,,
360,PT10M03.00S,2021-11-28T23:23:34.1Z,3,REGULAR,rebound,defensive,[],203507,,,1610612749,50,54,2021-11-28T23:23:35Z,3540000,,,0,,G. Antetokounmpo REBOUND (Off:3 Def:5),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,359.0,8.0,5.0,3.0,,,,,,,
361,PT10M00.00S,2021-11-28T23:23:37.2Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1626171,7.835085413929041,56.61764705882353,1610612749,50,54,2021-11-28T23:23:42Z,3550000,-33.0,21.0,1,left,MISS B. Portis running DUNK - blocked,"[1626171, 203200]",1610612749.0,MIL,running,,,Portis,B. Portis,,,,,3.93,Missed,,,,,,,,,,,,,,,,,Holiday,203200.0
362,PT10M00.00S,2021-11-28T23:23:37.2Z,3,REGULAR,block,,[],203200,,,1610612749,50,54,2021-11-28T23:23:39Z,3560000,,,0,,J. Holiday BLOCK (2 BLK),[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
363,PT09M57.00S,2021-11-28T23:23:40.2Z,3,REGULAR,rebound,defensive,[],1627763,,,1610612754,50,54,2021-11-28T23:23:42Z,3570000,,,0,,M. Brogdon REBOUND (Off:1 Def:2),[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,361.0,3.0,2.0,1.0,,,,,,,
364,PT09M53.00S,2021-11-28T23:23:44.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1627747,91.27792378449409,96.07843137254902,1610612754,53,54,2021-11-28T23:23:50Z,3580000,230.0,29.0,1,right,C. LeVert 3PT running (21 PTS) (D. Sabonis 4 AST),"[1627747, 1627734]",1610612754.0,IND,running,,,LeVert,C. LeVert,,,,,23.23,Made,21.0,D. Sabonis,1627734.0,4.0,,,,,,,,,,,,,,
366,PT09M35.00S,2021-11-28T23:24:01.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201950,7.966491458607096,47.549019607843135,1610612749,53,56,2021-11-28T23:24:06Z,3600000,12.0,22.0,1,left,J. Holiday Layup (12 PTS) (K. Middleton 3 AST),"[201950, 203114]",1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,2.56,Made,12.0,K. Middleton,203114.0,3.0,,,,,,,,,,,,,,
368,PT09M12.00S,2021-11-28T23:24:25.2Z,3,REGULAR,2pt,Jump Shot,[],1627734,87.72996057818659,29.65686274509804,1610612754,53,56,2021-11-28T23:24:32Z,3620000,-102.0,63.0,1,right,MISS D. Sabonis 11' turnaround Shot - blocked,"[1627734, 1626171]",1610612754.0,IND,turnaround,,,Sabonis,D. Sabonis,,,,,11.95,Missed,,,,,,,,,,,,,,,,,Portis,1626171.0
369,PT09M12.00S,2021-11-28T23:24:25.2Z,3,REGULAR,block,,[],1626171,,,1610612754,53,56,2021-11-28T23:24:27Z,3630000,,,0,,B. Portis BLOCK (1 BLK),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,
370,PT09M09.00S,2021-11-28T23:24:28.2Z,3,REGULAR,rebound,defensive,[],201950,,,1610612749,53,56,2021-11-28T23:24:28Z,3640000,,,0,,J. Holiday REBOUND (Off:1 Def:3),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,368.0,4.0,3.0,1.0,,,,,,,
371,PT09M06.00S,2021-11-28T23:24:30.9Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203507,7.440867279894875,53.67647058823529,1610612749,53,58,2021-11-28T23:27:54Z,3650000,-18.0,17.0,1,left,G. Antetokounmpo running finger roll Layup (18 PTS) (J. Holiday 6 AST),"[203507, 201950]",1610612749.0,MIL,running finger roll,,,Antetokounmpo,G. Antetokounmpo,,,,,2.53,Made,18.0,J. Holiday,201950.0,6.0,,,,,,,,,,,,,,
373,PT08M58.00S,2021-11-28T23:24:40.0Z,3,REGULAR,foul,personal,['2freethrow'],203114,,,1610612754,53,58,2021-11-28T23:24:47Z,3670000,,,0,,K. Middleton shooting personal FOUL (3 PF) (Brogdon 2 FT),"[203114, 1627763]",1610612749.0,MIL,shooting,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,1198.0,3.0,0.0,Brogdon,1627763.0,,
375,PT08M58.00S,2021-11-28T23:25:07.2Z,3,REGULAR,freethrow,1 of 2,[],1627763,,,1610612754,54,58,2021-11-28T23:25:07Z,3690000,,,0,,M. Brogdon Free Throw 1 of 2 (13 PTS),[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
376,PT08M58.00S,2021-11-28T23:25:20.8Z,3,REGULAR,freethrow,2 of 2,[],1627763,,,1610612754,55,58,2021-11-28T23:25:20Z,3700000,,,0,,M. Brogdon Free Throw 2 of 2 (14 PTS),[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
377,PT08M47.00S,2021-11-28T23:25:34.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203114,14.011169513797633,57.107843137254896,1610612749,55,60,2021-11-28T23:25:39Z,3710000,-36.0,79.0,1,left,K. Middleton 8' turnaround fadeaway Jump Shot (7 PTS),[203114],1610612749.0,MIL,turnaround fadeaway,,,Middleton,K. Middleton,,,,,8.68,Made,7.0,,,,,,,,,,,,,,,,,
378,PT08M36.00S,2021-11-28T23:25:45.9Z,3,REGULAR,3pt,Jump Shot,[],203200,66.96780551905388,36.76470588235294,1610612754,58,60,2021-11-28T23:25:50Z,3720000,-66.0,258.0,1,right,J. Holiday 26' 3PT  (8 PTS) (D. Sabonis 5 AST),"[203200, 1627734]",1610612754.0,IND,,,,Holiday,J. Holiday,,,,,26.64,Made,8.0,D. Sabonis,1627734.0,5.0,,,,,,,,,,,,,,
380,PT08M22.00S,2021-11-28T23:26:02.3Z,3,REGULAR,foul,personal,[],1627747,,,1610612749,58,60,2021-11-28T23:26:09Z,3740000,,,0,,C. LeVert personal FOUL (3 PF),"[1627747, 203114]",1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,1198.0,3.0,0.0,Middleton,203114.0,,
382,PT08M15.00S,2021-11-28T23:26:26.2Z,3,REGULAR,3pt,Jump Shot,[],201950,32.14520367936925,59.55882352941176,1610612749,58,63,2021-11-28T23:26:33Z,3760000,-48.0,250.0,1,left,J. Holiday 25' 3PT  (15 PTS) (K. Middleton 4 AST),"[201950, 203114]",1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,25.42,Made,15.0,K. Middleton,203114.0,4.0,,,,,,,,,,,,,,
384,PT08M03.00S,2021-11-28T23:26:38.7Z,3,REGULAR,foul,personal,['2freethrow'],1626171,,,1610612754,58,63,2021-11-28T23:32:30Z,3780000,,,0,,B. Portis shooting personal FOUL (2 PF) (Sabonis 2 FT),"[1626171, 1627734]",1610612749.0,MIL,shooting,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,1198.0,2.0,0.0,Sabonis,1627734.0,,
386,PT08M03.00S,2021-11-28T23:27:05.1Z,3,REGULAR,freethrow,1 of 2,[],1627734,,,1610612754,59,63,2021-11-28T23:34:05Z,3800000,,,0,,D. Sabonis Free Throw 1 of 2 (1 PTS),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
391,PT08M03.00S,2021-11-28T23:27:05.1Z,3,REGULAR,freethrow,2 of 2,[],1627734,,,1610612754,60,63,2021-11-28T23:34:05Z,3805000,,,0,,D. Sabonis Free Throw 2 of 2 (2 PTS),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
387,PT08M03.00S,2021-11-28T23:27:06.1Z,3,REGULAR,substitution,out,[],1626171,,,1610612749,60,63,2021-11-28T23:34:05Z,3810000,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,
388,PT08M03.00S,2021-11-28T23:27:06.1Z,3,REGULAR,substitution,in,[],1626192,,,1610612749,60,63,2021-11-28T23:34:05Z,3820000,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,
389,PT08M03.00S,2021-11-28T23:27:15.5Z,3,REGULAR,substitution,out,[],1626167,,,1610612749,60,63,2021-11-28T23:34:05Z,3830000,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,
390,PT08M03.00S,2021-11-28T23:27:15.5Z,3,REGULAR,substitution,in,[],1630537,,,1610612749,60,63,2021-11-28T23:34:05Z,3840000,,,0,,SUB in: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,
392,PT07M51.00S,2021-11-28T23:27:56.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626192,9.674770039421814,45.83333333333333,1610612749,60,65,2021-11-29T00:02:38Z,3845000,21.0,38.0,1,left,P. Connaughton driving finger roll Layup (4 PTS) (G. Allen 3 AST),"[1626192, 1628960]",1610612749.0,MIL,driving finger roll,,,Connaughton,P. Connaughton,,,,,4.37,Made,4.0,G. Allen,1628960.0,3.0,,,,,,,,,,,,,,
393,PT07M51.00S,2021-11-28T23:28:04.2Z,3,REGULAR,foul,personal,['1freethrow'],1627763,,,1610612749,60,65,2021-11-28T23:28:09Z,3870000,,,0,,M. Brogdon shooting personal FOUL (1 PF) (Connaughton 1 FT),"[1627763, 1626192]",1610612754.0,IND,shooting,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,1198.0,1.0,0.0,Connaughton,1626192.0,,
395,PT07M51.00S,2021-11-28T23:28:24.5Z,3,REGULAR,freethrow,1 of 1,[],1626192,,,1610612749,60,66,2021-11-28T23:28:24Z,3890000,,,0,,P. Connaughton Free Throw 1 of 1 (5 PTS),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
396,PT07M42.00S,2021-11-28T23:28:35.0Z,3,REGULAR,2pt,Jump Shot,[],1627763,77.61169513797634,68.38235294117648,1610612754,62,66,2021-11-28T23:28:45Z,3900000,92.0,158.0,1,right,M. Brogdon 18' step back Jump Shot (16 PTS),[1627763],1610612754.0,IND,step back,,,Brogdon,M. Brogdon,,,,,18.28,Made,16.0,,,,,,,,,,,,,,,,,
397,PT07M31.00S,2021-11-28T23:28:45.9Z,3,REGULAR,2pt,Jump Shot,[],203114,8.754927726675426,22.794117647058822,1610612749,62,68,2021-11-28T23:28:54Z,3910000,136.0,30.0,1,left,K. Middleton 13' turnaround Jump Shot (9 PTS),[203114],1610612749.0,MIL,turnaround,,,Middleton,K. Middleton,,,,,13.92,Made,9.0,,,,,,,,,,,,,,,,,
398,PT07M13.00S,2021-11-28T23:29:03.9Z,3,REGULAR,turnover,bad pass,[],1627747,,,1610612754,62,68,2021-11-28T23:29:09Z,3920000,,,0,,C. LeVert bad pass TURNOVER (2 TO),"[1627747, 203114]",1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,2.0,Middleton,203114.0,,,,,,,,,,,
399,PT07M13.00S,2021-11-28T23:29:03.9Z,3,REGULAR,steal,,[],203114,,,1610612749,62,68,2021-11-28T23:30:59Z,3930000,,,0,,K. Middleton STEAL (2 STL),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,
400,PT07M10.00S,2021-11-28T23:29:07.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626192,6.521024967148489,43.872549019607845,1610612749,62,70,2021-11-28T23:29:18Z,3940000,31.0,9.0,1,left,P. Connaughton running Layup (7 PTS) (K. Middleton 5 AST),"[1626192, 203114]",1610612749.0,MIL,running,,,Connaughton,P. Connaughton,,,,,3.18,Made,7.0,K. Middleton,203114.0,5.0,,,,,,,,,,,,,,
402,PT07M08.00S,2021-11-28T23:29:16.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,62,70,2021-11-28T23:29:16Z,3960000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT07M08.00S,2021-11-28T23:31:36.9Z,3,REGULAR,substitution,out,[],201950,,,1610612754,62,70,2021-11-28T23:31:47Z,3970000,,,0,,SUB out: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
404,PT07M08.00S,2021-11-28T23:31:36.9Z,3,REGULAR,substitution,in,[],201588,,,1610612754,62,70,2021-11-28T23:31:47Z,3980000,,,0,,SUB in: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,
405,PT06M54.00S,2021-11-28T23:32:21.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,87.59855453350855,55.88235294117647,1610612754,64,70,2021-11-28T23:32:26Z,3990000,29.0,64.0,1,right,C. LeVert 7' driving floating Jump Shot (23 PTS),[1627747],1610612754.0,IND,driving floating,,,LeVert,C. LeVert,,,,,7.05,Made,23.0,,,,,,,,,,,,,,,,,
406,PT06M35.00S,2021-11-28T23:32:39.6Z,3,REGULAR,3pt,Jump Shot,[],201588,7.835085413929041,5.147058823529411,1610612749,64,70,2021-11-28T23:32:47Z,4000000,224.0,21.0,1,left,MISS G. Hill 3PT,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,22.53,Missed,,,,,,,,,,,,,,,,,,
407,PT06M31.00S,2021-11-28T23:32:43.6Z,3,REGULAR,rebound,defensive,[],203200,,,1610612754,64,70,2021-11-28T23:32:47Z,4010000,,,0,,J. Holiday REBOUND (Off:0 Def:1),[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,406.0,1.0,1.0,0.0,,,,,,,
408,PT06M21.00S,2021-11-28T23:32:54.6Z,3,REGULAR,3pt,Jump Shot,[],1627734,92.72339027595268,3.6764705882352944,1610612754,64,70,2021-11-28T23:32:59Z,4020000,-232.0,16.0,1,right,MISS D. Sabonis 3PT,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,23.21,Missed,,,,,,,,,,,,,,,,,,
409,PT06M17.00S,2021-11-28T23:32:58.6Z,3,REGULAR,rebound,defensive,[],203114,,,1610612749,64,70,2021-11-28T23:32:59Z,4030000,,,0,,K. Middleton REBOUND (Off:0 Def:5),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,408.0,5.0,5.0,0.0,,,,,,,
410,PT06M08.00S,2021-11-28T23:33:07.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203507,8.754927726675426,53.18627450980392,1610612749,64,70,2021-11-28T23:33:13Z,4040000,-16.0,30.0,1,left,MISS G. Antetokounmpo turnaround Shot,[203507],1610612749.0,MIL,turnaround,,,Antetokounmpo,G. Antetokounmpo,,,,,3.38,Missed,,,,,,,,,,,,,,,,,,
411,PT06M05.00S,2021-11-28T23:33:10.2Z,3,REGULAR,rebound,defensive,[],1627734,,,1610612754,64,70,2021-11-28T23:33:17Z,4050000,,,0,,D. Sabonis REBOUND (Off:2 Def:7),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,410.0,9.0,7.0,2.0,,,,,,,
412,PT05M55.00S,2021-11-28T23:33:20.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,81.8166885676741,49.50980392156863,1610612754,64,70,2021-11-28T23:33:25Z,4060000,-2.0,118.0,1,right,MISS C. LeVert 11' driving floating Shot,[1627747],1610612754.0,IND,driving floating,,,LeVert,C. LeVert,,,,,11.84,Missed,,,,,,,,,,,,,,,,,,
413,PT05M51.00S,2021-11-28T23:33:24.4Z,3,REGULAR,rebound,defensive,[],203507,,,1610612749,64,70,2021-11-28T23:33:25Z,4070000,,,0,,G. Antetokounmpo REBOUND (Off:3 Def:6),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,412.0,9.0,6.0,3.0,,,,,,,
414,PT05M41.00S,2021-11-28T23:33:34.5Z,3,REGULAR,3pt,Jump Shot,[],1628960,7.966491458607096,95.58823529411765,1610612749,64,73,2021-11-28T23:33:39Z,4080000,-228.0,22.0,1,left,G. Allen 3PT  (8 PTS) (G. Antetokounmpo 3 AST),"[1628960, 203507]",1610612749.0,MIL,,,,Allen,G. Allen,,,,,22.9,Made,8.0,G. Antetokounmpo,203507.0,3.0,,,,,,,,,,,,,,
416,PT05M18.00S,2021-11-28T23:33:57.9Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1627734,90.48948751642575,49.50980392156863,1610612754,64,73,2021-11-28T23:39:49Z,4100000,-2.0,37.0,1,right,MISS D. Sabonis turnaround Hook,[1627734],1610612754.0,IND,turnaround,,,Sabonis,D. Sabonis,,,,,3.7,Missed,,,,,,,,,,,,,,,,,,
417,PT05M17.00S,2021-11-28T23:33:58.9Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612749,64,73,2021-11-28T23:34:02Z,4110000,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,416.0,,,,,,,,,,
418,PT05M17.00S,2021-11-28T23:34:02.1Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612749,64,73,2021-11-28T23:34:02Z,4120000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT05M17.00S,2021-11-28T23:34:02.9Z,3,REGULAR,substitution,out,[],1628960,,,1610612749,64,73,2021-11-28T23:34:11Z,4130000,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,
420,PT05M17.00S,2021-11-28T23:34:02.9Z,3,REGULAR,substitution,out,[],203114,,,1610612749,64,73,2021-11-28T23:34:11Z,4140000,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,
421,PT05M17.00S,2021-11-28T23:34:02.9Z,3,REGULAR,substitution,in,[],203918,,,1610612749,64,73,2021-11-28T23:34:11Z,4150000,,,0,,SUB in: R. Hood,[203918],1610612749.0,MIL,,,,Hood,R. Hood,,,,,,,,,,,,,,,,,,,,,,,,
422,PT05M17.00S,2021-11-28T23:34:02.9Z,3,REGULAR,substitution,in,[],201950,,,1610612749,64,73,2021-11-28T23:34:11Z,4160000,,,0,,SUB in: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
423,PT05M02.00S,2021-11-28T23:34:31.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201950,5.206964520367937,56.127450980392155,1610612749,64,75,2021-11-28T23:34:37Z,4170000,-31.0,-4.0,1,left,J. Holiday driving finger roll Layup (17 PTS),[201950],1610612749.0,MIL,driving finger roll,,,Holiday,J. Holiday,,,,,3.08,Made,17.0,,,,,,,,,,,,,,,,,
424,PT04M46.00S,2021-11-28T23:34:48.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1627734,93.11760840998686,48.529411764705884,1610612754,66,75,2021-11-28T23:34:52Z,4180000,-7.0,12.0,1,right,D. Sabonis cutting DUNK (4 PTS) (M. Brogdon 1 AST),"[1627734, 1627763]",1610612754.0,IND,cutting,,,Sabonis,D. Sabonis,,,,,1.43,Made,4.0,M. Brogdon,1627763.0,1.0,,,,,,,,,,,,,,
426,PT04M46.00S,2021-11-28T23:34:50.7Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",201588,,,1610612754,66,75,2021-11-28T23:34:59Z,4200000,,,0,,G. Hill shooting personal FOUL (2 PF) (Sabonis 1 FT),"[201588, 1627734]",1610612749.0,MIL,shooting,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,1628480.0,2.0,0.0,Sabonis,1627734.0,,
428,PT04M46.00S,2021-11-28T23:35:21.8Z,3,REGULAR,freethrow,1 of 1,[],1627734,,,1610612754,66,75,2021-11-28T23:35:24Z,4220000,,,0,,MISS D. Sabonis Free Throw 1 of 1,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,Missed,,,,,,,,,,,,,,,,,,
429,PT04M44.00S,2021-11-28T23:35:23.8Z,3,REGULAR,rebound,defensive,[],201588,,,1610612749,66,75,2021-11-28T23:35:24Z,4230000,,,0,,G. Hill REBOUND (Off:0 Def:4),[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,428.0,4.0,4.0,0.0,,,,,,,
430,PT04M23.00S,2021-11-28T23:35:44.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201950,12.828515111695138,50.0,1610612749,66,77,2021-11-28T23:35:48Z,4240000,0.0,68.0,1,left,J. Holiday 6' turnaround Jump Shot (19 PTS),[201950],1610612749.0,MIL,turnaround,,,Holiday,J. Holiday,,,,,6.81,Made,19.0,,,,,,,,,,,,,,,,,
431,PT04M14.00S,2021-11-28T23:35:53.1Z,3,REGULAR,3pt,Jump Shot,[],1627763,79.188567674113,89.2156862745098,1610612754,66,77,2021-11-28T23:35:59Z,4250000,196.0,143.0,1,right,MISS M. Brogdon 24' pullup 3PT,[1627763],1610612754.0,IND,pullup,,,Brogdon,M. Brogdon,,,,,24.28,Missed,,,,,,,,,,,,,,,,,,
432,PT04M11.00S,2021-11-28T23:35:56.1Z,3,REGULAR,rebound,defensive,[],203507,,,1610612749,66,77,2021-11-28T23:35:59Z,4260000,,,0,,G. Antetokounmpo REBOUND (Off:3 Def:7),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,431.0,10.0,7.0,3.0,,,,,,,
433,PT04M03.00S,2021-11-28T23:36:03.7Z,3,REGULAR,3pt,Jump Shot,[],1626192,32.670827858081466,38.48039215686275,1610612749,66,77,2021-11-28T23:36:09Z,4270000,58.0,255.0,1,left,MISS P. Connaughton 26' 3PT,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,26.1,Missed,,,,,,,,,,,,,,,,,,
434,PT04M00.00S,2021-11-28T23:36:07.2Z,3,REGULAR,rebound,offensive,[],201950,,,1610612749,66,77,2021-11-28T23:36:07Z,4280000,,,0,,J. Holiday REBOUND (Off:2 Def:3),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,433.0,5.0,3.0,2.0,,,,,,,
435,PT03M56.00S,2021-11-28T23:36:11.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],201950,7.046649145860711,97.05882352941177,1610612749,66,77,2021-11-28T23:43:46Z,4290000,-235.0,14.0,1,left,MISS J. Holiday step back 3PT,[201950],1610612749.0,MIL,step back,,,Holiday,J. Holiday,,,,,23.57,Missed,,,,,,,,,,,,,,,,,,
436,PT03M53.00S,2021-11-28T23:36:14.5Z,3,REGULAR,rebound,defensive,[],1627734,,,1610612754,66,77,2021-11-28T23:36:16Z,4300000,,,0,,D. Sabonis REBOUND (Off:2 Def:8),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,435.0,10.0,8.0,2.0,,,,,,,
437,PT03M45.00S,2021-11-28T23:36:30.9Z,3,REGULAR,turnover,lost ball,[],1627747,,,1610612754,66,77,2021-11-28T23:36:39Z,4310000,,,0,,C. LeVert lost ball TURNOVER (3 TO),"[1627747, 201588]",1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,3.0,Hill,201588.0,,,,,,,,,,,
511,PT03M45.00S,2021-11-28T23:36:30.9Z,3,REGULAR,steal,,[],201588,,,1610612749,66,77,2021-11-28T23:50:25Z,4315000,,,0,,G. Hill STEAL (1 STL),[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,
438,PT03M45.00S,2021-11-28T23:36:36.7Z,3,REGULAR,foul,personal,[],1627747,,,1610612749,66,77,2021-11-28T23:52:35Z,4320000,,,0,,C. LeVert personal FOUL (4 PF),"[1627747, 201588]",1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,1198.0,4.0,0.0,Hill,201588.0,,
440,PT03M45.00S,2021-11-28T23:36:43.6Z,3,REGULAR,substitution,out,[],203200,,,1610612749,66,77,2021-11-28T23:36:53Z,4340000,,,0,,SUB out: J. Holiday,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
441,PT03M45.00S,2021-11-28T23:36:43.6Z,3,REGULAR,substitution,out,[],1627734,,,1610612749,66,77,2021-11-28T23:36:53Z,4350000,,,0,,SUB out: D. Sabonis,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,
442,PT03M45.00S,2021-11-28T23:36:43.6Z,3,REGULAR,substitution,out,[],1627747,,,1610612749,66,77,2021-11-28T23:36:53Z,4360000,,,0,,SUB out: C. LeVert,[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,
443,PT03M45.00S,2021-11-28T23:36:43.6Z,3,REGULAR,substitution,out,[],203507,,,1610612749,66,77,2021-11-28T23:36:53Z,4370000,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,
444,PT03M45.00S,2021-11-28T23:36:43.6Z,3,REGULAR,substitution,in,[],204456,,,1610612749,66,77,2021-11-28T23:36:53Z,4380000,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,
445,PT03M45.00S,2021-11-28T23:36:43.6Z,3,REGULAR,substitution,in,[],1629103,,,1610612749,66,77,2021-11-28T23:36:53Z,4390000,,,0,,SUB in: K. Martin,[1629103],1610612754.0,IND,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,
446,PT03M45.00S,2021-11-28T23:36:43.6Z,3,REGULAR,substitution,in,[],1626167,,,1610612749,66,77,2021-11-28T23:36:53Z,4400000,,,0,,SUB in: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,
