actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
531,PT07M38.00S,2022-02-03T01:59:29.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627747,90.62089356110381,55.392156862745104,1610612754,98,94,2022-02-03T01:59:54Z,5220000,27.0,36.0,1,right,MISS C. LeVert Layup,[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,4.48,Missed,,,,,,,,,,,,,,,,,,,
532,PT07M38.00S,2022-02-03T01:59:29.3Z,4,REGULAR,rebound,defensive,[],201577,,,1610612753,98,94,2022-02-03T02:00:05Z,5230000,,,0,,R. Lopez REBOUND (Off:0 Def:3),[201577],1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,,,531.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
533,PT07M32.00S,2022-02-03T01:59:35.7Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],203914,29.122864651773984,76.47058823529412,1610612753,98,94,2022-02-03T01:59:58Z,5240000,-132.0,221.0,1,left,MISS G. Harris 25' running pullup 3PT,[203914],1610612753.0,ORL,running pullup,,,Harris,G. Harris,,,,,25.79,Missed,,,,,,,,,,,,,,,,,,,
534,PT07M30.00S,2022-02-03T01:59:41.2Z,4,REGULAR,rebound,defensive,[],203200,,,1610612754,98,94,2022-02-03T01:59:41Z,5250000,,,0,,J. Holiday REBOUND (Off:0 Def:3),[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,533.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
535,PT07M30.00S,2022-02-03T01:59:47.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,98,94,2022-02-03T01:59:47Z,5260000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT07M30.00S,2022-02-03T02:02:01.5Z,4,REGULAR,substitution,out,[],1627747,,,1610612754,98,94,2022-02-03T02:02:30Z,5270000,,,0,,SUB out: C. LeVert,[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT07M30.00S,2022-02-03T02:02:01.5Z,4,REGULAR,substitution,out,[],203082,,,1610612754,98,94,2022-02-03T02:02:30Z,5280000,,,0,,SUB out: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT07M30.00S,2022-02-03T02:02:01.5Z,4,REGULAR,substitution,out,[],201577,,,1610612754,98,94,2022-02-03T02:02:30Z,5290000,,,0,,SUB out: R. Lopez,[201577],1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT07M30.00S,2022-02-03T02:02:01.5Z,4,REGULAR,substitution,in,[],202362,,,1610612754,98,94,2022-02-03T02:02:30Z,5300000,,,0,,SUB in: L. Stephenson,[202362],1610612754.0,IND,,,,Stephenson,L. Stephenson,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT07M30.00S,2022-02-03T02:02:01.5Z,4,REGULAR,substitution,in,[],1630532,,,1610612754,98,94,2022-02-03T02:02:30Z,5310000,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT07M30.00S,2022-02-03T02:02:01.5Z,4,REGULAR,substitution,in,[],1628976,,,1610612754,98,94,2022-02-03T02:02:30Z,5320000,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT07M24.00S,2022-02-03T02:02:43.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203914,,,1610612754,98,94,2022-02-03T02:02:55Z,5330000,,,0,,G. Harris personal FOUL (1 PF) (Stephenson 2 FT),"[203914, 202362]",1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,1627534.0,1.0,0.0,Stephenson,202362.0,
544,PT07M24.00S,2022-02-03T02:03:08.2Z,4,REGULAR,freethrow,1 of 2,[],202362,,,1610612754,99,94,2022-02-03T02:03:08Z,5350000,,,0,,L. Stephenson Free Throw 1 of 2 (11 PTS),[202362],1610612754.0,IND,,,,Stephenson,L. Stephenson,,,,,,Made,,,,,,,11.0,,,,,,,,,,,,
545,PT07M24.00S,2022-02-03T02:03:23.2Z,4,REGULAR,freethrow,2 of 2,[],202362,,,1610612754,100,94,2022-02-03T02:03:23Z,5360000,,,0,,L. Stephenson Free Throw 2 of 2 (12 PTS),[202362],1610612754.0,IND,,,,Stephenson,L. Stephenson,,,,,,Made,,,,,,,12.0,,,,,,,,,,,,
546,PT07M10.00S,2022-02-03T02:03:40.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630532,9.280551905387648,41.66666666666667,1610612753,100,94,2022-02-03T02:03:45Z,5370000,42.0,35.0,1,left,MISS F. Wagner driving floating Shot,[1630532],1610612753.0,ORL,driving floating,,,Wagner,F. Wagner,,,,,5.42,Missed,,,,,,,,,,,,,,,,,,,
547,PT07M07.00S,2022-02-03T02:03:43.1Z,4,REGULAR,rebound,defensive,[],203200,,,1610612754,100,94,2022-02-03T02:03:45Z,5380000,,,0,,J. Holiday REBOUND (Off:0 Def:4),[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,546.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
548,PT07M01.00S,2022-02-03T02:03:48.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",202362,92.32917214191852,53.67647058823529,1610612754,102,94,2022-02-03T02:04:01Z,5390000,18.0,20.0,1,right,L. Stephenson running finger roll Layup (14 PTS),[202362],1610612754.0,IND,running finger roll,,,Stephenson,L. Stephenson,,,,,2.69,Made,,,,,,,14.0,,,,,,,,,,,,
549,PT06M44.00S,2022-02-03T02:04:04.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630532,10.068988173455978,49.50980392156863,1610612753,102,94,2022-02-03T02:04:11Z,5400000,2.0,42.0,1,left,MISS F. Wagner turnaround Shot,[1630532],1610612753.0,ORL,turnaround,,,Wagner,F. Wagner,,,,,4.22,Missed,,,,,,,,,,,,,,,,,,,
550,PT06M42.00S,2022-02-03T02:04:06.8Z,4,REGULAR,rebound,defensive,[],202362,,,1610612754,102,94,2022-02-03T02:04:11Z,5410000,,,0,,L. Stephenson REBOUND (Off:0 Def:2),[202362],1610612754.0,IND,,,,Stephenson,L. Stephenson,,,,,,,549.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
551,PT06M34.00S,2022-02-03T02:04:16.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630537,91.40932982917214,43.38235294117647,1610612754,102,94,2022-02-03T02:04:21Z,5420000,-33.0,28.0,1,right,MISS C. Duarte driving floating bank Shot,[1630537],1610612754.0,IND,driving floating bank,,,Duarte,C. Duarte,,,,,4.35,Missed,,,,,,,,,,,,,,,,,,,
552,PT06M31.00S,2022-02-03T02:04:19.5Z,4,REGULAR,rebound,defensive,[],1628976,,,1610612753,102,94,2022-02-03T02:04:21Z,5430000,,,0,,W. Carter Jr. REBOUND (Off:3 Def:12),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,551.0,15.0,12.0,3.0,,,,,,,,,,,,,,,
553,PT06M26.00S,2022-02-03T02:04:23.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630591,6.652431011826544,54.166666666666664,1610612753,102,96,2022-02-03T02:04:31Z,5440000,-21.0,10.0,1,left,J. Suggs running finger roll Layup (10 PTS),[1630591],1610612753.0,ORL,running finger roll,,,Suggs,J. Suggs,,,,,2.31,Made,,,,,,,10.0,,,,,,,,,,,,
554,PT06M07.00S,2022-02-03T02:04:43.3Z,4,REGULAR,2pt,Jump Shot,[],1630537,71.82982917214193,32.35294117647059,1610612754,102,96,2022-02-03T02:04:49Z,5450000,-88.0,212.0,1,right,MISS C. Duarte 22' step back Shot,[1630537],1610612754.0,IND,step back,,,Duarte,C. Duarte,,,,,22.99,Missed,,,,,,,,,,,,,,,,,,,
555,PT06M05.00S,2022-02-03T02:04:45.3Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612753,102,96,2022-02-03T02:04:49Z,5460000,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,554.0,,,,,,,,,,,,,,,,,,
556,PT06M05.00S,2022-02-03T02:04:47.9Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,102,96,2022-02-03T02:04:47Z,5470000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT06M05.00S,2022-02-03T02:04:49.6Z,4,REGULAR,substitution,out,[],203200,,,1610612753,102,96,2022-02-03T02:05:00Z,5480000,,,0,,SUB out: J. Holiday,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT06M05.00S,2022-02-03T02:04:49.6Z,4,REGULAR,substitution,in,[],1630678,,,1610612753,102,96,2022-02-03T02:05:00Z,5490000,,,0,,SUB in: T. Taylor,[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT05M56.00S,2022-02-03T02:05:17.5Z,4,REGULAR,turnover,lost ball,[],1628976,,,1610612753,102,96,2022-02-03T02:05:21Z,5500000,,,0,,W. Carter Jr. lost ball TURNOVER (3 TO),"[1628976, 202362]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,3.0,Stephenson,202362.0,,,,,,
560,PT05M56.00S,2022-02-03T02:05:17.5Z,4,REGULAR,steal,,[],202362,,,1610612754,102,96,2022-02-03T02:05:19Z,5510000,,,0,,L. Stephenson STEAL (1 STL),[202362],1610612754.0,IND,,,,Stephenson,L. Stephenson,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT05M51.00S,2022-02-03T02:05:22.7Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630613,92.9862023653088,5.637254901960785,1610612754,102,96,2022-02-03T02:05:31Z,5520000,-222.0,13.0,1,right,MISS D. Washington Jr. running 3PT,[1630613],1610612754.0,IND,running,,,Washington Jr.,D. Washington Jr.,,,,,22.22,Missed,,,,,,,,,,,,,,,,,,,
562,PT05M49.00S,2022-02-03T02:05:26.3Z,4,REGULAR,rebound,offensive,[],1630678,,,1610612754,102,96,2022-02-03T02:05:26Z,5530000,,,0,,T. Taylor REBOUND (Off:6 Def:8),[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,561.0,14.0,8.0,6.0,,,,,,,,,,,,,,,
563,PT05M49.00S,2022-02-03T02:05:34.1Z,4,REGULAR,violation,delay-of-game,['team'],0,,,1610612754,102,96,2022-02-03T02:06:34Z,5540000,,,0,,TEAM delay-of-game VIOLATION,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,1146.0,,,,,
564,PT05M49.00S,2022-02-03T02:05:38.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630591,,,1610612754,102,96,2022-02-03T02:05:46Z,5550000,,,0,,J. Suggs shooting personal FOUL (3 PF) (Taylor 2 FT),"[1630591, 1630678]",1610612753.0,ORL,shooting,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,1198.0,3.0,0.0,Taylor,1630678.0,
566,PT05M49.00S,2022-02-03T02:06:08.5Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1630678,,,1610612754,102,96,2022-02-03T02:06:08Z,5570000,,,0,,MISS T. Taylor Free Throw 1 of 2,[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,Missed,,,,,,,,,,,,,,,,,,,
567,PT05M49.00S,2022-02-03T02:06:08.5Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612754,102,96,2022-02-03T02:06:08Z,5580000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,566.0,,,,,,,,,,,,,,,,,,
568,PT05M49.00S,2022-02-03T02:06:46.6Z,4,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1630678,,,1610612754,103,96,2022-02-03T02:06:46Z,5590000,,,0,,T. Taylor Free Throw 2 of 2 (20 PTS),[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,Made,,,,,,,20.0,,,,,,,,,,,,
569,PT05M36.00S,2022-02-03T02:07:02.9Z,4,REGULAR,foul,personal,['2freethrow'],202362,,,1610612753,103,96,2022-02-03T02:07:19Z,5600000,,,0,,L. Stephenson shooting personal FOUL (2 PF) (Okeke 2 FT),"[202362, 1629643]",1610612754.0,IND,shooting,,,Stephenson,L. Stephenson,,,,,,,,,,,,,,,,,,,,1627534.0,2.0,0.0,Okeke,1629643.0,
571,PT05M36.00S,2022-02-03T02:07:23.6Z,4,REGULAR,foul,technical,"['inpenalty', '1freethrow']",201577,,,1610612753,103,96,2022-02-03T02:07:34Z,5620000,,,0,,R. Lopez technical FOUL (1 Tech),[201577],1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,,,,,,,,,,,,,,,,1198.0,2.0,1.0,,,
572,PT05M36.00S,2022-02-03T02:07:40.9Z,4,REGULAR,freethrow,1 of 1,[],1630537,,,1610612753,104,96,2022-02-03T02:07:40Z,5630000,,,0,,C. Duarte technical Free Throw 1 of 1 (11 PTS),[1630537],1610612754.0,IND,technical,,,Duarte,C. Duarte,,,,,,Made,,,,,,,11.0,,,,,,,,,,,,
573,PT05M36.00S,2022-02-03T02:08:06.7Z,4,REGULAR,freethrow,1 of 2,[],1629643,,,1610612753,104,97,2022-02-03T02:08:26Z,5640000,,,0,,C. Okeke Free Throw 1 of 2 (8 PTS),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,Made,,,,,,,8.0,,,,,,,,,,,,
574,PT05M36.00S,2022-02-03T02:08:06.7Z,4,REGULAR,freethrow,2 of 2,[],1629643,,,1610612753,104,97,2022-02-03T02:08:26Z,5650000,,,0,,MISS C. Okeke Free Throw 2 of 2,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,Missed,,,,,,,,,,,,,,,,,,,
575,PT05M34.00S,2022-02-03T02:08:08.7Z,4,REGULAR,rebound,defensive,[],202362,,,1610612754,104,97,2022-02-03T02:08:26Z,5660000,,,0,,L. Stephenson REBOUND (Off:0 Def:3),[202362],1610612754.0,IND,,,,Stephenson,L. Stephenson,,,,,,,574.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
576,PT05M15.00S,2022-02-03T02:08:42.2Z,4,REGULAR,turnover,bad pass,[],1630537,,,1610612754,104,97,2022-02-03T02:08:46Z,5670000,,,0,,C. Duarte bad pass TURNOVER (1 TO),"[1630537, 1628976]",1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,1.0,Carter Jr.,1628976.0,,,,,,
577,PT05M15.00S,2022-02-03T02:08:42.2Z,4,REGULAR,steal,,[],1628976,,,1610612753,104,97,2022-02-03T02:08:44Z,5680000,,,0,,W. Carter Jr. STEAL (1 STL),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT05M11.00S,2022-02-03T02:08:51.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak', 'defensivegoaltending']",1630591,6.521024967148489,50.0,1610612753,104,99,2022-02-03T02:09:06Z,5690000,0.0,9.0,1,left,J. Suggs running Layup (12 PTS) (G. Harris 4 AST),"[1630591, 203914]",1610612753.0,ORL,running,,,Suggs,J. Suggs,,,,,0.88,Made,,,,,,,12.0,G. Harris,203914.0,4.0,,,,,,,,,
580,PT05M11.00S,2022-02-03T02:08:58.6Z,4,REGULAR,violation,defensive goaltending,[],1630537,,,1610612753,104,99,2022-02-03T02:09:06Z,5710000,,,0,,C. Duarte defensive goaltending VIOLATION,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,1198.0,,,,,
581,PT05M00.00S,2022-02-03T02:09:23.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630678,91.40932982917214,44.85294117647059,1610612754,106,99,2022-02-03T02:09:31Z,5720000,-26.0,28.0,1,right,T. Taylor cutting finger roll Layup (22 PTS) (L. Stephenson 4 AST),"[1630678, 202362]",1610612754.0,IND,cutting finger roll,,,Taylor,T. Taylor,,,,,3.82,Made,,,,,,,22.0,L. Stephenson,202362.0,4.0,,,,,,,,,
583,PT04M46.00S,2022-02-03T02:09:37.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628976,12.171484888304862,51.71568627450981,1610612753,106,99,2022-02-03T02:09:44Z,5740000,-9.0,62.0,1,left,MISS W. Carter Jr. 6' driving Layup,[1628976],1610612753.0,ORL,driving,,,Carter Jr.,W. Carter Jr.,,,,,6.25,Missed,,,,,,,,,,,,,,,,,,,
584,PT04M44.00S,2022-02-03T02:09:39.4Z,4,REGULAR,rebound,defensive,[],1628470,,,1610612754,106,99,2022-02-03T02:09:44Z,5750000,,,0,,T. Craig REBOUND (Off:0 Def:4),[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,583.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
585,PT04M41.00S,2022-02-03T02:09:45.8Z,4,REGULAR,turnover,out-of-bounds,[],1628470,,,1610612754,106,99,2022-02-03T02:09:51Z,5760000,,,0,,T. Craig lost ball out-of-bounds TURNOVER (2 TO),[1628470],1610612754.0,IND,lost ball,,,Craig,T. Craig,,,,,,,,,,,,,,,,,2.0,,,1627534.0,,,,,
586,PT04M41.00S,2022-02-03T02:09:51.1Z,4,REGULAR,substitution,out,[],1630613,,,1610612753,106,99,2022-02-03T02:09:56Z,5770000,,,0,,SUB out: D. Washington Jr.,[1630613],1610612754.0,IND,,,,Washington Jr.,D. Washington Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT04M41.00S,2022-02-03T02:09:51.1Z,4,REGULAR,substitution,out,[],1629643,,,1610612753,106,99,2022-02-03T02:09:56Z,5780000,,,0,,SUB out: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT04M41.00S,2022-02-03T02:09:51.1Z,4,REGULAR,substitution,in,[],1627747,,,1610612753,106,99,2022-02-03T02:09:56Z,5790000,,,0,,SUB in: C. LeVert,[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT04M41.00S,2022-02-03T02:09:51.1Z,4,REGULAR,substitution,in,[],1630175,,,1610612753,106,99,2022-02-03T02:09:56Z,5800000,,,0,,SUB in: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT04M35.00S,2022-02-03T02:10:12.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630591,6.389618922470433,46.568627450980394,1610612753,106,99,2022-02-03T02:10:22Z,5820000,17.0,8.0,1,left,MISS J. Suggs driving finger roll Layup,[1630591],1610612753.0,ORL,driving finger roll,,,Suggs,J. Suggs,,,,,1.88,Missed,,,,,,,,,,,,,,,,,,,
592,PT04M32.00S,2022-02-03T02:10:15.8Z,4,REGULAR,rebound,defensive,[],1630678,,,1610612754,106,99,2022-02-03T02:10:22Z,5830000,,,0,,T. Taylor REBOUND (Off:6 Def:9),[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,591.0,15.0,9.0,6.0,,,,,,,,,,,,,,,
593,PT04M19.00S,2022-02-03T02:10:29.2Z,4,REGULAR,3pt,Jump Shot,[],1628470,74.85216819973719,83.57843137254902,1610612754,106,99,2022-02-03T02:10:34Z,5840000,168.0,184.0,1,right,MISS T. Craig 24' 3PT,[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,24.9,Missed,,,,,,,,,,,,,,,,,,,
594,PT04M15.00S,2022-02-03T02:10:33.2Z,4,REGULAR,rebound,defensive,[],1630175,,,1610612753,106,99,2022-02-03T02:10:34Z,5850000,,,0,,C. Anthony REBOUND (Off:1 Def:5),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,593.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
595,PT04M07.00S,2022-02-03T02:10:40.5Z,4,REGULAR,3pt,Jump Shot,[],1630532,6.521024967148489,3.6764705882352944,1610612753,106,99,2022-02-03T02:10:45Z,5860000,232.0,9.0,1,left,MISS F. Wagner 3PT,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,23.18,Missed,,,,,,,,,,,,,,,,,,,
596,PT04M03.00S,2022-02-03T02:10:44.5Z,4,REGULAR,rebound,defensive,[],1630537,,,1610612754,106,99,2022-02-03T02:10:45Z,5870000,,,0,,C. Duarte REBOUND (Off:0 Def:6),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,595.0,6.0,6.0,0.0,,,,,,,,,,,,,,,
597,PT03M47.00S,2022-02-03T02:11:00.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630678,87.46714848883047,47.549019607843135,1610612754,108,99,2022-02-03T02:11:05Z,5880000,-12.0,65.0,1,right,T. Taylor 6' Jump Shot (24 PTS) (L. Stephenson 5 AST),"[1630678, 202362]",1610612754.0,IND,,,,Taylor,T. Taylor,,,,,6.64,Made,,,,,,,24.0,L. Stephenson,202362.0,5.0,,,,,,,,,
599,PT03M47.00S,2022-02-03T02:11:05.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,108,99,2022-02-03T02:11:05Z,5900000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT03M47.00S,2022-02-03T02:13:26.9Z,4,REGULAR,substitution,out,[],202362,,,1610612753,108,99,2022-02-03T02:13:52Z,5910000,,,0,,SUB out: L. Stephenson,[202362],1610612754.0,IND,,,,Stephenson,L. Stephenson,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT03M47.00S,2022-02-03T02:13:26.9Z,4,REGULAR,substitution,in,[],203200,,,1610612753,108,99,2022-02-03T02:13:52Z,5920000,,,0,,SUB in: J. Holiday,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT03M32.00S,2022-02-03T02:14:24.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630532,6.783837056504599,54.90196078431373,1610612753,108,101,2022-02-03T02:14:29Z,5930000,-25.0,11.0,1,left,F. Wagner driving floating bank Jump Shot (13 PTS) (G. Harris 5 AST),"[1630532, 203914]",1610612753.0,ORL,driving floating bank,,,Wagner,F. Wagner,,,,,2.7,Made,,,,,,,13.0,G. Harris,203914.0,5.0,,,,,,,,,
604,PT03M32.00S,2022-02-03T02:14:27.0Z,4,REGULAR,foul,personal,['1freethrow'],1630678,,,1610612753,108,101,2022-02-03T02:14:33Z,5950000,,,0,,T. Taylor shooting personal FOUL (4 PF) (Wagner 1 FT),"[1630678, 1630532]",1610612754.0,IND,shooting,,,Taylor,T. Taylor,,,,,,,,,,,,,,,,,,,,1627534.0,4.0,0.0,Wagner,1630532.0,
606,PT03M32.00S,2022-02-03T02:14:50.2Z,4,REGULAR,freethrow,1 of 1,[],1630532,,,1610612753,108,102,2022-02-03T02:14:50Z,5970000,,,0,,F. Wagner Free Throw 1 of 1 (14 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,Made,,,,,,,14.0,,,,,,,,,,,,
607,PT03M09.00S,2022-02-03T02:15:17.8Z,4,REGULAR,3pt,Jump Shot,[],1627747,67.09921156373193,59.068627450980394,1610612754,108,102,2022-02-03T02:15:23Z,5980000,45.0,257.0,1,right,MISS C. LeVert 26' step back 3PT,[1627747],1610612754.0,IND,step back,,,LeVert,C. LeVert,,,,,26.08,Missed,,,,,,,,,,,,,,,,,,,
608,PT03M06.00S,2022-02-03T02:15:20.8Z,4,REGULAR,rebound,defensive,[],1630591,,,1610612753,108,102,2022-02-03T02:15:32Z,5990000,,,0,,J. Suggs REBOUND (Off:1 Def:3),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,607.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
609,PT03M06.00S,2022-02-03T02:15:26.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612753,108,102,2022-02-03T02:15:26Z,6000000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT02M59.00S,2022-02-03T02:17:11.0Z,4,REGULAR,3pt,Jump Shot,[],1630591,7.178055190538765,95.83333333333334,1610612753,108,102,2022-02-03T02:17:15Z,6010000,-229.0,15.0,1,left,MISS J. Suggs 3PT,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,22.97,Missed,,,,,,,,,,,,,,,,,,,
611,PT02M55.00S,2022-02-03T02:17:15.0Z,4,REGULAR,rebound,defensive,[],1630537,,,1610612754,108,102,2022-02-03T02:17:15Z,6020000,,,0,,C. Duarte REBOUND (Off:0 Def:7),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,610.0,7.0,7.0,0.0,,,,,,,,,,,,,,,
612,PT02M46.00S,2022-02-03T02:17:24.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627747,93.77463863337714,52.94117647058824,1610612754,108,102,2022-02-03T02:17:30Z,6030000,15.0,6.0,1,right,MISS C. LeVert driving reverse Layup,[1627747],1610612754.0,IND,driving reverse,,,LeVert,C. LeVert,,,,,1.59,Missed,,,,,,,,,,,,,,,,,,,
613,PT02M43.00S,2022-02-03T02:17:27.3Z,4,REGULAR,rebound,defensive,[],1628976,,,1610612753,108,102,2022-02-03T02:17:30Z,6040000,,,0,,W. Carter Jr. REBOUND (Off:3 Def:13),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,612.0,16.0,13.0,3.0,,,,,,,,,,,,,,,
614,PT02M40.00S,2022-02-03T02:17:29.9Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],203914,6.389618922470433,3.431372549019608,1610612753,108,105,2022-02-03T02:17:38Z,6050000,233.0,8.0,1,left,G. Harris 3PT running (17 PTS) (J. Suggs 8 AST),"[203914, 1630591]",1610612753.0,ORL,running,,,Harris,G. Harris,,,,,23.29,Made,,,,,,,17.0,J. Suggs,1630591.0,8.0,,,,,,,,,
616,PT02M12.00S,2022-02-03T02:17:56.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630537,93.77463863337714,52.69607843137255,1610612754,108,105,2022-02-03T02:18:01Z,6070000,13.0,6.0,1,right,MISS C. Duarte driving finger roll Layup,[1630537],1610612754.0,IND,driving finger roll,,,Duarte,C. Duarte,,,,,1.48,Missed,,,,,,,,,,,,,,,,,,,
