actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
458,PT04M26.00S,2022-03-09T01:35:36.4Z,3,REGULAR,substitution,in,[],1629048,,,1610612754,87,84,2022-03-09T01:35:51Z,4530000,,,0,,SUB in: G. Bitadze,[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,
459,PT04M26.00S,2022-03-09T01:35:36.4Z,3,REGULAR,substitution,in,[],200765,,,1610612754,87,84,2022-03-09T01:35:51Z,4540000,,,0,,SUB in: R. Rondo,[200765],1610612739.0,CLE,,,,Rondo,R. Rondo,,,,,,,,,,,,,,,,,,,,,,,,
460,PT04M26.00S,2022-03-09T01:35:36.4Z,3,REGULAR,substitution,in,[],202334,,,1610612754,87,84,2022-03-09T01:35:51Z,4550000,,,0,,SUB in: E. Davis,[202334],1610612739.0,CLE,,,,Davis,E. Davis,,,,,,,,,,,,,,,,,,,,,,,,
461,PT04M26.00S,2022-03-09T01:35:36.4Z,3,REGULAR,substitution,in,[],1626224,,,1610612754,87,84,2022-03-09T01:35:51Z,4560000,,,0,,SUB in: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,
467,PT04M26.00S,2022-03-09T01:35:36.4Z,3,REGULAR,substitution,out,[],1629052,,,1610612754,87,84,2022-03-09T01:36:25Z,4565000,,,0,,SUB out: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,
468,PT04M26.00S,2022-03-09T01:35:36.4Z,3,REGULAR,substitution,in,[],1630188,,,1610612754,87,84,2022-03-09T01:36:25Z,4567500,,,0,,SUB in: J. Smith,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,
462,PT04M16.00S,2022-03-09T01:36:09.4Z,3,REGULAR,foul,offensive,[],1629048,,,1610612754,87,84,2022-03-09T01:36:18Z,4570000,,,0,,G. Bitadze offensive FOUL (3 PF),"[1629048, 200765]",1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,204058.0,3.0,0.0,Rondo,200765.0,,,,,,,,,
464,PT04M16.00S,2022-03-09T01:36:09.4Z,3,REGULAR,turnover,offensive foul,[],1629048,,,1610612754,87,84,2022-03-09T01:36:09Z,4590000,,,0,,G. Bitadze offensive foul TURNOVER (1 TO),[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,204058.0,,,,,1.0,,,,,,,,
465,PT04M16.00S,2022-03-09T01:36:16.1Z,3,REGULAR,substitution,out,[],1627763,,,1610612739,87,84,2022-03-09T01:36:17Z,4600000,,,0,,SUB out: M. Brogdon,[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,
466,PT04M16.00S,2022-03-09T01:36:16.1Z,3,REGULAR,substitution,in,[],1630537,,,1610612739,87,84,2022-03-09T01:36:17Z,4610000,,,0,,SUB in: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,
469,PT04M16.00S,2022-03-09T01:36:29.0Z,3,REGULAR,substitution,out,[],1630171,,,1610612739,87,84,2022-03-09T01:36:31Z,4620000,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,
470,PT04M16.00S,2022-03-09T01:36:29.0Z,3,REGULAR,substitution,in,[],1630205,,,1610612739,87,84,2022-03-09T01:36:31Z,4630000,,,0,,SUB in: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,
471,PT03M57.00S,2022-03-09T01:36:52.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],200765,71.30420499342969,17.647058823529413,1610612739,87,84,2022-03-09T01:36:58Z,4640000,-162.0,217.0,1,right,MISS R. Rondo 27' 3PT,[200765],1610612739.0,CLE,,,,Rondo,R. Rondo,,,,,27.08,Missed,,,,,,,,,,,,,,,,,,
472,PT03M53.00S,2022-03-09T01:36:56.2Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612754,87,84,2022-03-09T01:36:58Z,4650000,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,471.0,,,,,,,
473,PT03M53.00S,2022-03-09T01:36:58.9Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612754,87,84,2022-03-09T01:36:58Z,4660000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT03M53.00S,2022-03-09T01:36:59.7Z,3,REGULAR,substitution,out,[],1629731,,,1610612754,87,84,2022-03-09T01:37:07Z,4670000,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,
475,PT03M53.00S,2022-03-09T01:36:59.7Z,3,REGULAR,substitution,in,[],201567,,,1610612754,87,84,2022-03-09T01:37:07Z,4680000,,,0,,SUB in: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,
476,PT03M40.00S,2022-03-09T01:37:23.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629048,6.1268068331143235,49.754901960784316,1610612754,89,84,2022-03-09T01:37:28Z,4690000,1.0,5.0,1,left,G. Bitadze Layup (12 PTS) (T. Haliburton 8 AST),"[1629048, 1630169]",1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,0.52,Made,12.0,T. Haliburton,1630169.0,8.0,,,,,,,,,,,,,,
478,PT03M32.00S,2022-03-09T01:37:36.4Z,3,REGULAR,foul,personal,[],1630537,,,1610612739,89,84,2022-03-09T01:37:43Z,4710000,,,0,,C. Duarte personal FOUL (2 PF),"[1630537, 1626224]",1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,204058.0,2.0,0.0,Osman,1626224.0,,,,,,,,,
480,PT03M25.00S,2022-03-09T01:37:57.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202334,93.77463863337714,49.26470588235294,1610612739,89,86,2022-03-09T01:38:02Z,4730000,-4.0,6.0,1,right,E. Davis Layup (4 PTS) (C. Osman 2 AST),"[202334, 1626224]",1610612739.0,CLE,,,,Davis,E. Davis,,,,,0.7,Made,4.0,C. Osman,1626224.0,2.0,,,,,,,,,,,,,,
482,PT03M20.00S,2022-03-09T01:38:08.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,89,86,2022-03-09T01:38:08Z,4750000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT03M08.00S,2022-03-09T01:41:22.0Z,3,REGULAR,2pt,Jump Shot,[],1630537,5.206964520367937,15.686274509803921,1610612754,91,86,2022-03-09T01:41:28Z,4760000,172.0,-4.0,1,left,C. Duarte 17' pullup Jump Shot (11 PTS),[1630537],1610612754.0,IND,pullup,,,Duarte,C. Duarte,,,,,17.16,Made,11.0,,,,,,,,,,,,,,,,,
484,PT02M44.00S,2022-03-09T01:41:45.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630205,89.04402102496715,58.08823529411765,1610612739,91,86,2022-03-09T01:41:48Z,4770000,40.0,50.0,1,right,MISS L. Stevens 6' pullup Shot,[1630205],1610612739.0,CLE,pullup,,,Stevens,L. Stevens,,,,,6.47,Missed,,,,,,,,,,,,,,,,,,
485,PT02M43.00S,2022-03-09T01:41:46.0Z,3,REGULAR,rebound,defensive,[],1629048,,,1610612754,91,86,2022-03-09T01:41:48Z,4780000,,,0,,G. Bitadze REBOUND (Off:4 Def:3),[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,484.0,7.0,3.0,4.0,,,,
486,PT02M38.00S,2022-03-09T01:41:51.9Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630537,26.49474375821288,10.784313725490197,1610612754,91,86,2022-03-09T01:41:59Z,4790000,196.0,197.0,1,left,MISS C. Duarte 27' running 3PT,[1630537],1610612754.0,IND,running,,,Duarte,C. Duarte,,,,,27.77,Missed,,,,,,,,,,,,,,,,,,
487,PT02M35.00S,2022-03-09T01:41:54.5Z,3,REGULAR,rebound,offensive,[],1629048,,,1610612754,91,86,2022-03-09T01:41:54Z,4800000,,,0,,G. Bitadze REBOUND (Off:5 Def:3),[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,486.0,8.0,3.0,5.0,,,,
488,PT02M31.00S,2022-03-09T01:41:58.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630537,7.835085413929041,50.245098039215684,1610612754,91,86,2022-03-09T01:42:04Z,4810000,-1.0,21.0,1,left,MISS C. Duarte cutting finger roll Layup,[1630537],1610612754.0,IND,cutting finger roll,,,Duarte,C. Duarte,,,,,2.11,Missed,,,,,,,,,,,,,,,,,,
489,PT02M29.00S,2022-03-09T01:42:00.6Z,3,REGULAR,rebound,defensive,[],202334,,,1610612739,91,86,2022-03-09T01:42:04Z,4820000,,,0,,E. Davis REBOUND (Off:1 Def:2),[202334],1610612739.0,CLE,,,,Davis,E. Davis,,,,,,,,,,,,,,,,,488.0,3.0,2.0,1.0,,,,
490,PT02M20.00S,2022-03-09T01:42:09.5Z,3,REGULAR,3pt,Jump Shot,[],1626224,67.09921156373193,26.225490196078432,1610612739,91,86,2022-03-09T01:42:14Z,4830000,-119.0,257.0,1,right,MISS C. Osman 28' step back 3PT,[1626224],1610612739.0,CLE,step back,,,Osman,C. Osman,,,,,28.3,Missed,,,,,,,,,,,,,,,,,,
491,PT02M16.00S,2022-03-09T01:42:13.5Z,3,REGULAR,rebound,defensive,[],1630188,,,1610612754,91,86,2022-03-09T01:42:14Z,4840000,,,0,,J. Smith REBOUND (Off:1 Def:4),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,490.0,5.0,4.0,1.0,,,,
492,PT02M04.00S,2022-03-09T01:42:25.6Z,3,REGULAR,3pt,Jump Shot,[],1630188,26.757555847568987,11.029411764705882,1610612754,94,86,2022-03-09T01:42:30Z,4850000,195.0,199.0,1,left,J. Smith 27' 3PT  (5 PTS) (T. Haliburton 9 AST),"[1630188, 1630169]",1610612754.0,IND,,,,Smith,J. Smith,,,,,27.85,Made,5.0,T. Haliburton,1630169.0,9.0,,,,,,,,,,,,,,
494,PT01M52.00S,2022-03-09T01:42:38.0Z,3,REGULAR,3pt,Jump Shot,[],201567,69.07030223390277,19.607843137254903,1610612739,94,86,2022-03-09T01:42:42Z,4870000,-152.0,238.0,1,right,MISS K. Love 28' 3PT,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,28.26,Missed,,,,,,,,,,,,,,,,,,
495,PT01M47.00S,2022-03-09T01:42:43.0Z,3,REGULAR,rebound,offensive,[],1630205,,,1610612739,94,86,2022-03-09T01:42:42Z,4880000,,,0,,L. Stevens REBOUND (Off:1 Def:2),[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,494.0,3.0,2.0,1.0,,,,
496,PT01M47.00S,2022-03-09T01:42:42.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630205,94.40999984741211,50.0,1610612739,94,88,2022-03-09T01:42:42Z,4890000,0.0,0.0,1,right,L. Stevens tip Layup (4 PTS),[1630205],1610612739.0,CLE,tip,,,Stevens,L. Stevens,,,,,0.0,Made,4.0,,,,,,,,,,,,,,,,,
497,PT01M38.00S,2022-03-09T01:42:51.1Z,3,REGULAR,3pt,Jump Shot,[],1629048,34.11629434954008,39.21568627450981,1610612754,97,88,2022-03-09T01:42:56Z,4900000,54.0,268.0,1,left,G. Bitadze 27' 3PT  (15 PTS) (B. Hield 7 AST),"[1629048, 1627741]",1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,27.36,Made,15.0,B. Hield,1627741.0,7.0,,,,,,,,,,,,,,
499,PT01M15.00S,2022-03-09T01:43:14.7Z,3,REGULAR,2pt,Jump Shot,[],1630205,92.85479632063075,12.254901960784313,1610612739,97,88,2022-03-09T01:44:05Z,4920000,-189.0,15.0,1,right,MISS L. Stevens 18' step back Shot,[1630205],1610612739.0,CLE,step back,,,Stevens,L. Stevens,,,,,18.93,Missed,,,,,,,,,,,,,,,,,,
507,PT01M14.00S,2022-03-09T01:43:15.7Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612754,97,88,2022-03-09T01:44:25Z,4925000,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,499.0,,,,,,,
500,PT01M14.00S,2022-03-09T01:43:28.7Z,3,REGULAR,substitution,out,[],1627741,,,1610612754,97,88,2022-03-09T01:43:58Z,4930000,,,0,,SUB out: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,
501,PT01M14.00S,2022-03-09T01:43:28.7Z,3,REGULAR,substitution,out,[],201567,,,1610612754,97,88,2022-03-09T01:43:58Z,4940000,,,0,,SUB out: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,
502,PT01M14.00S,2022-03-09T01:43:28.7Z,3,REGULAR,substitution,in,[],1630613,,,1610612754,97,88,2022-03-09T01:43:58Z,4950000,,,0,,SUB in: D. Washington Jr.,[1630613],1610612754.0,IND,,,,Washington Jr.,D. Washington Jr.,,,,,,,,,,,,,,,,,,,,,,,,
503,PT01M14.00S,2022-03-09T01:43:28.7Z,3,REGULAR,substitution,in,[],1629731,,,1610612754,97,88,2022-03-09T01:43:58Z,4960000,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,
504,PT01M10.00S,2022-03-09T01:43:58.9Z,3,REGULAR,jumpball,recovered,[],1630537,,,1610612754,97,88,2022-03-09T01:43:58Z,4970000,,,0,,Jump Ball J. Smith vs. E. Davis: Tip to C. Duarte,"[1630537, 1630188, 202334]",1610612754.0,IND,heldball,C. Duarte,1630537.0,Duarte,C. Duarte,Smith,1630188.0,Davis,202334.0,,,,,,,,,,,,,,,,,,,,
508,PT00M58.30S,2022-03-09T01:44:12.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630537,8.09789750328515,50.73529411764706,1610612754,97,88,2022-03-09T01:44:21Z,5000000,-4.0,24.0,1,left,MISS C. Duarte driving Layup - blocked,"[1630537, 1630205]",1610612754.0,IND,driving,,,Duarte,C. Duarte,,,,,2.39,Missed,,,,,,,,,,,,,,,,,Stevens,1630205.0
509,PT00M58.30S,2022-03-09T01:44:12.8Z,3,REGULAR,block,,[],1630205,,,1610612754,97,88,2022-03-09T01:44:14Z,5010000,,,0,,L. Stevens BLOCK (1 BLK),[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,
510,PT00M58.30S,2022-03-09T01:44:12.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612754,97,88,2022-03-09T01:44:21Z,5020000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,508.0,,,,,,,
511,PT00M58.30S,2022-03-09T01:44:16.2Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612754,97,88,2022-03-09T01:44:16Z,5030000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT00M52.00S,2022-03-09T01:44:36.6Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630537,15.588042049934298,47.30392156862745,1610612754,97,88,2022-03-09T01:44:42Z,5040000,13.0,94.0,1,left,MISS C. Duarte 9' turnaround fadeaway Shot,[1630537],1610612754.0,IND,turnaround fadeaway,,,Duarte,C. Duarte,,,,,9.5,Missed,,,,,,,,,,,,,,,,,,
513,PT00M49.30S,2022-03-09T01:44:39.3Z,3,REGULAR,rebound,defensive,[],1629731,,,1610612739,97,88,2022-03-09T01:44:42Z,5050000,,,0,,D. Wade REBOUND (Off:1 Def:3),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,512.0,4.0,3.0,1.0,,,,
514,PT00M34.10S,2022-03-09T01:44:54.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],200765,93.77463863337714,50.49019607843137,1610612739,97,88,2022-03-09T01:45:01Z,5060000,2.0,6.0,1,right,MISS R. Rondo driving floating Shot,[200765],1610612739.0,CLE,driving floating,,,Rondo,R. Rondo,,,,,0.65,Missed,,,,,,,,,,,,,,,,,,
515,PT00M32.60S,2022-03-09T01:44:56.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612754,97,88,2022-03-09T01:45:01Z,5070000,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,514.0,,,,,,,
516,PT00M32.60S,2022-03-09T01:44:59.6Z,3,REGULAR,foul,personal,[],202334,,,1610612754,97,88,2022-03-09T01:45:24Z,5080000,,,0,,E. Davis loose ball personal FOUL (2 PF),"[202334, 1630537]",1610612739.0,CLE,loose ball,,,Davis,E. Davis,,,,,,,,,,,204058.0,2.0,0.0,Duarte,1630537.0,,,,,,,,,
518,PT00M20.30S,2022-03-09T01:45:38.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630205,,,1610612754,97,88,2022-03-09T01:45:50Z,5100000,,,0,,L. Stevens personal FOUL (1 PF) (Haliburton 2 FT),"[1630205, 1630169]",1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,202007.0,1.0,0.0,Haliburton,1630169.0,,,,,,,,,
520,PT00M20.30S,2022-03-09T01:46:11.7Z,3,REGULAR,freethrow,1 of 2,[],1630169,,,1610612754,98,88,2022-03-09T01:46:38Z,5120000,,,0,,T. Haliburton Free Throw 1 of 2 (23 PTS),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,Made,23.0,,,,,,,,,,,,,,,,,
521,PT00M20.30S,2022-03-09T01:46:12.3Z,3,REGULAR,substitution,out,[],1629048,,,1610612754,98,88,2022-03-09T01:46:22Z,5130000,,,0,,SUB out: G. Bitadze,[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,
522,PT00M20.30S,2022-03-09T01:46:12.3Z,3,REGULAR,substitution,out,[],1630613,,,1610612754,98,88,2022-03-09T01:46:22Z,5140000,,,0,,SUB out: D. Washington Jr.,[1630613],1610612754.0,IND,,,,Washington Jr.,D. Washington Jr.,,,,,,,,,,,,,,,,,,,,,,,,
523,PT00M20.30S,2022-03-09T01:46:12.3Z,3,REGULAR,substitution,out,[],200765,,,1610612754,98,88,2022-03-09T01:46:22Z,5150000,,,0,,SUB out: R. Rondo,[200765],1610612739.0,CLE,,,,Rondo,R. Rondo,,,,,,,,,,,,,,,,,,,,,,,,
524,PT00M20.30S,2022-03-09T01:46:12.3Z,3,REGULAR,substitution,out,[],202334,,,1610612754,98,88,2022-03-09T01:46:22Z,5160000,,,0,,SUB out: E. Davis,[202334],1610612739.0,CLE,,,,Davis,E. Davis,,,,,,,,,,,,,,,,,,,,,,,,
525,PT00M20.30S,2022-03-09T01:46:12.3Z,3,REGULAR,substitution,in,[],1629052,,,1610612754,98,88,2022-03-09T01:46:22Z,5170000,,,0,,SUB in: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,
526,PT00M20.30S,2022-03-09T01:46:12.3Z,3,REGULAR,substitution,in,[],1627763,,,1610612754,98,88,2022-03-09T01:46:22Z,5180000,,,0,,SUB in: M. Brogdon,[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,
527,PT00M20.30S,2022-03-09T01:46:12.3Z,3,REGULAR,substitution,in,[],1630596,,,1610612754,98,88,2022-03-09T01:46:22Z,5190000,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,
528,PT00M20.30S,2022-03-09T01:46:12.3Z,3,REGULAR,substitution,in,[],1629636,,,1610612754,98,88,2022-03-09T01:46:22Z,5200000,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,
529,PT00M20.30S,2022-03-09T01:46:11.7Z,3,REGULAR,freethrow,2 of 2,[],1630169,,,1610612754,98,88,2022-03-09T01:46:38Z,5210000,,,0,,MISS T. Haliburton Free Throw 2 of 2,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,Missed,,,,,,,,,,,,,,,,,,
530,PT00M18.90S,2022-03-09T01:46:13.1Z,3,REGULAR,rebound,defensive,[],1630596,,,1610612739,98,88,2022-03-09T01:46:38Z,5220000,,,0,,E. Mobley REBOUND (Off:2 Def:4),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,529.0,6.0,4.0,2.0,,,,
531,PT00M01.90S,2022-03-09T01:46:55.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630205,94.43166885676742,53.431372549019606,1610612739,98,90,2022-03-09T01:46:59Z,5230000,17.0,0.0,1,right,L. Stevens cutting DUNK (6 PTS) (D. Garland 12 AST),"[1630205, 1629636]",1610612739.0,CLE,cutting,,,Stevens,L. Stevens,,,,,1.72,Made,6.0,D. Garland,1629636.0,12.0,,,,,,,,,,,,,,
533,PT00M00.00S,2022-03-09T01:46:59.4Z,3,REGULAR,3pt,Jump Shot,[],1630169,66.83639947437582,42.15686274509804,1610612754,98,90,2022-03-09T01:47:08Z,5250000,39.0,576.0,1,left,MISS T. Haliburton 57' pullup 3PT,[1630169],1610612754.0,IND,pullup,,,Haliburton,T. Haliburton,,,,,57.71,Missed,,,,,,,,,,,,,,,,,,
534,PT00M00.00S,2022-03-09T01:47:02.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612754,98,90,2022-03-09T01:47:02Z,5260000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,533.0,,,,,,,
535,PT00M00.00S,2022-03-09T01:47:02.9Z,3,REGULAR,period,end,[],0,,,1610612754,98,90,2022-03-09T01:47:02Z,5270000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT12M00.00S,2022-03-09T01:49:06.9Z,4,REGULAR,substitution,out,['startperiod'],1630169,,,1610612754,98,90,2022-03-09T01:49:49Z,5280000,,,0,,SUB out: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,
537,PT12M00.00S,2022-03-09T01:49:06.9Z,4,REGULAR,substitution,out,['startperiod'],1629052,,,1610612754,98,90,2022-03-09T01:49:49Z,5290000,,,0,,SUB out: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,
538,PT12M00.00S,2022-03-09T01:49:06.9Z,4,REGULAR,substitution,out,['startperiod'],1626224,,,1610612754,98,90,2022-03-09T01:49:49Z,5300000,,,0,,SUB out: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,
539,PT12M00.00S,2022-03-09T01:49:06.9Z,4,REGULAR,substitution,in,['startperiod'],1630613,,,1610612754,98,90,2022-03-09T01:49:49Z,5310000,,,0,,SUB in: D. Washington Jr.,[1630613],1610612754.0,IND,,,,Washington Jr.,D. Washington Jr.,,,,,,,,,,,,,,,,,,,,,,,,
540,PT12M00.00S,2022-03-09T01:49:06.9Z,4,REGULAR,substitution,in,['startperiod'],1629048,,,1610612754,98,90,2022-03-09T01:49:49Z,5320000,,,0,,SUB in: G. Bitadze,[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,
541,PT12M00.00S,2022-03-09T01:49:06.9Z,4,REGULAR,substitution,in,['startperiod'],1630171,,,1610612754,98,90,2022-03-09T01:49:49Z,5330000,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,
542,PT12M00.00S,2022-03-09T01:49:51.1Z,4,REGULAR,period,start,[],0,,,1610612754,98,90,2022-03-09T01:49:51Z,5340000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT11M36.00S,2022-03-09T01:50:17.3Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612754,98,90,2022-03-09T01:50:30Z,5350000,,,0,,IND shot clock Team TURNOVER,[],1610612754.0,IND,,,,,,,,,,,,,,,,202007.0,,,,,,,,,,,,,
544,PT11M18.00S,2022-03-09T01:50:51.7Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630205,91.40932982917214,50.73529411764706,1610612739,98,92,2022-03-09T01:50:58Z,5360000,4.0,28.0,1,right,L. Stevens floating Jump Shot (8 PTS),[1630205],1610612739.0,CLE,floating,,,Stevens,L. Stevens,,,,,2.85,Made,8.0,,,,,,,,,,,,,,,,,
545,PT11M00.00S,2022-03-09T01:51:09.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630537,7.440867279894875,49.01960784313725,1610612754,98,92,2022-03-09T01:51:49Z,5370000,5.0,17.0,1,left,MISS C. Duarte driving finger roll Layup,[1630537],1610612754.0,IND,driving finger roll,,,Duarte,C. Duarte,,,,,1.81,Missed,,,,,,,,,,,,,,,,,,
549,PT10M58.00S,2022-03-09T01:51:11.5Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612739,98,92,2022-03-09T01:51:49Z,5380000,,,0,,TEAM defensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,545.0,,,,,,,
546,PT10M58.00S,2022-03-09T01:51:47.2Z,4,REGULAR,jumpball,recovered,[],1629636,,,1610612739,98,92,2022-03-09T01:51:47Z,5390000,,,0,,Jump Ball L. Stevens vs. G. Bitadze: Tip to D. Garland,"[1629636, 1630205, 1629048]",1610612739.0,CLE,heldball,D. Garland,1629636.0,Garland,D. Garland,Stevens,1630205.0,Bitadze,1629048.0,,,,,,,,,,,,,,,,,,,,
550,PT10M53.00S,2022-03-09T01:51:53.9Z,4,REGULAR,foul,personal,['2freethrow'],1629048,,,1610612739,98,92,2022-03-09T01:52:05Z,5420000,,,0,,G. Bitadze shooting personal FOUL (4 PF) (Okoro 2 FT),"[1629048, 1630171]",1610612754.0,IND,shooting,,,Bitadze,G. Bitadze,,,,,,,,,,,204058.0,4.0,0.0,Okoro,1630171.0,,,,,,,,,
