actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
364,PT10M24.00S,2021-10-31T00:55:33.5Z,3,REGULAR,steal,,[],1630567,,,1610612761,47,49,2021-10-31T00:55:34Z,3530000,,,0,,S. Barnes STEAL (1 STL),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
365,PT10M23.00S,2021-10-31T00:55:42.9Z,3,REGULAR,foul,personal,[],203200,,,1610612761,47,49,2021-10-31T00:55:51Z,3540000,,,0,,J. Holiday take personal FOUL (1 PF),"[203200, 1630567]",1610612754.0,IND,take,,,Holiday,J. Holiday,,,,,,,,,,,202007.0,,,,,,,,1.0,0.0,Barnes,1630567.0,,,
367,PT10M12.00S,2021-10-31T00:56:05.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1627832,67.36202365308804,52.20588235294118,1610612761,47,49,2021-10-31T00:56:10Z,3560000,11.0,254.0,1,right,MISS F. VanVleet 25' pullup 3PT,[1627832],1610612761.0,TOR,pullup,,,VanVleet,F. VanVleet,,,,,25.45,Missed,,,,,,,,,,,,,,,,,,,
368,PT10M06.00S,2021-10-31T00:56:11.1Z,3,REGULAR,rebound,defensive,[],1627734,,,1610612754,47,49,2021-10-31T00:56:10Z,3570000,,,0,,D. Sabonis REBOUND (Off:5 Def:3),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,367.0,8.0,3.0,5.0,,,,,,,,,,,,,,,
369,PT09M59.00S,2021-10-31T00:56:17.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,6.258212877792378,45.83333333333333,1610612754,47,49,2021-10-31T00:56:21Z,3580000,21.0,6.0,1,left,MISS D. Sabonis alley-oop Layup,[1627734],1610612754.0,IND,alley-oop,,,Sabonis,D. Sabonis,,,,,2.17,Missed,,,,,,,,,,,,,,,,,,,
370,PT09M56.00S,2021-10-31T00:56:20.5Z,3,REGULAR,rebound,defensive,[],1630567,,,1610612761,47,49,2021-10-31T00:56:21Z,3590000,,,0,,S. Barnes REBOUND (Off:1 Def:4),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,369.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
371,PT09M52.00S,2021-10-31T00:56:24.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630567,90.48948751642575,46.568627450980394,1610612761,47,49,2021-10-31T00:56:30Z,3600000,-17.0,37.0,1,right,MISS S. Barnes running finger roll Layup - blocked,"[1630567, 1626167]",1610612761.0,TOR,running finger roll,,,Barnes,S. Barnes,,,,,4.07,Missed,,,,,,,,,,,,,,,,,Turner,1626167.0,
372,PT09M52.00S,2021-10-31T00:56:24.0Z,3,REGULAR,block,,[],1626167,,,1610612761,47,49,2021-10-31T00:56:26Z,3610000,,,0,,M. Turner BLOCK (3 BLK),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT09M51.00S,2021-10-31T00:56:25.0Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612754,47,49,2021-10-31T00:56:30Z,3620000,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,371.0,,,,,,,,,,,,,,,,,,
374,PT09M51.00S,2021-10-31T00:56:29.6Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612754,47,49,2021-10-31T00:56:29Z,3630000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT09M37.00S,2021-10-31T00:56:50.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],204456,7.703679369250986,46.07843137254902,1610612754,49,49,2021-10-31T00:56:55Z,3640000,20.0,20.0,1,left,T. McConnell Layup (2 PTS) (M. Turner 3 AST),"[204456, 1626167]",1610612754.0,IND,,,,McConnell,T. McConnell,,,,,2.79,Made,,,,,,,,,2.0,M. Turner,1626167.0,3.0,,,,,,,
377,PT09M23.00S,2021-10-31T00:57:03.5Z,3,REGULAR,3pt,Jump Shot,[],1629018,78.9257555847569,92.15686274509804,1610612761,49,49,2021-10-31T00:57:08Z,3660000,211.0,146.0,1,right,MISS G. Trent Jr. 25' 3PT,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,25.62,Missed,,,,,,,,,,,,,,,,,,,
378,PT09M21.00S,2021-10-31T00:57:05.5Z,3,REGULAR,rebound,defensive,[],1627734,,,1610612754,49,49,2021-10-31T00:57:08Z,3670000,,,0,,D. Sabonis REBOUND (Off:5 Def:4),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,377.0,9.0,4.0,5.0,,,,,,,,,,,,,,,
379,PT09M15.00S,2021-10-31T00:57:13.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1626167,10.200394218134035,49.754901960784316,1610612754,51,49,2021-10-31T00:57:27Z,3680000,1.0,43.0,1,left,M. Turner driving finger roll Layup (4 PTS) (T. McConnell 3 AST),"[1626167, 204456]",1610612754.0,IND,driving finger roll,,,Turner,M. Turner,,,,,4.34,Made,,,,,,,,,4.0,T. McConnell,204456.0,3.0,,,,,,,
381,PT09M15.00S,2021-10-31T00:57:19.0Z,3,REGULAR,violation,defensive goaltending,[],1630567,,,1610612754,51,49,2021-10-31T00:57:27Z,3700000,,,0,,S. Barnes defensive goaltending VIOLATION,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,202007.0,,,,,,,,,,,,,,
382,PT08M51.00S,2021-10-31T00:57:48.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630173,91.40932982917214,58.57843137254902,1610612761,51,49,2021-10-31T00:57:54Z,3710000,43.0,28.0,1,right,MISS P. Achiuwa Layup - blocked,"[1630173, 1626167]",1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,5.14,Missed,,,,,,,,,,,,,,,,,Turner,1626167.0,
383,PT08M51.00S,2021-10-31T00:57:48.9Z,3,REGULAR,block,,[],1626167,,,1610612761,51,49,2021-10-31T00:57:50Z,3720000,,,0,,M. Turner BLOCK (4 BLK),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT08M51.00S,2021-10-31T00:57:48.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612761,51,49,2021-10-31T00:57:54Z,3730000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,382.0,,,,,,,,,,,,,,,,,,
385,PT08M51.00S,2021-10-31T00:57:53.4Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612761,51,49,2021-10-31T00:57:53Z,3740000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,PT08M51.00S,2021-10-31T00:58:10.7Z,3,REGULAR,turnover,5-second-violation,['team'],0,,,1610612761,51,49,2021-10-31T00:58:18Z,3750000,,,0,,TOR 5-second-violation Team TURNOVER,[],1610612761.0,TOR,,,,,,,,,,,,,,,,202007.0,,,,,,,,,,,,,,
387,PT08M41.00S,2021-10-31T00:58:24.7Z,3,REGULAR,turnover,traveling,[],1630537,,,1610612754,51,49,2021-10-31T00:58:32Z,3760000,,,0,,C. Duarte traveling TURNOVER (3 TO),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,1628954.0,3.0,,,,,,,,,,,,,
388,PT08M32.00S,2021-10-31T00:58:44.5Z,3,REGULAR,foul,personal,[],204456,,,1610612761,51,49,2021-10-31T00:58:49Z,3770000,,,0,,T. McConnell personal FOUL (1 PF),"[204456, 1627832]",1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,1199.0,,,,,,,,1.0,0.0,VanVleet,1627832.0,,,
390,PT08M32.00S,2021-10-31T00:58:55.1Z,3,REGULAR,substitution,out,[],1630537,,,1610612761,51,49,2021-10-31T00:59:07Z,3790000,,,0,,SUB out: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT08M32.00S,2021-10-31T00:58:55.1Z,3,REGULAR,substitution,out,[],1630173,,,1610612761,51,49,2021-10-31T00:59:07Z,3800000,,,0,,SUB out: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT08M32.00S,2021-10-31T00:58:55.1Z,3,REGULAR,substitution,in,[],203087,,,1610612761,51,49,2021-10-31T00:59:07Z,3810000,,,0,,SUB in: J. Lamb,[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT08M32.00S,2021-10-31T00:58:55.1Z,3,REGULAR,substitution,in,[],203920,,,1610612761,51,49,2021-10-31T00:59:07Z,3820000,,,0,,SUB in: K. Birch,[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT08M27.00S,2021-10-31T00:59:24.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1627832,75.50919842312747,13.23529411764706,1610612761,51,52,2021-10-31T00:59:33Z,3830000,-184.0,178.0,1,right,F. VanVleet 25' 3PT  (10 PTS) (K. Birch 1 AST),"[1627832, 203920]",1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,25.57,Made,,,,,,,,,10.0,K. Birch,203920.0,1.0,,,,,,,
395,PT08M06.00S,2021-10-31T00:59:44.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203200,5.732588699080158,53.67647058823529,1610612754,53,52,2021-10-31T00:59:54Z,3840000,-18.0,1.0,1,left,J. Holiday cutting Layup (8 PTS) (T. McConnell 4 AST),"[203200, 204456]",1610612754.0,IND,cutting,,,Holiday,J. Holiday,,,,,1.85,Made,,,,,,,,,8.0,T. McConnell,204456.0,4.0,,,,,,,
398,PT07M55.00S,2021-10-31T00:59:56.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630567,92.85479632063075,60.78431372549019,1610612761,53,52,2021-10-31T01:00:00Z,3860000,54.0,15.0,1,right,MISS S. Barnes driving floating Shot,[1630567],1610612761.0,TOR,driving floating,,,Barnes,S. Barnes,,,,,5.59,Missed,,,,,,,,,,,,,,,,,,,
399,PT07M52.00S,2021-10-31T00:59:59.2Z,3,REGULAR,rebound,defensive,[],1627734,,,1610612754,53,52,2021-10-31T01:00:00Z,3870000,,,0,,D. Sabonis REBOUND (Off:5 Def:5),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,398.0,10.0,5.0,5.0,,,,,,,,,,,,,,,
400,PT07M38.00S,2021-10-31T01:00:15.2Z,3,REGULAR,foul,offensive,[],1627734,,,1610612754,53,52,2021-10-31T01:00:23Z,3880000,,,0,,D. Sabonis offensive FOUL (2 PF),"[1627734, 1630567]",1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,202007.0,,,,,,,,2.0,0.0,Barnes,1630567.0,,,
402,PT07M38.00S,2021-10-31T01:00:15.2Z,3,REGULAR,turnover,offensive foul,[],1627734,,,1610612754,53,52,2021-10-31T01:00:15Z,3900000,,,0,,D. Sabonis offensive foul TURNOVER (2 TO),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,202007.0,2.0,,,,,,,,,,,,,
403,PT07M29.00S,2021-10-31T01:00:40.0Z,3,REGULAR,foul,offensive,[],1629018,,,1610612761,53,52,2021-10-31T01:00:45Z,3910000,,,0,,G. Trent Jr. offensive FOUL (1 PF),"[1629018, 204456]",1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,1628954.0,,,,,,,,1.0,0.0,McConnell,204456.0,,,
405,PT07M29.00S,2021-10-31T01:00:40.0Z,3,REGULAR,turnover,offensive foul,[],1629018,,,1610612761,53,52,2021-10-31T01:00:40Z,3930000,,,0,,G. Trent Jr. offensive foul TURNOVER (2 TO),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,1628954.0,2.0,,,,,,,,,,,,,
406,PT07M18.00S,2021-10-31T01:01:08.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1627734,31.61957950065703,56.127450980392155,1610612754,53,52,2021-10-31T01:01:13Z,3940000,-31.0,245.0,1,left,MISS D. Sabonis 24' 3PT,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,24.66,Missed,,,,,,,,,,,,,,,,,,,
407,PT07M15.00S,2021-10-31T01:01:11.6Z,3,REGULAR,rebound,offensive,[],1626167,,,1610612754,53,52,2021-10-31T01:01:11Z,3950000,,,0,,M. Turner REBOUND (Off:1 Def:8),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,406.0,9.0,8.0,1.0,,,,,,,,,,,,,,,
408,PT07M06.00S,2021-10-31T01:01:19.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1627734,6.783837056504599,53.67647058823529,1610612754,55,52,2021-10-31T01:01:22Z,3960000,-18.0,11.0,1,left,D. Sabonis Layup (17 PTS) (J. Lamb 1 AST),"[1627734, 203087]",1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,2.16,Made,,,,,,,,,17.0,J. Lamb,203087.0,1.0,,,,,,,
410,PT06M52.00S,2021-10-31T01:01:33.8Z,3,REGULAR,turnover,lost ball,[],203920,,,1610612761,55,52,2021-10-31T01:01:37Z,3980000,,,0,,K. Birch lost ball TURNOVER (1 TO),"[203920, 203087]",1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,,,,,1.0,Lamb,203087.0,,,,,,,,,,,
411,PT06M52.00S,2021-10-31T01:01:33.8Z,3,REGULAR,steal,,[],203087,,,1610612754,55,52,2021-10-31T01:01:36Z,3990000,,,0,,J. Lamb STEAL (1 STL),[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT06M48.00S,2021-10-31T01:01:37.9Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",203200,12.171484888304862,3.431372549019608,1610612754,55,52,2021-10-31T01:01:43Z,4000000,233.0,62.0,1,left,MISS J. Holiday 24' 3PT,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,24.09,Missed,,,,,,,,,,,,,,,,,,,
413,PT06M44.00S,2021-10-31T01:01:41.9Z,3,REGULAR,rebound,defensive,[],1630567,,,1610612761,55,52,2021-10-31T01:01:43Z,4010000,,,0,,S. Barnes REBOUND (Off:1 Def:5),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,412.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
414,PT06M39.00S,2021-10-31T01:01:46.9Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1630567,92.46057818659659,56.127450980392155,1610612761,55,54,2021-10-31T01:01:52Z,4020000,31.0,18.0,1,right,S. Barnes turnaround bank Jump Shot (10 PTS),[1630567],1610612761.0,TOR,turnaround bank,,,Barnes,S. Barnes,,,,,3.57,Made,,,,,,,,,10.0,,,,,,,,,,
415,PT06M19.00S,2021-10-31T01:02:06.9Z,3,REGULAR,3pt,Jump Shot,[],203200,9.017739816031538,4.901960784313726,1610612754,58,54,2021-10-31T01:02:12Z,4030000,225.0,32.0,1,left,J. Holiday 3PT  (11 PTS) (D. Sabonis 1 AST),"[203200, 1627734]",1610612754.0,IND,,,,Holiday,J. Holiday,,,,,22.78,Made,,,,,,,,,11.0,D. Sabonis,1627734.0,1.0,,,,,,,
417,PT06M00.00S,2021-10-31T01:02:25.1Z,3,REGULAR,2pt,Jump Shot,[],1627832,83.26215505913272,82.1078431372549,1610612761,58,56,2021-10-31T01:02:30Z,4050000,161.0,105.0,1,right,F. VanVleet 19' step back Jump Shot (12 PTS),[1627832],1610612761.0,TOR,step back,,,VanVleet,F. VanVleet,,,,,19.17,Made,,,,,,,,,12.0,,,,,,,,,,
418,PT05M49.00S,2021-10-31T01:02:41.1Z,3,REGULAR,turnover,out-of-bounds,[],1626167,,,1610612754,58,56,2021-10-31T01:02:45Z,4060000,,,0,,M. Turner lost ball out-of-bounds TURNOVER (1 TO),[1626167],1610612754.0,IND,lost ball,,,Turner,M. Turner,,,,,,,,,,,1628954.0,1.0,,,,,,,,,,,,,
419,PT05M49.00S,2021-10-31T01:02:48.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,58,56,2021-10-31T01:02:48Z,4070000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT05M49.00S,2021-10-31T01:04:15.6Z,3,REGULAR,substitution,out,[],1630567,,,1610612761,58,56,2021-10-31T01:05:19Z,4080000,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT05M49.00S,2021-10-31T01:04:15.6Z,3,REGULAR,substitution,out,[],1629018,,,1610612761,58,56,2021-10-31T01:05:19Z,4090000,,,0,,SUB out: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT05M49.00S,2021-10-31T01:04:15.6Z,3,REGULAR,substitution,in,[],1628449,,,1610612761,58,56,2021-10-31T01:05:19Z,4100000,,,0,,SUB in: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT05M49.00S,2021-10-31T01:04:15.6Z,3,REGULAR,substitution,in,[],1629004,,,1610612761,58,56,2021-10-31T01:05:19Z,4110000,,,0,,SUB in: S. Mykhailiuk,[1629004],1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT05M28.00S,2021-10-31T01:06:06.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1627832,72.22404730617609,16.176470588235293,1610612761,58,56,2021-10-31T01:06:13Z,4120000,-169.0,209.0,1,right,MISS F. VanVleet 26' pullup 3PT,[1627832],1610612761.0,TOR,pullup,,,VanVleet,F. VanVleet,,,,,26.85,Missed,,,,,,,,,,,,,,,,,,,
425,PT05M23.00S,2021-10-31T01:06:11.9Z,3,REGULAR,rebound,offensive,[],1628384,,,1610612761,58,56,2021-10-31T01:06:13Z,4130000,,,0,,O. Anunoby REBOUND (Off:1 Def:2),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,424.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
426,PT05M22.00S,2021-10-31T01:06:13.3Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1628384,66.5735873850197,44.36274509803921,1610612761,58,59,2021-10-31T01:06:16Z,4140000,-28.0,262.0,1,right,O. Anunoby 26' 3PT  (10 PTS),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,26.32,Made,,,,,,,,,10.0,,,,,,,,,,
427,PT05M00.00S,2021-10-31T01:06:37.8Z,3,REGULAR,turnover,traveling,[],203087,,,1610612754,58,59,2021-10-31T01:06:44Z,4150000,,,0,,J. Lamb traveling TURNOVER (1 TO),[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,,,,,,1199.0,1.0,,,,,,,,,,,,,
428,PT04M51.00S,2021-10-31T01:07:01.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628384,92.72339027595268,57.107843137254896,1610612761,58,59,2021-10-31T01:07:09Z,4160000,36.0,16.0,1,right,MISS O. Anunoby driving Layup,[1628384],1610612761.0,TOR,driving,,,Anunoby,O. Anunoby,,,,,3.89,Missed,,,,,,,,,,,,,,,,,,,
429,PT04M48.00S,2021-10-31T01:07:04.6Z,3,REGULAR,rebound,defensive,[],1627734,,,1610612754,58,59,2021-10-31T01:07:05Z,4170000,,,0,,D. Sabonis REBOUND (Off:5 Def:6),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,428.0,11.0,6.0,5.0,,,,,,,,,,,,,,,
430,PT04M34.00S,2021-10-31T01:07:17.8Z,3,REGULAR,3pt,Jump Shot,[],203087,33.85348226018397,35.049019607843135,1610612754,58,59,2021-10-31T01:07:22Z,4180000,75.0,266.0,1,left,MISS J. Lamb 27' 3PT,[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,27.6,Missed,,,,,,,,,,,,,,,,,,,
431,PT04M31.00S,2021-10-31T01:07:20.8Z,3,REGULAR,rebound,defensive,[],1628449,,,1610612761,58,59,2021-10-31T01:07:22Z,4190000,,,0,,C. Boucher REBOUND (Off:2 Def:4),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,430.0,6.0,4.0,2.0,,,,,,,,,,,,,,,
432,PT04M25.00S,2021-10-31T01:07:30.2Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612761,58,59,2021-10-31T01:07:30Z,4200000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT04M12.00S,2021-10-31T01:07:49.2Z,3,REGULAR,2pt,Jump Shot,[],1628384,75.50919842312747,23.774509803921568,1610612761,58,61,2021-10-31T01:07:53Z,4210000,-131.0,178.0,1,right,O. Anunoby 22' step back Jump Shot (12 PTS),[1628384],1610612761.0,TOR,step back,,,Anunoby,O. Anunoby,,,,,22.08,Made,,,,,,,,,12.0,,,,,,,,,,
434,PT03M49.00S,2021-10-31T01:08:10.3Z,3,REGULAR,3pt,Jump Shot,[],1626167,28.728646517739815,76.9607843137255,1610612754,58,61,2021-10-31T01:08:15Z,4220000,-135.0,218.0,1,left,MISS M. Turner 25' 3PT,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,25.59,Missed,,,,,,,,,,,,,,,,,,,
435,PT03M47.00S,2021-10-31T01:08:12.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612754,58,61,2021-10-31T01:08:19Z,4230000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,434.0,,,,,,,,,,,,,,,,,,
436,PT03M47.00S,2021-10-31T01:08:20.0Z,3,REGULAR,foul,personal,[],1628449,,,1610612754,58,61,2021-10-31T01:09:08Z,4240000,,,0,,C. Boucher loose ball personal FOUL (3 PF),"[1628449, 1627734]",1610612761.0,TOR,loose ball,,,Boucher,C. Boucher,,,,,,,,,,,202007.0,,,,,,,,3.0,0.0,Sabonis,1627734.0,,,
438,PT03M47.00S,2021-10-31T01:08:24.8Z,3,REGULAR,substitution,out,[],203200,,,1610612754,58,61,2021-10-31T01:08:44Z,4260000,,,0,,SUB out: J. Holiday,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT03M47.00S,2021-10-31T01:08:24.8Z,3,REGULAR,substitution,out,[],1627734,,,1610612754,58,61,2021-10-31T01:08:44Z,4270000,,,0,,SUB out: D. Sabonis,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT03M47.00S,2021-10-31T01:08:24.8Z,3,REGULAR,substitution,out,[],1627832,,,1610612754,58,61,2021-10-31T01:08:44Z,4280000,,,0,,SUB out: F. VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT03M47.00S,2021-10-31T01:08:24.8Z,3,REGULAR,substitution,in,[],1628470,,,1610612754,58,61,2021-10-31T01:08:44Z,4290000,,,0,,SUB in: T. Craig,[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT03M47.00S,2021-10-31T01:08:24.8Z,3,REGULAR,substitution,in,[],1629052,,,1610612754,58,61,2021-10-31T01:08:44Z,4300000,,,0,,SUB in: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT03M47.00S,2021-10-31T01:08:24.8Z,3,REGULAR,substitution,in,[],1630625,,,1610612754,58,61,2021-10-31T01:08:44Z,4310000,,,0,,SUB in: D. Banton,[1630625],1610612761.0,TOR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT03M36.00S,2021-10-31T01:09:04.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628470,30.56833114323259,31.372549019607842,1610612754,58,61,2021-10-31T01:09:10Z,4320000,93.0,235.0,1,left,MISS T. Craig 25' 3PT,[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,25.26,Missed,,,,,,,,,,,,,,,,,,,
445,PT03M32.00S,2021-10-31T01:09:08.3Z,3,REGULAR,rebound,defensive,[],203920,,,1610612761,58,61,2021-10-31T01:09:08Z,4330000,,,0,,K. Birch REBOUND (Off:0 Def:2),[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,444.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
446,PT03M13.00S,2021-10-31T01:09:26.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630625,82.21090670170827,38.970588235294116,1610612761,58,61,2021-10-31T01:09:31Z,4340000,-55.0,115.0,1,right,MISS D. Banton 12' driving floating Shot,[1630625],1610612761.0,TOR,driving floating,,,Banton,D. Banton,,,,,12.72,Missed,,,,,,,,,,,,,,,,,,,
447,PT03M11.00S,2021-10-31T01:09:28.6Z,3,REGULAR,rebound,defensive,[],1626167,,,1610612754,58,61,2021-10-31T01:09:31Z,4350000,,,0,,M. Turner REBOUND (Off:1 Def:9),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,446.0,10.0,9.0,1.0,,,,,,,,,,,,,,,
448,PT03M07.00S,2021-10-31T01:09:33.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203087,30.436925098554536,29.901960784313726,1610612754,61,61,2021-10-31T01:09:47Z,4360000,100.0,234.0,1,left,J. Lamb 25' 3PT running (8 PTS) (T. McConnell 5 AST),"[203087, 204456]",1610612754.0,IND,running,,,Lamb,J. Lamb,,,,,25.43,Made,,,,,,,,,8.0,T. McConnell,204456.0,5.0,,,,,,,
450,PT02M48.00S,2021-10-31T01:09:54.9Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612761,61,61,2021-10-31T01:09:54Z,4380000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT02M48.00S,2021-10-31T01:10:04.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,61,61,2021-10-31T01:10:04Z,4390000,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT02M48.00S,2021-10-31T01:12:06.7Z,3,REGULAR,substitution,out,[],204456,,,1610612761,61,61,2021-10-31T01:12:47Z,4400000,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,
