actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
270,PT02M31.00S,2021-11-14T00:57:56.4Z,2,REGULAR,substitution,in,[],204456,,,1610612754,63,48,2021-11-14T00:58:24Z,2690000,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT02M31.00S,2021-11-14T00:57:56.4Z,2,REGULAR,substitution,in,[],1627734,,,1610612754,63,48,2021-11-14T00:58:24Z,2700000,,,0,,SUB in: D. Sabonis,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT02M07.00S,2021-11-14T00:58:45.9Z,2,REGULAR,3pt,Jump Shot,[],1626167,67.23061760840999,27.941176470588236,1610612754,66,48,2021-11-14T00:58:52Z,2710000,-110.0,256.0,1,right,M. Turner 27' 3PT  (16 PTS) (M. Brogdon 6 AST),"[1626167, 1627763]",1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,27.83,Made,16.0,M. Brogdon,1627763.0,6.0,,,,,,,,,,,,
274,PT01M46.00S,2021-11-14T00:59:06.0Z,2,REGULAR,3pt,Jump Shot,[],203552,32.802233902759525,61.029411764705884,1610612755,66,51,2021-11-14T01:00:07Z,2730000,-55.0,256.0,1,left,S. Curry 26' 3PT  (5 PTS) (T. Harris 3 AST),"[203552, 202699]",1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,26.17,Made,5.0,T. Harris,202699.0,3.0,,,,,,,,,,,,
276,PT01M46.00S,2021-11-14T00:59:12.3Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1627734,,,1610612755,66,51,2021-11-14T00:59:19Z,2750000,,,0,,D. Sabonis shooting personal FOUL (1 PF) (Curry 1 FT),"[1627734, 203552]",1610612754.0,IND,shooting,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,1628951.0,,,1.0,0.0,Curry,203552.0,
278,PT01M46.00S,2021-11-14T00:59:38.6Z,2,REGULAR,freethrow,1 of 1,[],203552,,,1610612755,66,52,2021-11-14T00:59:52Z,2770000,,,0,,S. Curry Free Throw 1 of 1 (6 PTS),[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,Made,6.0,,,,,,,,,,,,,,,
279,PT01M29.00S,2021-11-14T01:00:02.3Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612754,66,52,2021-11-14T01:00:02Z,2780000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT01M22.00S,2021-11-14T01:00:27.0Z,2,REGULAR,foul,personal,['2freethrow'],201980,,,1610612754,66,52,2021-11-14T01:00:40Z,2790000,,,0,,D. Green shooting personal FOUL (2 PF) (Holiday 2 FT),"[201980, 203200]",1610612755.0,PHI,shooting,,,Green,D. Green,,,,,,,,,,,,,,,,,,1628951.0,,,2.0,0.0,Holiday,203200.0,
282,PT01M22.00S,2021-11-14T01:00:50.6Z,2,REGULAR,freethrow,1 of 2,[],203200,,,1610612754,66,52,2021-11-14T01:00:50Z,2810000,,,0,,MISS J. Holiday Free Throw 1 of 2,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,Missed,,,,,,,,,,,,,,,,
283,PT01M22.00S,2021-11-14T01:00:50.6Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612754,66,52,2021-11-14T01:00:50Z,2820000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,282.0,,,,,,,,,,,
284,PT01M22.00S,2021-11-14T01:01:10.5Z,2,REGULAR,freethrow,2 of 2,[],203200,,,1610612754,67,52,2021-11-14T01:01:10Z,2830000,,,0,,J. Holiday Free Throw 2 of 2 (20 PTS),[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,Made,20.0,,,,,,,,,,,,,,,
285,PT01M22.00S,2021-11-14T01:01:18.7Z,2,REGULAR,foul,technical,['1freethrow'],1941,,,1610612755,67,52,2021-11-14T01:01:31Z,2840000,,,0,,TEAM foul technical,[1941],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,202041.0,,,,,,,
286,PT01M22.00S,2021-11-14T01:01:33.9Z,2,REGULAR,freethrow,1 of 1,[],1627763,,,1610612755,68,52,2021-11-14T01:01:33Z,2850000,,,0,,M. Brogdon technical Free Throw 1 of 1 (5 PTS),[1627763],1610612754.0,IND,technical,,,Brogdon,M. Brogdon,,,,,,,,,Made,5.0,,,,,,,,,,,,,,,
287,PT01M07.00S,2021-11-14T01:01:56.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203083,7.046649145860711,49.01960784313725,1610612755,68,54,2021-11-14T01:02:03Z,2860000,5.0,14.0,1,left,A. Drummond cutting DUNK (5 PTS) (S. Curry 1 AST),"[203083, 203552]",1610612755.0,PHI,cutting,,,Drummond,A. Drummond,,,,,,,,1.45,Made,5.0,S. Curry,203552.0,1.0,,,,,,,,,,,,
289,PT00M53.70S,2021-11-14T01:02:11.7Z,2,REGULAR,turnover,out-of-bounds,[],204456,,,1610612754,68,54,2021-11-14T01:02:18Z,2880000,,,0,,T. McConnell bad pass out-of-bounds TURNOVER (1 TO),[204456],1610612754.0,IND,bad pass,,,McConnell,T. McConnell,,,,,1.0,,,,,,,,,,,,,203591.0,,,,,,,
290,PT00M45.50S,2021-11-14T01:02:27.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627734,,,1610612755,68,54,2021-11-14T01:02:31Z,2890000,,,0,,D. Sabonis personal FOUL (2 PF) (Harris 2 FT),"[1627734, 202699]",1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,1628951.0,,,2.0,0.0,Harris,202699.0,
292,PT00M45.50S,2021-11-14T01:02:53.5Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],202699,,,1610612755,68,55,2021-11-14T01:03:12Z,2910000,,,0,,T. Harris Free Throw 1 of 2 (24 PTS),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,Made,24.0,,,,,,,,,,,,,,,
293,PT00M45.50S,2021-11-14T01:02:53.5Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],202699,,,1610612755,68,55,2021-11-14T01:03:12Z,2920000,,,0,,MISS T. Harris Free Throw 2 of 2,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,Missed,,,,,,,,,,,,,,,,
294,PT00M43.50S,2021-11-14T01:02:55.5Z,2,REGULAR,rebound,offensive,[],201980,,,1610612755,68,55,2021-11-14T01:03:12Z,2930000,,,0,,D. Green REBOUND (Off:2 Def:0),[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,,,293.0,2.0,0.0,2.0,,,,,,,,
295,PT00M43.30S,2021-11-14T01:03:14.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627734,,,1610612755,68,55,2021-11-14T01:03:34Z,2940000,,,0,,D. Sabonis personal FOUL (3 PF) (Green 2 FT),"[1627734, 201980]",1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,203591.0,,,3.0,0.0,Green,201980.0,
297,PT00M43.30S,2021-11-14T01:03:44.5Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",201980,,,1610612755,68,56,2021-11-14T01:03:44Z,2960000,,,0,,D. Green Free Throw 1 of 2 (4 PTS),[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,Made,4.0,,,,,,,,,,,,,,,
298,PT00M43.30S,2021-11-14T01:03:45.0Z,2,REGULAR,substitution,out,[],1627734,,,1610612755,68,56,2021-11-14T01:03:49Z,2970000,,,0,,SUB out: D. Sabonis,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT00M43.30S,2021-11-14T01:03:45.0Z,2,REGULAR,substitution,in,[],1629103,,,1610612755,68,56,2021-11-14T01:03:49Z,2980000,,,0,,SUB in: K. Martin,[1629103],1610612754.0,IND,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT00M43.30S,2021-11-14T01:04:05.3Z,2,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",201980,,,1610612755,68,57,2021-11-14T01:04:05Z,2990000,,,0,,D. Green Free Throw 2 of 2 (5 PTS),[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,Made,5.0,,,,,,,,,,,,,,,
301,PT00M24.70S,2021-11-14T01:04:26.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627763,82.47371879106439,46.32352941176471,1610612754,70,57,2021-11-14T01:04:33Z,3000000,-18.0,112.0,1,right,M. Brogdon 11' floating Jump Shot (7 PTS),[1627763],1610612754.0,IND,floating,,,Brogdon,M. Brogdon,,,,,,,,11.37,Made,7.0,,,,,,,,,,,,,,,
302,PT00M02.60S,2021-11-14T01:04:51.6Z,2,REGULAR,3pt,Jump Shot,[],201980,29.38567674113009,16.176470588235293,1610612755,70,60,2021-11-14T01:04:56Z,3010000,169.0,224.0,1,left,D. Green 28' 3PT  (8 PTS) (S. Curry 2 AST),"[201980, 203552]",1610612755.0,PHI,,,,Green,D. Green,,,,,,,,28.04,Made,8.0,S. Curry,203552.0,2.0,,,,,,,,,,,,
304,PT00M00.00S,2021-11-14T01:05:00.8Z,2,REGULAR,3pt,Jump Shot,[],203200,39.24113009198423,74.26470588235294,1610612754,70,60,2021-11-14T01:05:09Z,3030000,121.0,519.0,1,right,MISS J. Holiday 53' pullup 3PT,[203200],1610612754.0,IND,pullup,,,Holiday,J. Holiday,,,,,,,,53.26,Missed,,,,,,,,,,,,,,,,
305,PT00M00.00S,2021-11-14T01:05:00.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612754,70,60,2021-11-14T01:05:09Z,3040000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,304.0,,,,,,,,,,,
306,PT00M00.00S,2021-11-14T01:05:09.6Z,2,REGULAR,period,end,[],0,,,1610612754,70,60,2021-11-14T01:05:09Z,3050000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT12M00.00S,2021-11-14T01:19:11.7Z,3,REGULAR,substitution,out,['startperiod'],203200,,,1610612754,70,60,2021-11-14T01:20:07Z,3060000,,,0,,SUB out: J. Holiday,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT12M00.00S,2021-11-14T01:19:11.7Z,3,REGULAR,substitution,out,['startperiod'],204456,,,1610612754,70,60,2021-11-14T01:20:07Z,3070000,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT12M00.00S,2021-11-14T01:19:11.7Z,3,REGULAR,substitution,out,['startperiod'],1629103,,,1610612754,70,60,2021-11-14T01:20:07Z,3080000,,,0,,SUB out: K. Martin,[1629103],1610612754.0,IND,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT12M00.00S,2021-11-14T01:19:11.7Z,3,REGULAR,substitution,in,['startperiod'],1630537,,,1610612754,70,60,2021-11-14T01:20:07Z,3090000,,,0,,SUB in: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT12M00.00S,2021-11-14T01:19:11.7Z,3,REGULAR,substitution,in,['startperiod'],1627734,,,1610612754,70,60,2021-11-14T01:20:07Z,3100000,,,0,,SUB in: D. Sabonis,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT12M00.00S,2021-11-14T01:19:11.7Z,3,REGULAR,substitution,in,['startperiod'],1627747,,,1610612754,70,60,2021-11-14T01:20:07Z,3110000,,,0,,SUB in: C. LeVert,[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT12M00.00S,2021-11-14T01:20:17.9Z,3,REGULAR,period,start,[],0,,,1610612754,70,60,2021-11-14T01:20:17Z,3120000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT11M46.00S,2021-11-14T01:20:33.9Z,3,REGULAR,turnover,out-of-bounds,[],1627747,,,1610612754,70,60,2021-11-14T01:20:39Z,3130000,,,0,,C. LeVert bad pass out-of-bounds TURNOVER (2 TO),[1627747],1610612754.0,IND,bad pass,,,LeVert,C. LeVert,,,,,2.0,,,,,,,,,,,,,202041.0,,,,,,,
315,PT11M25.00S,2021-11-14T01:20:59.8Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",202699,90.48948751642575,37.5,1610612755,70,60,2021-11-14T01:21:04Z,3140000,-62.0,37.0,1,right,MISS T. Harris 7' driving floating Shot - blocked,"[202699, 1626167]",1610612755.0,PHI,driving floating,,,Harris,T. Harris,,,,,,,,7.26,Missed,,,,,,,,,,Turner,1626167.0,,,,,
316,PT11M25.00S,2021-11-14T01:20:59.8Z,3,REGULAR,block,,[],1626167,,,1610612755,70,60,2021-11-14T01:21:02Z,3150000,,,0,,M. Turner BLOCK (5 BLK),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT11M22.00S,2021-11-14T01:21:02.8Z,3,REGULAR,rebound,defensive,[],1626167,,,1610612754,70,60,2021-11-14T01:21:04Z,3160000,,,0,,M. Turner REBOUND (Off:0 Def:1),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,315.0,1.0,1.0,0.0,,,,,,,,
318,PT11M19.00S,2021-11-14T01:21:08.4Z,3,REGULAR,foul,personal,[],203552,,,1610612754,70,60,2021-11-14T01:21:16Z,3170000,,,0,,S. Curry personal FOUL (2 PF),"[203552, 1627747]",1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,203591.0,,,2.0,0.0,LeVert,1627747.0,
320,PT11M07.00S,2021-11-14T01:21:34.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627734,12.828515111695138,51.470588235294116,1610612754,70,60,2021-11-14T01:22:10Z,3190000,-7.0,68.0,1,left,MISS D. Sabonis 6' floating Shot,[1627734],1610612754.0,IND,floating,,,Sabonis,D. Sabonis,,,,,,,,6.85,Missed,,,,,,,,,,,,,,,,
321,PT11M04.00S,2021-11-14T01:21:37.5Z,3,REGULAR,rebound,defensive,[],201980,,,1610612755,70,60,2021-11-14T01:21:40Z,3200000,,,0,,D. Green REBOUND (Off:2 Def:1),[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,,,320.0,3.0,1.0,2.0,,,,,,,,
322,PT11M02.00S,2021-11-14T01:21:39.4Z,3,REGULAR,turnover,bad pass,[],201980,,,1610612755,70,60,2021-11-14T01:21:43Z,3210000,,,0,,D. Green bad pass TURNOVER (1 TO),"[201980, 1630537]",1610612755.0,PHI,,,,Green,D. Green,,,,,1.0,Duarte,1630537.0,,,,,,,,,,,,,,,,,,
323,PT11M02.00S,2021-11-14T01:21:39.4Z,3,REGULAR,steal,,[],1630537,,,1610612754,70,60,2021-11-14T01:21:41Z,3220000,,,0,,C. Duarte STEAL (2 STL),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT10M54.00S,2021-11-14T01:21:46.8Z,3,REGULAR,turnover,bad pass,[],1627747,,,1610612754,70,60,2021-11-14T01:21:53Z,3230000,,,0,,C. LeVert bad pass TURNOVER (3 TO),"[1627747, 201980]",1610612754.0,IND,,,,LeVert,C. LeVert,,,,,3.0,Green,201980.0,,,,,,,,,,,,,,,,,,
325,PT10M54.00S,2021-11-14T01:21:46.8Z,3,REGULAR,steal,,[],201980,,,1610612755,70,60,2021-11-14T01:21:53Z,3240000,,,0,,D. Green STEAL (2 STL),[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT10M44.00S,2021-11-14T01:21:56.5Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",202699,82.47371879106439,52.94117647058824,1610612755,70,60,2021-11-14T01:22:00Z,3250000,15.0,112.0,1,right,MISS T. Harris 11' pullup Shot,[202699],1610612755.0,PHI,pullup,,,Harris,T. Harris,,,,,,,,11.32,Missed,,,,,,,,,,,,,,,,
327,PT10M43.00S,2021-11-14T01:21:57.5Z,3,REGULAR,rebound,defensive,[],1626167,,,1610612754,70,60,2021-11-14T01:22:00Z,3260000,,,0,,M. Turner REBOUND (Off:0 Def:2),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,326.0,2.0,2.0,0.0,,,,,,,,
328,PT10M30.00S,2021-11-14T01:22:12.0Z,3,REGULAR,3pt,Jump Shot,[],1626167,30.305519053876477,24.019607843137255,1610612754,73,60,2021-11-14T01:22:16Z,3270000,130.0,232.0,1,left,M. Turner 26' 3PT  (19 PTS) (D. Sabonis 4 AST),"[1626167, 1627734]",1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,26.62,Made,19.0,D. Sabonis,1627734.0,4.0,,,,,,,,,,,,
330,PT10M09.00S,2021-11-14T01:22:32.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201980,92.19776609724047,55.14705882352941,1610612755,73,60,2021-11-14T01:22:39Z,3290000,26.0,21.0,1,right,MISS D. Green driving finger roll Layup,[201980],1610612755.0,PHI,driving finger roll,,,Green,D. Green,,,,,,,,3.31,Missed,,,,,,,,,,,,,,,,
331,PT10M05.00S,2021-11-14T01:22:36.3Z,3,REGULAR,rebound,offensive,[],203083,,,1610612755,73,60,2021-11-14T01:22:39Z,3300000,,,0,,A. Drummond REBOUND (Off:3 Def:2),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,330.0,5.0,2.0,3.0,,,,,,,,
332,PT10M05.00S,2021-11-14T01:22:36.4Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203083,94.40999984741211,50.0,1610612755,73,60,2021-11-14T01:24:00Z,3310000,0.0,0.0,1,right,MISS A. Drummond tip Layup,[203083],1610612755.0,PHI,tip,,,Drummond,A. Drummond,,,,,,,,0.0,Missed,,,,,,,,,,,,,,,,
333,PT10M04.00S,2021-11-14T01:22:37.4Z,3,REGULAR,rebound,defensive,[],1627734,,,1610612754,73,60,2021-11-14T01:24:00Z,3320000,,,0,,D. Sabonis REBOUND (Off:1 Def:3),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,332.0,4.0,3.0,1.0,,,,,,,,
334,PT09M54.00S,2021-11-14T01:22:47.4Z,3,REGULAR,turnover,lost ball,[],1627734,,,1610612754,73,60,2021-11-14T01:22:50Z,3330000,,,0,,D. Sabonis lost ball TURNOVER (1 TO),"[1627734, 201980]",1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,1.0,Green,201980.0,,,,,,,,,,,,,,,,,,
335,PT09M54.00S,2021-11-14T01:22:47.4Z,3,REGULAR,steal,,[],201980,,,1610612755,73,60,2021-11-14T01:22:49Z,3340000,,,0,,D. Green STEAL (3 STL),[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT09M44.00S,2021-11-14T01:22:56.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630178,92.72339027595268,57.35294117647059,1610612755,73,62,2021-11-14T01:23:01Z,3350000,37.0,16.0,1,right,T. Maxey driving finger roll Layup (12 PTS),[1630178],1610612755.0,PHI,driving finger roll,,,Maxey,T. Maxey,,,,,,,,4.01,Made,12.0,,,,,,,,,,,,,,,
337,PT09M27.00S,2021-11-14T01:23:13.8Z,3,REGULAR,2pt,Jump Shot,[],1627763,17.821944809461236,19.362745098039216,1610612754,73,62,2021-11-14T01:23:17Z,3360000,153.0,115.0,1,left,MISS M. Brogdon 19' pullup Shot,[1627763],1610612754.0,IND,pullup,,,Brogdon,M. Brogdon,,,,,,,,19.16,Missed,,,,,,,,,,,,,,,,
338,PT09M25.00S,2021-11-14T01:23:15.8Z,3,REGULAR,rebound,offensive,[],1627734,,,1610612754,73,62,2021-11-14T01:23:17Z,3370000,,,0,,D. Sabonis REBOUND (Off:2 Def:3),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,337.0,5.0,3.0,2.0,,,,,,,,
339,PT09M24.00S,2021-11-14T01:23:17.4Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1627734,11.514454664914586,34.55882352941176,1610612754,73,62,2021-11-14T01:23:21Z,3380000,77.0,56.0,1,left,MISS D. Sabonis 9' Jump Shot,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,9.52,Missed,,,,,,,,,,,,,,,,
340,PT09M22.00S,2021-11-14T01:23:19.4Z,3,REGULAR,rebound,defensive,[],203083,,,1610612755,73,62,2021-11-14T01:23:21Z,3390000,,,0,,A. Drummond REBOUND (Off:3 Def:3),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,339.0,6.0,3.0,3.0,,,,,,,,
341,PT09M17.00S,2021-11-14T01:23:27.7Z,3,REGULAR,foul,personal,['2freethrow'],1626167,,,1610612755,73,62,2021-11-14T01:23:43Z,3400000,,,0,,M. Turner shooting personal FOUL (2 PF) (Harris 2 FT),"[1626167, 202699]",1610612754.0,IND,shooting,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,1628951.0,,,2.0,0.0,Harris,202699.0,
343,PT09M17.00S,2021-11-14T01:23:54.7Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],202699,,,1610612755,73,63,2021-11-14T01:23:54Z,3420000,,,0,,T. Harris Free Throw 1 of 2 (25 PTS),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,Made,25.0,,,,,,,,,,,,,,,
344,PT09M17.00S,2021-11-14T01:24:16.4Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],202699,,,1610612755,73,64,2021-11-14T01:24:16Z,3430000,,,0,,T. Harris Free Throw 2 of 2 (26 PTS),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,Made,26.0,,,,,,,,,,,,,,,
345,PT09M05.00S,2021-11-14T01:24:29.9Z,3,REGULAR,turnover,bad pass,[],1627763,,,1610612754,73,64,2021-11-14T01:24:36Z,3440000,,,0,,M. Brogdon bad pass TURNOVER (1 TO),"[1627763, 203552]",1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,1.0,Curry,203552.0,,,,,,,,,,,,,,,,,,
346,PT09M05.00S,2021-11-14T01:24:29.9Z,3,REGULAR,steal,,[],203552,,,1610612755,73,64,2021-11-14T01:24:31Z,3450000,,,0,,S. Curry STEAL (1 STL),[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT09M04.00S,2021-11-14T01:24:34.7Z,3,REGULAR,foul,personal,[],1630537,,,1610612755,73,64,2021-11-14T01:24:50Z,3460000,,,0,,C. Duarte take personal FOUL (1 PF),"[1630537, 203552]",1610612754.0,IND,take,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,1628951.0,,,1.0,0.0,Curry,203552.0,
349,PT08M52.00S,2021-11-14T01:25:02.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203552,71.96123521681997,77.94117647058823,1610612755,73,64,2021-11-14T01:25:05Z,3480000,140.0,211.0,1,right,MISS S. Curry 25' pullup 3PT,[203552],1610612755.0,PHI,pullup,,,Curry,S. Curry,,,,,,,,25.31,Missed,,,,,,,,,,,,,,,,
350,PT08M48.00S,2021-11-14T01:25:06.2Z,3,REGULAR,rebound,offensive,[],203083,,,1610612755,73,64,2021-11-14T01:25:05Z,3490000,,,0,,A. Drummond REBOUND (Off:4 Def:3),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,349.0,7.0,3.0,4.0,,,,,,,,
351,PT08M48.00S,2021-11-14T01:25:07.9Z,3,REGULAR,foul,personal,['2freethrow'],1626167,,,1610612755,73,64,2021-11-14T01:25:12Z,3500000,,,0,,M. Turner shooting personal FOUL (3 PF) (Drummond 2 FT),"[1626167, 203083]",1610612754.0,IND,shooting,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,203591.0,,,3.0,0.0,Drummond,203083.0,
353,PT08M48.00S,2021-11-14T01:25:31.4Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",203083,,,1610612755,73,65,2021-11-14T01:25:49Z,3520000,,,0,,A. Drummond Free Throw 1 of 2 (6 PTS),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,Made,6.0,,,,,,,,,,,,,,,
354,PT08M48.00S,2021-11-14T01:25:31.4Z,3,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",203083,,,1610612755,73,65,2021-11-14T01:25:49Z,3530000,,,0,,MISS A. Drummond Free Throw 2 of 2,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,Missed,,,,,,,,,,,,,,,,
355,PT08M47.00S,2021-11-14T01:25:32.4Z,3,REGULAR,rebound,defensive,[],1627734,,,1610612754,73,65,2021-11-14T01:25:49Z,3540000,,,0,,D. Sabonis REBOUND (Off:2 Def:4),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,354.0,6.0,4.0,2.0,,,,,,,,
356,PT08M29.00S,2021-11-14T01:26:03.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627747,6.915243101182654,44.6078431372549,1610612754,75,65,2021-11-14T01:26:08Z,3550000,27.0,13.0,1,left,C. LeVert driving finger roll Layup (6 PTS),[1627747],1610612754.0,IND,driving finger roll,,,LeVert,C. LeVert,,,,,,,,2.98,Made,6.0,,,,,,,,,,,,,,,
357,PT08M21.00S,2021-11-14T01:26:15.5Z,3,REGULAR,foul,personal,[],1627763,,,1610612755,75,65,2021-11-14T01:26:23Z,3560000,,,0,,M. Brogdon take personal FOUL (1 PF),"[1627763, 203552]",1610612754.0,IND,take,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,203591.0,,,1.0,0.0,Curry,203552.0,
359,PT08M21.00S,2021-11-14T01:26:21.5Z,3,REGULAR,substitution,out,[],1630537,,,1610612755,75,65,2021-11-14T01:26:24Z,3580000,,,0,,SUB out: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT08M21.00S,2021-11-14T01:26:21.5Z,3,REGULAR,substitution,in,[],203200,,,1610612755,75,65,2021-11-14T01:26:24Z,3590000,,,0,,SUB in: J. Holiday,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
