actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
271,PT02M12.00S,2021-12-02T01:00:22.1Z,2,REGULAR,2pt,Jump Shot,[],1627747,83.26215505913272,73.77450980392157,1610612754,53,56,2021-12-02T01:00:25Z,2670000,119.0,105.0,1,right,MISS C. LeVert 15' pullup Shot,[1627747],1610612754.0,IND,pullup,,,LeVert,C. LeVert,,,,,15.85,Missed,,,,,,,,,,,,,,,,,,,
272,PT02M10.00S,2021-12-02T01:00:24.1Z,2,REGULAR,rebound,defensive,[],1628989,,,1610612737,53,56,2021-12-02T01:00:25Z,2680000,,,0,,K. Huerter REBOUND (Off:0 Def:2),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,271.0,2.0,2.0,0.0,,,,,
273,PT02M07.00S,2021-12-02T01:00:31.8Z,2,REGULAR,foul,personal,[],1627763,,,1610612737,53,56,2021-12-02T01:00:38Z,2690000,,,0,,M. Brogdon take personal FOUL (1 PF),"[1627763, 1628989]",1610612754.0,IND,take,,,Brogdon,M. Brogdon,,,,,,,,,,,1146.0,1.0,0.0,Huerter,1628989.0,,,,,,,,,,
275,PT02M01.00S,2021-12-02T01:00:54.9Z,2,REGULAR,2pt,Jump Shot,[],1629027,16.770696452036795,31.862745098039213,1610612737,53,58,2021-12-02T01:00:59Z,2710000,91.0,105.0,1,left,T. Young 13' driving floating Jump Shot (13 PTS),[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,13.88,Made,13.0,,,,,,,,,,,,,,,,,,
276,PT01M48.00S,2021-12-02T01:01:07.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,92.72339027595268,46.81372549019608,1610612754,55,58,2021-12-02T01:01:11Z,2720000,-16.0,16.0,1,right,D. Sabonis cutting Layup (12 PTS) (M. Brogdon 5 AST),"[1627734, 1627763]",1610612754.0,IND,cutting,,,Sabonis,D. Sabonis,,,,,2.25,Made,12.0,M. Brogdon,1627763.0,5.0,,,,,,,,,,,,,,,
278,PT01M29.00S,2021-12-02T01:01:25.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,6.389618922470433,46.81372549019608,1610612737,55,60,2021-12-02T01:01:30Z,2740000,16.0,8.0,1,left,T. Young cutting finger roll Layup (15 PTS) (C. Capela 2 AST),"[1629027, 203991]",1610612737.0,ATL,cutting finger roll,,,Young,T. Young,,,,,1.76,Made,15.0,C. Capela,203991.0,2.0,,,,,,,,,,,,,,,
280,PT01M18.00S,2021-12-02T01:01:38.4Z,2,REGULAR,3pt,Jump Shot,[],1630537,67.62483574244416,49.26470588235294,1610612754,55,60,2021-12-02T01:01:44Z,2760000,-4.0,252.0,1,right,MISS C. Duarte 25' 3PT,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,25.18,Missed,,,,,,,,,,,,,,,,,,,
281,PT01M14.00S,2021-12-02T01:01:42.4Z,2,REGULAR,rebound,defensive,[],203991,,,1610612737,55,60,2021-12-02T01:01:44Z,2770000,,,0,,C. Capela REBOUND (Off:0 Def:4),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,280.0,4.0,4.0,0.0,,,,,
282,PT01M04.00S,2021-12-02T01:01:50.8Z,2,REGULAR,3pt,Jump Shot,[],1628381,31.225361366622867,70.83333333333334,1610612737,55,63,2021-12-02T01:01:55Z,2780000,-104.0,241.0,1,left,J. Collins 26' 3PT  (6 PTS) (T. Young 7 AST),"[1628381, 1629027]",1610612737.0,ATL,,,,Collins,J. Collins,,,,,26.26,Made,6.0,T. Young,1629027.0,7.0,,,,,,,,,,,,,,,
284,PT00M50.60S,2021-12-02T01:02:05.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630537,90.62089356110381,49.50980392156863,1610612754,55,63,2021-12-02T01:02:08Z,2800000,-2.0,36.0,1,right,MISS C. Duarte cutting Layup - blocked,"[1630537, 203991]",1610612754.0,IND,cutting,,,Duarte,C. Duarte,,,,,3.58,Missed,,,,,,,,,,,,,,,Capela,203991.0,,,
301,PT00M50.60S,2021-12-02T01:02:05.1Z,2,REGULAR,block,,[],203991,,,1610612754,55,63,2021-12-02T01:04:15Z,2805000,,,0,,C. Capela BLOCK (1 BLK),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT00M48.40S,2021-12-02T01:02:07.3Z,2,REGULAR,rebound,offensive,[],1627734,,,1610612754,55,63,2021-12-02T01:02:07Z,2810000,,,0,,D. Sabonis REBOUND (Off:1 Def:6),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,284.0,7.0,6.0,1.0,,,,,
286,PT00M43.60S,2021-12-02T01:02:12.2Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1627763,86.67871222076215,73.0392156862745,1610612754,55,63,2021-12-02T01:02:16Z,2820000,115.0,73.0,1,right,MISS M. Brogdon 13' Jump Shot - blocked,"[1627763, 1628989]",1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,13.62,Missed,,,,,,,,,,,,,,,Huerter,1628989.0,,,
287,PT00M43.60S,2021-12-02T01:02:12.2Z,2,REGULAR,block,,[],1628989,,,1610612754,55,63,2021-12-02T01:02:14Z,2830000,,,0,,K. Huerter BLOCK (1 BLK),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT00M40.40S,2021-12-02T01:02:15.4Z,2,REGULAR,rebound,offensive,[],1627763,,,1610612754,55,63,2021-12-02T01:07:58Z,2840000,,,0,,M. Brogdon REBOUND (Off:1 Def:2),[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,286.0,3.0,2.0,1.0,,,,,
289,PT00M40.20S,2021-12-02T01:02:20.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628989,,,1610612754,55,63,2021-12-02T01:02:31Z,2850000,,,0,,K. Huerter personal FOUL (1 PF) (Brogdon 2 FT),"[1628989, 1627763]",1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,1628484.0,1.0,0.0,Brogdon,1627763.0,,,,,,,,,,
291,PT00M40.20S,2021-12-02T01:02:43.5Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1627763,,,1610612754,56,63,2021-12-02T01:02:43Z,2870000,,,0,,M. Brogdon Free Throw 1 of 2 (8 PTS),[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
292,PT00M40.20S,2021-12-02T01:02:51.0Z,2,REGULAR,substitution,out,[],203991,,,1610612754,56,63,2021-12-02T01:02:57Z,2880000,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT00M40.20S,2021-12-02T01:02:51.0Z,2,REGULAR,substitution,in,[],201568,,,1610612754,56,63,2021-12-02T01:02:57Z,2890000,,,0,,SUB in: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT00M40.20S,2021-12-02T01:03:09.7Z,2,REGULAR,substitution,out,[],1626167,,,1610612754,56,63,2021-12-02T01:03:16Z,2900000,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT00M40.20S,2021-12-02T01:03:09.7Z,2,REGULAR,substitution,in,[],1629052,,,1610612754,56,63,2021-12-02T01:03:16Z,2910000,,,0,,SUB in: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT00M40.20S,2021-12-02T01:03:31.8Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1627763,,,1610612754,57,63,2021-12-02T01:03:31Z,2920000,,,0,,M. Brogdon Free Throw 2 of 2 (9 PTS),[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
297,PT00M32.10S,2021-12-02T01:03:43.6Z,2,REGULAR,3pt,Jump Shot,[],1627789,5.732588699080158,4.166666666666666,1610612737,57,63,2021-12-02T01:03:48Z,2930000,229.0,1.0,1,left,MISS T. Luwawu-Cabarrot 3PT,[1627789],1610612737.0,ATL,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,22.92,Missed,,,,,,,,,,,,,,,,,,,
298,PT00M29.10S,2021-12-02T01:03:46.6Z,2,REGULAR,rebound,defensive,[],1629052,,,1610612754,57,63,2021-12-02T01:03:48Z,2940000,,,0,,O. Brissett REBOUND (Off:0 Def:3),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,297.0,3.0,3.0,0.0,,,,,
299,PT00M13.10S,2021-12-02T01:04:02.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627763,90.62089356110381,62.00980392156863,1610612754,57,63,2021-12-02T01:04:08Z,2950000,60.0,36.0,1,right,MISS M. Brogdon 6' fadeaway bank Shot,[1627763],1610612754.0,IND,fadeaway bank,,,Brogdon,M. Brogdon,,,,,6.98,Missed,,,,,,,,,,,,,,,,,,,
300,PT00M09.30S,2021-12-02T01:04:06.4Z,2,REGULAR,rebound,defensive,[],1628989,,,1610612737,57,63,2021-12-02T01:04:06Z,2960000,,,0,,K. Huerter REBOUND (Off:0 Def:3),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,299.0,3.0,3.0,0.0,,,,,
302,PT00M00.70S,2021-12-02T01:04:15.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628381,5.732588699080158,49.754901960784316,1610612737,57,65,2021-12-02T01:04:19Z,2970000,1.0,1.0,1,left,J. Collins alley-oop DUNK (8 PTS) (T. Young 8 AST),"[1628381, 1629027]",1610612737.0,ATL,alley-oop,,,Collins,J. Collins,,,,,0.18,Made,8.0,T. Young,1629027.0,8.0,,,,,,,,,,,,,,,
304,PT00M00.00S,2021-12-02T01:04:20.8Z,2,REGULAR,period,end,[],0,,,1610612754,57,65,2021-12-02T01:04:20Z,2990000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT12M00.00S,2021-12-02T01:19:28.3Z,3,REGULAR,substitution,out,['startperiod'],1629052,,,1610612754,57,65,2021-12-02T01:19:42Z,3000000,,,0,,SUB out: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT12M00.00S,2021-12-02T01:19:28.3Z,3,REGULAR,substitution,out,['startperiod'],201568,,,1610612754,57,65,2021-12-02T01:19:42Z,3010000,,,0,,SUB out: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT12M00.00S,2021-12-02T01:19:28.3Z,3,REGULAR,substitution,in,['startperiod'],1626167,,,1610612754,57,65,2021-12-02T01:19:42Z,3020000,,,0,,SUB in: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT12M00.00S,2021-12-02T01:19:28.3Z,3,REGULAR,substitution,in,['startperiod'],203991,,,1610612754,57,65,2021-12-02T01:19:42Z,3030000,,,0,,SUB in: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT12M00.00S,2021-12-02T01:19:43.1Z,3,REGULAR,period,start,[],0,,,1610612754,57,65,2021-12-02T01:19:43Z,3040000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT11M47.00S,2021-12-02T01:19:44.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630537,6.389618922470433,57.107843137254896,1610612754,57,65,2021-12-02T01:19:47Z,3050000,-36.0,8.0,1,left,MISS C. Duarte Layup - blocked,"[1630537, 1628381]",1610612754.0,IND,,,,Duarte,C. Duarte,,,,,3.63,Missed,,,,,,,,,,,,,,,Collins,1628381.0,,,
311,PT11M47.00S,2021-12-02T01:19:44.1Z,3,REGULAR,block,,[],1628381,,,1610612754,57,65,2021-12-02T01:19:46Z,3060000,,,0,,J. Collins BLOCK (4 BLK),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT11M44.00S,2021-12-02T01:19:47.1Z,3,REGULAR,rebound,defensive,[],1629027,,,1610612737,57,65,2021-12-02T01:19:47Z,3070000,,,0,,T. Young REBOUND (Off:0 Def:5),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,310.0,5.0,5.0,0.0,,,,,
313,PT11M25.00S,2021-12-02T01:20:05.6Z,3,REGULAR,3pt,Jump Shot,[],1629027,71.56701708278581,19.607843137254903,1610612737,57,65,2021-12-02T01:20:11Z,3080000,-152.0,215.0,1,right,MISS T. Young 26' pullup 3PT,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,26.31,Missed,,,,,,,,,,,,,,,,,,,
314,PT11M23.00S,2021-12-02T01:20:07.6Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612754,57,65,2021-12-02T01:20:11Z,3090000,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,313.0,,,,,,,,
315,PT11M23.00S,2021-12-02T01:20:14.7Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612754,57,65,2021-12-02T01:20:14Z,3100000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT11M15.00S,2021-12-02T01:20:25.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,14.931011826544022,35.049019607843135,1610612754,57,65,2021-12-02T01:20:29Z,3110000,75.0,88.0,1,left,MISS C. LeVert 11' pullup Shot,[1627747],1610612754.0,IND,pullup,,,LeVert,C. LeVert,,,,,11.54,Missed,,,,,,,,,,,,,,,,,,,
317,PT11M12.00S,2021-12-02T01:20:28.5Z,3,REGULAR,rebound,defensive,[],1627789,,,1610612737,57,65,2021-12-02T01:20:29Z,3120000,,,0,,T. Luwawu-Cabarrot REBOUND (Off:0 Def:2),[1627789],1610612737.0,ATL,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,,,,,,,,,,,,316.0,2.0,2.0,0.0,,,,,
318,PT11M05.00S,2021-12-02T01:20:35.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1627789,92.9862023653088,49.26470588235294,1610612737,57,67,2021-12-02T01:20:39Z,3130000,-4.0,13.0,1,right,T. Luwawu-Cabarrot cutting DUNK (5 PTS) (T. Young 9 AST),"[1627789, 1629027]",1610612737.0,ATL,cutting,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,1.39,Made,5.0,T. Young,1629027.0,9.0,,,,,,,,,,,,,,,
320,PT10M49.00S,2021-12-02T01:20:50.6Z,3,REGULAR,3pt,Jump Shot,[],1627747,15.588042049934298,96.56862745098039,1610612754,57,67,2021-12-02T01:20:55Z,3150000,-233.0,94.0,1,left,MISS C. LeVert 25' pullup 3PT,[1627747],1610612754.0,IND,pullup,,,LeVert,C. LeVert,,,,,25.11,Missed,,,,,,,,,,,,,,,,,,,
321,PT10M47.00S,2021-12-02T01:20:52.6Z,3,REGULAR,rebound,defensive,[],1627789,,,1610612737,57,67,2021-12-02T01:20:55Z,3160000,,,0,,T. Luwawu-Cabarrot REBOUND (Off:0 Def:3),[1627789],1610612737.0,ATL,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,,,,,,,,,,,,320.0,3.0,3.0,0.0,,,,,
322,PT10M35.00S,2021-12-02T01:21:04.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628381,92.9862023653088,54.166666666666664,1610612737,57,67,2021-12-02T01:21:08Z,3170000,21.0,13.0,1,right,MISS J. Collins driving finger roll Layup,[1628381],1610612737.0,ATL,driving finger roll,,,Collins,J. Collins,,,,,2.47,Missed,,,,,,,,,,,,,,,,,,,
323,PT10M33.00S,2021-12-02T01:21:06.5Z,3,REGULAR,rebound,defensive,[],1627747,,,1610612754,57,67,2021-12-02T01:21:08Z,3180000,,,0,,C. LeVert REBOUND (Off:0 Def:1),[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,322.0,1.0,1.0,0.0,,,,,
324,PT10M26.00S,2021-12-02T01:21:14.0Z,3,REGULAR,3pt,Jump Shot,[],1627734,31.35676741130092,62.5,1610612754,60,67,2021-12-02T01:21:18Z,3190000,-62.0,242.0,1,left,D. Sabonis 25' 3PT  (15 PTS) (C. LeVert 4 AST),"[1627734, 1627747]",1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,25.02,Made,15.0,C. LeVert,1627747.0,4.0,,,,,,,,,,,,,,,
326,PT10M02.00S,2021-12-02T01:21:38.0Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203991,87.59855453350855,47.05882352941176,1610612737,60,67,2021-12-02T01:21:42Z,3210000,-15.0,64.0,1,right,MISS C. Capela 6' Hook,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,6.58,Missed,,,,,,,,,,,,,,,,,,,
327,PT10M01.00S,2021-12-02T01:21:39.0Z,3,REGULAR,rebound,offensive,[],203991,,,1610612737,60,67,2021-12-02T01:21:42Z,3220000,,,0,,C. Capela REBOUND (Off:1 Def:4),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,326.0,5.0,4.0,1.0,,,,,
328,PT10M00.00S,2021-12-02T01:21:40.6Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",203991,86.67871222076215,45.588235294117645,1610612737,60,67,2021-12-02T01:21:44Z,3230000,-22.0,73.0,1,right,MISS C. Capela 7' Hook - blocked,"[203991, 1626167]",1610612737.0,ATL,,,,Capela,C. Capela,,,,,7.6,Missed,,,,,,,,,,,,,,,Turner,1626167.0,,,
329,PT10M00.00S,2021-12-02T01:21:40.6Z,3,REGULAR,block,,[],1626167,,,1610612737,60,67,2021-12-02T01:21:42Z,3240000,,,0,,M. Turner BLOCK (2 BLK),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT10M00.00S,2021-12-02T01:21:40.6Z,3,REGULAR,rebound,offensive,[],203991,,,1610612737,60,67,2021-12-02T01:21:44Z,3250000,,,0,,C. Capela REBOUND (Off:2 Def:4),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,328.0,6.0,4.0,2.0,,,,,
331,PT09M57.00S,2021-12-02T01:21:45.5Z,3,REGULAR,turnover,out-of-bounds,[],203991,,,1610612737,60,67,2021-12-02T01:21:50Z,3260000,,,0,,C. Capela lost ball out-of-bounds TURNOVER (1 TO),[203991],1610612737.0,ATL,lost ball,,,Capela,C. Capela,,,,,,,,,,,1628484.0,,,,,1.0,,,,,,,,,
332,PT09M44.00S,2021-12-02T01:22:05.9Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630537,17.16491458607096,50.245098039215684,1610612754,62,67,2021-12-02T01:22:16Z,3270000,-1.0,109.0,1,left,C. Duarte 10' turnaround fadeaway Jump Shot (9 PTS),[1630537],1610612754.0,IND,turnaround fadeaway,,,Duarte,C. Duarte,,,,,10.89,Made,9.0,,,,,,,,,,,,,,,,,,
333,PT09M25.00S,2021-12-02T01:22:23.5Z,3,REGULAR,turnover,bad pass,[],1628381,,,1610612737,62,67,2021-12-02T01:22:27Z,3280000,,,0,,J. Collins bad pass TURNOVER (1 TO),"[1628381, 1627747]",1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,1.0,,,,,,,LeVert,1627747.0,
334,PT09M25.00S,2021-12-02T01:22:23.5Z,3,REGULAR,steal,,[],1627747,,,1610612754,62,67,2021-12-02T01:22:26Z,3290000,,,0,,C. LeVert STEAL (1 STL),[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT09M24.00S,2021-12-02T01:22:29.2Z,3,REGULAR,foul,personal,[],1629027,,,1610612754,62,67,2021-12-02T01:22:35Z,3300000,,,0,,T. Young take personal FOUL (2 PF),"[1629027, 1627747]",1610612737.0,ATL,take,,,Young,T. Young,,,,,,,,,,,1146.0,2.0,0.0,LeVert,1627747.0,,,,,,,,,,
337,PT09M13.00S,2021-12-02T01:22:55.9Z,3,REGULAR,turnover,lost ball,[],1630537,,,1610612754,62,67,2021-12-02T01:23:00Z,3320000,,,0,,C. Duarte lost ball TURNOVER (3 TO),"[1630537, 1629027]",1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,3.0,,,,,,,Young,1629027.0,
338,PT09M13.00S,2021-12-02T01:22:55.9Z,3,REGULAR,steal,,[],1629027,,,1610612737,62,67,2021-12-02T01:22:57Z,3330000,,,0,,T. Young STEAL (1 STL),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT08M58.00S,2021-12-02T01:23:10.2Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1629027,78.0059132720105,52.450980392156865,1610612737,62,69,2021-12-02T01:23:17Z,3340000,12.0,154.0,1,right,T. Young 15' driving floating Jump Shot (17 PTS),[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,15.47,Made,17.0,,,,,,,,,,,,,,,,,,
340,PT08M58.00S,2021-12-02T01:23:15.8Z,3,REGULAR,foul,personal,['1freethrow'],1630537,,,1610612737,62,69,2021-12-02T01:23:20Z,3350000,,,0,,C. Duarte shooting personal FOUL (2 PF) (Young 1 FT),"[1630537, 1629027]",1610612754.0,IND,shooting,,,Duarte,C. Duarte,,,,,,,,,,,1146.0,2.0,0.0,Young,1629027.0,,,,,,,,,,
342,PT08M58.00S,2021-12-02T01:23:33.8Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],1629027,,,1610612737,62,70,2021-12-02T01:23:33Z,3370000,,,0,,T. Young Free Throw 1 of 1 (18 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,Made,18.0,,,,,,,,,,,,,,,,,,
343,PT08M45.00S,2021-12-02T01:23:48.8Z,3,REGULAR,turnover,bad pass,[],1627747,,,1610612754,62,70,2021-12-02T01:23:51Z,3380000,,,0,,C. LeVert bad pass TURNOVER (1 TO),"[1627747, 1628989]",1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,1.0,,,,,,,Huerter,1628989.0,
344,PT08M45.00S,2021-12-02T01:23:48.8Z,3,REGULAR,steal,,[],1628989,,,1610612737,62,70,2021-12-02T01:23:50Z,3390000,,,0,,K. Huerter STEAL (1 STL),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT08M41.00S,2021-12-02T01:23:52.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628989,93.11760840998686,46.07843137254902,1610612737,62,72,2021-12-02T01:24:01Z,3400000,-20.0,12.0,1,right,K. Huerter running finger roll Layup (17 PTS) (C. Capela 3 AST),"[1628989, 203991]",1610612737.0,ATL,running finger roll,,,Huerter,K. Huerter,,,,,2.31,Made,17.0,C. Capela,203991.0,3.0,,,,,,,,,,,,,,,
347,PT08M41.00S,2021-12-02T01:23:57.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,62,72,2021-12-02T01:23:57Z,3420000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT08M41.00S,2021-12-02T01:26:07.8Z,3,REGULAR,substitution,out,[],1627747,,,1610612754,62,72,2021-12-02T01:26:22Z,3430000,,,0,,SUB out: C. LeVert,[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT08M41.00S,2021-12-02T01:26:07.8Z,3,REGULAR,substitution,in,[],1629103,,,1610612754,62,72,2021-12-02T01:26:22Z,3440000,,,0,,SUB in: K. Martin,[1629103],1610612754.0,IND,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT08M34.00S,2021-12-02T01:26:56.7Z,3,REGULAR,3pt,Jump Shot,[],1627763,30.962549277266753,31.372549019607842,1610612754,62,72,2021-12-02T01:27:01Z,3450000,93.0,239.0,1,left,MISS M. Brogdon 25' pullup 3PT,[1627763],1610612754.0,IND,pullup,,,Brogdon,M. Brogdon,,,,,25.6,Missed,,,,,,,,,,,,,,,,,,,
351,PT08M30.00S,2021-12-02T01:27:00.7Z,3,REGULAR,rebound,defensive,[],203991,,,1610612737,62,72,2021-12-02T01:27:01Z,3460000,,,0,,C. Capela REBOUND (Off:2 Def:5),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,350.0,7.0,5.0,2.0,,,,,
352,PT08M17.00S,2021-12-02T01:27:13.7Z,3,REGULAR,turnover,out-of-bounds,[],1628989,,,1610612737,62,72,2021-12-02T01:27:19Z,3470000,,,0,,K. Huerter bad pass out-of-bounds TURNOVER (4 TO),[1628989],1610612737.0,ATL,bad pass,,,Huerter,K. Huerter,,,,,,,,,,,1628484.0,,,,,4.0,,,,,,,,,
353,PT08M02.00S,2021-12-02T01:27:34.5Z,3,REGULAR,turnover,traveling,[],1629103,,,1610612754,62,72,2021-12-02T01:27:39Z,3480000,,,0,,K. Martin traveling TURNOVER (1 TO),[1629103],1610612754.0,IND,,,,Martin,K. Martin,,,,,,,,,,,1628484.0,,,,,1.0,,,,,,,,,
354,PT07M45.00S,2021-12-02T01:28:02.3Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1629027,75.3777923784494,74.01960784313727,1610612737,62,74,2021-12-02T01:28:08Z,3490000,120.0,179.0,1,right,T. Young 21' step back Jump Shot (20 PTS),[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,21.55,Made,20.0,,,,,,,,,,,,,,,,,,
355,PT07M30.00S,2021-12-02T01:28:16.7Z,3,REGULAR,2pt,Jump Shot,[],1629103,6.783837056504599,71.56862745098039,1610612754,64,74,2021-12-02T01:28:21Z,3500000,-108.0,11.0,1,left,K. Martin 10' driving floating Jump Shot (2 PTS) (D. Sabonis 3 AST),"[1629103, 1627734]",1610612754.0,IND,driving floating,,,Martin,K. Martin,,,,,10.84,Made,2.0,D. Sabonis,1627734.0,3.0,,,,,,,,,,,,,,,
357,PT07M11.00S,2021-12-02T01:28:36.1Z,3,REGULAR,turnover,bad pass,[],1629027,,,1610612737,64,74,2021-12-02T01:28:39Z,3520000,,,0,,T. Young bad pass TURNOVER (2 TO),"[1629027, 1626167]",1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,2.0,,,,,,,Turner,1626167.0,
