actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,officialId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
368,PT07M24.00S,2021-12-11T01:26:07.3Z,3,REGULAR,rebound,offensive,[],1629029,,,1610612742,65,61,2021-12-11T01:26:08Z,3600000,,,0,,L. Doncic REBOUND (Off:2 Def:6),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,367.0,,,,,,8.0,6.0,2.0,,,,,,,,,
369,PT07M23.00S,2021-12-11T01:26:07.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629029,92.85479632063075,54.90196078431373,1610612742,65,63,2021-12-11T01:26:11Z,3610000,25.0,15.0,1,right,L. Doncic putback Layup (23 PTS),[1629029],1610612742.0,DAL,putback,,,Doncic,L. Doncic,,,,,2.86,Made,,,23.0,,,,,,,,,,,,,,,
370,PT07M18.00S,2021-12-11T01:26:14.8Z,3,REGULAR,foul,personal,[],1627827,,,1610612754,65,63,2021-12-11T01:26:23Z,3620000,,,0,,D. Finney-Smith take personal FOUL (1 PF),"[1627827, 1630537]",1610612742.0,DAL,take,,,Finney-Smith,D. Finney-Smith,,,,,,,,1627526.0,,,,,,,,,,,,,1.0,0.0,Duarte,1630537.0
372,PT06M57.00S,2021-12-11T01:27:03.3Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1627734,9.280551905387648,50.73529411764706,1610612754,67,63,2021-12-11T01:32:55Z,3640000,-4.0,35.0,1,left,D. Sabonis turnaround Hook (15 PTS),[1627734],1610612754.0,IND,turnaround,,,Sabonis,D. Sabonis,,,,,3.49,Made,,,15.0,,,,,,,,,,,,,,,
373,PT06M42.00S,2021-12-11T01:27:17.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,81.94809461235218,52.94117647058824,1610612742,67,63,2021-12-11T01:27:22Z,3650000,15.0,117.0,1,right,MISS J. Brunson 11' pullup Shot,[1628973],1610612742.0,DAL,pullup,,,Brunson,J. Brunson,,,,,11.81,Missed,,,,,,,,,,,,,,,,,,
374,PT06M41.00S,2021-12-11T01:27:18.5Z,3,REGULAR,rebound,defensive,[],1627747,,,1610612754,67,63,2021-12-11T01:27:22Z,3660000,,,0,,C. LeVert REBOUND (Off:2 Def:3),[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,373.0,,,,,,5.0,3.0,2.0,,,,,,,,,
375,PT06M37.00S,2021-12-11T01:27:24.0Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1627734,5.863994743758213,49.754901960784316,1610612754,69,63,2021-12-11T01:27:30Z,3670000,1.0,3.0,1,left,D. Sabonis running DUNK (17 PTS) (C. LeVert 5 AST),"[1627734, 1627747]",1610612754.0,IND,running,,,Sabonis,D. Sabonis,,,,,0.29,Made,,,17.0,C. LeVert,1627747.0,5.0,,,,,,,,,,,,
377,PT06M22.00S,2021-12-11T01:27:39.6Z,3,REGULAR,foul,personal,[],1627763,,,1610612742,69,63,2021-12-11T01:28:02Z,3690000,,,0,,M. Brogdon personal FOUL (1 PF),"[1627763, 1629029]",1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,202007.0,,,,,,,,,,,,,1.0,0.0,Doncic,1629029.0
379,PT06M22.00S,2021-12-11T01:27:46.3Z,3,REGULAR,substitution,out,[],204001,,,1610612742,69,63,2021-12-11T01:27:53Z,3710000,,,0,,SUB out: K. Porzingis,[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,
380,PT06M22.00S,2021-12-11T01:27:46.3Z,3,REGULAR,substitution,out,[],203939,,,1610612742,69,63,2021-12-11T01:27:53Z,3720000,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,
381,PT06M22.00S,2021-12-11T01:27:46.3Z,3,REGULAR,substitution,in,[],1629650,,,1610612742,69,63,2021-12-11T01:27:53Z,3730000,,,0,,SUB in: M. Brown,[1629650],1610612742.0,DAL,,,,Brown,M. Brown,,,,,,,,,,,,,,,,,,,,,,,,
382,PT06M22.00S,2021-12-11T01:27:46.3Z,3,REGULAR,substitution,in,[],203501,,,1610612742,69,63,2021-12-11T01:27:53Z,3740000,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,
383,PT06M08.00S,2021-12-11T01:28:20.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,81.553876478318,48.77450980392157,1610612742,69,65,2021-12-11T01:28:24Z,3750000,-6.0,121.0,1,right,J. Brunson 12' turnaround fadeaway Jump Shot (10 PTS),[1628973],1610612742.0,DAL,turnaround fadeaway,,,Brunson,J. Brunson,,,,,12.11,Made,,,10.0,,,,,,,,,,,,,,,
384,PT06M00.00S,2021-12-11T01:28:27.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627747,5.863994743758213,52.450980392156865,1610612754,71,65,2021-12-11T01:28:32Z,3760000,-12.0,3.0,1,left,C. LeVert cutting Layup (14 PTS) (M. Brogdon 7 AST),"[1627747, 1627763]",1610612754.0,IND,cutting,,,LeVert,C. LeVert,,,,,1.26,Made,,,14.0,M. Brogdon,1627763.0,7.0,,,,,,,,,,,,
386,PT05M49.00S,2021-12-11T01:28:38.6Z,3,REGULAR,3pt,Jump Shot,[],1629029,71.04139290407359,83.08823529411765,1610612742,71,65,2021-12-11T01:28:43Z,3780000,165.0,220.0,1,right,MISS L. Doncic 27' pullup 3PT,[1629029],1610612742.0,DAL,pullup,,,Doncic,L. Doncic,,,,,27.5,Missed,,,,,,,,,,,,,,,,,,
387,PT05M46.00S,2021-12-11T01:28:41.6Z,3,REGULAR,rebound,defensive,[],1627734,,,1610612754,71,65,2021-12-11T01:28:43Z,3790000,,,0,,D. Sabonis REBOUND (Off:2 Def:5),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,386.0,,,,,,7.0,5.0,2.0,,,,,,,,,
388,PT05M39.00S,2021-12-11T01:28:48.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,5.732588699080158,53.18627450980392,1610612754,71,65,2021-12-11T01:28:52Z,3800000,-16.0,1.0,1,left,MISS D. Sabonis Layup,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,1.6,Missed,,,,,,,,,,,,,,,,,,
389,PT05M37.00S,2021-12-11T01:28:50.2Z,3,REGULAR,rebound,defensive,[],203501,,,1610612742,71,65,2021-12-11T01:28:52Z,3810000,,,0,,T. Hardaway Jr. REBOUND (Off:0 Def:1),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,388.0,,,,,,1.0,1.0,0.0,,,,,,,,,
390,PT05M28.00S,2021-12-11T01:28:59.2Z,3,REGULAR,2pt,Jump Shot,[],203501,90.09526938239159,71.07843137254902,1610612742,71,67,2021-12-11T01:29:04Z,3820000,105.0,41.0,1,right,T. Hardaway Jr. 11' pullup bank Jump Shot (10 PTS),[203501],1610612742.0,DAL,pullup bank,,,Hardaway Jr.,T. Hardaway Jr.,,,,,11.29,Made,,,10.0,,,,,,,,,,,,,,,
391,PT05M14.00S,2021-12-11T01:29:13.2Z,3,REGULAR,3pt,Jump Shot,[],1627763,20.71287779237845,7.352941176470589,1610612754,71,67,2021-12-11T01:29:18Z,3830000,213.0,142.0,1,left,MISS M. Brogdon 25' pullup 3PT,[1627763],1610612754.0,IND,pullup,,,Brogdon,M. Brogdon,,,,,25.63,Missed,,,,,,,,,,,,,,,,,,
392,PT05M12.00S,2021-12-11T01:29:15.2Z,3,REGULAR,rebound,defensive,[],203501,,,1610612742,71,67,2021-12-11T01:29:18Z,3840000,,,0,,T. Hardaway Jr. REBOUND (Off:0 Def:2),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,391.0,,,,,,2.0,2.0,0.0,,,,,,,,,
393,PT04M51.00S,2021-12-11T01:29:36.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629029,89.17542706964521,55.392156862745104,1610612742,71,67,2021-12-11T01:29:42Z,3850000,27.0,49.0,1,right,MISS L. Doncic driving Layup - blocked,"[1629029, 1627747]",1610612742.0,DAL,driving,,,Doncic,L. Doncic,,,,,5.62,Missed,,,,,,,,,,,,,LeVert,1627747.0,,,,
394,PT04M51.00S,2021-12-11T01:29:36.5Z,3,REGULAR,block,,[],1627747,,,1610612742,71,67,2021-12-11T01:29:38Z,3860000,,,0,,C. LeVert BLOCK (1 BLK),[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,
395,PT04M49.00S,2021-12-11T01:29:38.5Z,3,REGULAR,rebound,defensive,[],1630537,,,1610612754,71,67,2021-12-11T01:29:42Z,3870000,,,0,,C. Duarte REBOUND (Off:1 Def:2),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,393.0,,,,,,3.0,2.0,1.0,,,,,,,,,
396,PT04M44.00S,2021-12-11T01:29:45.6Z,3,REGULAR,foul,personal,['2freethrow'],1629650,,,1610612754,71,67,2021-12-11T01:29:58Z,3880000,,,0,,M. Brown shooting personal FOUL (1 PF) (Sabonis 2 FT),"[1629650, 1627734]",1610612742.0,DAL,shooting,,,Brown,M. Brown,,,,,,,,202007.0,,,,,,,,,,,,,1.0,0.0,Sabonis,1627734.0
398,PT04M44.00S,2021-12-11T01:30:21.6Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1627734,,,1610612754,72,67,2021-12-11T01:30:21Z,3900000,,,0,,D. Sabonis Free Throw 1 of 2 (18 PTS),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,Made,,,18.0,,,,,,,,,,,,,,,
399,PT04M44.00S,2021-12-11T01:30:22.1Z,3,REGULAR,substitution,out,[],1627747,,,1610612754,72,67,2021-12-11T01:30:31Z,3910000,,,0,,SUB out: C. LeVert,[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,
400,PT04M44.00S,2021-12-11T01:30:22.1Z,3,REGULAR,substitution,out,[],1629029,,,1610612754,72,67,2021-12-11T01:30:31Z,3920000,,,0,,SUB out: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,
401,PT04M44.00S,2021-12-11T01:30:22.1Z,3,REGULAR,substitution,in,[],203087,,,1610612754,72,67,2021-12-11T01:30:31Z,3930000,,,0,,SUB in: J. Lamb,[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,,,,,,,,,,,,,,,,,,,
402,PT04M44.00S,2021-12-11T01:30:22.1Z,3,REGULAR,substitution,in,[],1628373,,,1610612754,72,67,2021-12-11T01:30:31Z,3940000,,,0,,SUB in: F. Ntilikina,[1628373],1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,,,,,,,,,,,,,,,,,,,,
403,PT04M44.00S,2021-12-11T01:30:46.9Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1627734,,,1610612754,73,67,2021-12-11T01:30:46Z,3950000,,,0,,D. Sabonis Free Throw 2 of 2 (19 PTS),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,Made,,,19.0,,,,,,,,,,,,,,,
404,PT04M28.00S,2021-12-11T01:31:08.0Z,3,REGULAR,foul,personal,[],203087,,,1610612742,73,67,2021-12-11T01:31:17Z,3960000,,,0,,J. Lamb personal FOUL (2 PF),"[203087, 1628973]",1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,,,2715.0,,,,,,,,,,,,,2.0,0.0,Brunson,1628973.0
406,PT04M28.00S,2021-12-11T01:31:17.7Z,3,REGULAR,substitution,out,[],1627763,,,1610612742,73,67,2021-12-11T01:31:28Z,3980000,,,0,,SUB out: M. Brogdon,[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,
407,PT04M28.00S,2021-12-11T01:31:17.7Z,3,REGULAR,substitution,out,[],1627734,,,1610612742,73,67,2021-12-11T01:31:28Z,3990000,,,0,,SUB out: D. Sabonis,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,
408,PT04M28.00S,2021-12-11T01:31:17.7Z,3,REGULAR,substitution,in,[],1629052,,,1610612742,73,67,2021-12-11T01:31:28Z,4000000,,,0,,SUB in: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,
409,PT04M28.00S,2021-12-11T01:31:17.7Z,3,REGULAR,substitution,in,[],1627747,,,1610612742,73,67,2021-12-11T01:31:28Z,4010000,,,0,,SUB in: C. LeVert,[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,
410,PT04M21.00S,2021-12-11T01:31:44.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,93.38042049934296,45.09803921568628,1610612742,73,69,2021-12-11T01:31:50Z,4020000,-25.0,10.0,1,right,J. Brunson reverse Layup (12 PTS),[1628973],1610612742.0,DAL,reverse,,,Brunson,J. Brunson,,,,,2.64,Made,,,12.0,,,,,,,,,,,,,,,
411,PT04M09.00S,2021-12-11T01:31:57.1Z,3,REGULAR,foul,personal,[],1628373,,,1610612754,73,69,2021-12-11T01:32:06Z,4030000,,,0,,F. Ntilikina personal FOUL (1 PF),"[1628373, 203087]",1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,,,,1627526.0,,,,,,,,,,,,,1.0,0.0,Lamb,203087.0
413,PT04M05.00S,2021-12-11T01:32:16.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627747,8.229303547963205,54.90196078431373,1610612754,73,69,2021-12-11T01:32:20Z,4050000,-25.0,25.0,1,left,MISS C. LeVert driving Layup,[1627747],1610612754.0,IND,driving,,,LeVert,C. LeVert,,,,,3.49,Missed,,,,,,,,,,,,,,,,,,
414,PT04M03.00S,2021-12-11T01:32:18.6Z,3,REGULAR,rebound,defensive,[],1627827,,,1610612742,73,69,2021-12-11T01:32:20Z,4060000,,,0,,D. Finney-Smith REBOUND (Off:1 Def:3),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,413.0,,,,,,4.0,3.0,1.0,,,,,,,,,
415,PT03M55.00S,2021-12-11T01:32:27.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629650,92.46057818659659,44.6078431372549,1610612742,73,71,2021-12-11T01:32:34Z,4070000,-27.0,18.0,1,right,M. Brown driving Layup (4 PTS),[1629650],1610612742.0,DAL,driving,,,Brown,M. Brown,,,,,3.27,Made,,,4.0,,,,,,,,,,,,,,,
416,PT03M55.00S,2021-12-11T01:32:33.4Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203087,,,1610612742,73,71,2021-12-11T01:32:40Z,4080000,,,0,,J. Lamb shooting personal FOUL (3 PF) (Brown 1 FT),"[203087, 1629650]",1610612754.0,IND,shooting,,,Lamb,J. Lamb,,,,,,,,1627526.0,,,,,,,,,,,,,3.0,0.0,Brown,1629650.0
418,PT03M55.00S,2021-12-11T01:32:41.0Z,3,REGULAR,substitution,out,[],1630537,,,1610612742,73,71,2021-12-11T01:32:55Z,4100000,,,0,,SUB out: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,
419,PT03M55.00S,2021-12-11T01:32:41.0Z,3,REGULAR,substitution,in,[],202954,,,1610612742,73,71,2021-12-11T01:32:55Z,4110000,,,0,,SUB in: B. Wanamaker,[202954],1610612754.0,IND,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,,,,,,,,,,
420,PT03M55.00S,2021-12-11T01:33:01.3Z,3,REGULAR,freethrow,1 of 1,[],1629650,,,1610612742,73,72,2021-12-11T01:33:01Z,4120000,,,0,,M. Brown Free Throw 1 of 1 (5 PTS),[1629650],1610612742.0,DAL,,,,Brown,M. Brown,,,,,,Made,,,5.0,,,,,,,,,,,,,,,
421,PT03M37.00S,2021-12-11T01:33:21.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,17.69053876478318,34.31372549019608,1610612754,73,72,2021-12-11T01:33:25Z,4130000,78.0,114.0,1,left,MISS C. LeVert 13' pullup Shot,[1627747],1610612754.0,IND,pullup,,,LeVert,C. LeVert,,,,,13.82,Missed,,,,,,,,,,,,,,,,,,
422,PT03M34.00S,2021-12-11T01:33:24.6Z,3,REGULAR,rebound,defensive,[],1628973,,,1610612742,73,72,2021-12-11T01:33:25Z,4140000,,,0,,J. Brunson REBOUND (Off:0 Def:4),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,421.0,,,,,,4.0,4.0,0.0,,,,,,,,,
423,PT03M27.00S,2021-12-11T01:33:31.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203501,92.19776609724047,55.392156862745104,1610612742,73,74,2021-12-11T01:33:36Z,4150000,27.0,21.0,1,right,T. Hardaway Jr. driving floating bank Jump Shot (12 PTS),[203501],1610612742.0,DAL,driving floating bank,,,Hardaway Jr.,T. Hardaway Jr.,,,,,3.41,Made,,,12.0,,,,,,,,,,,,,,,
424,PT03M11.00S,2021-12-11T01:33:47.0Z,3,REGULAR,3pt,Jump Shot,[],1626167,31.35676741130092,65.44117647058823,1610612754,73,74,2021-12-11T01:33:52Z,4160000,-77.0,242.0,1,left,MISS M. Turner 25' 3PT,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,25.43,Missed,,,,,,,,,,,,,,,,,,
425,PT03M08.00S,2021-12-11T01:33:50.0Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612742,73,74,2021-12-11T01:33:52Z,4170000,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,424.0,,,,,,,,,,,,,,,,,
426,PT03M08.00S,2021-12-11T01:33:52.2Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612742,73,74,2021-12-11T01:33:52Z,4180000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT02M53.00S,2021-12-11T01:34:16.6Z,3,REGULAR,2pt,Jump Shot,[],1628973,85.10183968462549,72.05882352941177,1610612742,73,74,2021-12-11T01:34:20Z,4190000,110.0,88.0,1,right,MISS J. Brunson 14' pullup Shot,[1628973],1610612742.0,DAL,pullup,,,Brunson,J. Brunson,,,,,14.08,Missed,,,,,,,,,,,,,,,,,,
428,PT02M50.00S,2021-12-11T01:34:19.6Z,3,REGULAR,rebound,defensive,[],1629052,,,1610612754,73,74,2021-12-11T01:34:20Z,4200000,,,0,,O. Brissett REBOUND (Off:0 Def:1),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,427.0,,,,,,1.0,1.0,0.0,,,,,,,,,
429,PT02M29.00S,2021-12-11T01:34:39.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1626167,6.521024967148489,51.225490196078425,1610612754,75,74,2021-12-11T01:34:46Z,4210000,-6.0,9.0,1,left,M. Turner driving DUNK (17 PTS) (O. Brissett 2 AST),"[1626167, 1629052]",1610612754.0,IND,driving,,,Turner,M. Turner,,,,,1.07,Made,,,17.0,O. Brissett,1629052.0,2.0,,,,,,,,,,,,
431,PT02M11.00S,2021-12-11T01:34:59.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629052,,,1610612742,75,74,2021-12-11T01:35:05Z,4230000,,,0,,O. Brissett personal FOUL (3 PF) (Finney-Smith 2 FT),"[1629052, 1627827]",1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,2715.0,,,,,,,,,,,,,3.0,0.0,Finney-Smith,1627827.0
433,PT02M11.00S,2021-12-11T01:35:08.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,75,74,2021-12-11T01:35:08Z,4250000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT02M11.00S,2021-12-11T01:37:13.9Z,3,REGULAR,substitution,out,[],203087,,,1610612742,75,74,2021-12-11T01:37:43Z,4260000,,,0,,SUB out: J. Lamb,[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,,,,,,,,,,,,,,,,,,,
435,PT02M11.00S,2021-12-11T01:37:13.9Z,3,REGULAR,substitution,out,[],1626167,,,1610612742,75,74,2021-12-11T01:37:43Z,4270000,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,
436,PT02M11.00S,2021-12-11T01:37:13.9Z,3,REGULAR,substitution,out,[],1629650,,,1610612742,75,74,2021-12-11T01:37:43Z,4280000,,,0,,SUB out: M. Brown,[1629650],1610612742.0,DAL,,,,Brown,M. Brown,,,,,,,,,,,,,,,,,,,,,,,,
437,PT02M11.00S,2021-12-11T01:37:13.9Z,3,REGULAR,substitution,in,[],1629103,,,1610612742,75,74,2021-12-11T01:37:43Z,4290000,,,0,,SUB in: K. Martin,[1629103],1610612754.0,IND,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,
438,PT02M11.00S,2021-12-11T01:37:13.9Z,3,REGULAR,substitution,in,[],1627734,,,1610612742,75,74,2021-12-11T01:37:43Z,4300000,,,0,,SUB in: D. Sabonis,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,
439,PT02M11.00S,2021-12-11T01:37:13.9Z,3,REGULAR,substitution,in,[],204001,,,1610612742,75,74,2021-12-11T01:37:43Z,4310000,,,0,,SUB in: K. Porzingis,[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,
440,PT02M11.00S,2021-12-11T01:38:12.7Z,3,REGULAR,freethrow,1 of 2,[],1627827,,,1610612742,75,75,2021-12-11T01:38:12Z,4320000,,,0,,D. Finney-Smith Free Throw 1 of 2 (3 PTS),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,Made,,,3.0,,,,,,,,,,,,,,,
441,PT02M11.00S,2021-12-11T01:38:29.5Z,3,REGULAR,freethrow,2 of 2,[],1627827,,,1610612742,75,76,2021-12-11T01:38:29Z,4330000,,,0,,D. Finney-Smith Free Throw 2 of 2 (4 PTS),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,Made,,,4.0,,,,,,,,,,,,,,,
442,PT01M53.00S,2021-12-11T01:38:52.2Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1627734,8.492115637319317,41.66666666666667,1610612754,75,76,2021-12-11T01:38:58Z,4340000,42.0,27.0,1,left,MISS D. Sabonis turnaround Hook,[1627734],1610612754.0,IND,turnaround,,,Sabonis,D. Sabonis,,,,,4.98,Missed,,,,,,,,,,,,,,,,,,
443,PT01M50.00S,2021-12-11T01:38:55.2Z,3,REGULAR,rebound,defensive,[],1627827,,,1610612742,75,76,2021-12-11T01:38:58Z,4350000,,,0,,D. Finney-Smith REBOUND (Off:1 Def:4),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,442.0,,,,,,5.0,4.0,1.0,,,,,,,,,
444,PT01M38.00S,2021-12-11T01:39:07.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202954,,,1610612742,75,76,2021-12-11T01:39:17Z,4360000,,,0,,B. Wanamaker shooting personal FOUL (2 PF) (Porzingis 2 FT),"[202954, 204001]",1610612754.0,IND,shooting,,,Wanamaker,B. Wanamaker,,,,,,,,202007.0,,,,,,,,,,,,,2.0,0.0,Porzingis,204001.0
446,PT01M38.00S,2021-12-11T01:39:36.4Z,3,REGULAR,freethrow,1 of 2,[],204001,,,1610612742,75,77,2021-12-11T01:39:36Z,4380000,,,0,,K. Porzingis Free Throw 1 of 2 (17 PTS),[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,Made,,,17.0,,,,,,,,,,,,,,,
447,PT01M38.00S,2021-12-11T01:39:54.7Z,3,REGULAR,freethrow,2 of 2,[],204001,,,1610612742,75,78,2021-12-11T01:39:54Z,4390000,,,0,,K. Porzingis Free Throw 2 of 2 (18 PTS),[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,Made,,,18.0,,,,,,,,,,,,,,,
448,PT01M19.00S,2021-12-11T01:40:14.3Z,3,REGULAR,turnover,bad pass,[],202954,,,1610612754,75,78,2021-12-11T01:40:18Z,4400000,,,0,,B. Wanamaker bad pass TURNOVER (1 TO),"[202954, 203501]",1610612754.0,IND,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,,1.0,Hardaway Jr.,203501.0,,,,,,
449,PT01M19.00S,2021-12-11T01:40:14.3Z,3,REGULAR,steal,,[],203501,,,1610612742,75,78,2021-12-11T01:40:15Z,4410000,,,0,,T. Hardaway Jr. STEAL (2 STL),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,
450,PT01M15.00S,2021-12-11T01:40:18.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628973,92.59198423127464,53.92156862745098,1610612742,75,80,2021-12-11T01:40:26Z,4420000,20.0,17.0,1,right,J. Brunson running finger roll Layup (14 PTS) (T. Hardaway Jr. 2 AST),"[1628973, 203501]",1610612742.0,DAL,running finger roll,,,Brunson,J. Brunson,,,,,2.6,Made,,,14.0,T. Hardaway Jr.,203501.0,2.0,,,,,,,,,,,,
452,PT01M04.00S,2021-12-11T01:40:30.0Z,3,REGULAR,2pt,Jump Shot,[],1627747,11.908672798948752,31.127450980392158,1610612754,77,80,2021-12-11T01:40:36Z,4440000,94.0,59.0,1,left,C. LeVert 11' pullup Jump Shot (16 PTS),[1627747],1610612754.0,IND,pullup,,,LeVert,C. LeVert,,,,,11.15,Made,,,16.0,,,,,,,,,,,,,,,
453,PT00M51.40S,2021-12-11T01:40:42.3Z,3,REGULAR,3pt,Jump Shot,[],203501,65.91655716162943,58.333333333333336,1610612742,77,80,2021-12-11T01:40:47Z,4450000,42.0,268.0,1,right,MISS T. Hardaway Jr. 27' 3PT,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,27.11,Missed,,,,,,,,,,,,,,,,,,
454,PT00M49.10S,2021-12-11T01:40:44.6Z,3,REGULAR,rebound,defensive,[],1629052,,,1610612754,77,80,2021-12-11T01:40:47Z,4460000,,,0,,O. Brissett REBOUND (Off:0 Def:2),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,453.0,,,,,,2.0,2.0,0.0,,,,,,,,,
