actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
537,PT00M00.70S,2021-12-17T01:55:17.0Z,3,REGULAR,substitution,in,[],1626168,,,1610612754,103,91,2021-12-17T01:55:28Z,5320000,,,0,,SUB in: T. Lyles,[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT00M00.00S,2021-12-17T01:55:36.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630537,11.12023653088042,0.7352941176470588,1610612754,103,91,2021-12-17T01:55:42Z,5330000,246.0,52.0,1,left,MISS C. Duarte 25' fadeaway 3PT,[1630537],1610612754.0,IND,fadeaway,,,Duarte,C. Duarte,,,,,,,,,,Missed,,25.17,,,,,,,,,,,,,
539,PT00M00.00S,2021-12-17T01:55:39.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612754,103,91,2021-12-17T01:55:39Z,5340000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,538.0,,,,,,,,,,,,
540,PT00M00.00S,2021-12-17T01:55:40.1Z,3,REGULAR,period,end,[],0,,,1610612754,103,91,2021-12-17T01:55:40Z,5350000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT12M00.00S,2021-12-17T01:58:04.5Z,4,REGULAR,substitution,out,['startperiod'],1630537,,,1610612754,103,91,2021-12-17T01:58:18Z,5360000,,,0,,SUB out: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT12M00.00S,2021-12-17T01:58:04.5Z,4,REGULAR,substitution,out,['startperiod'],1629052,,,1610612754,103,91,2021-12-17T01:58:18Z,5370000,,,0,,SUB out: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT12M00.00S,2021-12-17T01:58:04.5Z,4,REGULAR,substitution,out,['startperiod'],1627747,,,1610612754,103,91,2021-12-17T01:58:18Z,5380000,,,0,,SUB out: C. LeVert,[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT12M00.00S,2021-12-17T01:58:04.5Z,4,REGULAR,substitution,out,['startperiod'],1629048,,,1610612754,103,91,2021-12-17T01:58:18Z,5390000,,,0,,SUB out: G. Bitadze,[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT12M00.00S,2021-12-17T01:58:04.5Z,4,REGULAR,substitution,out,['startperiod'],1628977,,,1610612754,103,91,2021-12-17T01:58:18Z,5400000,,,0,,SUB out: H. Diallo,[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT12M00.00S,2021-12-17T01:58:04.5Z,4,REGULAR,substitution,in,['startperiod'],203200,,,1610612754,103,91,2021-12-17T01:58:18Z,5410000,,,0,,SUB in: J. Holiday,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT12M00.00S,2021-12-17T01:58:04.5Z,4,REGULAR,substitution,in,['startperiod'],202954,,,1610612754,103,91,2021-12-17T01:58:18Z,5420000,,,0,,SUB in: B. Wanamaker,[202954],1610612754.0,IND,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT12M00.00S,2021-12-17T01:58:04.5Z,4,REGULAR,substitution,in,['startperiod'],1627734,,,1610612754,103,91,2021-12-17T01:58:18Z,5430000,,,0,,SUB in: D. Sabonis,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT12M00.00S,2021-12-17T01:58:04.5Z,4,REGULAR,substitution,in,['startperiod'],1628470,,,1610612754,103,91,2021-12-17T01:58:18Z,5440000,,,0,,SUB in: T. Craig,[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT12M00.00S,2021-12-17T01:58:04.5Z,4,REGULAR,substitution,in,['startperiod'],1630165,,,1610612754,103,91,2021-12-17T01:58:18Z,5450000,,,0,,SUB in: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT12M00.00S,2021-12-17T01:58:25.5Z,4,REGULAR,period,start,[],0,,,1610612754,103,91,2021-12-17T01:58:25Z,5460000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT11M43.00S,2021-12-17T01:58:41.6Z,4,REGULAR,turnover,bad pass,[],1627734,,,1610612754,103,91,2021-12-17T01:58:46Z,5470000,,,0,,D. Sabonis bad pass TURNOVER (3 TO),"[1627734, 1626168]",1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,3.0,Lyles,1626168.0,,,
553,PT11M43.00S,2021-12-17T01:58:41.6Z,4,REGULAR,steal,,[],1626168,,,1610612765,103,91,2021-12-17T02:02:15Z,5480000,,,0,,T. Lyles STEAL (1 STL),[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT11M40.00S,2021-12-17T01:58:46.1Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612765,103,91,2021-12-17T01:58:46Z,5490000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT11M29.00S,2021-12-17T01:59:09.3Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628402,85.75886990801577,50.49019607843137,1610612765,103,93,2021-12-17T01:59:14Z,5500000,2.0,81.0,1,right,F. Jackson 8' floating Jump Shot (15 PTS) (S. Lee 5 AST),"[1628402, 1630240]",1610612765.0,DET,floating,,,Jackson,F. Jackson,,,,,,,,,,Made,15.0,8.14,,,,,S. Lee,1630240.0,5.0,,,,,,
557,PT11M13.00S,2021-12-17T01:59:24.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203087,14.4053876478318,56.86274509803921,1610612754,103,93,2021-12-17T01:59:29Z,5520000,-34.0,83.0,1,left,MISS J. Lamb 8' driving floating Shot - blocked,"[203087, 1630165]",1610612754.0,IND,driving floating,,,Lamb,J. Lamb,,,,,,,,,,Missed,,8.97,,,,,,,,,,,Hayes,1630165.0,
558,PT11M13.00S,2021-12-17T01:59:24.8Z,4,REGULAR,block,,[],1630165,,,1610612754,103,93,2021-12-17T01:59:28Z,5530000,,,0,,K. Hayes BLOCK (1 BLK),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT11M10.00S,2021-12-17T01:59:27.8Z,4,REGULAR,rebound,defensive,[],1628402,,,1610612765,103,93,2021-12-17T01:59:29Z,5540000,,,0,,F. Jackson REBOUND (Off:0 Def:2),[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,,,,,,,,557.0,2.0,2.0,0.0,,,,,,,,,
560,PT11M01.00S,2021-12-17T01:59:37.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203585,92.85479632063075,44.6078431372549,1610612765,103,95,2021-12-17T01:59:41Z,5550000,-27.0,15.0,1,right,R. McGruder driving reverse Layup (4 PTS) (T. Lyles 3 AST),"[203585, 1626168]",1610612765.0,DET,driving reverse,,,McGruder,R. McGruder,,,,,,,,,,Made,4.0,3.07,,,,,T. Lyles,1626168.0,3.0,,,,,,
562,PT10M45.00S,2021-12-17T01:59:53.7Z,4,REGULAR,3pt,Jump Shot,[],1628470,6.1268068331143235,96.32352941176471,1610612754,106,95,2021-12-17T01:59:57Z,5570000,-232.0,5.0,1,left,T. Craig 3PT  (5 PTS) (J. Lamb 6 AST),"[1628470, 203087]",1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,Made,5.0,23.17,,,,,J. Lamb,203087.0,6.0,,,,,,
564,PT10M30.00S,2021-12-17T02:00:08.7Z,4,REGULAR,3pt,Jump Shot,[],1628402,74.45795006570303,82.59803921568627,1610612765,106,95,2021-12-17T02:00:12Z,5590000,163.0,188.0,1,right,MISS F. Jackson 24' pullup 3PT,[1628402],1610612765.0,DET,pullup,,,Jackson,F. Jackson,,,,,,,,,,Missed,,24.85,,,,,,,,,,,,,
565,PT10M27.00S,2021-12-17T02:00:11.7Z,4,REGULAR,rebound,defensive,[],1627734,,,1610612754,106,95,2021-12-17T02:00:12Z,5600000,,,0,,D. Sabonis REBOUND (Off:0 Def:8),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,564.0,8.0,8.0,0.0,,,,,,,,,
566,PT10M17.00S,2021-12-17T02:00:21.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,8.886333771353483,44.11764705882353,1610612754,108,95,2021-12-17T02:00:26Z,5610000,29.0,31.0,1,left,D. Sabonis finger roll Layup (8 PTS),[1627734],1610612754.0,IND,finger roll,,,Sabonis,D. Sabonis,,,,,,,,,,Made,8.0,4.27,,,,,,,,,,,,,
567,PT10M03.00S,2021-12-17T02:00:37.3Z,4,REGULAR,foul,personal,['2freethrow'],1628470,,,1610612765,108,95,2021-12-17T02:00:43Z,5620000,,,0,,T. Craig shooting personal FOUL (2 PF) (Lee 2 FT),"[1628470, 1630240]",1610612754.0,IND,shooting,,,Craig,T. Craig,,,,,1628480.0,2.0,0.0,Lee,1630240.0,,,,,,,,,,,,,,,,
569,PT10M03.00S,2021-12-17T02:01:06.8Z,4,REGULAR,freethrow,1 of 2,[],1630240,,,1610612765,108,96,2021-12-17T02:01:06Z,5640000,,,0,,S. Lee Free Throw 1 of 2 (6 PTS),[1630240],1610612765.0,DET,,,,Lee,S. Lee,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,
570,PT10M03.00S,2021-12-17T02:01:21.4Z,4,REGULAR,freethrow,2 of 2,[],1630240,,,1610612765,108,97,2021-12-17T02:01:21Z,5650000,,,0,,S. Lee Free Throw 2 of 2 (7 PTS),[1630240],1610612765.0,DET,,,,Lee,S. Lee,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,
571,PT09M48.00S,2021-12-17T02:01:38.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203200,8.09789750328515,46.32352941176471,1610612754,110,97,2021-12-17T02:01:42Z,5660000,18.0,24.0,1,left,J. Holiday cutting finger roll Layup (15 PTS) (D. Sabonis 5 AST),"[203200, 1627734]",1610612754.0,IND,cutting finger roll,,,Holiday,J. Holiday,,,,,,,,,,Made,15.0,2.99,,,,,D. Sabonis,1627734.0,5.0,,,,,,
573,PT09M35.00S,2021-12-17T02:01:52.8Z,4,REGULAR,turnover,traveling,[],203585,,,1610612765,110,97,2021-12-17T02:01:57Z,5680000,,,0,,R. McGruder traveling TURNOVER (1 TO),[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,204059.0,,,,,,,,,,,,,,,1.0,,,,,
574,PT09M18.00S,2021-12-17T02:02:24.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203200,6.1268068331143235,4.411764705882353,1610612754,110,97,2021-12-17T02:02:29Z,5690000,228.0,5.0,1,left,MISS J. Holiday pullup 3PT,[203200],1610612754.0,IND,pullup,,,Holiday,J. Holiday,,,,,,,,,,Missed,,22.8,,,,,,,,,,,,,
575,PT09M15.00S,2021-12-17T02:02:27.4Z,4,REGULAR,rebound,defensive,[],1626168,,,1610612765,110,97,2021-12-17T02:02:29Z,5700000,,,0,,T. Lyles REBOUND (Off:0 Def:3),[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,,,,574.0,3.0,3.0,0.0,,,,,,,,,
576,PT09M01.00S,2021-12-17T02:02:41.8Z,4,REGULAR,3pt,Jump Shot,[],1628402,91.67214191852825,3.6764705882352944,1610612765,110,97,2021-12-17T02:02:45Z,5710000,-232.0,26.0,1,right,MISS F. Jackson 3PT,[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,,,,,Missed,,23.3,,,,,,,,,,,,,
577,PT08M57.00S,2021-12-17T02:02:45.8Z,4,REGULAR,rebound,defensive,[],202954,,,1610612754,110,97,2021-12-17T02:02:45Z,5720000,,,0,,B. Wanamaker REBOUND (Off:0 Def:1),[202954],1610612754.0,IND,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,576.0,1.0,1.0,0.0,,,,,,,,,
578,PT08M38.00S,2021-12-17T02:03:04.2Z,4,REGULAR,turnover,lost ball,[],1628470,,,1610612754,110,97,2021-12-17T02:03:08Z,5730000,,,0,,T. Craig lost ball TURNOVER (1 TO),"[1628470, 1630240]",1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,1.0,Lee,1630240.0,,,
579,PT08M38.00S,2021-12-17T02:03:04.2Z,4,REGULAR,steal,,[],1630240,,,1610612765,110,97,2021-12-17T02:03:06Z,5740000,,,0,,S. Lee STEAL (3 STL),[1630240],1610612765.0,DET,,,,Lee,S. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT08M36.00S,2021-12-17T02:03:07.4Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630240,92.32917214191852,49.754901960784316,1610612765,110,99,2021-12-17T02:03:11Z,5750000,-1.0,20.0,1,right,S. Lee running DUNK (9 PTS),[1630240],1610612765.0,DET,running,,,Lee,S. Lee,,,,,,,,,,Made,9.0,1.96,,,,,,,,,,,,,
581,PT08M36.00S,2021-12-17T02:03:12.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,110,99,2021-12-17T02:03:12Z,5760000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT08M36.00S,2021-12-17T02:05:28.9Z,4,REGULAR,substitution,out,[],203087,,,1610612754,110,99,2021-12-17T02:05:47Z,5770000,,,0,,SUB out: J. Lamb,[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT08M36.00S,2021-12-17T02:05:28.9Z,4,REGULAR,substitution,out,[],1628470,,,1610612754,110,99,2021-12-17T02:05:47Z,5780000,,,0,,SUB out: T. Craig,[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT08M36.00S,2021-12-17T02:05:28.9Z,4,REGULAR,substitution,out,[],1630165,,,1610612754,110,99,2021-12-17T02:05:47Z,5790000,,,0,,SUB out: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT08M36.00S,2021-12-17T02:05:28.9Z,4,REGULAR,substitution,in,[],1630537,,,1610612754,110,99,2021-12-17T02:05:47Z,5800000,,,0,,SUB in: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT08M36.00S,2021-12-17T02:05:28.9Z,4,REGULAR,substitution,in,[],1629052,,,1610612754,110,99,2021-12-17T02:05:47Z,5810000,,,0,,SUB in: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT08M36.00S,2021-12-17T02:05:28.9Z,4,REGULAR,substitution,in,[],1630595,,,1610612754,110,99,2021-12-17T02:05:47Z,5820000,,,0,,SUB in: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT08M19.00S,2021-12-17T02:06:20.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,6.783837056504599,55.88235294117647,1610612754,112,99,2021-12-17T02:06:24Z,5830000,-29.0,11.0,1,left,D. Sabonis Layup (10 PTS) (C. Duarte 4 AST),"[1627734, 1630537]",1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,Made,10.0,3.15,,,,,C. Duarte,1630537.0,4.0,,,,,,
590,PT07M53.00S,2021-12-17T02:06:46.3Z,4,REGULAR,2pt,Jump Shot,[],1626168,83.52496714848883,16.666666666666664,1610612765,112,99,2021-12-17T02:06:52Z,5850000,-167.0,102.0,1,right,MISS T. Lyles 19' Jump Shot,[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,Missed,,19.56,,,,,,,,,,,,,
591,PT07M50.00S,2021-12-17T02:06:49.3Z,4,REGULAR,rebound,defensive,[],1627734,,,1610612754,112,99,2021-12-17T02:06:52Z,5860000,,,0,,D. Sabonis REBOUND (Off:0 Def:9),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,590.0,9.0,9.0,0.0,,,,,,,,,
592,PT07M36.00S,2021-12-17T02:07:02.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,6.1268068331143235,54.41176470588235,1610612754,114,99,2021-12-17T02:07:06Z,5870000,-22.0,5.0,1,left,D. Sabonis cutting finger roll Layup (12 PTS) (B. Wanamaker 3 AST),"[1627734, 202954]",1610612754.0,IND,cutting finger roll,,,Sabonis,D. Sabonis,,,,,,,,,,Made,12.0,2.27,,,,,B. Wanamaker,202954.0,3.0,,,,,,
594,PT07M23.00S,2021-12-17T02:07:18.8Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612765,114,99,2021-12-17T02:07:18Z,5890000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT07M23.00S,2021-12-17T02:07:19.4Z,4,REGULAR,substitution,out,[],1626168,,,1610612765,114,99,2021-12-17T02:07:25Z,5900000,,,0,,SUB out: T. Lyles,[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT07M23.00S,2021-12-17T02:07:19.4Z,4,REGULAR,substitution,out,[],203585,,,1610612765,114,99,2021-12-17T02:07:25Z,5910000,,,0,,SUB out: R. McGruder,[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT07M23.00S,2021-12-17T02:07:19.4Z,4,REGULAR,substitution,in,[],1630191,,,1610612765,114,99,2021-12-17T02:07:25Z,5920000,,,0,,SUB in: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT07M23.00S,2021-12-17T02:07:19.4Z,4,REGULAR,substitution,in,[],1630180,,,1610612765,114,99,2021-12-17T02:07:25Z,5930000,,,0,,SUB in: S. Bey,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT07M14.00S,2021-12-17T02:07:48.5Z,4,REGULAR,foul,personal,['2freethrow'],202954,,,1610612765,114,99,2021-12-17T02:07:53Z,5940000,,,0,,B. Wanamaker shooting personal FOUL (2 PF) (Lee 2 FT),"[202954, 1630240]",1610612754.0,IND,shooting,,,Wanamaker,B. Wanamaker,,,,,204059.0,2.0,0.0,Lee,1630240.0,,,,,,,,,,,,,,,,
601,PT07M14.00S,2021-12-17T02:08:19.5Z,4,REGULAR,freethrow,1 of 2,[],1630240,,,1610612765,114,100,2021-12-17T02:08:19Z,5960000,,,0,,S. Lee Free Throw 1 of 2 (10 PTS),[1630240],1610612765.0,DET,,,,Lee,S. Lee,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,
602,PT07M14.00S,2021-12-17T02:08:34.6Z,4,REGULAR,freethrow,2 of 2,[],1630240,,,1610612765,114,101,2021-12-17T02:08:34Z,5970000,,,0,,S. Lee Free Throw 2 of 2 (11 PTS),[1630240],1610612765.0,DET,,,,Lee,S. Lee,,,,,,,,,,Made,11.0,,,,,,,,,,,,,,
603,PT06M55.00S,2021-12-17T02:08:58.1Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203200,7.178055190538765,50.0,1610612754,116,101,2021-12-17T02:09:08Z,5980000,0.0,15.0,1,left,J. Holiday cutting DUNK (17 PTS) (D. Sabonis 6 AST),"[203200, 1627734]",1610612754.0,IND,cutting,,,Holiday,J. Holiday,,,,,,,,,,Made,17.0,1.5,,,,,D. Sabonis,1627734.0,6.0,,,,,,
605,PT06M32.00S,2021-12-17T02:09:24.9Z,4,REGULAR,foul,personal,[],1629052,,,1610612765,116,101,2021-12-17T02:09:30Z,6000000,,,0,,O. Brissett personal FOUL (3 PF),"[1629052, 1630240]",1610612754.0,IND,,,,Brissett,O. Brissett,,,,,202041.0,3.0,0.0,Lee,1630240.0,,,,,,,,,,,,,,,,
607,PT06M32.00S,2021-12-17T02:09:41.2Z,4,REGULAR,substitution,out,[],1630537,,,1610612765,116,101,2021-12-17T02:09:49Z,6020000,,,0,,SUB out: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT06M32.00S,2021-12-17T02:09:41.2Z,4,REGULAR,substitution,in,[],1627747,,,1610612765,116,101,2021-12-17T02:09:49Z,6030000,,,0,,SUB in: C. LeVert,[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT06M32.00S,2021-12-17T02:10:00.4Z,4,REGULAR,turnover,out-of-bounds,[],1630191,,,1610612765,116,101,2021-12-17T02:10:06Z,6040000,,,0,,I. Stewart step out-of-bounds TURNOVER (3 TO),[1630191],1610612765.0,DET,step,,,Stewart,I. Stewart,,,,,202041.0,,,,,,,,,,,,,,,3.0,,,,,
610,PT06M14.00S,2021-12-17T02:10:33.0Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",202954,18.74178712220762,42.8921568627451,1610612754,116,101,2021-12-17T02:10:38Z,6050000,36.0,124.0,1,left,MISS B. Wanamaker 12' driving floating Shot,[202954],1610612754.0,IND,driving floating,,,Wanamaker,B. Wanamaker,,,,,,,,,,Missed,,12.87,,,,,,,,,,,,,
611,PT06M10.00S,2021-12-17T02:10:37.0Z,4,REGULAR,rebound,defensive,[],1628402,,,1610612765,116,101,2021-12-17T02:10:38Z,6060000,,,0,,F. Jackson REBOUND (Off:0 Def:3),[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,,,,,,,,610.0,3.0,3.0,0.0,,,,,,,,,
612,PT06M02.00S,2021-12-17T02:10:45.1Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630191,91.93495400788436,53.92156862745098,1610612765,116,101,2021-12-17T02:10:48Z,6070000,20.0,23.0,1,right,MISS I. Stewart Hook,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,Missed,,3.04,,,,,,,,,,,,,
613,PT06M00.00S,2021-12-17T02:10:47.1Z,4,REGULAR,rebound,offensive,[],1630191,,,1610612765,116,101,2021-12-17T02:10:47Z,6080000,,,0,,I. Stewart REBOUND (Off:3 Def:4),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,612.0,7.0,4.0,3.0,,,,,,,,,
614,PT05M52.00S,2021-12-17T02:10:54.3Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628402,75.50919842312747,87.74509803921569,1610612765,116,104,2021-12-17T02:10:59Z,6090000,189.0,178.0,1,right,F. Jackson 25' 3PT  (18 PTS) (S. Bey 4 AST),"[1628402, 1630180]",1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,,,,,Made,18.0,25.92,,,,,S. Bey,1630180.0,4.0,,,,,,
616,PT05M28.00S,2021-12-17T02:11:21.2Z,4,REGULAR,foul,personal,[],1630595,,,1610612754,116,104,2021-12-17T02:11:32Z,6110000,,,0,,C. Cunningham personal FOUL (5 PF),"[1630595, 1627747]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,202041.0,5.0,0.0,LeVert,1627747.0,,,,,,,,,,,,,,,,
618,PT05M28.00S,2021-12-17T02:11:32.3Z,4,REGULAR,substitution,out,[],202954,,,1610612754,116,104,2021-12-17T02:11:42Z,6130000,,,0,,SUB out: B. Wanamaker,[202954],1610612754.0,IND,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT05M28.00S,2021-12-17T02:11:32.3Z,4,REGULAR,substitution,out,[],1629052,,,1610612754,116,104,2021-12-17T02:11:42Z,6140000,,,0,,SUB out: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT05M28.00S,2021-12-17T02:11:32.3Z,4,REGULAR,substitution,out,[],1630240,,,1610612754,116,104,2021-12-17T02:11:42Z,6150000,,,0,,SUB out: S. Lee,[1630240],1610612765.0,DET,,,,Lee,S. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT05M28.00S,2021-12-17T02:11:32.3Z,4,REGULAR,substitution,in,[],1626167,,,1610612754,116,104,2021-12-17T02:11:42Z,6160000,,,0,,SUB in: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT05M28.00S,2021-12-17T02:11:32.3Z,4,REGULAR,substitution,in,[],1630537,,,1610612754,116,104,2021-12-17T02:11:42Z,6170000,,,0,,SUB in: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT05M28.00S,2021-12-17T02:11:32.3Z,4,REGULAR,substitution,in,[],1628977,,,1610612754,116,104,2021-12-17T02:11:42Z,6180000,,,0,,SUB in: H. Diallo,[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT05M28.00S,2021-12-17T02:11:52.5Z,4,REGULAR,substitution,out,[],203200,,,1610612754,116,104,2021-12-17T02:12:10Z,6190000,,,0,,SUB out: J. Holiday,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT05M28.00S,2021-12-17T02:11:52.5Z,4,REGULAR,substitution,in,[],203087,,,1610612754,116,104,2021-12-17T02:12:10Z,6200000,,,0,,SUB in: J. Lamb,[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT05M21.00S,2021-12-17T02:12:25.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,15.719448094612352,56.86274509803921,1610612754,118,104,2021-12-17T02:12:29Z,6210000,-34.0,95.0,1,left,C. LeVert 10' driving floating Jump Shot (29 PTS),[1627747],1610612754.0,IND,driving floating,,,LeVert,C. LeVert,,,,,,,,,,Made,29.0,10.13,,,,,,,,,,,,,
627,PT05M07.00S,2021-12-17T02:12:38.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,92.59198423127464,53.431372549019606,1610612765,118,106,2021-12-17T02:12:43Z,6220000,17.0,17.0,1,right,C. Cunningham driving Layup (16 PTS),[1630595],1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,,,,,,Made,16.0,2.43,,,,,,,,,,,,,
