actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
546,PT07M38.00S,2022-02-05T02:02:51.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,81.553876478318,49.754901960784316,1610612754,98,100,2022-02-05T02:02:55Z,5450000,-1.0,121.0,1,right,C. LeVert 12' driving floating Jump Shot (34 PTS) (C. Duarte 3 AST),"[1627747, 1630537]",1610612754.0,IND,driving floating,,,LeVert,C. LeVert,,,,,12.09,Made,34.0,,,,,C. Duarte,1630537.0,3.0,,,,,,,,,,
547,PT07M18.00S,2022-02-05T02:03:10.4Z,4,REGULAR,3pt,Jump Shot,[],1630245,16.770696452036795,4.6568627450980395,1610612741,98,103,2022-02-05T02:03:15Z,5460000,227.0,105.0,1,left,A. Dosunmu 24' 3PT  (10 PTS) (J. Green 2 AST),"[1630245, 1629750]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,24.99,Made,10.0,,,,,J. Green,1629750.0,2.0,,,,,,,,,,
550,PT07M06.00S,2022-02-05T02:03:22.3Z,4,REGULAR,3pt,Jump Shot,[],1627747,70.38436268068331,75.98039215686273,1610612754,98,103,2022-02-05T02:03:27Z,5480000,130.0,226.0,1,right,MISS C. LeVert 26' step back 3PT,[1627747],1610612754.0,IND,step back,,,LeVert,C. LeVert,,,,,26.06,Missed,,,,,,,,,,,,,,,,,,
551,PT07M04.00S,2022-02-05T02:03:25.4Z,4,REGULAR,rebound,offensive,[],1628470,,,1610612754,98,103,2022-02-05T02:03:25Z,5490000,,,0,,T. Craig REBOUND (Off:2 Def:3),[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,550.0,5.0,3.0,2.0,,,,,,,,,,,,,
552,PT07M02.00S,2022-02-05T02:03:26.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628470,93.24901445466492,53.67647058823529,1610612754,98,103,2022-02-05T02:03:30Z,5500000,18.0,11.0,1,right,MISS T. Craig Layup - blocked,"[1628470, 202696]",1610612754.0,IND,,,,Craig,T. Craig,,,,,2.14,Missed,,,,,,,,,,,,,,,,,Vucevic,202696.0
553,PT07M02.00S,2022-02-05T02:03:26.9Z,4,REGULAR,block,,[],202696,,,1610612754,98,103,2022-02-05T02:03:28Z,5510000,,,0,,N. Vucevic BLOCK (1 BLK),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,
554,PT06M59.00S,2022-02-05T02:03:29.9Z,4,REGULAR,rebound,defensive,[],202696,,,1610612741,98,103,2022-02-05T02:03:30Z,5520000,,,0,,N. Vucevic REBOUND (Off:3 Def:14),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,552.0,17.0,14.0,3.0,,,,,,,,,,,,,
555,PT06M47.00S,2022-02-05T02:03:41.4Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],202696,11.645860709592641,50.0,1610612741,98,105,2022-02-05T02:03:47Z,5530000,0.0,57.0,1,left,N. Vucevic turnaround Hook (34 PTS) (A. Dosunmu 12 AST),"[202696, 1630245]",1610612741.0,CHI,turnaround,,,Vucevic,N. Vucevic,,,,,5.7,Made,34.0,,,,,A. Dosunmu,1630245.0,12.0,,,,,,,,,,
557,PT06M46.00S,2022-02-05T02:03:48.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612754,98,105,2022-02-05T02:03:48Z,5550000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT06M32.00S,2022-02-05T02:05:43.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630678,89.17542706964521,44.6078431372549,1610612754,98,105,2022-02-05T02:05:48Z,5560000,-27.0,49.0,1,right,MISS T. Taylor driving Layup - blocked,"[1630678, 202696]",1610612754.0,IND,driving,,,Taylor,T. Taylor,,,,,5.62,Missed,,,,,,,,,,,,,,,,,Vucevic,202696.0
559,PT06M32.00S,2022-02-05T02:05:43.8Z,4,REGULAR,block,,[],202696,,,1610612754,98,105,2022-02-05T02:05:46Z,5570000,,,0,,N. Vucevic BLOCK (2 BLK),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,
560,PT06M29.00S,2022-02-05T02:05:46.8Z,4,REGULAR,rebound,offensive,[],1630678,,,1610612754,98,105,2022-02-05T02:05:48Z,5580000,,,0,,T. Taylor REBOUND (Off:5 Def:4),[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,,558.0,9.0,4.0,5.0,,,,,,,,,,,,,
561,PT06M25.00S,2022-02-05T02:06:18.9Z,4,REGULAR,jumpball,recovered,[],1628470,,,1610612754,98,105,2022-02-05T02:06:18Z,5590000,,,0,,Jump Ball T. Taylor vs. M. Thomas: Tip to T. Craig,"[1628470, 1630678, 1629744]",1610612754.0,IND,heldball,T. Craig,1628470.0,Craig,T. Craig,Taylor,1630678.0,Thomas,1629744.0,,,,,,,,,,,,,,,,,,,,
564,PT06M24.00S,2022-02-05T02:06:20.6Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1627747,91.27792378449409,74.01960784313727,1610612754,98,105,2022-02-05T02:07:06Z,5620000,120.0,29.0,1,right,MISS C. LeVert 12' driving floating Shot,[1627747],1610612754.0,IND,driving floating,,,LeVert,C. LeVert,,,,,12.37,Missed,,,,,,,,,,,,,,,,,,
565,PT06M20.00S,2022-02-05T02:06:24.6Z,4,REGULAR,rebound,offensive,[],1630678,,,1610612754,98,105,2022-02-05T02:06:24Z,5630000,,,0,,T. Taylor REBOUND (Off:6 Def:4),[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,,564.0,10.0,4.0,6.0,,,,,,,,,,,,,
566,PT06M20.00S,2022-02-05T02:06:24.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630678,92.9862023653088,49.50980392156863,1610612754,98,105,2022-02-05T02:06:29Z,5640000,-2.0,13.0,1,right,MISS T. Taylor putback Layup,[1630678],1610612754.0,IND,putback,,,Taylor,T. Taylor,,,,,1.36,Missed,,,,,,,,,,,,,,,,,,
567,PT06M19.00S,2022-02-05T02:06:25.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612754,98,105,2022-02-05T02:06:46Z,5650000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,566.0,,,,,,,,,,,,,,,,
568,PT06M19.00S,2022-02-05T02:06:38.5Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612754,98,105,2022-02-05T02:06:38Z,5660000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT06M19.00S,2022-02-05T02:06:39.7Z,4,REGULAR,substitution,out,[],1629744,,,1610612754,98,105,2022-02-05T02:06:45Z,5670000,,,0,,SUB out: M. Thomas,[1629744],1610612741.0,CHI,,,,Thomas,M. Thomas,,,,,,,,,,,,,,,,,,,,,,,,
570,PT06M19.00S,2022-02-05T02:06:39.7Z,4,REGULAR,substitution,in,[],201942,,,1610612754,98,105,2022-02-05T02:06:45Z,5680000,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,
571,PT06M07.00S,2022-02-05T02:07:08.3Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1627747,83.39356110381078,39.21568627450981,1610612754,98,105,2022-02-05T02:07:13Z,5690000,-54.0,104.0,1,right,MISS C. LeVert 11' driving floating Shot - blocked,"[1627747, 202696]",1610612754.0,IND,driving floating,,,LeVert,C. LeVert,,,,,11.68,Missed,,,,,,,,,,,,,,,,,Vucevic,202696.0
572,PT06M07.00S,2022-02-05T02:07:08.3Z,4,REGULAR,block,,[],202696,,,1610612754,98,105,2022-02-05T02:07:10Z,5700000,,,0,,N. Vucevic BLOCK (3 BLK),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,
573,PT06M06.00S,2022-02-05T02:07:09.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612754,98,105,2022-02-05T02:07:13Z,5710000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,571.0,,,,,,,,,,,,,,,,
574,PT06M06.00S,2022-02-05T02:07:13.5Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612754,98,105,2022-02-05T02:07:24Z,5720000,,,0,,IND shot clock Team TURNOVER,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,204059.0,,,,,,,,,
575,PT05M51.00S,2022-02-05T02:07:36.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629750,7.30946123521682,95.34313725490196,1610612741,98,105,2022-02-05T02:07:41Z,5730000,-227.0,16.0,1,left,MISS J. Green 3PT,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,22.73,Missed,,,,,,,,,,,,,,,,,,
576,PT05M48.00S,2022-02-05T02:07:39.1Z,4,REGULAR,rebound,defensive,[],1630678,,,1610612754,98,105,2022-02-05T02:07:41Z,5740000,,,0,,T. Taylor REBOUND (Off:6 Def:5),[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,,575.0,11.0,5.0,6.0,,,,,,,,,,,,,
577,PT05M38.00S,2022-02-05T02:07:49.2Z,4,REGULAR,3pt,Jump Shot,[],1630537,72.35545335085413,77.94117647058823,1610612754,98,105,2022-02-05T02:07:53Z,5750000,140.0,207.0,1,right,MISS C. Duarte 25' pullup 3PT,[1630537],1610612754.0,IND,pullup,,,Duarte,C. Duarte,,,,,25.01,Missed,,,,,,,,,,,,,,,,,,
578,PT05M35.00S,2022-02-05T02:07:52.2Z,4,REGULAR,rebound,defensive,[],1628972,,,1610612741,98,105,2022-02-05T02:07:53Z,5760000,,,0,,T. Brown Jr. REBOUND (Off:0 Def:5),[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,,577.0,5.0,5.0,0.0,,,,,,,,,,,,,
579,PT05M25.00S,2022-02-05T02:08:03.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629750,6.783837056504599,49.50980392156863,1610612741,98,107,2022-02-05T02:08:07Z,5770000,2.0,11.0,1,left,J. Green cutting Layup (14 PTS) (N. Vucevic 3 AST),"[1629750, 202696]",1610612741.0,CHI,cutting,,,Green,J. Green,,,,,1.16,Made,14.0,,,,,N. Vucevic,202696.0,3.0,,,,,,,,,,
581,PT05M21.00S,2022-02-05T02:08:10.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612754,98,107,2022-02-05T02:08:10Z,5790000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT05M21.00S,2022-02-05T02:09:17.1Z,4,REGULAR,substitution,out,[],1630537,,,1610612754,98,107,2022-02-05T02:09:36Z,5800000,,,0,,SUB out: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,
583,PT05M21.00S,2022-02-05T02:09:17.1Z,4,REGULAR,substitution,in,[],1630613,,,1610612754,98,107,2022-02-05T02:09:36Z,5810000,,,0,,SUB in: D. Washington Jr.,[1630613],1610612754.0,IND,,,,Washington Jr.,D. Washington Jr.,,,,,,,,,,,,,,,,,,,,,,,,
584,PT05M07.00S,2022-02-05T02:09:58.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628470,82.60512483574244,50.73529411764706,1610612754,98,107,2022-02-05T02:10:05Z,5820000,4.0,111.0,1,right,MISS T. Craig 11' turnaround Shot,[1628470],1610612754.0,IND,turnaround,,,Craig,T. Craig,,,,,11.11,Missed,,,,,,,,,,,,,,,,,,
585,PT05M03.00S,2022-02-05T02:10:02.4Z,4,REGULAR,rebound,defensive,[],1628972,,,1610612741,98,107,2022-02-05T02:10:05Z,5830000,,,0,,T. Brown Jr. REBOUND (Off:0 Def:6),[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,,584.0,6.0,6.0,0.0,,,,,,,,,,,,,
586,PT04M52.00S,2022-02-05T02:10:12.6Z,4,REGULAR,3pt,Jump Shot,[],1630245,8.09789750328515,96.56862745098039,1610612741,98,110,2022-02-05T02:10:19Z,5840000,-233.0,24.0,1,left,A. Dosunmu 3PT  (13 PTS) (N. Vucevic 4 AST),"[1630245, 202696]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,23.4,Made,13.0,,,,,N. Vucevic,202696.0,4.0,,,,,,,,,,
588,PT04M39.00S,2022-02-05T02:10:25.6Z,4,REGULAR,2pt,Jump Shot,[],1627747,91.27792378449409,71.32352941176471,1610612754,100,110,2022-02-05T02:10:30Z,5860000,107.0,29.0,1,right,C. LeVert 11' fadeaway Jump Shot (36 PTS),[1627747],1610612754.0,IND,fadeaway,,,LeVert,C. LeVert,,,,,11.06,Made,36.0,,,,,,,,,,,,,,,,,
589,PT04M22.00S,2022-02-05T02:10:42.4Z,4,REGULAR,3pt,Jump Shot,[],1628972,31.750985545335087,50.49019607843137,1610612741,100,110,2022-02-05T02:10:47Z,5870000,-2.0,246.0,1,left,MISS T. Brown Jr. 24' 3PT,[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,24.6,Missed,,,,,,,,,,,,,,,,,,
590,PT04M19.00S,2022-02-05T02:10:45.4Z,4,REGULAR,rebound,defensive,[],1630613,,,1610612754,100,110,2022-02-05T02:10:47Z,5880000,,,0,,D. Washington Jr. REBOUND (Off:0 Def:7),[1630613],1610612754.0,IND,,,,Washington Jr.,D. Washington Jr.,,,,,,,,589.0,7.0,7.0,0.0,,,,,,,,,,,,,
591,PT04M12.00S,2022-02-05T02:10:52.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630613,86.81011826544021,43.627450980392155,1610612754,100,110,2022-02-05T02:12:20Z,5890000,-32.0,71.0,1,right,MISS D. Washington Jr. 7' floating Shot,[1630613],1610612754.0,IND,floating,,,Washington Jr.,D. Washington Jr.,,,,,7.83,Missed,,,,,,,,,,,,,,,,,,
592,PT04M09.00S,2022-02-05T02:10:56.0Z,4,REGULAR,rebound,offensive,[],1630678,,,1610612754,100,110,2022-02-05T02:10:56Z,5900000,,,0,,T. Taylor REBOUND (Off:7 Def:5),[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,,591.0,12.0,5.0,7.0,,,,,,,,,,,,,
593,PT04M06.00S,2022-02-05T02:10:59.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630613,91.67214191852825,45.588235294117645,1610612754,102,110,2022-02-05T02:11:08Z,5910000,-22.0,26.0,1,right,D. Washington Jr. cutting finger roll Layup (15 PTS) (T. Taylor 5 AST),"[1630613, 1630678]",1610612754.0,IND,cutting finger roll,,,Washington Jr.,D. Washington Jr.,,,,,3.4,Made,15.0,,,,,T. Taylor,1630678.0,5.0,,,,,,,,,,
595,PT03M47.00S,2022-02-05T02:11:17.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201942,8.886333771353483,48.28431372549019,1610612741,102,110,2022-02-05T02:11:24Z,5930000,9.0,31.0,1,left,MISS D. DeRozan driving finger roll Layup,[201942],1610612741.0,CHI,driving finger roll,,,DeRozan,D. DeRozan,,,,,3.22,Missed,,,,,,,,,,,,,,,,,,
596,PT03M44.00S,2022-02-05T02:11:20.6Z,4,REGULAR,rebound,offensive,[],201942,,,1610612741,102,110,2022-02-05T02:11:20Z,5940000,,,0,,D. DeRozan REBOUND (Off:1 Def:4),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,595.0,5.0,4.0,1.0,,,,,,,,,,,,,
597,PT03M44.00S,2022-02-05T02:11:20.6Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",201942,5.590000152587891,50.0,1610612741,102,112,2022-02-05T02:11:27Z,5950000,0.0,0.0,1,left,D. DeRozan tip Layup (29 PTS),[201942],1610612741.0,CHI,tip,,,DeRozan,D. DeRozan,,,,,0.0,Made,29.0,,,,,,,,,,,,,,,,,
598,PT03M34.00S,2022-02-05T02:11:30.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,90.14454664914587,37.779564950980394,1610612754,104,112,2022-02-05T02:11:45Z,5960000,-61.0,40.0,1,right,C. LeVert 7' pullup Jump Shot (38 PTS),[1627747],1610612754.0,IND,pullup,,,LeVert,C. LeVert,,,,,7.31,Made,38.0,,,,,,,,,,,,,,,,,
599,PT03M20.00S,2022-02-05T02:11:44.4Z,4,REGULAR,turnover,bad pass,[],201942,,,1610612741,104,112,2022-02-05T02:11:48Z,5970000,,,0,,D. DeRozan bad pass TURNOVER (6 TO),"[201942, 203200]",1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,6.0,Holiday,203200.0,,
600,PT03M20.00S,2022-02-05T02:11:44.4Z,4,REGULAR,steal,,[],203200,,,1610612754,104,112,2022-02-05T02:11:45Z,5980000,,,0,,J. Holiday STEAL (3 STL),[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
601,PT03M15.00S,2022-02-05T02:11:49.3Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627747,88.91261498028909,49.50980392156863,1610612754,106,112,2022-02-05T02:11:55Z,5990000,-2.0,52.0,1,right,C. LeVert running pullup Jump Shot (40 PTS) (J. Holiday 2 AST),"[1627747, 203200]",1610612754.0,IND,running pullup,,,LeVert,C. LeVert,,,,,5.18,Made,40.0,,,,,J. Holiday,203200.0,2.0,,,,,,,,,,
603,PT02M54.00S,2022-02-05T02:12:13.4Z,4,REGULAR,foul,personal,['2freethrow'],1630613,,,1610612741,106,112,2022-02-05T02:12:22Z,6010000,,,0,,D. Washington Jr. shooting personal FOUL (1 PF) (Vucevic 2 FT),"[1630613, 202696]",1610612754.0,IND,shooting,,,Washington Jr.,D. Washington Jr.,,,,,,,,,,,,,,,101284.0,1.0,0.0,Vucevic,202696.0,,,,,
605,PT02M54.00S,2022-02-05T02:12:41.3Z,4,REGULAR,freethrow,1 of 2,[],202696,,,1610612741,106,112,2022-02-05T02:13:06Z,6030000,,,0,,MISS N. Vucevic Free Throw 1 of 2,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,Missed,,,,,,,,,,,,,,,,,,
606,PT02M54.00S,2022-02-05T02:12:41.3Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612741,106,112,2022-02-05T02:13:06Z,6040000,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,605.0,,,,,,,,,,,,,,,,
607,PT02M54.00S,2022-02-05T02:12:41.9Z,4,REGULAR,substitution,out,[],1629750,,,1610612741,106,112,2022-02-05T02:12:48Z,6050000,,,0,,SUB out: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
608,PT02M54.00S,2022-02-05T02:12:41.9Z,4,REGULAR,substitution,in,[],1629744,,,1610612741,106,112,2022-02-05T02:12:48Z,6060000,,,0,,SUB in: M. Thomas,[1629744],1610612741.0,CHI,,,,Thomas,M. Thomas,,,,,,,,,,,,,,,,,,,,,,,,
609,PT02M54.00S,2022-02-05T02:12:41.3Z,4,REGULAR,freethrow,2 of 2,[],202696,,,1610612741,106,112,2022-02-05T02:13:06Z,6070000,,,0,,MISS N. Vucevic Free Throw 2 of 2,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,Missed,,,,,,,,,,,,,,,,,,
610,PT02M53.00S,2022-02-05T02:12:42.3Z,4,REGULAR,rebound,defensive,[],1628470,,,1610612754,106,112,2022-02-05T02:13:06Z,6080000,,,0,,T. Craig REBOUND (Off:2 Def:4),[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,609.0,6.0,4.0,2.0,,,,,,,,,,,,,
611,PT02M38.00S,2022-02-05T02:13:20.1Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630678,92.85479632063075,48.03921568627451,1610612754,108,112,2022-02-05T02:13:23Z,6090000,-10.0,15.0,1,right,T. Taylor DUNK (21 PTS) (D. Washington Jr. 4 AST),"[1630678, 1630613]",1610612754.0,IND,,,,Taylor,T. Taylor,,,,,1.77,Made,21.0,,,,,D. Washington Jr.,1630613.0,4.0,,,,,,,,,,
613,PT02M20.00S,2022-02-05T02:13:37.9Z,4,REGULAR,2pt,Jump Shot,[],201942,24.392247043363994,41.66666666666667,1610612741,108,114,2022-02-05T02:13:43Z,6110000,42.0,177.0,1,left,D. DeRozan 18' pullup Jump Shot (31 PTS) (A. Dosunmu 13 AST),"[201942, 1630245]",1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,18.17,Made,31.0,,,,,A. Dosunmu,1630245.0,13.0,,,,,,,,,,
615,PT02M10.00S,2022-02-05T02:13:51.0Z,4,REGULAR,foul,personal,[],1630245,,,1610612754,108,114,2022-02-05T02:14:12Z,6130000,,,0,,A. Dosunmu personal FOUL (3 PF),"[1630245, 1627747]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,101284.0,3.0,0.0,LeVert,1627747.0,,,,,
617,PT02M10.00S,2022-02-05T02:14:15.2Z,4,REGULAR,substitution,out,[],1629744,,,1610612754,108,114,2022-02-05T02:14:18Z,6150000,,,0,,SUB out: M. Thomas,[1629744],1610612741.0,CHI,,,,Thomas,M. Thomas,,,,,,,,,,,,,,,,,,,,,,,,
618,PT02M10.00S,2022-02-05T02:14:15.2Z,4,REGULAR,substitution,in,[],1629750,,,1610612754,108,114,2022-02-05T02:14:18Z,6160000,,,0,,SUB in: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
619,PT02M02.00S,2022-02-05T02:14:37.1Z,4,REGULAR,3pt,Jump Shot,[],203200,70.38436268068331,23.284313725490197,1610612754,108,114,2022-02-05T02:14:43Z,6170000,-134.0,226.0,1,right,MISS J. Holiday 26' pullup 3PT,[203200],1610612754.0,IND,pullup,,,Holiday,J. Holiday,,,,,26.24,Missed,,,,,,,,,,,,,,,,,,
620,PT01M59.00S,2022-02-05T02:14:40.1Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612741,108,114,2022-02-05T02:14:43Z,6180000,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,619.0,,,,,,,,,,,,,,,,
621,PT01M59.00S,2022-02-05T02:14:42.6Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612741,108,114,2022-02-05T02:14:42Z,6190000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT01M38.00S,2022-02-05T02:15:10.3Z,4,REGULAR,3pt,Jump Shot,[],201942,30.699737187910642,68.13725490196079,1610612741,108,114,2022-02-05T02:15:16Z,6200000,-91.0,236.0,1,left,MISS D. DeRozan 25' 3PT,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,25.29,Missed,,,,,,,,,,,,,,,,,,
623,PT01M33.00S,2022-02-05T02:15:15.3Z,4,REGULAR,rebound,defensive,[],1630678,,,1610612754,108,114,2022-02-05T02:15:16Z,6210000,,,0,,T. Taylor REBOUND (Off:7 Def:6),[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,,622.0,13.0,6.0,7.0,,,,,,,,,,,,,
624,PT01M29.00S,2022-02-05T02:15:19.4Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630613,93.11760840998686,50.49019607843137,1610612754,110,114,2022-02-05T02:15:29Z,6220000,2.0,12.0,1,right,D. Washington Jr. running DUNK (17 PTS),[1630613],1610612754.0,IND,running,,,Washington Jr.,D. Washington Jr.,,,,,1.25,Made,17.0,,,,,,,,,,,,,,,,,
625,PT01M08.00S,2022-02-05T02:15:47.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629750,15.062417871222076,45.09803921568628,1610612741,110,116,2022-02-05T02:15:52Z,6230000,25.0,89.0,1,left,J. Green 9' driving floating Jump Shot (16 PTS) (D. DeRozan 7 AST),"[1629750, 201942]",1610612741.0,CHI,driving floating,,,Green,J. Green,,,,,9.24,Made,16.0,,,,,D. DeRozan,201942.0,7.0,,,,,,,,,,
627,PT00M58.80S,2022-02-05T02:16:02.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627747,92.85479632063075,51.9607843137255,1610612754,112,116,2022-02-05T02:16:07Z,6250000,10.0,15.0,1,right,C. LeVert driving finger roll Layup (42 PTS),[1627747],1610612754.0,IND,driving finger roll,,,LeVert,C. LeVert,,,,,1.77,Made,42.0,,,,,,,,,,,,,,,,,
628,PT00M41.10S,2022-02-05T02:16:23.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202696,5.338370565045992,44.36274509803921,1610612741,112,118,2022-02-05T02:16:44Z,6260000,28.0,-2.0,1,left,N. Vucevic Layup (36 PTS) (A. Dosunmu 14 AST),"[202696, 1630245]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,2.83,Made,36.0,,,,,A. Dosunmu,1630245.0,14.0,,,,,,,,,,
630,PT00M41.10S,2022-02-05T02:16:28.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612754,112,118,2022-02-05T02:16:50Z,6280000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT00M36.40S,2022-02-05T02:18:16.5Z,4,REGULAR,3pt,Jump Shot,[],203200,66.70499342969777,34.80392156862745,1610612754,115,118,2022-02-05T02:18:21Z,6290000,-76.0,260.0,1,right,J. Holiday 27' 3PT  (9 PTS) (C. LeVert 8 AST),"[203200, 1627747]",1610612754.0,IND,,,,Holiday,J. Holiday,,,,,27.14,Made,9.0,,,,,C. LeVert,1627747.0,8.0,,,,,,,,,,
633,PT00M27.40S,2022-02-05T02:18:38.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612741,115,118,2022-02-05T02:18:38Z,6310000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT00M27.40S,2022-02-05T02:19:58.0Z,4,REGULAR,substitution,out,[],1630613,,,1610612741,115,118,2022-02-05T02:20:04Z,6320000,,,0,,SUB out: D. Washington Jr.,[1630613],1610612754.0,IND,,,,Washington Jr.,D. Washington Jr.,,,,,,,,,,,,,,,,,,,,,,,,
635,PT00M27.40S,2022-02-05T02:19:58.0Z,4,REGULAR,substitution,in,[],1629052,,,1610612741,115,118,2022-02-05T02:20:04Z,6330000,,,0,,SUB in: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,
