actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,turnoverTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
546,PT10M58.00S,2022-02-13T21:58:15.2Z,4,REGULAR,foul,personal,['2freethrow'],1630678,,,1610612750,102,105,2022-02-13T21:58:22Z,5430000,,,0,,T. Taylor shooting personal FOUL (2 PF) (Towns 2 FT),"[1630678, 1626157]",1610612754.0,IND,shooting,,,Taylor,T. Taylor,,,,,1830.0,2.0,1.0,Towns,1626157.0,,,,,,,,,,,,,,,,
548,PT10M58.00S,2022-02-13T21:58:42.1Z,4,REGULAR,freethrow,1 of 2,[],1626157,,,1610612750,102,106,2022-02-13T21:58:42Z,5450000,,,0,,K. Towns Free Throw 1 of 2 (14 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,Made,,14.0,,,,,,,,,,,,,
549,PT10M58.00S,2022-02-13T21:58:59.0Z,4,REGULAR,freethrow,2 of 2,[],1626157,,,1610612750,102,107,2022-02-13T21:58:59Z,5460000,,,0,,K. Towns Free Throw 2 of 2 (15 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,Made,,15.0,,,,,,,,,,,,,
550,PT10M48.00S,2022-02-13T21:59:11.0Z,4,REGULAR,3pt,Jump Shot,[],1630678,6.258212877792378,4.411764705882353,1610612754,102,107,2022-02-13T21:59:15Z,5470000,228.0,6.0,1,left,MISS T. Taylor 3PT,[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,,,,Missed,,,,22.8,,,,,,,,,,,
551,PT10M45.00S,2022-02-13T21:59:14.0Z,4,REGULAR,rebound,defensive,[],1627736,,,1610612750,102,107,2022-02-13T21:59:15Z,5480000,,,0,,M. Beasley REBOUND (Off:0 Def:2),[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,550.0,,,,,,,2.0,2.0,0.0,,,,,
552,PT10M32.00S,2022-02-13T21:59:29.3Z,4,REGULAR,foul,personal,[],1630613,,,1610612750,102,107,2022-02-13T21:59:39Z,5490000,,,0,,D. Washington Jr. personal FOUL (3 PF),"[1630613, 1626157]",1610612754.0,IND,,,,Washington Jr.,D. Washington Jr.,,,,,1204.0,3.0,0.0,Towns,1626157.0,,,,,,,,,,,,,,,,
554,PT10M26.00S,2022-02-13T21:59:53.5Z,4,REGULAR,2pt,Hook,[],1626157,92.06636005256242,29.166666666666668,1610612750,102,107,2022-02-13T22:00:00Z,5510000,-104.0,22.0,1,right,MISS K. Towns 10' driving Hook,[1626157],1610612750.0,MIN,driving,,,Towns,K. Towns,,,,,,,,,,Missed,,,,10.65,,,,,,,,,,,
555,PT10M23.00S,2022-02-13T21:59:56.5Z,4,REGULAR,rebound,defensive,[],1630613,,,1610612754,102,107,2022-02-13T22:00:00Z,5520000,,,0,,D. Washington Jr. REBOUND (Off:0 Def:1),[1630613],1610612754.0,IND,,,,Washington Jr.,D. Washington Jr.,,,,,,,,,,,554.0,,,,,,,1.0,1.0,0.0,,,,,
556,PT10M15.00S,2022-02-13T22:00:04.2Z,4,REGULAR,turnover,bad pass,[],1630613,,,1610612754,102,107,2022-02-13T22:00:07Z,5530000,,,0,,D. Washington Jr. bad pass TURNOVER (1 TO),"[1630613, 1629162]",1610612754.0,IND,,,,Washington Jr.,D. Washington Jr.,,,,,,,,,,,,,1.0,,,,,,,,McLaughlin,1629162.0,,,
557,PT10M15.00S,2022-02-13T22:00:04.2Z,4,REGULAR,steal,,[],1629162,,,1610612750,102,107,2022-02-13T22:00:05Z,5540000,,,0,,J. McLaughlin STEAL (1 STL),[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT10M02.00S,2022-02-13T22:00:16.7Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630183,84.97043363994744,40.19607843137255,1610612750,102,109,2022-02-13T22:00:22Z,5550000,-49.0,89.0,1,right,J. McDaniels 10' pullup Jump Shot (9 PTS),[1630183],1610612750.0,MIN,pullup,,,McDaniels,J. McDaniels,,,,,,,,,,Made,,9.0,,10.14,,,,,,,,,,,
559,PT10M00.00S,2022-02-13T22:00:25.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,102,109,2022-02-13T22:00:25Z,5560000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT10M00.00S,2022-02-13T22:02:09.5Z,4,REGULAR,foul,technical,['1freethrow'],1627741,,,1610612754,102,109,2022-02-13T22:02:53Z,5600000,,,0,,B. Hield non-unsportsmanlike technical FOUL (1 Tech),[1627741],1610612754.0,IND,non-unsportsmanlike,,,Hield,B. Hield,,,,,1830.0,3.0,1.0,,,,,,,,,,,,,,,,,,
564,PT10M00.00S,2022-02-13T22:02:55.6Z,4,REGULAR,substitution,out,[],1630613,,,1610612754,102,109,2022-02-13T22:03:21Z,5610000,,,0,,SUB out: D. Washington Jr.,[1630613],1610612754.0,IND,,,,Washington Jr.,D. Washington Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT10M00.00S,2022-02-13T22:02:55.6Z,4,REGULAR,substitution,in,[],1630169,,,1610612754,102,109,2022-02-13T22:03:21Z,5620000,,,0,,SUB in: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT10M00.00S,2022-02-13T22:03:24.2Z,4,REGULAR,freethrow,1 of 1,[],1627736,,,1610612754,102,110,2022-02-13T22:03:24Z,5630000,,,0,,M. Beasley technical Free Throw 1 of 1 (10 PTS),[1627736],1610612750.0,MIN,technical,,,Beasley,M. Beasley,,,,,,,,,,Made,,10.0,,,,,,,,,,,,,
567,PT09M54.00S,2022-02-13T22:03:42.4Z,4,REGULAR,3pt,Jump Shot,[],1627741,8.09789750328515,5.147058823529411,1610612754,102,110,2022-02-13T22:03:55Z,5640000,224.0,24.0,1,left,MISS B. Hield 3PT,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,Missed,,,,22.55,,,,,,,,,,,
568,PT09M54.00S,2022-02-13T22:03:42.4Z,4,REGULAR,rebound,offensive,[],1630678,,,1610612754,102,110,2022-02-13T22:03:55Z,5650000,,,0,,T. Taylor REBOUND (Off:3 Def:1),[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,,,,,567.0,,,,,,,4.0,1.0,3.0,,,,,
569,PT09M50.00S,2022-02-13T22:03:46.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630678,5.590000152587891,50.0,1610612754,104,110,2022-02-13T22:03:46Z,5660000,0.0,0.0,1,left,T. Taylor tip Layup (8 PTS),[1630678],1610612754.0,IND,tip,,,Taylor,T. Taylor,,,,,,,,,,Made,,8.0,,0.0,,,,,,,,,,,
570,PT09M38.00S,2022-02-13T22:04:02.0Z,4,REGULAR,foul,offensive,[],1626157,,,1610612750,104,110,2022-02-13T22:04:12Z,5670000,,,0,,K. Towns offensive FOUL (5 PF),"[1626157, 1630678]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,1204.0,5.0,0.0,Taylor,1630678.0,,,,,,,,,,,,,,,,
572,PT09M38.00S,2022-02-13T22:04:02.0Z,4,REGULAR,turnover,offensive foul,[],1626157,,,1610612750,104,110,2022-02-13T22:04:02Z,5690000,,,0,,K. Towns offensive foul TURNOVER (6 TO),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,1204.0,,,,,,,,6.0,,,,,,,,,,,,
573,PT09M38.00S,2022-02-13T22:04:14.1Z,4,REGULAR,substitution,out,[],1626157,,,1610612754,104,110,2022-02-13T22:04:17Z,5700000,,,0,,SUB out: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT09M38.00S,2022-02-13T22:04:14.1Z,4,REGULAR,substitution,in,[],1629675,,,1610612754,104,110,2022-02-13T22:04:17Z,5710000,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT09M16.00S,2022-02-13T22:04:45.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630678,6.783837056504599,46.32352941176471,1610612754,106,110,2022-02-13T22:04:51Z,5720000,18.0,11.0,1,left,T. Taylor driving finger roll Layup (10 PTS) (T. Haliburton 14 AST),"[1630678, 1630169]",1610612754.0,IND,driving finger roll,,,Taylor,T. Taylor,,,,,,,,,,Made,,10.0,,2.16,T. Haliburton,1630169.0,14.0,,,,,,,,
577,PT08M58.00S,2022-02-13T22:05:02.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626156,91.01511169513797,44.85294117647059,1610612750,106,112,2022-02-13T22:05:07Z,5740000,-26.0,32.0,1,right,D. Russell driving Layup (17 PTS),[1626156],1610612750.0,MIN,driving,,,Russell,D. Russell,,,,,,,,,,Made,,17.0,,4.1,,,,,,,,,,,
578,PT08M39.00S,2022-02-13T22:05:20.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202362,6.258212877792378,45.83333333333333,1610612754,108,112,2022-02-13T22:05:25Z,5750000,21.0,6.0,1,left,L. Stephenson driving finger roll Layup (19 PTS) (T. Haliburton 15 AST),"[202362, 1630169]",1610612754.0,IND,driving finger roll,,,Stephenson,L. Stephenson,,,,,,,,,,Made,,19.0,,2.17,T. Haliburton,1630169.0,15.0,,,,,,,,
580,PT08M26.00S,2022-02-13T22:05:34.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629675,88.38699080157687,43.627450980392155,1610612750,108,112,2022-02-13T22:05:41Z,5770000,-32.0,57.0,1,right,MISS N. Reid 6' turnaround Shot,[1629675],1610612750.0,MIN,turnaround,,,Reid,N. Reid,,,,,,,,,,Missed,,,,6.51,,,,,,,,,,,
581,PT08M24.00S,2022-02-13T22:05:36.9Z,4,REGULAR,rebound,defensive,[],202684,,,1610612754,108,112,2022-02-13T22:05:41Z,5780000,,,0,,T. Thompson REBOUND (Off:2 Def:1),[202684],1610612754.0,IND,,,,Thompson,T. Thompson,,,,,,,,,,,580.0,,,,,,,3.0,1.0,2.0,,,,,
582,PT08M01.00S,2022-02-13T22:05:59.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627741,8.623521681997373,58.82352941176471,1610612754,108,112,2022-02-13T22:06:03Z,5790000,-44.0,29.0,1,left,MISS B. Hield pullup Shot,[1627741],1610612754.0,IND,pullup,,,Hield,B. Hield,,,,,,,,,,Missed,,,,5.26,,,,,,,,,,,
583,PT07M58.00S,2022-02-13T22:06:02.8Z,4,REGULAR,rebound,offensive,[],1630678,,,1610612754,108,112,2022-02-13T22:06:02Z,5800000,,,0,,T. Taylor REBOUND (Off:4 Def:1),[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,,,,,582.0,,,,,,,5.0,1.0,4.0,,,,,
584,PT07M55.00S,2022-02-13T22:06:05.5Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630169,26.10052562417871,20.34313725490196,1610612754,108,112,2022-02-13T22:06:10Z,5810000,148.0,193.0,1,left,MISS T. Haliburton 24' 3PT,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,Missed,,,,24.32,,,,,,,,,,,
585,PT07M50.00S,2022-02-13T22:06:10.5Z,4,REGULAR,rebound,defensive,[],1630183,,,1610612750,108,112,2022-02-13T22:06:13Z,5820000,,,0,,J. McDaniels REBOUND (Off:0 Def:2),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,584.0,,,,,,,2.0,2.0,0.0,,,,,
586,PT07M32.00S,2022-02-13T22:06:27.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629162,91.67214191852825,45.09803921568628,1610612750,108,112,2022-02-13T22:06:33Z,5830000,-25.0,26.0,1,right,MISS J. McLaughlin cutting finger roll Layup,[1629162],1610612750.0,MIN,cutting finger roll,,,McLaughlin,J. McLaughlin,,,,,,,,,,Missed,,,,3.56,,,,,,,,,,,
587,PT07M30.00S,2022-02-13T22:06:29.7Z,4,REGULAR,rebound,defensive,[],1627741,,,1610612754,108,112,2022-02-13T22:06:33Z,5840000,,,0,,B. Hield REBOUND (Off:2 Def:6),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,586.0,,,,,,,8.0,6.0,2.0,,,,,
588,PT07M24.00S,2022-02-13T22:06:36.5Z,4,REGULAR,2pt,Jump Shot,[],1630678,15.062417871222076,32.35294117647059,1610612754,108,112,2022-02-13T22:07:07Z,5850000,88.0,89.0,1,left,MISS T. Taylor 12' pullup Shot,[1630678],1610612754.0,IND,pullup,,,Taylor,T. Taylor,,,,,,,,,,Missed,,,,12.54,,,,,,,,,,,
589,PT07M23.00S,2022-02-13T22:06:37.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612754,108,112,2022-02-13T22:07:07Z,5860000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,588.0,,,,,,,,,,,,,,
590,PT07M23.00S,2022-02-13T22:06:42.4Z,4,REGULAR,foul,personal,[],1627736,,,1610612754,108,112,2022-02-13T22:07:00Z,5870000,,,0,,M. Beasley loose ball personal FOUL (3 PF),"[1627736, 1630678]",1610612750.0,MIN,loose ball,,,Beasley,M. Beasley,,,,,1201.0,3.0,0.0,Taylor,1630678.0,,,,,,,,,,,,,,,,
592,PT07M23.00S,2022-02-13T22:06:54.4Z,4,REGULAR,substitution,out,[],202362,,,1610612754,108,112,2022-02-13T22:07:29Z,5890000,,,0,,SUB out: L. Stephenson,[202362],1610612754.0,IND,,,,Stephenson,L. Stephenson,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT07M23.00S,2022-02-13T22:06:54.4Z,4,REGULAR,substitution,out,[],1627736,,,1610612754,108,112,2022-02-13T22:07:29Z,5900000,,,0,,SUB out: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT07M23.00S,2022-02-13T22:06:54.4Z,4,REGULAR,substitution,out,[],1629162,,,1610612754,108,112,2022-02-13T22:07:29Z,5910000,,,0,,SUB out: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT07M23.00S,2022-02-13T22:06:54.4Z,4,REGULAR,substitution,in,[],1629052,,,1610612754,108,112,2022-02-13T22:07:29Z,5920000,,,0,,SUB in: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT07M23.00S,2022-02-13T22:06:54.4Z,4,REGULAR,substitution,in,[],1630162,,,1610612754,108,112,2022-02-13T22:07:29Z,5930000,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT07M23.00S,2022-02-13T22:06:54.4Z,4,REGULAR,substitution,in,[],201976,,,1610612754,108,112,2022-02-13T22:07:29Z,5940000,,,0,,SUB in: P. Beverley,[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT07M11.00S,2022-02-13T22:07:56.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630678,6.915243101182654,51.9607843137255,1610612754,108,112,2022-02-13T22:08:00Z,5950000,-10.0,13.0,1,left,MISS T. Taylor Layup - blocked,"[1630678, 1630162]",1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,,,,Missed,,,,1.59,,,,,,,,,Edwards,1630162.0,
599,PT07M11.00S,2022-02-13T22:07:56.2Z,4,REGULAR,block,,[],1630162,,,1610612754,108,112,2022-02-13T22:07:58Z,5960000,,,0,,A. Edwards BLOCK (1 BLK),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT07M08.00S,2022-02-13T22:07:59.2Z,4,REGULAR,rebound,defensive,[],1629675,,,1610612750,108,112,2022-02-13T22:08:00Z,5970000,,,0,,N. Reid REBOUND (Off:1 Def:2),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,598.0,,,,,,,3.0,2.0,1.0,,,,,
601,PT06M54.00S,2022-02-13T22:08:12.8Z,4,REGULAR,3pt,Jump Shot,[],1630162,71.82982917214193,20.34313725490196,1610612750,108,115,2022-02-13T22:08:18Z,5980000,-148.0,212.0,1,right,A. Edwards 25' 3PT pullup (34 PTS),[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,,,,,,Made,,34.0,,25.9,,,,,,,,,,,
602,PT06M35.00S,2022-02-13T22:08:31.5Z,4,REGULAR,3pt,Jump Shot,[],1630169,28.86005256241787,80.3921568627451,1610612754,111,115,2022-02-13T22:08:37Z,5990000,-152.0,219.0,1,left,T. Haliburton 26' 3PT pullup (19 PTS),[1630169],1610612754.0,IND,pullup,,,Haliburton,T. Haliburton,,,,,,,,,,Made,,19.0,,26.64,,,,,,,,,,,
603,PT06M23.00S,2022-02-13T22:08:43.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626156,81.2910643889619,50.0,1610612750,111,117,2022-02-13T22:08:48Z,6000000,0.0,123.0,1,right,D. Russell 12' step back Jump Shot (19 PTS),[1626156],1610612750.0,MIN,step back,,,Russell,D. Russell,,,,,,,,,,Made,,19.0,,12.34,,,,,,,,,,,
604,PT06M14.00S,2022-02-13T22:08:52.2Z,4,REGULAR,turnover,bad pass,[],1630169,,,1610612754,111,117,2022-02-13T22:08:55Z,6010000,,,0,,T. Haliburton bad pass TURNOVER (3 TO),"[1630169, 1630183]",1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,3.0,,,,,,,,McDaniels,1630183.0,,,
605,PT06M14.00S,2022-02-13T22:08:52.2Z,4,REGULAR,steal,,[],1630183,,,1610612750,111,117,2022-02-13T22:08:53Z,6020000,,,0,,J. McDaniels STEAL (1 STL),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT06M07.00S,2022-02-13T22:08:59.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],201976,91.27792378449409,1.715686274509804,1610612750,111,120,2022-02-13T22:09:04Z,6030000,-241.0,29.0,1,right,P. Beverley 24' 3PT  (13 PTS) (A. Edwards 4 AST),"[201976, 1630162]",1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,Made,,13.0,,24.32,A. Edwards,1630162.0,4.0,,,,,,,,
608,PT06M05.00S,2022-02-13T22:09:07.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,111,120,2022-02-13T22:09:07Z,6050000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT06M05.00S,2022-02-13T22:11:19.1Z,4,REGULAR,substitution,out,[],1630169,,,1610612754,111,120,2022-02-13T22:11:44Z,6060000,,,0,,SUB out: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT06M05.00S,2022-02-13T22:11:19.1Z,4,REGULAR,substitution,out,[],202684,,,1610612754,111,120,2022-02-13T22:11:44Z,6070000,,,0,,SUB out: T. Thompson,[202684],1610612754.0,IND,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT06M05.00S,2022-02-13T22:11:19.1Z,4,REGULAR,substitution,out,[],1630678,,,1610612754,111,120,2022-02-13T22:11:44Z,6080000,,,0,,SUB out: T. Taylor,[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT06M05.00S,2022-02-13T22:11:19.1Z,4,REGULAR,substitution,in,[],202362,,,1610612754,111,120,2022-02-13T22:11:44Z,6100000,,,0,,SUB in: L. Stephenson,[202362],1610612754.0,IND,,,,Stephenson,L. Stephenson,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT06M05.00S,2022-02-13T22:11:19.1Z,4,REGULAR,substitution,in,[],1630188,,,1610612754,111,120,2022-02-13T22:11:44Z,6110000,,,0,,SUB in: J. Smith,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT06M05.00S,2022-02-13T22:11:19.1Z,4,REGULAR,substitution,in,[],1629048,,,1610612754,111,120,2022-02-13T22:11:44Z,6120000,,,0,,SUB in: G. Bitadze,[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT06M05.00S,2022-02-13T22:11:19.1Z,4,REGULAR,substitution,in,[],1629020,,,1610612754,111,120,2022-02-13T22:11:44Z,6130000,,,0,,SUB in: J. Vanderbilt,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT06M05.00S,2022-02-13T22:11:19.1Z,4,REGULAR,substitution,out,[],1629675,,,1610612754,111,120,2022-02-13T22:11:57Z,6140000,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT05M49.00S,2022-02-13T22:12:17.7Z,4,REGULAR,2pt,Jump Shot,[],202362,23.866622864651774,50.98039215686274,1610612754,113,120,2022-02-13T22:16:43Z,6150000,-5.0,172.0,1,left,L. Stephenson 17' step back Jump Shot (21 PTS),[202362],1610612754.0,IND,step back,,,Stephenson,L. Stephenson,,,,,,,,,,Made,,21.0,,17.19,,,,,,,,,,,
619,PT05M30.00S,2022-02-13T22:12:36.2Z,4,REGULAR,3pt,Jump Shot,[],1626156,92.72339027595268,3.9215686274509802,1610612750,113,120,2022-02-13T22:12:41Z,6160000,-230.0,16.0,1,right,MISS D. Russell 3PT,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,Missed,,,,23.09,,,,,,,,,,,
620,PT05M28.00S,2022-02-13T22:12:38.2Z,4,REGULAR,rebound,defensive,[],1630188,,,1610612754,113,120,2022-02-13T22:12:41Z,6170000,,,0,,J. Smith REBOUND (Off:2 Def:4),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,619.0,,,,,,,6.0,4.0,2.0,,,,,
621,PT05M17.00S,2022-02-13T22:12:49.5Z,4,REGULAR,3pt,Jump Shot,[],1627741,26.757555847568987,18.872549019607842,1610612754,113,120,2022-02-13T22:12:54Z,6180000,156.0,199.0,1,left,MISS B. Hield 25' 3PT,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,Missed,,,,25.26,,,,,,,,,,,
622,PT05M14.00S,2022-02-13T22:12:52.5Z,4,REGULAR,rebound,defensive,[],1626156,,,1610612750,113,120,2022-02-13T22:12:54Z,6190000,,,0,,D. Russell REBOUND (Off:0 Def:2),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,621.0,,,,,,,2.0,2.0,0.0,,,,,
623,PT04M56.00S,2022-02-13T22:13:10.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626156,91.67214191852825,48.529411764705884,1610612750,113,122,2022-02-13T22:13:14Z,6200000,-7.0,26.0,1,right,D. Russell driving finger roll Layup (21 PTS),[1626156],1610612750.0,MIN,driving finger roll,,,Russell,D. Russell,,,,,,,,,,Made,,21.0,,2.68,,,,,,,,,,,
624,PT04M30.00S,2022-02-13T22:13:35.8Z,4,REGULAR,2pt,Jump Shot,[],202362,19.842312746386334,83.3563112745098,1610612754,113,122,2022-02-13T22:19:58Z,6210000,-167.0,134.0,1,left,MISS L. Stephenson 21' pullup Shot,[202362],1610612754.0,IND,pullup,,,Stephenson,L. Stephenson,,,,,,,,,,Missed,,,,21.4,,,,,,,,,,,
625,PT04M28.00S,2022-02-13T22:13:37.8Z,4,REGULAR,rebound,offensive,[],1629052,,,1610612754,113,122,2022-02-13T22:13:40Z,6220000,,,0,,O. Brissett REBOUND (Off:6 Def:5),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,624.0,,,,,,,11.0,5.0,6.0,,,,,
626,PT04M19.00S,2022-02-13T22:13:47.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627741,9.017739816031538,50.245098039215684,1610612754,115,122,2022-02-13T22:13:51Z,6230000,-1.0,32.0,1,left,B. Hield driving finger roll Layup (11 PTS),[1627741],1610612754.0,IND,driving finger roll,,,Hield,B. Hield,,,,,,,,,,Made,,11.0,,3.23,,,,,,,,,,,
627,PT03M54.00S,2022-02-13T22:14:11.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626156,90.48948751642575,46.568627450980394,1610612750,115,122,2022-02-13T22:14:15Z,6240000,-17.0,37.0,1,right,MISS D. Russell driving Layup,[1626156],1610612750.0,MIN,driving,,,Russell,D. Russell,,,,,,,,,,Missed,,,,4.07,,,,,,,,,,,
628,PT03M53.00S,2022-02-13T22:14:12.2Z,4,REGULAR,rebound,defensive,[],1629052,,,1610612754,115,122,2022-02-13T22:14:15Z,6250000,,,0,,O. Brissett REBOUND (Off:6 Def:6),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,627.0,,,,,,,12.0,6.0,6.0,,,,,
629,PT03M44.00S,2022-02-13T22:14:22.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202362,18.478975032851512,51.71568627450981,1610612754,115,122,2022-02-13T22:14:29Z,6260000,-9.0,121.0,1,left,MISS L. Stephenson 12' fadeaway Shot,[202362],1610612754.0,IND,fadeaway,,,Stephenson,L. Stephenson,,,,,,,,,,Missed,,,,12.15,,,,,,,,,,,
630,PT03M42.00S,2022-02-13T22:14:24.2Z,4,REGULAR,rebound,defensive,[],1629020,,,1610612750,115,122,2022-02-13T22:14:29Z,6270000,,,0,,J. Vanderbilt REBOUND (Off:2 Def:5),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,629.0,,,,,,,7.0,5.0,2.0,,,,,
631,PT03M42.00S,2022-02-13T22:14:28.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612750,115,122,2022-02-13T22:14:28Z,6280000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT03M42.00S,2022-02-13T22:15:25.3Z,4,REGULAR,substitution,out,[],1629048,,,1610612750,115,122,2022-02-13T22:15:56Z,6290000,,,0,,SUB out: G. Bitadze,[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,
