actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
545,PT08M30.00S,2021-12-09T02:02:21.2Z,4,REGULAR,substitution,in,[],1626167,,,1610612754,102,85,2021-12-09T02:02:37Z,5410000,,,0,,SUB in: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT08M15.00S,2021-12-09T02:03:07.4Z,4,REGULAR,2pt,Jump Shot,[],202954,20.05584756898817,24.509803921568626,1610612754,104,85,2021-12-09T02:03:11Z,5420000,127.0,136.0,1,left,B. Wanamaker 18' pullup Jump Shot (4 PTS) (M. Brogdon 5 AST),"[202954, 1627763]",1610612754.0,IND,pullup,,,Wanamaker,B. Wanamaker,,,,,,,,,,Made,4.0,18.64,,,,,,,,M. Brogdon,1627763.0,5.0,,,
548,PT07M54.00S,2021-12-09T02:03:28.5Z,4,REGULAR,3pt,Jump Shot,[],1630167,92.85479632063075,2.696078431372549,1610612752,104,85,2021-12-09T02:03:32Z,5440000,-237.0,15.0,1,right,MISS O. Toppin 3PT,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,Missed,,23.7,,,,,,,,,,,,,
549,PT07M50.00S,2021-12-09T02:03:32.5Z,4,REGULAR,rebound,defensive,[],202954,,,1610612754,104,85,2021-12-09T02:03:32Z,5450000,,,0,,B. Wanamaker REBOUND (Off:0 Def:2),[202954],1610612754.0,IND,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,548.0,2.0,2.0,0.0,,,,,,,,,
550,PT07M35.00S,2021-12-09T02:03:48.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630537,14.668199737187912,39.21568627450981,1610612754,106,85,2021-12-09T02:03:55Z,5460000,54.0,85.0,1,left,C. Duarte 10' fadeaway Jump Shot (23 PTS),[1630537],1610612754.0,IND,fadeaway,,,Duarte,C. Duarte,,,,,,,,,,Made,23.0,10.1,,,,,,,,,,,,,
551,PT07M11.00S,2021-12-09T02:04:11.2Z,4,REGULAR,3pt,Jump Shot,[],1630193,66.44218134034165,41.911764705882355,1610612752,106,88,2021-12-09T02:04:15Z,5470000,-40.0,263.0,1,right,I. Quickley 26' 3PT  (9 PTS) (D. Rose 7 AST),"[1630193, 201565]",1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,Made,9.0,26.6,,,,,,,,D. Rose,201565.0,7.0,,,
553,PT06M48.00S,2021-12-09T02:04:33.4Z,4,REGULAR,2pt,Jump Shot,[],1630537,7.440867279894875,74.26470588235294,1610612754,106,88,2021-12-09T02:04:39Z,5490000,-121.0,17.0,1,left,MISS C. Duarte 12' fadeaway bank Shot,[1630537],1610612754.0,IND,fadeaway bank,,,Duarte,C. Duarte,,,,,,,,,,Missed,,12.25,,,,,,,,,,,,,
554,PT06M44.00S,2021-12-09T02:04:37.3Z,4,REGULAR,rebound,offensive,[],1627734,,,1610612754,106,88,2021-12-09T02:04:37Z,5500000,,,0,,D. Sabonis REBOUND (Off:5 Def:6),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,553.0,11.0,6.0,5.0,,,,,,,,,
555,PT06M43.00S,2021-12-09T02:04:41.2Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612754,106,88,2021-12-09T02:04:50Z,5510000,,,0,,IND shot clock Team TURNOVER,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT06M43.00S,2021-12-09T02:04:51.6Z,4,REGULAR,substitution,out,[],201565,,,1610612752,106,88,2021-12-09T02:04:56Z,5520000,,,0,,SUB out: D. Rose,[201565],1610612752.0,NYK,,,,Rose,D. Rose,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT06M43.00S,2021-12-09T02:04:51.6Z,4,REGULAR,substitution,out,[],1629011,,,1610612752,106,88,2021-12-09T02:04:56Z,5530000,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT06M43.00S,2021-12-09T02:04:51.6Z,4,REGULAR,substitution,in,[],1629628,,,1610612752,106,88,2021-12-09T02:04:56Z,5540000,,,0,,SUB in: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT06M43.00S,2021-12-09T02:04:51.6Z,4,REGULAR,substitution,in,[],203944,,,1610612752,106,88,2021-12-09T02:04:56Z,5550000,,,0,,SUB in: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT06M33.00S,2021-12-09T02:05:14.2Z,4,REGULAR,foul,personal,[],202954,,,1610612752,106,88,2021-12-09T02:05:22Z,5560000,,,0,,B. Wanamaker personal FOUL (4 PF),"[202954, 202692]",1610612754.0,IND,,,,Wanamaker,B. Wanamaker,,,,,1627961.0,4.0,0.0,Burks,202692.0,,,,,,,,,,,,,,,,
562,PT06M25.00S,2021-12-09T02:05:46.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630167,74.06373193166885,85.29411764705883,1610612752,106,91,2021-12-09T02:05:54Z,5580000,176.0,191.0,1,right,O. Toppin 26' 3PT  (13 PTS) (J. Randle 2 AST),"[1630167, 203944]",1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,Made,13.0,26.03,,,,,,,,J. Randle,203944.0,2.0,,,
564,PT06M06.00S,2021-12-09T02:06:05.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627763,8.492115637319317,43.38235294117647,1610612754,106,91,2021-12-09T02:06:09Z,5600000,33.0,27.0,1,left,MISS M. Brogdon driving Layup,[1627763],1610612754.0,IND,driving,,,Brogdon,M. Brogdon,,,,,,,,,,Missed,,4.29,,,,,,,,,,,,,
565,PT06M04.00S,2021-12-09T02:06:07.2Z,4,REGULAR,rebound,defensive,[],1630193,,,1610612752,106,91,2021-12-09T02:06:09Z,5610000,,,0,,I. Quickley REBOUND (Off:0 Def:3),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,564.0,3.0,3.0,0.0,,,,,,,,,
566,PT06M01.00S,2021-12-09T02:06:10.4Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629628,93.64323258869908,56.61764705882353,1610612752,106,91,2021-12-09T02:06:19Z,5620000,33.0,7.0,1,right,MISS R. Barrett running Layup - blocked,"[1629628, 1626167]",1610612752.0,NYK,running,,,Barrett,R. Barrett,,,,,,,,,,Missed,,3.39,,,,,,,,,,,Turner,1626167.0,
567,PT06M01.00S,2021-12-09T02:06:10.4Z,4,REGULAR,block,,[],1626167,,,1610612752,106,91,2021-12-09T02:06:12Z,5630000,,,0,,M. Turner BLOCK (1 BLK),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT05M58.00S,2021-12-09T02:06:13.4Z,4,REGULAR,rebound,defensive,[],202954,,,1610612754,106,91,2021-12-09T02:06:15Z,5640000,,,0,,B. Wanamaker REBOUND (Off:0 Def:3),[202954],1610612754.0,IND,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,566.0,3.0,3.0,0.0,,,,,,,,,
569,PT05M53.00S,2021-12-09T02:06:17.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",202954,7.178055190538765,52.20588235294118,1610612754,108,91,2021-12-09T02:06:23Z,5650000,-11.0,15.0,1,left,B. Wanamaker running finger roll Layup (6 PTS),[202954],1610612754.0,IND,running finger roll,,,Wanamaker,B. Wanamaker,,,,,,,,,,Made,6.0,1.86,,,,,,,,,,,,,
570,PT05M32.00S,2021-12-09T02:06:41.8Z,4,REGULAR,foul,personal,['2freethrow'],1627763,,,1610612752,108,91,2021-12-09T02:06:52Z,5660000,,,0,,M. Brogdon shooting personal FOUL (3 PF) (Burks 2 FT),"[1627763, 202692]",1610612754.0,IND,shooting,,,Brogdon,M. Brogdon,,,,,1155.0,3.0,0.0,Burks,202692.0,,,,,,,,,,,,,,,,
572,PT05M32.00S,2021-12-09T02:07:10.9Z,4,REGULAR,freethrow,1 of 2,[],202692,,,1610612752,108,92,2021-12-09T02:07:10Z,5680000,,,0,,A. Burks Free Throw 1 of 2 (14 PTS),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,Made,14.0,,,,,,,,,,,,,,
573,PT05M32.00S,2021-12-09T02:07:11.6Z,4,REGULAR,substitution,out,[],202954,,,1610612752,108,92,2021-12-09T02:07:20Z,5690000,,,0,,SUB out: B. Wanamaker,[202954],1610612754.0,IND,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT05M32.00S,2021-12-09T02:07:11.6Z,4,REGULAR,substitution,in,[],1627747,,,1610612752,108,92,2021-12-09T02:07:20Z,5700000,,,0,,SUB in: C. LeVert,[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT05M32.00S,2021-12-09T02:07:33.3Z,4,REGULAR,freethrow,2 of 2,[],202692,,,1610612752,108,93,2021-12-09T02:07:33Z,5710000,,,0,,A. Burks Free Throw 2 of 2 (15 PTS),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,Made,15.0,,,,,,,,,,,,,,
576,PT05M16.00S,2021-12-09T02:07:50.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626167,10.85742444152431,48.03921568627451,1610612754,110,93,2021-12-09T02:07:55Z,5720000,10.0,50.0,1,left,M. Turner driving finger roll Layup (19 PTS),[1626167],1610612754.0,IND,driving finger roll,,,Turner,M. Turner,,,,,,,,,,Made,19.0,5.06,,,,,,,,,,,,,
577,PT05M07.00S,2021-12-09T02:08:00.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630167,92.9862023653088,51.470588235294116,1610612752,110,93,2021-12-09T02:08:06Z,5730000,7.0,13.0,1,right,MISS O. Toppin alley-oop Layup - blocked,"[1630167, 1626167]",1610612752.0,NYK,alley-oop,,,Toppin,O. Toppin,,,,,,,,,,Missed,,1.53,,,,,,,,,,,Turner,1626167.0,
578,PT05M07.00S,2021-12-09T02:08:00.9Z,4,REGULAR,block,,[],1626167,,,1610612752,110,93,2021-12-09T02:08:03Z,5740000,,,0,,M. Turner BLOCK (2 BLK),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT05M03.00S,2021-12-09T02:08:04.9Z,4,REGULAR,rebound,defensive,[],1630537,,,1610612754,110,93,2021-12-09T02:08:06Z,5750000,,,0,,C. Duarte REBOUND (Off:0 Def:3),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,577.0,3.0,3.0,0.0,,,,,,,,,
580,PT05M03.00S,2021-12-09T02:08:05.2Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1627747,5.732588699080158,50.98039215686274,1610612754,112,93,2021-12-09T02:08:30Z,5760000,-5.0,1.0,1,left,C. LeVert running alley-oop DUNK (15 PTS) (C. Duarte 5 AST),"[1627747, 1630537]",1610612754.0,IND,running alley-oop,,,LeVert,C. LeVert,,,,,,,,,,Made,15.0,0.51,,,,,,,,C. Duarte,1630537.0,5.0,,,
582,PT05M03.00S,2021-12-09T02:08:15.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,112,93,2021-12-09T02:08:15Z,5780000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT04M41.00S,2021-12-09T02:11:21.5Z,4,REGULAR,turnover,bad pass,[],202692,,,1610612752,112,93,2021-12-09T02:11:24Z,5790000,,,0,,A. Burks bad pass TURNOVER (1 TO),"[202692, 1627747]",1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,1.0,LeVert,1627747.0,,,,,,
584,PT04M41.00S,2021-12-09T02:11:21.5Z,4,REGULAR,steal,,[],1627747,,,1610612754,112,93,2021-12-09T02:11:23Z,5800000,,,0,,C. LeVert STEAL (2 STL),[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT04M24.00S,2021-12-09T02:11:38.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1626167,8.623521681997373,97.30392156862744,1610612754,115,93,2021-12-09T02:11:42Z,5810000,-237.0,29.0,1,left,M. Turner 3PT  (22 PTS) (D. Sabonis 5 AST),"[1626167, 1627734]",1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,Made,22.0,23.82,,,,,,,,D. Sabonis,1627734.0,5.0,,,
587,PT04M08.00S,2021-12-09T02:11:54.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203944,90.88370565045992,44.6078431372549,1610612752,115,93,2021-12-09T02:11:58Z,5830000,-27.0,33.0,1,right,MISS J. Randle driving Layup,[203944],1610612752.0,NYK,driving,,,Randle,J. Randle,,,,,,,,,,Missed,,4.28,,,,,,,,,,,,,
588,PT04M05.00S,2021-12-09T02:11:57.3Z,4,REGULAR,rebound,defensive,[],1626167,,,1610612754,115,93,2021-12-09T02:11:58Z,5840000,,,0,,M. Turner REBOUND (Off:0 Def:4),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,587.0,4.0,4.0,0.0,,,,,,,,,
589,PT03M57.00S,2021-12-09T02:12:05.1Z,4,REGULAR,3pt,Jump Shot,[],1627734,33.065045992115635,51.225490196078425,1610612754,118,93,2021-12-09T02:12:09Z,5850000,-6.0,258.0,1,left,D. Sabonis 25' 3PT  (21 PTS) (C. Duarte 6 AST),"[1627734, 1630537]",1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,Made,21.0,25.84,,,,,,,,C. Duarte,1630537.0,6.0,,,
591,PT03M55.00S,2021-12-09T02:12:14.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612752,118,93,2021-12-09T02:12:14Z,5870000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT03M55.00S,2021-12-09T02:13:07.4Z,4,REGULAR,substitution,out,[],1630537,,,1610612752,118,93,2021-12-09T02:13:35Z,5880000,,,0,,SUB out: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT03M55.00S,2021-12-09T02:13:07.4Z,4,REGULAR,substitution,out,[],1627763,,,1610612752,118,93,2021-12-09T02:13:35Z,5890000,,,0,,SUB out: M. Brogdon,[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT03M55.00S,2021-12-09T02:13:07.4Z,4,REGULAR,substitution,out,[],1627734,,,1610612752,118,93,2021-12-09T02:13:35Z,5900000,,,0,,SUB out: D. Sabonis,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT03M55.00S,2021-12-09T02:13:07.4Z,4,REGULAR,substitution,out,[],1626167,,,1610612752,118,93,2021-12-09T02:13:35Z,5910000,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT03M55.00S,2021-12-09T02:13:07.4Z,4,REGULAR,substitution,out,[],1627747,,,1610612752,118,93,2021-12-09T02:13:35Z,5920000,,,0,,SUB out: C. LeVert,[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT03M55.00S,2021-12-09T02:13:07.4Z,4,REGULAR,substitution,out,[],1630167,,,1610612752,118,93,2021-12-09T02:13:35Z,5930000,,,0,,SUB out: O. Toppin,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT03M55.00S,2021-12-09T02:13:07.4Z,4,REGULAR,substitution,out,[],1629628,,,1610612752,118,93,2021-12-09T02:13:35Z,5940000,,,0,,SUB out: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT03M55.00S,2021-12-09T02:13:07.4Z,4,REGULAR,substitution,out,[],202692,,,1610612752,118,93,2021-12-09T02:13:35Z,5950000,,,0,,SUB out: A. Burks,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT03M55.00S,2021-12-09T02:13:07.4Z,4,REGULAR,substitution,out,[],203944,,,1610612752,118,93,2021-12-09T02:13:35Z,5960000,,,0,,SUB out: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT03M55.00S,2021-12-09T02:13:07.4Z,4,REGULAR,substitution,in,[],1629048,,,1610612752,118,93,2021-12-09T02:13:35Z,5970000,,,0,,SUB in: G. Bitadze,[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT03M55.00S,2021-12-09T02:13:07.4Z,4,REGULAR,substitution,in,[],202954,,,1610612752,118,93,2021-12-09T02:13:35Z,5980000,,,0,,SUB in: B. Wanamaker,[202954],1610612754.0,IND,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT03M55.00S,2021-12-09T02:13:07.4Z,4,REGULAR,substitution,in,[],1629052,,,1610612752,118,93,2021-12-09T02:13:35Z,5990000,,,0,,SUB in: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT03M55.00S,2021-12-09T02:13:07.4Z,4,REGULAR,substitution,in,[],1628470,,,1610612752,118,93,2021-12-09T02:13:35Z,6000000,,,0,,SUB in: T. Craig,[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT03M55.00S,2021-12-09T02:13:07.4Z,4,REGULAR,substitution,in,[],1629103,,,1610612752,118,93,2021-12-09T02:13:35Z,6010000,,,0,,SUB in: K. Martin,[1629103],1610612754.0,IND,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT03M55.00S,2021-12-09T02:13:07.4Z,4,REGULAR,substitution,in,[],1628995,,,1610612752,118,93,2021-12-09T02:13:35Z,6020000,,,0,,SUB in: K. Knox II,[1628995],1610612752.0,NYK,,,,Knox II,K. Knox II,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT03M55.00S,2021-12-09T02:13:07.4Z,4,REGULAR,substitution,in,[],1630579,,,1610612752,118,93,2021-12-09T02:13:35Z,6030000,,,0,,SUB in: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT03M55.00S,2021-12-09T02:13:07.4Z,4,REGULAR,substitution,in,[],1629656,,,1610612752,118,93,2021-12-09T02:13:35Z,6040000,,,0,,SUB in: Q. Grimes,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT03M55.00S,2021-12-09T02:13:07.4Z,4,REGULAR,substitution,in,[],1630540,,,1610612752,118,93,2021-12-09T02:13:35Z,6050000,,,0,,SUB in: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT03M39.00S,2021-12-09T02:14:02.3Z,4,REGULAR,2pt,Jump Shot,[],1630540,74.45795006570303,24.264705882352942,1610612752,118,93,2021-12-09T02:14:06Z,6060000,-129.0,188.0,1,right,MISS M. McBride 22' pullup Shot,[1630540],1610612752.0,NYK,pullup,,,McBride,M. McBride,,,,,,,,,,Missed,,22.75,,,,,,,,,,,,,
611,PT03M37.00S,2021-12-09T02:14:04.3Z,4,REGULAR,rebound,defensive,[],1629048,,,1610612754,118,93,2021-12-09T02:14:06Z,6070000,,,0,,G. Bitadze REBOUND (Off:0 Def:1),[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,610.0,1.0,1.0,0.0,,,,,,,,,
612,PT03M23.00S,2021-12-09T02:14:18.0Z,4,REGULAR,2pt,Jump Shot,[],1629103,5.863994743758213,17.892156862745097,1610612754,120,93,2021-12-09T02:14:23Z,6080000,161.0,3.0,1,left,K. Martin 16' fadeaway Jump Shot (8 PTS) (T. Craig 1 AST),"[1629103, 1628470]",1610612754.0,IND,fadeaway,,,Martin,K. Martin,,,,,,,,,,Made,8.0,16.05,,,,,,,,T. Craig,1628470.0,1.0,,,
614,PT03M09.00S,2021-12-09T02:14:31.0Z,4,REGULAR,3pt,Jump Shot,[],1629656,85.3646517739816,3.1862745098039214,1610612752,120,93,2021-12-09T02:14:35Z,6100000,-234.0,85.0,1,right,MISS Q. Grimes 24' 3PT,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,Missed,,24.91,,,,,,,,,,,,,
615,PT03M07.00S,2021-12-09T02:14:33.0Z,4,REGULAR,rebound,defensive,[],1629052,,,1610612754,120,93,2021-12-09T02:14:35Z,6110000,,,0,,O. Brissett REBOUND (Off:2 Def:4),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,614.0,6.0,4.0,2.0,,,,,,,,,
616,PT02M55.00S,2021-12-09T02:14:46.7Z,4,REGULAR,3pt,Jump Shot,[],1628470,31.35676741130092,59.31372549019608,1610612754,120,93,2021-12-09T02:14:51Z,6120000,-47.0,242.0,1,left,MISS T. Craig 24' 3PT,[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,Missed,,24.67,,,,,,,,,,,,,
617,PT02M52.00S,2021-12-09T02:14:49.7Z,4,REGULAR,rebound,offensive,[],1629048,,,1610612754,120,93,2021-12-09T02:14:51Z,6130000,,,0,,G. Bitadze REBOUND (Off:1 Def:1),[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,616.0,2.0,1.0,1.0,,,,,,,,,
618,PT02M50.00S,2021-12-09T02:14:51.6Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629052,27.94021024967148,75.98039215686273,1610612754,120,93,2021-12-09T02:14:56Z,6140000,-130.0,210.0,1,left,MISS O. Brissett 24' 3PT,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,Missed,,24.7,,,,,,,,,,,,,
619,PT02M45.00S,2021-12-09T02:14:56.6Z,4,REGULAR,rebound,defensive,[],1629656,,,1610612752,120,93,2021-12-09T02:14:56Z,6150000,,,0,,Q. Grimes REBOUND (Off:0 Def:1),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,618.0,1.0,1.0,0.0,,,,,,,,,
620,PT02M36.00S,2021-12-09T02:15:04.1Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628995,86.94152431011827,42.40196078431372,1610612752,120,93,2021-12-09T02:15:48Z,6160000,-38.0,70.0,1,right,MISS K. Knox II 7' driving Layup - blocked,"[1628995, 202954]",1610612752.0,NYK,driving,,,Knox II,K. Knox II,,,,,,,,,,Missed,,7.98,,,,,,,,,,,Wanamaker,202954.0,
621,PT02M36.00S,2021-12-09T02:15:04.1Z,4,REGULAR,block,,[],202954,,,1610612752,120,93,2021-12-09T02:15:06Z,6170000,,,0,,B. Wanamaker BLOCK (1 BLK),[202954],1610612754.0,IND,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT02M33.00S,2021-12-09T02:15:07.1Z,4,REGULAR,rebound,defensive,[],1628470,,,1610612754,120,93,2021-12-09T02:15:11Z,6180000,,,0,,T. Craig REBOUND (Off:0 Def:1),[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,620.0,1.0,1.0,0.0,,,,,,,,,
623,PT02M30.00S,2021-12-09T02:15:10.5Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629052,8.754927726675426,48.77450980392157,1610612754,120,93,2021-12-09T02:16:06Z,6190000,6.0,30.0,1,left,MISS O. Brissett running Layup - blocked,"[1629052, 1629656]",1610612754.0,IND,running,,,Brissett,O. Brissett,,,,,,,,,,Missed,,3.04,,,,,,,,,,,Grimes,1629656.0,
624,PT02M30.00S,2021-12-09T02:15:10.5Z,4,REGULAR,block,,[],1629656,,,1610612754,120,93,2021-12-09T02:15:12Z,6200000,,,0,,Q. Grimes BLOCK (1 BLK),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT02M30.00S,2021-12-09T02:15:10.5Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612752,120,93,2021-12-09T02:15:17Z,6210000,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,623.0,,,,,,,,,,,,
626,PT02M30.00S,2021-12-09T02:15:14.8Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,120,93,2021-12-09T02:15:14Z,6220000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT02M30.00S,2021-12-09T02:15:17.6Z,4,REGULAR,substitution,out,[],1629052,,,1610612752,120,93,2021-12-09T02:15:27Z,6230000,,,0,,SUB out: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT02M30.00S,2021-12-09T02:15:17.6Z,4,REGULAR,substitution,out,[],1629103,,,1610612752,120,93,2021-12-09T02:15:27Z,6240000,,,0,,SUB out: K. Martin,[1629103],1610612754.0,IND,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT02M30.00S,2021-12-09T02:15:17.6Z,4,REGULAR,substitution,in,[],1630613,,,1610612752,120,93,2021-12-09T02:15:27Z,6250000,,,0,,SUB in: D. Washington Jr.,[1630613],1610612754.0,IND,,,,Washington Jr.,D. Washington Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT02M30.00S,2021-12-09T02:15:17.6Z,4,REGULAR,substitution,in,[],1630543,,,1610612752,120,93,2021-12-09T02:15:27Z,6260000,,,0,,SUB in: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT02M19.00S,2021-12-09T02:15:42.8Z,4,REGULAR,2pt,Jump Shot,[],1630193,92.46057818659659,67.8921568627451,1610612752,120,93,2021-12-09T02:15:54Z,6270000,89.0,18.0,1,right,MISS I. Quickley 9' floating Shot,[1630193],1610612752.0,NYK,floating,,,Quickley,I. Quickley,,,,,,,,,,Missed,,9.14,,,,,,,,,,,,,
