actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
443,PT00M49.50S,2022-02-01T01:40:36.9Z,3,REGULAR,foul,offensive,[],1628392,,,1610612746,84,85,2022-02-01T01:40:43Z,4410000,,,0,,I. Hartenstein offensive FOUL (2 PF),"[1628392, 1630613]",1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,202007.0,,2.0,0.0,Washington Jr.,1630613.0,,,,
445,PT00M49.50S,2022-02-01T01:40:36.9Z,3,REGULAR,turnover,offensive foul,[],1628392,,,1610612746,84,85,2022-02-01T01:40:36Z,4430000,,,0,,I. Hartenstein offensive foul TURNOVER (2 TO),[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,202007.0,2.0,,,,,,,,
446,PT00M31.10S,2022-02-01T01:41:15.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630543,92.9862023653088,48.529411764705884,1610612754,84,85,2022-02-01T01:41:20Z,4440000,-7.0,13.0,1,right,MISS I. Jackson driving finger roll Layup,[1630543],1610612754.0,IND,driving finger roll,,,Jackson,I. Jackson,,,,,1.53,Missed,,,,,,,,,,,,,,,,,,
447,PT00M28.20S,2022-02-01T01:41:18.7Z,3,REGULAR,rebound,offensive,[],1630543,,,1610612754,84,85,2022-02-01T01:41:20Z,4450000,,,0,,I. Jackson REBOUND (Off:4 Def:4),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,446.0,8.0,4.0,4.0,,,,,,,,,,
448,PT00M28.20S,2022-02-01T01:41:18.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630543,94.40999984741211,50.0,1610612754,84,85,2022-02-01T01:41:18Z,4460000,0.0,0.0,1,right,MISS I. Jackson tip Layup,[1630543],1610612754.0,IND,tip,,,Jackson,I. Jackson,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
449,PT00M26.50S,2022-02-01T01:41:20.3Z,3,REGULAR,rebound,defensive,[],1628379,,,1610612746,84,85,2022-02-01T01:41:20Z,4470000,,,0,,L. Kennard REBOUND (Off:0 Def:1),[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,448.0,1.0,1.0,0.0,,,,,,,,,,
450,PT00M08.70S,2022-02-01T01:41:38.0Z,3,REGULAR,2pt,Jump Shot,[],202339,20.97568988173456,49.754901960784316,1610612746,84,85,2022-02-01T01:41:52Z,4480000,1.0,145.0,1,left,MISS E. Bledsoe 14' driving floating Shot,[202339],1610612746.0,LAC,driving floating,,,Bledsoe,E. Bledsoe,,,,,14.47,Missed,,,,,,,,,,,,,,,,,,
451,PT00M01.90S,2022-02-01T01:41:44.8Z,3,REGULAR,rebound,offensive,[],202339,,,1610612746,84,85,2022-02-01T01:41:52Z,4490000,,,0,,E. Bledsoe REBOUND (Off:1 Def:3),[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,450.0,4.0,3.0,1.0,,,,,,,,,,
452,PT00M00.70S,2022-02-01T01:41:46.1Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],202339,33.065045992115635,45.83333333333333,1610612746,84,85,2022-02-01T01:43:06Z,4500000,21.0,258.0,1,left,MISS E. Bledsoe 25' step back 3PT,[202339],1610612746.0,LAC,step back,,,Bledsoe,E. Bledsoe,,,,,25.91,Missed,,,,,,,,,,,,,,,,,,
453,PT00M00.70S,2022-02-01T01:41:46.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612746,84,85,2022-02-01T01:41:59Z,4510000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,452.0,,,,,,,,,,,,,
454,PT00M00.00S,2022-02-01T01:41:50.6Z,3,REGULAR,period,end,[],0,,,1610612746,84,85,2022-02-01T01:41:50Z,4520000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT12M00.00S,2022-02-01T01:44:19.2Z,4,REGULAR,substitution,out,['startperiod'],1627747,,,1610612746,84,85,2022-02-01T01:44:32Z,4530000,,,0,,SUB out: C. LeVert,[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,
458,PT12M00.00S,2022-02-01T01:44:19.2Z,4,REGULAR,substitution,out,['startperiod'],1630678,,,1610612746,84,85,2022-02-01T01:44:32Z,4540000,,,0,,SUB out: T. Taylor,[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,,,,,,,,,,,,,,,,,,
459,PT12M00.00S,2022-02-01T01:44:19.2Z,4,REGULAR,substitution,out,['startperiod'],202694,,,1610612746,84,85,2022-02-01T01:44:32Z,4550000,,,0,,SUB out: M. Morris Sr.,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,
460,PT12M00.00S,2022-02-01T01:44:19.2Z,4,REGULAR,substitution,in,['startperiod'],202362,,,1610612746,84,85,2022-02-01T01:44:32Z,4560000,,,0,,SUB in: L. Stephenson,[202362],1610612754.0,IND,,,,Stephenson,L. Stephenson,,,,,,,,,,,,,,,,,,,,,,,,
461,PT12M00.00S,2022-02-01T01:44:19.2Z,4,REGULAR,substitution,in,['startperiod'],203200,,,1610612746,84,85,2022-02-01T01:44:32Z,4570000,,,0,,SUB in: J. Holiday,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
462,PT12M00.00S,2022-02-01T01:44:19.2Z,4,REGULAR,substitution,in,['startperiod'],1629599,,,1610612746,84,85,2022-02-01T01:44:32Z,4580000,,,0,,SUB in: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,
463,PT12M00.00S,2022-02-01T01:44:35.4Z,4,REGULAR,period,start,[],0,,,1610612754,84,85,2022-02-01T01:44:35Z,4590000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT11M37.00S,2022-02-01T01:44:57.6Z,4,REGULAR,2pt,Jump Shot,[],203200,72.61826544021025,62.5,1610612754,84,85,2022-02-01T01:45:02Z,4600000,62.0,205.0,1,right,MISS J. Holiday 21' pullup Shot,[203200],1610612754.0,IND,pullup,,,Holiday,J. Holiday,,,,,21.42,Missed,,,,,,,,,,,,,,,,,,
465,PT11M36.00S,2022-02-01T01:44:58.6Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612746,84,85,2022-02-01T01:45:02Z,4610000,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,464.0,,,,,,,,,,,,,
466,PT11M36.00S,2022-02-01T01:45:03.0Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612746,84,85,2022-02-01T01:45:03Z,4620000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT11M15.00S,2022-02-01T01:45:27.6Z,4,REGULAR,3pt,Jump Shot,[],201587,26.10052562417871,19.607843137254903,1610612746,84,88,2022-02-01T01:45:31Z,4630000,152.0,193.0,1,left,N. Batum 24' 3PT  (13 PTS) (I. Hartenstein 1 AST),"[201587, 1628392]",1610612746.0,LAC,,,,Batum,N. Batum,,,,,24.55,Made,13.0,I. Hartenstein,1628392.0,1.0,,,,,,,,,,,,,,
469,PT11M00.00S,2022-02-01T01:45:42.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630613,93.38042049934296,51.470588235294116,1610612754,86,88,2022-02-01T01:45:51Z,4650000,7.0,10.0,1,right,D. Washington Jr. driving finger roll Layup (4 PTS) (L. Stephenson 1 AST),"[1630613, 202362]",1610612754.0,IND,driving finger roll,,,Washington Jr.,D. Washington Jr.,,,,,1.22,Made,4.0,L. Stephenson,202362.0,1.0,,,,,,,,,,,,,,
471,PT10M51.00S,2022-02-01T01:45:54.5Z,4,REGULAR,turnover,traveling,[],1629599,,,1610612746,86,88,2022-02-01T01:45:59Z,4670000,,,0,,A. Coffey traveling TURNOVER (1 TO),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,202007.0,1.0,,,,,,,,
472,PT10M43.00S,2022-02-01T01:46:10.5Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],202362,80.50262812089356,31.61764705882353,1610612754,88,88,2022-02-01T01:46:14Z,4680000,-92.0,131.0,1,right,L. Stephenson 15' pullup Jump Shot (8 PTS),[202362],1610612754.0,IND,pullup,,,Stephenson,L. Stephenson,,,,,15.99,Made,8.0,,,,,,,,,,,,,,,,,
473,PT10M32.00S,2022-02-01T01:46:20.5Z,4,REGULAR,3pt,Jump Shot,[],201587,30.436925098554536,73.2843137254902,1610612746,88,88,2022-02-01T01:46:28Z,4690000,-116.0,234.0,1,left,MISS N. Batum 26' 3PT,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,26.1,Missed,,,,,,,,,,,,,,,,,,
474,PT10M29.00S,2022-02-01T01:46:23.5Z,4,REGULAR,rebound,defensive,[],1630543,,,1610612754,88,88,2022-02-01T01:46:28Z,4700000,,,0,,I. Jackson REBOUND (Off:4 Def:5),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,473.0,9.0,5.0,4.0,,,,,,,,,,
475,PT10M26.00S,2022-02-01T01:46:27.0Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630613,93.51182654402102,3.6764705882352944,1610612754,91,88,2022-02-01T01:46:32Z,4710000,-232.0,8.0,1,right,D. Washington Jr. 3PT running (7 PTS) (L. Stephenson 2 AST),"[1630613, 202362]",1610612754.0,IND,running,,,Washington Jr.,D. Washington Jr.,,,,,23.18,Made,7.0,L. Stephenson,202362.0,2.0,,,,,,,,,,,,,,
477,PT10M03.00S,2022-02-01T01:46:49.6Z,4,REGULAR,3pt,Jump Shot,[],1628379,30.699737187910642,69.6078431372549,1610612746,91,88,2022-02-01T01:46:56Z,4730000,-98.0,236.0,1,left,MISS L. Kennard 25' 3PT,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,25.56,Missed,,,,,,,,,,,,,,,,,,
478,PT09M58.00S,2022-02-01T01:46:54.6Z,4,REGULAR,rebound,defensive,[],1630543,,,1610612754,91,88,2022-02-01T01:46:56Z,4740000,,,0,,I. Jackson REBOUND (Off:4 Def:6),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,477.0,10.0,6.0,4.0,,,,,,,,,,
479,PT09M51.00S,2022-02-01T01:47:02.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630543,93.11760840998686,53.67647058823529,1610612754,93,88,2022-02-01T01:47:07Z,4750000,18.0,12.0,1,right,I. Jackson cutting finger roll Layup (20 PTS) (L. Stephenson 3 AST),"[1630543, 202362]",1610612754.0,IND,cutting finger roll,,,Jackson,I. Jackson,,,,,2.21,Made,20.0,L. Stephenson,202362.0,3.0,,,,,,,,,,,,,,
481,PT09M50.00S,2022-02-01T01:47:07.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,93,88,2022-02-01T01:47:07Z,4770000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT09M50.00S,2022-02-01T01:49:37.6Z,4,REGULAR,substitution,out,[],1628392,,,1610612746,93,88,2022-02-01T01:49:50Z,4780000,,,0,,SUB out: I. Hartenstein,[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,
483,PT09M50.00S,2022-02-01T01:49:37.6Z,4,REGULAR,substitution,in,[],1626159,,,1610612746,93,88,2022-02-01T01:49:50Z,4790000,,,0,,SUB in: J. Winslow,[1626159],1610612746.0,LAC,,,,Winslow,J. Winslow,,,,,,,,,,,,,,,,,,,,,,,,
484,PT09M39.00S,2022-02-01T01:50:11.7Z,4,REGULAR,3pt,Jump Shot,[],1628379,20.97568988173456,88.72549019607843,1610612746,93,88,2022-02-01T01:50:17Z,4800000,-194.0,145.0,1,left,MISS L. Kennard 24' 3PT,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,24.17,Missed,,,,,,,,,,,,,,,,,,
485,PT09M35.00S,2022-02-01T01:50:15.7Z,4,REGULAR,rebound,defensive,[],202362,,,1610612754,93,88,2022-02-01T01:50:17Z,4810000,,,0,,L. Stephenson REBOUND (Off:0 Def:2),[202362],1610612754.0,IND,,,,Stephenson,L. Stephenson,,,,,,,,,,,484.0,2.0,2.0,0.0,,,,,,,,,,
486,PT09M18.00S,2022-02-01T01:50:31.7Z,4,REGULAR,3pt,Jump Shot,[],1630613,79.97700394218134,92.8921568627451,1610612754,96,88,2022-02-01T01:50:37Z,4820000,214.0,136.0,1,right,D. Washington Jr. 25' 3PT step back (10 PTS),[1630613],1610612754.0,IND,step back,,,Washington Jr.,D. Washington Jr.,,,,,25.38,Made,10.0,,,,,,,,,,,,,,,,,
487,PT09M04.00S,2022-02-01T01:50:49.0Z,4,REGULAR,foul,personal,['2freethrow'],203200,,,1610612746,96,88,2022-02-01T01:50:53Z,4830000,,,0,,J. Holiday shooting personal FOUL (2 PF) (Bledsoe 2 FT),"[203200, 202339]",1610612754.0,IND,shooting,,,Holiday,J. Holiday,,,,,,,,,,,,,,,2003.0,,2.0,0.0,Bledsoe,202339.0,,,,
489,PT09M04.00S,2022-02-01T01:51:16.4Z,4,REGULAR,freethrow,1 of 2,[],202339,,,1610612746,96,89,2022-02-01T01:51:48Z,4850000,,,0,,E. Bledsoe Free Throw 1 of 2 (3 PTS),[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
490,PT09M04.00S,2022-02-01T01:51:17.9Z,4,REGULAR,substitution,out,[],1630543,,,1610612746,96,89,2022-02-01T01:51:21Z,4860000,,,0,,SUB out: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,
491,PT09M04.00S,2022-02-01T01:51:17.9Z,4,REGULAR,substitution,in,[],1630678,,,1610612746,96,89,2022-02-01T01:51:21Z,4870000,,,0,,SUB in: T. Taylor,[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,,,,,,,,,,,,,,,,,,
492,PT09M04.00S,2022-02-01T01:51:16.4Z,4,REGULAR,freethrow,2 of 2,[],202339,,,1610612746,96,89,2022-02-01T01:51:48Z,4880000,,,0,,MISS E. Bledsoe Free Throw 2 of 2,[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,Missed,,,,,,,,,,,,,,,,,,
493,PT09M03.00S,2022-02-01T01:51:17.4Z,4,REGULAR,rebound,defensive,[],202362,,,1610612754,96,89,2022-02-01T01:51:48Z,4890000,,,0,,L. Stephenson REBOUND (Off:0 Def:3),[202362],1610612754.0,IND,,,,Stephenson,L. Stephenson,,,,,,,,,,,492.0,3.0,3.0,0.0,,,,,,,,,,
494,PT08M45.00S,2022-02-01T01:52:05.5Z,4,REGULAR,3pt,Jump Shot,[],1630613,70.12155059132719,20.098039215686274,1610612754,99,89,2022-02-01T01:52:10Z,4900000,-150.0,228.0,1,right,D. Washington Jr. 27' 3PT pullup (13 PTS) (L. Stephenson 4 AST),"[1630613, 202362]",1610612754.0,IND,pullup,,,Washington Jr.,D. Washington Jr.,,,,,27.3,Made,13.0,L. Stephenson,202362.0,4.0,,,,,,,,,,,,,,
496,PT08M35.00S,2022-02-01T01:52:17.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202339,12.434296977660972,48.03921568627451,1610612746,99,91,2022-02-01T01:52:23Z,4920000,10.0,64.0,1,left,E. Bledsoe 6' driving floating bank Jump Shot (5 PTS),[202339],1610612746.0,LAC,driving floating bank,,,Bledsoe,E. Bledsoe,,,,,6.51,Made,5.0,,,,,,,,,,,,,,,,,
497,PT08M35.00S,2022-02-01T01:52:20.6Z,4,REGULAR,foul,personal,['1freethrow'],1630613,,,1610612746,99,91,2022-02-01T01:52:26Z,4930000,,,0,,D. Washington Jr. shooting personal FOUL (2 PF) (Bledsoe 1 FT),"[1630613, 202339]",1610612754.0,IND,shooting,,,Washington Jr.,D. Washington Jr.,,,,,,,,,,,,,,,1155.0,,2.0,0.0,Bledsoe,202339.0,,,,
499,PT08M35.00S,2022-02-01T01:52:45.2Z,4,REGULAR,freethrow,1 of 1,[],202339,,,1610612746,99,92,2022-02-01T01:52:45Z,4950000,,,0,,E. Bledsoe Free Throw 1 of 1 (6 PTS),[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
500,PT08M23.00S,2022-02-01T01:52:59.7Z,4,REGULAR,2pt,Jump Shot,[],202362,70.90998685939553,49.754901960784316,1610612754,101,92,2022-02-01T01:53:04Z,4960000,-1.0,221.0,1,right,L. Stephenson 22' pullup Jump Shot (10 PTS),[202362],1610612754.0,IND,pullup,,,Stephenson,L. Stephenson,,,,,22.09,Made,10.0,,,,,,,,,,,,,,,,,
502,PT08M10.00S,2022-02-01T01:53:12.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202339,5.863994743758213,48.77450980392157,1610612746,101,94,2022-02-01T01:53:18Z,4980000,6.0,3.0,1,left,E. Bledsoe driving reverse Layup (8 PTS),[202339],1610612746.0,LAC,driving reverse,,,Bledsoe,E. Bledsoe,,,,,0.66,Made,8.0,,,,,,,,,,,,,,,,,
503,PT07M56.00S,2022-02-01T01:53:26.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630613,91.80354796320631,44.85294117647059,1610612754,101,94,2022-02-01T01:53:30Z,4990000,-26.0,25.0,1,right,MISS D. Washington Jr. driving finger roll Layup,[1630613],1610612754.0,IND,driving finger roll,,,Washington Jr.,D. Washington Jr.,,,,,3.55,Missed,,,,,,,,,,,,,,,,,,
504,PT07M53.00S,2022-02-01T01:53:29.1Z,4,REGULAR,rebound,offensive,[],1630678,,,1610612754,101,94,2022-02-01T01:53:30Z,5000000,,,0,,T. Taylor REBOUND (Off:4 Def:1),[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,,,,,503.0,5.0,1.0,4.0,,,,,,,,,,
505,PT07M53.00S,2022-02-01T01:53:29.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630678,94.40999984741211,50.0,1610612754,103,94,2022-02-01T01:53:29Z,5010000,0.0,0.0,1,right,T. Taylor tip Layup (13 PTS),[1630678],1610612754.0,IND,tip,,,Taylor,T. Taylor,,,,,0.0,Made,13.0,,,,,,,,,,,,,,,,,
506,PT07M43.00S,2022-02-01T01:53:38.9Z,4,REGULAR,2pt,Jump Shot,[],202339,25.04927726675427,61.51960784313726,1610612746,103,94,2022-02-01T01:56:21Z,5020000,-58.0,183.0,1,left,MISS E. Bledsoe 19' step back Shot,[202339],1610612746.0,LAC,step back,,,Bledsoe,E. Bledsoe,,,,,19.19,Missed,,,,,,,,,,,,,,,,,,
507,PT07M39.00S,2022-02-01T01:53:42.9Z,4,REGULAR,rebound,defensive,[],1630613,,,1610612754,103,94,2022-02-01T01:53:44Z,5030000,,,0,,D. Washington Jr. REBOUND (Off:0 Def:4),[1630613],1610612754.0,IND,,,,Washington Jr.,D. Washington Jr.,,,,,,,,,,,506.0,4.0,4.0,0.0,,,,,,,,,,
508,PT07M32.00S,2022-02-01T01:53:50.7Z,4,REGULAR,3pt,Jump Shot,[],1630613,87.72996057818659,1.4705882352941175,1610612754,106,94,2022-02-01T01:53:56Z,5040000,-243.0,63.0,1,right,D. Washington Jr. 25' 3PT  (16 PTS) (T. Taylor 2 AST),"[1630613, 1630678]",1610612754.0,IND,,,,Washington Jr.,D. Washington Jr.,,,,,25.06,Made,16.0,T. Taylor,1630678.0,2.0,,,,,,,,,,,,,,
510,PT07M30.00S,2022-02-01T01:53:56.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,106,94,2022-02-01T01:53:56Z,5060000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT07M23.00S,2022-02-01T01:57:02.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202339,5.732588699080158,53.431372549019606,1610612746,106,96,2022-02-01T01:59:52Z,5070000,-17.0,1.0,1,left,E. Bledsoe driving reverse Layup (10 PTS),[202339],1610612746.0,LAC,driving reverse,,,Bledsoe,E. Bledsoe,,,,,1.73,Made,10.0,,,,,,,,,,,,,,,,,
512,PT07M04.00S,2022-02-01T01:57:21.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630678,90.88370565045992,45.09803921568628,1610612754,106,96,2022-02-01T01:57:30Z,5080000,-25.0,33.0,1,right,MISS T. Taylor pullup Shot - blocked,"[1630678, 1626159]",1610612754.0,IND,pullup,,,Taylor,T. Taylor,,,,,4.13,Missed,,,,,,,,,,,,,,,Winslow,1626159.0,,
513,PT07M04.00S,2022-02-01T01:57:21.1Z,4,REGULAR,block,,[],1626159,,,1610612754,106,96,2022-02-01T01:57:23Z,5090000,,,0,,J. Winslow BLOCK (1 BLK),[1626159],1610612746.0,LAC,,,,Winslow,J. Winslow,,,,,,,,,,,,,,,,,,,,,,,,
514,PT07M01.00S,2022-02-01T01:57:24.1Z,4,REGULAR,rebound,offensive,[],1630678,,,1610612754,106,96,2022-02-01T01:57:30Z,5100000,,,0,,T. Taylor REBOUND (Off:5 Def:1),[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,,,,,512.0,6.0,1.0,5.0,,,,,,,,,,
515,PT07M01.00S,2022-02-01T01:57:24.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630678,93.77463863337714,48.529411764705884,1610612754,108,96,2022-02-01T01:57:32Z,5110000,-7.0,6.0,1,right,T. Taylor putback Layup (15 PTS),[1630678],1610612754.0,IND,putback,,,Taylor,T. Taylor,,,,,0.95,Made,15.0,,,,,,,,,,,,,,,,,
516,PT06M40.00S,2022-02-01T01:57:44.7Z,4,REGULAR,2pt,Jump Shot,[],1628379,17.296320630749015,68.13725490196079,1610612746,108,98,2022-02-01T01:57:48Z,5120000,-91.0,110.0,1,left,L. Kennard 14' pullup Jump Shot (2 PTS) (N. Batum 1 AST),"[1628379, 201587]",1610612746.0,LAC,pullup,,,Kennard,L. Kennard,,,,,14.26,Made,2.0,N. Batum,201587.0,1.0,,,,,,,,,,,,,,
518,PT06M31.00S,2022-02-01T01:57:54.2Z,4,REGULAR,3pt,Jump Shot,[],1630613,72.09264126149803,19.11764705882353,1610612754,108,98,2022-02-01T01:57:59Z,5140000,-154.0,210.0,1,right,MISS D. Washington Jr. 26' pullup 3PT,[1630613],1610612754.0,IND,pullup,,,Washington Jr.,D. Washington Jr.,,,,,26.05,Missed,,,,,,,,,,,,,,,,,,
519,PT06M29.00S,2022-02-01T01:57:56.2Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612746,108,98,2022-02-01T01:57:59Z,5150000,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,518.0,,,,,,,,,,,,,
520,PT06M29.00S,2022-02-01T01:58:01.7Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612746,108,98,2022-02-01T01:58:01Z,5160000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT06M12.00S,2022-02-01T01:58:19.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629599,6.521024967148489,46.32352941176471,1610612746,108,100,2022-02-01T01:58:24Z,5170000,18.0,9.0,1,left,A. Coffey driving finger roll Layup (22 PTS),[1629599],1610612746.0,LAC,driving finger roll,,,Coffey,A. Coffey,,,,,2.04,Made,22.0,,,,,,,,,,,,,,,,,
522,PT06M12.00S,2022-02-01T01:58:22.6Z,4,REGULAR,foul,personal,['1freethrow'],1630678,,,1610612746,108,100,2022-02-01T01:58:26Z,5180000,,,0,,T. Taylor shooting personal FOUL (1 PF) (Coffey 1 FT),"[1630678, 1629599]",1610612754.0,IND,shooting,,,Taylor,T. Taylor,,,,,,,,,,,,,,,2003.0,,1.0,0.0,Coffey,1629599.0,,,,
524,PT06M12.00S,2022-02-01T01:58:46.8Z,4,REGULAR,freethrow,1 of 1,[],1629599,,,1610612746,108,101,2022-02-01T01:58:46Z,5200000,,,0,,A. Coffey Free Throw 1 of 1 (23 PTS),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,Made,23.0,,,,,,,,,,,,,,,,,
525,PT05M52.00S,2022-02-01T01:59:09.3Z,4,REGULAR,turnover,lost ball,[],1630613,,,1610612754,108,101,2022-02-01T01:59:13Z,5210000,,,0,,D. Washington Jr. lost ball TURNOVER (1 TO),"[1630613, 202339]",1610612754.0,IND,,,,Washington Jr.,D. Washington Jr.,,,,,,,,,,,,,,,,1.0,,,,,,,Bledsoe,202339.0
526,PT05M52.00S,2022-02-01T01:59:09.3Z,4,REGULAR,steal,,[],202339,,,1610612746,108,101,2022-02-01T02:02:48Z,5220000,,,0,,E. Bledsoe STEAL (1 STL),[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,,,,,,,,,
527,PT05M49.00S,2022-02-01T01:59:14.1Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612746,108,101,2022-02-01T01:59:14Z,5230000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT05M49.00S,2022-02-01T01:59:23.7Z,4,REGULAR,substitution,out,[],1630613,,,1610612746,108,101,2022-02-01T01:59:32Z,5240000,,,0,,SUB out: D. Washington Jr.,[1630613],1610612754.0,IND,,,,Washington Jr.,D. Washington Jr.,,,,,,,,,,,,,,,,,,,,,,,,
529,PT05M49.00S,2022-02-01T01:59:23.7Z,4,REGULAR,substitution,out,[],202362,,,1610612746,108,101,2022-02-01T01:59:32Z,5250000,,,0,,SUB out: L. Stephenson,[202362],1610612754.0,IND,,,,Stephenson,L. Stephenson,,,,,,,,,,,,,,,,,,,,,,,,
530,PT05M49.00S,2022-02-01T01:59:23.7Z,4,REGULAR,substitution,in,[],1630537,,,1610612746,108,101,2022-02-01T01:59:32Z,5260000,,,0,,SUB in: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,
531,PT05M49.00S,2022-02-01T01:59:23.7Z,4,REGULAR,substitution,in,[],1627747,,,1610612746,108,101,2022-02-01T01:59:32Z,5270000,,,0,,SUB in: C. LeVert,[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,
