actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
454,PT11M12.00S,2022-03-31T00:48:00.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203115,83.13074901445466,47.549019607843135,1610612743,93,95,2022-03-31T00:48:05Z,4510000,-12.0,106.0,1,right,W. Barton 10' pullup Jump Shot (18 PTS),[203115],1610612743.0,DEN,pullup,,,Barton,W. Barton,,,,,10.68,Made,,,,,,,,,,,18.0,,,,,,,,
455,PT10M58.00S,2022-03-31T00:48:13.6Z,4,REGULAR,3pt,Jump Shot,[],1630188,24.52365308804205,12.254901960784313,1610612754,96,95,2022-03-31T00:48:17Z,4520000,189.0,178.0,1,left,J. Smith 25' 3PT  (15 PTS) (L. Stephenson 1 AST),"[1630188, 202362]",1610612754.0,IND,,,,Smith,J. Smith,,,,,25.94,Made,,,,,,,,,,,15.0,L. Stephenson,202362.0,1.0,,,,,
457,PT10M39.00S,2022-03-31T00:48:35.1Z,4,REGULAR,foul,offensive,[],202326,,,1610612743,96,95,2022-03-31T00:55:04Z,4540000,,,0,,D. Cousins charge offensive FOUL (2 PF),"[202326, 1630188]",1610612743.0,DEN,charge,,,Cousins,D. Cousins,,,,,,,,,,,1627964.0,2.0,0.0,Smith,1630188.0,,,,,,,,,,
459,PT10M39.00S,2022-03-31T00:48:35.1Z,4,REGULAR,turnover,offensive foul,[],202326,,,1610612743,96,95,2022-03-31T00:48:35Z,4560000,,,0,,D. Cousins offensive foul TURNOVER (2 TO),[202326],1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,,,,,,1627964.0,,,,,2.0,,,,,,,,,
460,PT10M33.00S,2022-03-31T00:48:54.8Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630188,31.882391590013142,39.46078431372549,1610612754,96,95,2022-03-31T00:48:59Z,4570000,53.0,247.0,1,left,MISS J. Smith 25' 3PT,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,25.28,Missed,,,,,,,,,,,,,,,,,,,
461,PT10M30.00S,2022-03-31T00:48:57.8Z,4,REGULAR,rebound,defensive,[],203115,,,1610612743,96,95,2022-03-31T00:48:59Z,4580000,,,0,,W. Barton REBOUND (Off:1 Def:2),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,460.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
462,PT10M23.00S,2022-03-31T00:49:06.6Z,4,REGULAR,foul,personal,[],202362,,,1610612743,96,95,2022-03-31T00:49:17Z,4590000,,,0,,L. Stephenson personal FOUL (1 PF),"[202362, 203115]",1610612754.0,IND,,,,Stephenson,L. Stephenson,,,,,,,,,,,1146.0,1.0,0.0,Barton,203115.0,,,,,,,,,,
464,PT10M09.00S,2022-03-31T00:49:46.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202326,92.19776609724047,45.588235294117645,1610612743,96,97,2022-03-31T00:49:51Z,4610000,-22.0,21.0,1,right,D. Cousins driving Layup (11 PTS) (B. Hyland 6 AST),"[202326, 1630538]",1610612743.0,DEN,driving,,,Cousins,D. Cousins,,,,,3.03,Made,,,,,,,,,,,11.0,B. Hyland,1630538.0,6.0,,,,,
465,PT09M56.00S,2022-03-31T00:49:58.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202362,6.783837056504599,45.588235294117645,1610612754,98,97,2022-03-31T00:50:02Z,4620000,22.0,11.0,1,left,L. Stephenson driving Layup (4 PTS),[202362],1610612754.0,IND,driving,,,Stephenson,L. Stephenson,,,,,2.48,Made,,,,,,,,,,,4.0,,,,,,,,
469,PT09M36.00S,2022-03-31T00:50:25.2Z,4,REGULAR,foul,personal,[],1630188,,,1610612743,98,97,2022-03-31T00:50:31Z,4630000,,,0,,J. Smith personal FOUL (2 PF),"[1630188, 202326]",1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,101283.0,2.0,0.0,Cousins,202326.0,,,,,,,,,,
474,PT09M20.00S,2022-03-31T00:51:04.4Z,4,REGULAR,3pt,Jump Shot,[],1630538,94.95729303547962,2.696078431372549,1610612743,98,100,2022-03-31T00:51:12Z,4660000,-237.0,-5.0,1,right,B. Hyland 3PT  (12 PTS) (D. Cousins 2 AST),"[1630538, 202326]",1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,23.66,Made,,,,,,,,,,,12.0,D. Cousins,202326.0,2.0,,,,,
476,PT09M01.00S,2022-03-31T00:51:23.1Z,4,REGULAR,2pt,Jump Shot,[],1630613,7.178055190538765,72.30392156862744,1610612754,98,100,2022-03-31T00:51:29Z,4680000,-112.0,15.0,1,left,MISS D. Washington Jr. 11' driving floating Shot,[1630613],1610612754.0,IND,driving floating,,,Washington Jr.,D. Washington Jr.,,,,,11.25,Missed,,,,,,,,,,,,,,,,,,,
477,PT08M59.00S,2022-03-31T00:51:25.1Z,4,REGULAR,rebound,defensive,[],202326,,,1610612743,98,100,2022-03-31T00:51:29Z,4690000,,,0,,D. Cousins REBOUND (Off:0 Def:4),[202326],1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,,476.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
478,PT08M41.00S,2022-03-31T00:51:49.7Z,4,REGULAR,foul,personal,[],202362,,,1610612743,98,100,2022-03-31T00:53:47Z,4700000,,,0,,L. Stephenson personal FOUL (2 PF),"[202362, 203085]",1610612754.0,IND,,,,Stephenson,L. Stephenson,,,,,,,,,,,101283.0,2.0,0.0,Rivers,203085.0,,,,,,,,,,
480,PT08M41.00S,2022-03-31T00:52:46.8Z,4,REGULAR,instantreplay,altercationrequest,[],0,,,1610612743,98,100,2022-03-31T00:52:48Z,4720000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT08M41.00S,2022-03-31T00:54:04.9Z,4,REGULAR,foul,technical,[],203085,,,1610612743,98,100,2022-03-31T00:54:19Z,4730000,,,0,,A. Rivers double technical FOUL (1 Tech),[203085],1610612743.0,DEN,double,,,Rivers,A. Rivers,,,,,,,,,,,1146.0,0.0,1.0,,,,,,,,,,,,
482,PT08M41.00S,2022-03-31T00:54:04.9Z,4,REGULAR,foul,technical,[],202362,,,1610612743,98,100,2022-03-31T00:54:11Z,4740000,,,0,,L. Stephenson double technical FOUL (1 Tech),[202362],1610612754.0,IND,double,,,Stephenson,L. Stephenson,,,,,,,,,,,1146.0,2.0,1.0,,,,,,,,,,,,
483,PT08M35.00S,2022-03-31T00:54:56.6Z,4,REGULAR,3pt,Jump Shot,[],1630538,76.03482260183968,94.11764705882352,1610612743,98,100,2022-03-31T00:55:01Z,4750000,221.0,173.0,1,right,MISS B. Hyland 28' 3PT,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,28.02,Missed,,,,,,,,,,,,,,,,,,,
484,PT08M32.00S,2022-03-31T00:54:59.6Z,4,REGULAR,rebound,defensive,[],1630188,,,1610612754,98,100,2022-03-31T00:55:01Z,4760000,,,0,,J. Smith REBOUND (Off:1 Def:6),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,483.0,7.0,6.0,1.0,,,,,,,,,,,,,,,
485,PT08M27.00S,2022-03-31T00:55:07.5Z,4,REGULAR,foul,personal,['2freethrow'],202326,,,1610612754,98,100,2022-03-31T00:55:14Z,4770000,,,0,,D. Cousins shooting personal FOUL (3 PF) (Stephenson 2 FT),"[202326, 202362]",1610612743.0,DEN,shooting,,,Cousins,D. Cousins,,,,,,,,,,,101283.0,3.0,0.0,Stephenson,202362.0,,,,,,,,,,
487,PT08M27.00S,2022-03-31T00:55:40.0Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],202362,,,1610612754,99,100,2022-03-31T00:56:04Z,4790000,,,0,,L. Stephenson Free Throw 1 of 2 (5 PTS),[202362],1610612754.0,IND,,,,Stephenson,L. Stephenson,,,,,,Made,,,,,,,,,,,5.0,,,,,,,,
488,PT08M27.00S,2022-03-31T00:55:40.0Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],202362,,,1610612754,99,100,2022-03-31T00:56:04Z,4800000,,,0,,MISS L. Stephenson Free Throw 2 of 2,[202362],1610612754.0,IND,,,,Stephenson,L. Stephenson,,,,,,Missed,,,,,,,,,,,,,,,,,,,
489,PT08M25.00S,2022-03-31T00:55:42.0Z,4,REGULAR,rebound,defensive,[],202326,,,1610612743,99,100,2022-03-31T00:56:04Z,4810000,,,0,,D. Cousins REBOUND (Off:0 Def:5),[202326],1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,,488.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
490,PT08M25.00S,2022-03-31T00:56:03.5Z,4,REGULAR,foul,personal,[],1630188,,,1610612743,99,100,2022-03-31T00:56:21Z,4820000,,,0,,J. Smith personal FOUL (3 PF),"[1630188, 202326]",1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,1146.0,3.0,0.0,Cousins,202326.0,,,,,,,,,,
492,PT08M14.00S,2022-03-31T00:56:57.6Z,4,REGULAR,instantreplay,altercationrequest,[],0,,,1610612743,99,100,2022-03-31T01:30:10Z,4840000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT08M14.00S,2022-03-31T00:57:43.8Z,4,REGULAR,foul,technical,['1freethrow'],203085,,,1610612743,99,100,2022-03-31T00:58:00Z,4850000,,,0,,A. Rivers technical FOUL (2 Tech),[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,1146.0,0.0,2.0,,,,,,,,,,,,
494,PT08M14.00S,2022-03-31T00:58:02.1Z,4,REGULAR,ejection,other,[],203085,,,1610612743,99,100,2022-03-31T00:58:20Z,4860000,,,0,,Ejection A. Rivers,[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,1146.0,,,,,,,,,,,,,,
495,PT08M14.00S,2022-03-31T00:58:16.1Z,4,REGULAR,substitution,out,[],203085,,,1610612743,99,100,2022-03-31T00:58:18Z,4870000,,,0,,SUB out: A. Rivers,[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT08M14.00S,2022-03-31T00:58:16.1Z,4,REGULAR,substitution,in,[],203932,,,1610612743,99,100,2022-03-31T00:58:18Z,4880000,,,0,,SUB in: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT08M14.00S,2022-03-31T00:58:23.7Z,4,REGULAR,freethrow,1 of 1,[],1626208,,,1610612743,100,100,2022-03-31T00:58:23Z,4890000,,,0,,K. Sykes technical Free Throw 1 of 1 (8 PTS),[1626208],1610612754.0,IND,technical,,,Sykes,K. Sykes,,,,,,Made,,,,,,,,,,,8.0,,,,,,,,
498,PT08M08.00S,2022-03-31T00:58:52.1Z,4,REGULAR,foul,offensive,[],202326,,,1610612743,100,100,2022-03-31T00:59:04Z,4900000,,,0,,D. Cousins offensive FOUL (4 PF),"[202326, 1626208]",1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,,,,,,1627964.0,4.0,0.0,Sykes,1626208.0,,,,,,,,,,
500,PT08M08.00S,2022-03-31T00:58:52.1Z,4,REGULAR,turnover,offensive foul,[],202326,,,1610612743,100,100,2022-03-31T00:58:52Z,4920000,,,0,,D. Cousins offensive foul TURNOVER (3 TO),[202326],1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,,,,,,1627964.0,,,,,3.0,,,,,,,,,
501,PT08M08.00S,2022-03-31T00:59:04.1Z,4,REGULAR,substitution,out,[],202326,,,1610612754,100,100,2022-03-31T00:59:06Z,4930000,,,0,,SUB out: D. Cousins,[202326],1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT08M08.00S,2022-03-31T00:59:04.1Z,4,REGULAR,substitution,in,[],203999,,,1610612754,100,100,2022-03-31T00:59:06Z,4940000,,,0,,SUB in: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT07M55.00S,2022-03-31T00:59:29.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1626208,19.267411300919843,6.372549019607843,1610612754,100,100,2022-03-31T00:59:33Z,4950000,218.0,129.0,1,left,MISS K. Sykes 25' 3PT,[1626208],1610612754.0,IND,,,,Sykes,K. Sykes,,,,,25.32,Missed,,,,,,,,,,,,,,,,,,,
504,PT07M52.00S,2022-03-31T00:59:32.2Z,4,REGULAR,rebound,defensive,[],203999,,,1610612743,100,100,2022-03-31T00:59:33Z,4960000,,,0,,N. Jokic REBOUND (Off:1 Def:8),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,503.0,9.0,8.0,1.0,,,,,,,,,,,,,,,
505,PT07M45.00S,2022-03-31T00:59:40.4Z,4,REGULAR,turnover,lost ball,[],203115,,,1610612743,100,100,2022-03-31T01:02:16Z,4970000,,,0,,W. Barton lost ball TURNOVER (2 TO),"[203115, 1626208]",1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,2.0,,,,,Sykes,1626208.0,,,
506,PT07M45.00S,2022-03-31T00:59:40.4Z,4,REGULAR,steal,,[],1626208,,,1610612754,100,100,2022-03-31T00:59:41Z,4980000,,,0,,K. Sykes STEAL (1 STL),[1626208],1610612754.0,IND,,,,Sykes,K. Sykes,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT07M40.00S,2022-03-31T00:59:44.1Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1626208,6.652431011826544,46.81372549019608,1610612754,102,100,2022-03-31T01:15:37Z,4990000,16.0,10.0,1,left,K. Sykes running Layup (10 PTS),[1626208],1610612754.0,IND,running,,,Sykes,K. Sykes,,,,,1.88,Made,,,,,,,,,,,10.0,,,,,,,,
508,PT07M29.00S,2022-03-31T00:59:54.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203932,93.38042049934296,51.470588235294116,1610612743,102,102,2022-03-31T00:59:58Z,5000000,7.0,10.0,1,right,A. Gordon driving Layup (7 PTS),[203932],1610612743.0,DEN,driving,,,Gordon,A. Gordon,,,,,1.22,Made,,,,,,,,,,,7.0,,,,,,,,
509,PT07M15.00S,2022-03-31T01:00:09.5Z,4,REGULAR,3pt,Jump Shot,[],1630188,31.61957950065703,51.9607843137255,1610612754,102,102,2022-03-31T01:00:14Z,5010000,-10.0,245.0,1,left,MISS J. Smith 24' 3PT,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,24.49,Missed,,,,,,,,,,,,,,,,,,,
510,PT07M10.00S,2022-03-31T01:00:14.5Z,4,REGULAR,rebound,defensive,[],203999,,,1610612743,102,102,2022-03-31T01:00:14Z,5020000,,,0,,N. Jokic REBOUND (Off:1 Def:9),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,509.0,10.0,9.0,1.0,,,,,,,,,,,,,,,
511,PT07M02.00S,2022-03-31T01:00:21.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630538,92.32917214191852,54.166666666666664,1610612743,102,104,2022-03-31T01:00:26Z,5030000,21.0,20.0,1,right,B. Hyland cutting Layup (14 PTS) (N. Jokic 8 AST),"[1630538, 203999]",1610612743.0,DEN,cutting,,,Hyland,B. Hyland,,,,,2.86,Made,,,,,,,,,,,14.0,N. Jokic,203999.0,8.0,,,,,
513,PT07M02.00S,2022-03-31T01:00:25.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,102,104,2022-03-31T01:00:25Z,5050000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT07M02.00S,2022-03-31T01:02:18.3Z,4,REGULAR,substitution,out,[],1630613,,,1610612754,102,104,2022-03-31T01:03:05Z,5060000,,,0,,SUB out: D. Washington Jr.,[1630613],1610612754.0,IND,,,,Washington Jr.,D. Washington Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT07M02.00S,2022-03-31T01:02:18.3Z,4,REGULAR,substitution,out,[],1626147,,,1610612754,102,104,2022-03-31T01:03:05Z,5070000,,,0,,SUB out: J. Anderson,[1626147],1610612754.0,IND,,,,Anderson,J. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT07M02.00S,2022-03-31T01:02:18.3Z,4,REGULAR,substitution,out,[],1628432,,,1610612754,102,104,2022-03-31T01:03:05Z,5080000,,,0,,SUB out: D. Reed,[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT07M02.00S,2022-03-31T01:02:18.3Z,4,REGULAR,substitution,in,[],1627741,,,1610612754,102,104,2022-03-31T01:03:05Z,5090000,,,0,,SUB in: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT07M02.00S,2022-03-31T01:02:18.3Z,4,REGULAR,substitution,in,[],1629048,,,1610612754,102,104,2022-03-31T01:03:05Z,5100000,,,0,,SUB in: G. Bitadze,[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT07M02.00S,2022-03-31T01:02:18.3Z,4,REGULAR,substitution,in,[],1628420,,,1610612754,102,104,2022-03-31T01:03:05Z,5110000,,,0,,SUB in: M. Morris,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT06M51.00S,2022-03-31T01:03:36.1Z,4,REGULAR,2pt,Jump Shot,[],202362,18.2161629434954,30.637254901960787,1610612754,102,104,2022-03-31T01:03:42Z,5120000,97.0,119.0,1,left,MISS L. Stephenson 15' driving floating Shot,[202362],1610612754.0,IND,driving floating,,,Stephenson,L. Stephenson,,,,,15.32,Missed,,,,,,,,,,,,,,,,,,,
521,PT06M48.00S,2022-03-31T01:03:39.1Z,4,REGULAR,rebound,defensive,[],203932,,,1610612743,102,104,2022-03-31T01:03:42Z,5130000,,,0,,A. Gordon REBOUND (Off:0 Def:6),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,520.0,6.0,6.0,0.0,,,,,,,,,,,,,,,
522,PT06M44.00S,2022-03-31T01:03:44.4Z,4,REGULAR,foul,offensive,[],203932,,,1610612743,102,104,2022-03-31T01:03:49Z,5140000,,,0,,A. Gordon offensive FOUL (1 PF),"[203932, 202362]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,1146.0,1.0,0.0,Stephenson,202362.0,,,,,,,,,,
524,PT06M44.00S,2022-03-31T01:03:44.4Z,4,REGULAR,turnover,offensive foul,[],203932,,,1610612743,102,104,2022-03-31T01:03:44Z,5160000,,,0,,A. Gordon offensive foul TURNOVER (2 TO),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,1146.0,,,,,2.0,,,,,,,,,
525,PT06M44.00S,2022-03-31T01:03:51.4Z,4,REGULAR,substitution,out,[],1630188,,,1610612754,102,104,2022-03-31T01:03:54Z,5170000,,,0,,SUB out: J. Smith,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT06M44.00S,2022-03-31T01:03:51.4Z,4,REGULAR,substitution,in,[],1630678,,,1610612754,102,104,2022-03-31T01:03:54Z,5180000,,,0,,SUB in: T. Taylor,[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT06M31.00S,2022-03-31T01:04:16.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629048,32.670827858081466,54.65686274509803,1610612754,102,104,2022-03-31T01:04:21Z,5190000,-23.0,255.0,1,left,MISS G. Bitadze 25' 3PT,[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,25.57,Missed,,,,,,,,,,,,,,,,,,,
528,PT06M27.00S,2022-03-31T01:04:20.5Z,4,REGULAR,rebound,defensive,[],203932,,,1610612743,102,104,2022-03-31T01:04:21Z,5200000,,,0,,A. Gordon REBOUND (Off:0 Def:7),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,527.0,7.0,7.0,0.0,,,,,,,,,,,,,,,
529,PT06M15.00S,2022-03-31T01:04:33.2Z,4,REGULAR,2pt,Jump Shot,[],203999,87.99277266754271,67.8921568627451,1610612743,102,106,2022-03-31T01:04:54Z,5210000,89.0,60.0,1,right,N. Jokic 10' turnaround Jump Shot (27 PTS),[203999],1610612743.0,DEN,turnaround,,,Jokic,N. Jokic,,,,,10.8,Made,,,,,,,,,,,27.0,,,,,,,,
530,PT06M15.00S,2022-03-31T01:04:36.4Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630678,,,1610612743,102,106,2022-03-31T01:04:40Z,5220000,,,0,,T. Taylor shooting personal FOUL (3 PF) (Jokic 1 FT),"[1630678, 203999]",1610612754.0,IND,shooting,,,Taylor,T. Taylor,,,,,,,,,,,101283.0,3.0,0.0,Jokic,203999.0,,,,,,,,,,
532,PT06M15.00S,2022-03-31T01:04:41.6Z,4,REGULAR,substitution,out,[],1626208,,,1610612743,102,106,2022-03-31T01:05:28Z,5240000,,,0,,SUB out: K. Sykes,[1626208],1610612754.0,IND,,,,Sykes,K. Sykes,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT06M15.00S,2022-03-31T01:04:41.6Z,4,REGULAR,substitution,in,[],1630169,,,1610612743,102,106,2022-03-31T01:05:28Z,5250000,,,0,,SUB in: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT06M15.00S,2022-03-31T01:05:02.4Z,4,REGULAR,freethrow,1 of 1,[],203999,,,1610612743,102,107,2022-03-31T01:05:02Z,5260000,,,0,,N. Jokic Free Throw 1 of 1 (28 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,Made,,,,,,,,,,,28.0,,,,,,,,
535,PT05M56.00S,2022-03-31T01:05:25.1Z,4,REGULAR,3pt,Jump Shot,[],202362,9.017739816031538,2.696078431372549,1610612754,102,107,2022-03-31T01:05:29Z,5270000,237.0,32.0,1,left,MISS L. Stephenson 3PT,[202362],1610612754.0,IND,,,,Stephenson,L. Stephenson,,,,,23.87,Missed,,,,,,,,,,,,,,,,,,,
536,PT05M52.00S,2022-03-31T01:05:29.1Z,4,REGULAR,rebound,defensive,[],1630538,,,1610612743,102,107,2022-03-31T01:05:29Z,5280000,,,0,,B. Hyland REBOUND (Off:0 Def:2),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,535.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
537,PT05M39.00S,2022-03-31T01:05:40.9Z,4,REGULAR,turnover,bad pass,[],203999,,,1610612743,102,107,2022-03-31T01:05:44Z,5290000,,,0,,N. Jokic bad pass TURNOVER (6 TO),"[203999, 1630678]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,6.0,,,,,Taylor,1630678.0,,,
538,PT05M39.00S,2022-03-31T01:05:40.9Z,4,REGULAR,steal,,[],1630678,,,1610612754,102,107,2022-03-31T01:05:42Z,5300000,,,0,,T. Taylor STEAL (2 STL),[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT05M35.00S,2022-03-31T01:05:45.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630169,6.521024967148489,45.83333333333333,1610612754,102,107,2022-03-31T01:05:50Z,5310000,21.0,9.0,1,left,MISS T. Haliburton running Layup - blocked,"[1630169, 1630538]",1610612754.0,IND,running,,,Haliburton,T. Haliburton,,,,,2.26,Missed,,,,,,,,,,,,,,,,,Hyland,1630538.0,
567,PT05M35.00S,2022-03-31T01:05:45.2Z,4,REGULAR,block,,[],1630538,,,1610612754,102,107,2022-03-31T01:09:50Z,5315000,,,0,,B. Hyland BLOCK (1 BLK),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT05M33.00S,2022-03-31T01:05:47.2Z,4,REGULAR,rebound,defensive,[],203115,,,1610612743,102,107,2022-03-31T01:05:50Z,5320000,,,0,,W. Barton REBOUND (Off:1 Def:3),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,539.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
541,PT05M28.00S,2022-03-31T01:05:52.2Z,4,REGULAR,turnover,bad pass,[],203999,,,1610612743,102,107,2022-03-31T01:05:55Z,5330000,,,0,,N. Jokic bad pass TURNOVER (7 TO),"[203999, 1630169]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,7.0,,,,,Haliburton,1630169.0,,,
542,PT05M28.00S,2022-03-31T01:05:52.2Z,4,REGULAR,steal,,[],1630169,,,1610612754,102,107,2022-03-31T01:05:53Z,5340000,,,0,,T. Haliburton STEAL (4 STL),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT05M26.00S,2022-03-31T01:05:56.6Z,4,REGULAR,foul,personal,[],203932,,,1610612754,102,107,2022-03-31T01:31:12Z,5350000,,,0,,A. Gordon take personal FOUL (2 PF),"[203932, 1630169]",1610612743.0,DEN,take,,,Gordon,A. Gordon,,,,,,,,,,,1627964.0,2.0,0.0,Haliburton,1630169.0,,,,,,,,,,
545,PT05M26.00S,2022-03-31T01:06:03.4Z,4,REGULAR,substitution,out,[],202362,,,1610612754,102,107,2022-03-31T01:06:10Z,5370000,,,0,,SUB out: L. Stephenson,[202362],1610612754.0,IND,,,,Stephenson,L. Stephenson,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT05M26.00S,2022-03-31T01:06:03.4Z,4,REGULAR,substitution,in,[],1626147,,,1610612754,102,107,2022-03-31T01:06:10Z,5380000,,,0,,SUB in: J. Anderson,[1626147],1610612754.0,IND,,,,Anderson,J. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT05M14.00S,2022-03-31T01:06:36.5Z,4,REGULAR,foul,personal,['2freethrow'],1630538,,,1610612754,102,107,2022-03-31T01:06:42Z,5390000,,,0,,B. Hyland shooting personal FOUL (3 PF) (Bitadze 2 FT),"[1630538, 1629048]",1610612743.0,DEN,shooting,,,Hyland,B. Hyland,,,,,,,,,,,101283.0,3.0,0.0,Bitadze,1629048.0,,,,,,,,,,
549,PT05M14.00S,2022-03-31T01:07:01.2Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1629048,,,1610612754,103,107,2022-03-31T01:07:01Z,5410000,,,0,,G. Bitadze Free Throw 1 of 2 (15 PTS),[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,Made,,,,,,,,,,,15.0,,,,,,,,
