actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
361,PT00M37.60S,2021-12-30T01:11:20.7Z,2,REGULAR,freethrow,1 of 1,[],1626167,,,1610612754,55,69,2021-12-30T01:11:20Z,3600000,,,0,,M. Turner Free Throw 1 of 1 (11 PTS),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,Made,,,,,,,,,,,,11.0,,,,,,
362,PT00M31.60S,2021-12-30T01:11:32.7Z,2,REGULAR,3pt,Jump Shot,[],1626179,7.30946123521682,96.32352941176471,1610612766,55,69,2021-12-30T01:11:36Z,3610000,-232.0,16.0,1,left,MISS T. Rozier pullup 3PT,[1626179],1610612766.0,CHA,pullup,,,Rozier,T. Rozier,,,,,23.22,Missed,,,,,,,,,,,,,,,,,,
363,PT00M28.60S,2021-12-30T01:11:35.7Z,2,REGULAR,rebound,defensive,[],1627734,,,1610612754,55,69,2021-12-30T01:11:36Z,3620000,,,0,,D. Sabonis REBOUND (Off:0 Def:9),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,362.0,9.0,9.0,0.0,,,,,,,,,,,,,,
364,PT00M11.50S,2021-12-30T01:11:53.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,92.9862023653088,53.431372549019606,1610612754,57,69,2021-12-30T01:12:01Z,3630000,17.0,13.0,1,right,C. LeVert driving floating bank Jump Shot (16 PTS),[1627747],1610612754.0,IND,driving floating bank,,,LeVert,C. LeVert,,,,,2.18,Made,,,,,,,,,,,,16.0,,,,,,
365,PT00M01.30S,2021-12-30T01:12:09.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630163,11.777266754270697,50.0,1610612766,57,71,2021-12-30T01:12:15Z,3640000,0.0,58.0,1,left,L. Ball turnaround Jump Shot (13 PTS),[1630163],1610612766.0,CHA,turnaround,,,Ball,L. Ball,,,,,5.82,Made,,,,,,,,,,,,13.0,,,,,,
366,PT00M00.00S,2021-12-30T01:12:20.1Z,2,REGULAR,period,end,[],0,,,1610612754,57,71,2021-12-30T01:12:20Z,3650000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,PT12M00.00S,2021-12-30T01:27:04.2Z,3,REGULAR,substitution,out,['startperiod'],1628998,,,1610612754,57,71,2021-12-30T01:27:42Z,3660000,,,0,,SUB out: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,
368,PT12M00.00S,2021-12-30T01:27:04.2Z,3,REGULAR,substitution,out,['startperiod'],1630208,,,1610612754,57,71,2021-12-30T01:27:42Z,3670000,,,0,,SUB out: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,
369,PT12M00.00S,2021-12-30T01:27:04.2Z,3,REGULAR,substitution,in,['startperiod'],203486,,,1610612754,57,71,2021-12-30T01:27:42Z,3680000,,,0,,SUB in: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,
370,PT12M00.00S,2021-12-30T01:27:04.2Z,3,REGULAR,substitution,in,['startperiod'],1629667,,,1610612754,57,71,2021-12-30T01:27:42Z,3690000,,,0,,SUB in: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,
371,PT12M00.00S,2021-12-30T01:27:43.4Z,3,REGULAR,period,start,[],0,,,1610612754,57,71,2021-12-30T01:27:43Z,3700000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT11M41.00S,2021-12-30T01:28:01.6Z,3,REGULAR,turnover,lost ball,[],1630537,,,1610612754,57,71,2021-12-30T01:28:05Z,3710000,,,0,,C. Duarte lost ball TURNOVER (2 TO),"[1630537, 203486]",1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,2.0,Plumlee,203486.0,,,
373,PT11M41.00S,2021-12-30T01:28:01.6Z,3,REGULAR,steal,,[],203486,,,1610612766,57,71,2021-12-30T01:28:59Z,3720000,,,0,,M. Plumlee STEAL (1 STL),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,
374,PT11M36.00S,2021-12-30T01:28:06.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",202330,92.72339027595268,53.92156862745098,1610612766,57,71,2021-12-30T01:28:15Z,3730000,20.0,16.0,1,right,MISS G. Hayward running alley-oop Layup,[202330],1610612766.0,CHA,running alley-oop,,,Hayward,G. Hayward,,,,,2.52,Missed,,,,,,,,,,,,,,,,,,
375,PT11M33.00S,2021-12-30T01:28:09.6Z,3,REGULAR,rebound,defensive,[],1627734,,,1610612754,57,71,2021-12-30T01:28:15Z,3740000,,,0,,D. Sabonis REBOUND (Off:0 Def:10),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,374.0,10.0,10.0,0.0,,,,,,,,,,,,,,
376,PT11M27.00S,2021-12-30T01:28:14.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630537,5.863994743758213,54.90196078431373,1610612754,59,71,2021-12-30T01:28:22Z,3750000,-25.0,3.0,1,left,C. Duarte running reverse Layup (9 PTS),[1630537],1610612754.0,IND,running reverse,,,Duarte,C. Duarte,,,,,2.46,Made,,,,,,,,,,,,9.0,,,,,,
377,PT11M09.00S,2021-12-30T01:28:34.4Z,3,REGULAR,turnover,out-of-bounds,[],1630163,,,1610612766,59,71,2021-12-30T01:28:40Z,3760000,,,0,,L. Ball bad pass out-of-bounds TURNOVER (4 TO),[1630163],1610612766.0,CHA,bad pass,,,Ball,L. Ball,,,,,,,,,,,,,200834.0,,,,,,4.0,,,,,
378,PT10M58.00S,2021-12-30T01:28:56.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627747,6.389618922470433,47.30392156862745,1610612754,59,71,2021-12-30T01:29:02Z,3770000,13.0,8.0,1,left,MISS C. LeVert driving Layup,[1627747],1610612754.0,IND,driving,,,LeVert,C. LeVert,,,,,1.55,Missed,,,,,,,,,,,,,,,,,,
379,PT10M56.00S,2021-12-30T01:28:58.8Z,3,REGULAR,rebound,defensive,[],203486,,,1610612766,59,71,2021-12-30T01:29:02Z,3780000,,,0,,M. Plumlee REBOUND (Off:1 Def:5),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,378.0,6.0,5.0,1.0,,,,,,,,,,,,,,
380,PT10M51.00S,2021-12-30T01:29:04.0Z,3,REGULAR,2pt,Jump Shot,['fastbreak'],1630163,88.25558475689881,30.14705882352941,1610612766,59,73,2021-12-30T01:29:15Z,3790000,-99.0,58.0,1,right,L. Ball 11' running Jump Shot (15 PTS) (T. Rozier 1 AST),"[1630163, 1626179]",1610612766.0,CHA,running,,,Ball,L. Ball,,,,,11.49,Made,,,,,,,,,,,,15.0,,,,T. Rozier,1626179.0,1.0
382,PT10M38.00S,2021-12-30T01:29:18.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630537,5.601182654402102,45.09803921568628,1610612754,61,73,2021-12-30T01:29:30Z,3810000,25.0,0.0,1,left,C. Duarte driving finger roll Layup (11 PTS) (D. Sabonis 2 AST),"[1630537, 1627734]",1610612754.0,IND,driving finger roll,,,Duarte,C. Duarte,,,,,2.45,Made,,,,,,,,,,,,11.0,,,,D. Sabonis,1627734.0,2.0
384,PT10M23.00S,2021-12-30T01:29:32.3Z,3,REGULAR,turnover,bad pass,[],203486,,,1610612766,61,73,2021-12-30T01:29:40Z,3830000,,,0,,M. Plumlee bad pass TURNOVER (2 TO),"[203486, 1627747]",1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,2.0,LeVert,1627747.0,,,
385,PT10M23.00S,2021-12-30T01:29:32.3Z,3,REGULAR,steal,,[],1627747,,,1610612754,61,73,2021-12-30T01:29:33Z,3840000,,,0,,C. LeVert STEAL (2 STL),[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,
386,PT10M21.00S,2021-12-30T01:29:34.5Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627747,5.995400788436268,50.245098039215684,1610612754,63,73,2021-12-30T01:29:46Z,3850000,-1.0,4.0,1,left,C. LeVert running DUNK (18 PTS),[1627747],1610612754.0,IND,running,,,LeVert,C. LeVert,,,,,0.41,Made,,,,,,,,,,,,18.0,,,,,,
387,PT10M21.00S,2021-12-30T01:29:40.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,63,73,2021-12-30T01:29:40Z,3860000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT10M04.00S,2021-12-30T01:32:46.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630163,93.77463863337714,52.94117647058824,1610612766,63,75,2021-12-30T01:32:51Z,3870000,15.0,6.0,1,right,L. Ball driving Layup (17 PTS) (G. Hayward 1 AST),"[1630163, 202330]",1610612766.0,CHA,driving,,,Ball,L. Ball,,,,,1.59,Made,,,,,,,,,,,,17.0,,,,G. Hayward,202330.0,1.0
390,PT09M47.00S,2021-12-30T01:33:02.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1627734,7.703679369250986,50.245098039215684,1610612754,65,75,2021-12-30T01:33:06Z,3890000,-1.0,20.0,1,left,D. Sabonis DUNK (13 PTS),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,1.99,Made,,,,,,,,,,,,13.0,,,,,,
391,PT09M34.00S,2021-12-30T01:33:14.5Z,3,REGULAR,2pt,Jump Shot,[],1630163,78.0059132720105,50.49019607843137,1610612766,65,75,2021-12-30T01:33:20Z,3900000,2.0,154.0,1,right,MISS L. Ball 15' driving floating Shot,[1630163],1610612766.0,CHA,driving floating,,,Ball,L. Ball,,,,,15.42,Missed,,,,,,,,,,,,,,,,,,
392,PT09M32.00S,2021-12-30T01:33:16.5Z,3,REGULAR,rebound,defensive,[],1627747,,,1610612754,65,75,2021-12-30T01:33:20Z,3910000,,,0,,C. LeVert REBOUND (Off:0 Def:2),[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,391.0,2.0,2.0,0.0,,,,,,,,,,,,,,
393,PT09M26.00S,2021-12-30T01:33:23.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1627747,31.225361366622867,59.068627450980394,1610612754,65,75,2021-12-30T01:33:35Z,3920000,-45.0,241.0,1,left,MISS C. LeVert 24' running 3PT,[1627747],1610612754.0,IND,running,,,LeVert,C. LeVert,,,,,24.52,Missed,,,,,,,,,,,,,,,,,,
394,PT09M22.00S,2021-12-30T01:33:27.8Z,3,REGULAR,rebound,defensive,[],203486,,,1610612766,65,75,2021-12-30T01:33:28Z,3930000,,,0,,M. Plumlee REBOUND (Off:1 Def:6),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,393.0,7.0,6.0,1.0,,,,,,,,,,,,,,
395,PT09M08.00S,2021-12-30T01:33:40.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629667,82.34231274638634,61.76470588235294,1610612766,65,75,2021-12-30T01:33:49Z,3940000,59.0,113.0,1,right,MISS J. McDaniels 12' step back Shot,[1629667],1610612766.0,CHA,step back,,,McDaniels,J. McDaniels,,,,,12.78,Missed,,,,,,,,,,,,,,,,,,
396,PT09M05.00S,2021-12-30T01:33:43.6Z,3,REGULAR,rebound,defensive,[],203200,,,1610612754,65,75,2021-12-30T01:33:49Z,3950000,,,0,,J. Holiday REBOUND (Off:0 Def:2),[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,395.0,2.0,2.0,0.0,,,,,,,,,,,,,,
397,PT08M49.00S,2021-12-30T01:34:00.3Z,3,REGULAR,3pt,Jump Shot,[],1627734,9.149145860709593,96.56862745098039,1610612754,65,75,2021-12-30T01:34:04Z,3960000,-233.0,34.0,1,left,MISS D. Sabonis 3PT,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,23.52,Missed,,,,,,,,,,,,,,,,,,
398,PT08M46.00S,2021-12-30T01:34:03.3Z,3,REGULAR,rebound,defensive,[],1626179,,,1610612766,65,75,2021-12-30T01:34:04Z,3970000,,,0,,T. Rozier REBOUND (Off:0 Def:3),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,397.0,3.0,3.0,0.0,,,,,,,,,,,,,,
399,PT08M28.00S,2021-12-30T01:34:20.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626179,81.15965834428384,55.63725490196079,1610612766,65,77,2021-12-30T01:34:26Z,3980000,28.0,125.0,1,right,T. Rozier 12' pullup Jump Shot (20 PTS) (M. Plumlee 2 AST),"[1626179, 203486]",1610612766.0,CHA,pullup,,,Rozier,T. Rozier,,,,,12.78,Made,,,,,,,,,,,,20.0,,,,M. Plumlee,203486.0,2.0
401,PT08M10.00S,2021-12-30T01:34:41.3Z,3,REGULAR,turnover,out-of-bounds,[],1627734,,,1610612754,65,77,2021-12-30T01:34:49Z,4000000,,,0,,D. Sabonis lost ball out-of-bounds TURNOVER (3 TO),[1627734],1610612754.0,IND,lost ball,,,Sabonis,D. Sabonis,,,,,,,,,,,,,200834.0,,,,,,3.0,,,,,
402,PT07M54.00S,2021-12-30T01:35:04.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626179,92.46057818659659,47.549019607843135,1610612766,65,79,2021-12-30T01:35:09Z,4010000,-12.0,18.0,1,right,T. Rozier driving Layup (22 PTS),[1626179],1610612766.0,CHA,driving,,,Rozier,T. Rozier,,,,,2.21,Made,,,,,,,,,,,,22.0,,,,,,
403,PT07M35.00S,2021-12-30T01:35:23.8Z,3,REGULAR,turnover,lost ball,[],1630537,,,1610612754,65,79,2021-12-30T01:35:27Z,4020000,,,0,,C. Duarte lost ball TURNOVER (3 TO),"[1630537, 1626179]",1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,3.0,Rozier,1626179.0,,,
404,PT07M35.00S,2021-12-30T01:35:23.8Z,3,REGULAR,steal,,[],1626179,,,1610612766,65,79,2021-12-30T01:35:25Z,4030000,,,0,,T. Rozier STEAL (1 STL),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,
405,PT07M31.00S,2021-12-30T01:35:28.2Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1626179,69.99014454664915,75.98039215686273,1610612766,65,79,2021-12-30T01:35:35Z,4040000,130.0,230.0,1,right,MISS T. Rozier 26' running pullup 3PT,[1626179],1610612766.0,CHA,running pullup,,,Rozier,T. Rozier,,,,,26.38,Missed,,,,,,,,,,,,,,,,,,
406,PT07M28.00S,2021-12-30T01:35:31.2Z,3,REGULAR,rebound,defensive,[],1627734,,,1610612754,65,79,2021-12-30T01:35:35Z,4050000,,,0,,D. Sabonis REBOUND (Off:0 Def:11),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,405.0,11.0,11.0,0.0,,,,,,,,,,,,,,
407,PT07M23.00S,2021-12-30T01:35:35.9Z,3,REGULAR,turnover,lost ball,[],1627734,,,1610612754,65,79,2021-12-30T01:35:39Z,4060000,,,0,,D. Sabonis lost ball TURNOVER (4 TO),"[1627734, 203486]",1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,4.0,Plumlee,203486.0,,,
408,PT07M23.00S,2021-12-30T01:35:35.9Z,3,REGULAR,steal,,[],203486,,,1610612766,65,79,2021-12-30T01:35:37Z,4070000,,,0,,M. Plumlee STEAL (2 STL),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,
409,PT07M20.00S,2021-12-30T01:35:40.7Z,3,REGULAR,foul,personal,['2freethrow'],1626167,,,1610612766,65,79,2021-12-30T01:35:58Z,4080000,,,0,,M. Turner shooting personal FOUL (3 PF) (Plumlee 2 FT),"[1626167, 203486]",1610612754.0,IND,shooting,,,Turner,M. Turner,,,,,,,,,,,,,1628954.0,3.0,0.0,Plumlee,203486.0,,,,,,,
411,PT07M20.00S,2021-12-30T01:36:10.3Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",203486,,,1610612766,65,80,2021-12-30T01:36:29Z,4100000,,,0,,M. Plumlee Free Throw 1 of 2 (6 PTS),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,Made,,,,,,,,,,,,6.0,,,,,,
412,PT07M20.00S,2021-12-30T01:36:10.3Z,3,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",203486,,,1610612766,65,80,2021-12-30T01:36:29Z,4110000,,,0,,MISS M. Plumlee Free Throw 2 of 2,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,Missed,,,,,,,,,,,,,,,,,,
413,PT07M19.00S,2021-12-30T01:36:11.3Z,3,REGULAR,rebound,defensive,[],203200,,,1610612754,65,80,2021-12-30T01:36:29Z,4120000,,,0,,J. Holiday REBOUND (Off:0 Def:3),[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,412.0,3.0,3.0,0.0,,,,,,,,,,,,,,
414,PT07M02.00S,2021-12-30T01:36:44.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,19.136005256241788,51.225490196078425,1610612754,65,80,2021-12-30T01:36:51Z,4130000,-6.0,127.0,1,left,MISS C. LeVert 12' pullup Shot,[1627747],1610612754.0,IND,pullup,,,LeVert,C. LeVert,,,,,12.75,Missed,,,,,,,,,,,,,,,,,,
415,PT07M00.00S,2021-12-30T01:36:46.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612754,65,80,2021-12-30T01:36:51Z,4140000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,414.0,,,,,,,,,,,,,,,,,
416,PT07M00.00S,2021-12-30T01:36:51.7Z,3,REGULAR,foul,personal,[],1629667,,,1610612754,65,80,2021-12-30T01:37:07Z,4150000,,,0,,J. McDaniels loose ball personal FOUL (1 PF),"[1629667, 1627734]",1610612766.0,CHA,loose ball,,,McDaniels,J. McDaniels,,,,,,,,,,,,,200834.0,1.0,0.0,Sabonis,1627734.0,,,,,,,
418,PT07M00.00S,2021-12-30T01:36:56.7Z,3,REGULAR,substitution,out,[],202330,,,1610612754,65,80,2021-12-30T01:37:01Z,4170000,,,0,,SUB out: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,
419,PT07M00.00S,2021-12-30T01:36:56.7Z,3,REGULAR,substitution,in,[],1626162,,,1610612754,65,80,2021-12-30T01:37:01Z,4180000,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,
420,PT06M55.00S,2021-12-30T01:37:16.4Z,3,REGULAR,foul,personal,['2freethrow'],203486,,,1610612754,65,80,2021-12-30T01:37:22Z,4190000,,,0,,M. Plumlee shooting personal FOUL (4 PF) (Sabonis 2 FT),"[203486, 1627734]",1610612766.0,CHA,shooting,,,Plumlee,M. Plumlee,,,,,,,,,,,,,201638.0,4.0,0.0,Sabonis,1627734.0,,,,,,,
422,PT06M55.00S,2021-12-30T01:37:47.4Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1627734,,,1610612754,66,80,2021-12-30T01:37:47Z,4210000,,,0,,D. Sabonis Free Throw 1 of 2 (14 PTS),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,Made,,,,,,,,,,,,14.0,,,,,,
423,PT06M55.00S,2021-12-30T01:37:53.6Z,3,REGULAR,substitution,out,[],203486,,,1610612754,66,80,2021-12-30T01:38:01Z,4220000,,,0,,SUB out: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,
424,PT06M55.00S,2021-12-30T01:37:53.6Z,3,REGULAR,substitution,in,[],1630208,,,1610612754,66,80,2021-12-30T01:38:01Z,4230000,,,0,,SUB in: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,
425,PT06M55.00S,2021-12-30T01:38:20.4Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1627734,,,1610612754,67,80,2021-12-30T01:38:20Z,4240000,,,0,,D. Sabonis Free Throw 2 of 2 (15 PTS),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,Made,,,,,,,,,,,,15.0,,,,,,
426,PT06M46.00S,2021-12-30T01:38:33.1Z,3,REGULAR,foul,offensive,[],1630208,,,1610612766,67,80,2021-12-30T01:38:42Z,4250000,,,0,,N. Richards offensive FOUL (4 PF),"[1630208, 1627734]",1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,1628954.0,4.0,0.0,Sabonis,1627734.0,,,,,,,
428,PT06M46.00S,2021-12-30T01:38:33.1Z,3,REGULAR,turnover,offensive foul,[],1630208,,,1610612766,67,80,2021-12-30T01:38:33Z,4270000,,,0,,N. Richards offensive foul TURNOVER (1 TO),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,1628954.0,,,,,,1.0,,,,,
429,PT06M33.00S,2021-12-30T01:38:59.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203200,6.258212877792378,46.32352941176471,1610612754,69,80,2021-12-30T01:39:05Z,4280000,18.0,6.0,1,left,J. Holiday cutting finger roll Layup (10 PTS) (D. Sabonis 3 AST),"[203200, 1627734]",1610612754.0,IND,cutting finger roll,,,Holiday,J. Holiday,,,,,1.94,Made,,,,,,,,,,,,10.0,,,,D. Sabonis,1627734.0,3.0
431,PT06M13.00S,2021-12-30T01:39:19.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629667,88.12417871222075,49.01960784313725,1610612766,69,82,2021-12-30T01:39:26Z,4300000,-5.0,59.0,1,right,J. McDaniels driving finger roll Layup (10 PTS) (K. Oubre Jr. 3 AST),"[1629667, 1626162]",1610612766.0,CHA,driving finger roll,,,McDaniels,J. McDaniels,,,,,5.93,Made,,,,,,,,,,,,10.0,,,,K. Oubre Jr.,1626162.0,3.0
432,PT05M59.00S,2021-12-30T01:39:35.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203200,6.389618922470433,47.30392156862745,1610612754,71,82,2021-12-30T01:39:38Z,4310000,13.0,8.0,1,left,J. Holiday Layup (12 PTS) (C. LeVert 3 AST),"[203200, 1627747]",1610612754.0,IND,,,,Holiday,J. Holiday,,,,,1.55,Made,,,,,,,,,,,,12.0,,,,C. LeVert,1627747.0,3.0
434,PT05M46.00S,2021-12-30T01:39:47.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630163,81.15965834428384,35.53921568627451,1610612766,71,84,2021-12-30T01:40:00Z,4330000,-72.0,125.0,1,right,L. Ball 14' driving floating Jump Shot (19 PTS),[1630163],1610612766.0,CHA,driving floating,,,Ball,L. Ball,,,,,14.41,Made,,,,,,,,,,,,19.0,,,,,,
436,PT05M34.00S,2021-12-30T01:39:59.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627747,5.206964520367937,51.9607843137255,1610612754,71,84,2021-12-30T01:40:12Z,4340000,-10.0,-4.0,1,left,MISS C. LeVert Layup,[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,1.04,Missed,,,,,,,,,,,,,,,,,,
437,PT05M32.00S,2021-12-30T01:40:01.5Z,3,REGULAR,rebound,offensive,[],1627734,,,1610612754,71,84,2021-12-30T01:40:01Z,4350000,,,0,,D. Sabonis REBOUND (Off:1 Def:11),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,436.0,12.0,11.0,1.0,,,,,,,,,,,,,,
438,PT05M32.00S,2021-12-30T01:40:03.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627734,7.178055190538765,46.32352941176471,1610612754,71,84,2021-12-30T01:41:10Z,4360000,18.0,15.0,1,left,MISS D. Sabonis driving Layup - blocked,"[1627734, 1626179]",1610612754.0,IND,driving,,,Sabonis,D. Sabonis,,,,,2.37,Missed,,,,,Rozier,1626179.0,,,,,,,,,,,,
439,PT05M32.00S,2021-12-30T01:40:03.3Z,3,REGULAR,block,,[],1626179,,,1610612754,71,84,2021-12-30T01:41:10Z,4370000,,,0,,T. Rozier BLOCK (2 BLK),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,
440,PT05M32.00S,2021-12-30T01:40:03.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612754,71,84,2021-12-30T01:41:10Z,4380000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,438.0,,,,,,,,,,,,,,,,,
441,PT05M32.00S,2021-12-30T01:40:13.1Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612754,71,84,2021-12-30T01:40:13Z,4390000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT05M32.00S,2021-12-30T01:40:13.7Z,3,REGULAR,substitution,out,[],1630537,,,1610612754,71,84,2021-12-30T01:40:31Z,4400000,,,0,,SUB out: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,
443,PT05M32.00S,2021-12-30T01:40:13.7Z,3,REGULAR,substitution,out,[],1627734,,,1610612754,71,84,2021-12-30T01:40:31Z,4410000,,,0,,SUB out: D. Sabonis,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,
444,PT05M32.00S,2021-12-30T01:40:13.7Z,3,REGULAR,substitution,out,[],1629667,,,1610612754,71,84,2021-12-30T01:40:31Z,4420000,,,0,,SUB out: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,
445,PT05M32.00S,2021-12-30T01:40:13.7Z,3,REGULAR,substitution,in,[],1629052,,,1610612754,71,84,2021-12-30T01:40:31Z,4430000,,,0,,SUB in: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,
446,PT05M32.00S,2021-12-30T01:40:13.7Z,3,REGULAR,substitution,in,[],1628470,,,1610612754,71,84,2021-12-30T01:40:31Z,4440000,,,0,,SUB in: T. Craig,[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,
