actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,value
357,PT09M43.00S,2022-01-15T01:26:18.7Z,3,REGULAR,turnover,bad pass,[],1628969,,,1610612756,42,54,2022-01-15T01:26:23Z,3550000,,,0,,M. Bridges bad pass TURNOVER (1 TO),"[1628969, 1626167]",1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,1.0,,,,,Turner,1626167.0,
358,PT09M43.00S,2022-01-15T01:26:18.7Z,3,REGULAR,steal,,[],1626167,,,1610612754,42,54,2022-01-15T01:26:23Z,3560000,,,0,,M. Turner STEAL (2 STL),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT09M37.00S,2022-01-15T01:26:24.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627734,95.0886990801577,48.03921568627451,1610612754,44,54,2022-01-15T01:26:42Z,3570000,-10.0,-6.0,1,right,D. Sabonis running Layup (4 PTS) (J. Holiday 4 AST),"[1627734, 203200]",1610612754.0,IND,running,,,Sabonis,D. Sabonis,,,,,1.17,Made,4.0,J. Holiday,203200.0,4.0,,,,,,,,,,,,,,,
361,PT09M13.00S,2022-01-15T01:26:48.3Z,3,REGULAR,3pt,Jump Shot,[],1626164,8.09789750328515,2.450980392156863,1610612756,44,57,2022-01-15T01:26:53Z,3590000,238.0,24.0,1,left,D. Booker 3PT  (21 PTS) (C. Paul 5 AST),"[1626164, 101108]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,23.89,Made,21.0,C. Paul,101108.0,5.0,,,,,,,,,,,,,,,
363,PT08M59.00S,2022-01-15T01:27:04.9Z,3,REGULAR,foul,personal,[],1626164,,,1610612754,44,57,2022-01-15T01:27:12Z,3610000,,,0,,D. Booker personal FOUL (1 PF),"[1626164, 1627747]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,202037.0,,1.0,0.0,LeVert,1627747.0,,,
365,PT08M59.00S,2022-01-15T01:27:11.0Z,3,REGULAR,substitution,out,[],1626208,,,1610612754,44,57,2022-01-15T01:27:18Z,3630000,,,0,,SUB out: K. Sykes,[1626208],1610612754.0,IND,,,,Sykes,K. Sykes,,,,,,,,,,,,,,,,,,,,,,,,,
366,PT08M59.00S,2022-01-15T01:27:11.0Z,3,REGULAR,substitution,in,[],1630537,,,1610612754,44,57,2022-01-15T01:27:18Z,3640000,,,0,,SUB in: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,
367,PT08M53.00S,2022-01-15T01:27:35.7Z,3,REGULAR,3pt,Jump Shot,[],203200,69.72733245729303,26.47058823529412,1610612754,44,57,2022-01-15T01:27:47Z,3650000,-118.0,232.0,1,right,MISS J. Holiday 26' 3PT,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,26.02,Missed,,,,,,,,,,,,,,,,,,,
368,PT08M48.00S,2022-01-15T01:27:40.7Z,3,REGULAR,rebound,offensive,[],1626167,,,1610612754,44,57,2022-01-15T01:27:47Z,3660000,,,0,,M. Turner REBOUND (Off:2 Def:2),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,367.0,4.0,2.0,2.0,,,,,,,,,
369,PT08M48.00S,2022-01-15T01:27:40.1Z,3,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1626167,94.40999984741211,50.0,1610612754,46,57,2022-01-15T01:27:50Z,3670000,0.0,0.0,1,right,M. Turner tip DUNK (5 PTS),[1626167],1610612754.0,IND,tip,,,Turner,M. Turner,,,,,0.0,Made,5.0,,,,,,,,,,,,,,,,,,
370,PT08M37.00S,2022-01-15T01:27:51.0Z,3,REGULAR,2pt,Jump Shot,[],1626164,6.915243101182654,18.137254901960784,1610612756,46,59,2022-01-15T01:28:00Z,3680000,159.0,13.0,1,left,D. Booker 15' fadeaway Jump Shot (23 PTS),[1626164],1610612756.0,PHX,fadeaway,,,Booker,D. Booker,,,,,15.98,Made,23.0,,,,,,,,,,,,,,,,,,
371,PT08M37.00S,2022-01-15T01:27:58.3Z,3,REGULAR,foul,personal,['1freethrow'],1627747,,,1610612756,46,59,2022-01-15T01:28:05Z,3690000,,,0,,C. LeVert shooting personal FOUL (1 PF) (Booker 1 FT),"[1627747, 1626164]",1610612754.0,IND,shooting,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,1628951.0,,1.0,0.0,Booker,1626164.0,,,
373,PT08M37.00S,2022-01-15T01:28:20.2Z,3,REGULAR,freethrow,1 of 1,[],1626164,,,1610612756,46,60,2022-01-15T01:28:20Z,3710000,,,0,,D. Booker Free Throw 1 of 1 (24 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,Made,24.0,,,,,,,,,,,,,,,,,,
374,PT08M28.00S,2022-01-15T01:28:31.9Z,3,REGULAR,turnover,out-of-bounds,[],1627747,,,1610612754,46,60,2022-01-15T01:28:36Z,3720000,,,0,,C. LeVert bad pass out-of-bounds TURNOVER (2 TO),[1627747],1610612754.0,IND,bad pass,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,202037.0,2.0,,,,,,,
376,PT08M17.00S,2022-01-15T01:28:52.6Z,3,REGULAR,turnover,lost ball,[],1626164,,,1610612756,46,60,2022-01-15T01:29:01Z,3730000,,,0,,D. Booker lost ball TURNOVER (2 TO),"[1626164, 203200]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,2.0,,,,,Holiday,203200.0,
377,PT08M17.00S,2022-01-15T01:28:52.6Z,3,REGULAR,steal,,[],203200,,,1610612754,46,60,2022-01-15T01:28:54Z,3740000,,,0,,J. Holiday STEAL (2 STL),[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT08M07.00S,2022-01-15T01:29:04.2Z,3,REGULAR,foul,personal,['2freethrow'],1630188,,,1610612754,46,60,2022-01-15T01:29:21Z,3750000,,,0,,J. Smith shooting personal FOUL (1 PF) (Sabonis 2 FT),"[1630188, 1627734]",1610612756.0,PHX,shooting,,,Smith,J. Smith,,,,,,,,,,,,,,,,,202037.0,,1.0,0.0,Sabonis,1627734.0,,,
380,PT08M07.00S,2022-01-15T01:29:36.9Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1627734,,,1610612754,47,60,2022-01-15T01:29:36Z,3770000,,,0,,D. Sabonis Free Throw 1 of 2 (5 PTS),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
381,PT08M07.00S,2022-01-15T01:29:53.5Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1627734,,,1610612754,48,60,2022-01-15T01:29:53Z,3780000,,,0,,D. Sabonis Free Throw 2 of 2 (6 PTS),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
382,PT07M57.00S,2022-01-15T01:30:06.7Z,3,REGULAR,2pt,Jump Shot,[],101108,14.14257555847569,30.392156862745097,1610612756,48,60,2022-01-15T01:30:11Z,3790000,98.0,80.0,1,left,MISS C. Paul 12' fadeaway Shot,[101108],1610612756.0,PHX,fadeaway,,,Paul,C. Paul,,,,,12.68,Missed,,,,,,,,,,,,,,,,,,,
383,PT07M52.00S,2022-01-15T01:30:11.7Z,3,REGULAR,rebound,offensive,[],1630188,,,1610612756,48,60,2022-01-15T01:30:11Z,3800000,,,0,,J. Smith REBOUND (Off:2 Def:7),[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,,,,,,,,,382.0,9.0,7.0,2.0,,,,,,,,,
384,PT07M52.00S,2022-01-15T01:30:10.9Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630188,5.590000152587891,50.0,1610612756,48,60,2022-01-15T01:30:15Z,3810000,0.0,0.0,1,left,MISS J. Smith tip Layup,[1630188],1610612756.0,PHX,tip,,,Smith,J. Smith,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
385,PT07M52.00S,2022-01-15T01:30:10.9Z,3,REGULAR,rebound,defensive,[],1626167,,,1610612754,48,60,2022-01-15T01:30:15Z,3820000,,,0,,M. Turner REBOUND (Off:2 Def:3),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,384.0,5.0,3.0,2.0,,,,,,,,,
386,PT07M40.00S,2022-01-15T01:30:22.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627747,93.9060446780552,53.92156862745098,1610612754,50,60,2022-01-15T01:30:26Z,3830000,20.0,5.0,1,right,C. LeVert driving Layup (11 PTS),[1627747],1610612754.0,IND,driving,,,LeVert,C. LeVert,,,,,2.02,Made,11.0,,,,,,,,,,,,,,,,,,
387,PT07M34.00S,2022-01-15T01:30:28.6Z,3,REGULAR,2pt,Jump Shot,[],1626164,5.601182654402102,74.50980392156863,1610612756,50,60,2022-01-15T01:30:35Z,3840000,-123.0,0.0,1,left,MISS D. Booker 12' fadeaway Shot,[1626164],1610612756.0,PHX,fadeaway,,,Booker,D. Booker,,,,,12.25,Missed,,,,,,,,,,,,,,,,,,,
388,PT07M32.00S,2022-01-15T01:30:30.6Z,3,REGULAR,rebound,defensive,[],1627734,,,1610612754,50,60,2022-01-15T01:30:35Z,3850000,,,0,,D. Sabonis REBOUND (Off:0 Def:10),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,387.0,10.0,10.0,0.0,,,,,,,,,
389,PT07M27.00S,2022-01-15T01:30:37.9Z,3,REGULAR,foul,personal,[],101108,,,1610612754,50,60,2022-01-15T01:30:47Z,3860000,,,0,,C. Paul take personal FOUL (1 PF),"[101108, 1627747]",1610612756.0,PHX,take,,,Paul,C. Paul,,,,,,,,,,,,,,,,,1628951.0,,1.0,0.0,LeVert,1627747.0,,,
391,PT07M21.00S,2022-01-15T01:31:06.4Z,3,REGULAR,3pt,Jump Shot,[],203200,70.51576872536137,76.7156862745098,1610612754,50,60,2022-01-15T01:31:12Z,3880000,134.0,225.0,1,right,MISS J. Holiday 26' 3PT,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,26.14,Missed,,,,,,,,,,,,,,,,,,,
392,PT07M18.00S,2022-01-15T01:31:09.4Z,3,REGULAR,rebound,defensive,[],101108,,,1610612756,50,60,2022-01-15T01:31:12Z,3890000,,,0,,C. Paul REBOUND (Off:0 Def:2),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,391.0,2.0,2.0,0.0,,,,,,,,,
393,PT07M08.00S,2022-01-15T01:31:20.9Z,3,REGULAR,foul,personal,['2freethrow'],1630537,,,1610612756,50,60,2022-01-15T01:31:25Z,3900000,,,0,,C. Duarte shooting personal FOUL (1 PF) (Bridges 2 FT),"[1630537, 1628969]",1610612754.0,IND,shooting,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,1199.0,,1.0,0.0,Bridges,1628969.0,,,
395,PT07M08.00S,2022-01-15T01:31:47.5Z,3,REGULAR,freethrow,1 of 2,[],1628969,,,1610612756,50,61,2022-01-15T01:31:47Z,3920000,,,0,,M. Bridges Free Throw 1 of 2 (1 PTS),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
396,PT07M08.00S,2022-01-15T01:32:02.3Z,3,REGULAR,freethrow,2 of 2,[],1628969,,,1610612756,50,62,2022-01-15T01:32:02Z,3930000,,,0,,M. Bridges Free Throw 2 of 2 (2 PTS),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
397,PT06M51.00S,2022-01-15T01:32:21.9Z,3,REGULAR,3pt,Jump Shot,[],1627747,69.07030223390277,28.921568627450984,1610612754,53,62,2022-01-15T01:32:27Z,3940000,-105.0,238.0,1,right,C. LeVert 26' 3PT step back (14 PTS),[1627747],1610612754.0,IND,step back,,,LeVert,C. LeVert,,,,,26.05,Made,14.0,,,,,,,,,,,,,,,,,,
398,PT06M36.00S,2022-01-15T01:32:38.3Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,53,62,2022-01-15T01:32:38Z,3950000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT06M36.00S,2022-01-15T01:32:40.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,53,62,2022-01-15T01:32:40Z,3960000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT06M36.00S,2022-01-15T01:32:50.4Z,3,REGULAR,instantreplay,request,[],0,,,1610612756,53,62,2022-01-15T01:33:08Z,3970000,,,0,,,[],,,overturned,,,,,,,,,,,,,,,,,,,,,1199.0,,,,,,,,Changed to 3-pt FG
401,PT06M36.00S,2022-01-15T01:35:12.2Z,3,REGULAR,substitution,out,[],1626167,,,1610612756,53,62,2022-01-15T01:35:31Z,3980000,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT06M36.00S,2022-01-15T01:35:12.2Z,3,REGULAR,substitution,in,[],1628470,,,1610612756,53,62,2022-01-15T01:35:31Z,3990000,,,0,,SUB in: T. Craig,[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT06M23.00S,2022-01-15T01:36:07.7Z,3,REGULAR,3pt,Jump Shot,[],101108,34.773324572930356,50.98039215686274,1610612756,53,62,2022-01-15T01:36:16Z,4000000,-5.0,274.0,1,left,MISS C. Paul 27' pullup 3PT,[101108],1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,27.44,Missed,,,,,,,,,,,,,,,,,,,
404,PT06M17.00S,2022-01-15T01:36:13.7Z,3,REGULAR,rebound,defensive,[],1627747,,,1610612754,53,62,2022-01-15T01:36:16Z,4010000,,,0,,C. LeVert REBOUND (Off:1 Def:2),[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,403.0,3.0,2.0,1.0,,,,,,,,,
405,PT06M08.00S,2022-01-15T01:36:22.7Z,3,REGULAR,3pt,Jump Shot,[],203200,92.19776609724047,1.9607843137254901,1610612754,56,62,2022-01-15T01:36:27Z,4020000,-240.0,21.0,1,right,J. Holiday 24' 3PT  (11 PTS) (D. Sabonis 4 AST),"[203200, 1627734]",1610612754.0,IND,,,,Holiday,J. Holiday,,,,,24.11,Made,11.0,D. Sabonis,1627734.0,4.0,,,,,,,,,,,,,,,
408,PT05M50.00S,2022-01-15T01:36:40.1Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1629028,12.434296977660972,51.71568627450981,1610612756,56,64,2022-01-15T01:36:47Z,4050000,-9.0,64.0,1,left,D. Ayton 6' turnaround Hook (25 PTS) (D. Booker 2 AST),"[1629028, 1626164]",1610612756.0,PHX,turnaround,,,Ayton,D. Ayton,,,,,6.5,Made,25.0,D. Booker,1626164.0,2.0,,,,,,,,,,,,,,,
410,PT05M38.00S,2022-01-15T01:36:52.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,93.9060446780552,51.9607843137255,1610612754,58,64,2022-01-15T01:37:00Z,4070000,10.0,5.0,1,right,D. Sabonis cutting Layup (8 PTS) (C. LeVert 4 AST),"[1627734, 1627747]",1610612754.0,IND,cutting,,,Sabonis,D. Sabonis,,,,,1.09,Made,8.0,C. LeVert,1627747.0,4.0,,,,,,,,,,,,,,,
412,PT05M27.00S,2022-01-15T01:37:02.6Z,3,REGULAR,2pt,Jump Shot,[],101108,21.369908015768726,49.01960784313725,1610612756,58,64,2022-01-15T01:37:08Z,4090000,5.0,148.0,1,left,MISS C. Paul 14' pullup Shot,[101108],1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,14.85,Missed,,,,,,,,,,,,,,,,,,,
413,PT05M26.00S,2022-01-15T01:37:03.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612756,58,64,2022-01-15T01:37:08Z,4100000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,412.0,,,,,,,,,,,,
414,PT05M26.00S,2022-01-15T01:37:08.2Z,3,REGULAR,foul,personal,[],1627734,,,1610612756,58,64,2022-01-15T01:37:33Z,4110000,,,0,,D. Sabonis loose ball personal FOUL (1 PF),"[1627734, 1629028]",1610612754.0,IND,loose ball,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,202037.0,,1.0,0.0,Ayton,1629028.0,,,
416,PT05M22.00S,2022-01-15T01:37:30.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630188,7.30946123521682,3.1862745098039214,1610612756,58,64,2022-01-15T01:37:38Z,4130000,234.0,16.0,1,left,MISS J. Smith 3PT,[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,23.47,Missed,,,,,,,,,,,,,,,,,,,
417,PT05M19.00S,2022-01-15T01:37:32.6Z,3,REGULAR,rebound,defensive,[],1630537,,,1610612754,58,64,2022-01-15T01:37:32Z,4140000,,,0,,C. Duarte REBOUND (Off:0 Def:1),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,416.0,1.0,1.0,0.0,,,,,,,,,
418,PT05M02.00S,2022-01-15T01:37:50.7Z,3,REGULAR,foul,personal,['2freethrow'],1629028,,,1610612754,58,64,2022-01-15T01:37:57Z,4150000,,,0,,D. Ayton shooting personal FOUL (2 PF) (Sabonis 2 FT),"[1629028, 1627734]",1610612756.0,PHX,shooting,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,202037.0,,2.0,0.0,Sabonis,1627734.0,,,
420,PT05M02.00S,2022-01-15T01:38:23.3Z,3,REGULAR,freethrow,1 of 2,[],1627734,,,1610612754,59,64,2022-01-15T01:38:23Z,4170000,,,0,,D. Sabonis Free Throw 1 of 2 (9 PTS),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
421,PT05M02.00S,2022-01-15T01:38:46.6Z,3,REGULAR,freethrow,2 of 2,[],1627734,,,1610612754,60,64,2022-01-15T01:38:46Z,4180000,,,0,,D. Sabonis Free Throw 2 of 2 (10 PTS),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,Made,10.0,,,,,,,,,,,,,,,,,,
422,PT04M42.00S,2022-01-15T01:39:10.2Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1629028,11.251642575558476,44.85294117647059,1610612756,60,66,2022-01-15T01:39:18Z,4190000,26.0,53.0,1,left,D. Ayton turnaround Hook (27 PTS),[1629028],1610612756.0,PHX,turnaround,,,Ayton,D. Ayton,,,,,5.92,Made,27.0,,,,,,,,,,,,,,,,,,
424,PT04M31.00S,2022-01-15T01:39:22.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629028,,,1610612754,60,66,2022-01-15T01:39:29Z,4210000,,,0,,D. Ayton personal FOUL (3 PF) (Sabonis 2 FT),"[1629028, 1627734]",1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,1199.0,,3.0,0.0,Sabonis,1627734.0,,,
426,PT04M31.00S,2022-01-15T01:39:55.4Z,3,REGULAR,freethrow,1 of 2,[],1627734,,,1610612754,60,66,2022-01-15T01:39:55Z,4230000,,,0,,MISS D. Sabonis Free Throw 1 of 2,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,Missed,,,,,,,,,,,,,,,,,,,
427,PT04M31.00S,2022-01-15T01:39:55.4Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612754,60,66,2022-01-15T01:39:55Z,4240000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,426.0,,,,,,,,,,,,
428,PT04M31.00S,2022-01-15T01:39:55.9Z,3,REGULAR,substitution,out,[],101108,,,1610612754,60,66,2022-01-15T01:40:17Z,4250000,,,0,,SUB out: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT04M31.00S,2022-01-15T01:39:55.9Z,3,REGULAR,substitution,out,[],1630188,,,1610612754,60,66,2022-01-15T01:40:17Z,4260000,,,0,,SUB out: J. Smith,[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT04M31.00S,2022-01-15T01:39:55.9Z,3,REGULAR,substitution,out,[],1628969,,,1610612754,60,66,2022-01-15T01:40:17Z,4270000,,,0,,SUB out: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT04M31.00S,2022-01-15T01:39:55.9Z,3,REGULAR,substitution,in,[],1629013,,,1610612754,60,66,2022-01-15T01:40:17Z,4280000,,,0,,SUB in: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT04M31.00S,2022-01-15T01:39:55.9Z,3,REGULAR,substitution,in,[],1626166,,,1610612754,60,66,2022-01-15T01:40:17Z,4290000,,,0,,SUB in: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT04M31.00S,2022-01-15T01:39:55.9Z,3,REGULAR,substitution,in,[],203109,,,1610612754,60,66,2022-01-15T01:40:17Z,4300000,,,0,,SUB in: J. Crowder,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT04M31.00S,2022-01-15T01:40:35.0Z,3,REGULAR,freethrow,2 of 2,[],1627734,,,1610612754,61,66,2022-01-15T01:40:35Z,4310000,,,0,,D. Sabonis Free Throw 2 of 2 (11 PTS),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,Made,11.0,,,,,,,,,,,,,,,,,,
435,PT04M13.00S,2022-01-15T01:41:01.7Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,61,66,2022-01-15T01:41:01Z,4320000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT04M07.00S,2022-01-15T01:41:17.6Z,3,REGULAR,3pt,Jump Shot,[],1626164,35.955978975032856,50.0,1610612756,61,66,2022-01-15T01:41:27Z,4330000,0.0,285.0,1,left,MISS D. Booker 28' 3PT,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,28.55,Missed,,,,,,,,,,,,,,,,,,,
437,PT04M07.00S,2022-01-15T01:41:17.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612756,61,66,2022-01-15T01:41:40Z,4340000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,436.0,,,,,,,,,,,,
438,PT04M07.00S,2022-01-15T01:41:23.0Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612756,61,66,2022-01-15T01:41:34Z,4350000,,,0,,PHX shot clock Team TURNOVER,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,1199.0,,,,,,,,
439,PT04M03.00S,2022-01-15T01:41:40.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626164,,,1610612754,61,66,2022-01-15T01:41:55Z,4360000,,,0,,D. Booker personal FOUL (2 PF) (LeVert 2 FT),"[1626164, 1627747]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,1628951.0,,2.0,0.0,LeVert,1627747.0,,,
441,PT04M03.00S,2022-01-15T01:42:12.2Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1627747,,,1610612754,62,66,2022-01-15T01:42:12Z,4380000,,,0,,C. LeVert Free Throw 1 of 2 (15 PTS),[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,Made,15.0,,,,,,,,,,,,,,,,,,
442,PT04M03.00S,2022-01-15T01:42:12.8Z,3,REGULAR,substitution,out,[],1629028,,,1610612754,62,66,2022-01-15T01:42:16Z,4390000,,,0,,SUB out: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT04M03.00S,2022-01-15T01:42:12.8Z,3,REGULAR,substitution,in,[],201580,,,1610612754,62,66,2022-01-15T01:42:16Z,4400000,,,0,,SUB in: J. McGee,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT04M03.00S,2022-01-15T01:42:31.1Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1627747,,,1610612754,63,66,2022-01-15T01:42:31Z,4410000,,,0,,C. LeVert Free Throw 2 of 2 (16 PTS),[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,Made,16.0,,,,,,,,,,,,,,,,,,
445,PT03M53.00S,2022-01-15T01:42:42.7Z,3,REGULAR,3pt,Jump Shot,[],1626164,33.590670170827856,62.00980392156863,1610612756,63,66,2022-01-15T01:42:47Z,4420000,-60.0,263.0,1,left,MISS D. Booker 27' pullup 3PT,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,27.0,Missed,,,,,,,,,,,,,,,,,,,
446,PT03M50.00S,2022-01-15T01:42:45.7Z,3,REGULAR,rebound,defensive,[],1627734,,,1610612754,63,66,2022-01-15T01:42:47Z,4430000,,,0,,D. Sabonis REBOUND (Off:0 Def:11),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,445.0,11.0,11.0,0.0,,,,,,,,,
447,PT03M36.00S,2022-01-15T01:42:59.6Z,3,REGULAR,3pt,Jump Shot,[],203200,92.19776609724047,4.166666666666666,1610612754,66,66,2022-01-15T01:43:05Z,4440000,-229.0,21.0,1,right,J. Holiday 3PT  (14 PTS) (D. Sabonis 5 AST),"[203200, 1627734]",1610612754.0,IND,,,,Holiday,J. Holiday,,,,,23.01,Made,14.0,D. Sabonis,1627734.0,5.0,,,,,,,,,,,,,,,
449,PT03M17.00S,2022-01-15T01:43:17.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626166,6.1268068331143235,46.81372549019608,1610612756,66,68,2022-01-15T01:43:23Z,4460000,16.0,5.0,1,left,C. Payne cutting Layup (6 PTS) (J. McGee 2 AST),"[1626166, 201580]",1610612756.0,PHX,cutting,,,Payne,C. Payne,,,,,1.67,Made,6.0,J. McGee,201580.0,2.0,,,,,,,,,,,,,,,
451,PT03M07.00S,2022-01-15T01:43:27.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627747,93.11760840998686,47.05882352941176,1610612754,66,68,2022-01-15T01:43:32Z,4480000,-15.0,12.0,1,right,MISS C. LeVert driving Layup,[1627747],1610612754.0,IND,driving,,,LeVert,C. LeVert,,,,,1.91,Missed,,,,,,,,,,,,,,,,,,,
