actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
361,PT08M28.00S,2022-01-29T02:29:56.4Z,3,REGULAR,turnover,bad pass,[],203932,,,1610612743,55,59,2022-01-29T02:30:01Z,3570000,,,0,,A. Gordon bad pass TURNOVER (2 TO),"[203932, 202066]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,2.0,,,,,,,,,,,,,,,Temple,202066.0,,
362,PT08M28.00S,2022-01-29T02:29:56.4Z,3,REGULAR,steal,,[],202066,,,1610612740,55,59,2022-01-29T02:29:58Z,3580000,,,0,,G. Temple STEAL (2 STL),[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,
363,PT08M24.00S,2022-01-29T02:30:00.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628984,7.5722733245729295,3.9215686274509802,1610612740,55,59,2022-01-29T02:30:08Z,3590000,230.0,19.0,1,left,MISS D. Graham 3PT,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,23.12,Missed,,,,,,,,,,,,,,,,
364,PT08M18.00S,2022-01-29T02:30:06.2Z,3,REGULAR,rebound,offensive,[],1626195,,,1610612740,55,59,2022-01-29T02:30:08Z,3600000,,,0,,W. Hernangomez REBOUND (Off:3 Def:5),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,363.0,8.0,5.0,3.0,,,,,,,,
365,PT08M18.00S,2022-01-29T02:30:06.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1626195,5.590000152587891,50.0,1610612740,55,59,2022-01-29T02:30:06Z,3610000,0.0,0.0,1,left,MISS W. Hernangomez tip Layup,[1626195],1610612740.0,NOP,tip,,,Hernangomez,W. Hernangomez,,,,,,,0.0,Missed,,,,,,,,,,,,,,,,
366,PT08M16.00S,2022-01-29T02:30:07.8Z,3,REGULAR,rebound,offensive,[],1626195,,,1610612740,55,59,2022-01-29T02:30:07Z,3620000,,,0,,W. Hernangomez REBOUND (Off:4 Def:5),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,365.0,9.0,5.0,4.0,,,,,,,,
367,PT08M16.00S,2022-01-29T02:30:07.8Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1626195,5.590000152587891,50.0,1610612740,55,59,2022-01-29T02:30:11Z,3630000,0.0,0.0,1,left,MISS W. Hernangomez tip Layup,[1626195],1610612740.0,NOP,tip,,,Hernangomez,W. Hernangomez,,,,,,,0.0,Missed,,,,,,,,,,,,,,,,
368,PT08M16.00S,2022-01-29T02:30:07.8Z,3,REGULAR,rebound,offensive,[],1626195,,,1610612740,55,59,2022-01-29T02:30:11Z,3640000,,,0,,W. Hernangomez REBOUND (Off:5 Def:5),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,367.0,10.0,5.0,5.0,,,,,,,,
369,PT08M15.00S,2022-01-29T02:30:09.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1626195,5.590000152587891,50.0,1610612740,57,59,2022-01-29T02:30:09Z,3650000,0.0,0.0,1,left,W. Hernangomez tip Layup (8 PTS),[1626195],1610612740.0,NOP,tip,,,Hernangomez,W. Hernangomez,,,,,,,0.0,Made,8.0,,,,,,,,,,,,,,,
370,PT08M06.00S,2022-01-29T02:30:18.0Z,3,REGULAR,3pt,Jump Shot,[],203085,91.80354796320631,4.411764705882353,1610612743,57,59,2022-01-29T02:30:23Z,3660000,-228.0,25.0,1,right,MISS A. Rivers 3PT,[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,22.92,Missed,,,,,,,,,,,,,,,,
371,PT08M03.00S,2022-01-29T02:30:21.0Z,3,REGULAR,rebound,defensive,[],1626195,,,1610612740,57,59,2022-01-29T02:30:23Z,3670000,,,0,,W. Hernangomez REBOUND (Off:5 Def:6),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,370.0,11.0,6.0,5.0,,,,,,,,
372,PT08M00.00S,2022-01-29T02:30:25.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628404,4.5499342969776615,46.07843137254902,1610612740,59,59,2022-01-29T02:30:33Z,3680000,20.0,-10.0,1,left,J. Hart driving Layup (11 PTS),[1628404],1610612740.0,NOP,driving,,,Hart,J. Hart,,,,,,,2.19,Made,11.0,,,,,,,,,,,,,,,
373,PT07M59.00S,2022-01-29T02:30:35.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,59,59,2022-01-29T02:30:35Z,3690000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,PT07M42.00S,2022-01-29T02:33:42.7Z,3,REGULAR,3pt,Jump Shot,[],203999,67.36202365308804,47.794117647058826,1610612743,59,59,2022-01-29T02:33:48Z,3700000,-11.0,254.0,1,right,MISS N. Jokic 25' 3PT,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,25.45,Missed,,,,,,,,,,,,,,,,
377,PT07M39.00S,2022-01-29T02:33:45.7Z,3,REGULAR,rebound,offensive,[],203932,,,1610612743,59,59,2022-01-29T02:33:48Z,3710000,,,0,,A. Gordon REBOUND (Off:1 Def:3),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,376.0,4.0,3.0,1.0,,,,,,,,
378,PT07M37.00S,2022-01-29T02:33:48.2Z,3,REGULAR,turnover,lost ball,[],203932,,,1610612743,59,59,2022-01-29T02:33:53Z,3720000,,,0,,A. Gordon lost ball TURNOVER (3 TO),"[203932, 202066]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,3.0,,,,,,,,,,,,,,,Temple,202066.0,,
379,PT07M37.00S,2022-01-29T02:33:48.2Z,3,REGULAR,steal,,[],202066,,,1610612740,59,59,2022-01-29T02:33:50Z,3730000,,,0,,G. Temple STEAL (3 STL),[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,
380,PT07M24.00S,2022-01-29T02:34:01.0Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630529,12.171484888304862,54.65686274509803,1610612740,59,59,2022-01-29T02:34:12Z,3740000,-23.0,62.0,1,left,MISS H. Jones 6' floating Shot,[1630529],1610612740.0,NOP,floating,,,Jones,H. Jones,,,,,,,6.61,Missed,,,,,,,,,,,,,,,,
381,PT07M22.00S,2022-01-29T02:34:03.0Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,59,59,2022-01-29T02:34:12Z,3750000,,,0,,N. Jokic REBOUND (Off:1 Def:9),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,380.0,10.0,9.0,1.0,,,,,,,,
384,PT07M20.00S,2022-01-29T02:34:43.7Z,3,REGULAR,foul,technical,['1freethrow'],1628984,,,1610612743,59,59,2022-01-29T02:34:51Z,3780000,,,0,,D. Graham technical FOUL (1 Tech),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,1627963.0,,,,,,,,,,,,2.0,1.0,,,,,,
385,PT07M20.00S,2022-01-29T02:34:52.1Z,3,REGULAR,freethrow,1 of 1,[],203999,,,1610612743,59,60,2022-01-29T02:34:52Z,3790000,,,0,,N. Jokic technical Free Throw 1 of 1 (12 PTS),[203999],1610612743.0,DEN,technical,,,Jokic,N. Jokic,,,,,,,,Made,12.0,,,,,,,,,,,,,,,
386,PT07M09.00S,2022-01-29T02:35:10.3Z,3,REGULAR,turnover,lost ball,[],203999,,,1610612743,59,60,2022-01-29T02:35:26Z,3800000,,,0,,N. Jokic lost ball TURNOVER (4 TO),"[203999, 202066]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,4.0,,,,,,,,,,,,,,,Temple,202066.0,,
387,PT07M09.00S,2022-01-29T02:35:10.3Z,3,REGULAR,steal,,[],202066,,,1610612740,59,60,2022-01-29T02:35:12Z,3810000,,,0,,G. Temple STEAL (4 STL),[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,
388,PT07M05.00S,2022-01-29T02:35:14.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628984,6.1268068331143235,53.18627450980392,1610612740,59,60,2022-01-29T02:37:16Z,3820000,-16.0,5.0,1,left,MISS D. Graham running Layup,[1628984],1610612740.0,NOP,running,,,Graham,D. Graham,,,,,,,1.67,Missed,,,,,,,,,,,,,,,,
389,PT06M59.00S,2022-01-29T02:35:20.4Z,3,REGULAR,rebound,offensive,[],1630529,,,1610612740,59,60,2022-01-29T02:35:20Z,3830000,,,0,,H. Jones REBOUND (Off:2 Def:3),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,388.0,5.0,3.0,2.0,,,,,,,,
390,PT06M59.00S,2022-01-29T02:35:20.4Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630529,5.590000152587891,50.0,1610612740,61,60,2022-01-29T02:35:20Z,3840000,0.0,0.0,1,left,H. Jones putback DUNK (15 PTS),[1630529],1610612740.0,NOP,putback,,,Jones,H. Jones,,,,,,,0.0,Made,15.0,,,,,,,,,,,,,,,
391,PT06M49.00S,2022-01-29T02:35:30.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203932,94.69448094612353,52.94117647058824,1610612743,61,62,2022-01-29T02:35:39Z,3850000,15.0,-3.0,1,right,A. Gordon driving Layup (17 PTS) (N. Jokic 8 AST),"[203932, 203999]",1610612743.0,DEN,driving,,,Gordon,A. Gordon,,,,,,,1.49,Made,17.0,N. Jokic,203999.0,8.0,,,,,,,,,,,,
393,PT06M37.00S,2022-01-29T02:35:42.2Z,3,REGULAR,turnover,bad pass,[],1628404,,,1610612740,61,62,2022-01-29T02:35:45Z,3870000,,,0,,J. Hart bad pass TURNOVER (2 TO),"[1628404, 201145]",1610612740.0,NOP,,,,Hart,J. Hart,,,,,,2.0,,,,,,,,,,,,,,,Green,201145.0,,
394,PT06M37.00S,2022-01-29T02:35:42.2Z,3,REGULAR,steal,,[],201145,,,1610612743,61,62,2022-01-29T02:35:44Z,3880000,,,0,,J. Green STEAL (1 STL),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
395,PT06M25.00S,2022-01-29T02:35:53.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203932,70.77858081471747,73.77450980392157,1610612743,61,65,2022-01-29T02:35:58Z,3890000,119.0,222.0,1,right,A. Gordon 25' 3PT  (20 PTS) (M. Morris 4 AST),"[203932, 1628420]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,25.2,Made,20.0,M. Morris,1628420.0,4.0,,,,,,,,,,,,
397,PT06M15.00S,2022-01-29T02:36:03.6Z,3,REGULAR,3pt,Jump Shot,[],202066,17.559132720105126,6.61764705882353,1610612740,61,65,2022-01-29T02:36:08Z,3910000,217.0,113.0,1,left,MISS G. Temple 24' 3PT,[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,24.44,Missed,,,,,,,,,,,,,,,,
398,PT06M14.00S,2022-01-29T02:36:04.6Z,3,REGULAR,rebound,offensive,[],1626195,,,1610612740,61,65,2022-01-29T02:37:58Z,3920000,,,0,,W. Hernangomez REBOUND (Off:6 Def:6),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,397.0,12.0,6.0,6.0,,,,,,,,
399,PT06M14.00S,2022-01-29T02:36:08.5Z,3,REGULAR,foul,personal,['2freethrow'],201145,,,1610612740,61,65,2022-01-29T02:36:19Z,3930000,,,0,,J. Green shooting personal FOUL (2 PF) (Hernangomez 2 FT),"[201145, 1626195]",1610612743.0,DEN,shooting,,,Green,J. Green,,,,,1627541.0,,,,,,,,,,,,2.0,0.0,Hernangomez,1626195.0,,,,
401,PT06M14.00S,2022-01-29T02:36:34.9Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1626195,,,1610612740,62,65,2022-01-29T02:36:34Z,3950000,,,0,,W. Hernangomez Free Throw 1 of 2 (9 PTS),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,Made,9.0,,,,,,,,,,,,,,,
402,PT06M14.00S,2022-01-29T02:36:36.7Z,3,REGULAR,substitution,out,[],1628984,,,1610612740,62,65,2022-01-29T02:36:40Z,3960000,,,0,,SUB out: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,
403,PT06M14.00S,2022-01-29T02:36:36.7Z,3,REGULAR,substitution,in,[],1630631,,,1610612740,62,65,2022-01-29T02:36:40Z,3970000,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,
404,PT06M14.00S,2022-01-29T02:36:34.9Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1626195,,,1610612740,63,65,2022-01-29T02:37:41Z,3980000,,,0,,W. Hernangomez Free Throw 2 of 2 (10 PTS),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,Made,10.0,,,,,,,,,,,,,,,
405,PT06M02.00S,2022-01-29T02:37:15.5Z,3,REGULAR,foul,personal,[],1630631,,,1610612743,63,65,2022-01-29T02:37:20Z,3990000,,,0,,J. Alvarado personal FOUL (3 PF),"[1630631, 1628420]",1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,1627963.0,,,,,,,,,,,,3.0,0.0,Morris,1628420.0,,,,
407,PT05M55.00S,2022-01-29T02:37:39.0Z,3,REGULAR,3pt,Jump Shot,[],203999,66.83639947437582,54.41176470588235,1610612743,63,68,2022-01-29T02:37:44Z,4010000,22.0,259.0,1,right,N. Jokic 26' 3PT  (15 PTS) (M. Morris 5 AST),"[203999, 1628420]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,26.01,Made,15.0,M. Morris,1628420.0,5.0,,,,,,,,,,,,
409,PT05M33.00S,2022-01-29T02:38:00.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626195,6.521024967148489,58.333333333333336,1610612740,63,68,2022-01-29T02:39:36Z,4030000,-42.0,9.0,1,left,MISS W. Hernangomez pullup bank Shot,[1626195],1610612740.0,NOP,pullup bank,,,Hernangomez,W. Hernangomez,,,,,,,4.26,Missed,,,,,,,,,,,,,,,,
410,PT05M31.00S,2022-01-29T02:38:02.9Z,3,REGULAR,rebound,defensive,[],201145,,,1610612743,63,68,2022-01-29T02:38:04Z,4040000,,,0,,J. Green REBOUND (Off:0 Def:1),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,409.0,1.0,1.0,0.0,,,,,,,,
411,PT05M18.00S,2022-01-29T02:38:16.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203999,92.85479632063075,49.754901960784316,1610612743,63,68,2022-01-29T02:40:50Z,4050000,-1.0,15.0,1,right,MISS N. Jokic driving Layup,[203999],1610612743.0,DEN,driving,,,Jokic,N. Jokic,,,,,,,1.47,Missed,,,,,,,,,,,,,,,,
412,PT05M14.00S,2022-01-29T02:38:20.5Z,3,REGULAR,rebound,offensive,[],203999,,,1610612743,63,68,2022-01-29T02:38:24Z,4060000,,,0,,N. Jokic REBOUND (Off:2 Def:9),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,411.0,11.0,9.0,2.0,,,,,,,,
413,PT05M14.00S,2022-01-29T02:38:19.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203999,94.40999984741211,50.0,1610612743,63,68,2022-01-29T02:38:19Z,4070000,0.0,0.0,1,right,MISS N. Jokic tip Layup,[203999],1610612743.0,DEN,tip,,,Jokic,N. Jokic,,,,,,,0.0,Missed,,,,,,,,,,,,,,,,
414,PT05M13.00S,2022-01-29T02:38:20.6Z,3,REGULAR,rebound,defensive,[],1626195,,,1610612740,63,68,2022-01-29T02:38:20Z,4080000,,,0,,W. Hernangomez REBOUND (Off:6 Def:7),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,413.0,13.0,7.0,6.0,,,,,,,,
415,PT05M12.00S,2022-01-29T02:38:22.3Z,3,REGULAR,turnover,bad pass,[],1626195,,,1610612740,63,68,2022-01-29T02:38:27Z,4090000,,,0,,W. Hernangomez bad pass TURNOVER (1 TO),"[1626195, 203932]",1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,1.0,,,,,,,,,,,,,,,Gordon,203932.0,,
416,PT05M12.00S,2022-01-29T02:38:22.3Z,3,REGULAR,steal,,[],203932,,,1610612743,63,68,2022-01-29T02:38:24Z,4100000,,,0,,A. Gordon STEAL (1 STL),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,
417,PT05M08.00S,2022-01-29T02:38:26.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203999,67.62483574244416,36.51960784313725,1610612743,63,71,2022-01-29T02:38:30Z,4110000,-67.0,252.0,1,right,N. Jokic 26' 3PT  (18 PTS) (A. Gordon 2 AST),"[203999, 203932]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,26.07,Made,18.0,A. Gordon,203932.0,2.0,,,,,,,,,,,,
419,PT05M07.00S,2022-01-29T02:38:38.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,63,71,2022-01-29T02:38:38Z,4130000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT05M07.00S,2022-01-29T02:41:09.5Z,3,REGULAR,substitution,out,[],202066,,,1610612740,63,71,2022-01-29T02:41:22Z,4140000,,,0,,SUB out: G. Temple,[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,
421,PT05M07.00S,2022-01-29T02:41:09.5Z,3,REGULAR,substitution,out,[],203085,,,1610612740,63,71,2022-01-29T02:41:22Z,4150000,,,0,,SUB out: A. Rivers,[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,
422,PT05M07.00S,2022-01-29T02:41:09.5Z,3,REGULAR,substitution,out,[],201145,,,1610612740,63,71,2022-01-29T02:41:22Z,4160000,,,0,,SUB out: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
423,PT05M07.00S,2022-01-29T02:41:09.5Z,3,REGULAR,substitution,in,[],1629638,,,1610612740,63,71,2022-01-29T02:41:22Z,4170000,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,
424,PT05M07.00S,2022-01-29T02:41:09.5Z,3,REGULAR,substitution,in,[],1630538,,,1610612740,63,71,2022-01-29T02:41:22Z,4180000,,,0,,SUB in: B. Hyland,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,
425,PT05M07.00S,2022-01-29T02:41:09.5Z,3,REGULAR,substitution,in,[],1627854,,,1610612740,63,71,2022-01-29T02:41:22Z,4190000,,,0,,SUB in: B. Forbes,[1627854],1610612743.0,DEN,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,
426,PT04M49.00S,2022-01-29T02:41:42.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626195,8.360709592641262,51.9607843137255,1610612740,65,71,2022-01-29T02:42:08Z,4200000,-10.0,26.0,1,left,W. Hernangomez Layup (12 PTS) (N. Alexander-Walker 3 AST),"[1626195, 1629638]",1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,2.79,Made,12.0,N. Alexander-Walker,1629638.0,3.0,,,,,,,,,,,,
428,PT04M33.00S,2022-01-29T02:41:58.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203999,92.9862023653088,53.67647058823529,1610612743,65,71,2022-01-29T02:42:03Z,4220000,18.0,13.0,1,right,MISS N. Jokic Layup - blocked,"[203999, 1626195]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,2.28,Missed,,,,,,,,,,,,,,,Hernangomez,1626195.0
429,PT04M33.00S,2022-01-29T02:41:58.2Z,3,REGULAR,block,,[],1626195,,,1610612743,65,71,2022-01-29T02:42:00Z,4230000,,,0,,W. Hernangomez BLOCK (2 BLK),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,
430,PT04M30.00S,2022-01-29T02:42:01.2Z,3,REGULAR,rebound,defensive,[],1626195,,,1610612740,65,71,2022-01-29T02:42:03Z,4240000,,,0,,W. Hernangomez REBOUND (Off:6 Def:8),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,428.0,14.0,8.0,6.0,,,,,,,,
431,PT04M25.00S,2022-01-29T02:42:06.5Z,3,REGULAR,turnover,bad pass,[],1630529,,,1610612740,65,71,2022-01-29T02:42:12Z,4250000,,,0,,H. Jones bad pass TURNOVER (1 TO),"[1630529, 203999]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,,1.0,,,,,,,,,,,,,,,Jokic,203999.0,,
432,PT04M25.00S,2022-01-29T02:42:06.5Z,3,REGULAR,steal,,[],203999,,,1610612743,65,71,2022-01-29T02:42:09Z,4260000,,,0,,N. Jokic STEAL (2 STL),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,
433,PT04M13.00S,2022-01-29T02:42:17.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628420,93.64323258869908,50.98039215686274,1610612743,65,73,2022-01-29T02:44:05Z,4270000,5.0,7.0,1,right,M. Morris cutting Layup (11 PTS) (N. Jokic 9 AST),"[1628420, 203999]",1610612743.0,DEN,cutting,,,Morris,M. Morris,,,,,,,0.88,Made,11.0,N. Jokic,203999.0,9.0,,,,,,,,,,,,
435,PT03M56.00S,2022-01-29T02:42:34.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630529,5.732588699080158,45.83333333333333,1610612740,67,73,2022-01-29T02:42:40Z,4290000,21.0,1.0,1,left,H. Jones Layup (17 PTS) (W. Hernangomez 3 AST),"[1630529, 1626195]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,2.08,Made,17.0,W. Hernangomez,1626195.0,3.0,,,,,,,,,,,,
437,PT03M38.00S,2022-01-29T02:42:53.7Z,3,REGULAR,turnover,bad pass,[],203932,,,1610612743,67,73,2022-01-29T02:42:59Z,4310000,,,0,,A. Gordon bad pass TURNOVER (4 TO),"[203932, 1630529]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,4.0,,,,,,,,,,,,,,,Jones,1630529.0,,
438,PT03M38.00S,2022-01-29T02:42:53.7Z,3,REGULAR,steal,,[],1630529,,,1610612740,67,73,2022-01-29T02:42:57Z,4320000,,,0,,H. Jones STEAL (3 STL),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,
439,PT03M31.00S,2022-01-29T02:42:59.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628404,5.863994743758213,46.568627450980394,1610612740,69,73,2022-01-29T02:43:06Z,4330000,17.0,3.0,1,left,J. Hart driving Layup (13 PTS) (J. Alvarado 1 AST),"[1628404, 1630631]",1610612740.0,NOP,driving,,,Hart,J. Hart,,,,,,,1.74,Made,13.0,J. Alvarado,1630631.0,1.0,,,,,,,,,,,,
441,PT03M09.00S,2022-01-29T02:43:22.6Z,3,REGULAR,3pt,Jump Shot,[],203999,67.36202365308804,47.549019607843135,1610612743,69,76,2022-01-29T02:45:36Z,4350000,-12.0,254.0,1,right,N. Jokic 25' 3PT step back (21 PTS) (B. Forbes 1 AST),"[203999, 1627854]",1610612743.0,DEN,step back,,,Jokic,N. Jokic,,,,,,,25.46,Made,21.0,B. Forbes,1627854.0,1.0,,,,,,,,,,,,
443,PT02M55.00S,2022-01-29T02:43:36.6Z,3,REGULAR,3pt,Jump Shot,[],1626195,30.56833114323259,30.637254901960787,1610612740,69,76,2022-01-29T02:43:41Z,4370000,97.0,235.0,1,left,MISS W. Hernangomez 25' 3PT,[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,25.4,Missed,,,,,,,,,,,,,,,,
444,PT02M51.00S,2022-01-29T02:43:40.6Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,69,76,2022-01-29T02:43:41Z,4380000,,,0,,N. Jokic REBOUND (Off:2 Def:10),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,443.0,12.0,10.0,2.0,,,,,,,,
445,PT02M34.00S,2022-01-29T02:43:58.1Z,3,REGULAR,2pt,Jump Shot,[],1627854,76.82325886990802,36.029411764705884,1610612743,69,78,2022-01-29T02:46:13Z,4390000,-70.0,165.0,1,right,B. Forbes 17' pullup Jump Shot (2 PTS),[1627854],1610612743.0,DEN,pullup,,,Forbes,B. Forbes,,,,,,,17.96,Made,2.0,,,,,,,,,,,,,,,
446,PT02M13.00S,2022-01-29T02:44:18.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1626195,6.258212877792378,49.26470588235294,1610612740,71,78,2022-01-29T02:44:25Z,4400000,4.0,6.0,1,left,W. Hernangomez cutting DUNK (14 PTS) (N. Alexander-Walker 4 AST),"[1626195, 1629638]",1610612740.0,NOP,cutting,,,Hernangomez,W. Hernangomez,,,,,,,0.73,Made,14.0,N. Alexander-Walker,1629638.0,4.0,,,,,,,,,,,,
448,PT01M55.00S,2022-01-29T02:44:35.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203932,91.93495400788436,50.98039215686274,1610612743,71,78,2022-01-29T02:46:52Z,4420000,5.0,23.0,1,right,MISS A. Gordon driving Layup,[203932],1610612743.0,DEN,driving,,,Gordon,A. Gordon,,,,,,,2.38,Missed,,,,,,,,,,,,,,,,
449,PT01M53.00S,2022-01-29T02:44:37.5Z,3,REGULAR,rebound,defensive,[],1628404,,,1610612740,71,78,2022-01-29T02:44:40Z,4430000,,,0,,J. Hart REBOUND (Off:0 Def:4),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,448.0,4.0,4.0,0.0,,,,,,,,
450,PT01M49.00S,2022-01-29T02:44:42.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629638,6.652431011826544,5.147058823529411,1610612740,71,78,2022-01-29T02:44:48Z,4440000,224.0,10.0,1,left,MISS N. Alexander-Walker 3PT,[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,22.45,Missed,,,,,,,,,,,,,,,,
