actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
371,PT05M05.00S,2022-01-30T01:29:16.3Z,3,REGULAR,3pt,Jump Shot,[],1628404,67.49342969776609,70.83333333333334,1610612740,55,70,2022-01-30T01:42:12Z,3630000,104.0,253.0,1,right,MISS J. Hart 27' 3PT,[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,Missed,,27.37,,,,,,,,,,,
372,PT05M01.00S,2022-01-30T01:29:20.1Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,55,70,2022-01-30T01:29:20Z,3640000,,,0,,J. Tatum REBOUND (Off:0 Def:7),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,371.0,7.0,7.0,0.0,,,,,,,
373,PT04M51.00S,2022-01-30T01:29:29.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,12.302890932982917,40.68627450980392,1610612738,55,72,2022-01-30T01:29:49Z,3650000,47.0,63.0,1,left,J. Tatum 7' Layup (25 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,Made,25.0,7.84,,,,,,,,,,,
374,PT04M33.00S,2022-01-30T01:29:47.4Z,3,REGULAR,3pt,Jump Shot,[],1630631,89.17542706964521,98.2843137254902,1610612740,58,72,2022-01-30T01:29:53Z,3660000,241.0,49.0,1,right,J. Alvarado 24' 3PT  (13 PTS) (H. Jones 2 AST),"[1630631, 1630529]",1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,Made,13.0,24.64,,,,,H. Jones,1630529.0,2.0,,,,
376,PT04M16.00S,2022-01-30T01:30:05.5Z,3,REGULAR,3pt,Jump Shot,[],1628369,28.465834428383708,76.7156862745098,1610612738,58,72,2022-01-30T01:30:38Z,3680000,-134.0,215.0,1,left,MISS J. Tatum 25' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,Missed,,25.32,,,,,,,,,,,
377,PT04M14.00S,2022-01-30T01:30:07.5Z,3,REGULAR,rebound,defensive,[],1630631,,,1610612740,58,72,2022-01-30T01:30:38Z,3690000,,,0,,J. Alvarado REBOUND (Off:1 Def:2),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,376.0,3.0,2.0,1.0,,,,,,,
378,PT04M01.00S,2022-01-30T01:30:22.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629684,,,1610612740,58,72,2022-01-30T01:30:49Z,3700000,,,0,,G. Williams personal FOUL (1 PF) (Temple 2 FT),"[1629684, 202066]",1610612738.0,BOS,,,,Williams,G. Williams,,,,,201246.0,,1.0,0.0,Temple,202066.0,,,,,,,,,,,,,,
380,PT04M01.00S,2022-01-30T01:30:56.6Z,3,REGULAR,freethrow,1 of 2,[],202066,,,1610612740,58,72,2022-01-30T01:30:56Z,3720000,,,0,,MISS G. Temple Free Throw 1 of 2,[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,Missed,,,,,,,,,,,,,
381,PT04M01.00S,2022-01-30T01:30:56.6Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,58,72,2022-01-30T01:30:56Z,3730000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,380.0,,,,,,,,,,
382,PT04M01.00S,2022-01-30T01:30:57.5Z,3,REGULAR,substitution,out,[],1630529,,,1610612740,58,72,2022-01-30T01:31:15Z,3740000,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,
383,PT04M01.00S,2022-01-30T01:30:57.5Z,3,REGULAR,substitution,out,[],1627759,,,1610612740,58,72,2022-01-30T01:31:15Z,3750000,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,
384,PT04M01.00S,2022-01-30T01:30:57.5Z,3,REGULAR,substitution,out,[],1629684,,,1610612740,58,72,2022-01-30T01:31:15Z,3760000,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,
385,PT04M01.00S,2022-01-30T01:30:57.5Z,3,REGULAR,substitution,in,[],1630230,,,1610612740,58,72,2022-01-30T01:31:15Z,3770000,,,0,,SUB in: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,
386,PT04M01.00S,2022-01-30T01:30:57.5Z,3,REGULAR,substitution,in,[],1629641,,,1610612740,58,72,2022-01-30T01:31:15Z,3780000,,,0,,SUB in: R. Langford,[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,
387,PT04M01.00S,2022-01-30T01:30:57.5Z,3,REGULAR,substitution,in,[],1626196,,,1610612740,58,72,2022-01-30T01:31:15Z,3790000,,,0,,SUB in: J. Richardson,[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,
388,PT04M01.00S,2022-01-30T01:31:25.0Z,3,REGULAR,freethrow,2 of 2,[],202066,,,1610612740,58,72,2022-01-30T01:31:25Z,3800000,,,0,,MISS G. Temple Free Throw 2 of 2,[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,Missed,,,,,,,,,,,,,
389,PT03M59.00S,2022-01-30T01:31:26.7Z,3,REGULAR,rebound,defensive,[],1629057,,,1610612738,58,72,2022-01-30T01:31:26Z,3810000,,,0,,R. Williams III REBOUND (Off:2 Def:10),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,388.0,12.0,10.0,2.0,,,,,,,
391,PT03M47.00S,2022-01-30T01:31:37.7Z,3,REGULAR,3pt,Jump Shot,[],1628369,27.414586070959263,81.61764705882352,1610612738,58,75,2022-01-30T01:31:50Z,3820000,-158.0,205.0,1,left,J. Tatum 25' 3PT  (28 PTS) (R. Williams III 3 AST),"[1628369, 1629057]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,Made,28.0,25.9,,,,,R. Williams III,1629057.0,3.0,,,,
393,PT03M31.00S,2022-01-30T01:31:53.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630631,83.39356110381078,62.99019607843137,1610612740,60,75,2022-01-30T01:32:18Z,3840000,65.0,104.0,1,right,J. Alvarado 12' pullup Jump Shot (15 PTS),[1630631],1610612740.0,NOP,pullup,,,Alvarado,J. Alvarado,,,,,,,,,,,Made,15.0,12.23,,,,,,,,,,,
394,PT03M17.00S,2022-01-30T01:32:06.8Z,3,REGULAR,3pt,Jump Shot,[],1628369,29.6484888304862,22.30392156862745,1610612738,60,75,2022-01-30T01:32:20Z,3850000,138.0,226.0,1,left,MISS J. Tatum 26' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,Missed,,26.52,,,,,,,,,,,
395,PT03M15.00S,2022-01-30T01:32:08.8Z,3,REGULAR,rebound,defensive,[],1630631,,,1610612740,60,75,2022-01-30T01:32:20Z,3860000,,,0,,J. Alvarado REBOUND (Off:1 Def:3),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,394.0,4.0,3.0,1.0,,,,,,,
396,PT03M10.00S,2022-01-30T01:32:16.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630230,92.06636005256242,57.107843137254896,1610612740,60,75,2022-01-30T01:33:12Z,3870000,36.0,22.0,1,right,MISS N. Marshall driving reverse Layup,[1630230],1610612740.0,NOP,driving reverse,,,Marshall,N. Marshall,,,,,,,,,,,Missed,,4.18,,,,,,,,,,,
397,PT03M09.00S,2022-01-30T01:32:17.9Z,3,REGULAR,rebound,defensive,[],1629057,,,1610612738,60,75,2022-01-30T01:33:12Z,3880000,,,0,,R. Williams III REBOUND (Off:2 Def:11),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,396.0,13.0,11.0,2.0,,,,,,,
398,PT02M56.00S,2022-01-30T01:32:31.3Z,3,REGULAR,turnover,out-of-bounds,[],203471,,,1610612738,60,75,2022-01-30T01:33:06Z,3890000,,,0,,D. Schroder bad pass out-of-bounds TURNOVER (3 TO),[203471],1610612738.0,BOS,bad pass,,,Schroder,D. Schroder,,,,,201246.0,3.0,,,,,,,,,,,,,,,,,,
399,PT02M56.00S,2022-01-30T01:32:44.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,60,75,2022-01-30T01:32:44Z,3900000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT02M56.00S,2022-01-30T01:34:59.6Z,3,REGULAR,substitution,out,[],202066,,,1610612740,60,75,2022-01-30T01:35:33Z,3910000,,,0,,SUB out: G. Temple,[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,
402,PT02M56.00S,2022-01-30T01:34:59.6Z,3,REGULAR,substitution,out,[],1629057,,,1610612740,60,75,2022-01-30T01:35:33Z,3920000,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,
403,PT02M56.00S,2022-01-30T01:34:59.6Z,3,REGULAR,substitution,out,[],1629641,,,1610612740,60,75,2022-01-30T01:35:33Z,3930000,,,0,,SUB out: R. Langford,[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,
404,PT02M56.00S,2022-01-30T01:34:59.6Z,3,REGULAR,substitution,in,[],1629638,,,1610612740,60,75,2022-01-30T01:35:33Z,3940000,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,
405,PT02M56.00S,2022-01-30T01:34:59.6Z,3,REGULAR,substitution,in,[],1629684,,,1610612740,60,75,2022-01-30T01:35:33Z,3950000,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,
406,PT02M56.00S,2022-01-30T01:34:59.6Z,3,REGULAR,substitution,in,[],201143,,,1610612740,60,75,2022-01-30T01:35:33Z,3960000,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,
408,PT02M49.00S,2022-01-30T01:35:46.1Z,3,REGULAR,turnover,bad pass,[],1628404,,,1610612740,60,75,2022-01-30T01:35:55Z,3980000,,,0,,J. Hart bad pass TURNOVER (2 TO),"[1628404, 1628369]",1610612740.0,NOP,,,,Hart,J. Hart,,,,,,2.0,,,,,,,,,,,,,,,,,Tatum,1628369.0
409,PT02M49.00S,2022-01-30T01:35:46.1Z,3,REGULAR,steal,,[],1628369,,,1610612738,60,75,2022-01-30T01:35:53Z,3990000,,,0,,J. Tatum STEAL (2 STL),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,
410,PT02M46.00S,2022-01-30T01:35:55.1Z,3,REGULAR,turnover,out-of-bounds,[],203471,,,1610612738,60,75,2022-01-30T01:39:47Z,4000000,,,0,,D. Schroder bad pass out-of-bounds TURNOVER (4 TO),[203471],1610612738.0,BOS,bad pass,,,Schroder,D. Schroder,,,,,,4.0,,,,,,,,,,,,,,,,,,
412,PT02M45.00S,2022-01-30T01:36:08.8Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629637,91.01511169513797,47.05882352941176,1610612740,62,75,2022-01-30T01:36:19Z,4020000,-15.0,32.0,1,right,J. Hayes DUNK (2 PTS) (N. Alexander-Walker 3 AST),"[1629637, 1629638]",1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,Made,2.0,3.52,,,,,N. Alexander-Walker,1629638.0,3.0,,,,
415,PT02M45.00S,2022-01-30T01:36:13.4Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1626196,,,1610612740,62,75,2022-01-30T01:36:30Z,4050000,,,0,,J. Richardson shooting personal FOUL (1 PF) (Hayes 1 FT),"[1626196, 1629637]",1610612738.0,BOS,shooting,,,Richardson,J. Richardson,,,,,1627541.0,,1.0,0.0,Hayes,1629637.0,,,,,,,,,,,,,,
417,PT02M45.00S,2022-01-30T01:36:32.0Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],1629637,,,1610612740,63,75,2022-01-30T01:36:32Z,4070000,,,0,,J. Hayes Free Throw 1 of 1 (3 PTS),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,Made,3.0,,,,,,,,,,,,
418,PT02M28.00S,2022-01-30T01:36:49.9Z,3,REGULAR,2pt,Jump Shot,[],203471,20.581471747700395,67.40196078431373,1610612738,63,75,2022-01-30T01:39:06Z,4080000,-87.0,141.0,1,left,MISS D. Schroder 16' pullup Shot,[203471],1610612738.0,BOS,pullup,,,Schroder,D. Schroder,,,,,,,,,,,Missed,,16.57,,,,,,,,,,,
419,PT02M21.00S,2022-01-30T01:36:57.1Z,3,REGULAR,rebound,defensive,[],1628404,,,1610612740,63,75,2022-01-30T01:36:57Z,4090000,,,0,,J. Hart REBOUND (Off:0 Def:10),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,,418.0,10.0,10.0,0.0,,,,,,,
420,PT02M19.00S,2022-01-30T01:37:01.3Z,3,REGULAR,turnover,out-of-bounds,[],1629637,,,1610612740,63,75,2022-01-30T01:40:09Z,4100000,,,0,,J. Hayes bad pass out-of-bounds TURNOVER (2 TO),[1629637],1610612740.0,NOP,bad pass,,,Hayes,J. Hayes,,,,,,2.0,,,,,,,,,,,,,,,,,,
421,PT02M09.00S,2022-01-30T01:37:12.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628369,30.17411300919842,26.47058823529412,1610612738,63,75,2022-01-30T01:37:21Z,4110000,118.0,231.0,1,left,MISS J. Tatum 25' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,Missed,,25.93,,,,,,,,,,,
422,PT02M05.00S,2022-01-30T01:37:16.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612738,63,75,2022-01-30T01:37:21Z,4120000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,421.0,,,,,,,,,,
423,PT02M05.00S,2022-01-30T01:37:27.7Z,3,REGULAR,substitution,out,[],1628404,,,1610612738,63,75,2022-01-30T01:37:43Z,4130000,,,0,,SUB out: J. Hart,[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,
424,PT02M05.00S,2022-01-30T01:37:27.7Z,3,REGULAR,substitution,out,[],1628369,,,1610612738,63,75,2022-01-30T01:37:43Z,4140000,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,
425,PT02M05.00S,2022-01-30T01:37:27.7Z,3,REGULAR,substitution,in,[],202066,,,1610612738,63,75,2022-01-30T01:37:43Z,4150000,,,0,,SUB in: G. Temple,[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,
426,PT02M05.00S,2022-01-30T01:37:27.7Z,3,REGULAR,substitution,in,[],1627759,,,1610612738,63,75,2022-01-30T01:37:43Z,4160000,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,
427,PT01M58.00S,2022-01-30T01:37:51.1Z,3,REGULAR,turnover,bad pass,[],201143,,,1610612738,63,75,2022-01-30T01:38:10Z,4170000,,,0,,A. Horford bad pass TURNOVER (1 TO),"[201143, 202066]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,,1.0,,,,,,,,,,,,,,,,,Temple,202066.0
428,PT01M58.00S,2022-01-30T01:37:51.1Z,3,REGULAR,steal,,[],202066,,,1610612740,63,75,2022-01-30T01:37:54Z,4180000,,,0,,G. Temple STEAL (1 STL),[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,
429,PT01M53.00S,2022-01-30T01:37:56.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630230,90.3580814717477,47.05882352941176,1610612740,65,75,2022-01-30T01:41:05Z,4190000,-15.0,38.0,1,right,N. Marshall running Layup (4 PTS) (G. Temple 3 AST),"[1630230, 202066]",1610612740.0,NOP,running,,,Marshall,N. Marshall,,,,,,,,,,,Made,4.0,4.08,,,,,G. Temple,202066.0,3.0,,,,
431,PT01M40.00S,2022-01-30T01:38:12.3Z,3,REGULAR,foul,personal,[],1630230,,,1610612738,65,75,2022-01-30T01:38:22Z,4210000,,,0,,N. Marshall personal FOUL (1 PF),"[1630230, 203471]",1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,1627534.0,,1.0,0.0,Schroder,203471.0,,,,,,,,,,,,,,
433,PT01M28.00S,2022-01-30T01:38:44.7Z,3,REGULAR,3pt,Jump Shot,[],201143,30.831143232588698,71.32352941176471,1610612738,65,78,2022-01-30T01:38:50Z,4230000,-107.0,237.0,1,left,A. Horford 26' 3PT  (8 PTS) (J. Brown 2 AST),"[201143, 1627759]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,Made,8.0,26.01,,,,,J. Brown,1627759.0,2.0,,,,
435,PT01M14.00S,2022-01-30T01:39:09.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629684,,,1610612740,65,78,2022-01-30T01:39:19Z,4250000,,,0,,G. Williams shooting personal FOUL (2 PF) (Temple 2 FT),"[1629684, 202066]",1610612738.0,BOS,shooting,,,Williams,G. Williams,,,,,1627534.0,,2.0,0.0,Temple,202066.0,,,,,,,,,,,,,,
437,PT01M14.00S,2022-01-30T01:39:36.0Z,3,REGULAR,freethrow,1 of 2,[],202066,,,1610612740,65,78,2022-01-30T01:39:36Z,4270000,,,0,,MISS G. Temple Free Throw 1 of 2,[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,Missed,,,,,,,,,,,,,
438,PT01M14.00S,2022-01-30T01:39:36.0Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,65,78,2022-01-30T01:39:36Z,4280000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,437.0,,,,,,,,,,
439,PT01M14.00S,2022-01-30T01:39:54.8Z,3,REGULAR,freethrow,2 of 2,[],202066,,,1610612740,66,78,2022-01-30T01:39:54Z,4290000,,,0,,G. Temple Free Throw 2 of 2 (10 PTS),[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,Made,10.0,,,,,,,,,,,,
442,PT00M58.10S,2022-01-30T01:40:46.5Z,3,REGULAR,instantreplay,challenge,[],0,,,1610612738,66,78,2022-01-30T01:43:20Z,4320000,,,0,,,[],1610612740.0,NOP,overturned,,,,,,,,,201246.0,,,,,,,,,,,,,,,,,,,
449,PT00M58.10S,2022-01-30T01:42:15.6Z,3,REGULAR,turnover,lost ball,[],1627759,,,1610612738,66,78,2022-01-30T01:45:02Z,4325000,,,0,,J. Brown lost ball TURNOVER (1 TO),"[1627759, 1630631]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,,1.0,,,,,,,,,,,,,,,,,Alvarado,1630631.0
450,PT00M58.10S,2022-01-30T01:42:15.6Z,3,REGULAR,steal,,[],1630631,,,1610612740,66,78,2022-01-30T01:45:02Z,4327500,,,0,,J. Alvarado STEAL (3 STL),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,
443,PT00M58.10S,2022-01-30T01:43:44.7Z,3,REGULAR,timeout,challenge,['team'],0,,,1610612740,66,78,2022-01-30T01:45:02Z,4330000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT00M43.10S,2022-01-30T01:44:20.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202066,92.06636005256242,53.92156862745098,1610612740,68,78,2022-01-30T01:45:09Z,4340000,20.0,22.0,1,right,G. Temple Layup (12 PTS) (J. Alvarado 2 AST),"[202066, 1630631]",1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,Made,12.0,2.95,,,,,J. Alvarado,1630631.0,2.0,,,,
446,PT00M32.40S,2022-01-30T01:44:33.0Z,3,REGULAR,3pt,Jump Shot,[],203471,32.670827858081466,49.26470588235294,1610612738,68,78,2022-01-30T01:45:13Z,4360000,4.0,255.0,1,left,MISS D. Schroder 25' 3PT,[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,Missed,,25.46,,,,,,,,,,,
447,PT00M32.40S,2022-01-30T01:44:33.0Z,3,REGULAR,rebound,offensive,[],1629684,,,1610612738,68,78,2022-01-30T01:45:13Z,4370000,,,0,,G. Williams REBOUND (Off:1 Def:4),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,446.0,5.0,4.0,1.0,,,,,,,
448,PT00M25.30S,2022-01-30T01:44:44.2Z,3,REGULAR,turnover,out-of-bounds,[],1629684,,,1610612738,68,78,2022-01-30T01:45:34Z,4380000,,,0,,G. Williams lost ball out-of-bounds TURNOVER (1 TO),[1629684],1610612738.0,BOS,lost ball,,,Williams,G. Williams,,,,,201246.0,1.0,,,,,,,,,,,,,,,,,,
451,PT00M04.60S,2022-01-30T01:45:11.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630631,91.14651773981603,54.41176470588235,1610612740,70,78,2022-01-30T01:46:01Z,4390000,22.0,31.0,1,right,J. Alvarado driving Layup (17 PTS),[1630631],1610612740.0,NOP,driving,,,Alvarado,J. Alvarado,,,,,,,,,,,Made,17.0,3.78,,,,,,,,,,,
452,PT00M00.00S,2022-01-30T01:45:52.4Z,3,REGULAR,period,end,[],0,,,1610612738,70,78,2022-01-30T01:45:52Z,4400000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT12M00.00S,2022-01-30T01:48:10.9Z,4,REGULAR,substitution,out,['startperiod'],1630230,,,1610612738,70,78,2022-01-30T01:48:30Z,4410000,,,0,,SUB out: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,
454,PT12M00.00S,2022-01-30T01:48:10.9Z,4,REGULAR,substitution,out,['startperiod'],1629684,,,1610612738,70,78,2022-01-30T01:48:30Z,4420000,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,
455,PT12M00.00S,2022-01-30T01:48:10.9Z,4,REGULAR,substitution,out,['startperiod'],201143,,,1610612738,70,78,2022-01-30T01:48:30Z,4430000,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,
456,PT12M00.00S,2022-01-30T01:48:10.9Z,4,REGULAR,substitution,out,['startperiod'],203471,,,1610612738,70,78,2022-01-30T01:48:30Z,4440000,,,0,,SUB out: D. Schroder,[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,
457,PT12M00.00S,2022-01-30T01:48:10.9Z,4,REGULAR,substitution,in,['startperiod'],1630529,,,1610612738,70,78,2022-01-30T01:48:30Z,4450000,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,
458,PT12M00.00S,2022-01-30T01:48:10.9Z,4,REGULAR,substitution,in,['startperiod'],203935,,,1610612738,70,78,2022-01-30T01:48:30Z,4460000,,,0,,SUB in: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,
459,PT12M00.00S,2022-01-30T01:48:10.9Z,4,REGULAR,substitution,in,['startperiod'],1629057,,,1610612738,70,78,2022-01-30T01:48:30Z,4470000,,,0,,SUB in: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,
460,PT12M00.00S,2022-01-30T01:48:10.9Z,4,REGULAR,substitution,in,['startperiod'],1628369,,,1610612738,70,78,2022-01-30T01:48:30Z,4480000,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,
461,PT12M00.00S,2022-01-30T01:48:12.6Z,4,REGULAR,period,start,[],0,,,1610612738,70,78,2022-01-30T01:48:30Z,4490000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT11M40.00S,2022-01-30T01:48:35.1Z,4,REGULAR,foul,personal,['2freethrow'],1630529,,,1610612738,70,78,2022-01-30T01:48:50Z,4500000,,,0,,H. Jones shooting personal FOUL (2 PF) (Smart 2 FT),"[1630529, 203935]",1610612740.0,NOP,shooting,,,Jones,H. Jones,,,,,1627534.0,,2.0,0.0,Smart,203935.0,,,,,,,,,,,,,,
464,PT11M40.00S,2022-01-30T01:48:59.3Z,4,REGULAR,freethrow,1 of 2,[],203935,,,1610612738,70,79,2022-01-30T01:49:20Z,4520000,,,0,,M. Smart Free Throw 1 of 2 (3 PTS),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,Made,3.0,,,,,,,,,,,,
465,PT11M40.00S,2022-01-30T01:48:59.3Z,4,REGULAR,freethrow,2 of 2,[],203935,,,1610612738,70,79,2022-01-30T01:49:20Z,4530000,,,0,,MISS M. Smart Free Throw 2 of 2,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,Missed,,,,,,,,,,,,,
466,PT11M36.00S,2022-01-30T01:49:03.3Z,4,REGULAR,rebound,defensive,[],1630529,,,1610612740,70,79,2022-01-30T01:49:20Z,4540000,,,0,,H. Jones REBOUND (Off:1 Def:2),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,465.0,3.0,2.0,1.0,,,,,,,
467,PT11M21.00S,2022-01-30T01:49:34.9Z,4,REGULAR,turnover,out-of-bounds,[],1629638,,,1610612740,70,79,2022-01-30T01:49:44Z,4550000,,,0,,N. Alexander-Walker lost ball out-of-bounds TURNOVER (1 TO),[1629638],1610612740.0,NOP,lost ball,,,Alexander-Walker,N. Alexander-Walker,,,,,1627534.0,1.0,,,,,,,,,,,,,,,,,,
