actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
544,PT09M27.00S,2022-02-11T02:26:45.9Z,4,REGULAR,2pt,Jump Shot,[],203468,4.944152431011826,67.40196078431373,1610612740,81,90,2022-02-11T02:26:50Z,5450000,-87.0,-6.0,1,left,C. McCollum 8' fadeaway Jump Shot (15 PTS),[203468],1610612740.0,NOP,fadeaway,,,McCollum,C. McCollum,,,,,,,8.72,Made,15.0,,,,,,,,,,,,,,,
545,PT09M12.00S,2022-02-11T02:26:59.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628389,94.03745072273325,46.32352941176471,1610612748,81,90,2022-02-11T02:27:05Z,5460000,-18.0,4.0,1,right,MISS B. Adebayo DUNK - blocked,"[1628389, 1630529]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,1.87,Missed,,,,,,,,,,,,,Jones,1630529.0,,
546,PT09M12.00S,2022-02-11T02:26:59.7Z,4,REGULAR,block,,[],1630529,,,1610612748,81,90,2022-02-11T02:27:02Z,5470000,,,0,,H. Jones BLOCK (3 BLK),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,
547,PT09M09.00S,2022-02-11T02:27:02.7Z,4,REGULAR,rebound,defensive,[],203468,,,1610612740,81,90,2022-02-11T02:27:05Z,5480000,,,0,,C. McCollum REBOUND (Off:1 Def:5),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,545.0,6.0,5.0,1.0,,,,
548,PT09M03.00S,2022-02-11T02:27:08.8Z,4,REGULAR,turnover,lost ball,[],203468,,,1610612740,81,90,2022-02-11T02:27:12Z,5490000,,,0,,C. McCollum lost ball TURNOVER (2 TO),"[203468, 1628389]",1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,2.0,,,,,,,,,,,,,,,,,Adebayo,1628389.0
549,PT09M03.00S,2022-02-11T02:27:08.8Z,4,REGULAR,steal,,[],1628389,,,1610612748,81,90,2022-02-11T02:27:10Z,5500000,,,0,,B. Adebayo STEAL (3 STL),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,
550,PT09M01.00S,2022-02-11T02:27:33.4Z,4,REGULAR,foul,personal,['2freethrow'],1628984,,,1610612748,81,90,2022-02-11T02:27:42Z,5510000,,,0,,D. Graham shooting personal FOUL (3 PF) (Adebayo 2 FT),"[1628984, 1628389]",1610612740.0,NOP,shooting,,,Graham,D. Graham,,,,,1830.0,,,,,,,,3.0,0.0,Adebayo,1628389.0,,,,,,,,
552,PT09M01.00S,2022-02-11T02:27:51.0Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1628389,,,1610612748,81,91,2022-02-11T02:27:51Z,5530000,,,0,,B. Adebayo Free Throw 1 of 2 (22 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Made,22.0,,,,,,,,,,,,,,,
553,PT09M01.00S,2022-02-11T02:28:11.4Z,4,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1628389,,,1610612748,81,92,2022-02-11T02:28:11Z,5540000,,,0,,B. Adebayo Free Throw 2 of 2 (23 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Made,23.0,,,,,,,,,,,,,,,
554,PT08M49.00S,2022-02-11T02:28:25.3Z,4,REGULAR,3pt,Jump Shot,[],1630631,18.084756898817346,93.87254901960785,1610612740,84,92,2022-02-11T02:28:31Z,5550000,-219.0,117.0,1,left,J. Alvarado 24' 3PT  (14 PTS) (C. McCollum 4 AST),"[1630631, 203468]",1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,24.89,Made,14.0,C. McCollum,203468.0,4.0,,,,,,,,,,,,
556,PT08M33.00S,2022-02-11T02:28:40.6Z,4,REGULAR,2pt,Jump Shot,[],1628389,77.7431011826544,48.77450980392157,1610612748,84,94,2022-02-11T02:40:02Z,5570000,-6.0,157.0,1,right,B. Adebayo 15' bank Jump Shot (25 PTS) (G. Vincent 3 AST),"[1628389, 1629216]",1610612748.0,MIA,bank,,,Adebayo,B. Adebayo,,,,,,,15.68,Made,25.0,G. Vincent,1629216.0,3.0,,,,,,,,,,,,
558,PT08M12.00S,2022-02-11T02:29:03.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202685,7.703679369250986,42.40196078431372,1610612740,86,94,2022-02-11T02:40:36Z,5590000,38.0,20.0,1,left,J. Valanciunas turnaround bank Jump Shot (16 PTS) (H. Jones 1 AST),"[202685, 1630529]",1610612740.0,NOP,turnaround bank,,,Valanciunas,J. Valanciunas,,,,,,,4.29,Made,16.0,H. Jones,1630529.0,1.0,,,,,,,,,,,,
560,PT08M12.00S,2022-02-11T02:29:12.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,86,94,2022-02-11T02:29:12Z,5610000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT08M12.00S,2022-02-11T02:31:45.5Z,4,REGULAR,substitution,out,[],203473,,,1610612748,86,94,2022-02-11T02:31:54Z,5620000,,,0,,SUB out: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,
564,PT08M12.00S,2022-02-11T02:31:45.5Z,4,REGULAR,substitution,in,[],200782,,,1610612748,86,94,2022-02-11T02:31:54Z,5630000,,,0,,SUB in: P. Tucker,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,
565,PT07M58.00S,2022-02-11T02:32:18.9Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612748,86,94,2022-02-11T02:32:18Z,5640000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT07M56.00S,2022-02-11T02:32:33.4Z,4,REGULAR,3pt,Jump Shot,[],1629622,81.15965834428384,4.901960784313726,1610612748,86,94,2022-02-11T02:32:40Z,5650000,-225.0,125.0,1,right,MISS M. Strus 25' 3PT,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,25.76,Missed,,,,,,,,,,,,,,,,
567,PT07M52.00S,2022-02-11T02:32:37.4Z,4,REGULAR,rebound,defensive,[],202685,,,1610612740,86,94,2022-02-11T02:32:40Z,5660000,,,0,,J. Valanciunas REBOUND (Off:2 Def:6),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,566.0,8.0,6.0,2.0,,,,
568,PT07M40.00S,2022-02-11T02:32:49.4Z,4,REGULAR,3pt,Jump Shot,[],1630631,32.802233902759525,47.549019607843135,1610612740,89,94,2022-02-11T02:32:59Z,5670000,12.0,256.0,1,left,J. Alvarado 25' 3PT  (17 PTS) (J. Valanciunas 3 AST),"[1630631, 202685]",1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,25.61,Made,17.0,J. Valanciunas,202685.0,3.0,,,,,,,,,,,,
570,PT07M20.00S,2022-02-11T02:33:09.9Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1628389,87.86136662286465,56.372549019607845,1610612748,89,96,2022-02-11T02:41:46Z,5690000,32.0,62.0,1,right,B. Adebayo 6' turnaround Hook (27 PTS) (P. Tucker 2 AST),"[1628389, 200782]",1610612748.0,MIA,turnaround,,,Adebayo,B. Adebayo,,,,,,,6.94,Made,27.0,P. Tucker,200782.0,2.0,,,,,,,,,,,,
572,PT07M00.00S,2022-02-11T02:33:29.2Z,4,REGULAR,3pt,Jump Shot,[],1628984,4.812746386333772,4.166666666666666,1610612740,92,96,2022-02-11T02:33:33Z,5710000,229.0,-7.0,1,left,D. Graham 3PT  (13 PTS) (C. McCollum 5 AST),"[1628984, 203468]",1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,22.93,Made,13.0,C. McCollum,203468.0,5.0,,,,,,,,,,,,
574,PT06M47.00S,2022-02-11T02:33:52.8Z,4,REGULAR,3pt,Jump Shot,[],200768,67.09921156373193,35.294117647058826,1610612748,92,99,2022-02-11T02:42:31Z,5730000,-74.0,257.0,1,right,K. Lowry 26' 3PT pullup (14 PTS) (M. Strus 2 AST),"[200768, 1629622]",1610612748.0,MIA,pullup,,,Lowry,K. Lowry,,,,,,,26.71,Made,14.0,M. Strus,1629622.0,2.0,,,,,,,,,,,,
576,PT06M23.00S,2022-02-11T02:34:16.1Z,4,REGULAR,3pt,Jump Shot,[],1630631,29.25427069645204,18.627450980392158,1610612740,92,99,2022-02-11T02:42:56Z,5750000,157.0,222.0,1,left,MISS J. Alvarado 27' step back 3PT,[1630631],1610612740.0,NOP,step back,,,Alvarado,J. Alvarado,,,,,,,27.23,Missed,,,,,,,,,,,,,,,,
577,PT06M20.00S,2022-02-11T02:34:19.1Z,4,REGULAR,rebound,offensive,[],1630529,,,1610612740,92,99,2022-02-11T02:34:20Z,5760000,,,0,,H. Jones REBOUND (Off:2 Def:0),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,576.0,2.0,0.0,2.0,,,,
578,PT06M13.00S,2022-02-11T02:34:27.0Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203468,26.10052562417871,81.61764705882352,1610612740,92,99,2022-02-11T02:34:33Z,5770000,-158.0,193.0,1,left,MISS C. McCollum 24' 3PT,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,24.93,Missed,,,,,,,,,,,,,,,,
579,PT06M07.00S,2022-02-11T02:34:33.0Z,4,REGULAR,rebound,defensive,[],200768,,,1610612748,92,99,2022-02-11T02:34:33Z,5780000,,,0,,K. Lowry REBOUND (Off:0 Def:9),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,578.0,9.0,9.0,0.0,,,,
580,PT06M03.00S,2022-02-11T02:34:35.8Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],200782,87.59855453350855,4.6568627450980395,1610612748,92,99,2022-02-11T02:43:59Z,5790000,-227.0,64.0,1,right,MISS P. Tucker running 3PT,[200782],1610612748.0,MIA,running,,,Tucker,P. Tucker,,,,,,,23.56,Missed,,,,,,,,,,,,,,,,
581,PT06M00.00S,2022-02-11T02:34:38.8Z,4,REGULAR,rebound,defensive,[],203468,,,1610612740,92,99,2022-02-11T02:34:40Z,5800000,,,0,,C. McCollum REBOUND (Off:1 Def:6),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,580.0,7.0,6.0,1.0,,,,
582,PT05M49.00S,2022-02-11T02:34:50.0Z,4,REGULAR,3pt,Jump Shot,[],1630529,7.046649145860711,2.941176470588235,1610612740,92,99,2022-02-11T02:34:59Z,5810000,235.0,14.0,1,left,MISS H. Jones 3PT,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,23.57,Missed,,,,,,,,,,,,,,,,
583,PT05M48.00S,2022-02-11T02:34:51.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612740,92,99,2022-02-11T02:47:00Z,5820000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,582.0,,,,,,,
584,PT05M48.00S,2022-02-11T02:34:59.9Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612740,92,99,2022-02-11T02:34:59Z,5830000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT05M48.00S,2022-02-11T02:35:02.0Z,4,REGULAR,substitution,out,[],203468,,,1610612740,92,99,2022-02-11T02:35:15Z,5840000,,,0,,SUB out: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,
586,PT05M48.00S,2022-02-11T02:35:02.0Z,4,REGULAR,substitution,out,[],202685,,,1610612740,92,99,2022-02-11T02:35:15Z,5850000,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,
587,PT05M48.00S,2022-02-11T02:35:02.0Z,4,REGULAR,substitution,in,[],1627742,,,1610612740,92,99,2022-02-11T02:35:15Z,5860000,,,0,,SUB in: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,
588,PT05M48.00S,2022-02-11T02:35:02.0Z,4,REGULAR,substitution,in,[],1629637,,,1610612740,92,99,2022-02-11T02:35:15Z,5870000,,,0,,SUB in: J. Hayes,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,
589,PT05M48.00S,2022-02-11T02:35:21.9Z,4,REGULAR,substitution,out,[],1629216,,,1610612740,92,99,2022-02-11T02:35:29Z,5880000,,,0,,SUB out: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,
590,PT05M48.00S,2022-02-11T02:35:21.9Z,4,REGULAR,substitution,out,[],1628389,,,1610612740,92,99,2022-02-11T02:35:29Z,5890000,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,
591,PT05M48.00S,2022-02-11T02:35:21.9Z,4,REGULAR,substitution,in,[],202710,,,1610612740,92,99,2022-02-11T02:35:29Z,5900000,,,0,,SUB in: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,
592,PT05M48.00S,2022-02-11T02:35:21.9Z,4,REGULAR,substitution,in,[],203473,,,1610612740,92,99,2022-02-11T02:35:29Z,5910000,,,0,,SUB in: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,
593,PT05M35.00S,2022-02-11T02:35:37.2Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1628984,19.136005256241788,16.911764705882355,1610612740,92,99,2022-02-11T02:45:46Z,5920000,165.0,127.0,1,left,MISS D. Graham 20' step back Shot - blocked,"[1628984, 1629622]",1610612740.0,NOP,step back,,,Graham,D. Graham,,,,,,,20.88,Missed,,,,,,,,,,,,,Strus,1629622.0,,
594,PT05M35.00S,2022-02-11T02:35:37.2Z,4,REGULAR,block,,[],1629622,,,1610612740,92,99,2022-02-11T02:35:43Z,5930000,,,0,,M. Strus BLOCK (1 BLK),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,
595,PT05M28.00S,2022-02-11T02:35:44.2Z,4,REGULAR,rebound,defensive,[],200768,,,1610612748,92,99,2022-02-11T02:35:44Z,5940000,,,0,,K. Lowry REBOUND (Off:0 Def:10),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,593.0,10.0,10.0,0.0,,,,
596,PT05M20.00S,2022-02-11T02:35:52.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202710,82.86793692509855,39.46078431372549,1610612748,92,101,2022-02-11T02:35:59Z,5950000,-53.0,109.0,1,right,J. Butler 12' step back Jump Shot (23 PTS),[202710],1610612748.0,MIA,step back,,,Butler,J. Butler,,,,,,,12.06,Made,23.0,,,,,,,,,,,,,,,
597,PT05M00.00S,2022-02-11T02:36:11.9Z,4,REGULAR,turnover,lost ball,[],1630529,,,1610612740,92,101,2022-02-11T02:36:16Z,5960000,,,0,,H. Jones lost ball TURNOVER (4 TO),"[1630529, 200768]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,,4.0,,,,,,,,,,,,,,,,,Lowry,200768.0
598,PT05M00.00S,2022-02-11T02:36:11.9Z,4,REGULAR,steal,,[],200768,,,1610612748,92,101,2022-02-11T02:36:13Z,5970000,,,0,,K. Lowry STEAL (3 STL),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,
599,PT04M56.00S,2022-02-11T02:36:15.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",202710,92.85479632063075,54.90196078431373,1610612748,92,101,2022-02-11T02:47:33Z,5980000,25.0,15.0,1,right,MISS J. Butler running Layup,[202710],1610612748.0,MIA,running,,,Butler,J. Butler,,,,,,,2.86,Missed,,,,,,,,,,,,,,,,
600,PT04M54.00S,2022-02-11T02:36:17.6Z,4,REGULAR,rebound,defensive,[],1627742,,,1610612740,92,101,2022-02-11T02:36:17Z,5990000,,,0,,B. Ingram REBOUND (Off:0 Def:1),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,599.0,1.0,1.0,0.0,,,,
601,PT04M50.00S,2022-02-11T02:36:21.7Z,4,REGULAR,3pt,Jump Shot,[],1628984,17.821944809461236,95.09803921568627,1610612740,92,101,2022-02-11T02:48:21Z,6000000,-225.0,115.0,1,left,MISS D. Graham 25' running 3PT,[1628984],1610612740.0,NOP,running,,,Graham,D. Graham,,,,,,,25.31,Missed,,,,,,,,,,,,,,,,
602,PT04M45.00S,2022-02-11T02:36:25.8Z,4,REGULAR,rebound,offensive,[],1627742,,,1610612740,92,101,2022-02-11T02:36:25Z,6010000,,,0,,B. Ingram REBOUND (Off:1 Def:1),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,601.0,2.0,1.0,1.0,,,,
603,PT04M44.00S,2022-02-11T02:36:27.3Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628984,4.155716162943495,94.6078431372549,1610612740,92,101,2022-02-11T02:36:36Z,6020000,-223.0,-13.0,1,left,MISS D. Graham 3PT,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,22.34,Missed,,,,,,,,,,,,,,,,
604,PT04M41.00S,2022-02-11T02:36:30.3Z,4,REGULAR,rebound,defensive,[],200782,,,1610612748,92,101,2022-02-11T02:36:36Z,6030000,,,0,,P. Tucker REBOUND (Off:1 Def:2),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,603.0,3.0,2.0,1.0,,,,
605,PT04M20.00S,2022-02-11T02:36:51.4Z,4,REGULAR,2pt,Jump Shot,[],202710,92.46057818659659,69.85294117647058,1610612748,92,101,2022-02-11T02:48:55Z,6040000,99.0,18.0,1,right,MISS J. Butler 10' turnaround Shot,[202710],1610612748.0,MIA,turnaround,,,Butler,J. Butler,,,,,,,10.1,Missed,,,,,,,,,,,,,,,,
606,PT04M15.00S,2022-02-11T02:36:56.4Z,4,REGULAR,rebound,defensive,[],1630529,,,1610612740,92,101,2022-02-11T02:36:58Z,6050000,,,0,,H. Jones REBOUND (Off:2 Def:1),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,605.0,3.0,1.0,2.0,,,,
607,PT04M10.00S,2022-02-11T02:37:04.7Z,4,REGULAR,foul,personal,['2freethrow'],200768,,,1610612740,92,101,2022-02-11T02:37:12Z,6060000,,,0,,K. Lowry shooting personal FOUL (3 PF) (Hayes 2 FT),"[200768, 1629637]",1610612748.0,MIA,shooting,,,Lowry,K. Lowry,,,,,1830.0,,,,,,,,3.0,0.0,Hayes,1629637.0,,,,,,,,
609,PT04M10.00S,2022-02-11T02:37:32.7Z,4,REGULAR,freethrow,1 of 2,[],1629637,,,1610612740,93,101,2022-02-11T02:37:32Z,6080000,,,0,,J. Hayes Free Throw 1 of 2 (3 PTS),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,Made,3.0,,,,,,,,,,,,,,,
610,PT04M10.00S,2022-02-11T02:37:34.5Z,4,REGULAR,substitution,out,[],1630631,,,1610612740,93,101,2022-02-11T02:37:43Z,6090000,,,0,,SUB out: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,
611,PT04M10.00S,2022-02-11T02:37:34.5Z,4,REGULAR,substitution,out,[],1629622,,,1610612740,93,101,2022-02-11T02:37:43Z,6100000,,,0,,SUB out: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,
612,PT04M10.00S,2022-02-11T02:37:34.5Z,4,REGULAR,substitution,out,[],203473,,,1610612740,93,101,2022-02-11T02:37:43Z,6110000,,,0,,SUB out: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,
613,PT04M10.00S,2022-02-11T02:37:34.5Z,4,REGULAR,substitution,in,[],203468,,,1610612740,93,101,2022-02-11T02:37:43Z,6120000,,,0,,SUB in: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,
614,PT04M10.00S,2022-02-11T02:37:34.5Z,4,REGULAR,substitution,in,[],1629216,,,1610612740,93,101,2022-02-11T02:37:43Z,6130000,,,0,,SUB in: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,
615,PT04M10.00S,2022-02-11T02:37:34.5Z,4,REGULAR,substitution,in,[],1628389,,,1610612740,93,101,2022-02-11T02:37:43Z,6140000,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,
616,PT04M10.00S,2022-02-11T02:37:57.9Z,4,REGULAR,freethrow,2 of 2,[],1629637,,,1610612740,94,101,2022-02-11T02:37:57Z,6150000,,,0,,J. Hayes Free Throw 2 of 2 (4 PTS),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,Made,4.0,,,,,,,,,,,,,,,
617,PT03M49.00S,2022-02-11T02:38:20.0Z,4,REGULAR,3pt,Jump Shot,[],200782,95.3515111695138,96.56862745098039,1610612748,94,104,2022-02-11T02:38:25Z,6160000,233.0,-9.0,1,right,P. Tucker 3PT  (3 PTS) (G. Vincent 4 AST),"[200782, 1629216]",1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,23.3,Made,3.0,G. Vincent,1629216.0,4.0,,,,,,,,,,,,
619,PT03M31.00S,2022-02-11T02:38:42.5Z,4,REGULAR,foul,personal,[],1629216,,,1610612740,94,104,2022-02-11T02:38:47Z,6180000,,,0,,G. Vincent personal FOUL (2 PF),"[1629216, 1629637]",1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,1626301.0,,,,,,,,2.0,0.0,Hayes,1629637.0,,,,,,,,
621,PT03M31.00S,2022-02-11T02:38:47.7Z,4,REGULAR,substitution,out,[],1629637,,,1610612740,94,104,2022-02-11T02:38:52Z,6200000,,,0,,SUB out: J. Hayes,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,
622,PT03M31.00S,2022-02-11T02:38:47.7Z,4,REGULAR,substitution,in,[],202685,,,1610612740,94,104,2022-02-11T02:38:52Z,6210000,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,
623,PT03M31.00S,2022-02-11T02:39:04.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,94,104,2022-02-11T02:39:04Z,6220000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT03M18.00S,2022-02-11T02:42:05.1Z,4,REGULAR,3pt,Jump Shot,[],1628984,3.1044678055190538,95.83333333333334,1610612740,97,104,2022-02-11T02:42:09Z,6230000,-229.0,-23.0,1,left,D. Graham 3PT  (16 PTS) (H. Jones 2 AST),"[1628984, 1630529]",1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,23.04,Made,16.0,H. Jones,1630529.0,2.0,,,,,,,,,,,,
626,PT02M53.00S,2022-02-11T02:42:30.0Z,4,REGULAR,3pt,Jump Shot,[],200782,91.14651773981603,3.1862745098039214,1610612748,97,104,2022-02-11T02:42:34Z,6250000,-234.0,31.0,1,right,MISS P. Tucker 3PT,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,23.61,Missed,,,,,,,,,,,,,,,,
627,PT02M50.00S,2022-02-11T02:42:33.0Z,4,REGULAR,rebound,defensive,[],202685,,,1610612740,97,104,2022-02-11T02:42:34Z,6260000,,,0,,J. Valanciunas REBOUND (Off:2 Def:7),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,626.0,9.0,7.0,2.0,,,,
628,PT02M37.00S,2022-02-11T02:42:46.6Z,4,REGULAR,turnover,bad pass,[],1627742,,,1610612740,97,104,2022-02-11T02:50:59Z,6270000,,,0,,B. Ingram bad pass TURNOVER (3 TO),"[1627742, 200768]",1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,3.0,,,,,,,,,,,,,,,,,Lowry,200768.0
629,PT02M37.00S,2022-02-11T02:42:46.6Z,4,REGULAR,steal,,[],200768,,,1610612748,97,104,2022-02-11T02:42:49Z,6280000,,,0,,K. Lowry STEAL (4 STL),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,
630,PT02M29.00S,2022-02-11T02:42:58.6Z,4,REGULAR,foul,personal,['2freethrow'],203468,,,1610612748,97,104,2022-02-11T02:43:24Z,6290000,,,0,,C. McCollum shooting personal FOUL (3 PF) (Butler 2 FT),"[203468, 202710]",1610612740.0,NOP,shooting,,,McCollum,C. McCollum,,,,,1627962.0,,,,,,,,3.0,0.0,Butler,202710.0,,,,,,,,
632,PT02M29.00S,2022-02-11T02:43:25.6Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],202710,,,1610612748,97,105,2022-02-11T02:43:25Z,6310000,,,0,,J. Butler Free Throw 1 of 2 (24 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,Made,24.0,,,,,,,,,,,,,,,
633,PT02M29.00S,2022-02-11T02:43:43.4Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],202710,,,1610612748,97,106,2022-02-11T02:43:43Z,6320000,,,0,,J. Butler Free Throw 2 of 2 (25 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,Made,25.0,,,,,,,,,,,,,,,
634,PT02M14.00S,2022-02-11T02:44:05.4Z,4,REGULAR,foul,offensive,[],1627742,,,1610612740,97,106,2022-02-11T02:44:26Z,6330000,,,0,,B. Ingram offensive FOUL (5 PF),"[1627742, 200782]",1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,1627962.0,,,,,,,,5.0,0.0,Tucker,200782.0,,,,,,,,
636,PT02M14.00S,2022-02-11T02:44:05.4Z,4,REGULAR,turnover,offensive foul,[],1627742,,,1610612740,97,106,2022-02-11T02:44:05Z,6350000,,,0,,B. Ingram offensive foul TURNOVER (4 TO),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,1627962.0,4.0,,,,,,,,,,,,,,,,,,
