actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,value
351,PT10M27.00S,2022-03-26T22:23:53.5Z,3,REGULAR,3pt,Jump Shot,[],1630563,73.9323258869908,85.04901960784314,1610612759,62,61,2022-03-26T22:23:59Z,3480000,175.0,193.0,1,right,J. Primo 26' 3PT  (10 PTS) (D. Murray 8 AST),"[1630563, 1627749]",1610612759.0,SAS,,,,Primo,J. Primo,,,,,26.03,Made,,,,,,,,,,10.0,,,D. Murray,1627749.0,8.0,,,,
353,PT10M10.00S,2022-03-26T22:24:11.0Z,3,REGULAR,3pt,Jump Shot,[],1628984,28.597240473061763,73.52941176470588,1610612740,62,61,2022-03-26T22:24:22Z,3500000,-118.0,216.0,1,left,MISS D. Graham 24' 3PT,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,24.62,Missed,,,,,,,,,,,,,,,,,,,
354,PT10M10.00S,2022-03-26T22:24:11.0Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612759,62,61,2022-03-26T22:24:22Z,3510000,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,353.0,,,,,,,,,,,,,,,,,,
355,PT10M10.00S,2022-03-26T22:24:16.3Z,3,REGULAR,foul,personal,[],202685,,,1610612759,62,61,2022-03-26T22:24:20Z,3520000,,,0,,J. Valanciunas loose ball personal FOUL (3 PF),"[202685, 1627751]",1610612740.0,NOP,loose ball,,,Valanciunas,J. Valanciunas,,,,,,,,,,,202041.0,3.0,0.0,Poeltl,1627751.0,,,,,,,,,,
357,PT09M48.00S,2022-03-26T22:24:46.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627749,94.56307490144546,55.14705882352941,1610612759,62,61,2022-03-26T22:25:00Z,3540000,26.0,-1.0,1,right,MISS D. Murray driving Layup - blocked,"[1627749, 1629637]",1610612759.0,SAS,driving,,,Murray,D. Murray,,,,,2.57,Missed,,,,,,,,,,,Hayes,1629637.0,,,,,,,
358,PT09M48.00S,2022-03-26T22:24:46.6Z,3,REGULAR,block,,[],1629637,,,1610612759,62,61,2022-03-26T22:24:49Z,3550000,,,0,,J. Hayes BLOCK (1 BLK),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT09M45.00S,2022-03-26T22:24:49.6Z,3,REGULAR,rebound,defensive,[],202685,,,1610612740,62,61,2022-03-26T22:25:00Z,3560000,,,0,,J. Valanciunas REBOUND (Off:3 Def:5),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,357.0,8.0,5.0,3.0,,,,,,,,,,,,,,,
360,PT09M34.00S,2022-03-26T22:24:59.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203468,5.995400788436268,53.431372549019606,1610612740,64,61,2022-03-26T22:33:22Z,3570000,-17.0,4.0,1,left,C. McCollum driving Layup (21 PTS) (J. Valanciunas 4 AST),"[203468, 202685]",1610612740.0,NOP,driving,,,McCollum,C. McCollum,,,,,1.76,Made,,,,,,,,,,21.0,,,J. Valanciunas,202685.0,4.0,,,,
362,PT09M24.00S,2022-03-26T22:25:10.2Z,3,REGULAR,3pt,Jump Shot,[],1629640,71.69842312746385,18.627450980392158,1610612759,64,61,2022-03-26T22:25:17Z,3590000,-157.0,214.0,1,right,MISS K. Johnson 26' 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,26.5,Missed,,,,,,,,,,,,,,,,,,,
363,PT09M21.00S,2022-03-26T22:25:13.4Z,3,REGULAR,rebound,offensive,[],1627749,,,1610612759,64,61,2022-03-26T22:25:13Z,3600000,,,0,,D. Murray REBOUND (Off:1 Def:7),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,362.0,8.0,7.0,1.0,,,,,,,,,,,,,,,
364,PT09M20.00S,2022-03-26T22:25:14.9Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1626196,66.96780551905388,58.08823529411765,1610612759,64,64,2022-03-26T22:25:19Z,3610000,40.0,258.0,1,right,J. Richardson 26' 3PT  (16 PTS) (D. Murray 9 AST),"[1626196, 1627749]",1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,26.11,Made,,,,,,,,,,16.0,,,D. Murray,1627749.0,9.0,,,,
366,PT09M05.00S,2022-03-26T22:25:31.8Z,3,REGULAR,foul,personal,['2freethrow'],1627751,,,1610612740,64,64,2022-03-26T22:25:39Z,3630000,,,0,,J. Poeltl shooting personal FOUL (2 PF) (Valanciunas 2 FT),"[1627751, 202685]",1610612759.0,SAS,shooting,,,Poeltl,J. Poeltl,,,,,,,,,,,202056.0,2.0,0.0,Valanciunas,202685.0,,,,,,,,,,
368,PT09M05.00S,2022-03-26T22:25:59.4Z,3,REGULAR,freethrow,1 of 2,[],202685,,,1610612740,64,64,2022-03-26T22:25:59Z,3650000,,,0,,MISS J. Valanciunas Free Throw 1 of 2,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,Missed,,,,,,,,,,,,,,,,,,,
369,PT09M05.00S,2022-03-26T22:25:59.4Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,64,64,2022-03-26T22:25:59Z,3660000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,368.0,,,,,,,,,,,,,,,,,,
370,PT09M05.00S,2022-03-26T22:26:15.1Z,3,REGULAR,freethrow,2 of 2,[],202685,,,1610612740,65,64,2022-03-26T22:26:15Z,3670000,,,0,,J. Valanciunas Free Throw 2 of 2 (12 PTS),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,Made,,,,,,,,,,12.0,,,,,,,,,
371,PT08M55.00S,2022-03-26T22:26:41.5Z,3,REGULAR,foul,personal,['2freethrow'],1630529,,,1610612759,65,64,2022-03-26T22:27:01Z,3680000,,,0,,H. Jones shooting personal FOUL (3 PF) (Johnson 2 FT),"[1630529, 1629640]",1610612740.0,NOP,shooting,,,Jones,H. Jones,,,,,,,,,,,202056.0,3.0,0.0,Johnson,1629640.0,,,,,,,,,,
373,PT08M55.00S,2022-03-26T22:27:02.1Z,3,REGULAR,freethrow,1 of 2,[],1629640,,,1610612759,65,65,2022-03-26T22:27:02Z,3700000,,,0,,K. Johnson Free Throw 1 of 2 (10 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,Made,,,,,,,,,,10.0,,,,,,,,,
374,PT08M55.00S,2022-03-26T22:27:14.9Z,3,REGULAR,freethrow,2 of 2,[],1629640,,,1610612759,65,66,2022-03-26T22:27:14Z,3710000,,,0,,K. Johnson Free Throw 2 of 2 (11 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,Made,,,,,,,,,,11.0,,,,,,,,,
375,PT08M46.00S,2022-03-26T22:27:38.1Z,3,REGULAR,foul,technical,['1freethrow'],1629640,,,1610612740,65,66,2022-03-26T22:27:46Z,3720000,,,0,,K. Johnson defensive-3-second technical FOUL (1 Tech),[1629640],1610612759.0,SAS,defensive-3-second,,,Johnson,K. Johnson,,,,,,,,,,,203591.0,1.0,1.0,,,,,,,,,,,,
376,PT08M46.00S,2022-03-26T22:27:56.5Z,3,REGULAR,freethrow,1 of 1,[],1630529,,,1610612740,65,66,2022-03-26T22:27:56Z,3730000,,,0,,MISS H. Jones technical Free Throw 1 of 1,[1630529],1610612740.0,NOP,technical,,,Jones,H. Jones,,,,,,Missed,,,,,,,,,,,,,,,,,,,
377,PT08M46.00S,2022-03-26T22:27:56.5Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,65,66,2022-03-26T22:27:56Z,3740000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,376.0,,,,,,,,,,,,,,,,,,
378,PT08M40.00S,2022-03-26T22:28:19.9Z,3,REGULAR,2pt,Jump Shot,[],203468,4.418528252299605,68.38235294117648,1610612740,67,66,2022-03-26T22:28:24Z,3750000,-92.0,-11.0,1,left,C. McCollum 9' driving floating Jump Shot (23 PTS) (J. Valanciunas 5 AST),"[203468, 202685]",1610612740.0,NOP,driving floating,,,McCollum,C. McCollum,,,,,9.26,Made,,,,,,,,,,23.0,,,J. Valanciunas,202685.0,5.0,,,,
380,PT08M20.00S,2022-03-26T22:28:39.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,88.91261498028909,48.28431372549019,1610612759,67,68,2022-03-26T22:28:47Z,3770000,-9.0,52.0,1,right,K. Johnson driving Layup (13 PTS) (J. Poeltl 1 AST),"[1629640, 1627751]",1610612759.0,SAS,driving,,,Johnson,K. Johnson,,,,,5.24,Made,,,,,,,,,,13.0,,,J. Poeltl,1627751.0,1.0,,,,
381,PT08M11.00S,2022-03-26T22:28:50.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202685,7.30946123521682,48.529411764705884,1610612740,69,68,2022-03-26T22:28:56Z,3780000,7.0,16.0,1,left,J. Valanciunas cutting finger roll Layup (14 PTS) (C. McCollum 3 AST),"[202685, 203468]",1610612740.0,NOP,cutting finger roll,,,Valanciunas,J. Valanciunas,,,,,1.78,Made,,,,,,,,,,14.0,,,C. McCollum,203468.0,3.0,,,,
383,PT08M11.00S,2022-03-26T22:28:53.6Z,3,REGULAR,foul,personal,['1freethrow'],1627751,,,1610612740,69,68,2022-03-26T22:29:04Z,3800000,,,0,,J. Poeltl shooting personal FOUL (3 PF) (Valanciunas 1 FT),"[1627751, 202685]",1610612759.0,SAS,shooting,,,Poeltl,J. Poeltl,,,,,,,,,,,202056.0,3.0,0.0,Valanciunas,202685.0,,,,,,,,,,
386,PT08M11.00S,2022-03-26T22:29:22.3Z,3,REGULAR,freethrow,1 of 1,[],202685,,,1610612740,70,68,2022-03-26T22:29:22Z,3820000,,,0,,J. Valanciunas Free Throw 1 of 1 (15 PTS),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,Made,,,,,,,,,,15.0,,,,,,,,,
387,PT07M52.00S,2022-03-26T22:29:42.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627751,93.51182654402102,46.81372549019608,1610612759,70,70,2022-03-26T22:29:46Z,3830000,-16.0,8.0,1,right,J. Poeltl Layup (10 PTS),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,1.8,Made,,,,,,,,,,10.0,,,,,,,,,
388,PT07M39.00S,2022-03-26T22:29:55.3Z,3,REGULAR,3pt,Jump Shot,[],1628984,26.62614980289093,12.254901960784313,1610612740,70,70,2022-03-26T22:30:01Z,3840000,189.0,198.0,1,left,MISS D. Graham 27' 3PT,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,27.34,Missed,,,,,,,,,,,,,,,,,,,
389,PT07M35.00S,2022-03-26T22:29:59.3Z,3,REGULAR,rebound,defensive,[],1627749,,,1610612759,70,70,2022-03-26T22:30:01Z,3850000,,,0,,D. Murray REBOUND (Off:1 Def:8),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,388.0,9.0,8.0,1.0,,,,,,,,,,,,,,,
390,PT07M29.00S,2022-03-26T22:30:05.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,88.25558475689881,43.627450980392155,1610612759,70,72,2022-03-26T22:30:15Z,3860000,-32.0,58.0,1,right,K. Johnson 6' Layup (15 PTS) (D. Murray 10 AST),"[1629640, 1627749]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,6.61,Made,,,,,,,,,,15.0,,,D. Murray,1627749.0,10.0,,,,
392,PT07M03.00S,2022-03-26T22:30:30.9Z,3,REGULAR,3pt,Jump Shot,[],202685,29.38567674113009,73.77450980392157,1610612740,73,72,2022-03-26T22:30:36Z,3870000,-119.0,224.0,1,left,J. Valanciunas 25' 3PT  (18 PTS) (D. Graham 2 AST),"[202685, 1628984]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,25.33,Made,,,,,,,,,,18.0,,,D. Graham,1628984.0,2.0,,,,
394,PT06M44.00S,2022-03-26T22:30:50.0Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1627751,88.64980289093299,57.35294117647059,1610612759,73,72,2022-03-26T22:30:55Z,3890000,37.0,54.0,1,right,MISS J. Poeltl 6' Hook,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,6.55,Missed,,,,,,,,,,,,,,,,,,,
395,PT06M42.00S,2022-03-26T22:30:52.0Z,3,REGULAR,rebound,defensive,[],202685,,,1610612740,73,72,2022-03-26T22:30:55Z,3900000,,,0,,J. Valanciunas REBOUND (Off:3 Def:6),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,394.0,9.0,6.0,3.0,,,,,,,,,,,,,,,
396,PT06M34.00S,2022-03-26T22:31:00.4Z,3,REGULAR,3pt,Jump Shot,[],203468,31.61957950065703,56.61764705882353,1610612740,73,72,2022-03-26T22:31:04Z,3910000,-33.0,245.0,1,left,MISS C. McCollum 24' pullup 3PT,[203468],1610612740.0,NOP,pullup,,,McCollum,C. McCollum,,,,,24.69,Missed,,,,,,,,,,,,,,,,,,,
397,PT06M31.00S,2022-03-26T22:31:03.4Z,3,REGULAR,rebound,defensive,[],1627751,,,1610612759,73,72,2022-03-26T22:31:04Z,3920000,,,0,,J. Poeltl REBOUND (Off:4 Def:4),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,396.0,8.0,4.0,4.0,,,,,,,,,,,,,,,
398,PT06M27.00S,2022-03-26T22:31:13.2Z,3,REGULAR,foul,personal,[],203468,,,1610612759,73,72,2022-03-26T22:31:38Z,3930000,,,0,,C. McCollum personal FOUL (2 PF),"[203468, 1626196]",1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,203591.0,2.0,0.0,Richardson,1626196.0,,,,,,,,,,
400,PT06M27.00S,2022-03-26T22:31:23.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,73,72,2022-03-26T22:31:23Z,3950000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT06M22.00S,2022-03-26T22:34:23.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626196,91.14651773981603,46.32352941176471,1610612759,73,72,2022-03-26T22:34:28Z,3960000,-18.0,31.0,1,right,MISS J. Richardson driving Layup - blocked,"[1626196, 1629637]",1610612759.0,SAS,driving,,,Richardson,J. Richardson,,,,,3.58,Missed,,,,,,,,,,,Hayes,1629637.0,,,,,,,
402,PT06M22.00S,2022-03-26T22:34:23.4Z,3,REGULAR,block,,[],1629637,,,1610612759,73,72,2022-03-26T22:34:25Z,3970000,,,0,,J. Hayes BLOCK (2 BLK),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT06M19.00S,2022-03-26T22:34:26.4Z,3,REGULAR,rebound,defensive,[],203468,,,1610612740,73,72,2022-03-26T22:34:28Z,3980000,,,0,,C. McCollum REBOUND (Off:0 Def:3),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,401.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
404,PT06M12.00S,2022-03-26T22:34:33.0Z,3,REGULAR,turnover,bad pass,[],1630529,,,1610612740,73,72,2022-03-26T22:34:37Z,3990000,,,0,,H. Jones bad pass TURNOVER (2 TO),"[1630529, 1626196]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,2.0,Richardson,1626196.0,
405,PT06M12.00S,2022-03-26T22:34:33.0Z,3,REGULAR,steal,,[],1626196,,,1610612759,73,72,2022-03-26T22:34:34Z,4000000,,,0,,J. Richardson STEAL (1 STL),[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT05M54.00S,2022-03-26T22:34:50.5Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1627751,87.72996057818659,42.8921568627451,1610612759,73,74,2022-03-26T22:34:56Z,4010000,-36.0,63.0,1,right,J. Poeltl 7' Hook (12 PTS),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,7.21,Made,,,,,,,,,,12.0,,,,,,,,,
407,PT05M31.00S,2022-03-26T22:35:42.4Z,3,REGULAR,substitution,out,[],202685,,,1610612740,73,74,2022-03-26T22:36:00Z,4020000,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT05M31.00S,2022-03-26T22:35:42.4Z,3,REGULAR,substitution,out,[],1628984,,,1610612740,73,74,2022-03-26T22:36:00Z,4030000,,,0,,SUB out: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT05M31.00S,2022-03-26T22:35:42.4Z,3,REGULAR,substitution,out,[],1627749,,,1610612740,73,74,2022-03-26T22:36:00Z,4050000,,,0,,SUB out: D. Murray,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT05M31.00S,2022-03-26T22:35:42.4Z,3,REGULAR,substitution,in,[],1626195,,,1610612740,73,74,2022-03-26T22:36:00Z,4060000,,,0,,SUB in: W. Hernangomez,[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT05M31.00S,2022-03-26T22:35:42.4Z,3,REGULAR,substitution,in,[],1630631,,,1610612740,73,74,2022-03-26T22:36:00Z,4070000,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT05M31.00S,2022-03-26T22:35:42.4Z,3,REGULAR,substitution,in,[],1628380,,,1610612740,73,74,2022-03-26T22:36:00Z,4080000,,,0,,SUB in: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT05M31.00S,2022-03-26T22:35:42.4Z,3,REGULAR,substitution,out,[],1627751,,,1610612740,73,74,2022-03-26T22:37:48Z,4090000,,,0,,SUB out: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT05M31.00S,2022-03-26T22:35:42.4Z,3,REGULAR,substitution,in,[],1630200,,,1610612740,73,74,2022-03-26T22:37:48Z,4095000,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT05M18.00S,2022-03-26T22:36:10.1Z,3,REGULAR,jumpball,recovered,[],1630631,,,1610612740,73,74,2022-03-26T22:36:10Z,4100000,,,0,,Jump Ball J. Hayes vs. J. Primo: Tip to J. Alvarado,"[1630631, 1629637, 1630563]",1610612740.0,NOP,heldball,J. Alvarado,1630631.0,Alvarado,J. Alvarado,Hayes,1629637.0,Primo,1630563.0,,,,,,,,,,,,,,,,,,,,,
418,PT05M17.00S,2022-03-26T22:36:11.7Z,3,REGULAR,3pt,Jump Shot,[],203468,25.969119579500656,82.35294117647058,1610612740,76,74,2022-03-26T22:36:19Z,4130000,-162.0,192.0,1,left,C. McCollum 25' 3PT  (26 PTS) (J. Alvarado 4 AST),"[203468, 1630631]",1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,25.08,Made,,,,,,,,,,26.0,,,J. Alvarado,1630631.0,4.0,,,,
420,PT05M09.00S,2022-03-26T22:36:21.6Z,3,REGULAR,turnover,out-of-bounds,[],1629640,,,1610612759,76,74,2022-03-26T22:36:54Z,4150000,,,0,,K. Johnson lost ball out-of-bounds TURNOVER (1 TO),[1629640],1610612759.0,SAS,lost ball,,,Johnson,K. Johnson,,,,,,,,,,,202041.0,,,,,,,,,,,1.0,,,
421,PT05M09.00S,2022-03-26T22:36:31.4Z,3,REGULAR,substitution,out,[],1630563,,,1610612740,76,74,2022-03-26T22:36:34Z,4160000,,,0,,SUB out: J. Primo,[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT05M09.00S,2022-03-26T22:36:31.4Z,3,REGULAR,substitution,in,[],1628966,,,1610612740,76,74,2022-03-26T22:36:34Z,4170000,,,0,,SUB in: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT05M08.00S,2022-03-26T22:36:39.1Z,3,REGULAR,turnover,out-of-bounds,[],1626195,,,1610612740,76,74,2022-03-26T22:41:53Z,4175000,,,0,,W. Hernangomez bad pass out-of-bounds TURNOVER (1 TO),[1626195],1610612740.0,NOP,bad pass,,,Hernangomez,W. Hernangomez,,,,,,,,,,,202056.0,,,,,,,,,,,1.0,,,
425,PT04M49.00S,2022-03-26T22:37:22.5Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1630200,92.46057818659659,10.294117647058822,1610612759,76,76,2022-03-26T22:41:53Z,4200000,-199.0,18.0,1,right,T. Jones 19' Jump Shot (5 PTS) (J. Richardson 1 AST),"[1630200, 1626196]",1610612759.0,SAS,,,,Jones,T. Jones,,,,,19.94,Made,,,,,,,,,,5.0,,,J. Richardson,1626196.0,1.0,,,,
427,PT04M40.00S,2022-03-26T22:37:32.3Z,3,REGULAR,3pt,Jump Shot,[],203468,31.750985545335087,31.127450980392158,1610612740,76,76,2022-03-26T22:38:30Z,4220000,94.0,246.0,1,left,MISS C. McCollum 26' 3PT,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,26.35,Missed,,,,,,,,,,,,,,,,,,,
428,PT04M40.00S,2022-03-26T22:37:32.3Z,3,REGULAR,rebound,defensive,[],1629640,,,1610612759,76,76,2022-03-26T22:38:30Z,4230000,,,0,,K. Johnson REBOUND (Off:2 Def:3),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,427.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
429,PT04M31.00S,2022-03-26T22:37:42.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,94.03745072273325,53.431372549019606,1610612759,76,78,2022-03-26T22:38:33Z,4240000,17.0,4.0,1,right,K. Johnson Layup (17 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,1.76,Made,,,,,,,,,,17.0,,,,,,,,,
432,PT04M18.00S,2022-03-26T22:37:56.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626195,6.783837056504599,34.31372549019608,1610612740,76,78,2022-03-26T22:42:27Z,4250000,78.0,11.0,1,left,MISS W. Hernangomez 7' Layup,[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,7.92,Missed,,,,,,,,,,,,,,,,,,,
433,PT04M18.00S,2022-03-26T22:37:56.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612740,76,78,2022-03-26T22:46:39Z,4260000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,432.0,,,,,,,,,,,,,,,,,,
434,PT04M17.00S,2022-03-26T22:38:03.9Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612740,76,78,2022-03-26T22:46:39Z,4270000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT04M17.00S,2022-03-26T22:38:38.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,76,78,2022-03-26T22:46:39Z,4280000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT04M17.00S,2022-03-26T22:38:56.4Z,3,REGULAR,instantreplay,challenge,[],0,,,1610612740,76,78,2022-03-26T22:46:39Z,4290000,,,0,,,[],1610612740.0,NOP,overturned,,,,,,,,,,,,,,,202041.0,,,,,,,,,,,,,,
437,PT04M17.00S,2022-03-26T22:41:01.9Z,3,REGULAR,substitution,out,[],1630529,,,1610612740,76,78,2022-03-26T22:46:39Z,4300000,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT04M17.00S,2022-03-26T22:41:01.9Z,3,REGULAR,substitution,out,[],1629637,,,1610612740,76,78,2022-03-26T22:46:39Z,4310000,,,0,,SUB out: J. Hayes,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT04M17.00S,2022-03-26T22:41:01.9Z,3,REGULAR,substitution,in,[],1630530,,,1610612740,76,78,2022-03-26T22:46:39Z,4320000,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT04M17.00S,2022-03-26T22:41:01.9Z,3,REGULAR,substitution,in,[],1626204,,,1610612740,76,78,2022-03-26T22:46:39Z,4330000,,,0,,SUB in: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT04M06.00S,2022-03-26T22:41:35.9Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630631,27.151773981603156,79.65686274509804,1610612740,76,78,2022-03-26T22:46:39Z,4340000,-148.0,203.0,1,left,MISS J. Alvarado 25' 3PT,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,25.12,Missed,,,,,,,,,,,,,,,,,,,
442,PT04M02.00S,2022-03-26T22:41:39.3Z,3,REGULAR,rebound,defensive,[],1628380,,,1610612759,76,78,2022-03-26T22:41:39Z,4350000,,,0,,Z. Collins REBOUND (Off:1 Def:2),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,441.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
443,PT03M52.00S,2022-03-26T22:41:48.8Z,3,REGULAR,2pt,Jump Shot,[],1630200,74.06373193166885,50.245098039215684,1610612759,76,78,2022-03-26T22:48:29Z,4360000,1.0,191.0,1,right,MISS T. Jones 19' pullup Shot,[1630200],1610612759.0,SAS,pullup,,,Jones,T. Jones,,,,,19.13,Missed,,,,,,,,,,,,,,,,,,,
444,PT03M50.00S,2022-03-26T22:41:50.8Z,3,REGULAR,rebound,defensive,[],203468,,,1610612740,76,78,2022-03-26T22:42:04Z,4370000,,,0,,C. McCollum REBOUND (Off:0 Def:4),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,443.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
446,PT03M44.00S,2022-03-26T22:41:58.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630631,12.959921156373195,48.28431372549019,1610612740,78,78,2022-03-26T22:42:12Z,4380000,9.0,69.0,1,left,J. Alvarado 6' driving floating Jump Shot (12 PTS),[1630631],1610612740.0,NOP,driving floating,,,Alvarado,J. Alvarado,,,,,6.98,Made,,,,,,,,,,12.0,,,,,,,,,
