actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
542,PT00M00.50S,2021-11-25T02:53:19.4Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",202722,,,1610612740,94,73,2021-11-25T02:56:30Z,5205000,,,0,,D. Bertans shooting personal FOUL (3 PF) (Hart 1 FT),"[202722, 1628404]",1610612764.0,WAS,shooting,,,Bertans,D. Bertans,,,,,,,,,,,203592.0,3.0,0.0,Hart,1628404.0,,,,,,,,,,
545,PT00M00.50S,2021-11-25T02:56:55.8Z,3,REGULAR,freethrow,1 of 1,[],1628404,,,1610612740,95,73,2021-11-25T02:57:44Z,5223750,,,0,,J. Hart Free Throw 1 of 1 (16 PTS),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,Made,16.0,,,,,,,,,,,,,,,,,,
544,PT00M00.00S,2021-11-25T02:53:40.4Z,3,REGULAR,instantreplay,request,[],0,,,1610612764,95,73,2021-11-25T02:57:44Z,5240000,,,0,,,[],,,stands,,,,,,,,,,,,,,,2715.0,,,,,,,,,,,,,,End Period - Good Basket
546,PT00M00.00S,2021-11-25T02:57:06.7Z,3,REGULAR,period,end,[],0,,,1610612764,95,73,2021-11-25T02:57:06Z,5260000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT12M00.00S,2021-11-25T02:59:11.1Z,4,REGULAR,substitution,out,['startperiod'],1630184,,,1610612764,95,73,2021-11-25T02:59:27Z,5270000,,,0,,SUB out: K. Lewis Jr.,[1630184],1610612740.0,NOP,,,,Lewis Jr.,K. Lewis Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT12M00.00S,2021-11-25T02:59:11.1Z,4,REGULAR,substitution,out,['startperiod'],202066,,,1610612764,95,73,2021-11-25T02:59:27Z,5280000,,,0,,SUB out: G. Temple,[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT12M00.00S,2021-11-25T02:59:11.1Z,4,REGULAR,substitution,out,['startperiod'],203078,,,1610612764,95,73,2021-11-25T02:59:27Z,5290000,,,0,,SUB out: B. Beal,[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT12M00.00S,2021-11-25T02:59:11.1Z,4,REGULAR,substitution,out,['startperiod'],203526,,,1610612764,95,73,2021-11-25T02:59:27Z,5300000,,,0,,SUB out: R. Neto,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT12M00.00S,2021-11-25T02:59:11.1Z,4,REGULAR,substitution,in,['startperiod'],1627742,,,1610612764,95,73,2021-11-25T02:59:27Z,5310000,,,0,,SUB in: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT12M00.00S,2021-11-25T02:59:11.1Z,4,REGULAR,substitution,in,['startperiod'],203107,,,1610612764,95,73,2021-11-25T02:59:27Z,5320000,,,0,,SUB in: T. Satoransky,[203107],1610612740.0,NOP,,,,Satoransky,T. Satoransky,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT12M00.00S,2021-11-25T02:59:11.1Z,4,REGULAR,substitution,in,['startperiod'],1628988,,,1610612764,95,73,2021-11-25T02:59:27Z,5330000,,,0,,SUB in: A. Holiday,[1628988],1610612764.0,WAS,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT12M00.00S,2021-11-25T02:59:11.1Z,4,REGULAR,substitution,in,['startperiod'],203915,,,1610612764,95,73,2021-11-25T02:59:27Z,5340000,,,0,,SUB in: S. Dinwiddie,[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT12M00.00S,2021-11-25T02:59:42.9Z,4,REGULAR,period,start,[],0,,,1610612740,95,73,2021-11-25T02:59:42Z,5350000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT11M47.00S,2021-11-25T02:59:55.5Z,4,REGULAR,2pt,Jump Shot,[],1627742,21.632720105124836,32.59803921568628,1610612740,95,73,2021-11-25T03:03:03Z,5360000,87.0,151.0,1,left,MISS B. Ingram 17' pullup Shot,[1627742],1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,17.41,Missed,,,,,,,,,,,,,,,,,,,
557,PT11M45.00S,2021-11-25T02:59:57.5Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612764,95,73,2021-11-25T03:00:18Z,5370000,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,556.0,,,,,,,,,
558,PT11M45.00S,2021-11-25T03:00:03.9Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612764,95,73,2021-11-25T03:00:03Z,5380000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT11M33.00S,2021-11-25T03:00:36.0Z,4,REGULAR,3pt,Jump Shot,[],202722,75.1149802890933,85.7843137254902,1610612764,95,73,2021-11-25T03:00:51Z,5390000,179.0,181.0,1,right,MISS D. Bertans 25' 3PT,[202722],1610612764.0,WAS,,,,Bertans,D. Bertans,,,,,25.48,Missed,,,,,,,,,,,,,,,,,,,
560,PT11M29.00S,2021-11-25T03:00:40.0Z,4,REGULAR,rebound,offensive,[],1626149,,,1610612764,95,73,2021-11-25T03:00:51Z,5400000,,,0,,M. Harrell REBOUND (Off:6 Def:3),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,559.0,9.0,3.0,6.0,,,,,,
561,PT11M22.00S,2021-11-25T03:00:46.3Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203915,69.85873850197109,75.24509803921569,1610612764,95,73,2021-11-25T03:05:01Z,5410000,126.0,231.0,1,right,MISS S. Dinwiddie 26' 3PT,[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,26.3,Missed,,,,,,,,,,,,,,,,,,,
562,PT11M22.00S,2021-11-25T03:00:46.3Z,4,REGULAR,rebound,defensive,[],1628404,,,1610612740,95,73,2021-11-25T03:00:55Z,5420000,,,0,,J. Hart REBOUND (Off:0 Def:6),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,,,,561.0,6.0,6.0,0.0,,,,,,
563,PT10M59.00S,2021-11-25T03:01:12.7Z,4,REGULAR,foul,personal,['2freethrow'],203915,,,1610612740,95,73,2021-11-25T03:01:18Z,5430000,,,0,,S. Dinwiddie shooting personal FOUL (2 PF) (Ingram 2 FT),"[203915, 1627742]",1610612764.0,WAS,shooting,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,203592.0,2.0,0.0,Ingram,1627742.0,,,,,,,,,,
565,PT10M59.00S,2021-11-25T03:01:39.8Z,4,REGULAR,freethrow,1 of 2,[],1627742,,,1610612740,96,73,2021-11-25T03:01:39Z,5450000,,,0,,B. Ingram Free Throw 1 of 2 (23 PTS),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,Made,23.0,,,,,,,,,,,,,,,,,,
567,PT10M59.00S,2021-11-25T03:01:55.2Z,4,REGULAR,freethrow,2 of 2,[],1627742,,,1610612740,97,73,2021-11-25T03:01:55Z,5460000,,,0,,B. Ingram Free Throw 2 of 2 (24 PTS),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,Made,24.0,,,,,,,,,,,,,,,,,,
568,PT10M34.00S,2021-11-25T03:02:25.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,93.24901445466492,44.85294117647059,1610612764,97,73,2021-11-25T03:02:31Z,5470000,-26.0,11.0,1,right,MISS D. Avdija Layup,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,2.8,Missed,,,,,,,,,,,,,,,,,,,
569,PT10M32.00S,2021-11-25T03:02:27.0Z,4,REGULAR,rebound,defensive,[],1628404,,,1610612740,97,73,2021-11-25T03:02:31Z,5480000,,,0,,J. Hart REBOUND (Off:0 Def:7),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,,,,568.0,7.0,7.0,0.0,,,,,,
570,PT10M26.00S,2021-11-25T03:02:33.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629638,20.18725361366623,46.568627450980394,1610612740,97,73,2021-11-25T03:02:44Z,5490000,17.0,137.0,1,left,MISS N. Alexander-Walker 13' step back Shot,[1629638],1610612740.0,NOP,step back,,,Alexander-Walker,N. Alexander-Walker,,,,,13.84,Missed,,,,,,,,,,,,,,,,,,,
571,PT10M20.00S,2021-11-25T03:02:39.5Z,4,REGULAR,rebound,defensive,[],203915,,,1610612764,97,73,2021-11-25T03:02:44Z,5500000,,,0,,S. Dinwiddie REBOUND (Off:1 Def:7),[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,570.0,8.0,7.0,1.0,,,,,,
572,PT10M17.00S,2021-11-25T03:02:43.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628988,92.85479632063075,45.83333333333333,1610612764,97,75,2021-11-25T03:07:17Z,5510000,-21.0,15.0,1,right,A. Holiday driving Layup (2 PTS),[1628988],1610612764.0,WAS,driving,,,Holiday,A. Holiday,,,,,2.55,Made,2.0,,,,,,,,,,,,,,,,,,
573,PT09M56.00S,2021-11-25T03:03:02.8Z,4,REGULAR,2pt,Jump Shot,[],1627742,21.23850197109067,47.794117647058826,1610612740,97,75,2021-11-25T03:07:41Z,5520000,11.0,147.0,1,left,MISS B. Ingram 14' pullup Shot,[1627742],1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,14.75,Missed,,,,,,,,,,,,,,,,,,,
574,PT09M56.00S,2021-11-25T03:03:02.8Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612764,97,75,2021-11-25T03:03:20Z,5530000,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,573.0,,,,,,,,,
575,PT09M56.00S,2021-11-25T03:03:11.7Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612764,97,75,2021-11-25T03:03:11Z,5540000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT09M52.00S,2021-11-25T03:03:24.1Z,4,REGULAR,foul,personal,[],203107,,,1610612764,97,75,2021-11-25T03:03:31Z,5550000,,,0,,T. Satoransky personal FOUL (2 PF),"[203107, 1628988]",1610612740.0,NOP,,,,Satoransky,T. Satoransky,,,,,,,,,,,2715.0,2.0,0.0,Holiday,1628988.0,,,,,,,,,,
578,PT09M40.00S,2021-11-25T03:03:47.3Z,4,REGULAR,turnover,bad pass,[],1628988,,,1610612764,97,75,2021-11-25T03:03:51Z,5570000,,,0,,A. Holiday bad pass TURNOVER (2 TO),"[1628988, 1629638]",1610612764.0,WAS,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,2.0,Alexander-Walker,1629638.0,
579,PT09M40.00S,2021-11-25T03:03:47.3Z,4,REGULAR,steal,,[],1629638,,,1610612740,97,75,2021-11-25T03:03:49Z,5580000,,,0,,N. Alexander-Walker STEAL (1 STL),[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT09M27.00S,2021-11-25T03:04:01.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629638,32.57637976346912,38.02466299019608,1610612740,100,75,2021-11-25T03:04:08Z,5590000,60.0,254.0,1,left,N. Alexander-Walker 26' 3PT  (9 PTS) (T. Satoransky 4 AST),"[1629638, 203107]",1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,26.07,Made,9.0,T. Satoransky,203107.0,4.0,,,,,,,,,,,,,,,
582,PT09M13.00S,2021-11-25T03:04:14.3Z,4,REGULAR,2pt,Jump Shot,[],1628988,91.67214191852825,73.2843137254902,1610612764,100,75,2021-11-25T03:04:20Z,5610000,116.0,26.0,1,right,MISS A. Holiday 11' pullup Shot,[1628988],1610612764.0,WAS,pullup,,,Holiday,A. Holiday,,,,,11.92,Missed,,,,,,,,,,,,,,,,,,,
583,PT09M09.00S,2021-11-25T03:04:18.3Z,4,REGULAR,rebound,defensive,[],1626195,,,1610612740,100,75,2021-11-25T03:04:20Z,5620000,,,0,,W. Hernangomez REBOUND (Off:1 Def:3),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,,582.0,4.0,3.0,1.0,,,,,,
584,PT09M00.00S,2021-11-25T03:04:27.2Z,4,REGULAR,3pt,Jump Shot,[],1626195,26.412614980289096,15.21905637254902,1610612740,103,75,2021-11-25T03:04:35Z,5630000,174.0,196.0,1,left,W. Hernangomez 26' 3PT  (11 PTS) (B. Ingram 3 AST),"[1626195, 1627742]",1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,26.19,Made,11.0,B. Ingram,1627742.0,3.0,,,,,,,,,,,,,,,
586,PT08M59.00S,2021-11-25T03:04:43.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,103,75,2021-11-25T03:04:43Z,5650000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT08M47.00S,2021-11-25T03:07:38.5Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1626149,94.03745072273325,49.50980392156863,1610612764,103,77,2021-11-25T03:10:06Z,5660000,-2.0,4.0,1,right,M. Harrell DUNK (8 PTS) (S. Dinwiddie 9 AST),"[1626149, 203915]",1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,0.43,Made,8.0,S. Dinwiddie,203915.0,9.0,,,,,,,,,,,,,,,
589,PT08M47.00S,2021-11-25T03:07:48.3Z,4,REGULAR,foul,personal,['1freethrow'],1626195,,,1610612764,103,77,2021-11-25T03:08:00Z,5680000,,,0,,W. Hernangomez shooting personal FOUL (2 PF) (Harrell 1 FT),"[1626195, 1626149]",1610612740.0,NOP,shooting,,,Hernangomez,W. Hernangomez,,,,,,,,,,,2715.0,2.0,0.0,Harrell,1626149.0,,,,,,,,,,
591,PT08M47.00S,2021-11-25T03:08:09.1Z,4,REGULAR,freethrow,1 of 1,[],1626149,,,1610612764,103,78,2021-11-25T03:08:09Z,5700000,,,0,,M. Harrell Free Throw 1 of 1 (9 PTS),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
592,PT08M32.00S,2021-11-25T03:08:27.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203107,5.863994743758213,47.05882352941176,1610612740,105,78,2021-11-25T03:08:35Z,5710000,15.0,3.0,1,left,T. Satoransky driving Layup (2 PTS) (N. Alexander-Walker 5 AST),"[203107, 1629638]",1610612740.0,NOP,driving,,,Satoransky,T. Satoransky,,,,,1.49,Made,2.0,N. Alexander-Walker,1629638.0,5.0,,,,,,,,,,,,,,,
593,PT08M32.00S,2021-11-25T03:08:31.1Z,4,REGULAR,foul,personal,['1freethrow'],202722,,,1610612740,105,78,2021-11-25T03:08:40Z,5720000,,,0,,D. Bertans shooting personal FOUL (4 PF) (Satoransky 1 FT),"[202722, 203107]",1610612764.0,WAS,shooting,,,Bertans,D. Bertans,,,,,,,,,,,203054.0,4.0,0.0,Satoransky,203107.0,,,,,,,,,,
595,PT08M32.00S,2021-11-25T03:08:49.0Z,4,REGULAR,freethrow,1 of 1,[],203107,,,1610612740,106,78,2021-11-25T03:08:49Z,5740000,,,0,,T. Satoransky Free Throw 1 of 1 (3 PTS),[203107],1610612740.0,NOP,,,,Satoransky,T. Satoransky,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
596,PT08M17.00S,2021-11-25T03:09:22.8Z,4,REGULAR,foul,personal,['2freethrow'],1628404,,,1610612764,106,78,2021-11-25T03:09:32Z,5750000,,,0,,J. Hart shooting personal FOUL (3 PF) (Dinwiddie 2 FT),"[1628404, 203915]",1610612740.0,NOP,shooting,,,Hart,J. Hart,,,,,,,,,,,203054.0,3.0,0.0,Dinwiddie,203915.0,,,,,,,,,,
598,PT08M17.00S,2021-11-25T03:09:33.3Z,4,REGULAR,freethrow,1 of 2,[],203915,,,1610612764,106,78,2021-11-25T03:09:33Z,5770000,,,0,,MISS S. Dinwiddie Free Throw 1 of 2,[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,Missed,,,,,,,,,,,,,,,,,,,
599,PT08M17.00S,2021-11-25T03:09:33.3Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612764,106,78,2021-11-25T03:09:33Z,5780000,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,598.0,,,,,,,,,
600,PT08M17.00S,2021-11-25T03:09:47.0Z,4,REGULAR,freethrow,2 of 2,[],203915,,,1610612764,106,79,2021-11-25T03:09:47Z,5790000,,,0,,S. Dinwiddie Free Throw 2 of 2 (11 PTS),[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,Made,11.0,,,,,,,,,,,,,,,,,,
601,PT08M03.00S,2021-11-25T03:10:04.6Z,4,REGULAR,foul,personal,['2freethrow'],1630166,,,1610612740,106,79,2021-11-25T03:10:11Z,5800000,,,0,,D. Avdija shooting personal FOUL (2 PF) (Satoransky 2 FT),"[1630166, 203107]",1610612764.0,WAS,shooting,,,Avdija,D. Avdija,,,,,,,,,,,203054.0,2.0,0.0,Satoransky,203107.0,,,,,,,,,,
603,PT08M03.00S,2021-11-25T03:10:25.9Z,4,REGULAR,freethrow,1 of 2,[],203107,,,1610612740,106,79,2021-11-25T03:10:25Z,5820000,,,0,,MISS T. Satoransky Free Throw 1 of 2,[203107],1610612740.0,NOP,,,,Satoransky,T. Satoransky,,,,,,Missed,,,,,,,,,,,,,,,,,,,
604,PT08M03.00S,2021-11-25T03:10:25.9Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,106,79,2021-11-25T03:10:25Z,5830000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,603.0,,,,,,,,,
605,PT08M03.00S,2021-11-25T03:10:26.9Z,4,REGULAR,substitution,out,[],203915,,,1610612740,106,79,2021-11-25T03:10:33Z,5840000,,,0,,SUB out: S. Dinwiddie,[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT08M03.00S,2021-11-25T03:10:26.9Z,4,REGULAR,substitution,in,[],1630557,,,1610612740,106,79,2021-11-25T03:10:33Z,5850000,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT08M03.00S,2021-11-25T03:10:41.0Z,4,REGULAR,freethrow,2 of 2,[],203107,,,1610612740,107,79,2021-11-25T03:10:41Z,5860000,,,0,,T. Satoransky Free Throw 2 of 2 (4 PTS),[203107],1610612740.0,NOP,,,,Satoransky,T. Satoransky,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
608,PT07M50.00S,2021-11-25T03:10:54.9Z,4,REGULAR,3pt,Jump Shot,[],1630166,67.09921156373193,52.94117647058824,1610612764,107,79,2021-11-25T03:11:14Z,5870000,15.0,257.0,1,right,MISS D. Avdija 25' 3PT,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,25.72,Missed,,,,,,,,,,,,,,,,,,,
609,PT07M46.00S,2021-11-25T03:10:58.9Z,4,REGULAR,rebound,defensive,[],1629638,,,1610612740,107,79,2021-11-25T03:11:14Z,5880000,,,0,,N. Alexander-Walker REBOUND (Off:0 Def:6),[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,608.0,6.0,6.0,0.0,,,,,,
610,PT07M35.00S,2021-11-25T03:11:09.0Z,4,REGULAR,3pt,Jump Shot,[],1629638,21.369908015768726,7.598039215686274,1610612740,110,79,2021-11-25T03:11:18Z,5890000,212.0,148.0,1,left,N. Alexander-Walker 25' 3PT  (12 PTS) (W. Hernangomez 3 AST),"[1629638, 1626195]",1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,25.88,Made,12.0,W. Hernangomez,1626195.0,3.0,,,,,,,,,,,,,,,
612,PT07M22.00S,2021-11-25T03:11:22.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202722,91.67214191852825,52.20588235294118,1610612764,110,79,2021-11-25T03:11:27Z,5910000,11.0,26.0,1,right,MISS D. Bertans driving Layup,[202722],1610612764.0,WAS,driving,,,Bertans,D. Bertans,,,,,2.8,Missed,,,,,,,,,,,,,,,,,,,
613,PT07M21.00S,2021-11-25T03:11:23.2Z,4,REGULAR,rebound,defensive,[],1626195,,,1610612740,110,79,2021-11-25T03:11:27Z,5920000,,,0,,W. Hernangomez REBOUND (Off:1 Def:4),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,,612.0,5.0,4.0,1.0,,,,,,
614,PT06M58.00S,2021-11-25T03:11:50.9Z,4,REGULAR,turnover,out-of-bounds,[],1626195,,,1610612740,110,79,2021-11-25T03:11:58Z,5930000,,,0,,W. Hernangomez lost ball out-of-bounds TURNOVER (1 TO),[1626195],1610612740.0,NOP,lost ball,,,Hernangomez,W. Hernangomez,,,,,,,,,,,2715.0,,,,,,,,,,,1.0,,,
615,PT06M43.00S,2021-11-25T03:12:13.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630166,71.61629434954008,20.366115196078432,1610612764,110,82,2021-11-25T03:12:25Z,5940000,-148.0,214.0,1,right,D. Avdija 26' 3PT  (3 PTS) (M. Harrell 2 AST),"[1630166, 1626149]",1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,26.06,Made,3.0,M. Harrell,1626149.0,2.0,,,,,,,,,,,,,,,
617,PT06M27.00S,2021-11-25T03:12:29.3Z,4,REGULAR,turnover,bad pass,[],1629638,,,1610612740,110,82,2021-11-25T03:12:42Z,5960000,,,0,,N. Alexander-Walker bad pass TURNOVER (2 TO),"[1629638, 1630166]",1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,2.0,Avdija,1630166.0,
618,PT06M27.00S,2021-11-25T03:12:29.3Z,4,REGULAR,steal,,[],1630166,,,1610612764,110,82,2021-11-25T03:12:31Z,5970000,,,0,,D. Avdija STEAL (2 STL),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT06M26.00S,2021-11-25T03:12:36.3Z,4,REGULAR,foul,personal,[],1628404,,,1610612764,110,82,2021-11-25T03:15:51Z,5980000,,,0,,J. Hart take personal FOUL (4 PF),"[1628404, 1630166]",1610612740.0,NOP,take,,,Hart,J. Hart,,,,,,,,,,,2715.0,4.0,0.0,Avdija,1630166.0,,,,,,,,,,
621,PT06M26.00S,2021-11-25T03:12:48.5Z,4,REGULAR,substitution,out,[],202722,,,1610612764,110,82,2021-11-25T03:12:52Z,6000000,,,0,,SUB out: D. Bertans,[202722],1610612764.0,WAS,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT06M26.00S,2021-11-25T03:12:48.5Z,4,REGULAR,substitution,in,[],1630264,,,1610612764,110,82,2021-11-25T03:12:52Z,6010000,,,0,,SUB in: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT06M17.00S,2021-11-25T03:13:07.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630264,86.5473061760841,50.245098039215684,1610612764,110,84,2021-11-25T03:13:13Z,6020000,1.0,74.0,1,right,A. Gill 7' Layup (2 PTS) (D. Avdija 1 AST),"[1630264, 1630166]",1610612764.0,WAS,,,,Gill,A. Gill,,,,,7.4,Made,2.0,D. Avdija,1630166.0,1.0,,,,,,,,,,,,,,,
625,PT06M00.00S,2021-11-25T03:13:23.9Z,4,REGULAR,3pt,Jump Shot,[],203107,30.56833114323259,26.47058823529412,1610612740,110,84,2021-11-25T03:13:30Z,6040000,118.0,235.0,1,left,MISS T. Satoransky 26' 3PT,[203107],1610612740.0,NOP,,,,Satoransky,T. Satoransky,,,,,26.26,Missed,,,,,,,,,,,,,,,,,,,
626,PT05M57.00S,2021-11-25T03:13:26.9Z,4,REGULAR,rebound,defensive,[],1630166,,,1610612764,110,84,2021-11-25T03:13:30Z,6050000,,,0,,D. Avdija REBOUND (Off:0 Def:3),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,625.0,3.0,3.0,0.0,,,,,,
627,PT05M53.00S,2021-11-25T03:13:34.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629638,,,1610612764,110,84,2021-11-25T03:13:46Z,6060000,,,0,,N. Alexander-Walker shooting personal FOUL (3 PF) (Harrell 2 FT),"[1629638, 1626149]",1610612740.0,NOP,shooting,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,203592.0,3.0,0.0,Harrell,1626149.0,,,,,,,,,,
629,PT05M53.00S,2021-11-25T03:14:07.1Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1626149,,,1610612764,110,85,2021-11-25T03:14:37Z,6080000,,,0,,M. Harrell Free Throw 1 of 2 (10 PTS),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,Made,10.0,,,,,,,,,,,,,,,,,,
630,PT05M53.00S,2021-11-25T03:14:08.0Z,4,REGULAR,substitution,out,[],1628404,,,1610612764,110,85,2021-11-25T03:14:20Z,6090000,,,0,,SUB out: J. Hart,[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT05M53.00S,2021-11-25T03:14:08.0Z,4,REGULAR,substitution,in,[],1630529,,,1610612764,110,85,2021-11-25T03:14:20Z,6100000,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT05M53.00S,2021-11-25T03:14:07.1Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1626149,,,1610612764,110,85,2021-11-25T03:14:37Z,6110000,,,0,,MISS M. Harrell Free Throw 2 of 2,[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,Missed,,,,,,,,,,,,,,,,,,,
633,PT05M50.00S,2021-11-25T03:14:10.1Z,4,REGULAR,rebound,defensive,[],1626195,,,1610612740,110,85,2021-11-25T03:14:37Z,6120000,,,0,,W. Hernangomez REBOUND (Off:1 Def:5),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,,632.0,6.0,5.0,1.0,,,,,,
