actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
452,PT11M29.00S,2021-10-31T00:48:55.2Z,4,REGULAR,turnover,bad pass,[],201959,,,1610612752,83,88,2021-10-31T00:49:23Z,4450000,,,0,,T. Gibson bad pass TURNOVER (1 TO),"[201959, 1629637]",1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,1.0,Hayes,1629637.0,,,
453,PT11M29.00S,2021-10-31T00:48:55.2Z,4,REGULAR,steal,,[],1629637,,,1610612740,83,88,2021-10-31T00:48:57Z,4460000,,,0,,J. Hayes STEAL (1 STL),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT11M27.00S,2021-10-31T00:49:04.5Z,4,REGULAR,foul,personal,['2freethrow'],1630167,,,1610612740,83,88,2021-10-31T00:49:17Z,4470000,,,0,,O. Toppin shooting personal FOUL (1 PF) (Marshall 2 FT),"[1630167, 1630230]",1610612752.0,NYK,shooting,,,Toppin,O. Toppin,,,,,,,,204058.0,1.0,0.0,Marshall,1630230.0,,,,,,,,,,,,,
456,PT11M27.00S,2021-10-31T00:49:20.9Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630230,,,1610612740,84,88,2021-10-31T00:49:20Z,4490000,,,0,,N. Marshall Free Throw 1 of 2 (3 PTS),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
457,PT11M27.00S,2021-10-31T00:49:38.6Z,4,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630230,,,1610612740,85,88,2021-10-31T00:49:38Z,4500000,,,0,,N. Marshall Free Throw 2 of 2 (4 PTS),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
458,PT11M11.00S,2021-10-31T00:49:54.2Z,4,REGULAR,3pt,Jump Shot,[],201565,72.88107752956637,16.176470588235293,1610612752,85,91,2021-10-31T00:50:00Z,4510000,-169.0,202.0,1,right,D. Rose 26' 3PT  (5 PTS) (A. Burks 1 AST),"[201565, 202692]",1610612752.0,NYK,,,,Rose,D. Rose,,,,,26.37,Made,5.0,,,,,,,A. Burks,202692.0,1.0,,,,,,,,,
460,PT10M41.00S,2021-10-31T00:50:25.7Z,4,REGULAR,2pt,Jump Shot,[],203107,22.683968462549277,68.87254901960785,1610612740,85,91,2021-10-31T00:50:45Z,4530000,-94.0,161.0,1,left,MISS T. Satoransky 18' turnaround Shot,[203107],1610612740.0,NOP,turnaround,,,Satoransky,T. Satoransky,,,,,18.64,Missed,,,,,,,,,,,,,,,,,,,
461,PT10M39.00S,2021-10-31T00:50:42.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612740,85,91,2021-10-31T00:50:42Z,4540000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,460.0,,,,,,,,,,,,
462,PT10M38.00S,2021-10-31T00:50:44.0Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612740,85,91,2021-10-31T00:51:22Z,4550000,,,0,,NOP shot clock Team TURNOVER,[],1610612740.0,NOP,,,,,,,,,,,,,204058.0,,,,,,,,,,,,,,,,,
463,PT10M30.00S,2021-10-31T00:51:03.8Z,4,REGULAR,foul,personal,['2freethrow'],1630530,,,1610612752,85,91,2021-10-31T00:51:11Z,4560000,,,0,,T. Murphy III shooting personal FOUL (3 PF) (Burks 2 FT),"[1630530, 202692]",1610612740.0,NOP,shooting,,,Murphy III,T. Murphy III,,,,,,,,202056.0,3.0,0.0,Burks,202692.0,,,,,,,,,,,,,
465,PT10M30.00S,2021-10-31T00:51:18.7Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],202692,,,1610612752,85,92,2021-10-31T00:51:18Z,4580000,,,0,,A. Burks Free Throw 1 of 2 (9 PTS),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
466,PT10M30.00S,2021-10-31T00:51:33.7Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],202692,,,1610612752,85,93,2021-10-31T00:51:33Z,4590000,,,0,,A. Burks Free Throw 2 of 2 (10 PTS),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,Made,10.0,,,,,,,,,,,,,,,,,,
467,PT10M13.00S,2021-10-31T00:51:54.1Z,4,REGULAR,turnover,bad pass,[],1630184,,,1610612740,85,93,2021-10-31T00:51:59Z,4600000,,,0,,K. Lewis Jr. bad pass TURNOVER (1 TO),"[1630184, 201959]",1610612740.0,NOP,,,,Lewis Jr.,K. Lewis Jr.,,,,,,,,,,,,,,,,,,,,1.0,Gibson,201959.0,,,
468,PT10M13.00S,2021-10-31T00:51:54.1Z,4,REGULAR,steal,,[],201959,,,1610612752,85,93,2021-10-31T00:51:56Z,4610000,,,0,,T. Gibson STEAL (1 STL),[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT10M09.00S,2021-10-31T00:52:01.0Z,4,REGULAR,foul,personal,[],203107,,,1610612752,85,93,2021-10-31T00:52:06Z,4620000,,,0,,T. Satoransky personal FOUL (1 PF),"[203107, 201565]",1610612740.0,NOP,,,,Satoransky,T. Satoransky,,,,,,,,204058.0,1.0,0.0,Rose,201565.0,,,,,,,,,,,,,
471,PT10M09.00S,2021-10-31T00:52:07.1Z,4,REGULAR,substitution,out,[],203107,,,1610612752,85,93,2021-10-31T00:52:10Z,4640000,,,0,,SUB out: T. Satoransky,[203107],1610612740.0,NOP,,,,Satoransky,T. Satoransky,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT10M09.00S,2021-10-31T00:52:07.1Z,4,REGULAR,substitution,in,[],1628984,,,1610612752,85,93,2021-10-31T00:52:10Z,4650000,,,0,,SUB in: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT09M59.00S,2021-10-31T00:52:32.7Z,4,REGULAR,foul,offensive,[],1630193,,,1610612752,85,93,2021-10-31T00:52:39Z,4660000,,,0,,I. Quickley charge offensive FOUL (2 PF),"[1630193, 1630184]",1610612752.0,NYK,charge,,,Quickley,I. Quickley,,,,,,,,204058.0,2.0,0.0,Lewis Jr.,1630184.0,,,,,,,,,,,,,
475,PT09M59.00S,2021-10-31T00:52:32.7Z,4,REGULAR,turnover,offensive foul,[],1630193,,,1610612752,85,93,2021-10-31T00:52:32Z,4680000,,,0,,I. Quickley offensive foul TURNOVER (1 TO),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,204058.0,,,,,,,,,,,,1.0,,,,,
476,PT09M48.00S,2021-10-31T00:52:59.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628984,24.917871222076215,14.215686274509803,1610612740,85,93,2021-10-31T00:53:04Z,4690000,179.0,182.0,1,left,MISS D. Graham 25' 3PT,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,25.5,Missed,,,,,,,,,,,,,,,,,,,
477,PT09M44.00S,2021-10-31T00:53:03.0Z,4,REGULAR,rebound,defensive,[],201565,,,1610612752,85,93,2021-10-31T00:53:04Z,4700000,,,0,,D. Rose REBOUND (Off:0 Def:1),[201565],1610612752.0,NYK,,,,Rose,D. Rose,,,,,,,,,,,,,476.0,,,,1.0,1.0,0.0,,,,,,
478,PT09M35.00S,2021-10-31T00:53:15.5Z,4,REGULAR,foul,personal,['2freethrow'],1629637,,,1610612752,85,93,2021-10-31T00:53:24Z,4710000,,,0,,J. Hayes shooting personal FOUL (2 PF) (Toppin 2 FT),"[1629637, 1630167]",1610612740.0,NOP,shooting,,,Hayes,J. Hayes,,,,,,,,200832.0,2.0,0.0,Toppin,1630167.0,,,,,,,,,,,,,
480,PT09M35.00S,2021-10-31T00:53:39.8Z,4,REGULAR,freethrow,1 of 2,[],1630167,,,1610612752,85,93,2021-10-31T00:53:39Z,4730000,,,0,,MISS O. Toppin Free Throw 1 of 2,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,Missed,,,,,,,,,,,,,,,,,,,
481,PT09M35.00S,2021-10-31T00:53:39.8Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,85,93,2021-10-31T00:53:39Z,4740000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,480.0,,,,,,,,,,,,
482,PT09M35.00S,2021-10-31T00:53:54.2Z,4,REGULAR,freethrow,2 of 2,[],1630167,,,1610612752,85,94,2021-10-31T00:53:54Z,4750000,,,0,,O. Toppin Free Throw 2 of 2 (1 PTS),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
483,PT09M24.00S,2021-10-31T00:54:11.0Z,4,REGULAR,foul,personal,[],1630193,,,1610612740,85,94,2021-10-31T00:54:21Z,4760000,,,0,,I. Quickley personal FOUL (3 PF),"[1630193, 1629637]",1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,204058.0,3.0,0.0,Hayes,1629637.0,,,,,,,,,,,,,
485,PT09M17.00S,2021-10-31T00:54:32.8Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629637,5.863994743758213,52.450980392156865,1610612740,87,94,2021-10-31T00:54:37Z,4780000,-12.0,3.0,1,left,J. Hayes alley-oop DUNK (4 PTS) (K. Lewis Jr. 3 AST),"[1629637, 1630184]",1610612740.0,NOP,alley-oop,,,Hayes,J. Hayes,,,,,1.26,Made,4.0,,,,,,,K. Lewis Jr.,1630184.0,3.0,,,,,,,,,
487,PT08M58.00S,2021-10-31T00:54:52.1Z,4,REGULAR,3pt,Jump Shot,[],202692,66.17936925098554,51.71568627450981,1610612752,87,94,2021-10-31T00:54:57Z,4800000,9.0,265.0,1,right,MISS A. Burks 26' pullup 3PT,[202692],1610612752.0,NYK,pullup,,,Burks,A. Burks,,,,,26.55,Missed,,,,,,,,,,,,,,,,,,,
488,PT08M55.00S,2021-10-31T00:54:55.1Z,4,REGULAR,rebound,defensive,[],1630230,,,1610612740,87,94,2021-10-31T00:54:57Z,4810000,,,0,,N. Marshall REBOUND (Off:0 Def:1),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,487.0,,,,1.0,1.0,0.0,,,,,,
489,PT08M51.00S,2021-10-31T00:55:01.5Z,4,REGULAR,foul,personal,['2freethrow'],201959,,,1610612740,87,94,2021-10-31T00:56:08Z,4820000,,,0,,T. Gibson shooting personal FOUL (4 PF) (Hayes 2 FT),"[201959, 1629637]",1610612752.0,NYK,shooting,,,Gibson,T. Gibson,,,,,,,,202056.0,4.0,0.0,Hayes,1629637.0,,,,,,,,,,,,,
491,PT08M51.00S,2021-10-31T00:55:29.9Z,4,REGULAR,freethrow,1 of 2,[],1629637,,,1610612740,88,94,2021-10-31T00:56:16Z,4840000,,,0,,J. Hayes Free Throw 1 of 2 (5 PTS),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
496,PT08M51.00S,2021-10-31T00:55:29.9Z,4,REGULAR,freethrow,2 of 2,[],1629637,,,1610612740,89,94,2021-10-31T00:56:16Z,4845000,,,0,,J. Hayes Free Throw 2 of 2 (6 PTS),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
492,PT08M51.00S,2021-10-31T00:55:38.0Z,4,REGULAR,substitution,out,[],201565,,,1610612752,89,94,2021-10-31T00:56:16Z,4850000,,,0,,SUB out: D. Rose,[201565],1610612752.0,NYK,,,,Rose,D. Rose,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT08M51.00S,2021-10-31T00:55:38.0Z,4,REGULAR,substitution,in,[],1629628,,,1610612752,89,94,2021-10-31T00:56:16Z,4860000,,,0,,SUB in: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT08M34.00S,2021-10-31T00:56:09.9Z,4,REGULAR,2pt,Jump Shot,[],202692,73.01248357424441,40.19607843137255,1610612752,89,94,2021-10-31T00:56:21Z,4870000,-49.0,201.0,1,right,MISS A. Burks 20' Jump Shot,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,20.71,Missed,,,,,,,,,,,,,,,,,,,
495,PT08M30.00S,2021-10-31T00:56:13.8Z,4,REGULAR,rebound,defensive,[],1630230,,,1610612740,89,94,2021-10-31T00:56:13Z,4880000,,,0,,N. Marshall REBOUND (Off:0 Def:2),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,494.0,,,,2.0,2.0,0.0,,,,,,
497,PT08M20.00S,2021-10-31T00:56:24.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630184,6.521024967148489,53.431372549019606,1610612740,89,94,2021-10-31T00:56:34Z,4890000,-17.0,9.0,1,left,MISS K. Lewis Jr. driving Layup - blocked,"[1630184, 201959]",1610612740.0,NOP,driving,,,Lewis Jr.,K. Lewis Jr.,,,,,1.93,Missed,,,,,,,,,,,,,,,,,Gibson,201959.0,
498,PT08M20.00S,2021-10-31T00:56:24.7Z,4,REGULAR,block,,[],201959,,,1610612740,89,94,2021-10-31T00:56:27Z,4900000,,,0,,T. Gibson BLOCK (1 BLK),[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT08M20.00S,2021-10-31T00:56:24.7Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612740,89,94,2021-10-31T00:56:34Z,4910000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,497.0,,,,,,,,,,,,
500,PT08M20.00S,2021-10-31T00:56:30.7Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612740,89,94,2021-10-31T00:56:30Z,4920000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT08M20.00S,2021-10-31T00:56:31.8Z,4,REGULAR,substitution,out,[],1630193,,,1610612740,89,94,2021-10-31T00:56:45Z,4930000,,,0,,SUB out: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT08M20.00S,2021-10-31T00:56:31.8Z,4,REGULAR,substitution,out,[],202692,,,1610612740,89,94,2021-10-31T00:56:45Z,4940000,,,0,,SUB out: A. Burks,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT08M20.00S,2021-10-31T00:56:31.8Z,4,REGULAR,substitution,out,[],201959,,,1610612740,89,94,2021-10-31T00:56:45Z,4950000,,,0,,SUB out: T. Gibson,[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT08M20.00S,2021-10-31T00:56:31.8Z,4,REGULAR,substitution,in,[],1629011,,,1610612740,89,94,2021-10-31T00:56:45Z,4960000,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT08M20.00S,2021-10-31T00:56:31.8Z,4,REGULAR,substitution,in,[],203095,,,1610612740,89,94,2021-10-31T00:56:45Z,4970000,,,0,,SUB in: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT08M20.00S,2021-10-31T00:56:31.8Z,4,REGULAR,substitution,in,[],202689,,,1610612740,89,94,2021-10-31T00:56:45Z,4980000,,,0,,SUB in: K. Walker,[202689],1610612752.0,NYK,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT08M17.00S,2021-10-31T00:56:56.5Z,4,REGULAR,turnover,bad pass,[],1630184,,,1610612740,89,94,2021-10-31T00:57:04Z,4990000,,,0,,K. Lewis Jr. bad pass TURNOVER (2 TO),"[1630184, 202689]",1610612740.0,NOP,,,,Lewis Jr.,K. Lewis Jr.,,,,,,,,,,,,,,,,,,,,2.0,Walker,202689.0,,,
508,PT08M17.00S,2021-10-31T00:56:56.5Z,4,REGULAR,steal,,[],202689,,,1610612752,89,94,2021-10-31T00:57:51Z,5000000,,,0,,K. Walker STEAL (4 STL),[202689],1610612752.0,NYK,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT08M12.00S,2021-10-31T00:57:00.9Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629628,97.05978975032852,95.58823529411765,1610612752,89,97,2021-10-31T00:57:08Z,5010000,228.0,-25.0,1,right,R. Barrett 3PT  (22 PTS) (O. Toppin 1 AST),"[1629628, 1630167]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,22.93,Made,22.0,,,,,,,O. Toppin,1630167.0,1.0,,,,,,,,,
511,PT07M55.00S,2021-10-31T00:57:21.7Z,4,REGULAR,foul,personal,['2freethrow'],1629011,,,1610612740,89,97,2021-10-31T00:58:06Z,5030000,,,0,,M. Robinson shooting personal FOUL (2 PF) (Murphy III 2 FT),"[1629011, 1630530]",1610612752.0,NYK,shooting,,,Robinson,M. Robinson,,,,,,,,204058.0,2.0,0.0,Murphy III,1630530.0,,,,,,,,,,,,,
513,PT07M55.00S,2021-10-31T00:57:42.7Z,4,REGULAR,freethrow,1 of 2,[],1630530,,,1610612740,90,97,2021-10-31T00:57:42Z,5050000,,,0,,T. Murphy III Free Throw 1 of 2 (6 PTS),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
514,PT07M55.00S,2021-10-31T00:57:43.7Z,4,REGULAR,substitution,out,[],1630230,,,1610612740,90,97,2021-10-31T00:58:02Z,5060000,,,0,,SUB out: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT07M55.00S,2021-10-31T00:57:43.7Z,4,REGULAR,substitution,out,[],1629637,,,1610612740,90,97,2021-10-31T00:58:02Z,5070000,,,0,,SUB out: J. Hayes,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT07M55.00S,2021-10-31T00:57:43.7Z,4,REGULAR,substitution,out,[],1630184,,,1610612740,90,97,2021-10-31T00:58:02Z,5080000,,,0,,SUB out: K. Lewis Jr.,[1630184],1610612740.0,NOP,,,,Lewis Jr.,K. Lewis Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT07M55.00S,2021-10-31T00:57:43.7Z,4,REGULAR,substitution,in,[],1628404,,,1610612740,90,97,2021-10-31T00:58:02Z,5090000,,,0,,SUB in: J. Hart,[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT07M55.00S,2021-10-31T00:57:43.7Z,4,REGULAR,substitution,in,[],202685,,,1610612740,90,97,2021-10-31T00:58:02Z,5100000,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT07M55.00S,2021-10-31T00:57:43.7Z,4,REGULAR,substitution,in,[],1629638,,,1610612740,90,97,2021-10-31T00:58:02Z,5110000,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT07M55.00S,2021-10-31T00:58:08.2Z,4,REGULAR,freethrow,2 of 2,[],1630530,,,1610612740,91,97,2021-10-31T00:58:08Z,5120000,,,0,,T. Murphy III Free Throw 2 of 2 (7 PTS),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
521,PT07M41.00S,2021-10-31T00:58:23.9Z,4,REGULAR,turnover,lost ball,[],1629628,,,1610612752,91,97,2021-10-31T00:58:28Z,5130000,,,0,,R. Barrett lost ball TURNOVER (1 TO),"[1629628, 1628984]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,1.0,Graham,1628984.0,,,
522,PT07M41.00S,2021-10-31T00:58:23.9Z,4,REGULAR,steal,,[],1628984,,,1610612740,91,97,2021-10-31T01:23:49Z,5140000,,,0,,D. Graham STEAL (3 STL),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT07M33.00S,2021-10-31T00:58:36.7Z,4,REGULAR,turnover,out-of-bounds,[],1630530,,,1610612740,91,97,2021-10-31T01:24:57Z,5150000,,,0,,T. Murphy III lost ball out-of-bounds TURNOVER (1 TO),[1630530],1610612740.0,NOP,lost ball,,,Murphy III,T. Murphy III,,,,,,,,202056.0,,,,,,,,,,,,1.0,,,,,
524,PT07M33.00S,2021-10-31T00:58:42.3Z,4,REGULAR,substitution,out,[],1630167,,,1610612752,91,97,2021-10-31T00:58:46Z,5160000,,,0,,SUB out: O. Toppin,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT07M33.00S,2021-10-31T00:58:42.3Z,4,REGULAR,substitution,in,[],203944,,,1610612752,91,97,2021-10-31T00:58:46Z,5170000,,,0,,SUB in: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT07M26.00S,2021-10-31T00:59:08.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630530,,,1610612752,91,97,2021-10-31T00:59:22Z,5180000,,,0,,T. Murphy III personal FOUL (4 PF) (Fournier 2 FT),"[1630530, 203095]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,204058.0,4.0,0.0,Fournier,203095.0,,,,,,,,,,,,,
528,PT07M26.00S,2021-10-31T00:59:27.9Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],203095,,,1610612752,91,98,2021-10-31T00:59:28Z,5200000,,,0,,E. Fournier Free Throw 1 of 2 (15 PTS),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,Made,15.0,,,,,,,,,,,,,,,,,,
529,PT07M26.00S,2021-10-31T00:59:29.0Z,4,REGULAR,substitution,out,[],1630530,,,1610612752,91,98,2021-10-31T00:59:35Z,5210000,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT07M26.00S,2021-10-31T00:59:29.0Z,4,REGULAR,substitution,in,[],1630529,,,1610612752,91,98,2021-10-31T00:59:35Z,5220000,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT07M26.00S,2021-10-31T00:59:46.4Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],203095,,,1610612752,91,99,2021-10-31T00:59:46Z,5230000,,,0,,E. Fournier Free Throw 2 of 2 (16 PTS),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,Made,16.0,,,,,,,,,,,,,,,,,,
532,PT07M19.00S,2021-10-31T01:00:00.4Z,4,REGULAR,3pt,Jump Shot,[],1630529,6.258212877792378,4.6568627450980395,1610612740,91,99,2021-10-31T01:00:09Z,5240000,227.0,6.0,1,left,MISS H. Jones 3PT,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,22.68,Missed,,,,,,,,,,,,,,,,,,,
533,PT07M13.00S,2021-10-31T01:00:06.4Z,4,REGULAR,rebound,offensive,[],202685,,,1610612740,91,99,2021-10-31T01:00:09Z,5250000,,,0,,J. Valanciunas REBOUND (Off:2 Def:8),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,532.0,,,,10.0,8.0,2.0,,,,,,
534,PT07M13.00S,2021-10-31T01:00:05.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202685,5.590000152587891,50.0,1610612740,91,99,2021-10-31T01:00:05Z,5260000,0.0,0.0,1,left,MISS J. Valanciunas tip Layup,[202685],1610612740.0,NOP,tip,,,Valanciunas,J. Valanciunas,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
535,PT07M11.00S,2021-10-31T01:00:07.2Z,4,REGULAR,rebound,offensive,[],202685,,,1610612740,91,99,2021-10-31T01:00:07Z,5270000,,,0,,J. Valanciunas REBOUND (Off:3 Def:8),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,534.0,,,,11.0,8.0,3.0,,,,,,
536,PT07M11.00S,2021-10-31T01:00:07.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202685,5.590000152587891,50.0,1610612740,91,99,2021-10-31T01:00:07Z,5280000,0.0,0.0,1,left,MISS J. Valanciunas tip Layup,[202685],1610612740.0,NOP,tip,,,Valanciunas,J. Valanciunas,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
537,PT07M10.00S,2021-10-31T01:00:08.2Z,4,REGULAR,rebound,defensive,[],1629628,,,1610612752,91,99,2021-10-31T01:00:08Z,5290000,,,0,,R. Barrett REBOUND (Off:0 Def:6),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,536.0,,,,6.0,6.0,0.0,,,,,,
538,PT07M04.00S,2021-10-31T01:00:14.7Z,4,REGULAR,3pt,Jump Shot,[],203095,89.43823915900131,97.05882352941177,1610612752,91,102,2021-10-31T01:00:30Z,5300000,235.0,47.0,1,right,E. Fournier 3PT  (19 PTS) (J. Randle 4 AST),"[203095, 203944]",1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,23.99,Made,19.0,,,,,,,J. Randle,203944.0,4.0,,,,,,,,,
540,PT07M02.00S,2021-10-31T01:00:27.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,91,102,2021-10-31T01:00:27Z,5320000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT06M40.00S,2021-10-31T01:03:32.8Z,4,REGULAR,3pt,Jump Shot,[],1630529,7.835085413929041,95.34313725490196,1610612740,91,102,2021-10-31T01:03:37Z,5330000,-227.0,21.0,1,left,MISS H. Jones 3PT,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,22.77,Missed,,,,,,,,,,,,,,,,,,,
542,PT06M37.00S,2021-10-31T01:03:35.8Z,4,REGULAR,rebound,offensive,[],1629638,,,1610612740,91,102,2021-10-31T01:03:37Z,5340000,,,0,,N. Alexander-Walker REBOUND (Off:3 Def:0),[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,541.0,,,,3.0,0.0,3.0,,,,,,
