actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
287,PT00M43.60S,2021-11-13T02:00:45.2Z,2,REGULAR,3pt,Jump Shot,[],1628984,76.2976346911958,88.23529411764706,1610612740,59,64,2021-11-13T02:00:51Z,2810000,191.0,170.0,1,right,D. Graham 25' 3PT  (8 PTS) (T. Satoransky 3 AST),"[1628984, 203107]",1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,25.6,Made,8.0,T. Satoransky,203107.0,3.0,,,,,,,,
289,PT00M30.00S,2021-11-13T02:01:08.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202066,,,1610612751,59,64,2021-11-13T02:01:33Z,2830000,,,0,,G. Temple shooting personal FOUL (1 PF) (Harden 2 FT),"[202066, 201935]",1610612740.0,NOP,shooting,,,Temple,G. Temple,,,,,1627541.0,1.0,0.0,Harden,201935.0,,,,,,,,,,,,,,,
291,PT00M30.00S,2021-11-13T02:01:37.3Z,2,REGULAR,freethrow,1 of 2,[],201935,,,1610612751,59,65,2021-11-13T02:01:37Z,2850000,,,0,,J. Harden Free Throw 1 of 2 (16 PTS),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,Made,16.0,,,,,,,,,,,
292,PT00M30.00S,2021-11-13T02:01:54.9Z,2,REGULAR,freethrow,2 of 2,[],201935,,,1610612751,59,66,2021-11-13T02:01:54Z,2860000,,,0,,J. Harden Free Throw 2 of 2 (17 PTS),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,Made,17.0,,,,,,,,,,,
293,PT00M10.00S,2021-11-13T02:02:19.1Z,2,REGULAR,3pt,Jump Shot,[],202066,84.31340341655716,96.32352941176471,1610612740,59,66,2021-11-13T02:02:26Z,2870000,232.0,95.0,1,right,MISS G. Temple 25' 3PT,[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,25.03,Missed,,,,,,,,,,,,
294,PT00M06.70S,2021-11-13T02:02:22.4Z,2,REGULAR,rebound,defensive,[],203925,,,1610612751,59,66,2021-11-13T02:02:22Z,2880000,,,0,,J. Harris REBOUND (Off:0 Def:1),[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,293.0,1.0,1.0,0.0,,,,
295,PT00M00.20S,2021-11-13T02:02:29.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],201933,6.1268068331143235,53.18627450980392,1610612751,59,66,2021-11-13T02:02:52Z,2890000,-16.0,5.0,1,left,MISS B. Griffin DUNK - blocked,"[201933, 202685]",1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,,1.67,Missed,,,,,,,,,,,Valanciunas,202685.0
298,PT00M00.20S,2021-11-13T02:02:29.0Z,2,REGULAR,block,,[],202685,,,1610612751,59,66,2021-11-13T02:02:52Z,2895000,,,0,,J. Valanciunas BLOCK (1 BLK),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,
296,PT00M00.20S,2021-11-13T02:02:29.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612751,59,66,2021-11-13T02:02:52Z,2900000,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,295.0,,,,,,,
297,PT00M00.00S,2021-11-13T02:02:51.5Z,2,REGULAR,period,end,[],0,,,1610612751,59,66,2021-11-13T02:02:51Z,2910000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT12M00.00S,2021-11-13T02:17:25.1Z,3,REGULAR,substitution,out,['startperiod'],203107,,,1610612751,59,66,2021-11-13T02:17:51Z,2920000,,,0,,SUB out: T. Satoransky,[203107],1610612740.0,NOP,,,,Satoransky,T. Satoransky,,,,,,,,,,,,,,,,,,,,,,,,
300,PT12M00.00S,2021-11-13T02:17:25.1Z,3,REGULAR,substitution,in,['startperiod'],1629638,,,1610612751,59,66,2021-11-13T02:17:51Z,2930000,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,
301,PT12M00.00S,2021-11-13T02:17:55.2Z,3,REGULAR,period,start,[],0,,,1610612751,59,66,2021-11-13T02:17:55Z,2940000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT11M47.00S,2021-11-13T02:18:07.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,81.8166885676741,58.57843137254902,1610612751,59,66,2021-11-13T02:18:20Z,2950000,43.0,118.0,1,right,MISS K. Durant 12' floating Shot,[201142],1610612751.0,BKN,floating,,,Durant,K. Durant,,,,,,,,,,,12.59,Missed,,,,,,,,,,,,
303,PT11M42.00S,2021-11-13T02:18:12.4Z,3,REGULAR,rebound,defensive,[],202685,,,1610612740,59,66,2021-11-13T02:18:20Z,2960000,,,0,,J. Valanciunas REBOUND (Off:1 Def:5),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,302.0,6.0,5.0,1.0,,,,
304,PT11M30.00S,2021-11-13T02:18:23.7Z,3,REGULAR,2pt,Jump Shot,[],202685,7.30946123521682,15.441176470588236,1610612740,59,66,2021-11-13T02:18:36Z,2970000,173.0,16.0,1,left,MISS J. Valanciunas 17' Jump Shot,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,17.36,Missed,,,,,,,,,,,,
305,PT11M29.00S,2021-11-13T02:18:24.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612740,59,66,2021-11-13T02:18:36Z,2980000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,304.0,,,,,,,
306,PT11M29.00S,2021-11-13T02:18:32.2Z,3,REGULAR,foul,personal,[],203925,,,1610612740,59,66,2021-11-13T02:18:41Z,2990000,,,0,,J. Harris personal FOUL (3 PF),"[203925, 1629638]",1610612751.0,BKN,,,,Harris,J. Harris,,,,,1627963.0,3.0,0.0,Alexander-Walker,1629638.0,,,,,,,,,,,,,,,
308,PT11M20.00S,2021-11-13T02:18:52.0Z,3,REGULAR,turnover,bad pass,[],1628984,,,1610612740,59,66,2021-11-13T02:19:39Z,3010000,,,0,,D. Graham bad pass TURNOVER (3 TO),"[1628984, 1628971]",1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,3.0,,,,,,,,,,,Brown,1628971.0,,
309,PT11M20.00S,2021-11-13T02:18:52.0Z,3,REGULAR,steal,,[],1628971,,,1610612751,59,66,2021-11-13T02:18:56Z,3020000,,,0,,B. Brown STEAL (1 STL),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,
310,PT11M19.00S,2021-11-13T02:18:59.0Z,3,REGULAR,foul,personal,[],202685,,,1610612751,59,66,2021-11-13T02:19:13Z,3030000,,,0,,J. Valanciunas personal FOUL (1 PF),"[202685, 1628971]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,1199.0,1.0,0.0,Brown,1628971.0,,,,,,,,,,,,,,,
312,PT11M07.00S,2021-11-13T02:19:17.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201933,85.10183968462549,40.19607843137255,1610612751,59,66,2021-11-13T02:20:36Z,3050000,-49.0,88.0,1,right,MISS B. Griffin 10' cutting Layup - blocked,"[201933, 1628404]",1610612751.0,BKN,cutting,,,Griffin,B. Griffin,,,,,,,,,,,10.03,Missed,,,,,,,,,,,Hart,1628404.0
316,PT11M07.00S,2021-11-13T02:19:17.8Z,3,REGULAR,block,,[],1628404,,,1610612751,59,66,2021-11-13T02:20:09Z,3055000,,,0,,J. Hart BLOCK (1 BLK),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,
313,PT11M06.00S,2021-11-13T02:19:18.8Z,3,REGULAR,rebound,defensive,[],1628404,,,1610612740,59,66,2021-11-13T02:19:31Z,3060000,,,0,,J. Hart REBOUND (Off:0 Def:5),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,312.0,5.0,5.0,0.0,,,,
329,PT11M05.00S,2021-11-13T02:19:33.6Z,3,REGULAR,foul,personal,[],1628971,,,1610612740,59,66,2021-11-13T02:22:10Z,3065000,,,0,,B. Brown take personal FOUL (1 PF),"[1628971, 1628404]",1610612751.0,BKN,take,,,Brown,B. Brown,,,,,1627541.0,1.0,0.0,Hart,1628404.0,,,,,,,,,,,,,,,
314,PT10M55.00S,2021-11-13T02:19:49.4Z,3,REGULAR,foul,personal,['2freethrow'],201933,,,1610612740,59,66,2021-11-13T02:20:01Z,3070000,,,0,,B. Griffin shooting personal FOUL (1 PF) (Alexander-Walker 2 FT),"[201933, 1629638]",1610612751.0,BKN,shooting,,,Griffin,B. Griffin,,,,,1627963.0,1.0,0.0,Alexander-Walker,1629638.0,,,,,,,,,,,,,,,
317,PT10M55.00S,2021-11-13T02:20:18.7Z,3,REGULAR,freethrow,1 of 2,[],1629638,,,1610612740,60,66,2021-11-13T02:21:48Z,3090000,,,0,,N. Alexander-Walker Free Throw 1 of 2 (6 PTS),[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,Made,6.0,,,,,,,,,,,
318,PT10M55.00S,2021-11-13T02:20:31.4Z,3,REGULAR,freethrow,2 of 2,[],1629638,,,1610612740,60,66,2021-11-13T02:21:48Z,3100000,,,0,,MISS N. Alexander-Walker Free Throw 2 of 2,[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,Missed,,,,,,,,,,,,
319,PT10M52.00S,2021-11-13T02:20:34.0Z,3,REGULAR,rebound,defensive,[],201935,,,1610612751,60,66,2021-11-13T02:20:34Z,3110000,,,0,,J. Harden REBOUND (Off:0 Def:5),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,318.0,5.0,5.0,0.0,,,,
320,PT10M46.00S,2021-11-13T02:20:41.8Z,3,REGULAR,turnover,bad pass,[],201935,,,1610612751,60,66,2021-11-13T02:23:36Z,3120000,,,0,,J. Harden bad pass TURNOVER (4 TO),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,4.0,,,,,,,,,,,,,,
343,PT10M34.00S,2021-11-13T02:20:55.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202685,6.356767411300922,57.35294117647059,1610612740,60,66,2021-11-13T02:26:34Z,3135000,-37.0,7.0,1,left,MISS J. Valanciunas Layup - blocked,"[202685, 201933]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,3.75,Missed,,,,,,,,,,,Griffin,201933.0
344,PT10M34.00S,2021-11-13T02:20:55.4Z,3,REGULAR,block,,[],201933,,,1610612740,60,66,2021-11-13T02:26:34Z,3142500,,,0,,B. Griffin BLOCK (1 BLK),[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,,,,,,,,,,,,,,,
345,PT10M31.00S,2021-11-13T02:20:58.4Z,3,REGULAR,rebound,defensive,[],201142,,,1610612751,60,66,2021-11-13T02:26:34Z,3146250,,,0,,K. Durant REBOUND (Off:0 Def:3),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,343.0,3.0,3.0,0.0,,,,
323,PT10M26.00S,2021-11-13T02:21:09.0Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",201142,90.3580814717477,49.754901960784316,1610612751,60,68,2021-11-13T02:25:30Z,3150000,-1.0,38.0,1,right,K. Durant driving DUNK (15 PTS) (J. Harden 7 AST),"[201142, 201935]",1610612751.0,BKN,driving,,,Durant,K. Durant,,,,,,,,,,,3.81,Made,15.0,J. Harden,201935.0,7.0,,,,,,,,
325,PT10M11.00S,2021-11-13T02:21:23.5Z,3,REGULAR,3pt,Jump Shot,[],1628404,30.56833114323259,70.58823529411765,1610612740,60,68,2021-11-13T02:27:24Z,3170000,-103.0,235.0,1,left,MISS J. Hart 25' pullup 3PT,[1628404],1610612740.0,NOP,pullup,,,Hart,J. Hart,,,,,,,,,,,25.64,Missed,,,,,,,,,,,,
326,PT10M10.00S,2021-11-13T02:21:24.5Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612751,60,68,2021-11-13T02:21:33Z,3180000,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,325.0,,,,,,,
327,PT10M10.00S,2021-11-13T02:21:34.2Z,3,REGULAR,foul,personal,[],202685,,,1610612751,60,68,2021-11-13T02:22:00Z,3190000,,,0,,J. Valanciunas personal FOUL (2 PF),"[202685, 201933]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,1199.0,2.0,0.0,Griffin,201933.0,,,,,,,,,,,,,,,
332,PT09M44.00S,2021-11-13T02:22:10.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,83.39356110381078,56.61764705882353,1610612751,60,68,2021-11-13T02:22:17Z,3210000,33.0,104.0,1,right,MISS J. Harden 10' driving floating Shot,[201935],1610612751.0,BKN,driving floating,,,Harden,J. Harden,,,,,,,,,,,10.88,Missed,,,,,,,,,,,,
333,PT09M40.00S,2021-11-13T02:22:14.5Z,3,REGULAR,rebound,offensive,[],1628971,,,1610612751,60,68,2021-11-13T02:22:14Z,3220000,,,0,,B. Brown REBOUND (Off:2 Def:1),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,332.0,3.0,1.0,2.0,,,,
334,PT09M36.00S,2021-11-13T02:22:18.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],201935,70.51576872536137,21.568627450980394,1610612751,60,71,2021-11-13T02:27:54Z,3230000,-142.0,225.0,1,right,J. Harden 26' 3PT pullup (20 PTS),[201935],1610612751.0,BKN,pullup,,,Harden,J. Harden,,,,,,,,,,,26.59,Made,20.0,,,,,,,,,,,
335,PT09M35.00S,2021-11-13T02:22:26.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,60,71,2021-11-13T02:22:26Z,3240000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT09M20.00S,2021-11-13T02:25:31.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628404,6.258212877792378,54.90196078431373,1610612740,62,71,2021-11-13T02:25:37Z,3250000,-25.0,6.0,1,left,J. Hart driving Layup (9 PTS),[1628404],1610612740.0,NOP,driving,,,Hart,J. Hart,,,,,,,,,,,2.53,Made,9.0,,,,,,,,,,,
337,PT09M06.00S,2021-11-13T02:25:44.5Z,3,REGULAR,3pt,Jump Shot,[],201933,90.22667542706965,95.58823529411765,1610612751,62,71,2021-11-13T02:25:53Z,3260000,228.0,39.0,1,right,MISS B. Griffin 3PT,[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,,23.13,Missed,,,,,,,,,,,,
338,PT09M04.00S,2021-11-13T02:25:46.5Z,3,REGULAR,rebound,offensive,[],1628971,,,1610612751,62,71,2021-11-13T02:25:53Z,3270000,,,0,,B. Brown REBOUND (Off:3 Def:1),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,337.0,4.0,1.0,3.0,,,,
339,PT08M54.00S,2021-11-13T02:25:56.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],201935,66.04796320630749,51.470588235294116,1610612751,62,74,2021-11-13T02:28:47Z,3280000,7.0,267.0,1,right,J. Harden 26' 3PT step back (23 PTS),[201935],1610612751.0,BKN,step back,,,Harden,J. Harden,,,,,,,,,,,26.67,Made,23.0,,,,,,,,,,,
340,PT08M35.00S,2021-11-13T02:26:16.1Z,3,REGULAR,turnover,bad pass,[],1628984,,,1610612740,62,74,2021-11-13T02:30:10Z,3290000,,,0,,D. Graham bad pass TURNOVER (4 TO),"[1628984, 203925]",1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,4.0,,,,,,,,,,,Harris,203925.0,,
341,PT08M35.00S,2021-11-13T02:26:16.1Z,3,REGULAR,steal,,[],203925,,,1610612751,62,74,2021-11-13T02:30:10Z,3300000,,,0,,J. Harris STEAL (2 STL),[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,
342,PT08M34.00S,2021-11-13T02:26:28.2Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628971,91.67214191852825,54.90196078431373,1610612751,62,76,2021-11-13T02:30:53Z,3310000,25.0,26.0,1,right,B. Brown running Layup (2 PTS),[1628971],1610612751.0,BKN,running,,,Brown,B. Brown,,,,,,,,,,,3.56,Made,2.0,,,,,,,,,,,
346,PT08M34.00S,2021-11-13T02:26:34.6Z,3,REGULAR,foul,personal,['1freethrow'],1628984,,,1610612751,62,76,2021-11-13T02:26:51Z,3320000,,,0,,D. Graham shooting personal FOUL (2 PF) (Brown 1 FT),"[1628984, 1628971]",1610612740.0,NOP,shooting,,,Graham,D. Graham,,,,,1199.0,2.0,0.0,Brown,1628971.0,,,,,,,,,,,,,,,
348,PT08M34.00S,2021-11-13T02:26:52.4Z,3,REGULAR,freethrow,1 of 1,"['fastbreak', 'fromturnover']",1628971,,,1610612751,62,77,2021-11-13T02:30:10Z,3340000,,,0,,B. Brown Free Throw 1 of 1 (3 PTS),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,Made,3.0,,,,,,,,,,,
349,PT08M24.00S,2021-11-13T02:27:02.5Z,3,REGULAR,3pt,Jump Shot,[],1629638,28.07161629434954,76.47058823529412,1610612740,65,77,2021-11-13T02:27:16Z,3350000,-132.0,211.0,1,left,N. Alexander-Walker 24' 3PT  (9 PTS) (D. Graham 4 AST),"[1629638, 1628984]",1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,24.94,Made,9.0,D. Graham,1628984.0,4.0,,,,,,,,
351,PT08M15.00S,2021-11-13T02:27:14.4Z,3,REGULAR,turnover,out-of-bounds,[],201935,,,1610612751,65,77,2021-11-13T02:27:27Z,3370000,,,0,,J. Harden lost ball out-of-bounds TURNOVER (5 TO),[201935],1610612751.0,BKN,lost ball,,,Harden,J. Harden,,,,,1199.0,,,,,5.0,,,,,,,,,,,,,,
352,PT08M02.00S,2021-11-13T02:28:02.5Z,3,REGULAR,jumpball,recovered,[],203925,,,1610612740,65,77,2021-11-13T02:28:02Z,3380000,,,0,,Jump Ball B. Brown vs. N. Alexander-Walker: Tip to J. Harris,"[203925, 1628971, 1629638]",1610612751.0,BKN,heldball,J. Harris,203925.0,Harris,J. Harris,Brown,1628971.0,Alexander-Walker,1629638.0,,,,,,,,,,,,,,,,,,,,
355,PT08M02.00S,2021-11-13T02:28:02.5Z,3,REGULAR,turnover,lost ball,[],1629638,,,1610612740,65,77,2021-11-13T02:28:02Z,3410000,,,0,,N. Alexander-Walker lost ball TURNOVER (2 TO),"[1629638, 1628971]",1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,2.0,,,,,,,,,,,Brown,1628971.0,,
356,PT08M02.00S,2021-11-13T02:28:02.5Z,3,REGULAR,steal,,[],1628971,,,1610612751,65,77,2021-11-13T02:28:02Z,3420000,,,0,,B. Brown STEAL (2 STL),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,
357,PT07M50.00S,2021-11-13T02:28:15.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201933,92.06636005256242,55.88235294117647,1610612751,65,79,2021-11-13T02:28:25Z,3430000,29.0,22.0,1,right,B. Griffin cutting Layup (4 PTS) (J. Harden 8 AST),"[201933, 201935]",1610612751.0,BKN,cutting,,,Griffin,B. Griffin,,,,,,,,,,,3.68,Made,4.0,J. Harden,201935.0,8.0,,,,,,,,
359,PT07M42.00S,2021-11-13T02:28:27.5Z,3,REGULAR,foul,personal,[],1628971,,,1610612740,65,79,2021-11-13T02:28:48Z,3450000,,,0,,B. Brown personal FOUL (2 PF),"[1628971, 1629638]",1610612751.0,BKN,,,,Brown,B. Brown,,,,,1627541.0,2.0,0.0,Alexander-Walker,1629638.0,,,,,,,,,,,,,,,
361,PT07M40.00S,2021-11-13T02:28:47.0Z,3,REGULAR,turnover,bad pass,[],1629638,,,1610612740,65,79,2021-11-13T02:29:00Z,3470000,,,0,,N. Alexander-Walker bad pass TURNOVER (3 TO),"[1629638, 1628971]",1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,3.0,,,,,,,,,,,Brown,1628971.0,,
362,PT07M40.00S,2021-11-13T02:28:47.0Z,3,REGULAR,steal,,[],1628971,,,1610612751,65,79,2021-11-13T02:28:50Z,3480000,,,0,,B. Brown STEAL (3 STL),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,
363,PT07M31.00S,2021-11-13T02:28:55.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],201933,71.56701708278581,17.647058823529413,1610612751,65,79,2021-11-13T02:29:05Z,3490000,-162.0,215.0,1,right,MISS B. Griffin 26' 3PT,[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,,26.89,Missed,,,,,,,,,,,,
364,PT07M28.00S,2021-11-13T02:28:58.6Z,3,REGULAR,rebound,defensive,[],202066,,,1610612740,65,79,2021-11-13T02:28:58Z,3500000,,,0,,G. Temple REBOUND (Off:0 Def:3),[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,363.0,3.0,3.0,0.0,,,,
365,PT07M14.00S,2021-11-13T02:29:14.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201933,,,1610612740,65,79,2021-11-13T02:35:50Z,3510000,,,0,,B. Griffin shooting personal FOUL (2 PF) (Valanciunas 2 FT),"[201933, 202685]",1610612751.0,BKN,shooting,,,Griffin,B. Griffin,,,,,1627963.0,2.0,0.0,Valanciunas,202685.0,,,,,,,,,,,,,,,
398,PT07M14.00S,2021-11-13T02:29:37.5Z,3,REGULAR,freethrow,1 of 2,[],202685,,,1610612740,66,79,2021-11-13T02:36:54Z,3525000,,,0,,J. Valanciunas Free Throw 1 of 2 (11 PTS),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,Made,11.0,,,,,,,,,,,
399,PT07M14.00S,2021-11-13T02:29:37.5Z,3,REGULAR,freethrow,2 of 2,[],202685,,,1610612740,67,79,2021-11-13T02:36:54Z,3527500,,,0,,J. Valanciunas Free Throw 2 of 2 (12 PTS),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,Made,12.0,,,,,,,,,,,
368,PT06M59.00S,2021-11-13T02:30:24.4Z,3,REGULAR,2pt,Jump Shot,[],201142,77.61169513797634,43.872549019607845,1610612751,67,79,2021-11-13T02:39:08Z,3540000,-31.0,158.0,1,right,MISS K. Durant 16' pullup Shot,[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,,,,,,,16.09,Missed,,,,,,,,,,,,
369,PT06M59.00S,2021-11-13T02:30:24.4Z,3,REGULAR,rebound,defensive,[],202685,,,1610612740,67,79,2021-11-13T02:30:43Z,3550000,,,0,,J. Valanciunas REBOUND (Off:1 Def:6),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,368.0,7.0,6.0,1.0,,,,
370,PT06M49.00S,2021-11-13T02:30:36.7Z,3,REGULAR,foul,offensive,[],202685,,,1610612740,67,79,2021-11-13T02:31:03Z,3560000,,,0,,J. Valanciunas offensive FOUL (3 PF),"[202685, 201933]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,1199.0,3.0,0.0,Griffin,201933.0,,,,,,,,,,,,,,,
372,PT06M49.00S,2021-11-13T02:30:36.7Z,3,REGULAR,turnover,offensive foul,[],202685,,,1610612740,67,79,2021-11-13T02:31:03Z,3580000,,,0,,J. Valanciunas offensive foul TURNOVER (1 TO),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,1199.0,,,,,1.0,,,,,,,,,,,,,,
373,PT06M49.00S,2021-11-13T02:30:47.9Z,3,REGULAR,substitution,out,[],1628971,,,1610612751,67,79,2021-11-13T02:30:52Z,3590000,,,0,,SUB out: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,
374,PT06M49.00S,2021-11-13T02:30:47.9Z,3,REGULAR,substitution,in,[],201988,,,1610612751,67,79,2021-11-13T02:30:52Z,3600000,,,0,,SUB in: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,
375,PT06M39.00S,2021-11-13T02:31:11.4Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",201935,87.33574244415243,42.64705882352941,1610612751,67,81,2021-11-13T02:31:24Z,3610000,-37.0,67.0,1,right,J. Harden 7' floating Jump Shot (25 PTS),[201935],1610612751.0,BKN,floating,,,Harden,J. Harden,,,,,,,,,,,7.6,Made,25.0,,,,,,,,,,,
376,PT06M25.00S,2021-11-13T02:31:26.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628404,6.652431011826544,45.588235294117645,1610612740,69,81,2021-11-13T02:31:41Z,3620000,22.0,10.0,1,left,J. Hart driving Layup (11 PTS),[1628404],1610612740.0,NOP,driving,,,Hart,J. Hart,,,,,,,,,,,2.43,Made,11.0,,,,,,,,,,,
377,PT06M12.00S,2021-11-13T02:31:40.7Z,3,REGULAR,foul,personal,['2freethrow'],202685,,,1610612751,69,81,2021-11-13T02:31:57Z,3630000,,,0,,J. Valanciunas shooting personal FOUL (4 PF) (Griffin 2 FT),"[202685, 201933]",1610612740.0,NOP,shooting,,,Valanciunas,J. Valanciunas,,,,,1199.0,4.0,0.0,Griffin,201933.0,,,,,,,,,,,,,,,
379,PT06M12.00S,2021-11-13T02:32:20.7Z,3,REGULAR,freethrow,1 of 2,[],201933,,,1610612751,69,82,2021-11-13T02:32:20Z,3650000,,,0,,B. Griffin Free Throw 1 of 2 (5 PTS),[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,,,Made,5.0,,,,,,,,,,,
380,PT06M12.00S,2021-11-13T02:32:24.6Z,3,REGULAR,substitution,out,[],1629638,,,1610612751,69,82,2021-11-13T02:32:33Z,3660000,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,
