actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
539,PT07M04.00S,2021-12-11T02:59:51.8Z,4,REGULAR,rebound,defensive,[],1628402,,,1610612765,99,74,2021-12-11T02:59:53Z,5250000,,,0,,F. Jackson REBOUND (Off:0 Def:2),[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,,,,,,538.0,,,,,,2.0,2.0,0.0,,,,,,
540,PT07M02.00S,2021-12-11T02:59:54.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630240,92.72339027595268,53.92156862745098,1610612765,99,76,2021-12-11T03:03:37Z,5260000,20.0,16.0,1,right,S. Lee driving Layup (2 PTS) (F. Jackson 2 AST),"[1630240, 1628402]",1610612765.0,DET,driving,,,Lee,S. Lee,,,,,2.52,Made,2.0,F. Jackson,1628402.0,2.0,,,,,,,,,,,,,,,
541,PT06M42.00S,2021-12-11T03:00:13.9Z,4,REGULAR,3pt,Jump Shot,[],1629638,33.459264126149804,36.51960784313725,1610612740,99,76,2021-12-11T03:00:19Z,5270000,67.0,262.0,1,left,MISS N. Alexander-Walker 27' 3PT,[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,27.05,Missed,,,,,,,,,,,,,,,,,,,
542,PT06M38.00S,2021-12-11T03:00:17.9Z,4,REGULAR,rebound,defensive,[],1630240,,,1610612765,99,76,2021-12-11T03:00:19Z,5280000,,,0,,S. Lee REBOUND (Off:0 Def:1),[1630240],1610612765.0,DET,,,,Lee,S. Lee,,,,,,,,,,,541.0,,,,,,1.0,1.0,0.0,,,,,,
543,PT06M27.00S,2021-12-11T03:00:29.2Z,4,REGULAR,3pt,Jump Shot,[],1628402,89.43823915900131,96.32352941176471,1610612765,99,79,2021-12-11T03:00:34Z,5290000,232.0,47.0,1,right,F. Jackson 3PT  (8 PTS) (J. Grant 2 AST),"[1628402, 203924]",1610612765.0,DET,,,,Jackson,F. Jackson,,,,,23.63,Made,8.0,J. Grant,203924.0,2.0,,,,,,,,,,,,,,,
545,PT06M09.00S,2021-12-11T03:00:52.0Z,4,REGULAR,foul,personal,[],1626168,,,1610612740,99,79,2021-12-11T03:01:15Z,5310000,,,0,,T. Lyles personal FOUL (1 PF),"[1626168, 1629638]",1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,,,200832.0,1.0,0.0,Alexander-Walker,1629638.0,,,,,,,,,
553,PT06M09.00S,2021-12-11T03:01:01.2Z,4,REGULAR,substitution,out,[],1628404,,,1610612740,99,79,2021-12-11T03:01:27Z,5330000,,,0,,SUB out: J. Hart,[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT06M09.00S,2021-12-11T03:01:01.2Z,4,REGULAR,substitution,out,[],1626168,,,1610612740,99,79,2021-12-11T03:01:27Z,5350000,,,0,,SUB out: T. Lyles,[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT06M09.00S,2021-12-11T03:01:01.2Z,4,REGULAR,substitution,out,[],1628367,,,1610612740,99,79,2021-12-11T03:01:27Z,5360000,,,0,,SUB out: J. Jackson,[1628367],1610612765.0,DET,,,,Jackson,J. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT06M09.00S,2021-12-11T03:01:01.2Z,4,REGULAR,substitution,in,[],202066,,,1610612740,99,79,2021-12-11T03:01:27Z,5370000,,,0,,SUB in: G. Temple,[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT06M09.00S,2021-12-11T03:01:01.2Z,4,REGULAR,substitution,in,[],1630165,,,1610612740,99,79,2021-12-11T03:01:27Z,5390000,,,0,,SUB in: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT06M09.00S,2021-12-11T03:01:01.2Z,4,REGULAR,substitution,in,[],1630180,,,1610612740,99,79,2021-12-11T03:01:27Z,5400000,,,0,,SUB in: S. Bey,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT06M00.00S,2021-12-11T03:01:32.6Z,4,REGULAR,3pt,Jump Shot,[],1629638,32.53942181340342,71.56862745098039,1610612740,99,79,2021-12-11T03:01:39Z,5410000,-108.0,253.0,1,left,MISS N. Alexander-Walker 27' 3PT,[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,27.54,Missed,,,,,,,,,,,,,,,,,,,
562,PT05M58.00S,2021-12-11T03:01:34.6Z,4,REGULAR,rebound,defensive,[],1630165,,,1610612765,99,79,2021-12-11T03:01:39Z,5420000,,,0,,K. Hayes REBOUND (Off:0 Def:4),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,561.0,,,,,,4.0,4.0,0.0,,,,,,
563,PT05M48.00S,2021-12-11T03:01:45.3Z,4,REGULAR,2pt,Jump Shot,[],203924,87.72996057818659,81.37254901960785,1610612765,99,81,2021-12-11T03:01:51Z,5430000,157.0,63.0,1,right,J. Grant 16' Jump Shot (9 PTS) (F. Jackson 3 AST),"[203924, 1628402]",1610612765.0,DET,,,,Grant,J. Grant,,,,,16.9,Made,9.0,F. Jackson,1628402.0,3.0,,,,,,,,,,,,,,,
565,PT05M37.00S,2021-12-11T03:02:03.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612740,99,81,2021-12-11T03:02:03Z,5450000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT05M37.00S,2021-12-11T03:02:56.6Z,4,REGULAR,substitution,out,[],1629638,,,1610612740,99,81,2021-12-11T03:05:03Z,5455000,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT05M37.00S,2021-12-11T03:02:56.6Z,4,REGULAR,substitution,out,[],1626195,,,1610612740,99,81,2021-12-11T03:05:03Z,5457500,,,0,,SUB out: W. Hernangomez,[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT05M37.00S,2021-12-11T03:02:56.6Z,4,REGULAR,substitution,in,[],1627742,,,1610612740,99,81,2021-12-11T03:05:03Z,5458750,,,0,,SUB in: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT05M37.00S,2021-12-11T03:02:56.6Z,4,REGULAR,substitution,in,[],202685,,,1610612740,99,81,2021-12-11T03:05:03Z,5459375,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT05M26.00S,2021-12-11T03:03:49.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630529,15.982260183968464,52.20588235294118,1610612740,99,81,2021-12-11T03:05:54Z,5460000,-11.0,98.0,1,left,MISS H. Jones 9' driving floating Shot,[1630529],1610612740.0,NOP,driving floating,,,Jones,H. Jones,,,,,9.83,Missed,,,,,,,,,,,,,,,,,,,
568,PT05M24.00S,2021-12-11T03:03:51.8Z,4,REGULAR,rebound,offensive,[],202066,,,1610612740,99,81,2021-12-11T03:03:57Z,5470000,,,0,,G. Temple REBOUND (Off:3 Def:2),[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,567.0,,,,,,5.0,2.0,3.0,,,,,,
569,PT05M17.00S,2021-12-11T03:03:58.7Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1627742,20.581471747700395,30.88235294117647,1610612740,99,81,2021-12-11T03:06:21Z,5480000,96.0,141.0,1,left,MISS B. Ingram 17' fadeaway Shot,[1627742],1610612740.0,NOP,fadeaway,,,Ingram,B. Ingram,,,,,17.04,Missed,,,,,,,,,,,,,,,,,,,
570,PT05M15.00S,2021-12-11T03:04:00.7Z,4,REGULAR,rebound,defensive,[],1630180,,,1610612765,99,81,2021-12-11T03:04:12Z,5490000,,,0,,S. Bey REBOUND (Off:1 Def:2),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,569.0,,,,,,3.0,2.0,1.0,,,,,,
589,PT05M15.00S,2021-12-11T03:04:16.4Z,4,REGULAR,foul,personal,[],203107,,,1610612765,99,81,2021-12-11T03:08:05Z,5495000,,,0,,T. Satoransky loose ball personal FOUL (1 PF),"[203107, 1630180]",1610612740.0,NOP,loose ball,,,Satoransky,T. Satoransky,,,,,,,,,,,,1662.0,1.0,0.0,Bey,1630180.0,,,,,,,,,
571,PT05M00.00S,2021-12-11T03:04:34.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203924,85.89027595269383,44.6078431372549,1610612765,99,83,2021-12-11T03:08:37Z,5500000,-27.0,80.0,1,right,J. Grant 8' Jump Shot (11 PTS),[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,8.45,Made,11.0,,,,,,,,,,,,,,,,,,
572,PT04M39.00S,2021-12-11T03:04:54.9Z,4,REGULAR,3pt,Jump Shot,[],202066,26.888961892247043,16.666666666666664,1610612740,102,83,2021-12-11T03:05:13Z,5510000,167.0,200.0,1,left,G. Temple 26' 3PT  (6 PTS) (T. Satoransky 3 AST),"[202066, 203107]",1610612740.0,NOP,,,,Temple,G. Temple,,,,,26.06,Made,6.0,T. Satoransky,203107.0,3.0,,,,,,,,,,,,,,,
578,PT04M25.00S,2021-12-11T03:05:09.0Z,4,REGULAR,3pt,Jump Shot,[],1630180,90.62089356110381,2.941176470588235,1610612765,102,83,2021-12-11T03:09:08Z,5530000,-235.0,36.0,1,right,MISS S. Bey step back 3PT,[1630180],1610612765.0,DET,step back,,,Bey,S. Bey,,,,,23.8,Missed,,,,,,,,,,,,,,,,,,,
579,PT04M25.00S,2021-12-11T03:05:09.0Z,4,REGULAR,rebound,defensive,[],202066,,,1610612740,102,83,2021-12-11T03:05:18Z,5540000,,,0,,G. Temple REBOUND (Off:3 Def:3),[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,578.0,,,,,,6.0,3.0,3.0,,,,,,
580,PT04M11.00S,2021-12-11T03:05:22.2Z,4,REGULAR,3pt,Jump Shot,[],202066,33.590670170827856,48.77450980392157,1610612740,105,83,2021-12-11T03:05:27Z,5550000,6.0,263.0,1,left,G. Temple 26' 3PT  (9 PTS) (B. Ingram 4 AST),"[202066, 1627742]",1610612740.0,NOP,,,,Temple,G. Temple,,,,,26.34,Made,9.0,B. Ingram,1627742.0,4.0,,,,,,,,,,,,,,,
582,PT04M10.00S,2021-12-11T03:05:32.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612765,105,83,2021-12-11T03:05:32Z,5570000,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT04M10.00S,2021-12-11T03:06:15.1Z,4,REGULAR,substitution,out,[],1628402,,,1610612765,105,83,2021-12-11T03:06:57Z,5580000,,,0,,SUB out: F. Jackson,[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT04M10.00S,2021-12-11T03:06:15.1Z,4,REGULAR,substitution,in,[],1630595,,,1610612765,105,83,2021-12-11T03:06:57Z,5590000,,,0,,SUB in: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT03M54.00S,2021-12-11T03:07:10.1Z,4,REGULAR,3pt,Jump Shot,[],203924,65.65374507227332,60.049019607843135,1610612765,105,83,2021-12-11T03:07:25Z,5600000,50.0,270.0,1,right,MISS J. Grant 27' 3PT,[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,27.5,Missed,,,,,,,,,,,,,,,,,,,
586,PT03M50.00S,2021-12-11T03:07:14.1Z,4,REGULAR,rebound,defensive,[],202066,,,1610612740,105,83,2021-12-11T03:07:25Z,5610000,,,0,,G. Temple REBOUND (Off:3 Def:4),[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,585.0,,,,,,7.0,4.0,3.0,,,,,,
587,PT03M37.00S,2021-12-11T03:07:28.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202685,10.463206307490145,42.40196078431372,1610612740,105,83,2021-12-11T03:09:19Z,5620000,38.0,46.0,1,left,MISS J. Valanciunas Layup,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,5.96,Missed,,,,,,,,,,,,,,,,,,,
588,PT03M36.00S,2021-12-11T03:07:30.0Z,4,REGULAR,rebound,offensive,[],202685,,,1610612740,105,83,2021-12-11T03:07:30Z,5630000,,,0,,J. Valanciunas REBOUND (Off:3 Def:7),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,587.0,,,,,,10.0,7.0,3.0,,,,,,
659,PT03M36.00S,2021-12-11T03:08:14.1Z,4,REGULAR,jumpball,recovered,[],0,,,1610612740,105,83,2021-12-11T03:26:32Z,5635000,,,0,,Jump Ball C. Cunningham vs. J. Valanciunas: Tip to Team (DET),"[1630595, 202685]",1610612765.0,DET,heldball,Team (DET),,,,Cunningham,1630595.0,Valanciunas,202685.0,,,,,,,,,,,,,,,,,,,,,
592,PT03M36.00S,2021-12-11T03:09:00.0Z,4,REGULAR,foul,personal,[],202685,,,1610612740,105,83,2021-12-11T03:26:43Z,5640000,,,0,,J. Valanciunas loose ball personal FOUL (2 PF),"[202685, 1630595]",1610612740.0,NOP,loose ball,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,1662.0,2.0,0.0,Cunningham,1630595.0,,,,,,,,,
594,PT03M36.00S,2021-12-11T03:09:00.0Z,4,REGULAR,turnover,,[],202685,,,1610612740,105,83,2021-12-11T03:09:00Z,5660000,,,0,,J. Valanciunas TURNOVER (2 TO),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,1662.0,,,,,,,,2.0,,,,,
595,PT03M26.00S,2021-12-11T03:09:18.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203924,75.24638633377135,10.784313725490197,1610612765,105,83,2021-12-11T03:09:24Z,5670000,-196.0,180.0,1,right,MISS J. Grant 26' 3PT,[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,26.63,Missed,,,,,,,,,,,,,,,,,,,
596,PT03M23.00S,2021-12-11T03:09:21.3Z,4,REGULAR,rebound,defensive,[],1630529,,,1610612740,105,83,2021-12-11T03:09:24Z,5680000,,,0,,H. Jones REBOUND (Off:0 Def:5),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,595.0,,,,,,5.0,5.0,0.0,,,,,,
597,PT03M15.00S,2021-12-11T03:09:30.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203107,6.915243101182654,45.09803921568628,1610612740,107,83,2021-12-11T03:09:35Z,5690000,25.0,13.0,1,left,T. Satoransky cutting Layup (4 PTS) (B. Ingram 5 AST),"[203107, 1627742]",1610612740.0,NOP,cutting,,,Satoransky,T. Satoransky,,,,,2.75,Made,4.0,B. Ingram,1627742.0,5.0,,,,,,,,,,,,,,,
599,PT02M53.00S,2021-12-11T03:09:52.1Z,4,REGULAR,2pt,Jump Shot,[],1630165,91.80354796320631,18.38235294117647,1610612765,107,83,2021-12-11T03:10:03Z,5710000,-158.0,25.0,1,right,MISS K. Hayes 16' Jump Shot - blocked,"[1630165, 1630529]",1610612765.0,DET,,,,Hayes,K. Hayes,,,,,16.0,Missed,,,,,,,,,,,,,,,,,Jones,1630529.0,
600,PT02M53.00S,2021-12-11T03:09:52.1Z,4,REGULAR,block,,[],1630529,,,1610612765,107,83,2021-12-11T03:09:55Z,5720000,,,0,,H. Jones BLOCK (1 BLK),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT02M53.00S,2021-12-11T03:09:52.1Z,4,REGULAR,rebound,defensive,[],203107,,,1610612740,107,83,2021-12-11T03:10:21Z,5730000,,,0,,T. Satoransky REBOUND (Off:0 Def:4),[203107],1610612740.0,NOP,,,,Satoransky,T. Satoransky,,,,,,,,,,,599.0,,,,,,4.0,4.0,0.0,,,,,,
602,PT02M47.00S,2021-12-11T03:09:58.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",202685,6.783837056504599,55.392156862745104,1610612740,107,83,2021-12-11T03:10:10Z,5740000,-27.0,11.0,1,left,MISS J. Valanciunas Layup,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,2.93,Missed,,,,,,,,,,,,,,,,,,,
603,PT02M47.00S,2021-12-11T03:09:58.7Z,4,REGULAR,rebound,offensive,[],202685,,,1610612740,107,83,2021-12-11T03:10:10Z,5750000,,,0,,J. Valanciunas REBOUND (Off:4 Def:7),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,602.0,,,,,,11.0,7.0,4.0,,,,,,
604,PT02M46.00S,2021-12-11T03:10:06.5Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",202685,7.30946123521682,54.166666666666664,1610612740,109,83,2021-12-11T03:28:32Z,5760000,-21.0,16.0,1,left,J. Valanciunas putback DUNK (17 PTS),[202685],1610612740.0,NOP,putback,,,Valanciunas,J. Valanciunas,,,,,2.64,Made,17.0,,,,,,,,,,,,,,,,,,
605,PT02M39.00S,2021-12-11T03:10:14.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630529,,,1610612765,109,83,2021-12-11T03:15:55Z,5770000,,,0,,H. Jones take personal FOUL (3 PF) (Cunningham 2 FT),"[1630529, 1630595]",1610612740.0,NOP,take,,,Jones,H. Jones,,,,,,,,,,,,202056.0,3.0,0.0,Cunningham,1630595.0,,,,,,,,,
653,PT02M39.00S,2021-12-11T03:10:22.7Z,4,REGULAR,freethrow,1 of 2,[],1630595,,,1610612765,109,84,2021-12-11T03:20:05Z,5785000,,,0,,C. Cunningham Free Throw 1 of 2 (15 PTS),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,Made,15.0,,,,,,,,,,,,,,,,,,
654,PT02M39.00S,2021-12-11T03:10:22.7Z,4,REGULAR,freethrow,2 of 2,[],1630595,,,1610612765,109,85,2021-12-11T03:20:05Z,5787500,,,0,,C. Cunningham Free Throw 2 of 2 (16 PTS),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,Made,16.0,,,,,,,,,,,,,,,,,,
607,PT02M39.00S,2021-12-11T03:10:30.7Z,4,REGULAR,substitution,out,[],1630529,,,1610612740,109,85,2021-12-11T03:20:05Z,5790000,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT02M39.00S,2021-12-11T03:10:30.7Z,4,REGULAR,substitution,out,[],1627742,,,1610612740,109,85,2021-12-11T03:20:05Z,5800000,,,0,,SUB out: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT02M39.00S,2021-12-11T03:10:30.7Z,4,REGULAR,substitution,out,[],202685,,,1610612740,109,85,2021-12-11T03:20:05Z,5810000,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT02M39.00S,2021-12-11T03:10:30.7Z,4,REGULAR,substitution,out,[],203107,,,1610612740,109,85,2021-12-11T03:20:05Z,5820000,,,0,,SUB out: T. Satoransky,[203107],1610612740.0,NOP,,,,Satoransky,T. Satoransky,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT02M39.00S,2021-12-11T03:10:30.7Z,4,REGULAR,substitution,out,[],202066,,,1610612740,109,85,2021-12-11T03:20:05Z,5830000,,,0,,SUB out: G. Temple,[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT02M39.00S,2021-12-11T03:10:30.7Z,4,REGULAR,substitution,in,[],1630631,,,1610612740,109,85,2021-12-11T03:20:05Z,5840000,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT02M39.00S,2021-12-11T03:10:30.7Z,4,REGULAR,substitution,in,[],1630230,,,1610612740,109,85,2021-12-11T03:20:05Z,5850000,,,0,,SUB in: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT02M39.00S,2021-12-11T03:10:30.7Z,4,REGULAR,substitution,in,[],1629109,,,1610612740,109,85,2021-12-11T03:20:05Z,5860000,,,0,,SUB in: G. Clark,[1629109],1610612740.0,NOP,,,,Clark,G. Clark,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT02M39.00S,2021-12-11T03:10:30.7Z,4,REGULAR,substitution,in,[],1630530,,,1610612740,109,85,2021-12-11T03:20:05Z,5870000,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT02M39.00S,2021-12-11T03:10:30.7Z,4,REGULAR,substitution,in,[],1629637,,,1610612740,109,85,2021-12-11T03:20:05Z,5880000,,,0,,SUB in: J. Hayes,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT02M39.00S,2021-12-11T03:12:07.6Z,4,REGULAR,substitution,out,[],203924,,,1610612740,109,85,2021-12-11T03:12:11Z,5900000,,,0,,SUB out: J. Grant,[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT02M39.00S,2021-12-11T03:12:07.6Z,4,REGULAR,substitution,in,[],1630568,,,1610612740,109,85,2021-12-11T03:12:11Z,5910000,,,0,,SUB in: L. Garza,[1630568],1610612765.0,DET,,,,Garza,L. Garza,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT02M18.00S,2021-12-11T03:12:24.1Z,4,REGULAR,turnover,bad pass,[],1630230,,,1610612740,109,85,2021-12-11T03:24:02Z,5920000,,,0,,N. Marshall bad pass TURNOVER (1 TO),"[1630230, 1630595]",1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,1.0,Cunningham,1630595.0,,,
656,PT02M18.00S,2021-12-11T03:12:24.1Z,4,REGULAR,steal,,[],1630595,,,1610612765,109,85,2021-12-11T03:24:02Z,5925000,,,0,,C. Cunningham STEAL (3 STL),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT02M15.00S,2021-12-11T03:12:36.5Z,4,REGULAR,turnover,bad pass,[],1630568,,,1610612765,109,85,2021-12-11T03:24:20Z,5930000,,,0,,L. Garza bad pass TURNOVER (1 TO),"[1630568, 1630631]",1610612765.0,DET,,,,Garza,L. Garza,,,,,,,,,,,,,,,,,,,,1.0,Alvarado,1630631.0,,,
657,PT02M15.00S,2021-12-11T03:12:36.5Z,4,REGULAR,steal,,[],1630631,,,1610612740,109,85,2021-12-11T03:24:20Z,5935000,,,0,,J. Alvarado STEAL (1 STL),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT02M12.00S,2021-12-11T03:12:49.2Z,4,REGULAR,turnover,out-of-bounds,[],1630631,,,1610612740,109,85,2021-12-11T03:31:04Z,5940000,,,0,,J. Alvarado bad pass out-of-bounds TURNOVER (1 TO),[1630631],1610612740.0,NOP,bad pass,,,Alvarado,J. Alvarado,,,,,,,,,,,,202056.0,,,,,,,,1.0,,,,,
658,PT02M12.00S,2021-12-11T03:12:56.2Z,4,REGULAR,turnover,inbound,[],1630568,,,1610612765,109,85,2021-12-11T03:25:59Z,5945000,,,0,,L. Garza inbound TURNOVER (2 TO),[1630568],1610612765.0,DET,,,,Garza,L. Garza,,,,,,,,,,,,200832.0,,,,,,,,2.0,,,,,
623,PT02M03.00S,2021-12-11T03:13:03.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630530,33.327858081471746,53.18627450980392,1610612740,109,85,2021-12-11T03:25:51Z,5950000,-16.0,261.0,1,left,MISS T. Murphy III 26' 3PT,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,26.13,Missed,,,,,,,,,,,,,,,,,,,
624,PT01M58.00S,2021-12-11T03:13:08.2Z,4,REGULAR,rebound,defensive,[],1630240,,,1610612765,109,85,2021-12-11T03:13:09Z,5960000,,,0,,S. Lee REBOUND (Off:0 Def:2),[1630240],1610612765.0,DET,,,,Lee,S. Lee,,,,,,,,,,,623.0,,,,,,2.0,2.0,0.0,,,,,,
625,PT01M52.00S,2021-12-11T03:13:14.5Z,4,REGULAR,3pt,Jump Shot,[],1630568,70.38436268068331,19.362745098039216,1610612765,109,88,2021-12-11T03:13:44Z,5970000,-153.0,226.0,1,right,L. Garza 27' 3PT  (3 PTS) (K. Hayes 6 AST),"[1630568, 1630165]",1610612765.0,DET,,,,Garza,L. Garza,,,,,27.29,Made,3.0,K. Hayes,1630165.0,6.0,,,,,,,,,,,,,,,
627,PT01M42.00S,2021-12-11T03:13:29.2Z,4,REGULAR,foul,offensive,['inpenalty'],1629637,,,1610612740,109,88,2021-12-11T03:13:41Z,5990000,,,0,,J. Hayes charge offensive FOUL (1 PF),"[1629637, 1630568]",1610612740.0,NOP,charge,,,Hayes,J. Hayes,,,,,,,,,,,,1662.0,1.0,0.0,Garza,1630568.0,,,,,,,,,
629,PT01M42.00S,2021-12-11T03:13:29.2Z,4,REGULAR,turnover,offensive foul,[],1629637,,,1610612740,109,88,2021-12-11T03:13:29Z,6010000,,,0,,J. Hayes offensive foul TURNOVER (1 TO),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,1662.0,,,,,,,,1.0,,,,,
630,PT01M21.00S,2021-12-11T03:14:05.3Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1630568,85.89027595269383,74.50980392156863,1610612765,109,88,2021-12-11T03:14:11Z,6020000,123.0,80.0,1,right,MISS L. Garza 14' Jump Shot,[1630568],1610612765.0,DET,,,,Garza,L. Garza,,,,,14.64,Missed,,,,,,,,,,,,,,,,,,,
631,PT01M17.00S,2021-12-11T03:14:09.3Z,4,REGULAR,rebound,defensive,[],1629637,,,1610612740,109,88,2021-12-11T03:14:11Z,6030000,,,0,,J. Hayes REBOUND (Off:0 Def:1),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,630.0,,,,,,1.0,1.0,0.0,,,,,,
