actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
356,PT09M38.00S,2022-01-04T02:25:49.4Z,3,REGULAR,block,,[],201144,,,1610612740,52,59,2022-01-04T02:25:52Z,3520000,,,0,,M. Conley BLOCK (1 BLK),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT09M38.00S,2022-01-04T02:25:49.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612740,52,59,2022-01-04T02:26:03Z,3530000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,355.0,,,,,,,,,,,,
358,PT09M38.00S,2022-01-04T02:25:55.6Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612740,52,59,2022-01-04T02:25:55Z,3540000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT09M25.00S,2022-01-04T02:26:18.3Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],202685,92.59198423127464,33.57843137254902,1610612740,52,59,2022-01-04T02:26:27Z,3550000,-82.0,17.0,1,right,MISS J. Valanciunas 8' turnaround Shot,[202685],1610612740.0,NOP,turnaround,,,Valanciunas,J. Valanciunas,,,,,,,,,,8.39,Missed,,,,,,,,,,,,,,
360,PT09M23.00S,2022-01-04T02:26:20.3Z,3,REGULAR,rebound,defensive,[],202711,,,1610612762,52,59,2022-01-04T02:26:27Z,3560000,,,0,,B. Bogdanovic REBOUND (Off:0 Def:1),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,359.0,1.0,1.0,0.0,,,,,,,,,
361,PT09M15.00S,2022-01-04T02:26:28.8Z,3,REGULAR,3pt,Jump Shot,[],201144,13.091327201051248,95.83333333333334,1610612762,52,62,2022-01-04T02:26:33Z,3570000,-229.0,71.0,1,left,M. Conley 3PT  (18 PTS) (D. Mitchell 3 AST),"[201144, 1628378]",1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,23.98,Made,18.0,,,,,,,,D. Mitchell,1628378.0,3.0,,,
363,PT09M13.00S,2022-01-04T02:26:34.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,52,62,2022-01-04T02:26:34Z,3590000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,PT08M59.00S,2022-01-04T02:29:46.1Z,3,REGULAR,3pt,Jump Shot,[],1628984,85.49605781865965,94.85294117647058,1610612740,55,62,2022-01-04T02:29:52Z,3600000,224.0,84.0,1,right,D. Graham 3PT  (8 PTS) (B. Ingram 6 AST),"[1628984, 1627742]",1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,23.94,Made,8.0,,,,,,,,B. Ingram,1627742.0,6.0,,,
366,PT08M45.00S,2022-01-04T02:29:59.8Z,3,REGULAR,2pt,Jump Shot,[],1628378,9.017739816031538,15.931372549019606,1610612762,55,64,2022-01-04T02:30:06Z,3620000,170.0,32.0,1,left,D. Mitchell 17' step back Jump Shot (12 PTS) (R. O'Neale 1 AST),"[1628378, 1626220]",1610612762.0,UTA,step back,,,Mitchell,D. Mitchell,,,,,,,,,,17.33,Made,12.0,,,,,,,,R. O'Neale,1626220.0,1.0,,,
368,PT08M33.00S,2022-01-04T02:30:12.0Z,3,REGULAR,3pt,Jump Shot,[],1628984,65.1281208935611,51.9607843137255,1610612740,55,64,2022-01-04T02:30:19Z,3640000,10.0,275.0,1,right,MISS D. Graham 27' 3PT,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,27.55,Missed,,,,,,,,,,,,,,
369,PT08M30.00S,2022-01-04T02:30:15.0Z,3,REGULAR,rebound,defensive,[],203497,,,1610612762,55,64,2022-01-04T02:30:19Z,3650000,,,0,,R. Gobert REBOUND (Off:5 Def:7),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,368.0,12.0,7.0,5.0,,,,,,,,,
370,PT08M22.00S,2022-01-04T02:30:23.6Z,3,REGULAR,turnover,bad pass,[],1628378,,,1610612762,55,64,2022-01-04T02:30:28Z,3660000,,,0,,D. Mitchell bad pass TURNOVER (2 TO),"[1628378, 1630529]",1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,2.0,Jones,1630529.0,,,,,,
371,PT08M22.00S,2022-01-04T02:30:23.6Z,3,REGULAR,steal,,[],1630529,,,1610612740,55,64,2022-01-04T02:30:27Z,3670000,,,0,,H. Jones STEAL (3 STL),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT08M13.00S,2022-01-04T02:30:32.7Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",202685,83.52496714848883,49.754901960784316,1610612740,55,64,2022-01-04T02:30:38Z,3680000,-1.0,102.0,1,right,MISS J. Valanciunas 10' Jump Shot,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,10.24,Missed,,,,,,,,,,,,,,
373,PT08M09.00S,2022-01-04T02:30:35.4Z,3,REGULAR,rebound,defensive,[],203497,,,1610612762,55,64,2022-01-04T02:30:35Z,3690000,,,0,,R. Gobert REBOUND (Off:5 Def:8),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,372.0,13.0,8.0,5.0,,,,,,,,,
374,PT08M06.00S,2022-01-04T02:30:44.6Z,3,REGULAR,foul,personal,[],1628984,,,1610612762,55,64,2022-01-04T02:31:13Z,3700000,,,0,,D. Graham personal FOUL (2 PF),"[1628984, 201144]",1610612740.0,NOP,,,,Graham,D. Graham,,,,,2004.0,2.0,0.0,Conley,201144.0,,,,,,,,,,,,,,,,
376,PT08M00.00S,2022-01-04T02:31:11.2Z,3,REGULAR,3pt,Jump Shot,[],202711,27.94021024967148,79.90196078431373,1610612762,55,67,2022-01-04T02:31:17Z,3720000,-150.0,210.0,1,left,B. Bogdanovic 25' 3PT  (8 PTS) (M. Conley 6 AST),"[202711, 201144]",1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,25.79,Made,8.0,,,,,,,,M. Conley,201144.0,6.0,,,
378,PT07M47.00S,2022-01-04T02:31:27.3Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612740,55,67,2022-01-04T02:31:27Z,3740000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT07M41.00S,2022-01-04T02:31:51.9Z,3,REGULAR,foul,personal,[],1626220,,,1610612740,55,67,2022-01-04T02:31:59Z,3750000,,,0,,R. O'Neale personal FOUL (4 PF),"[1626220, 202685]",1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,2004.0,4.0,0.0,Valanciunas,202685.0,,,,,,,,,,,,,,,,
381,PT07M41.00S,2022-01-04T02:32:09.9Z,3,REGULAR,substitution,out,[],1626220,,,1610612740,55,67,2022-01-04T02:32:12Z,3770000,,,0,,SUB out: R. O'Neale,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT07M41.00S,2022-01-04T02:32:09.9Z,3,REGULAR,substitution,in,[],204060,,,1610612740,55,67,2022-01-04T02:32:12Z,3780000,,,0,,SUB in: J. Ingles,[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT07M35.00S,2022-01-04T02:32:19.4Z,3,REGULAR,2pt,Jump Shot,[],1627742,93.64323258869908,74.75490196078431,1610612740,55,67,2022-01-04T02:32:25Z,3790000,124.0,7.0,1,right,MISS B. Ingram 12' Jump Shot,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,12.4,Missed,,,,,,,,,,,,,,
384,PT07M31.00S,2022-01-04T02:32:23.4Z,3,REGULAR,rebound,defensive,[],201144,,,1610612762,55,67,2022-01-04T02:32:25Z,3800000,,,0,,M. Conley REBOUND (Off:2 Def:5),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,383.0,7.0,5.0,2.0,,,,,,,,,
385,PT07M27.00S,2022-01-04T02:32:26.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628378,21.632720105124836,88.97058823529412,1610612762,55,67,2022-01-04T02:32:33Z,3810000,-195.0,151.0,1,left,MISS D. Mitchell 24' 3PT,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,24.64,Missed,,,,,,,,,,,,,,
386,PT07M24.00S,2022-01-04T02:32:29.6Z,3,REGULAR,rebound,defensive,[],1630529,,,1610612740,55,67,2022-01-04T02:32:33Z,3820000,,,0,,H. Jones REBOUND (Off:1 Def:2),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,385.0,3.0,2.0,1.0,,,,,,,,,
387,PT07M10.00S,2022-01-04T02:32:46.9Z,3,REGULAR,foul,personal,[],202711,,,1610612740,55,67,2022-01-04T02:32:53Z,3830000,,,0,,B. Bogdanovic personal FOUL (1 PF),"[202711, 1627742]",1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,2004.0,1.0,0.0,Ingram,1627742.0,,,,,,,,,,,,,,,,
389,PT07M10.00S,2022-01-04T02:32:59.0Z,3,REGULAR,substitution,out,[],201144,,,1610612740,55,67,2022-01-04T02:33:02Z,3850000,,,0,,SUB out: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT07M10.00S,2022-01-04T02:32:59.0Z,3,REGULAR,substitution,in,[],200752,,,1610612740,55,67,2022-01-04T02:33:02Z,3860000,,,0,,SUB in: R. Gay,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT07M04.00S,2022-01-04T02:33:25.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],202685,93.11760840998686,50.49019607843137,1610612740,57,67,2022-01-04T02:33:30Z,3870000,2.0,12.0,1,right,J. Valanciunas DUNK (14 PTS) (D. Graham 2 AST),"[202685, 1628984]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,1.25,Made,14.0,,,,,,,,D. Graham,1628984.0,2.0,,,
393,PT06M57.00S,2022-01-04T02:33:42.1Z,3,REGULAR,3pt,Jump Shot,[],202711,18.084756898817346,6.127450980392156,1610612762,57,67,2022-01-04T02:33:48Z,3890000,219.0,117.0,1,left,MISS B. Bogdanovic 24' 3PT,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,24.89,Missed,,,,,,,,,,,,,,
394,PT06M55.00S,2022-01-04T02:33:44.5Z,3,REGULAR,rebound,defensive,[],1628404,,,1610612740,57,67,2022-01-04T02:33:44Z,3900000,,,0,,J. Hart REBOUND (Off:0 Def:6),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,393.0,6.0,6.0,0.0,,,,,,,,,
395,PT06M45.00S,2022-01-04T02:33:54.2Z,3,REGULAR,3pt,Jump Shot,[],1628404,74.06373193166885,16.666666666666664,1610612740,57,67,2022-01-04T02:33:59Z,3910000,-167.0,191.0,1,right,MISS J. Hart 25' 3PT,[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,25.37,Missed,,,,,,,,,,,,,,
396,PT06M42.00S,2022-01-04T02:33:57.2Z,3,REGULAR,rebound,defensive,[],1628378,,,1610612762,57,67,2022-01-04T02:33:59Z,3920000,,,0,,D. Mitchell REBOUND (Off:0 Def:2),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,395.0,2.0,2.0,0.0,,,,,,,,,
397,PT06M36.00S,2022-01-04T02:34:03.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,9.280551905387648,41.66666666666667,1610612762,57,67,2022-01-04T02:34:10Z,3930000,42.0,35.0,1,left,MISS D. Mitchell driving Layup,[1628378],1610612762.0,UTA,driving,,,Mitchell,D. Mitchell,,,,,,,,,,5.42,Missed,,,,,,,,,,,,,,
398,PT06M34.00S,2022-01-04T02:34:05.5Z,3,REGULAR,rebound,defensive,[],1628984,,,1610612740,57,67,2022-01-04T02:34:10Z,3940000,,,0,,D. Graham REBOUND (Off:0 Def:1),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,397.0,1.0,1.0,0.0,,,,,,,,,
399,PT06M27.00S,2022-01-04T02:34:17.9Z,3,REGULAR,foul,personal,['2freethrow'],203497,,,1610612740,57,67,2022-01-04T02:34:25Z,3950000,,,0,,R. Gobert shooting personal FOUL (3 PF) (Valanciunas 2 FT),"[203497, 202685]",1610612762.0,UTA,shooting,,,Gobert,R. Gobert,,,,,2004.0,3.0,0.0,Valanciunas,202685.0,,,,,,,,,,,,,,,,
401,PT06M27.00S,2022-01-04T02:34:52.1Z,3,REGULAR,freethrow,1 of 2,[],202685,,,1610612740,58,67,2022-01-04T02:34:52Z,3970000,,,0,,J. Valanciunas Free Throw 1 of 2 (15 PTS),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,Made,15.0,,,,,,,,,,,,,
402,PT06M27.00S,2022-01-04T02:34:54.1Z,3,REGULAR,substitution,out,[],203497,,,1610612740,58,67,2022-01-04T02:35:04Z,3980000,,,0,,SUB out: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT06M27.00S,2022-01-04T02:34:54.1Z,3,REGULAR,substitution,in,[],1630235,,,1610612740,58,67,2022-01-04T02:35:04Z,3990000,,,0,,SUB in: T. Forrest,[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT06M27.00S,2022-01-04T02:35:17.1Z,3,REGULAR,freethrow,2 of 2,[],202685,,,1610612740,59,67,2022-01-04T02:35:17Z,4000000,,,0,,J. Valanciunas Free Throw 2 of 2 (16 PTS),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,Made,16.0,,,,,,,,,,,,,
405,PT06M13.00S,2022-01-04T02:35:33.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202711,8.623521681997373,45.83333333333333,1610612762,59,69,2022-01-04T02:35:38Z,4010000,21.0,29.0,1,left,B. Bogdanovic driving Layup (10 PTS),[202711],1610612762.0,UTA,driving,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,3.54,Made,10.0,,,,,,,,,,,,,
406,PT05M56.00S,2022-01-04T02:35:49.5Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630529,88.91261498028909,48.529411764705884,1610612740,59,69,2022-01-04T02:35:55Z,4020000,-7.0,52.0,1,right,MISS H. Jones Hook,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,5.22,Missed,,,,,,,,,,,,,,
407,PT05M53.00S,2022-01-04T02:35:52.5Z,3,REGULAR,rebound,defensive,[],1630235,,,1610612762,59,69,2022-01-04T02:35:55Z,4030000,,,0,,T. Forrest REBOUND (Off:0 Def:2),[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,,,406.0,2.0,2.0,0.0,,,,,,,,,
408,PT05M52.00S,2022-01-04T02:35:55.5Z,3,REGULAR,turnover,out-of-bounds,[],1630235,,,1610612762,59,69,2022-01-04T02:36:02Z,4040000,,,0,,T. Forrest bad pass out-of-bounds TURNOVER (1 TO),[1630235],1610612762.0,UTA,bad pass,,,Forrest,T. Forrest,,,,,1629174.0,,,,,,,,,,,,1.0,,,,,,,,
409,PT05M41.00S,2022-01-04T02:36:15.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],202685,71.17279894875165,19.362745098039216,1610612740,62,69,2022-01-04T02:36:20Z,4050000,-153.0,218.0,1,right,J. Valanciunas 26' 3PT  (19 PTS) (B. Ingram 7 AST),"[202685, 1627742]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,26.69,Made,19.0,,,,,,,,B. Ingram,1627742.0,7.0,,,
411,PT05M30.00S,2022-01-04T02:36:30.0Z,3,REGULAR,turnover,backcourt,[],1630235,,,1610612762,62,69,2022-01-04T02:36:57Z,4070000,,,0,,T. Forrest backcourt TURNOVER (2 TO),[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,1629174.0,,,,,,,,,,,,2.0,,,,,,,,
412,PT05M14.00S,2022-01-04T02:37:00.7Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628404,85.49605781865965,40.931372549019606,1610612740,64,69,2022-01-04T02:38:21Z,4080000,-45.0,84.0,1,right,J. Hart 9' driving floating Jump Shot (5 PTS),[1628404],1610612740.0,NOP,driving floating,,,Hart,J. Hart,,,,,,,,,,9.53,Made,5.0,,,,,,,,,,,,,
413,PT05M13.00S,2022-01-04T02:37:09.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,64,69,2022-01-04T02:37:09Z,4090000,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT05M13.00S,2022-01-04T02:39:33.3Z,3,REGULAR,substitution,out,[],1630235,,,1610612762,64,69,2022-01-04T02:39:51Z,4100000,,,0,,SUB out: T. Forrest,[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT05M13.00S,2022-01-04T02:39:33.3Z,3,REGULAR,substitution,in,[],203903,,,1610612762,64,69,2022-01-04T02:39:51Z,4110000,,,0,,SUB in: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT04M58.00S,2022-01-04T02:40:15.6Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],202711,10.85742444152431,49.01960784313725,1610612762,64,71,2022-01-04T02:40:20Z,4120000,5.0,50.0,1,left,B. Bogdanovic Hook (12 PTS) (J. Ingles 2 AST),"[202711, 204060]",1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,4.98,Made,12.0,,,,,,,,J. Ingles,204060.0,2.0,,,
417,PT04M42.00S,2022-01-04T02:40:30.5Z,3,REGULAR,3pt,Jump Shot,[],1630529,92.46057818659659,5.147058823529411,1610612740,64,71,2022-01-04T02:40:36Z,4130000,-224.0,18.0,1,right,MISS H. Jones 3PT,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,22.51,Missed,,,,,,,,,,,,,,
418,PT04M40.00S,2022-01-04T02:40:32.5Z,3,REGULAR,rebound,offensive,[],202685,,,1610612740,64,71,2022-01-04T02:40:36Z,4140000,,,0,,J. Valanciunas REBOUND (Off:2 Def:4),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,417.0,6.0,4.0,2.0,,,,,,,,,
419,PT04M38.00S,2022-01-04T02:40:35.2Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",202685,92.85479632063075,49.50980392156863,1610612740,66,71,2022-01-04T02:40:39Z,4150000,-2.0,15.0,1,right,J. Valanciunas DUNK (21 PTS),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,1.49,Made,21.0,,,,,,,,,,,,,
420,PT04M25.00S,2022-01-04T02:40:47.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628378,8.623521681997373,58.333333333333336,1610612762,66,73,2022-01-04T02:41:21Z,4160000,-42.0,29.0,1,left,D. Mitchell floating Jump Shot (14 PTS),[1628378],1610612762.0,UTA,floating,,,Mitchell,D. Mitchell,,,,,,,,,,5.06,Made,14.0,,,,,,,,,,,,,
421,PT04M17.00S,2022-01-04T02:40:55.9Z,3,REGULAR,3pt,Jump Shot,[],202685,68.9388961892247,67.64705882352942,1610612740,66,73,2022-01-04T02:41:00Z,4170000,88.0,239.0,1,right,MISS J. Valanciunas 25' 3PT,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,25.52,Missed,,,,,,,,,,,,,,
422,PT04M14.00S,2022-01-04T02:40:58.9Z,3,REGULAR,rebound,defensive,[],202711,,,1610612762,66,73,2022-01-04T02:41:00Z,4180000,,,0,,B. Bogdanovic REBOUND (Off:0 Def:2),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,421.0,2.0,2.0,0.0,,,,,,,,,
423,PT04M02.00S,2022-01-04T02:41:11.1Z,3,REGULAR,3pt,Jump Shot,[],202711,23.47240473061761,85.04901960784314,1610612762,66,76,2022-01-04T02:41:17Z,4190000,-175.0,168.0,1,left,B. Bogdanovic 24' 3PT step back (15 PTS),[202711],1610612762.0,UTA,step back,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,24.28,Made,15.0,,,,,,,,,,,,,
424,PT03M43.00S,2022-01-04T02:41:37.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202711,,,1610612740,66,76,2022-01-04T02:42:06Z,4200000,,,0,,B. Bogdanovic personal FOUL (2 PF) (Hart 2 FT),"[202711, 1628404]",1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,203177.0,2.0,0.0,Hart,1628404.0,,,,,,,,,,,,,,,,
426,PT03M43.00S,2022-01-04T02:41:46.4Z,3,REGULAR,substitution,out,[],1628984,,,1610612740,66,76,2022-01-04T02:42:00Z,4220000,,,0,,SUB out: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT03M43.00S,2022-01-04T02:41:46.4Z,3,REGULAR,substitution,out,[],1630529,,,1610612740,66,76,2022-01-04T02:42:00Z,4230000,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT03M43.00S,2022-01-04T02:41:46.4Z,3,REGULAR,substitution,out,[],202685,,,1610612740,66,76,2022-01-04T02:42:00Z,4240000,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT03M43.00S,2022-01-04T02:41:46.4Z,3,REGULAR,substitution,in,[],1629637,,,1610612740,66,76,2022-01-04T02:42:00Z,4250000,,,0,,SUB in: J. Hayes,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT03M43.00S,2022-01-04T02:41:46.4Z,3,REGULAR,substitution,in,[],202066,,,1610612740,66,76,2022-01-04T02:42:00Z,4260000,,,0,,SUB in: G. Temple,[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT03M43.00S,2022-01-04T02:41:46.4Z,3,REGULAR,substitution,in,[],1630631,,,1610612740,66,76,2022-01-04T02:42:00Z,4270000,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT03M43.00S,2022-01-04T02:42:12.6Z,3,REGULAR,freethrow,1 of 2,[],1628404,,,1610612740,66,76,2022-01-04T02:42:12Z,4280000,,,0,,MISS J. Hart Free Throw 1 of 2,[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,Missed,,,,,,,,,,,,,,
433,PT03M43.00S,2022-01-04T02:42:12.6Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,66,76,2022-01-04T02:42:12Z,4290000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,432.0,,,,,,,,,,,,
434,PT03M43.00S,2022-01-04T02:42:39.3Z,3,REGULAR,freethrow,2 of 2,[],1628404,,,1610612740,67,76,2022-01-04T02:42:39Z,4300000,,,0,,J. Hart Free Throw 2 of 2 (6 PTS),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,
435,PT03M32.00S,2022-01-04T02:42:56.4Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612762,67,76,2022-01-04T02:42:56Z,4310000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT03M32.00S,2022-01-04T02:42:57.8Z,3,REGULAR,substitution,out,[],1628404,,,1610612762,67,76,2022-01-04T02:43:01Z,4320000,,,0,,SUB out: J. Hart,[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT03M32.00S,2022-01-04T02:42:57.8Z,3,REGULAR,substitution,in,[],1629638,,,1610612762,67,76,2022-01-04T02:43:01Z,4330000,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT03M21.00S,2022-01-04T02:43:19.3Z,3,REGULAR,3pt,Jump Shot,[],202711,9.411957950065702,3.9215686274509802,1610612762,67,76,2022-01-04T02:43:25Z,4340000,230.0,36.0,1,left,MISS B. Bogdanovic 3PT,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,23.32,Missed,,,,,,,,,,,,,,
439,PT03M19.00S,2022-01-04T02:43:21.3Z,3,REGULAR,rebound,offensive,[],200752,,,1610612762,67,76,2022-01-04T02:43:25Z,4350000,,,0,,R. Gay REBOUND (Off:2 Def:0),[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,438.0,2.0,0.0,2.0,,,,,,,,,
440,PT03M19.00S,2022-01-04T02:43:23.5Z,3,REGULAR,turnover,lost ball,[],200752,,,1610612762,67,76,2022-01-04T02:43:34Z,4360000,,,0,,R. Gay lost ball TURNOVER (1 TO),"[200752, 1629638]",1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,,,,,1.0,Alexander-Walker,1629638.0,,,,,,
441,PT03M19.00S,2022-01-04T02:43:23.5Z,3,REGULAR,steal,,[],1629638,,,1610612740,67,76,2022-01-04T02:43:51Z,4370000,,,0,,N. Alexander-Walker STEAL (1 STL),[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT03M19.00S,2022-01-04T02:43:33.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",200752,,,1610612740,67,76,2022-01-04T02:45:33Z,4380000,,,0,,R. Gay take personal FOUL (4 PF) (Alvarado 2 FT),"[200752, 1630631]",1610612762.0,UTA,take,,,Gay,R. Gay,,,,,203177.0,4.0,0.0,Alvarado,1630631.0,,,,,,,,,,,,,,,,
