actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
274,PT04M14.00S,2021-10-30T00:51:23.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626158,,,1610612740,44,46,2021-10-30T00:51:36Z,2520000,,,0,,R. Holmes personal FOUL (2 PF) (Valanciunas 2 FT),"[1626158, 202685]",1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,202901.0,,,,,,,,,,,2.0,0.0,Valanciunas,202685.0,,,
276,PT04M14.00S,2021-10-30T00:51:52.2Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],202685,,,1610612740,45,46,2021-10-30T00:51:52Z,2540000,,,0,,J. Valanciunas Free Throw 1 of 2 (8 PTS),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,
277,PT04M14.00S,2021-10-30T00:52:10.9Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],202685,,,1610612740,46,46,2021-10-30T00:52:10Z,2550000,,,0,,J. Valanciunas Free Throw 2 of 2 (9 PTS),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,
278,PT04M08.00S,2021-10-30T00:52:18.1Z,2,REGULAR,3pt,Jump Shot,[],1630558,31.61957950065703,38.23529411764706,1610612758,46,46,2021-10-30T02:46:23Z,2560000,59.0,245.0,1,left,MISS D. Mitchell 25' 3PT,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,25.17,Missed,,,,,,,,,,,,,,,
279,PT04M06.00S,2021-10-30T00:52:20.1Z,2,REGULAR,rebound,defensive,[],1629638,,,1610612740,46,46,2021-10-30T02:46:23Z,2570000,,,0,,N. Alexander-Walker REBOUND (Off:0 Def:4),[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,278.0,4.0,4.0,0.0,,,,,,,,,,
281,PT03M51.00S,2021-10-30T00:52:35.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202685,92.19776609724047,43.38235294117647,1610612740,46,46,2021-10-30T02:46:52Z,2580000,-33.0,21.0,1,right,MISS J. Valanciunas Layup - blocked,"[202685, 1626158]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,3.91,Missed,,,,,,,,,,,,,Holmes,1626158.0,
282,PT03M51.00S,2021-10-30T00:52:35.3Z,2,REGULAR,block,,[],1626158,,,1610612740,46,46,2021-10-30T00:52:41Z,2590000,,,0,,R. Holmes BLOCK (1 BLK),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT03M50.00S,2021-10-30T00:52:36.3Z,2,REGULAR,rebound,defensive,[],1627741,,,1610612758,46,46,2021-10-30T02:46:52Z,2600000,,,0,,B. Hield REBOUND (Off:0 Def:4),[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,281.0,4.0,4.0,0.0,,,,,,,,,,
284,PT03M40.00S,2021-10-30T00:52:48.2Z,2,REGULAR,foul,personal,['2freethrow'],1629638,,,1610612758,46,46,2021-10-30T00:52:57Z,2610000,,,0,,N. Alexander-Walker shooting personal FOUL (1 PF) (Holmes 2 FT),"[1629638, 1626158]",1610612740.0,NOP,shooting,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,202901.0,,,,,,,,,,,1.0,0.0,Holmes,1626158.0,,,
286,PT03M40.00S,2021-10-30T00:53:13.5Z,2,REGULAR,freethrow,1 of 2,[],1626158,,,1610612758,46,47,2021-10-30T00:53:13Z,2630000,,,0,,R. Holmes Free Throw 1 of 2 (9 PTS),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,
287,PT03M40.00S,2021-10-30T00:53:31.5Z,2,REGULAR,freethrow,2 of 2,[],1626158,,,1610612758,46,48,2021-10-30T00:53:31Z,2640000,,,0,,R. Holmes Free Throw 2 of 2 (10 PTS),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,
288,PT03M31.00S,2021-10-30T00:53:43.4Z,2,REGULAR,3pt,Jump Shot,[],1629638,72.22404730617609,77.69607843137256,1610612740,46,48,2021-10-30T02:47:39Z,2650000,138.0,209.0,1,right,MISS N. Alexander-Walker 25' 3PT,[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,25.04,Missed,,,,,,,,,,,,,,,
289,PT03M28.00S,2021-10-30T00:53:46.4Z,2,REGULAR,rebound,offensive,[],202685,,,1610612740,46,48,2021-10-30T02:47:39Z,2660000,,,0,,J. Valanciunas REBOUND (Off:1 Def:4),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,288.0,5.0,4.0,1.0,,,,,,,,,,
290,PT03M25.00S,2021-10-30T00:53:50.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202685,93.51182654402102,51.71568627450981,1610612740,48,48,2021-10-30T02:47:48Z,2670000,9.0,8.0,1,right,J. Valanciunas driving Layup (11 PTS),[202685],1610612740.0,NOP,driving,,,Valanciunas,J. Valanciunas,,,,,,,,,1.21,Made,11.0,,,,,,,,,,,,,,
291,PT03M06.00S,2021-10-30T00:54:06.8Z,2,REGULAR,3pt,Jump Shot,[],1627741,29.6484888304862,74.50980392156863,1610612758,48,48,2021-10-30T00:54:20Z,2680000,-123.0,226.0,1,left,MISS B. Hield 25' 3PT,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,25.72,Missed,,,,,,,,,,,,,,,
292,PT03M02.00S,2021-10-30T00:54:10.8Z,2,REGULAR,rebound,defensive,[],202685,,,1610612740,48,48,2021-10-30T00:54:20Z,2690000,,,0,,J. Valanciunas REBOUND (Off:1 Def:5),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,291.0,6.0,5.0,1.0,,,,,,,,,,
293,PT02M55.00S,2021-10-30T00:54:17.6Z,2,REGULAR,3pt,Jump Shot,[],202685,67.23061760840999,63.725490196078425,1610612740,48,48,2021-10-30T00:54:27Z,2700000,69.0,256.0,1,right,MISS J. Valanciunas 26' 3PT,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,26.45,Missed,,,,,,,,,,,,,,,
294,PT02M55.00S,2021-10-30T00:54:17.6Z,2,REGULAR,rebound,defensive,[],203084,,,1610612758,48,48,2021-10-30T00:54:27Z,2710000,,,0,,H. Barnes REBOUND (Off:0 Def:3),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,293.0,3.0,3.0,0.0,,,,,,,,,,
295,PT02M40.00S,2021-10-30T00:54:34.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203084,6.783837056504599,58.333333333333336,1610612758,48,50,2021-10-30T00:54:44Z,2720000,-42.0,11.0,1,left,H. Barnes driving reverse Layup (12 PTS),[203084],1610612758.0,SAC,driving reverse,,,Barnes,H. Barnes,,,,,,,,,4.32,Made,12.0,,,,,,,,,,,,,,
297,PT02M22.00S,2021-10-30T00:54:50.7Z,2,REGULAR,turnover,lost ball,[],1630529,,,1610612740,48,50,2021-10-30T00:55:00Z,2730000,,,0,,H. Jones lost ball TURNOVER (1 TO),"[1630529, 1627741]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,1.0,Hield,1627741.0,,,,,,,,,,,,,,,,,,
298,PT02M22.00S,2021-10-30T00:54:50.7Z,2,REGULAR,steal,,[],1627741,,,1610612758,48,50,2021-10-30T00:54:53Z,2740000,,,0,,B. Hield STEAL (1 STL),[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT02M17.00S,2021-10-30T00:54:55.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627741,7.046649145860711,54.41176470588235,1610612758,48,52,2021-10-30T00:55:13Z,2750000,-22.0,14.0,1,left,B. Hield driving Layup (7 PTS),[1627741],1610612758.0,SAC,driving,,,Hield,B. Hield,,,,,,,,,2.6,Made,7.0,,,,,,,,,,,,,,
300,PT02M05.00S,2021-10-30T00:55:07.5Z,2,REGULAR,2pt,Jump Shot,[],1629638,76.82325886990802,28.186274509803923,1610612740,48,52,2021-10-30T00:55:16Z,2760000,-109.0,165.0,1,right,MISS N. Alexander-Walker 19' Jump Shot,[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,19.81,Missed,,,,,,,,,,,,,,,
301,PT02M05.00S,2021-10-30T00:55:07.5Z,2,REGULAR,rebound,defensive,[],1626158,,,1610612758,48,52,2021-10-30T00:55:16Z,2770000,,,0,,R. Holmes REBOUND (Off:0 Def:2),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,300.0,2.0,2.0,0.0,,,,,,,,,,
302,PT01M57.00S,2021-10-30T00:55:16.7Z,2,REGULAR,3pt,Jump Shot,[],1628368,33.065045992115635,63.23529411764706,1610612758,48,52,2021-10-30T00:55:21Z,2780000,-66.0,258.0,1,left,MISS D. Fox 26' 3PT,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,26.66,Missed,,,,,,,,,,,,,,,
303,PT01M53.00S,2021-10-30T00:55:20.7Z,2,REGULAR,rebound,defensive,[],202685,,,1610612740,48,52,2021-10-30T00:55:21Z,2790000,,,0,,J. Valanciunas REBOUND (Off:1 Def:6),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,302.0,7.0,6.0,1.0,,,,,,,,,,
304,PT01M40.00S,2021-10-30T00:55:33.8Z,2,REGULAR,turnover,bad pass,[],202685,,,1610612740,48,52,2021-10-30T00:55:39Z,2800000,,,0,,J. Valanciunas bad pass TURNOVER (1 TO),"[202685, 1630558]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,1.0,Mitchell,1630558.0,,,,,,,,,,,,,,,,,,
305,PT01M40.00S,2021-10-30T00:55:33.8Z,2,REGULAR,steal,,[],1630558,,,1610612758,48,52,2021-10-30T00:55:37Z,2810000,,,0,,D. Mitchell STEAL (2 STL),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT01M36.00S,2021-10-30T00:55:40.4Z,2,REGULAR,foul,personal,['2freethrow'],1630529,,,1610612758,48,52,2021-10-30T00:56:28Z,2820000,,,0,,H. Jones shooting personal FOUL (2 PF) (Holmes 2 FT),"[1630529, 1626158]",1610612740.0,NOP,shooting,,,Jones,H. Jones,,,,,,,,202041.0,,,,,,,,,,,2.0,0.0,Holmes,1626158.0,,,
308,PT01M36.00S,2021-10-30T00:56:08.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,48,52,2021-10-30T00:56:08Z,2840000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT01M36.00S,2021-10-30T00:56:37.6Z,2,REGULAR,substitution,out,[],1630530,,,1610612758,48,52,2021-10-30T00:58:32Z,2850000,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT01M36.00S,2021-10-30T00:56:37.6Z,2,REGULAR,substitution,out,[],1630184,,,1610612758,48,52,2021-10-30T00:58:32Z,2860000,,,0,,SUB out: K. Lewis Jr.,[1630184],1610612740.0,NOP,,,,Lewis Jr.,K. Lewis Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT01M36.00S,2021-10-30T00:56:37.6Z,2,REGULAR,substitution,out,[],1630558,,,1610612758,48,52,2021-10-30T00:58:32Z,2870000,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT01M36.00S,2021-10-30T00:56:37.6Z,2,REGULAR,substitution,in,[],1627742,,,1610612758,48,52,2021-10-30T00:58:32Z,2880000,,,0,,SUB in: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT01M36.00S,2021-10-30T00:56:37.6Z,2,REGULAR,substitution,in,[],1628984,,,1610612758,48,52,2021-10-30T00:58:32Z,2890000,,,0,,SUB in: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT01M36.00S,2021-10-30T00:56:37.6Z,2,REGULAR,substitution,in,[],1630169,,,1610612758,48,52,2021-10-30T00:58:32Z,2900000,,,0,,SUB in: T. Haliburton,[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT01M36.00S,2021-10-30T00:59:00.6Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1626158,,,1610612758,48,53,2021-10-30T00:59:00Z,2910000,,,0,,R. Holmes Free Throw 1 of 2 (11 PTS),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,Made,11.0,,,,,,,,,,,,,,
317,PT01M36.00S,2021-10-30T00:59:17.1Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1626158,,,1610612758,48,54,2021-10-30T00:59:17Z,2920000,,,0,,R. Holmes Free Throw 2 of 2 (12 PTS),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,Made,12.0,,,,,,,,,,,,,,
318,PT01M13.00S,2021-10-30T00:59:41.5Z,2,REGULAR,3pt,Jump Shot,[],1629638,76.16622864651774,86.27450980392157,1610612740,48,54,2021-10-30T00:59:46Z,2930000,181.0,172.0,1,right,MISS N. Alexander-Walker 24' 3PT,[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,24.96,Missed,,,,,,,,,,,,,,,
319,PT01M09.00S,2021-10-30T00:59:45.5Z,2,REGULAR,rebound,defensive,[],1628368,,,1610612758,48,54,2021-10-30T00:59:46Z,2940000,,,0,,D. Fox REBOUND (Off:0 Def:4),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,318.0,4.0,4.0,0.0,,,,,,,,,,
320,PT00M49.40S,2021-10-30T01:00:04.8Z,2,REGULAR,3pt,Jump Shot,[],1627741,24.129434954007884,87.25490196078431,1610612758,48,57,2021-10-30T01:00:12Z,2950000,-186.0,174.0,1,left,B. Hield 25' 3PT  (10 PTS) (D. Fox 3 AST),"[1627741, 1628368]",1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,25.51,Made,10.0,,,,,D. Fox,1628368.0,3.0,,,,,,,
322,PT00M34.50S,2021-10-30T01:00:22.7Z,2,REGULAR,3pt,Jump Shot,[],1628984,70.90998685939553,75.0,1610612740,48,57,2021-10-30T01:00:27Z,2970000,125.0,221.0,1,right,MISS D. Graham 25' 3PT,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,25.38,Missed,,,,,,,,,,,,,,,
323,PT00M30.60S,2021-10-30T01:00:26.6Z,2,REGULAR,rebound,defensive,[],1630169,,,1610612758,48,57,2021-10-30T01:00:27Z,2980000,,,0,,T. Haliburton REBOUND (Off:0 Def:1),[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,322.0,1.0,1.0,0.0,,,,,,,,,,
324,PT00M14.70S,2021-10-30T01:00:43.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,9.280551905387648,56.127450980392155,1610612758,48,59,2021-10-30T01:00:48Z,2990000,-31.0,35.0,1,left,D. Fox driving Layup (11 PTS),[1628368],1610612758.0,SAC,driving,,,Fox,D. Fox,,,,,,,,,4.63,Made,11.0,,,,,,,,,,,,,,
325,PT00M00.00S,2021-10-30T01:01:01.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629638,93.11760840998686,57.35294117647059,1610612740,48,59,2021-10-30T01:01:08Z,3000000,37.0,12.0,1,right,MISS N. Alexander-Walker Layup - blocked,"[1629638, 1630169]",1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,3.88,Missed,,,,,,,,,,,,,Haliburton,1630169.0,
326,PT00M00.00S,2021-10-30T01:01:01.3Z,2,REGULAR,block,,[],1630169,,,1610612740,48,59,2021-10-30T01:01:05Z,3010000,,,0,,T. Haliburton BLOCK (1 BLK),[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT00M00.00S,2021-10-30T01:01:01.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612740,48,59,2021-10-30T01:01:08Z,3020000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,325.0,,,,,,,,,,,,,
328,PT00M00.00S,2021-10-30T01:01:13.0Z,2,REGULAR,period,end,[],0,,,1610612740,48,59,2021-10-30T01:01:13Z,3030000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT12M00.00S,2021-10-30T01:16:05.7Z,3,REGULAR,substitution,out,['startperiod'],1627741,,,1610612740,48,59,2021-10-30T01:16:21Z,3040000,,,0,,SUB out: B. Hield,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT12M00.00S,2021-10-30T01:16:05.7Z,3,REGULAR,substitution,in,['startperiod'],203090,,,1610612740,48,59,2021-10-30T01:16:21Z,3050000,,,0,,SUB in: M. Harkless,[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT12M00.00S,2021-10-30T01:16:23.8Z,3,REGULAR,period,start,[],0,,,1610612740,48,59,2021-10-30T01:16:23Z,3060000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT11M46.00S,2021-10-30T01:16:37.6Z,3,REGULAR,3pt,Jump Shot,[],1628984,29.517082785808146,77.69607843137256,1610612740,48,59,2021-10-30T01:16:43Z,3070000,-138.0,225.0,1,left,MISS D. Graham 26' 3PT,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,26.42,Missed,,,,,,,,,,,,,,,
333,PT11M42.00S,2021-10-30T01:16:41.6Z,3,REGULAR,rebound,defensive,[],203090,,,1610612758,48,59,2021-10-30T01:16:43Z,3080000,,,0,,M. Harkless REBOUND (Off:0 Def:4),[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,,,,,332.0,4.0,4.0,0.0,,,,,,,,,,
334,PT11M23.00S,2021-10-30T01:17:01.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630169,88.91261498028909,56.127450980392155,1610612758,48,59,2021-10-30T01:17:20Z,3090000,31.0,52.0,1,right,MISS T. Haliburton 6' driving Layup - blocked,"[1630169, 1629638]",1610612758.0,SAC,driving,,,Haliburton,T. Haliburton,,,,,,,,,6.01,Missed,,,,,,,,,,,,,Alexander-Walker,1629638.0,
335,PT11M23.00S,2021-10-30T01:17:01.1Z,3,REGULAR,block,,[],1629638,,,1610612758,48,59,2021-10-30T01:17:08Z,3100000,,,0,,N. Alexander-Walker BLOCK (1 BLK),[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT11M23.00S,2021-10-30T01:17:01.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612758,48,59,2021-10-30T01:17:20Z,3110000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,334.0,,,,,,,,,,,,,
337,PT11M23.00S,2021-10-30T01:17:13.0Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,48,59,2021-10-30T01:17:13Z,3120000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT11M19.00S,2021-10-30T01:17:16.4Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1628368,93.77463863337714,49.26470588235294,1610612758,48,61,2021-10-30T01:17:23Z,3130000,-4.0,6.0,1,right,D. Fox cutting DUNK (13 PTS) (R. Holmes 1 AST),"[1628368, 1626158]",1610612758.0,SAC,cutting,,,Fox,D. Fox,,,,,,,,,0.7,Made,13.0,,,,,R. Holmes,1626158.0,1.0,,,,,,,
340,PT10M54.00S,2021-10-30T01:17:41.3Z,3,REGULAR,3pt,Jump Shot,[],1628984,29.517082785808146,25.245098039215684,1610612740,51,61,2021-10-30T01:17:48Z,3150000,124.0,225.0,1,left,D. Graham 25' 3PT fadeaway (8 PTS) (B. Ingram 2 AST),"[1628984, 1627742]",1610612740.0,NOP,fadeaway,,,Graham,D. Graham,,,,,,,,,25.68,Made,8.0,,,,,B. Ingram,1627742.0,2.0,,,,,,,
342,PT10M38.00S,2021-10-30T01:18:00.4Z,3,REGULAR,foul,personal,[],1628984,,,1610612758,51,61,2021-10-30T01:18:10Z,3170000,,,0,,D. Graham personal FOUL (1 PF),"[1628984, 203090]",1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,202041.0,,,,,,,,,,,1.0,0.0,Harkless,203090.0,,,
344,PT10M27.00S,2021-10-30T01:18:29.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203090,93.11760840998686,58.08823529411765,1610612758,51,61,2021-10-30T01:18:38Z,3190000,40.0,12.0,1,right,MISS M. Harkless driving Layup - blocked,"[203090, 202685]",1610612758.0,SAC,driving,,,Harkless,M. Harkless,,,,,,,,,4.22,Missed,,,,,,,,,,,,,Valanciunas,202685.0,
345,PT10M27.00S,2021-10-30T01:18:29.6Z,3,REGULAR,block,,[],202685,,,1610612758,51,61,2021-10-30T01:18:33Z,3200000,,,0,,J. Valanciunas BLOCK (1 BLK),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT10M23.00S,2021-10-30T01:18:33.6Z,3,REGULAR,rebound,defensive,[],1628984,,,1610612740,51,61,2021-10-30T01:18:38Z,3210000,,,0,,D. Graham REBOUND (Off:0 Def:1),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,344.0,1.0,1.0,0.0,,,,,,,,,,
347,PT10M21.00S,2021-10-30T01:18:35.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629638,6.258212877792378,51.225490196078425,1610612740,53,61,2021-10-30T01:18:48Z,3220000,-6.0,6.0,1,left,N. Alexander-Walker driving Layup (9 PTS) (D. Graham 1 AST),"[1629638, 1628984]",1610612740.0,NOP,driving,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,0.88,Made,9.0,,,,,D. Graham,1628984.0,1.0,,,,,,,
349,PT10M03.00S,2021-10-30T01:18:54.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203084,92.46057818659659,51.9607843137255,1610612758,53,61,2021-10-30T01:25:17Z,3240000,10.0,18.0,1,right,MISS H. Barnes driving Layup - blocked,"[203084, 1629638]",1610612758.0,SAC,driving,,,Barnes,H. Barnes,,,,,,,,,2.08,Missed,,,,,,,,,,,,,Alexander-Walker,1629638.0,
350,PT10M03.00S,2021-10-30T01:18:54.0Z,3,REGULAR,block,,[],1629638,,,1610612758,53,61,2021-10-30T01:19:08Z,3250000,,,0,,N. Alexander-Walker BLOCK (2 BLK),[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT09M46.00S,2021-10-30T01:19:11.0Z,3,REGULAR,rebound,defensive,[],1628984,,,1610612740,53,61,2021-10-30T01:20:19Z,3260000,,,0,,D. Graham REBOUND (Off:0 Def:2),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,349.0,2.0,2.0,0.0,,,,,,,,,,
352,PT09M43.00S,2021-10-30T01:19:13.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630529,7.835085413929041,44.85294117647059,1610612740,55,61,2021-10-30T01:25:52Z,3270000,26.0,21.0,1,left,H. Jones running Layup (4 PTS),[1630529],1610612740.0,NOP,running,,,Jones,H. Jones,,,,,,,,,3.33,Made,4.0,,,,,,,,,,,,,,
353,PT09M36.00S,2021-10-30T01:19:21.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630169,90.09526938239159,46.07843137254902,1610612758,55,63,2021-10-30T01:19:29Z,3280000,-20.0,41.0,1,right,T. Haliburton pullup Jump Shot (7 PTS),[1630169],1610612758.0,SAC,pullup,,,Haliburton,T. Haliburton,,,,,,,,,4.51,Made,7.0,,,,,,,,,,,,,,
354,PT09M17.00S,2021-10-30T01:19:39.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630529,9.543363994743759,54.90196078431373,1610612740,55,63,2021-10-30T01:27:12Z,3290000,-25.0,37.0,1,left,MISS H. Jones driving Layup,[1630529],1610612740.0,NOP,driving,,,Jones,H. Jones,,,,,,,,,4.45,Missed,,,,,,,,,,,,,,,
355,PT09M17.00S,2021-10-30T01:19:39.6Z,3,REGULAR,rebound,offensive,[],202685,,,1610612740,55,63,2021-10-30T01:20:12Z,3300000,,,0,,J. Valanciunas REBOUND (Off:2 Def:6),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,354.0,8.0,6.0,2.0,,,,,,,,,,
356,PT09M17.00S,2021-10-30T01:20:10.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202685,5.590000152587891,50.0,1610612740,57,63,2021-10-30T01:20:10Z,3310000,0.0,0.0,1,left,J. Valanciunas tip Layup (13 PTS),[202685],1610612740.0,NOP,tip,,,Valanciunas,J. Valanciunas,,,,,,,,,0.0,Made,13.0,,,,,,,,,,,,,,
357,PT09M17.00S,2021-10-30T01:20:16.3Z,3,REGULAR,foul,personal,['1freethrow'],1626158,,,1610612740,57,63,2021-10-30T01:20:30Z,3320000,,,0,,R. Holmes shooting personal FOUL (3 PF) (Valanciunas 1 FT),"[1626158, 202685]",1610612758.0,SAC,shooting,,,Holmes,R. Holmes,,,,,,,,202041.0,,,,,,,,,,,3.0,0.0,Valanciunas,202685.0,,,
359,PT09M17.00S,2021-10-30T01:20:37.6Z,3,REGULAR,freethrow,1 of 1,['2ndchance'],202685,,,1610612740,57,63,2021-10-30T01:20:40Z,3340000,,,0,,MISS J. Valanciunas Free Throw 1 of 1,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,Missed,,,,,,,,,,,,,,,
360,PT09M14.00S,2021-10-30T01:20:40.6Z,3,REGULAR,rebound,defensive,[],203084,,,1610612758,57,63,2021-10-30T01:20:40Z,3350000,,,0,,H. Barnes REBOUND (Off:0 Def:4),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,359.0,4.0,4.0,0.0,,,,,,,,,,
