actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
291,PT04M35.00S,2025-12-03T02:03:15.7Z,2,REGULAR,substitution,in,[],1628368,,,1610612759,48,50,2025-12-03T02:03:24Z,2840000,False,,,0,,SUB in: D. Fox,[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT04M35.00S,2025-12-03T02:03:15.7Z,2,REGULAR,substitution,in,[],1630577,,,1610612759,48,50,2025-12-03T02:03:24Z,2850000,False,,,0,,SUB in: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT04M35.00S,2025-12-03T02:03:34.3Z,2,REGULAR,freethrow,2 of 2,[],203084,,,1610612759,49,50,2025-12-03T02:03:34Z,2860000,False,,,0,,H. Barnes Free Throw 2 of 2 (14 PTS),[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,,Made,,,,,,,,,14.0,,,,,,,
294,PT04M26.00S,2025-12-03T02:03:42.4Z,2,REGULAR,3pt,Jump Shot,[],1642285,30.305519053876477,23.284313725490197,1610612763,49,50,2025-12-03T02:03:48Z,2870000,False,134.0,232.0,1,left,MISS C. Spencer 26' 3PT,[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,Above the Break 3,24+ Right Center,,,26.81,Missed,,,,,,,,,,,,,,,,
295,PT04M21.00S,2025-12-03T02:03:47.9Z,2,REGULAR,rebound,offensive,[],1629111,,,1610612763,49,50,2025-12-03T02:03:47Z,2880000,False,,,0,,J. Landale REBOUND (Off:2 Def:0),[1629111],1610612763.0,MEM,,,,Landale,J. Landale,,,,,Above the Break 3,24+ Right Center,,,,,294.0,2.0,0.0,2.0,,,,,,,,,,,,
296,PT04M21.00S,2025-12-03T02:03:47.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629111,5.590000152587891,50.0,1610612763,49,50,2025-12-03T02:03:47Z,2890000,False,0.0,0.0,1,left,MISS J. Landale putback Layup,[1629111],1610612763.0,MEM,putback,,,Landale,J. Landale,,,,,Mid-Range,8-16 Left,,,0.0,Missed,,,,,,,,,,,,,,,,
297,PT04M20.00S,2025-12-03T02:03:48.5Z,2,REGULAR,rebound,defensive,[],1631110,,,1610612759,49,50,2025-12-03T02:03:48Z,2900000,False,,,0,,J. Sochan REBOUND (Off:0 Def:2),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Mid-Range,8-16 Left,,,,,296.0,2.0,2.0,0.0,,,,,,,,,,,,
298,PT04M12.00S,2025-12-03T02:03:56.3Z,2,REGULAR,3pt,Jump Shot,[],1628368,94.82588699080158,2.450980392156863,1610612759,52,50,2025-12-03T02:04:02Z,2910000,False,-238.0,-4.0,1,right,D. Fox 3PT  (6 PTS) (J. Champagnie 1 AST),"[1628368, 1630577]",1610612759.0,SAS,,,,Fox,D. Fox,,,,,Left Corner 3,24+ Left,,,23.77,Made,,,,,,,,,6.0,J. Champagnie,1630577.0,1.0,,,,
300,PT03M55.00S,2025-12-03T02:04:14.1Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629111,7.5722733245729295,34.068627450980394,1610612763,52,50,2025-12-03T02:04:34Z,2930000,False,80.0,19.0,1,left,MISS J. Landale 8' bank Hook,[1629111],1610612763.0,MEM,bank,,,Landale,J. Landale,,,,,In The Paint (Non-RA),8-16 Right,,,8.19,Missed,,,,,,,,,,,,,,,,
301,PT03M53.00S,2025-12-03T02:04:16.1Z,2,REGULAR,rebound,defensive,[],1631110,,,1610612759,52,50,2025-12-03T02:04:17Z,2940000,False,,,0,,J. Sochan REBOUND (Off:0 Def:3),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,In The Paint (Non-RA),8-16 Right,,,,,300.0,3.0,3.0,0.0,,,,,,,,,,,,
302,PT03M43.00S,2025-12-03T02:04:26.6Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629640,94.30026281208936,54.90196078431373,1610612759,52,50,2025-12-03T02:04:46Z,2950000,False,25.0,1.0,1,right,MISS K. Johnson bank Hook,[1629640],1610612759.0,SAS,bank,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,2.45,Missed,,,,,,,,,,,,,,,,
303,PT03M43.00S,2025-12-03T02:04:26.6Z,2,REGULAR,rebound,defensive,[],1642377,,,1610612763,52,50,2025-12-03T02:04:51Z,2960000,False,,,0,,J. Wells REBOUND (Off:0 Def:1),[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,Restricted Area,0-8 Center,,,,,302.0,1.0,1.0,0.0,,,,,,,,,,,,
304,PT03M35.00S,2025-12-03T02:04:33.8Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1642285,5.863994743758213,51.9607843137255,1610612763,52,52,2025-12-03T02:05:41Z,2970000,False,-10.0,3.0,1,left,C. Spencer running finger roll Layup (5 PTS),[1642285],1610612763.0,MEM,running finger roll,,,Spencer,C. Spencer,,,,,Restricted Area,0-8 Center,,,1.01,Made,,,,,,,,,5.0,,,,,,,
305,PT03M28.00S,2025-12-03T02:04:40.8Z,2,REGULAR,3pt,Jump Shot,[],203084,94.43166885676742,3.431372549019608,1610612759,55,52,2025-12-03T02:04:55Z,2980000,False,-233.0,0.0,1,right,H. Barnes 3PT  (17 PTS) (K. Johnson 2 AST),"[203084, 1629640]",1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Left Corner 3,24+ Left,,,23.28,Made,,,,,,,,,17.0,K. Johnson,1629640.0,2.0,,,,
307,PT03M15.00S,2025-12-03T02:04:54.5Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630583,5.863994743758213,40.931372549019606,1610612763,55,52,2025-12-03T02:05:16Z,3000000,False,45.0,3.0,1,left,MISS S. Aldama driving Hook,[1630583],1610612763.0,MEM,driving,,,Aldama,S. Aldama,,,,,In The Paint (Non-RA),0-8 Center,,,4.54,Missed,,,,,,,,,,,,,,,,
308,PT03M15.00S,2025-12-03T02:04:54.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612763,55,52,2025-12-03T02:05:16Z,3010000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,307.0,,,,,,,,,,,,,,,
310,PT03M15.00S,2025-12-03T02:04:58.7Z,2,REGULAR,substitution,out,[],203484,,,1610612763,55,52,2025-12-03T02:05:06Z,3030000,False,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT03M15.00S,2025-12-03T02:04:58.7Z,2,REGULAR,substitution,out,[],1642285,,,1610612763,55,52,2025-12-03T02:05:06Z,3040000,False,,,0,,SUB out: C. Spencer,[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT03M15.00S,2025-12-03T02:04:58.7Z,2,REGULAR,substitution,in,[],1631246,,,1610612763,55,52,2025-12-03T02:05:06Z,3050000,False,,,0,,SUB in: V. Williams Jr.,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT03M15.00S,2025-12-03T02:04:58.7Z,2,REGULAR,substitution,in,[],1642907,,,1610612763,55,52,2025-12-03T02:05:06Z,3060000,False,,,0,,SUB in: C. Coward,[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT03M15.00S,2025-12-03T02:05:12.2Z,2,REGULAR,substitution,out,[],1631110,,,1610612763,55,52,2025-12-03T02:05:39Z,3070000,False,,,0,,SUB out: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT03M15.00S,2025-12-03T02:05:12.2Z,2,REGULAR,substitution,out,[],203084,,,1610612763,55,52,2025-12-03T02:05:39Z,3080000,False,,,0,,SUB out: H. Barnes,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT03M15.00S,2025-12-03T02:05:12.2Z,2,REGULAR,substitution,out,[],1630583,,,1610612763,55,52,2025-12-03T02:05:39Z,3090000,False,,,0,,SUB out: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT03M15.00S,2025-12-03T02:05:12.2Z,2,REGULAR,substitution,out,[],1629111,,,1610612763,55,52,2025-12-03T02:05:39Z,3100000,False,,,0,,SUB out: J. Landale,[1629111],1610612763.0,MEM,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT03M15.00S,2025-12-03T02:05:12.2Z,2,REGULAR,substitution,in,[],1628436,,,1610612763,55,52,2025-12-03T02:05:39Z,3110000,False,,,0,,SUB in: L. Kornet,[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT03M15.00S,2025-12-03T02:05:12.2Z,2,REGULAR,substitution,in,[],1642868,,,1610612763,55,52,2025-12-03T02:05:39Z,3120000,False,,,0,,SUB in: C. Bryant,[1642868],1610612759.0,SAS,,,,Bryant,C. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT03M15.00S,2025-12-03T02:05:12.2Z,2,REGULAR,substitution,in,[],1641744,,,1610612763,55,52,2025-12-03T02:05:39Z,3130000,False,,,0,,SUB in: Z. Edey,[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT03M15.00S,2025-12-03T02:05:12.2Z,2,REGULAR,substitution,in,[],1628991,,,1610612763,55,52,2025-12-03T02:05:39Z,3140000,False,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT03M06.00S,2025-12-03T02:05:55.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628991,5.338370565045992,2.696078431372549,1610612763,55,52,2025-12-03T02:06:00Z,3150000,False,237.0,-2.0,1,left,MISS J. Jackson Jr. 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Right Corner 3,24+ Right,,,23.65,Missed,,,,,,,,,,,,,,,,
323,PT03M05.00S,2025-12-03T02:05:56.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612759,55,52,2025-12-03T02:06:00Z,3160000,False,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Right Corner 3,24+ Right,,,,,322.0,,,,,,,,,,,,,,,
325,PT02M54.00S,2025-12-03T02:06:19.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,89.70105124835742,37.99019607843137,1610612759,55,52,2025-12-03T02:07:15Z,3180000,False,-60.0,44.0,1,right,MISS D. Fox 7' floating Shot,[1628368],1610612759.0,SAS,floating,,,Fox,D. Fox,,,,,In The Paint (Non-RA),0-8 Center,,,7.46,Missed,,,,,,,,,,,,,,,,
326,PT02M52.00S,2025-12-03T02:06:21.8Z,2,REGULAR,rebound,defensive,[],1641744,,,1610612763,55,52,2025-12-03T02:06:56Z,3190000,False,,,0,,Z. Edey REBOUND (Off:1 Def:4),[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,In The Paint (Non-RA),0-8 Center,,,,,325.0,5.0,4.0,1.0,,,,,,,,,,,,
327,PT02M42.00S,2025-12-03T02:06:32.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631246,10.33180026281209,60.29411764705882,1610612763,55,54,2025-12-03T02:06:59Z,3200000,False,-51.0,45.0,1,left,V. Williams Jr. 6' driving floating Jump Shot (2 PTS) (J. Wells 2 AST),"[1631246, 1642377]",1610612763.0,MEM,driving floating,,,Williams Jr.,V. Williams Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,6.81,Made,,,,,,,,,2.0,J. Wells,1642377.0,2.0,,,,
329,PT02M33.00S,2025-12-03T02:06:41.6Z,2,REGULAR,3pt,Jump Shot,[],1630577,75.3777923784494,13.23529411764706,1610612759,55,54,2025-12-03T02:07:26Z,3220000,False,-184.0,179.0,1,right,MISS J. Champagnie 25' 3PT,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,,,25.65,Missed,,,,,,,,,,,,,,,,
330,PT02M30.00S,2025-12-03T02:06:43.8Z,2,REGULAR,rebound,defensive,[],1628991,,,1610612763,55,54,2025-12-03T02:06:43Z,3230000,False,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:4),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Left Center,,,,,329.0,4.0,4.0,0.0,,,,,,,,,,,,
331,PT02M29.00S,2025-12-03T02:06:59.8Z,2,REGULAR,turnover,out-of-bounds,[],1628991,,,1610612763,55,54,2025-12-03T02:07:19Z,3240000,False,,,0,,J. Jackson Jr. lost ball out-of-bounds TURNOVER (4 TO),[1628991],1610612763.0,MEM,lost ball,,,Jackson Jr.,J. Jackson Jr.,,,,,Mid-Range,8-16 Left,1626301.0,4.0,,,,,,,,,,,,,,,,,,
332,PT02M24.00S,2025-12-03T02:07:12.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630577,95.0886990801577,3.1862745098039214,1610612759,55,54,2025-12-03T02:07:37Z,3250000,False,-234.0,-6.0,1,right,MISS J. Champagnie 3PT,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Left Corner 3,24+ Left,,,23.42,Missed,,,,,,,,,,,,,,,,
333,PT02M24.00S,2025-12-03T02:07:12.6Z,2,REGULAR,rebound,defensive,[],1641744,,,1610612763,55,54,2025-12-03T02:07:37Z,3260000,False,,,0,,Z. Edey REBOUND (Off:1 Def:5),[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,Left Corner 3,24+ Left,,,,,332.0,6.0,5.0,1.0,,,,,,,,,,,,
334,PT02M12.00S,2025-12-03T02:07:24.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642907,18.873193166885677,41.911764705882355,1610612763,55,56,2025-12-03T02:07:33Z,3270000,False,40.0,125.0,1,left,C. Coward 13' pullup Jump Shot (4 PTS),[1642907],1610612763.0,MEM,pullup,,,Coward,C. Coward,,,,,In The Paint (Non-RA),8-16 Center,,,13.13,Made,,,,,,,,,4.0,,,,,,,
335,PT01M58.00S,2025-12-03T02:07:38.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630577,85.3646517739816,51.225490196078425,1610612759,55,56,2025-12-03T02:08:49Z,3280000,False,6.0,85.0,1,right,MISS J. Champagnie 8' driving floating Shot,[1630577],1610612759.0,SAS,driving floating,,,Champagnie,J. Champagnie,,,,,In The Paint (Non-RA),8-16 Center,,,8.53,Missed,,,,,,,,,,,,,,,,
336,PT01M58.00S,2025-12-03T02:07:38.2Z,2,REGULAR,rebound,offensive,[],1628436,,,1610612759,55,56,2025-12-03T02:08:00Z,3290000,False,,,0,,L. Kornet REBOUND (Off:1 Def:0),[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,In The Paint (Non-RA),8-16 Center,,,,,335.0,1.0,0.0,1.0,,,,,,,,,,,,
337,PT01M54.00S,2025-12-03T02:07:43.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1642868,82.07950065703022,94.36274509803921,1610612759,58,56,2025-12-03T02:09:24Z,3300000,False,222.0,116.0,1,right,C. Bryant 25' 3PT step back (6 PTS) (L. Kornet 2 AST),"[1642868, 1628436]",1610612759.0,SAS,step back,,,Bryant,C. Bryant,,,,,Above the Break 3,24+ Right Center,,,25.03,Made,,,,,,,,,6.0,L. Kornet,1628436.0,2.0,,,,
338,PT01M43.00S,2025-12-03T02:07:53.9Z,2,REGULAR,3pt,Jump Shot,[],1642907,23.73521681997372,86.02941176470588,1610612763,58,56,2025-12-03T02:09:21Z,3310000,False,-180.0,171.0,1,left,MISS C. Coward 24' pullup 3PT,[1642907],1610612763.0,MEM,pullup,,,Coward,C. Coward,,,,,Above the Break 3,24+ Left Center,,,24.81,Missed,,,,,,,,,,,,,,,,
339,PT01M43.00S,2025-12-03T02:07:53.9Z,2,REGULAR,rebound,defensive,[],1628368,,,1610612759,58,56,2025-12-03T02:09:21Z,3320000,False,,,0,,D. Fox REBOUND (Off:1 Def:1),[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Left Center,,,,,338.0,2.0,1.0,1.0,,,,,,,,,,,,
340,PT01M37.00S,2025-12-03T02:07:59.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628368,93.51182654402102,47.794117647058826,1610612759,60,56,2025-12-03T02:08:32Z,3330000,False,-11.0,8.0,1,right,D. Fox running Layup (8 PTS),[1628368],1610612759.0,SAS,running,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,,,1.39,Made,,,,,,,,,8.0,,,,,,,
341,PT01M25.00S,2025-12-03T02:08:14.1Z,2,REGULAR,foul,personal,[],1630577,,,1610612763,60,56,2025-12-03T02:08:17Z,3340000,False,,,0,,J. Champagnie personal FOUL (2 PF),"[1630577, 1642907]",1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Center,1626301.0,,,,,,,,,,,,,,,,2.0,0.0,Coward,1642907.0
343,PT01M25.00S,2025-12-03T02:08:23.1Z,2,REGULAR,substitution,out,[],1629640,,,1610612763,60,56,2025-12-03T02:08:33Z,3360000,False,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT01M25.00S,2025-12-03T02:08:23.1Z,2,REGULAR,substitution,in,[],1642844,,,1610612763,60,56,2025-12-03T02:08:33Z,3370000,False,,,0,,SUB in: D. Harper,[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT01M11.00S,2025-12-03T02:08:51.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642907,6.1268068331143235,48.28431372549019,1610612763,60,56,2025-12-03T02:09:42Z,3380000,False,9.0,5.0,1,left,MISS C. Coward driving finger roll Layup - blocked,"[1642907, 1628436]",1610612763.0,MEM,driving finger roll,,,Coward,C. Coward,,,,,Restricted Area,0-8 Center,,,1.0,Missed,,,,,,,Kornet,1628436.0,,,,,,,,
346,PT01M11.00S,2025-12-03T02:08:51.6Z,2,REGULAR,block,,[],1628436,,,1610612763,60,56,2025-12-03T02:08:54Z,3390000,False,,,0,,L. Kornet BLOCK (2 BLK),[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
347,PT01M11.00S,2025-12-03T02:08:51.6Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612759,60,56,2025-12-03T02:09:42Z,3400000,False,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Restricted Area,0-8 Center,,,,,345.0,,,,,,,,,,,,,,,
349,PT01M01.00S,2025-12-03T02:09:11.8Z,2,REGULAR,3pt,Jump Shot,[],1628368,70.25295663600527,26.225490196078432,1610612759,63,56,2025-12-03T02:11:00Z,3420000,False,-119.0,227.0,1,right,D. Fox 25' 3PT pullup (11 PTS) (D. Harper 5 AST),"[1628368, 1642844]",1610612759.0,SAS,pullup,,,Fox,D. Fox,,,,,Above the Break 3,24+ Left Center,,,25.63,Made,,,,,,,,,11.0,D. Harper,1642844.0,5.0,,,,
352,PT00M48.60S,2025-12-03T02:09:32.9Z,2,REGULAR,foul,offensive,['inpenalty'],1628991,,,1610612763,63,56,2025-12-03T02:09:40Z,3440000,False,,,0,,J. Jackson Jr. charge offensive FOUL (4 PF),"[1628991, 1642868]",1610612763.0,MEM,charge,,,Jackson Jr.,J. Jackson Jr.,,,,,Mid-Range,8-16 Right,1626301.0,,,,,,,,,,,,,,,,4.0,0.0,Bryant,1642868.0
354,PT00M48.60S,2025-12-03T02:09:32.9Z,2,REGULAR,turnover,offensive foul,[],1628991,,,1610612763,63,56,2025-12-03T02:09:32Z,3460000,False,,,0,,J. Jackson Jr. offensive foul TURNOVER (5 TO),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Mid-Range,8-16 Right,1626301.0,5.0,,,,,,,,,,,,,,,,,,
355,PT00M48.60S,2025-12-03T02:09:53.2Z,2,REGULAR,timeout,full,['team'],0,,,1610612759,63,56,2025-12-03T02:09:53Z,3470000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT00M48.60S,2025-12-03T02:12:09.4Z,2,REGULAR,substitution,out,[],1628991,,,1610612759,63,56,2025-12-03T02:12:38Z,3500000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT00M48.60S,2025-12-03T02:12:09.4Z,2,REGULAR,substitution,in,[],1630583,,,1610612759,63,56,2025-12-03T02:12:38Z,3510000,False,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT00M31.60S,2025-12-03T02:12:40.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642844,92.46057818659659,48.03921568627451,1610612759,63,56,2025-12-03T02:13:12Z,3520000,False,-10.0,18.0,1,right,MISS D. Harper driving Layup,[1642844],1610612759.0,SAS,driving,,,Harper,D. Harper,,,,,Restricted Area,0-8 Center,,,2.08,Missed,,,,,,,,,,,,,,,,
361,PT00M31.60S,2025-12-03T02:12:40.0Z,2,REGULAR,rebound,offensive,[],1628436,,,1610612759,63,56,2025-12-03T02:13:15Z,3530000,False,,,0,,L. Kornet REBOUND (Off:2 Def:0),[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,,,,,360.0,2.0,0.0,2.0,,,,,,,,,,,,
362,PT00M27.90S,2025-12-03T02:12:43.7Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630577,81.94809461235218,5.88235294117647,1610612759,63,56,2025-12-03T02:12:49Z,3540000,False,-221.0,117.0,1,right,MISS J. Champagnie 24' 3PT,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,,,24.98,Missed,,,,,,,,,,,,,,,,
363,PT00M25.40S,2025-12-03T02:12:46.2Z,2,REGULAR,rebound,defensive,[],1641744,,,1610612763,63,56,2025-12-03T02:12:46Z,3550000,False,,,0,,Z. Edey REBOUND (Off:1 Def:6),[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,Above the Break 3,24+ Left Center,,,,,362.0,7.0,6.0,1.0,,,,,,,,,,,,
364,PT00M08.20S,2025-12-03T02:13:03.5Z,2,REGULAR,3pt,Jump Shot,[],1631246,28.203022339027594,18.872549019607842,1610612763,63,59,2025-12-03T02:13:26Z,3560000,False,156.0,213.0,1,left,V. Williams Jr. 26' 3PT step back (5 PTS),[1631246],1610612763.0,MEM,step back,,,Williams Jr.,V. Williams Jr.,,,,,Above the Break 3,24+ Right Center,,,26.35,Made,,,,,,,,,5.0,,,,,,,
365,PT00M00.00S,2025-12-03T02:13:16.4Z,2,REGULAR,3pt,Jump Shot,[],1628368,66.5735873850197,63.970588235294116,1610612759,63,59,2025-12-03T02:14:48Z,3570000,False,70.0,262.0,1,right,MISS D. Fox 27' step back 3PT,[1628368],1610612759.0,SAS,step back,,,Fox,D. Fox,,,,,Above the Break 3,24+ Center,,,27.09,Missed,,,,,,,,,,,,,,,,
366,PT00M00.00S,2025-12-03T02:13:16.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612759,63,59,2025-12-03T02:14:48Z,3580000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Above the Break 3,24+ Center,,,,,365.0,,,,,,,,,,,,,,,
367,PT00M00.00S,2025-12-03T02:13:22.8Z,2,REGULAR,period,end,[],0,,,1610612759,63,59,2025-12-03T02:13:22Z,3590000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT12M00.00S,2025-12-03T02:28:29.0Z,3,REGULAR,substitution,out,['startperiod'],1642844,,,1610612759,63,59,2025-12-03T02:28:38Z,3600000,False,,,0,,SUB out: D. Harper,[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT12M00.00S,2025-12-03T02:28:29.0Z,3,REGULAR,substitution,out,['startperiod'],1642868,,,1610612759,63,59,2025-12-03T02:28:38Z,3610000,False,,,0,,SUB out: C. Bryant,[1642868],1610612759.0,SAS,,,,Bryant,C. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT12M00.00S,2025-12-03T02:28:29.0Z,3,REGULAR,substitution,out,['startperiod'],1630583,,,1610612759,63,59,2025-12-03T02:28:38Z,3620000,False,,,0,,SUB out: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT12M00.00S,2025-12-03T02:28:29.0Z,3,REGULAR,substitution,in,['startperiod'],1630170,,,1610612759,63,59,2025-12-03T02:28:38Z,3630000,False,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT12M00.00S,2025-12-03T02:28:29.0Z,3,REGULAR,substitution,in,['startperiod'],203084,,,1610612759,63,59,2025-12-03T02:28:38Z,3640000,False,,,0,,SUB in: H. Barnes,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT12M00.00S,2025-12-03T02:28:29.0Z,3,REGULAR,substitution,in,['startperiod'],1628991,,,1610612759,63,59,2025-12-03T02:28:38Z,3650000,False,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT12M00.00S,2025-12-03T02:28:46.8Z,3,REGULAR,period,start,[],0,,,1610612763,63,59,2025-12-03T02:28:46Z,3660000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
